t,V,n,s,Ca_i,Ca_ret
2.82,-75.33119832305539,0.08685205131481805,0.1001329781972702,0.28787425860192084,0.920449868748881
2.83,-75.32914541884652,0.08680864866495704,0.10013345177389636,0.2872775113911969,0.921021221272835
2.84,-75.32709365475836,0.08676526771558608,0.10013392536391492,0.28668204606378767,0.9215913745837472
2.85,-75.32504302548527,0.08672190845585676,0.10013439896732049,0.2860878598283583,0.9221603312582083
2.86,-75.3229935257547,0.08667857087492603,0.10013487258410768,0.2854949498998512,0.9227280938672728
2.87,-75.32094515032617,0.08663525496195633,0.10013534621427116,0.28490331349945835,0.9232946649764748
2.88,-75.31889789399061,0.08659196070611548,0.10013581985780559,0.2843129478545946,0.9238600471458434
2.89,-75.31685175156933,0.08654868809657677,0.10013629351470571,0.2837238501988699,0.9244242429299185
2.9,-75.31480671791326,0.08650543712251886,0.10013676718496621,0.2831360177720625,0.9249872548777668
2.91,-75.312762787902,0.08646220777312584,0.10013724086858185,0.2825494478200913,0.9255490855329971
2.92,-75.3107199564431,0.08641900003758721,0.1001377145655474,0.281964137594989,0.9261097374337762
2.93,-75.30867821847104,0.08637581390509787,0.10013818827585767,0.28138008435487455,0.926669213112845
2.94,-75.30663756894648,0.08633264936485814,0.10013866199950744,0.28079728536392606,0.9272275150975332
2.95,-75.3045980028618,0.08628950640607375,0.10013913573649155,0.2802157378924759,0.9277846459097354
2.96,-75.30255951678853,0.08624638501795635,0.10013960948680578,0.27963543924642864,0.9283406080560559
2.97,-75.30052210716795,0.08620328518972295,0.10014008325044578,0.27905638673473965,0.9288954040387171
2.98,-75.29848576936388,0.08616020691059556,0.10014055702740664,0.27847857765139405,0.9294490363616055
2.99,-75.29645049877627,0.0861171501698016,0.10014103081768343,0.27790200929657016,0.9300015075231851
3.0,-75.29441629084052,0.08607411495657387,0.10014150462127128,0.2773266789766176,0.9305528200165114
3.0100000000000002,-75.29238314102686,0.08603110126015055,0.10014197843816534,0.2767525840040347,0.9311029763292454
3.02,-75.29035104483987,0.08598810906977522,0.10014245226836078,0.2761797216974466,0.9316519789436675
3.0300000000000002,-75.28831999781775,0.08594513837469683,0.10014292611185281,0.27560808938158304,0.9321998303366915
3.04,-75.28628999553182,0.08590218916416974,0.10014339996863664,0.2750376843872561,0.9327465329798789
3.0500000000000003,-75.28426103358588,0.08585926142745365,0.10014387383870751,0.27446850405133805,0.9332920893394525
3.06,-75.28223310761564,0.08581635515381365,0.10014434772206071,0.27390054571673933,0.933836501876311
3.0700000000000003,-75.28020621328814,0.08577347033252024,0.10014482161869152,0.27333380673238605,0.9343797730460424
3.08,-75.27818034630108,0.08573060695284922,0.10014529552859529,0.2727682844531982,0.9349219052989383
3.09,-75.27615550238235,0.0856877650040818,0.10014576945176733,0.272203976240067,0.935462901080008
3.1,-75.2741316772893,0.08564494447550457,0.10014624338820301,0.2716408794598333,0.9360027628289924
3.11,-75.27210886680825,0.08560214535640942,0.10014671733789773,0.27107899148526493,0.9365414929803781
3.12,-75.27008706675386,0.08555936763609366,0.1001471913008469,0.2705183096950347,0.9370790939634114
3.13,-75.2680662729685,0.08551661130385993,0.10014766527704594,0.2699588314736983,0.937615568202112
3.14,-75.26604648132174,0.08547387634901621,0.10014813926649031,0.269400554211672,0.9381509181152876
3.15,-75.26402768770967,0.08543116276087585,0.1001486132691755,0.2688434753052106,0.9386851461165475
3.16,-75.26200988805437,0.08538847052875753,0.100149087285097,0.2682875921563849,0.9392182546143167
3.17,-75.25999307830324,0.08534579964198531,0.1001495613142503,0.26773290217306017,0.9397502460118503
3.18,-75.25797725442852,0.08530315008988854,0.10015003535663097,0.26717940276887325,0.9402811227072466
3.19,-75.25596241242661,0.08526052186180194,0.10015050941223455,0.26662709136321106,0.9408108870934623
3.2,-75.25394854831747,0.08521791494706556,0.10015098348105662,0.2660759653811877,0.9413395415583253
3.21,-75.25193565814406,0.08517532933502477,0.10015145756309278,0.2655260222536231,0.94186708848455
3.22,-75.24992373797178,0.08513276501503027,0.10015193165833863,0.26497725941702005,0.9423935302497501
3.23,-75.2479127838878,0.08509022197643813,0.10015240576678983,0.2644296743135425,0.9429188692264535
3.24,-75.2459027920005,0.08504770020860969,0.10015287988844199,0.26388326439099324,0.9434431077821159
3.25,-75.2438937584389,0.08500519970091162,0.10015335402329081,0.2633380271027918,0.9439662482791349
3.2600000000000002,-75.24188567935204,0.08496272044271595,0.10015382817133196,0.2627939599079522,0.944488293074864
3.27,-75.23987855090836,0.08492026242339998,0.10015430233256116,0.26225106027106077,0.9450092445216268
3.2800000000000002,-75.23787236929518,0.08487782563234632,0.1001547765069741,0.26170932566225397,0.9455291049667307
3.29,-75.23586713071802,0.08483541005894292,0.10015525069456654,0.26116875355719626,0.9460478767524811
3.3000000000000003,-75.23386283213446,0.08479301569258335,0.10015572489533463,0.26062934145195954,0.9465655622106527
3.31,-75.23185947100717,0.08475064252266666,0.1001561991092748,0.26009108685800153,0.9470821636643629
3.3200000000000003,-75.22985704380856,0.0847082905385968,0.10015667333638295,0.25955398727181567,0.9475976834393668
3.33,-75.22785554702598,0.084665959729783,0.100157147576655,0.25901804019531405,0.9481121238564811
3.34,-75.22585497717175,0.08462365008563981,0.10015762183008688,0.25848324313602306,0.9486254872315174
3.35,-75.22385533078273,0.08458136159558706,0.10015809609667455,0.25794959360706476,0.9491377758752947
3.36,-75.22185660441998,0.08453909424904987,0.10015857037641397,0.2574170891271388,0.9496489920936517
3.37,-75.21985879466834,0.08449684803545868,0.10015904466930116,0.25688572722050323,0.9501591381874603
3.38,-75.21786189813592,0.08445462294424919,0.1001595189753321,0.2563555054169566,0.9506682164526374
3.39,-75.2158659114538,0.08441241896486237,0.10015999329450284,0.255826421251819,0.9511762291801582
3.4,-75.21387083127556,0.08437023608674453,0.10016046762680943,0.2552984722659137,0.9516831786560683
3.41,-75.21187665427685,0.0843280742993472,0.10016094197224794,0.25477165600554846,0.952189067161497
3.42,-75.20988337715504,0.08428593359212724,0.10016141633081443,0.2542459700224974,0.9526938969726693
3.43,-75.20789099662873,0.08424381395454675,0.10016189070250504,0.2537214118739819,0.9531976703609191
3.44,-75.2058995094374,0.0842017153760731,0.10016236508731587,0.25319797912265246,0.9537003895927015
3.45,-75.20390891234092,0.08415963784617894,0.10016283948524306,0.2526756693365701,0.954202056929606
3.46,-75.20191920211924,0.0841175813543422,0.10016331389628276,0.2521544800891877,0.9547026746283683
3.47,-75.19993037557188,0.08407554589004605,0.10016378832043116,0.25163440895933165,0.9552022449408838
3.48,-75.19794242951755,0.08403353144277892,0.10016426275768442,0.25111545353118303,0.9557007701142196
3.49,-75.19595536079377,0.08399153800203453,0.10016473720803877,0.25059761139425946,0.9561982523906278
3.5,-75.1939691662564,0.08394956555731181,0.10016521167149041,0.2500808801433962,0.9566946940075577
3.5100000000000002,-75.19198384277925,0.08390761409811498,0.1001656861480356,0.24956525737872792,0.9571900971976685
3.52,-75.18999938725366,0.08386568361395348,0.10016616063767056,0.24905074070566993,0.9576844641888421
3.5300000000000002,-75.18801579658812,0.08382377409434204,0.10016663514039159,0.24853732773489975,0.9581777972041962
3.54,-75.1860330677078,0.08378188552880057,0.10016710965619494,0.24802501608233862,0.9586700984620956
3.5500000000000003,-75.18405119755417,0.08374001790685427,0.10016758418507693,0.24751380336913284,0.9591613701761666
3.56,-75.18207018308459,0.08369817121803358,0.10016805872703385,0.2470036872216354,0.9596516145553085
3.5700000000000003,-75.18009002127185,0.08365634545187413,0.10016853328206206,0.24649466527138725,0.9601408338037064
3.58,-75.17811070910383,0.08361454059791684,0.10016900785015785,0.24598673515509895,0.9606290301208444
3.59,-75.17613224358303,0.08357275664570783,0.10016948243131761,0.245479894514632,0.9611162057015178
3.6,-75.17415462172615,0.08353099358479844,0.1001699570255377,0.2449741409969804,0.9616023627358458
3.61,-75.17217784056372,0.08348925140474525,0.1001704316328145,0.24446947225425208,0.9620875034092842
3.62,-75.17020189713965,0.08344753009511006,0.10017090625314438,0.24396588594365032,0.9625716299026383
3.63,-75.16822678851085,0.08340582964545988,0.10017138088652378,0.2434633797274553,0.9630547443920754
3.64,-75.16625251207843,0.08336415004536714,0.10017185553294929,0.24296195128032338,0.963536849046078
3.65,-75.16427906591235,0.0833224912844098,0.10017233019241792,0.24246159829644007,0.9640179460224584
3.66,-75.16230644730243,0.08328085335217063,0.10017280486492623,0.24196231845753888,0.9644980374817339
3.67,-75.16033465350456,0.08323923623823759,0.10017327955047076,0.24146410944936028,0.9649771255802508
3.68,-75.15836368179254,0.08319763993220382,0.10017375424904808,0.2409669689627806,0.9654552124697172
3.69,-75.15639352945756,0.08315606442366769,0.10017422896065475,0.24047089469379657,0.9659323002972143
3.7,-75.1544241938081,0.08311450970223275,0.10017470368528737,0.2399758843435094,0.9664083912052084
3.71,-75.15245567216952,0.08307297575750779,0.10017517842294253,0.2394819356181092,0.9668834873315618
3.72,-75.15048796188384,0.08303146257910676,0.10017565317361686,0.23898904622885922,0.9673575908095449
3.73,-75.14852106030943,0.08298997015664883,0.10017612793730699,0.23849721389208012,0.9678307037678471
3.74,-75.14655496482074,0.08294849847975834,0.10017660271400956,0.23800643632913412,0.9683028283305888
3.75,-75.14458967280795,0.08290704753806483,0.10017707750372125,0.23751671126640964,0.9687739666173324
3.7600000000000002,-75.14262518167679,0.08286561732120304,0.10017755230643872,0.2370280364353051,0.9692441207430943
3.77,-75.14066148884815,0.08282420781881288,0.10017802712215867,0.2365404095722136,0.9697132928183557
3.7800000000000002,-75.13869859175787,0.08278281902053944,0.1001785019508778,0.23605382841850694,0.9701814849490751
3.79,-75.1367364878564,0.08274145091603301,0.10017897679259281,0.23556829072052013,0.9706486992366986
3.8000000000000003,-75.13477517460854,0.08270010349494902,0.10017945164730047,0.23508379422953535,0.9711149377781725
3.81,-75.13281464949314,0.0826587767469481,0.10017992651499749,0.23460033670176658,0.9715802026659539
3.8200000000000003,-75.13085491000284,0.08261747066169607,0.10018040139568064,0.2341179158983436,0.9720444959880228
3.83,-75.12889595364373,0.08257618522886387,0.10018087628934669,0.23363652958529646,0.9725078198278932
3.84,-75.12693777793514,0.08253492043812762,0.10018135119599243,0.23315617553353962,0.9729701762646249
3.85,-75.12498038040927,0.08249367627916863,0.10018182611561464,0.23267685151885634,0.9734315673728346
3.86,-75.12302375861097,0.08245245274167336,0.10018230104821015,0.23219855532188283,0.9738919952227079
3.87,-75.12106791009741,0.08241124981533339,0.10018277599377576,0.2317212847280927,0.9743514618800102
3.88,-75.11911283243779,0.08237006748984552,0.10018325095230832,0.23124503752778106,0.9748099694060989
3.89,-75.11715852321313,0.08232890575491164,0.10018372592380465,0.23076981151604894,0.975267519857934
3.9,-75.11520498001587,0.08228776460023883,0.10018420090826163,0.23029560449278746,0.9757241152880904
3.91,-75.11325220044965,0.0822466440155393,0.10018467590567612,0.22982241426266223,0.9761797577447691
3.92,-75.11130018212903,0.0822055439905304,0.100185150916045,0.22935023863509746,0.9766344492718083
3.93,-75.10934892267917,0.08216446451493463,0.10018562593936516,0.22887907542426042,0.9770881919086957
3.94,-75.10739841973555,0.08212340557847964,0.1001861009756335,0.2284089224490456,0.9775409876905791
3.95,-75.1054486709437,0.08208236717089817,0.10018657602484693,0.22793977753305897,0.9779928386482786
3.96,-75.10349967395892,0.08204134928192817,0.10018705108700239,0.22747163850460242,0.9784437468082976
3.97,-75.10155142644594,0.08200035190131263,0.10018752616209678,0.22700450319665783,0.9788937141928348
3.98,-75.09960392620613,0.08195937501879985,0.10018800125012715,0.22653836944999983,0.9793427428183231
3.99,-75.09765717162756,0.08191841862414358,0.10018847635109085,0.22607323512423955,0.9797908346902382
4.0,-75.09571116059337,0.08187748270710235,0.10018895146498497,0.22560909807101084,0.9802379918157184
4.01,-75.09376589090647,0.08183656725743979,0.1001894265918065,0.22514595614439165,0.9806842161986652
4.0200000000000005,-75.0918213603825,0.08179567226492462,0.10018990173155255,0.2246838072031771,0.9811295098386782
4.03,-75.08987756684967,0.08175479771933067,0.10019037688422014,0.2242226491108662,0.9815738747310654
4.04,-75.08793450814855,0.0817139436104369,0.10019085204980635,0.22376247973564786,0.9820173128668537
4.05,-75.08599218213183,0.08167310992802737,0.10019132722830826,0.2233032969503876,0.9824598262327996
4.0600000000000005,-75.08405058666416,0.08163229666189127,0.10019180241972296,0.22284509863261376,0.9829014168113993
4.07,-75.08210971962195,0.08159150380182287,0.10019227762404757,0.22238788266450427,0.9833420865808992
4.08,-75.08016957889316,0.08155073133762157,0.10019275284127921,0.22193164693287276,0.9837818375153068
4.09,-75.07823016237708,0.08150997925909184,0.100193228071415,0.22147638932915506,0.9842206715844009
4.1,-75.07629146798418,0.08146924755604329,0.10019370331445207,0.22102210774939574,0.9846585907537418
4.11,-75.07435349363585,0.08142853621829059,0.10019417857038758,0.2205688000942344,0.9850955969846825
4.12,-75.07241623726428,0.08138784523565352,0.10019465383921872,0.22011646426889234,0.9855316922343783
4.13,-75.07047969681217,0.08134717459795696,0.10019512912094262,0.21966509818315863,0.9859668784557979
4.14,-75.0685438702326,0.08130652429503085,0.10019560441555651,0.2192146997513768,0.9864011575977337
4.15,-75.06660875548882,0.08126589431671026,0.10019607972305757,0.21876526689243117,0.9868345316048123
4.16,-75.06467435055397,0.08122528465283528,0.10019655504344298,0.21831679752973343,0.9872670024175048
4.17,-75.06274065341104,0.08118469529325115,0.10019703037671,0.21786928959120883,0.9876985719721375
4.18,-75.0608076620525,0.08114412622780813,0.10019750572285584,0.21742274100928277,0.9881292422009023
4.19,-75.05887537448024,0.0811035774463616,0.10019798108187773,0.21697714972086715,0.988559015031867
4.2,-75.05694378870525,0.08106304893877199,0.10019845645377293,0.21653251366734694,0.9889878923889864
4.21,-75.05501290274754,0.08102254069490478,0.1001989318385387,0.2160888307945664,0.9894158761921119
4.22,-75.05308271463582,0.08098205270463056,0.10019940723617231,0.2156460990528157,0.9898429683570024
4.23,-75.05115322240742,0.08094158495782497,0.10019988264667103,0.2152043163968172,0.9902691707953348
4.24,-75.049224424108,0.08090113744436869,0.10020035807003215,0.21476348078571203,0.9906944854147148
4.25,-75.04729631779139,0.08086071015414749,0.10020083350625297,0.2143235901830464,0.9911189141186866
4.26,-75.04536890151938,0.08082030307705217,0.1002013089553308,0.21388464255675801,0.9915424588067439
4.2700000000000005,-75.04344217336153,0.08077991620297859,0.10020178441726296,0.21344663587916263,0.9919651213743405
4.28,-75.04151613139496,0.08073954952182769,0.10020225989204677,0.21300956812694044,0.9923869037129001
4.29,-75.03959077370416,0.0806992030235054,0.10020273537967958,0.2125734372811224,0.9928078077098277
4.3,-75.0376660983808,0.08065887669792278,0.10020321088015871,0.21213824132707676,0.9932278352485193
4.3100000000000005,-75.03574210352348,0.08061857053499585,0.10020368639348153,0.2117039782544954,0.993646988208373
4.32,-75.03381879096457,0.08057828452464914,0.10020416191964755,0.21127064615995084,0.9940652684113597
4.33,-75.03189615129956,0.0805380186568019,0.1002046374586498,0.21083824283487962,0.9944826778366873
4.34,-75.02997418721853,0.08049777292138946,0.1002051130104883,0.21040676640768344,0.9948992182862697
4.3500000000000005,-75.0280528969068,0.0804575473083481,0.10020558857516047,0.20997621488688697,0.9953148916227449
4.36,-75.02613227855983,0.08041734180761913,0.10020606415266375,0.20954658628538517,0.995729699704745
4.37,-75.02421233038295,0.08037715640914884,0.1002065397429956,0.20911787862042938,0.9961436443869077
4.38,-75.02229305059127,0.0803369911028886,0.10020701534615345,0.20869008991361426,0.9965567275198859
4.39,-75.02037443740946,0.08029684587879479,0.10020749096213478,0.20826321819086444,0.9969689509503583
4.4,-75.01845648907148,0.0802567207268288,0.10020796659093706,0.20783726148242104,0.9973803165210399
4.41,-75.01653920382051,0.08021661563695708,0.10020844223255777,0.20741221782282876,0.9977908260706918
4.42,-75.0146225799087,0.08017653059915103,0.10020891788699442,0.20698808525092233,0.9982004814341321
4.43,-75.012706615597,0.08013646560338715,0.1002093935542445,0.20656486180981362,0.9986092844422456
4.44,-75.01079130915495,0.08009642063964686,0.10020986923430554,0.2061425455468784,0.9990172369219946
4.45,-75.00887665886059,0.0800563956979167,0.10021034492717505,0.20572113451374352,0.9994243406964286
4.46,-75.00696266300014,0.08001639076818812,0.10021082063285057,0.20530062676627367,0.9998305975846944
4.47,-75.00504931986795,0.07997640584045762,0.10021129635132965,0.20488102036455852,1.000236009402047
4.48,-75.00313662776628,0.0799364409047267,0.10021177208260983,0.20446231337289986,1.0006405779598588
4.49,-75.00122458500512,0.07989649595100183,0.10021224782668868,0.20404450385979886,1.0010443050656304
4.5,-74.99931318990198,0.07985657096929455,0.10021272358356378,0.20362758989794302,1.0014471925230004
4.51,-74.99740244078184,0.0798166659496213,0.1002131993532327,0.2032115695641936,1.0018492421317549
4.5200000000000005,-74.99549233597683,0.07977678088200359,0.10021367513569301,0.20279644093957283,1.0022504556878389
4.53,-74.99358287382621,0.07973691575646787,0.10021415093094235,0.20238220210925145,1.002650834983365
4.54,-74.99167405267609,0.07969707056304559,0.1002146267389783,0.20196885116253585,1.0030503818066236
4.55,-74.98976587087932,0.07965724529177322,0.10021510255979847,0.20155638619285565,1.0034490979420936
4.5600000000000005,-74.98785832679535,0.07961743993269214,0.1002155783934005,0.2011448052977512,1.0038469851704517
4.57,-74.98595141879001,0.07957765447584879,0.10021605423978203,0.20073410657886118,1.0042440452685821
4.58,-74.98404514523541,0.07953788891129451,0.10021653009894067,0.20032428814191003,1.0046402800095868
4.59,-74.98213950450977,0.07949814322908567,0.1002170059708741,0.19991534809669573,1.0050356911627953
4.6000000000000005,-74.98023449499723,0.07945841741928358,0.10021748185557997,0.1995072845570774,1.0054302804937745
4.61,-74.97833011508776,0.07941871147195455,0.10021795775305592,0.19910009564096318,1.0058240497643385
4.62,-74.97642636317694,0.0793790253771698,0.10021843366329963,0.1986937794702979,1.0062170007325577
4.63,-74.9745232376659,0.07933935912500557,0.10021890958630882,0.1982883341710509,1.0066091351527702
4.64,-74.97262073696109,0.07929971270554304,0.10021938552208114,0.19788375787320406,1.0070004547755895
4.65,-74.97071885947418,0.07926008610886834,0.10021986147061429,0.19748004871073951,1.0073909613479155
4.66,-74.96881760362905,0.07922047932507258,0.10022033743190598,0.19707720482185784,1.0077806566128105
4.67,-74.9669169681498,0.07918089234425216,0.10022081340595411,0.19667522435819965,1.0081695423041503
4.68,-74.96501695165533,0.07914132515650833,0.1002212893927565,0.19627410547184637,1.008557620154171
4.69,-74.9631175526235,0.0791017777519471,0.10022176539231092,0.19587384631416047,1.0089448918941437
4.7,-74.96121876953885,0.0790622501206794,0.10022224140461512,0.19547444504051603,1.009331359251632
4.71,-74.95932060089258,0.07902274225282113,0.10022271742966686,0.19507589981028875,1.0097170239505018
4.72,-74.9574230451825,0.07898325413849315,0.10022319346746394,0.1946782087868461,1.0101018877109282
4.73,-74.95552610091283,0.0789437857678212,0.10022366951800414,0.19428137013753755,1.0104859522494054
4.74,-74.9536297665943,0.07890433713093603,0.10022414558128526,0.19388538203368474,1.0108692192787536
4.75,-74.95173404074396,0.07886490821797328,0.10022462165730509,0.1934902426505719,1.011251690508129
4.76,-74.94983892188517,0.07882549901907351,0.10022509774606145,0.19309595016743608,1.01163336764303
4.7700000000000005,-74.94794440854751,0.07878610952438227,0.10022557384755217,0.1927025027674578,1.0120142523853077
4.78,-74.94605049926675,0.07874673972404998,0.10022604996177505,0.19230989863775144,1.0123943464331726
4.79,-74.94415719258474,0.07870738960823202,0.10022652608872795,0.19191813596935597,1.012773651481203
4.8,-74.94226448704943,0.07866805916708867,0.10022700222840872,0.19152721295722547,1.0131521692203538
4.8100000000000005,-74.94037238121473,0.07862874839078514,0.1002274783808152,0.19113712780021985,1.013529901337964
4.82,-74.93848087364056,0.07858945726949157,0.10022795454594526,0.190747878701096,1.0139068495177652
4.83,-74.93658996289268,0.07855018579338299,0.10022843072379675,0.19035946386649813,1.014283015439889
4.84,-74.93469964754279,0.07851093395263938,0.10022890691436756,0.18997188150694916,1.0146584007808759
4.8500000000000005,-74.93280992616832,0.07847170173744557,0.10022938311765558,0.18958512983684145,1.0150330072136824
4.86,-74.93092079735254,0.07843248913799136,0.1002298593336587,0.18919920707442814,1.0154068364076898
4.87,-74.92903225968442,0.07839329614447144,0.10023033556237482,0.18881411144181404,1.015779890028711
4.88,-74.92714431175867,0.07835412274708536,0.10023081180380183,0.18842984116494696,1.0161521697389992
4.89,-74.9252569521756,0.07831496893603763,0.10023128805793767,0.18804639447360913,1.0165236771972557
4.9,-74.92337017954122,0.07827583470153764,0.10023176432478026,0.18766376960140826,1.0168944140586371
4.91,-74.92148399246712,0.07823672003379964,0.10023224060432752,0.18728196478576936,1.0172643819747638
4.92,-74.91959838957045,0.07819762492304282,0.10023271689657741,0.18690097826792582,1.0176335825937266
4.93,-74.91771336947397,0.07815854935949122,0.10023319320152785,0.18652080829291126,1.0180020175600957
4.94,-74.91582893080593,0.07811949333337381,0.10023366951917681,0.1861414531095511,1.0183696885149276
4.95,-74.91394507220008,0.07808045683492443,0.10023414584952225,0.18576291097045428,1.0187365970957725
4.96,-74.91206179229569,0.07804143985438178,0.10023462219256216,0.18538518013200492,1.0191027449366823
4.97,-74.91017908973753,0.07800244238198947,0.10023509854829447,0.18500825885435426,1.0194681336682179
4.98,-74.90829696317581,0.07796346440799598,0.10023557491671722,0.18463214540141257,1.019832764917457
4.99,-74.90641541126621,0.07792450592265465,0.10023605129782837,0.18425683804084114,1.0201966403080005
5.0,-74.90453443266986,0.07788556691622374,0.10023652769162593,0.18388233504404433,1.0205597614599815
5.01,-74.90265402605334,0.07784664737896631,0.1002370040981079,0.18350863468616155,1.0209221299900717
5.0200000000000005,-74.90077419008868,0.07780774730115034,0.10023748051727231,0.18313573524605967,1.0212837475114886
5.03,-74.89889492345335,0.07776886667304866,0.10023795694911718,0.18276363500632514,1.021644615634003
5.04,-74.89701622483025,0.07773000548493898,0.10023843339364052,0.18239233225325638,1.0220047359639468
5.05,-74.89513809290776,0.07769116372710386,0.10023890985084041,0.18202182527685606,1.0223641101042191
5.0600000000000005,-74.8932605263797,0.07765234138983068,0.10023938632071487,0.1816521123708237,1.0227227396542948
5.07,-74.89138352394538,0.07761353846341176,0.10023986280326196,0.18128319183254823,1.0230806262102305
5.08,-74.88950708430954,0.07757475493814421,0.10024033929847972,0.18091506196310034,1.0234377713646718
5.09,-74.88763120618248,0.07753599080433,0.10024081580636626,0.1805477210672255,1.0237941767068615
5.1000000000000005,-74.88575588827116,0.07749724605227604,0.10024129232691961,0.18018116745425153,1.0241498438216816
5.11,-74.88388112927537,0.07745852067229421,0.1002417688601379,0.17981539943849073,1.0245047742892321
5.12,-74.88200692791827,0.07741981465470105,0.10024224540601918,0.1794504153360538,1.0248589696881814
5.13,-74.8801332829292,0.07738112798981796,0.10024272196456159,0.17908621346663384,1.025212431593889
5.14,-74.87826019304296,0.07734246066797117,0.1002431985357632,0.17872279215357792,1.0255651615783303
5.15,-74.87638765699985,0.07730381267949173,0.10024367511962215,0.17836014972388053,1.025917161210102
5.16,-74.87451567354566,0.07726518401471555,0.10024415171613654,0.17799828450817728,1.026268432054429
5.17,-74.87264424143171,0.07722657466398339,0.10024462832530452,0.1776371948407383,1.0266189756731714
5.18,-74.87077335941494,0.07718798461764079,0.10024510494712421,0.17727687905946202,1.0269687936248295
5.19,-74.86890302625783,0.07714941386603817,0.10024558158159377,0.17691733550586897,1.0273178874645514
5.2,-74.86703324072855,0.07711086239953074,0.10024605822871135,0.1765585625250956,1.027666258744138
5.21,-74.86516400160092,0.07707233020847856,0.10024653488847511,0.1762005584658882,1.0280139090120506
5.22,-74.86329530765451,0.0770338172832465,0.10024701156088321,0.17584332168059674,1.0283608398134154
5.23,-74.86142715767465,0.07699532361420423,0.10024748824593384,0.1754868505251691,1.028707052690031
5.24,-74.85955955045249,0.0769568491917263,0.10024796494362517,0.17513114335914523,1.0290525491803741
5.25,-74.85769248478502,0.07691839400619199,0.10024844165395541,0.17477619854565107,1.029397330819605
5.26,-74.85582595947517,0.07687995804798546,0.10024891837692275,0.1744220144513932,1.0297413991395739
5.2700000000000005,-74.85395997333181,0.07684154130749564,0.1002493951125254,0.17406858944665282,1.0300847556688275
5.28,-74.85209452516986,0.07680314377511628,0.10024987186076156,0.1737159219052805,1.0304274019326138
5.29,-74.8502296138103,0.07676476544124597,0.10025034862162949,0.1733640102046905,1.0307693394528887
5.3,-74.84836523808026,0.07672640629628803,0.10025082539512738,0.1730128527258553,1.0311105697483216
5.3100000000000005,-74.84650139681308,0.07668806633065066,0.1002513021812535,0.17266244785330032,1.0314510943343014
5.32,-74.84463808884837,0.0766497455347468,0.10025177898000608,0.1723127939750987,1.0317909147229414
5.33,-74.84277531303205,0.0766114438989942,0.10025225579138337,0.17196388948286592,1.032130032423086
5.34,-74.84091306821648,0.07657316141381541,0.10025273261538366,0.17161573277175485,1.0324684489403164
5.3500000000000005,-74.8390513532605,0.0765348980696378,0.10025320945200521,0.1712683222404504,1.0328061657769554
5.36,-74.83719016702948,0.07649665385689348,0.1002536863012463,0.170921656291165,1.0331431844320729
5.37,-74.83532950839542,0.07645842876601938,0.10025416316310522,0.17057573332963316,1.0334795064014926
5.38,-74.83346937623706,0.07642022278745719,0.10025464003758025,0.17023055176510696,1.0338151331777967
5.39,-74.83160976943992,0.07638203591165339,0.10025511692466972,0.16988611001035114,1.034150066250331
5.4,-74.8297506868964,0.07634386812905926,0.10025559382437192,0.16954240648163849,1.034484307105211
5.41,-74.82789212750583,0.07630571943013084,0.1002560707366852,0.16919943959874514,1.0348178572253273
5.42,-74.82603409017464,0.07626758980532895,0.10025654766160787,0.16885720778494612,1.0351507180903499
5.43,-74.82417657381639,0.07622947924511918,0.10025702459913828,0.1685157094670107,1.0354828911767346
5.44,-74.82231957735183,0.07619138773997187,0.10025750154927476,0.16817494307519812,1.0358143779577282
5.45,-74.82046309970913,0.07615331528036219,0.10025797851201569,0.1678349070432533,1.0361451799033727
5.46,-74.81860713982383,0.07611526185677,0.10025845548735943,0.16749559980840248,1.0364752984805115
5.47,-74.816751696639,0.07607722745968,0.10025893247530433,0.16715701981134906,1.0368047351527936
5.48,-74.81489676910537,0.07603921207958156,0.1002594094758488,0.16681916549626943,1.0371334913806798
5.49,-74.81304235618143,0.0760012157069689,0.10025988648899122,0.16648203531080916,1.0374615686214466
5.5,-74.81118845683345,0.07596323833234095,0.10026036351472997,0.16614562770607874,1.0377889683291919
5.51,-74.80933507003573,0.0759252799462014,0.1002608405530635,0.16580994113664987,1.0381156919548398
5.5200000000000005,-74.8074821947706,0.07588734053905868,0.10026131760399022,0.1654749740605516,1.0384417409461453
5.53,-74.805629829961,0.07584942010142597,0.10026179466750848,0.1651407249374863,1.038767116748594
5.54,-74.80377797382752,0.07581151862382057,0.10026227174361628,0.16480719221188897,1.0390918208139168
5.55,-74.80192662507592,0.07577363609676495,0.10026274883231186,0.16447437434419804,1.039415854584381
5.5600000000000005,-74.80007578261608,0.07573577251078643,0.10026322593359362,0.16414226980344465,1.0397392194965163
5.57,-74.7982254453615,0.07569792785641714,0.10026370304745993,0.16381087706196804,1.040061916983773
5.58,-74.79637561222941,0.07566010212419387,0.10026418017390923,0.16348019459540858,1.040383948476529
5.59,-74.79452628214071,0.07562229530465818,0.1002646573129399,0.16315022088270129,1.0407053154020955
5.6000000000000005,-74.79267745401998,0.07558450738835637,0.10026513446455036,0.16282095440606892,1.0410260191847243
5.61,-74.79082912679549,0.07554673836583943,0.10026561162873905,0.16249239365101564,1.0413460612456122
5.62,-74.78898129939917,0.07550898822766311,0.10026608880550439,0.1621645371063202,1.0416654430029098
5.63,-74.78713397076666,0.07547125696438788,0.1002665659948448,0.16183738326402944,1.041984165871725
