t,Cdc13_Cdc2,mass,Cdc13_P_Cdc2,Rum1_Cdc13_Cdc2,Rum1,Cdc25P,Wee1,Mik1,AAE_total,AAE,APC
2.61,0.09694522552841807,1.0151895664188695,0.003015259260679951,0.040669365733792914,0.008635013097069063,0.20382507820199988,0.28123069086662944,0.010699817902647499,1.778308614180727,1.4604569895573414,0.9988997796509443
2.62,0.09596866722517614,1.0152482054617051,0.0029940928801083302,0.04091289719263549,0.008729318007367473,0.20320305469561442,0.282512032879382,0.01064914985468084,1.7767729650114372,1.457402465481232,0.9989080749188393
2.63,0.0950008773465283,1.0153068478916298,0.0029730365119257306,0.04115709185313279,0.00882470169777463,0.20257873087942924,0.28379508763241124,0.010598709665742272,1.7752364162463896,1.4543447336485578,0.9989162934708518
2.64,0.09404177562171646,1.015365493708839,0.00295209018416754,0.04140194087352406,0.008921176930452092,0.201952150978184,0.28507983974863027,0.0105484964195299,1.7736989906153318,1.4512838439158418,0.9989244355675794
2.65,0.0930912827909754,1.0154241429135282,0.002931253912253613,0.04164743519962025,0.009018756645380429,0.2013233588835771,0.2863662738731885,0.010498509202498802,1.772160710631706,1.4482198458673272,0.9989325015369899
2.66,0.09214932059669004,1.0154827955058936,0.0029105276994337726,0.041893565563136496,0.009117453960149239,0.20069239815929993,0.28765437467367166,0.010448747103861943,1.7706215985956306,1.4451527888165365,0.9989404917531745
2.67,0.09121581177424457,1.0155414514861303,0.0028899115348640764,0.04214032251274938,0.009217282098236218,0.2000593120286235,0.2889441268311722,0.010399209215562463,1.7690816765891748,1.4420827218238956,0.9989484062000847
2.68,0.09029068004330416,1.0156001108544344,0.0028694053950046685,0.04238769639927506,0.009318254417541635,0.19942414338644668,0.29023551504415773,0.01034989463228613,1.767540966482439,1.439009693691839,0.9989562446171065
2.69,0.08937385021105633,1.0156587736110017,0.0028490092360533683,0.04263567731216029,0.00942038441769922,0.19878693475032747,0.2915285240097535,0.010300802451383465,1.765999489913603,1.4359337529962493,0.9989640109776414
2.7,0.08846524798240249,1.0157174397560274,0.0028287230073444666,0.042884255177424196,0.009523685728244764,0.19814772835283836,0.2928231384545496,0.010251931772998133,1.7644572683289932,1.4328549480396655,0.9989717062055028
2.71,0.08756480000347715,1.0157761092897075,0.002808546648054913,0.04313341972705211,0.009628172112025908,0.19750656612139897,0.2941193431259761,0.010203281700031114,1.762914322975366,1.4297733268667794,0.9989793302564279
2.72,0.08667243390685499,1.0158347822122378,0.0027884800837897194,0.04338316046745937,0.00973385746872227,0.19686348965729403,0.2954171227833941,0.010154851338103664,1.7613706748918379,1.4266889372803808,0.9989868842673452
2.73,0.0857880782772131,1.015893458523814,0.0027685232288581782,0.04363346669177922,0.00984075583316948,0.19621854025305302,0.29671646220262826,0.010106639795576286,1.7598263449181133,1.4236018268360688,0.9989943695129162
2.74,0.08491166278276727,1.0159521382246317,0.0027486759800662572,0.04388432740385757,0.009948881413364781,0.19557175884778488,0.29801734615787845,0.010058646183472875,1.758281353676871,1.4205120428726585,0.9990017854211791
2.75,0.08404311791811143,1.0160108213148868,0.002728938228893694,0.044135731447866776,0.010058248522613125,0.1949231861199866,0.299319759454259,0.010010869615617392,1.756735721613111,1.4174196324627233,0.9990091331747415
2.7600000000000002,0.08318237511427114,1.0160695077947752,0.002709309856298017,0.044387667443614685,0.010168871611707831,0.19427286245044229,0.3006236869124964,0.009963309208569696,1.7551894689796743,1.4143246424386053,0.99901641403377
2.77,0.08232936675746877,1.0161281976644925,0.0026897907318375,0.04464012377015742,0.010280765276242696,0.19362082791741825,0.3019291133655194,0.009915964081611333,1.753642615836147,1.4112271193996673,0.9990236289711351
2.7800000000000002,0.08148402615999253,1.0161868909242346,0.00267038071506005,0.044893088574755324,0.010393944250876834,0.1929671223088011,0.3032360236612903,0.009868833356757478,1.7520951820547794,1.4081271097096972,0.999030778995984
2.79,0.08064628754182254,1.0162455875741974,0.002651079652740663,0.04514654982875423,0.010508423314644693,0.1923117850993333,0.3045444026489168,0.009821916158706808,1.7505471873120222,1.4050246595219846,0.9990378632476743
2.8000000000000003,0.07981608604616222,1.0163042876145765,0.002631887385212394,0.045400495210998225,0.01062421747535425,0.19165485550718342,0.30585423520533084,0.00977521161493792,1.7489986511127165,1.4019198147365979,0.9990448826964059
2.81,0.07899335771912672,1.0163629910455678,0.0026128037430841952,0.04565491217356612,0.010741341858949411,0.1909963724666479,0.3071655062190828,0.009728718855650829,1.747449592779761,1.398812621029334,0.9990518379167763
2.82,0.07817803950355225,1.0164216978673672,0.0025938285477460138,0.04590978793567814,0.010859811715107318,0.19033637463389466,0.3084782005910312,0.009682437013769472,1.7459000314573816,1.395703123852431,0.9990587291964197
2.83,0.07737006923319246,1.0164804080801708,0.00257496161197767,0.046165109475634576,0.010979642426020226,0.18967490039361173,0.30979230323549467,0.00963636522494593,1.7443499861147709,1.392591368434506,0.999065556708621
2.84,0.07656938553455635,1.016539121684174,0.0025562027381031823,0.04642086367436949,0.011100849302580233,0.1890119878400253,0.31110779906787617,0.009590502627515972,1.7427994755384821,1.3894773998025516,0.9990723229307144
2.85,0.07577592800829862,1.0165978386795729,0.0025375517227571786,0.04667703701174715,0.011223448003999032,0.1883476748285206,0.31242467302968235,0.009544848362589002,1.741248518356023,1.3863612627431283,0.9990790276232424
2.86,0.07498963709057162,1.0166565590665635,0.0025190083540816365,0.046933615774889456,0.011347454243704076,0.18768199894643503,0.31374291007073213,0.009499401573984165,1.7396971330237287,1.3832430018331652,0.9990856713257367
2.87,0.0742104540705052,1.0167152828453416,0.0025005724126154153,0.04719058601671339,0.011472883843418893,0.187014997523282,0.31506249515224993,0.00945416140824148,1.7381453378320628,1.3801226614368027,0.9990922546977355
2.88,0.07343832108652595,1.016774010016103,0.0024822436716472967,0.04744793354899168,0.011599752738690978,0.1863467076352923,0.31638341324700187,0.009409127014622277,1.736593150908401,1.3770002857070196,0.9990987784236122
2.89,0.07267318113295898,1.0168327405790438,0.002464021893517207,0.04770564399865189,0.011728076844967884,0.1856771660721174,0.3177056493256918,0.009364297545049007,1.7350405902027428,1.373875918606764,0.9991052429264613
2.9,0.07191497802187483,1.01689147453436,0.0024459068386335284,0.04796370268010462,0.011857872344648147,0.18500640942190796,0.3190291883858476,0.009319672154233795,1.7334876735268672,1.3707496038700981,0.9991116490077615
2.91,0.07116365639912067,1.0169502118822473,0.0024278982590951316,0.04822209469030396,0.01198915546446097,0.18433447401307643,0.3203540154292652,0.009275249999578485,1.7319344185287817,1.367621385035966,0.999117997366207
2.92,0.07041916173081766,1.017008952622902,0.0024099959007049176,0.04848080488240323,0.012121942530652158,0.18366139593417716,0.32168011546749176,0.009231030241199239,1.7303808427024439,1.364491305442378,0.99912428872747
2.93,0.06968144030032616,1.0170676967565195,0.0023921995029322655,0.04873981786349643,0.012256249963385953,0.18298721103501855,0.3230074735207168,0.009187012041921424,1.7288269633890179,1.361359408229795,0.9991305237565684
2.94,0.06895043926551354,1.0171264442832966,0.0023745087945311466,0.048999117977802674,0.012392094225916972,0.1823119548918543,0.32433607460575775,0.009143194567220254,1.7272727977621027,1.3582257363584338,0.9991367017111016
2.95,0.06822610649876647,1.0171851952034285,0.0023569235048100097,0.04925868934229558,0.01252949193671562,0.18163566290199212,0.3256659037633338,0.009099576985356895,1.725718362870722,1.3550903325754178,0.9991428236308689
2.96,0.0675083906997095,1.0172439495171117,0.0023394433552550186,0.04951851581650208,0.012668459777048734,0.1809583702159528,0.326996946036024,0.009056158467269221,1.7241636756098069,1.3519532394448852,0.9991488898332658
2.97,0.06679724135657591,1.0173027072245422,0.0023220680620568584,0.04977858100883621,0.01280901451207934,0.18028011175978623,0.3283291864735952,0.009012938186598715,1.7226087527309197,1.3488144993431546,0.9991549005688807
2.98,0.06609260873309296,1.0173614683259158,0.002304797335715565,0.05003886828975236,0.012951172964162169,0.17960092223265567,0.3296626101309816,0.008969915319680041,1.721053610841943,1.3456741544630564,0.9991608562176006
2.99,0.0653944438253617,1.0174202328214286,0.0022876308775349433,0.05029936087527136,0.013094951869204152,0.1789208360759243,0.33099720205839517,0.008927089045487523,1.719498266394079,1.3425322468272576,0.9991667584675368
3.0,0.06470269845738613,1.0174790007112766,0.002270568390489741,0.05056004158532407,0.013240368273365678,0.17823988757392473,0.3323329473278025,0.008884458545780662,1.7179427357274952,1.339388818260025,0.9991726069524726
3.0100000000000002,0.06401732518768039,1.017537771995656,0.002253609570508662,0.05082089304518511,0.01338743919349935,0.17755811077529887,0.33366983100984854,0.008842023004978442,1.7163870350370571,1.3362439104156207,0.9991784020774802
3.02,0.0633382773260295,1.017596546674763,0.0022367541091761704,0.05108189762855725,0.013536181706875693,0.1768755395189566,0.3350078381796726,0.008799781610191801,1.7148311803846563,1.3330975647736758,0.9991841442364483
3.0300000000000002,0.06266550892634853,1.0176553247487932,0.002220001693956637,0.05134303745671267,0.013686612947762153,0.1761922074373339,0.33634695391645586,0.008757733551221733,1.7132751877014274,1.3299498226417308,0.9991898338124939
3.04,0.061998974663982374,1.0177141062179431,0.002203352005833574,0.05160429456925006,0.013838749884838466,0.17550814792987768,0.3376871632969365,0.008715878020514576,1.7117190727763258,1.326800725162048,0.9991954711612611
3.0500000000000003,0.061338629932906494,1.0177728910824089,0.0021868047218677636,0.05186565076827996,0.013992609515663307,0.1748233941931874,0.33902845140040333,0.008674214213198837,1.7101628512706615,1.3236503133102921,0.9992010566267848
3.06,0.06068443098931367,1.0178316793423865,0.0021703595187929667,0.052127087393724056,0.014148209149111957,0.174137979263108,0.34037080331611036,0.008632741327139254,1.7086065387381042,1.3204986278925,0.9992065905642246
3.0700000000000003,0.060036334717719506,1.0178904709980718,0.0021540160681678996,0.052388585659204095,0.014305565971909228,0.17345193595956554,0.3417142041309884,0.008591458562850795,1.7070501506001396,1.3173457095560006,0.9992120733066958
3.08,0.059394298698295114,1.0179492660496614,0.0021377740382662494,0.052650126540584416,0.01446469718644902,0.17276529690901357,0.34305863893307903,0.00855036512352444,1.7054937021570755,1.3141915987892039,0.9992175051767106
3.09,0.05875828119879981,1.0180080644973513,0.0021216330942800924,0.05291169077648928,0.014625620005616017,0.1720780945474526,0.34440409281103385,0.008509460215024944,1.7039372085901496,1.311036335924173,0.9992228864864526
3.1,0.05812824090236602,1.0180668663413377,0.0021055928928632424,0.053173259251232424,0.014788351173368859,0.17139036105461378,0.3457505508481218,0.008468743045800774,1.7023806849308611,1.3078799611305885,0.9992282181398134
3.11,0.05750413744404166,1.0181256715818165,0.0020896530940043914,0.05343481220689221,0.014952907937326999,0.17070212849890182,0.34709799813304965,0.008428212827063063,1.7008241461306564,1.3047225144360748,0.9992335003919796
3.12,0.05688593105241104,1.0181844802189843,0.002073813353724162,0.05369632975098235,0.0151193074146597,0.17001342874912456,0.3484464197521787,0.008387868772666864,1.6992676070195691,1.3015640357173555,0.9992387336477612
3.13,0.056273582571610435,1.018243292253037,0.0020580733249231328,0.05395779181341792,0.015287566640916331,0.16932429348535205,0.3497958007896485,0.008347710099118956,1.6977110823120598,1.2984045647038065,0.9992439183933347
3.14,0.05566705347755829,1.0183021076841707,0.0020424326581058986,0.054219178111856704,0.015457702608470706,0.168634754208268,0.35114612632738107,0.008307736025583693,1.6961545866121401,1.295244140980824,0.9992490551411647
3.15,0.055066305835580864,1.018360926512582,0.0020268910003808866,0.05448046821594061,0.015629732181276175,0.16794484222571726,0.3524973814450508,0.008267945773862322,1.6945981344074177,1.2920828039864904,0.9992541440443923
3.16,0.05447130221999318,1.0184197487384667,0.0020114479931083447,0.05474164168271601,0.01580367192015892,0.16725458862071135,0.35384955122062023,0.008228338568351467,1.6930417400540654,1.2889205930015208,0.9992591840663656
3.17,0.05388200597741065,1.0184785743620217,0.0019961032817620056,0.05500267754895512,0.01597953871639986,0.16656402438695692,0.3552026207257643,0.008188913636189375,1.6914854178438132,1.2857575471999554,0.9992641761694635
3.18,0.05329838097194699,1.0185374033834427,0.0019808565073807763,0.055263554792836435,0.016157349206962726,0.16587318031187304,0.35655657502899935,0.008149670207119175,1.689929181947303,1.2825937056082846,0.9992691204455376
3.19,0.05272039164537535,1.018596235802926,0.001965707309211917,0.05552425220634846,0.016337119930363457,0.16518208701311113,0.3579113991941282,0.008110607513524186,1.6883730464326034,1.2794291071202393,0.9992740169292643
3.2,0.05214800300735196,1.018655071620668,0.0019506553248691565,0.05578474839854184,0.016518867318081182,0.16449077494098918,0.3592670782797256,0.008071724790424976,1.686817025267034,1.2762637904992191,0.9992788655937113
3.21,0.051581180498715434,1.018713910836865,0.001935700187284088,0.056045022001383664,0.016702607456213547,0.1637992743345274,0.3606235973444573,0.008033021275430418,1.685261132295842,1.2730977943545756,0.9992836677911264
3.22,0.05101989015164906,1.0187727534517133,0.00192084152915775,0.056305051401746395,0.01688835638450591,0.16310761528600637,0.3619809414387545,0.007994496208796427,1.6837053812750222,1.269931157179049,0.9992884243135052
3.23,0.05046409861999503,1.0188315994654091,0.00190607898413162,0.056564814680666216,0.01707613016033229,0.1624158277580577,0.36333909560245575,0.007956148833437628,1.6821497858804555,1.2667639173594591,0.9992931349316716
3.24,0.04991377301935641,1.018890448878149,0.0018914121831529378,0.056824289856225424,0.017265944578360407,0.161723941531219,0.3646980448711934,0.007917978394869931,1.680594359682352,1.2635961131482065,0.9992978001001982
3.25,0.049368880972815415,1.018949301690129,0.0018768407560348789,0.05708345479822209,0.01745781526241669,0.16103198622665543,0.366057774273327,0.007879984141227795,1.6790391161571994,1.2604277826771348,0.999302420321089
3.2600000000000002,0.04882939060032685,1.0190081579015458,0.0018623643315936948,0.05734228723274737,0.0176517576553944,0.16033999130829077,0.3674182688294676,0.007842165323260979,1.6774840686894354,1.2572589639597886,0.9993069961487997
3.27,0.04829527005388589,1.019067017512595,0.0018479825330462122,0.05760076538392528,0.017847786381982544,0.15964798599424743,0.36877951357349503,0.007804521194253289,1.6759292305268167,1.2540896948221234,0.9993115250212468
3.2800000000000002,0.047766488516798725,1.0191258805234742,0.001833694988684597,0.05785886656189109,0.01804591663297659,0.15895599946061073,0.3701414935042934,0.007767051010192929,1.674374614885045,1.250920013063839,0.9993160083215813
3.29,0.047243015423582876,1.0191847469343787,0.0018195013239841766,0.05811656824677057,0.018246163092697217,0.15826406068992224,0.3715041936216871,0.007729754029637034,1.6728202348709942,1.2477499563394274,0.9993204460061932
3.3000000000000003,0.04672482063328919,1.0192436167455055,0.0018054011636597924,0.05837384783525268,0.01844854018286049,0.1575721985100341,0.372867598917261,0.007692629513740068,1.6712661035031353,1.2445795621894038,0.9993248378949745
3.31,0.04621187442540989,1.0193024899570506,0.0017913941318709217,0.05863068263602881,0.018653062061480537,0.156880441597541,0.3742316943735755,0.007655676726251738,1.6697122337138748,1.2414088680435913,0.9993291837218596
3.3200000000000003,0.04570414731767387,1.0193613665692107,0.001777479850709864,0.0588870500925042,0.018859742418742692,0.1561888184507177,0.37559646497364063,0.007618894933492338,1.6681586383359055,1.2382379111941997,0.9993334843520586
3.33,0.04520160996649032,1.0194202465821822,0.0017636579394834746,0.059142927900552915,0.01906859436613111,0.15549735737649376,0.3769618957055886,0.007582283404338408,1.666605330095928,1.2350667287829689,0.9993377424042188
3.34,0.04470423392154823,1.0194791299961614,0.0017499280221959905,0.059398293041562654,0.01927963128933188,0.15480608662249973,0.37832797151772835,0.0075458414103146505,1.6650523216845377,1.2318953579336596,0.9993419567225983
3.35,0.04421199085057731,1.0195380168113448,0.0017362897203432568,0.059653122758252713,0.019492865974963684,0.1541150342492827,0.37969467736246937,0.0075095682254955,1.6634996256896946,1.2287238356242176,0.9993461278641923
3.36,0.04372485275070645,1.019596907027929,0.0017227426551796779,0.05990739427759176,0.019708310850522066,0.15342422817008727,0.38106199818293324,0.007473463126529455,1.66194725461817,1.2255521987268256,0.9993502564822841
3.37,0.04324279193402516,1.01965580064611,0.0017092864478171945,0.0601610848204597,0.019925977969549105,0.15273369615228696,0.3824299189126821,0.007437525392635301,1.660395220896856,1.2223804840095287,0.9993543433357501
3.38,0.0427657808119449,1.019714697666085,0.0016959207164907644,0.06041417197480519,0.020145878740782188,0.15204346574405928,0.38379842450713236,0.007401754305551165,1.6588435368338967,1.219208728050618,0.9993583857645557
3.39,0.042293792214279924,1.01977359808805,0.0016826450813542952,0.06066663310275951,0.020368024337715868,0.1513535643997364,0.38516749989076005,0.007366149149608962,1.6572922146866056,1.216036967384878,0.9993623835568689
3.4,0.041826799292803835,1.0198325019122016,0.0016694591634247558,0.060918445498451504,0.02059242557942266,0.15066401945076785,0.3865371299697424,0.007330709211711415,1.6557412666464004,1.2128652384696543,0.9993663375180585
3.41,0.04136477538370295,1.0198914091387363,0.0016563625829474173,0.061169586620081026,0.020819092759071792,0.14997485806141028,0.3879072996510746,0.007295433781299391,1.6541907048155275,1.2096935776330986,0.9993702473177739
3.42,0.04090769405054497,1.0199503197678508,0.0016433549603033042,0.06142003399586719,0.021048035702147114,0.1492861072514889,0.38927799383325723,0.007260322150361615,1.6526405412198388,1.20652202110069,0.9993741125075236
3.43,0.040455529058291785,1.0200092337997415,0.0016304359157776134,0.06166976525539507,0.02127926374187026,0.14859779389127753,0.39064919740911913,0.007225373613427149,1.6510907878065257,1.203350604988574,0.9993779328017898
3.44,0.04000825418640102,1.020068151234605,0.0016176050644757477,0.061918758464311136,0.02151278556608809,0.14790994460178467,0.39202089531363365,0.0071905874675041925,1.6495414563901538,1.2001793651766395,0.9993817128433633
3.45,0.03956584363572033,1.0201270720726376,0.001604862029145556,0.062166991339606,0.021748609538479933,0.14722258600411067,0.3933930724057019,0.007155963012217017,1.6479925587894804,1.1970083376253964,0.9993854504210892
3.46,0.03912827167069893,1.0201859963140363,0.0015922064299400697,0.062414441906470094,0.021986743408938744,0.14653574451927306,0.3947657135637521,0.007121499549687739,1.6464441067185827,1.1938375581213272,0.9993891459974968
3.47,0.03869551269595081,1.0202449239589975,0.0015796378872783936,0.06266108833631336,0.022227194370911106,0.1458494464233727,0.3961388036598883,0.007087196384563023,1.6448961118175411,1.1906670623468747,0.9993928001320813
3.48,0.03826754124000184,1.0203038550077175,0.0015671560219076691,0.06290690895976128,0.022469969044595733,0.14516371784819684,0.397512327559991,0.00705305282400983,1.6433485856533026,1.1874968858810584,0.9993964134911548
3.49,0.037844331856732,1.0203627894603935,0.001554760453771689,0.06315188246610047,0.022715073393508714,0.14447858473743302,0.39888627014812456,0.0070190681776886995,1.6418015396959034,1.184327064137824,0.9993999850484091
3.5,0.037425859142375055,1.0204217273172216,0.0015424508025549913,0.06339598784094574,0.022962512734603095,0.1437940728652058,0.4002606163168176,0.0069852417577585795,1.640254985329287,1.1811576323918185,0.999403512825752
3.5100000000000002,0.03701209791963898,1.0204806685783987,0.0015302266906500397,0.06363920392531892,0.023212291883689003,0.14311020794474502,0.4016353509079933,0.006951572878927151,1.6387089339121454,1.1779886259305927,0.9994069983079409
3.52,0.03660302298664382,1.0205396132441213,0.0015180877398146752,0.06388150996057139,0.02346441494853172,0.14242701550235137,0.4030104587824111,0.0069180608583825865,1.6371633967084935,1.1748200798775794,0.9994104412906589
3.5300000000000002,0.03619860917318864,1.0205985613145863,0.001506033572285542,0.06412288543709652,0.023718885370762263,0.14174452091711018,0.40438592479835256,0.006884705015809035,1.635618384910239,1.1716520292475725,0.9994138414845645
3.54,0.03579883132369838,1.02065751278999,0.0014940638108284481,0.06436331010913857,0.02397570590842797,0.1410627494210631,0.4057617338119583,0.006851504673382157,1.6340739096378054,1.1684845089467375,0.9994171985075511
3.5500000000000003,0.03540366395997571,1.0207164676705291,0.0014821780745029167,0.06460276447816744,0.02423487849197641,0.1403817260035845,0.40713787073604374,0.006818459155721376,1.632529981886568,1.165317553627047,0.9994205146276826
3.56,0.03501308187287573,1.0207754259564008,0.0014703759868603542,0.0648412289168892,0.024496404447424524,0.13970147559366944,0.40851432042926356,0.00678556778996764,1.6309866126304908,1.1621511979630494,0.9994237895260971
3.5700000000000003,0.03462705979761548,1.0208343876478012,0.0014586571718766869,0.0650786841342441,0.024760284357306338,0.13902202296806682,0.4098910677526339,0.006752829905737371,1.6294438127706885,1.1589854765120118,0.9994270229320641
3.58,0.03424557234070164,1.0208933527449275,0.001447021253252904,0.06531511127219279,0.025026518021080232,0.13834339273469157,0.4112680975801001,0.006720244835110429,1.627901593126569,1.155820423688463,0.9994302150964843
3.59,0.03386859401698036,1.020952321247976,0.0014354678551895814,0.06555049184135191,0.025295104459065736,0.13766560934898178,0.41264539478899387,0.006687811912632929,1.6263599644456104,1.1526560737888025,0.9994333663193695
3.6,0.03349609925778987,1.0210112931571436,0.0014239966020174464,0.06578480774757868,0.025566041957747917,0.13698869709759978,0.4140229442713179,0.0066555304753058925,1.6248189373944666,1.1494924609646437,0.9994364767392773
3.61,0.03312806252267719,1.021070268472627,0.0014126071162771914,0.06601804135575257,0.02583932836078529,0.13631268001998134,0.4154007309864348,0.006623399862548008,1.6232785225141273,1.1463296190953591,0.9994395452862407
3.62,0.032764457896785025,1.021129247194623,0.0014012990245007683,0.06625017536882641,0.02611496013978328,0.13563758213854898,0.4167787398081303,0.00659141941628693,1.6217387303535789,1.1431675821612293,0.9994425727890306
3.63,0.03240525939966207,1.0211882293233285,0.001390071952339959,0.06648119296239752,0.026392933152901546,0.13496342726197968,0.41815695565609895,0.006559588480872786,1.620199571356565,1.140006383924153,0.9994455593361254
3.64,0.03205044087652418,1.02124721485894,0.0013789255259472446,0.066711077769309,0.02667324241283696,0.13429023903905538,0.4195353634604971,0.006527906403096033,1.6186610558932557,1.1368460580147624,0.9994485050092978
3.65,0.03169997598045636,1.0213062038016545,0.0013678593719949552,0.06693981389691368,0.02695588207056065,0.1336180409579381,0.42091394816285177,0.006496372532182594,1.6171231942603597,1.133686637931028,0.9994514098826585
3.66,0.031353838412981755,1.0213651961516688,0.0013568731158602504,0.06716738578409073,0.027240845796428777,0.1329468562927004,0.4222926947521901,0.006464986219766431,1.6155859966505262,1.130528156951576,0.9994542740218149
3.67,0.03101200164971683,1.0214241919091795,0.0013459663834655049,0.06739377837762818,0.027528126369345998,0.1322767081549726,0.42367158823097795,0.006433746819907074,1.6140494731829458,1.1273706482189751,0.9994570974828011
3.68,0.030674438638300095,1.0214831910743838,0.0013351388033155142,0.06761897732580208,0.02781771522328579,0.13160761955125005,0.4250506135772802,0.006402653689109545,1.6125136339372432,1.1242141448321723,0.9994598803109949
3.69,0.030341122246004756,1.021542193647478,0.0013243900032126757,0.06784296870697816,0.028109603146837425,0.13093961328715736,0.4264297558091115,0.006371706186278887,1.6109784888982768,1.121058679691472,0.9994626225403686
3.7,0.030012025086481625,1.0216011996286596,0.0013137196113797369,0.06806573914329647,0.02840378002784478,0.1302727119984588,0.4278089999641557,0.006340903672728848,1.6094440479747225,1.1179042855484513,0.9994653241924636
3.71,0.0296871195039536,1.0216602090181248,0.0013031272564648,0.06828727581669952,0.0287002348402079,0.12960693814992663,0.4291883311009465,0.006310245512176849,1.607910320998948,1.1147509950039078,0.9994679852754353
3.72,0.029366378115878573,1.0217192218160709,0.0012926125649124762,0.06850756609838256,0.028998956588511652,0.1289423139488771,0.43056773436301016,0.006279731070700051,1.6063773176752645,1.111598840358117,0.9994706063705854
3.73,0.029049772628070465,1.0217782380226945,0.001282175166482456,0.06872659837406715,0.029299932289755116,0.12827886152266824,0.43194719484824745,0.006249359716811709,1.6048450476878602,1.1084478539179368,0.999473187401585
3.74,0.0287372745996979,1.0218372576381929,0.001271814690572088,0.06894436151954822,0.029603148299307255,0.12761660279826398,0.4333266976981419,0.006219130821401759,1.6033135206285014,1.1052980677882698,0.9994757284548967
3.75,0.02842885533211312,1.0218962806627625,0.0012615307666711433,0.06916084498273521,0.029908590134147445,0.1269555595156738,0.4347062280881896,0.006189043757738424,1.6017827460052212,1.1021495138952293,0.9994782296784982
3.7600000000000002,0.028124485810146285,1.0219553070966005,0.0012513230245691364,0.06937603882937639,0.030216242386089744,0.1262957532333754,0.4360857712242442,0.006159097901466148,1.6002527332461571,1.0990022239954276,0.9994806912357967
3.77,0.027824136864658025,1.022014336939904,0.0012411910939265276,0.06958993361511977,0.030526088991252028,0.1256372053113385,0.4374653123561821,0.006129292630592132,1.5987234916894928,1.0958562296455066,0.9994831132421559
3.7800000000000002,0.027527779469585168,1.0220733701928695,0.0012311346035227342,0.06980252014881597,0.030838113712450575,0.12497993688221035,0.4388448368009081,0.00609962732546654,1.5971950305659746,1.0927115621504226,0.9994854956518612
3.79,0.027235383435763653,1.0221324068556943,0.0012211531843566307,0.07001379055227061,0.03115229808342849,0.12432396896361207,0.4402243298540229,0.006070101368838011,1.5956673590699433,1.0895682527649893,0.9994878387358438
3.8000000000000003,0.026946918580098386,1.022191446928575,0.0012112464667988826,0.0702237373183021,0.03146862327196628,0.12366932235256291,0.4416037768733942,0.006040714145792907,1.5941404862936999,1.086426332504393,0.9994901426472874
3.81,0.026662354376228183,1.0222504904117091,0.0012014140813931926,0.07043235359674167,0.03178706953894862,0.12301601765355852,0.44298316325727316,0.006011465043765889,1.5926144212457087,1.0832858321945866,0.9994924075467732
3.8200000000000003,0.026381659944005167,1.022309537305293,0.0011916556588433829,0.07063963320645035,0.03210761623383089,0.12236407527682751,0.44436247444594085,0.0059823534525345655,1.5910891728500949,1.0801467824691584,0.9994946336025791
3.83,0.026104804702773314,1.0223685876095243,0.0011819708292493012,0.07084557004636355,0.03243024271596105,0.12171351540942088,0.445741695945952,0.005953378764193705,1.5895647499278887,1.0770092137168596,0.9994968208043563
3.84,0.025831757429259087,1.0224276413245994,0.0011723592231481284,0.07105015895092459,0.03275492705068147,0.12106435805159618,0.4471208133000667,0.005924540373178593,1.588041161222139,1.0738731561477235,0.9994989692253387
3.85,0.02556248613455638,1.0224866984507157,0.0011628204716287692,0.07125339580394896,0.03308164584788968,0.1204166230196784,0.44849981208506673,0.005895837676263149,1.5865184154005052,1.0707386397982979,0.999501079054269
3.86,0.02529695876206279,1.0225457589880702,0.001153354205517218,0.07145527690923778,0.033410375245648286,0.11977032991532154,0.4498786779375196,0.005867270072532768,1.584996521035272,1.067605694475853,0.9995031503965202
3.87,0.025035142907122065,1.0226048229368598,0.0011439600556690016,0.07165579924689253,0.03374109052928727,0.11912549813480901,0.4512573965462391,0.005838836963387277,1.5834754866102683,1.0644743497753089,0.9995051833502572
3.88,0.024777005810701462,1.0226638902972816,0.0011346376529515177,0.0718549604815314,0.034073766132725156,0.11848214686713875,0.4526359536540735,0.005810537752535477,1.581955320520247,1.0613446350757947,0.999507178005556
3.89,0.02452251566633836,1.0227229610695328,0.0011253866276456721,0.07205275770664493,0.034408377399840144,0.11784029507505245,0.4540143350776247,0.005782371845956654,1.5804360310550418,1.0582165795047043,0.9995091349450728
3.9,0.02427163866008114,1.0227820352538102,0.0011162066107342833,0.07224919029542182,0.03474489662718011,0.11719996153148118,0.45539252666871055,0.005754338651969347,1.5789176264331959,1.0550902120073558,0.9995110541151027
3.91,0.024024341266337304,1.022841112850311,0.0011070972328664534,0.07244425769340794,0.035083296150664085,0.11656116478773174,0.4567705143475848,0.005726437581168009,1.577400114774651,1.0519655612865735,0.9995129357039199
3.92,0.02378058964850722,1.0229001938592321,0.0010980581246021357,0.07263795999745463,0.03542354755210365,0.11592392317927358,0.4581482840966291,0.0056986680464324495,1.5758835041070056,1.048842655813924,0.9995147799144075
3.93,0.02354034965018131,1.0229592782807713,0.0010890889163955627,0.07283029796632193,0.035765621657200604,0.11528825482385599,0.45952582196210856,0.005671029462922415,1.5743678023649248,1.0457215238263353,0.9995165869622296
3.94,0.023303587228115725,1.0230183661151249,0.0010801892386515268,0.07302127258418299,0.03610948908018919,0.11465417762528929,0.4609031140528046,0.005643521248063502,1.5728530173908337,1.0426021933327982,0.9995183570358894
