t,M,AM,Mp,AMp
3.43,0.3781848617010581,0.11229658752068201,0.28964215327777554,0.21987639750048465
3.44,0.3775652463665492,0.11276693268482413,0.2893351717099739,0.2203326492386531
3.45,0.37694754529405355,0.11323692272478211,0.28902800675641643,0.22078752522474823
3.46,0.3763317470603328,0.11370655277827585,0.28872066914389644,0.22124103101749526
3.47,0.37571784035722006,0.11417581803792923,0.28841316944670736,0.2216931721581437
3.48,0.37510581399021364,0.11464471375088624,0.28810551808865675,0.2221439541702437
3.49,0.37449565687708275,0.11511323521842995,0.28779772534506143,0.22259338255942618
3.5,0.3738873580464858,0.11558137779560379,0.2874898013447258,0.22304146281318493
3.5100000000000002,0.37328090663660074,0.11604913689083574,0.28718175607190105,0.22348820040066275
3.52,0.37267629189444174,0.11651650796530404,0.2868735993672068,0.2239336007730478
3.5300000000000002,0.37207350318350707,0.11698348652908387,0.28656534091592284,0.22437766937148654
3.54,0.37147252996868985,0.1174500681461069,0.2862569902707491,0.2248204116144545
3.5500000000000003,0.370873361816705,0.11791624843311904,0.28594855685104414,0.22526183289913218
3.56,0.3702759883975814,0.11838202305823331,0.28564004994045245,0.22570193860373322
3.5700000000000003,0.36968039948339565,0.11884738774055835,0.2853314786887119,0.22614073408733446
3.58,0.36908658494701885,0.11931233824982904,0.2850228521134433,0.22657822468970917
3.59,0.3684945347608769,0.1197768704060396,0.2847141791019197,0.2270144157311642
3.6,0.3679042389957235,0.12024098007907882,0.28440546841281716,0.22744931251238085
3.61,0.367315687819427,0.12070466318836767,0.2840967286779463,0.2278829203142594
3.62,0.3667288714957698,0.12116791570249916,0.2837879684039639,0.22831524439776746
3.63,0.3661437803832614,0.12163073363888044,0.2834791959740666,0.22874629000379193
3.64,0.36556040493396413,0.12209311306337732,0.28317041964966416,0.22917606235299473
3.65,0.36497873569233286,0.12255505008996091,0.2828616475720343,0.22960456664567228
3.66,0.36439876329406695,0.12301654088035671,0.282552887763958,0.23003180806161871
3.67,0.36382047846497606,0.12347758164369582,0.2822441481313358,0.23045779175999268
3.68,0.3632438720198589,0.12393816863616859,0.28193543646478486,0.230882522879188
3.69,0.36266893486371055,0.12439829815989951,0.2816267604377187,0.2313060065386716
3.7,0.36209565800458243,0.12485796655789848,0.28131812758682195,0.23172824785069754
3.71,0.36152403252659804,0.12531717022245797,0.28100954535272493,0.23214925189821942
3.72,0.36095404959622557,0.12577590559233984,0.28070102107043254,0.2325690237410024
3.73,0.3603857004642856,0.12623416915140703,0.2803925619661979,0.2329875684181099
3.74,0.3598189764649569,0.1266919574282747,0.2800841751589309,0.2334048909478379
3.75,0.3592538690147981,0.12714926699596288,0.27977586766158596,0.2338209963276534
3.7600000000000002,0.35869036961178247,0.12760609447155127,0.2794676463825279,0.23423588953413874
3.77,0.35812846983434793,0.12806243651583551,0.27915951812687734,0.23464957552293958
3.7800000000000002,0.35756816134046177,0.12851828983298566,0.27885148959783407,0.23506205922871887
3.79,0.3570094358666992,0.12897365117020618,0.27854356739798036,0.23547334556511465
3.8000000000000003,0.3564522852273369,0.12942851731739805,0.2782357580305619,0.23588343942470352
3.81,0.35589670131346113,0.12988288510682247,0.2779280679007485,0.23629234567896834
3.8200000000000003,0.35534267609208975,0.1303367514127667,0.2776205033168727,0.2367000691782712
3.83,0.3547902016053097,0.13079011315121142,0.2773130704916485,0.2371066147518308
3.84,0.3542392699694279,0.13124296727950008,0.2770057755433671,0.23751198720770533
3.85,0.35368987337413754,0.13169531079601027,0.27669862449707316,0.2379161913327794
3.86,0.3531420040806048,0.13214714073898504,0.27639162328724753,0.23831923189316298
3.87,0.3525956544175668,0.1325984541838261,0.2760847777632674,0.23872111363534004
3.88,0.3520508167878639,0.13304924824840283,0.27577809368028616,0.23912184128344752
3.89,0.35150748366480516,0.1334995200905325,0.275471576704318,0.2395214195403447
3.9,0.3509656475909176,0.13394926690728365,0.27516523241399216,0.23991985308780703
3.91,0.35042530117718473,0.13439848593464804,0.27485906630162016,0.24031714658654743
3.92,0.3498864371023013,0.13484717444721397,0.2745530837742425,0.2407133046762427
3.93,0.3493490481119399,0.13529532975784136,0.2742472901546544,0.24110833197556475
3.94,0.3488131270180339,0.135742949217338,0.2739416906824114,0.24150223308221708
3.95,0.3482786666980728,0.13619003021413795,0.2736362905148136,0.24189501257297605
3.96,0.34774566009441277,0.13663657017398087,0.2733310947278697,0.24228667500373702
3.97,0.3472141002136008,0.13708256655959342,0.2730261083172404,0.24267722490956584
3.98,0.34668398012571316,0.13752801687037183,0.27272133619916056,0.2430666668047548
3.99,0.34615529296370834,0.13797291864206632,0.27241678321134155,0.24345500518288415
4.0,0.34562803192279334,0.13841726944646685,0.2721124541138521,0.24384224451688807
4.01,0.3451021902598049,0.13886106689109068,0.27180835358997896,0.2442283892591259
4.0200000000000005,0.3445777612926041,0.13930430861887125,0.2715044862470667,0.24461344384145836
4.03,0.34405473838848194,0.13974699230866222,0.27120085663366394,0.24499741266919234
4.04,0.3435331149514305,0.14018911567582823,0.2708974692583506,0.24538030011439108
4.05,0.3430128844662693,0.14063067646863425,0.27059432852421217,0.2457621105408847
4.0600000000000005,0.34249404047662896,0.14107167246952818,0.270291438761448,0.2461428482923953
4.07,0.3419765765829169,0.14151210149494828,0.269988804230334,0.24652251769180128
4.08,0.3414604864417078,0.14195196139502844,0.2696864291220705,0.24690112304119374
4.09,0.3409457637651456,0.14239125005330455,0.269384317559614,0.2472786686219363
4.1,0.34043240232035793,0.1428299653864231,0.269082473598491,0.24765515869472846
4.11,0.33992039592888124,0.14326810534385118,0.26878090122759535,0.24803059749967268
4.12,0.33940973846609884,0.1437056679075884,0.2684796043699681,0.24840498925634513
4.13,0.3389004238606895,0.1441426510918805,0.26817858688356033,0.24877833816387013
4.14,0.33839244609408853,0.1445790529429348,0.26787785256197927,0.24915064840099785
4.15,0.3378857991999603,0.1450148715386371,0.2675774051352168,0.2495219241261863
4.16,0.3373804772636828,0.14545010498827052,0.26727724827036103,0.24989216947768614
4.17,0.3368764744218431,0.14588475143223625,0.2669773855722912,0.25026138857362984
4.18,0.33637378486174574,0.1463188090417757,0.2666778205843549,0.25062958551212416
4.19,0.33587240282093156,0.14675227601869448,0.26637855678902833,0.2509967643713461
4.2,0.33537232257266936,0.14718515059535345,0.26607959762931194,0.2513629292026657
4.21,0.334873538424881,0.14761743103440797,0.26578094651026835,0.25172808403044317
4.22,0.3343760447525154,0.14804911562791706,0.265482606751124,0.25209223286844396
4.23,0.3338798359780556,0.1484802026974345,0.2651845816140318,0.2524553797104786
4.24,0.3333849065706968,0.1489106905937489,0.2648868743052368,0.252817528530318
4.25,0.3328912510458557,0.14934057769661996,0.2645894879757528,0.253178683281772
4.26,0.33239886396468965,0.14976986241451606,0.2642924257220257,0.253538847898769
4.2700000000000005,0.3319077399336251,0.15019854318435386,0.2639956905865815,0.25389802629544
4.28,0.3314178736038957,0.15062661847123934,0.2636992855586623,0.25425622236620316
4.29,0.33092925967108966,0.15105408676821128,0.26340321357484664,0.2546134399858529
4.3,0.3304418928747072,0.15148094659598588,0.26310747751965735,0.25496968300965
4.3100000000000005,0.3299557679977273,0.15190719650270343,0.26281208022615465,0.2553249552734151
4.32,0.3294708798661836,0.15233283506367667,0.2625170244765157,0.25567926059362445
4.33,0.3289872233487508,0.15275786088114118,0.26222231300260024,0.2560326027675083
4.34,0.3285047933563395,0.1531822725840071,0.2619279484865022,0.25638498557315176
4.3500000000000005,0.32802358484170124,0.15360606882761307,0.2616339335610877,0.2567364127695984
4.36,0.3275435927990436,0.15402924829348155,0.261340270810519,0.25708688809695623
4.37,0.32706481224728795,0.15445180968914662,0.26104696279492756,0.2574364152686383
4.38,0.3265872382405862,0.15487375174786608,0.26075401203484216,0.257784997976706
4.39,0.3261108658863604,0.15529507322830355,0.2604614209845096,0.2581326399008269
4.4,0.3256356903309827,0.15571577291435107,0.2601691920529932,0.2584793447016735
4.41,0.3251617067593701,0.1561358496148936,0.2598773276047275,0.25882511602100927
4.42,0.3246889103945864,0.15655530216357585,0.25958582996006124,0.25916995748177696
4.43,0.3242172964974527,0.1569741294185702,0.2592947013957897,0.259513872688188
4.44,0.3237468603661645,0.15739233026234703,0.25900394414567535,0.25985686522581364
4.45,0.32327759733591793,0.15780990360144634,0.2587135604009582,0.26019893866167804
4.46,0.322809502778542,0.15822684836625162,0.25842355231085423,0.2605400965443526
4.47,0.3223425721021399,0.15864316351076502,0.258133921983043,0.26088034240405256
4.48,0.32187680075073716,0.15905884801238482,0.2578446714841442,0.2612196797527343
4.49,0.3214121842039381,0.15947390087168412,0.25755580284018303,0.2615581120841953
4.5,0.32094871797658925,0.15988832111219184,0.2572673180370443,0.26189564287417516
4.51,0.32048639761845127,0.16030210778017526,0.25697921902091564,0.26223227558045836
4.5200000000000005,0.3200252187138779,0.16071525994442426,0.2566915076987194,0.26256801364297894
4.53,0.31956517688127284,0.1611277766960346,0.2564041859388732,0.2629028604838199
4.54,0.31910626775632506,0.16153965714799032,0.2561172555959701,0.2632368194997151
4.55,0.31864848700998766,0.1619509004351817,0.2558307184842266,0.2635698940706046
4.5600000000000005,0.31819183035444554,0.16236150571427496,0.25554457636864225,0.2639020875626378
4.57,0.317736293534107,0.1627714721633963,0.2552588309782438,0.2642334033242535
4.58,0.3172818723252726,0.16318079898192664,0.2549734840065329,0.26456384468626837
4.59,0.3168285625358112,0.1635894853902974,0.25468853711192535,0.26489341496196656
4.6000000000000005,0.31637636000484115,0.16399753062978872,0.2544039919181807,0.26522211744719
4.61,0.3159252606024182,0.1644049339623287,0.25411985001482396,0.26554995542042975
4.62,0.3154752602292295,0.1648116946702952,0.2538361129575576,0.26587693214291824
4.63,0.3150263548162936,0.1652178120563189,0.2535527822686652,0.26620305085872287
4.64,0.3145785403246666,0.1656232854430883,0.2532698594374061,0.2665283147948396
4.65,0.3141318127451545,0.16602811417315633,0.25298734592040095,0.26685272716128877
4.66,0.31368616809803196,0.16643229760874886,0.25270524314200915,0.26717629115121055
4.67,0.31324160243276666,0.16683583513157516,0.25242355249469633,0.2674990099409624
4.68,0.31279811182775025,0.16723872614263968,0.25214227533939393,0.2678208866902167
4.69,0.31235569239003513,0.167640970062056,0.25186141300584935,0.26814192454206004
4.7,0.31191434025427245,0.168042566328766,0.2515809667941465,0.2684621266228156
4.71,0.311474051567426,0.16844351439856065,0.25130093799704245,0.2687814960369715
4.72,0.3110348225104285,0.16884381374651622,0.2510213278682386,0.2691000358748172
4.73,0.31059664929673475,0.1692434638666706,0.2507421376244648,0.2694177492121304
4.74,0.3101595281666353,0.16964246427119423,0.2504633684537666,0.26973463910840445
4.75,0.309723455386996,0.17004081449021052,0.250185021515853,0.270050708606941
4.76,0.3092884272510035,0.17043851407161764,0.2499070979424359,0.2703659607349435
4.7700000000000005,0.30885444007791457,0.1708355625809124,0.2496295988375622,0.2706803985036114
4.78,0.30842149021281245,0.17123195960101517,0.2493525252779383,0.2709940249082346
4.79,0.3079895740263673,0.17162770473209724,0.24907587831324676,0.27130684292828927
4.8,0.3075586879146022,0.1720227975914092,0.24879965896645556,0.2716188555275336
4.8100000000000005,0.3071288282986649,0.17241723781311138,0.24852386823411962,0.27193006565410466
4.82,0.3066999916246044,0.17281102504810564,0.2482485070866749,0.27224047624061565
4.83,0.306272174363153,0.17320415896386912,0.24797357646872442,0.272550090204254
4.84,0.30584537300951375,0.17359663924428959,0.24769907729931712,0.27285891044688015
4.8500000000000005,0.30541958408315284,0.17398846558950223,0.24742501047221893,0.2731669398551266
4.86,0.30499480412759794,0.17437963771572837,0.24715137685617625,0.273474181300498
4.87,0.3045710297102412,0.17477015535511578,0.24687817729517159,0.273780637639472
4.88,0.3041482574221478,0.17516001825558056,0.24660541260867191,0.27408631171360026
4.89,0.3037264838770711,0.1755492261805885,0.2463330835930418,0.2743912063492992
4.9,0.30330570570095067,0.17593777890819437,0.246061191036925,0.2746953243539305
4.91,0.30288591953990307,0.1763256762315266,0.24578973570948393,0.27499866851908694
4.92,0.3024671220591751,0.17671291795856744,0.24551871836190364,0.2753012416203544
4.93,0.30204930994011486,0.1770995039117796,0.24524813973180562,0.27560304641630046
4.94,0.30163247988666364,0.1774854339283334,0.24497800053367247,0.275904085651331
4.95,0.3012166286515116,0.17787070786151116,0.24470830142037356,0.27620436206660426
4.96,0.3008017530013084,0.17825532557846055,0.24443904303425837,0.27650387838597323
4.97,0.3003878497283949,0.17863928696073392,0.244170225989881,0.27680263732099075
4.98,0.2999749156543784,0.17902259190433864,0.24390185086871038,0.2771006415725731
4.99,0.2995629476117376,0.17940524031913055,0.24363391824619995,0.2773978938229325
5.0,0.29915194527086914,0.1797872336097173,0.24336642614460952,0.2776943949748045
5.01,0.29948630918793767,0.1806166947534079,0.2423562580168353,0.2775407380418195
5.0200000000000005,0.29981473563479555,0.18144281990790534,0.24135597703603776,0.27738646742126183
5.03,0.3001372911699613,0.18226561641539288,0.2403654763717196,0.2772316160429267
5.04,0.3004540416013518,0.1830850917625135,0.23938465041588497,0.2770762162202502
5.05,0.3007650520267227,0.18390125357033316,0.23841339471691075,0.2769202996860339
5.0600000000000005,0.30107038683269893,0.18471410959314896,0.23745160598096432,0.27676389759318826
5.07,0.3013701096990349,0.18552366771568027,0.23649918206483306,0.2766070405204523
5.08,0.3016642836104351,0.18632993594867073,0.23555602195642353,0.27644975848447106
5.09,0.301952970925497,0.18713292240140944,0.23462202566082374,0.2762920810122702
5.1000000000000005,0.30223623330093674,0.18793263531194918,0.23369709432553293,0.27613403706158157
5.11,0.30251413167454394,0.18872908305380104,0.2327811302686202,0.2759756550030353
5.12,0.3027867263069899,0.1895222741191147,0.23187403690961,0.27581696266428585
5.13,0.30305407678999174,0.1903122171152921,0.2309757187559735,0.27565798733874314
5.14,0.30331624205447644,0.1910989207616012,0.23008608138961992,0.275498755794303
5.15,0.303573280378745,0.19188239388579012,0.22920503145338741,0.275339294282078
5.16,0.3038252493966364,0.19266264542070063,0.22833247663753495,0.2751796285451285
5.17,0.304072206105692,0.1934396844008825,0.22746832566623282,0.2750197838271932
5.18,0.3043142068753194,0.19421351995920702,0.2266124882840542,0.27485978488141993
5.19,0.3045513074549564,0.19498416132348112,0.2257648752424664,0.2746996559790966
5.2,0.3047835630254531,0.19575161780156564,0.22492539821560464,0.2745394209573771
5.21,0.30501102823841636,0.19651589876969608,0.2240939697357421,0.27437910325614606
5.22,0.3052337570847441,0.1972770137062356,0.22327050340825846,0.2742187258007624
5.23,0.30545180297173935,0.19803497216994956,0.22245491378530868,0.274058311073003
5.24,0.3056652187345016,0.19878978379576057,0.22164711634703263,0.27389788112270586
5.25,0.305874056644441,0.19954145829126957,0.22084702748747342,0.2737374575768166
5.26,0.3060783684177927,0.2002900054332766,0.22005456450049604,0.2735770616484353
5.2700000000000005,0.30627820522413074,0.20103543506430138,0.21926964556570577,0.2734167141458628
5.28,0.30647361769488213,0.20177775708910414,0.218492189734367,0.27325643548164746
5.29,0.30666465593184106,0.20251698147120656,0.2177221169153213,0.27309624568163177
5.3,0.30685136951568304,0.20325311822941247,0.2169593478609063,0.2729361643939989
5.3100000000000005,0.30703380746120845,0.2039861774607159,0.21620380424154717,0.2727762108365292
5.32,0.3072120178016603,0.204716169546946,0.21545540933778853,0.2726164033136059
5.33,0.3073860482910263,0.20544310480762262,0.2147140868713404,0.27245676003001146
5.34,0.30755594626243443,0.20616699357083756,0.21397976124088258,0.2722972989258462
5.3500000000000005,0.30772175853890626,0.20688784621820103,0.2132523576707148,0.2721380375721787
5.36,0.3078835314402503,0.20760567318216486,0.21253180219937304,0.27197899317821256
5.37,0.30804131078995567,0.20832048494334646,0.21181802166824565,0.271820182598453
5.38,0.3081951419220852,0.20903229202785226,0.21111094371018957,0.27166162233987373
5.39,0.3083450696881691,0.20974110500460122,0.21041049673814677,0.2715033285690837
5.4,0.3084911384640983,0.21044693448264853,0.20971660993376037,0.27134531711949356
5.41,0.308633392157018,0.21114979110850893,0.20902921323599113,0.2711876034984827
5.42,0.30877187421191193,0.2118496855636447,0.20834823733024904,0.2710302028941951
5.43,0.30890662739987673,0.21254662867785523,0.2076736140018764,0.2708731299203924
5.44,0.30903769398575676,0.2132406313412623,0.20700527585649317,0.27071639881648857
5.45,0.3091651159259787,0.21393170440026132,0.20634315598994016,0.2705600236838206
5.46,0.3092889347237852,0.2146198587353624,0.2056871882300091,0.27040401831084404
5.47,0.3094091914351386,0.21530510525903934,0.2050373071267111,0.2702483961791117
5.48,0.30952592667462425,0.21598745491357868,0.2043934479425448,0.270093170469253
5.49,0.3096391806213545,0.21666691866892862,0.20375554664276474,0.2699383540669529
5.5,0.30974899302487197,0.21734350752054846,0.20312353988564943,0.2697839595689309
5.51,0.30985540321105337,0.2180172324872574,0.2024973650127696,0.2696299992889204
5.5200000000000005,0.30995845008801315,0.21868810460908378,0.20187696003925643,0.2694764852636474
5.53,0.3100581721520069,0.21935613494511383,0.20126226364407,0.2693234292588101
5.54,0.31015460743235745,0.22002133460388396,0.20065321526205523,0.26917084270170416
5.55,0.31024779338120306,0.2206837148032195,0.20004975526810542,0.2690187365474728
5.5600000000000005,0.31033776718493344,0.22134328670502684,0.1994518244574139,0.2688671216526266
5.57,0.3104245656422118,0.22200006148139023,0.19885936424921144,0.2687160086271873
5.58,0.31050822515572957,0.22265405031997235,0.1982723167006527,0.26856540782364613
5.59,0.3105887817374187,0.22330526442223197,0.19769062449823832,0.26841532934211176
5.6000000000000005,0.3106662710136647,0.22395371500164188,0.19711423094923627,0.26826578303545795
5.61,0.3107407282305187,0.22459941328190647,0.19654307997310397,0.2681167785144717
5.62,0.3108121882589106,0.22524237049518006,0.1959771160929094,0.26796832515300073
5.63,0.3108806855998615,0.22588259788028434,0.19541628442675318,0.26782043209310175
5.64,0.31094625438969636,0.22652010668092631,0.1948605306791901,0.267673108250188
5.65,0.31100892824811777,0.22715490822729992,0.19430980139489823,0.2675263621296849
5.66,0.3110687407564931,0.22778701368327273,0.193764043160591,0.26738020239964394
5.67,0.31112572461308285,0.22841643449563725,0.19322320401497017,0.2672346368763105
5.68,0.3111799124580336,0.22904318195732284,0.19268723207202298,0.26708967351262136
5.69,0.31123133657794,0.22966726736515006,0.19215607601419735,0.2669453200427134
5.7,0.3112800289108978,0.23028870201813287,0.1916296850840898,0.2668015839868803
5.71,0.31132602105149987,0.23090749721581177,0.19110800907622855,0.2666584726564606
5.72,0.3113693442557753,0.23152366425661663,0.1905909983289518,0.2665159931586571
5.73,0.31141002944607116,0.23213721443626015,0.19007860371638147,0.26637415240128803
5.74,0.31144810721587746,0.23274815904616117,0.1895707766404921,0.26623295709747
5.75,0.31148360783459494,0.23335650937189908,0.1890674690232747,0.2660924137702321
5.76,0.31151656125224564,0.2339622766916975,0.18856863329899606,0.2659525287570616
5.7700000000000005,0.31154699699373245,0.23456547232992117,0.18807422259034212,0.265813308086005
5.78,0.3115749441931858,0.2351661076408031,0.1875841906513386,0.26567475751467323
5.79,0.3116004317924182,0.23576419391044046,0.18709849153705846,0.2655368827600836
5.8,0.3116234884228974,0.23635974241641547,0.18661707980022058,0.2653996893604673
5.8100000000000005,0.3116441424087947,0.23695276442711688,0.1861399104862176,0.2652631826778716
5.82,0.31166242177064557,0.2375432712007583,0.18566693912712548,0.2651273679014714
5.83,0.31167835422893236,0.2381312739844373,0.18519812173584174,0.2649922500507893
5.84,0.31169196720758946,0.2387167840132349,0.18473341480035396,0.2648578339788224
5.8500000000000005,0.31170328783743106,0.2392998125093553,0.18427277527813699,0.26472412437507736
5.86,0.3117123429595011,0.2398803706813064,0.1838161605906803,0.26459112576851296
5.87,0.31171915912834564,0.24045846972312096,0.18336352861814384,0.26445884253039026
5.88,0.31172376261520784,0.24103412081361789,0.18291483769414432,0.26432727887703067
5.89,0.3117261794111451,0.24160733511570429,0.1824700466006701,0.2641964388724813
5.9,0.31172643523006865,0.24217812377571796,0.18202911456312582,0.26406632643108835
5.91,0.3117245555117057,0.24274649792281025,0.18159200124550678,0.26393694531997797
5.92,0.3117205654128991,0.24331246867341016,0.18115866676489795,0.2638082991487935
5.93,0.31171448971451654,0.2438760471724115,0.1807290718458107,0.26368039126726206
5.94,0.3117063529854346,0.24443724452251833,0.18030317754854353,0.2635532249435043
5.95,0.31169617954929574,0.24499607179940702,0.17988094532435242,0.26342680332694557
5.96,0.3116839934632563,0.2455525400616784,0.17946233705075168,0.2633011294243144
5.97,0.3116698185200783,0.2461066603506595,0.17904731502813478,0.2631762061011282
5.98,0.31165367825013196,0.24665844369025144,0.17863584197654434,0.263052036083073
5.99,0.3116355959233088,0.24720790108682258,0.1782278810325913,0.26292862195727806
6.0,0.311615594550845,0.24775504352914796,0.17782339574652292,0.2628059661734849
6.01,0.31159369688705507,0.24829988198839373,0.1774223500794405,0.26268407104511143
6.0200000000000005,0.31156992543097684,0.248842427418148,0.17702470840066564,0.2625629387502103
6.03,0.3115443024279258,0.24938269075449646,0.17663043548525634,0.2624425713323221
6.04,0.31151684987096095,0.24992068291614483,0.1762394965116716,0.2623229707012234
6.05,0.3114875895022602,0.250456414804586,0.17585185705958561,0.2622041386335689
6.0600000000000005,0.31145654281440716,0.2509898973043136,0.17546748310785104,0.262086076773429
6.07,0.31142373105158777,0.2515211412830803,0.17508634103261145,0.2619687866327212
6.08,0.31138917541450956,0.25205015747990644,0.1747083972649075,0.2618522698406772
6.09,0.31135289705655195,0.2525769565081116,0.17433361829722296,0.2617365281381142
6.1000000000000005,0.3113149166428479,0.25310154909916094,0.17396197142055686,0.26162156283743504
6.11,0.31127525461077515,0.2536239459600424,0.1735934242891436,0.2615073751400396
6.12,0.311233931175552,0.25414415777108423,0.1732279449112111,0.2613939661421534
6.13,0.31119096633233906,0.25466219518569333,0.1728655016455773,0.2612813368363911
6.140000000000001,0.3111463798582946,0.2551780688301157,0.17250606319832512,0.26116948811326535
6.15,0.31110019131458133,0.25569178930322006,0.1721495986195574,0.26105842076264196
6.16,0.31105242004832606,0.25620336717630415,0.17179607730023,0.2609481354751405
6.17,0.3110030851945317,0.2567128129929229,0.17144546896906485,0.26083863284348124
6.18,0.31095220567794124,0.25722013726874016,0.17109774368954153,0.26072991336377777
6.19,0.3108998002148549,0.2577253504914021,0.17075287185696836,0.26062197743677534
6.2,0.3108458873148991,0.25822846312043385,0.17041082419563242,0.26051482536903536
6.21,0.3107904852827477,0.2587294855871587,0.1700715717560286,0.26040845737406576
6.22,0.3107336122197961,0.25922842829463943,0.16973508591216813,0.260302873573397
6.23,0.3106752860381218,0.2597253016108597,0.16940133833835194,0.26019807401266737
6.24,0.31061552459362346,0.2602201157963552,0.16907030078676077,0.26009405882326136
6.25,0.31055434547936944,0.2607128811187188,0.16874194543293516,0.2599908279689773
6.26,0.31049176606275897,0.2612036078330105,0.16841624481377218,0.25988838129045916
6.2700000000000005,0.31042780352353155,0.2616923061616973,0.16809317176410393,0.2597867185506679
6.28,0.3103624748556978,0.26217898629443254,0.16777269941357456,0.25968583943629586
6.29,0.31029579686943815,0.26266365838784855,0.1674548011835687,0.2595857435591454
6.3,0.31022778619297037,0.2631463325653633,0.16713945078419326,0.2594864304574739
6.3100000000000005,0.31015845927438546,0.26362701891700063,0.1668266222113108,0.2593878995973039
6.32,0.31008783238345167,0.26410572749922456,0.16651628974362595,0.2592901503736986
6.33,0.31001592161338704,0.2645824683347874,0.1662084279398236,0.25919318211200276
6.34,0.30994274288260065,0.2650572514125911,0.16590301163575996,0.25909699406904907
6.3500000000000005,0.30986831193640146,0.26553008668756356,0.16560001594170576,0.25900158543433
6.36,0.30979264434867654,0.2660009840805473,0.1652994162396419,0.25890695533113506
6.37,0.309715755523537,0.266469953478203,0.16500118818060744,0.25881310281765335
6.38,0.3096376606969323,0.2669370047329267,0.1647053076821,0.25872002688804174
6.390000000000001,0.3095583749599937,0.26740214765106274,0.16441175088919266,0.25862772649975174
6.4,0.3094779132661201,0.2678653919898678,0.16412049416279678,0.2585362005812161
6.41,0.3093962903753462,0.2683267474882453,0.16383151417265354,0.25844544796375574
6.42,0.3093135208873196,0.26878622384976075,0.16354478784236257,0.25835546742055787
6.43,0.30922961924367803,0.2692438307421321,0.16326029234550646,0.2582662576686843
6.44,0.309144599729645,0.2696995777971375,0.16297800510308028,0.2581778173701381
6.45,0.3090584764755988,0.2701534746105343,0.16269790378096513,0.2580901451329026
6.46,0.3089712634586153,0.2706055307419892,0.1624199662874457,0.25800323951195064
6.47,0.3088829745039831,0.2710557557150194,0.16214417077077214,0.2579170990102262
6.48,0.3087936232866931,0.271504159016945,0.16187049561676572,0.25783172207959704
6.49,0.30870322333290073,0.2719507500988525,0.1615989194464688,0.2577471071217788
6.5,0.3086117880213621,0.2723955383755693,0.16132942111383877,0.2576632524892307
6.51,0.3085193305848426,0.2728385332256495,0.16106197970348624,0.2575801564860225
6.5200000000000005,0.30842586411150025,0.27327974399137095,0.16079657452845694,0.2574978173686727
6.53,0.30833140154624095,0.2737191799787428,0.1605331851280583,0.25741623334695884
6.54,0.3082359556958408,0.27415685045507526,0.16027179125934546,0.2573354025897394
6.55,0.3081395392833384,0.2745927646147171,0.16001237280567387,0.2572553232962715
6.5600000000000005,0.30804216487029407,0.2750269316301369,0.15975490990766072,0.2571759935919091
6.57,0.3079438448667918,0.27545936064632154,0.1594993829464552,0.25709741154043236
6.58,0.3078445915492148,0.27589006077014805,0.15924577251392263,0.2570195751667154
6.59,0.3077444170616577,0.2763190410703187,0.15899405941037156,0.25694248245765294
6.6000000000000005,0.30764333341731903,0.27674631057730287,0.1587442246423134,0.2568661313630656
6.61,0.3075413524998729,0.27717187828328627,0.15849624942025586,0.25679051979658585
6.62,0.30743848606482066,0.2775957531421267,0.15825011515652956,0.2567156456365239
6.63,0.3073347457408223,0.2780179440693174,0.15800580346314805,0.2566415067267131
6.640000000000001,0.30723014303100765,0.2784384599419569,0.15776329614970092,0.25656810087733545
6.65,0.3071246893142671,0.2788573095987258,0.15752257522128074,0.2564954258657272
6.66,0.3070183958465226,0.2792745018398714,0.1572836228764428,0.25642347943716415
6.67,0.30691127376197735,0.27969004542719833,0.1570464215051984,0.25635225930562683
6.68,0.3068033340743468,0.28010394908406666,0.1568109536870416,0.25628176315454587
6.69,0.30669458767806784,0.28051622149539684,0.1565772021890091,0.2562119886375271
6.7,0.3065850453561017,0.28092687130574934,0.15634514995293422,0.25614293338521577
6.71,0.30647471778488405,0.2813359071182382,0.15611478008737523,0.2560745950095036
6.72,0.30636361551470637,0.28174333750062724,0.15588607589981815,0.25600697108484927
6.73,0.3062517489816172,0.2821491709822145,0.15565902087721137,0.255940059158958
6.74,0.30613912850899644,0.28255341605373585,0.15543359868342999,0.2558738567538387
6.75,0.3060257643087011,0.28295608116739596,0.15520979315744077,0.25580836136646323
6.76,0.30591166648219326,0.28335717473690425,0.15498758831149775,0.2557435704694058
6.7700000000000005,0.30579684502164906,0.2837567051375183,0.15476696832936865,0.255679481511465
6.78,0.30568130981104946,0.28415468070609345,0.15454791756459152,0.25561609191826656
6.79,0.30556507062725197,0.28455110974113906,0.15433042053876206,0.2555533990928479
6.8,0.3054481371410442,0.284946000502881,0.1541144619398517,0.25549140041622415
6.8100000000000005,0.30533051891817864,0.285339361213331,0.1539000266205559,0.25543009324793553
6.82,0.3052122254203891,0.28573120005636204,0.15368709959667343,0.2553694749265764
6.83,0.30509326600638825,0.2861215251777911,0.1534756660455158,0.2553095427703059
6.84,0.304973649932847,0.28651034468546716,0.15326571130434752,0.25525029407733935
6.8500000000000005,0.3048533863576788,0.2868976666480979,0.15305722086497406,0.25519172612925023
6.86,0.30473248438359213,0.28728349907208545,0.15285018030105077,0.2551338362432727
6.87,0.30461095299552504,0.28766784993630035,0.15264457537269083,0.2550766216954848
