t,dPsi,H_x,NADH_x,Pi_x,QH2,Cred,O2,ADP_mx,ATP_mx,ATP_x,Mg_x,ADP_x,ATP_i,ATP_mi,ADP_i,ADP_mi,AMP_i,Pi_i,K_x
2.61,172.9303678295694,7.362386021024082e-08,0.0019109241475835088,0.00011313180406384736,0.0007971963532979944,0.00022669678532955404,2.6e-05,0.0030028942174920637,0.0017887959433244716,0.0019954698177150334,0.00020830983918345534,0.008004530182284982,0.0,0.0,0.0,0.0,0.0,0.00012492609900515545,0.13895537203633485
2.62,172.9409322293791,7.362506860805509e-08,0.0019116525906931038,0.00011318029924896712,0.0007969981421226645,0.00022667396266298038,2.6e-05,0.0030011440411977434,0.0017906500331580993,0.001997637620447854,0.00020820592564414777,0.008002362379552161,0.0,0.0,0.0,0.0,0.0,0.00012492648957651128,0.13895809155770128
2.63,172.95143534554674,7.362627009416985e-08,0.001912375586989556,0.0001132285226538612,0.0007968007295345998,0.00022665121499435508,2.6e-05,0.002999403359315876,0.001792494068814205,0.001999793983628151,0.00020810257186990947,0.008000206016371865,0.0,0.0,0.0,0.0,0.0,0.00012492687796837688,0.13896079522623123
2.64,172.96187761431614,7.362746471015624e-08,0.0019130931811827505,0.00011327647611170412,0.0007966041117432429,0.00022662854209249875,2.6e-05,0.002997672116681323,0.0017943281086749464,0.0020019389710449285,0.0002079997746437213,0.007998061028955087,0.0,0.0,0.0,0.0,0.0,0.0001249272641953879,0.13896348314391863
2.65,172.97225947255848,7.362865249705267e-08,0.001913805417625076,0.00011332416144943419,0.0007964082849856559,0.00022660594372562483,2.6e-05,0.002995950258496473,0.001796152210734609,0.0020040726461147476,0.00020789753076890844,0.007995927353885266,0.0,0.0,0.0,0.0,0.0,0.0001249276482721334,0.138966155412092
2.66,172.98258135807234,7.362983349535333e-08,0.001914512340316584,0.00011337158048843673,0.0007962132455243466,0.00022658341966090155,2.6e-05,0.0029942377303271103,0.0017979664326040043,0.0020061950718878317,0.00020779583706887625,0.007993804928112183,0.0,0.0,0.0,0.0,0.0,0.00012492803021316133,0.13896881213142626
2.67,172.99284370988357,7.363100774499658e-08,0.00191521399291015,0.00011341873504522749,0.0007960189896450947,0.00022656096966401393,2.6e-05,0.0029925344780982804,0.001799770831514864,0.00200830631105417,0.00020769469038684624,0.007991693688945846,0.0,0.0,0.0,0.0,0.0,0.00012492841003298414,0.13897145340195455
2.68,173.00304660430098,7.363217530162156e-08,0.0019159104167592574,0.00011346562542785157,0.00079582551495701,0.00022653859354226143,2.6e-05,0.0029908404481333224,0.0018015654642129157,0.0020104064248552722,0.00020759408765375255,0.007989593575144742,0.0,0.0,0.0,0.0,0.0,0.00012492878773372995,0.1389740793181457
2.69,173.01319053806927,7.36333362015921e-08,0.0019166016551300509,0.0001135122536696539,0.000795632817591535,0.00022651629105055078,2.6e-05,0.0029891555870569697,0.0018033503872015378,0.002012495475442313,0.00020749402574148342,0.007987504524557702,0.0,0.0,0.0,0.0,0.0,0.00012492916333170083,0.13897668997952128
2.7,173.02327593001905,7.363449048425636e-08,0.0019172877505268522,0.00011355862147059905,0.000795440893983024,0.00022649406195055812,2.6e-05,0.002987479841850306,0.001805125656593756,0.002014573524384069,0.00020739450155592888,0.007985426475615946,0.0,0.0,0.0,0.0,0.0,0.0001249295368404652,0.13897928548391228
2.71,173.03330313970326,7.363563819111622e-08,0.0019179687447958575,0.00011360473027368243,0.0007952497408010141,0.00022647190600809952,2.6e-05,0.002985813159844462,0.0018068913281222435,0.0020166406327281165,0.00020729551203328537,0.007983359367271898,0.0,0.0,0.0,0.0,0.0,0.0001249299082714854,0.13898186592771924
2.72,173.04327251718496,7.363677936360544e-08,0.0019186446793962352,0.00011365058146999235,0.0007950593547711238,0.0002264498229867779,2.6e-05,0.0029841554887106167,0.001808647457158843,0.0020186968611556203,0.0002071970541305311,0.007981303138844395,0.0,0.0,0.0,0.0,0.0,0.0001249302776358017,0.1389844314065946
2.73,173.0531844026064,7.363791404311073e-08,0.0019193155954013573,0.00011369617639637455,0.0007948697326754936,0.00022642781264763234,2.6e-05,0.0029825067764559544,0.0018103940987187377,0.002020742269985242,0.00020709912482529862,0.007979257730014773,0.0,0.0,0.0,0.0,0.0,0.00012493064494401316,0.1389869820154446
2.74,173.06303912575794,7.363904227099283e-08,0.0019199815335000313,0.00011374151633309685,0.0007946808713532253,0.00022640587474878756,2.6e-05,0.002980866971419617,0.0018121313074646263,0.00202277691917705,0.00020700172111574763,0.007977223080822965,0.0,0.0,0.0,0.0,0.0,0.0001249310102062583,0.1389895178484312
2.75,173.07283744955984,7.364016408173908e-08,0.0019206425352121265,0.00011378660574067471,0.0007944927666840634,0.00022638400965106225,2.6e-05,0.0029792360209789036,0.0018138591391421426,0.00202480086595914,0.00020690483987894468,0.007975199134040874,0.0,0.0,0.0,0.0,0.0,0.00012493137345864742,0.13899203900034973
2.7600000000000002,173.08257956458885,7.364127951853504e-08,0.0019212986401403534,0.00011383144492390111,0.0007943054158908307,0.00022636221694569443,2.6e-05,0.0029776138744653023,0.0018155776473436054,0.002026814170213852,0.0002068084781910833,0.007973185829786162,0.0,0.0,0.0,0.0,0.0,0.0001249317347033558,0.13899454556351606
2.77,173.09226581905705,7.36423886219843e-08,0.001921949887969646,0.0001138760353591954,0.0007941188158669038,0.00022634049645103008,2.6e-05,0.0029760004810382903,0.0018172868858671548,0.0020288168905701143,0.00020671263309454587,0.0079711831094299,0.0,0.0,0.0,0.0,0.0,0.00012493209395212762,0.13899703763003216
2.7800000000000002,173.10189659498417,7.364349143203879e-08,0.0019225963181308246,0.0001139203787918623,0.0007939329634592855,0.00022631884804373098,2.6e-05,0.0029743957900398117,0.001818986908323072,0.0020308090850681766,0.00020661730163710752,0.007969190914931838,0.0,0.0,0.0,0.0,0.0,0.00012493245121890362,0.13899951529140553
2.79,173.11147227550967,7.36445879885189e-08,0.0019232379697135824,0.00011396447699838305,0.000793747855542928,0.0002262972716143921,2.6e-05,0.0029727997510839484,0.0018206777680339521,0.0020327908113362673,0.00020652248088209052,0.007967209188663747,0.0,0.0,0.0,0.0,0.0,0.00012493280651788,0.13900197863845135
2.8000000000000003,173.12099324527387,7.364567833112201e-08,0.0019238748814699403,0.00011400833179000584,0.0007935634890193121,0.00022627576706829951,2.6e-05,0.002971212314050518,0.0018223595180414949,0.002034762126590151,0.00020642816790797814,0.007965237873409864,0.0,0.0,0.0,0.0,0.0,0.00012493315986353753,0.1390044277612967
2.81,173.13045989079913,7.364676249943099e-08,0.0019245070918176995,0.00011405194501633646,0.000793379860815027,0.00022625433432618838,2.6e-05,0.0029696334290786673,0.0018240322111132952,0.00203672308763269,0.00020633435980802834,0.007963276912367324,0.0,0.0,0.0,0.0,0.0,0.00012493351127067066,0.13900686274938517
2.82,173.1398722858346,7.364784052184837e-08,0.0019251346390715483,0.00011409531580894843,0.0007931969679304473,0.00022623297266156786,2.6e-05,0.002968063052969031,0.001825695893006293,0.002038673753996646,0.000206241054024667,0.007961326246003368,0.0,0.0,0.0,0.0,0.0,0.00012493386073211804,0.13900928369475865
2.83,173.14923093638436,7.364891244178103e-08,0.0019257575609084167,0.00011413844710870214,0.0007930148073198978,0.0002262116822696266,2.6e-05,0.00296650113402949,0.001827350618412713,0.0020406141805146007,0.00020614824755778836,0.007959385819485413,0.0,0.0,0.0,0.0,0.0,0.00012493420827149884,0.1390116906843149
2.84,173.1585361871245,7.364997829676942e-08,0.0019263758948001419,0.00011418134046571412,0.0007928333759846864,0.00022619046301716516,2.6e-05,0.0029649476241513663,0.0018289964382530687,0.0020425444232447334,0.0002060559375955562,0.00795745557675528,0.0,0.0,0.0,0.0,0.0,0.0001249345539012003,0.13901408380599134
2.85,173.1677883716498,7.365103812376415e-08,0.001926989677908626,0.00011422399735589632,0.0007926526709478513,0.00022616931475895533,2.6e-05,0.002963402475754404,0.001830633402890827,0.0020444645379751095,0.00020596412135476,0.007955535462024904,0.0,0.0,0.0,0.0,0.0,0.00012493489763301457,0.13901646314721025
2.86,173.1769878184454,7.365209195933107e-08,0.001927598947085249,0.00011426641923352384,0.0007924726892518527,0.00022614823735027094,2.6e-05,0.0029618656416666423,0.001832261562258861,0.0020463745801674624,0.00020587279607448792,0.007953625419832551,0.0,0.0,0.0,0.0,0.0,0.0001249352394785637,0.1390188287948252
2.87,173.18613485073982,7.365313983964113e-08,0.001928203738874705,0.00011430860753019801,0.0007922934279572349,0.0002261272306465334,2.6e-05,0.0029603370751287513,0.001833880965854938,0.0020482746049620246,0.00020578195901630185,0.007951725395037988,0.0,0.0,0.0,0.0,0.0,0.00012493557944929127,0.1390211808351308
2.88,173.19522979235737,7.365418180036678e-08,0.0019288040895087527,0.00011435056366127286,0.0007921148841517683,0.0002261062944977952,2.6e-05,0.0029588167295906834,0.0018354916629539822,0.002050164667168585,0.0002056916074553254,0.00794983533283143,0.0,0.0,0.0,0.0,0.0,0.00012493591755650697,0.13902351935378282
2.89,173.20427314513927,7.365521787390148e-08,0.0019294000346115699,0.00011439228924570681,0.0007919370552591897,0.00022608542859560372,2.6e-05,0.0029573045525691653,0.0018370937090193547,0.0020520448208637197,0.00020560173841147113,0.007947955179136296,0.0,0.0,0.0,0.0,0.0,0.0001249362538129387,0.1390258444331459
2.9,173.21326514004758,7.365624809635089e-08,0.0019299916099579054,0.00011443378554679709,0.0007917599382542401,0.00022606463285875577,2.6e-05,0.0029558005011863157,0.0018386871494843764,0.002053915120425705,0.00020551234932929908,0.00794608487957431,0.0,0.0,0.0,0.0,0.0,0.00012493658822878117,0.13902815615903133
2.91,173.2222061120423,7.365727250167178e-08,0.0019305788508465255,0.00011447505393766029,0.0007915835303162129,0.00022604390711026783,2.6e-05,0.0029543045291918245,0.0018402720332979933,0.002055775619678495,0.00020542343751017334,0.00794422438032152,0.0,0.0,0.0,0.0,0.0,0.00012493692081498294,0.13903045461508456
2.92,173.23109639518896,7.36582911232962e-08,0.0019311617922801176,0.00011451609576989561,0.0007914078286447062,0.000226023251167146,2.6e-05,0.002952816590593251,0.0018418484091356536,0.0020576263721369926,0.00020533500027108655,0.007942373627863023,0.0,0.0,0.0,0.0,0.0,0.00012493725158231793,0.1390327398843653
2.93,173.23993632283174,7.365930399411633e-08,0.001931740468968588,0.00011455691237294646,0.0007912328304588458,0.00022600266483975565,2.6e-05,0.002951336639649271,0.0018434163254063703,0.0020594674310111427,0.00020524703494434961,0.007940532568988872,0.0,0.0,0.0,0.0,0.0,0.00012493758054137998,0.13903501204935287
2.94,173.24872622776704,7.366031114646954e-08,0.0019323149153323586,0.00011459750505346207,0.0007910585329965086,0.0002259821479311915,2.6e-05,0.0029498646308629265,0.001844975830259783,0.0020612988492100266,0.00020515953887728167,0.00793870115078999,0.0,0.0,0.0,0.0,0.0,0.00012493790770257742,0.1390372711919512
2.95,173.25746643173065,7.366131261462112e-08,0.0019328851654610247,0.00011463787513145326,0.0007908849335410028,0.00022596170026767745,2.6e-05,0.0029484005190573933,0.0018465269715113686,0.002063120679297658,0.0002050725094312292,0.007936879320702356,0.0,0.0,0.0,0.0,0.0,0.00012493823307643568,0.13903951739339973
2.96,173.2661571499195,7.366230845710891e-08,0.001933451252717089,0.00011467802426900224,0.0007907120296660639,0.00022594132197568804,2.6e-05,0.0029469442601078926,0.0018480697959168456,0.002064932973064751,0.00020498594397525287,0.007935067026935264,0.0,0.0,0.0,0.0,0.0,0.00012493855667634928,0.13904175073343494
2.97,173.27479876120964,7.366329869360243e-08,0.0019340132108673096,0.00011471795353980478,0.0007905398185412094,0.0002259210126971667,2.6e-05,0.0029454958088495414,0.0018496043512476847,0.002066735782753365,0.00020489983990276507,0.00793326421724665,0.0,0.0,0.0,0.0,0.0,0.00012493887851079192,0.13904397129267726
2.98,173.28339157499838,7.366428335943141e-08,0.001934571073111307,0.00011475766423193923,0.0007903682975304967,0.00022590077226643932,2.6e-05,0.0029440551208724805,0.0018511306845109344,0.0020685291600063857,0.00020481419461657619,0.007931470839993628,0.0,0.0,0.0,0.0,0.0,0.00012493919859003725,0.1390461791505782
2.99,173.2919358976033,7.366526249008976e-08,0.001935124872361506,0.00011479715761919922,0.0007901974640215818,0.00022588060051727891,2.6e-05,0.002942622152003701,0.0018526488424635494,0.0020703131561709497,0.00020472900553274056,0.007929686843829064,0.0,0.0,0.0,0.0,0.0,0.00012493951692424434,0.13904837438600967
3.0,173.30043203222303,7.366623612127021e-08,0.0019356746412455413,0.00011483643496118786,0.0007900273154254894,0.00022586049728289312,2.6e-05,0.0029411968583019344,0.0018541588716178236,0.002072087822301575,0.00020464427008023316,0.00792791217769844,0.0,0.0,0.0,0.0,0.0,0.00012493983352345847,0.1390505570772671
3.0100000000000002,173.30888027889753,7.366720428889902e-08,0.001936220412108668,0.00011487549750341175,0.0007898578491763824,0.00022584046239591194,2.6e-05,0.002939779196052543,0.0018556608182468222,0.0020738532091632957,0.00020455998570062577,0.00792614679083672,0.0,0.0,0.0,0.0,0.0,0.00012494014839761183,0.1390527273020728
3.02,173.31728095070986,7.366816702477814e-08,0.0019367622173445613,0.00011491434674713815,0.0007896890626289137,0.0002258204957841594,2.6e-05,0.002938369122461526,0.0018571547276446461,0.0020756093671835847,0.00020447614989381924,0.00792439063281643,0.0,0.0,0.0,0.0,0.0,0.00012494046155872208,0.13905488513849634
3.0300000000000002,173.32563437448846,7.366912434629875e-08,0.0019373000880612786,0.00011495298414610197,0.0007895209532552025,0.0002258005973822209,2.6e-05,0.0029369665971213333,0.0018586406425695385,0.002077356345184426,0.00020439276030911915,0.007922643654815589,0.0,0.0,0.0,0.0,0.0,0.00012494077301843649,0.13905703066268865
3.04,173.33394083346457,7.367007629719596e-08,0.0019378340562930224,0.00011499141094158765,0.0007893535185028378,0.00022578076702473506,2.6e-05,0.0029355715759528463,0.001860118609687271,0.002079094193728002,0.00020430981435987352,0.007920905806272012,0.0,0.0,0.0,0.0,0.0,0.00012494108278665052,0.13905916395140874
3.0500000000000003,173.34220062506287,7.367102291018782e-08,0.0019383641532668026,0.00011502962844443786,0.0007891867558639333,0.000225761004587973,2.6e-05,0.0029341840167829156,0.0018615886736379824,0.002080822962210228,0.00020422730957909282,0.007919177037789786,0.0,0.0,0.0,0.0,0.0,0.0001249413908738379,0.139061285080325
3.06,173.35041404532754,7.36719642176862e-08,0.0019388904099553383,0.00011506763797909346,0.0007890206628437033,0.0002257413099575739,2.6e-05,0.002932803877749924,0.0018630508787321218,0.002082542699724551,0.00020414524351794553,0.007917457300275463,0.0,0.0,0.0,0.0,0.0,0.00012494169729058497,0.13906339412461957
3.0700000000000003,173.358581388922,7.367290025179675e-08,0.0019394128570770577,0.00011510544088359357,0.0007888552369604628,0.00022572168302854512,2.6e-05,0.002931431117303784,0.0018645052689504487,0.002084253455061949,0.0002040636137457581,0.007915746544938065,0.0,0.0,0.0,0.0,0.0,0.00012494200204759076,0.13906549115898842
3.08,173.36670294912918,7.367383104431897e-08,0.0019399315250960968,0.00011514303850957551,0.0007886904757456279,0.0002257021237052619,2.6e-05,0.0029300656942059427,0.0018659518879440334,0.002085955276710931,0.0002039824178500148,0.007914044723289083,0.0,0.0,0.0,0.0,0.0,0.00012494230515566694,0.1390675762576413
3.09,173.37477899332256,7.367475662692098e-08,0.001940446444178365,0.00011518043180877793,0.000788526376790967,0.00022568263176037416,2.6e-05,0.0029287075666149767,0.0018673907800046158,0.0020876482132005,0.00020390165338039865,0.007912351786799516,0.0,0.0,0.0,0.0,0.0,0.0001249426066223709,0.13906964949434075
3.1,173.38280972926594,7.367567703137991e-08,0.0019409576441311788,0.00011521762076493272,0.0007883629378135212,0.00022566320664095646,2.6e-05,0.0029273566908302896,0.0018688219913977938,0.00208933231357135,0.00020382131777190774,0.007910667686428665,0.0,0.0,0.0,0.0,0.0,0.00012494290644737992,0.1390717109424554
3.11,173.3907955024146,7.367659228817512e-08,0.0019414651547566722,0.00011525460771979794,0.0007882001562755254,0.00022564384860341755,2.6e-05,0.0029260130286472455,0.0018702455625577707,0.0020910076246171963,0.00020374140879497464,0.007908992375382819,0.0,0.0,0.0,0.0,0.0,0.00012494320464957357,0.13907376067464716
3.12,173.39873659193373,7.367750242794263e-08,0.0019419690054864205,0.00011529139393450827,0.0007880380297773563,0.0002256245575401638,2.6e-05,0.0029246765397529977,0.0018716615361568866,0.0020926741937368526,0.00020366192409010652,0.007907325806263164,0.0,0.0,0.0,0.0,0.0,0.00012494350123903422,0.13907579876319467
3.13,173.40663327503503,7.367840748101629e-08,0.0019424692254966817,0.00011532798067414083,0.0007878765559335947,0.00022560533334967486,2.6e-05,0.002923347184124878,0.0018730699545604513,0.002094332068034671,0.0002035828613146618,0.007905667931965343,0.0,0.0,0.0,0.0,0.0,0.00012494379622587836,0.13907782527989132
3.14,173.41448582697686,7.367930747742785e-08,0.001942965843708397,0.00011536436920771514,0.0007877157323730256,0.00022558617593650365,2.6e-05,0.0029220249220303957,0.0018744708598267452,0.0020959812943205465,0.00020350421814285,0.007904018705679468,0.0,0.0,0.0,0.0,0.0,0.00012494408962025646,0.13907984029604523
3.15,173.42229452106415,7.368020244690698e-08,0.0019434588887871902,0.00011540056080819314,0.0007875555567386383,0.0002255670852112765,2.6e-05,0.0029207097140272415,0.0018758642937070178,0.0020976219191099106,0.00020342599226573198,0.007902378080890105,0.0,0.0,0.0,0.0,0.0,0.000124944381432353,0.13908184388247918
3.16,173.43005962864842,7.368109241888122e-08,0.0019439483891433673,0.00011543655675247917,0.0007873960266876258,0.00022554806109069295,2.6e-05,0.002919401520963283,0.0018772502976454886,0.002099253988623738,0.00020334818139121973,0.007900746011376277,0.0,0.0,0.0,0.0,0.0,0.00012494467167238653,0.13908383610953076
3.17,173.43778141912782,7.368197742247598e-08,0.0019444343729319176,0.00011547235832142002,0.0007872371398913859,0.0002255291034975259,2.6e-05,0.0029181003039765673,0.0018786289127793471,0.0021008775487885416,0.00020327078324407653,0.007899122451211474,0.0,0.0,0.0,0.0,0.0,0.00012494496035060954,0.1390858170470522
3.18,173.44546015969433,7.368285748979633e-08,0.0019449168683419774,0.00011550796607576007,0.0007870788940655602,0.00022551021202414442,2.6e-05,0.0029168060220780205,0.0018800001825045693,0.0021024926461584753,0.00020319379541740165,0.00789750735384154,0.0,0.0,0.0,0.0,0.0,0.00012494524747142197,0.13908778676384595
3.19,173.45309611550252,7.368373265373708e-08,0.0019453959034036754,0.00011554338033928531,0.0007869212869499896,0.00022549138615703988,2.6e-05,0.002915518633764471,0.0018813641507637875,0.002104099327300032,0.00020311721547173242,0.007895900672699983,0.0,0.0,0.0,0.0,0.0,0.00012494553303729906,0.1390897453280414
3.2,173.4606895503634,7.368460293897083e-08,0.0019458715051932272,0.00011557860318713815,0.00078676431622622,0.00022547262620083272,2.6e-05,0.00291423810365686,0.0018827208550002467,0.0021056976362598383,0.00020304104134288457,0.007894302363740176,0.0,0.0,0.0,0.0,0.0,0.00012494581706495715,0.13909169280864497
3.21,173.46824072580887,7.368546837409732e-08,0.0019463437009045778,0.00011561363576529193,0.0007866079796287155,0.00022545393203258243,2.6e-05,0.002912964393551011,0.0018840703356568537,0.0021072876179784174,0.0002029652707921265,0.007892712382021598,0.0,0.0,0.0,0.0,0.0,0.00012494609956356008,0.13909362927345045
3.22,173.475749901414,7.368632898745927e-08,0.0019468125174803288,0.00011564847921372495,0.0007864522749065568,0.00022543530353080375,2.6e-05,0.002911697465499751,0.0018854126329047006,0.002108869317114488,0.00020288990159553945,0.007891130682885526,0.0,0.0,0.0,0.0,0.0,0.00012494638054222498,0.13909555478975844
3.23,173.48321733479693,7.368718480714235e-08,0.0019472779816117362,0.00011568313466642055,0.000786297199823441,0.00022541674057546658,2.6e-05,0.002910437281812909,0.0018867477866430647,0.0021104427780449663,0.00020281493154401752,0.007889557221955048,0.0,0.0,0.0,0.0,0.0,0.0001249466600100221,0.13909746942437662
3.24,173.49064328161904,7.368803586097511e-08,0.0019477401197387128,0.00011571760325136698,0.0007861427521576817,0.00022539824304799595,2.6e-05,0.0029091838050573143,0.0018880758364994094,0.002112008044864962,0.0002027403584432676,0.007887991955135053,0.0,0.0,0.0,0.0,0.0,0.00012494693797597507,0.13909937324361954
3.25,173.4980279955847,7.368888217652908e-08,0.0019481989580498258,0.0001157518860905575,0.000785988929702209,0.00022537981083127224,2.6e-05,0.0029079369980567994,0.0018893968218293823,0.002113565161387781,0.00020266618011380958,0.007886434838612233,0.0,0.0,0.0,0.0,0.0,0.0001249472144490606,0.13910126631330882
3.2600000000000002,173.50537172844147,7.368972378111868e-08,0.001948654522482299,0.00011578598429999034,0.0007858357302645694,0.0002253614438096309,2.6e-05,0.002906696823892198,0.0018907107817168175,0.0021151141711449263,0.00020259239439097607,0.007884885828855088,0.0,0.0,0.0,0.0,0.0,0.00012494748943820875,0.13910314869877302
3.27,173.51267473287157,7.369056070962125e-08,0.0019491068400511794,0.00011581989865577928,0.0007856831515328442,0.00022534314168561555,2.6e-05,0.0029054632440661957,0.0018920177569143202,0.0021166551190032897,0.0002025189990194753,0.007883344880996724,0.0,0.0,0.0,0.0,0.0,0.00012494776294952892,0.13910502046621345
3.2800000000000002,173.51993725799136,7.369139299230591e-08,0.0019495559367805942,0.00011585363011382583,0.0007855311912843367,0.00022532490426518733,2.6e-05,0.0029042362213595953,0.0018933177868229003,0.0021181880486481203,0.00020244599181749574,0.007881811951351894,0.0,0.0,0.0,0.0,0.0,0.0001249480349906272,0.1391068816805785
3.29,173.5271595480853,7.36922206514089e-08,0.001950001837121672,0.0001158871799560383,0.0007853798474442905,0.00022530673153797374,2.6e-05,0.0029030157206349737,0.0018946109086421376,0.00211971300187481,0.00020237337072288002,0.007880286998125203,0.0,0.0,0.0,0.0,0.0,0.00012494830557182096,0.13910873240496532
3.3000000000000003,173.5343418474963,7.369304371436003e-08,0.0019504445662006447,0.00011592054922560467,0.0007852291178591092,0.00022528862336733182,2.6e-05,0.002901801705732788,0.001895897160652411,0.0021212300213241534,0.00020230113361479235,0.00787876997867586,0.0,0.0,0.0,0.0,0.0,0.0001249485747014475,0.13911057270293017
3.31,173.54148439863803,7.369386220840673e-08,0.0019508841489050948,0.00011595373895652898,0.0007850790003885318,0.00022527057961632368,2.6e-05,0.002900594140732969,0.0018971765808808196,0.002122739149370585,0.00020222927838620293,0.007877260850629429,0.0,0.0,0.0,0.0,0.0,0.0001249488423877708,0.13911240263754923
3.3200000000000003,173.54858744199493,7.369467616061405e-08,0.0019513206098839548,0.00011598675017363123,0.0007849294929056336,0.00022525260014771639,2.6e-05,0.002899392989954921,0.0018984492071011825,0.0021242404281221826,0.00020215780294388763,0.007875759571877831,0.0,0.0,0.0,0.0,0.0,0.0001249491086389816,0.13911422227141873
3.33,173.55565121612213,7.369548559786466e-08,0.001951753973547508,0.0001160195838925475,0.0007847805932968253,0.00022523468482398205,2.6e-05,0.002898198217957525,0.0018997150768340378,0.0021257338994206633,0.00020208670520842822,0.00787426610057935,0.0,0.0,0.0,0.0,0.0,0.0001249493734631974,0.1391160316666549
3.34,173.56267595764558,7.369629054685885e-08,0.001952184264067388,0.00011605224111972985,0.0007846322994618539,0.00022521683350729783,2.6e-05,0.0028970097895391345,0.0019009742273466445,0.002127219604841387,0.00020201598311421235,0.007872780395158626,0.0,0.0,0.0,0.0,0.0,0.00012494963686846233,0.13911783088489402
3.35,173.56966190126192,7.369709103411454e-08,0.0019526115053765786,0.00011608472285244637,0.000784484609313802,0.00022519904605954586,2.6e-05,0.0028958276697375776,0.0019022266956529804,0.002128697585693356,0.00020194563460943342,0.007871302414306657,0.0,0.0,0.0,0.0,0.0,0.0001249498988627474,0.13911961998729233
3.36,173.57660929603867,7.369788708774348e-08,0.001953035723641059,0.00011611703031453135,0.0007843375204734194,0.0002251813223905335,2.6e-05,0.002894651821844535,0.0019034725206115404,0.002130167885171315,0.00020187565754391554,0.007869832114828699,0.0,0.0,0.0,0.0,0.0,0.00012495015945586445,0.13912139903941817
3.37,173.58351837192035,7.369867873380145e-08,0.0019534569421810104,0.00011614916447196032,0.0007841910308972184,0.00022516366235890935,2.6e-05,0.002893482211485643,0.0019047117386147344,0.002131630543933563,0.0002018060498996136,0.00786836945606645,0.0,0.0,0.0,0.0,0.0,0.0001249504186555329,0.13912316810119965
3.38,173.59038935368758,7.369946599780937e-08,0.0019538751835874884,0.00011618112623474236,0.0007840451386157039,0.0002251460658134582,2.6e-05,0.002892318804920039,0.0019059443853854034,0.002133085601944975,0.00020173680969454846,0.007866914398055038,0.0,0.0,0.0,0.0,0.0,0.00012495067646901918,0.13912492723111414
3.39,173.5972224701415,7.37002489057541e-08,0.0019542904711150762,0.00011621291658975385,0.0007838998415611447,0.00022512853262027062,2.6e-05,0.0028911615679215637,0.0019071704971588257,0.0021345330996896074,0.0002016679349196018,0.007865466900310406,0.0,0.0,0.0,0.0,0.0,0.00012495093290421503,0.1391266764889446
3.4,173.6040179482717,7.370102748345299e-08,0.0019547028277975657,0.00011624453651639058,0.0007837551376769368,0.00022511106264549077,2.6e-05,0.002890010466489183,0.0019083901099321576,0.0021359730774007085,0.0002015994235786505,0.007864026922599306,0.0,0.0,0.0,0.0,0.0,0.00012495118796895287,0.13912841593402947
3.41,173.61077601325633,7.37018017565538e-08,0.0019551122764479584,0.00011627598698656783,0.0007836110249176035,0.00022509365575531617,2.6e-05,0.0028888654668469916,0.0019096032594644327,0.002137405575060717,0.0002015312736885668,0.007862594424939296,0.0,0.0,0.0,0.0,0.0,0.00012495144167100553,0.13913014562526244
3.42,173.61749688846206,7.37025717505348e-08,0.0019555188396584654,0.00011630726896472031,0.000783467501248795,0.00022507631181599772,2.6e-05,0.0028877265354442104,0.0019108099812765623,0.002138830632401265,0.00020146348327921822,0.007861169367598748,0.0,0.0,0.0,0.0,0.0,0.0001249516940180866,0.13913186562109264
3.43,173.62418079544406,7.370333749070468e-08,0.001955922539800507,0.00011633838340780218,0.0007833245646472891,0.00022505903069383986,2.6e-05,0.002886593638955188,0.0019120103106513354,0.0021402482889031752,0.00020139605039346756,0.007859751711096838,0.0,0.0,0.0,0.0,0.0,0.00012495194501785004,0.13913357597952455
3.44,173.63082795394607,7.370409900220256e-08,0.001956323399024713,0.00011636933126528706,0.0007831822131009904,0.00022504181225520043,2.6e-05,0.0028854667442794,0.0019132042826334181,0.0021416585837964624,0.00020132897308717298,0.007858341416203552,0.0,0.0,0.0,0.0,0.0,0.00012495219467789054,0.13913527675811796
3.45,173.63743859666596,7.370485630896497e-08,0.0019567214417892794,0.0001164001136244537,0.0007830404443545753,0.0002250246563869437,2.6e-05,0.002884345816398674,0.0019143919342941027,0.002143061558258211,0.00020126224930721467,0.007856938441741802,0.0,0.0,0.0,0.0,0.0,0.00012495244300691837,0.13913696801918593
3.46,173.64401294092312,7.370560943570809e-08,0.001957116690008488,0.00011643073143160774,0.0007828992563975562,0.0002250075629571946,2.6e-05,0.002883230822488806,0.0019155733003856448,0.002144457251195225,0.0002011958771255405,0.007855542748804789,0.0,0.0,0.0,0.0,0.0,0.00012495269001250463,0.13913864981982088
3.47,173.65055119450415,7.370635840751881e-08,0.0019575091640537143,0.00011646118554960234,0.0007827586473635795,0.00022499053182343634,2.6e-05,0.0028821217310712067,0.0019167484142379092,0.002145845700114198,0.0002011298546908753,0.007854154299885814,0.0,0.0,0.0,0.0,0.0,0.00012495293570154658,0.1391403222139527
3.48,173.65705357176543,7.370710324872805e-08,0.0019578988855106813,0.0001164914769162766,0.0007826186152530421,0.00022497356285481498,2.6e-05,0.00288101850967614,0.0019179173102281462,0.002147226943518568,0.00020106418009570507,0.007852773056481445,0.0,0.0,0.0,0.0,0.0,0.00012495318008154906,0.1391419852580169
