t,V,xm,xh,xj,Ca_dyad,c1,c2,xi1ca,xi1ba,xi2ca,xi2ba,xr,Ca_i,xs1,xs2,xtos,ytos,xtof,ytof,Na_i,Ca_submem,Ca_NSR,Ca_JSR,xir,tropi,trops
2.25,-55.84548587373751,0.11992197248946042,0.9577750333995994,0.9814098044344247,6.585193374188747,0.00031216456303981776,0.9767731941396898,0.001795506518709111,5.3623168463111867e-05,0.004331358788427113,0.0167142847844362,0.012852619461599477,0.25571162441720285,0.04781044701744435,0.10516733825164191,0.005562489058763762,0.17525215831331323,0.012288317159743737,0.99195858228771,11.441549639814614,0.23335197091970852,104.55579100259632,97.6611574357394,0.0074723183381561736,22.097894884496103,19.83440505994691
2.2600000000000002,-55.68459871414421,0.12222097557491189,0.957350490745492,0.9811876806980343,6.673538848742794,0.000317758456391214,0.9767435746462279,0.0018022842655183238,5.384356262487414e-05,0.004336546865975679,0.016725783981879586,0.012938070121312114,0.2557072192408206,0.04780977256226846,0.10516658030376147,0.0055876371398787435,0.17525813467573712,0.012390607753540386,0.9919351033431126,11.441551358501115,0.2334160235251371,104.5562521047197,97.66184688767974,0.0074861216100077085,22.09756917204311,19.834345989941937
2.27,-55.52229066106346,0.12456995679521564,0.9569201943396378,0.9809615136715228,6.763228763949302,0.0003234740675363077,0.976713730718191,0.001809129589460454,5.4065960928804625e-05,0.004341742482877461,0.01673730219089245,0.01302451989221314,0.2557028169936881,0.04780911277599689,0.10516582824107425,0.005613093240905698,0.17526415649771618,0.012493997818948159,0.9919112369348083,11.441553245602735,0.2334805734798171,104.55671304338675,97.6625363167781,0.007500126409239118,22.097243481681346,19.834287990676156
2.2800000000000002,-55.35847994210827,0.12697063876790657,0.9564839946759945,0.980731203733165,6.854282607177627,0.0003293155010406622,0.9766836594640941,0.0018160434658335124,5.429039514007666e-05,0.0043469439095580745,0.016748838750757722,0.01311197932367143,0.2556984176954345,0.04780846780235879,0.10516508211357715,0.005638863723337057,0.17527022471856957,0.012598510009627514,0.9918869737792575,11.441555311259354,0.23354562822736413,104.5571738165871,97.66322572302032,0.007514334943072355,22.096917813449725,19.83423107008043
2.29,-55.19307989985125,0.12942483506539565,0.9560417345189978,0.9804966471426423,6.946720166865743,0.00033528707578586465,0.9766533577395977,0.0018230269047128805,5.451689831190257e-05,0.004352149429768909,0.016760392983039437,0.013200459232864089,0.2556940213659849,0.047807837792537194,0.10516434197401611,0.005664955235786435,0.17527634031572326,0.012704168063253056,0.9918623041849702,11.441557566218055,0.2336111954986983,104.5576344222881,97.663915106392,0.007528749418752521,22.096592167387467,19.83417523620373
2.3000000000000003,-55.025997567553375,0.1319344818708329,0.9555932462317596,0.9802577349829351,7.040561522656826,0.000341393393429105,0.9766228220751951,0.0018300809578159676,5.474550501325916e-05,0.004357357340639937,0.016771964186600014,0.01328997074793382,0.2556896280255951,0.04780722290686584,0.10516360787848603,0.005691374791665928,0.17528250431425677,0.01281099707528155,0.9918372179404553,11.441560022010377,0.23367728336929927,104.55809485843561,97.6646044668786,0.007543372033097553,22.09626654353409,19.834120497227374
2.31,-54.8571343644316,0.13450161890413423,0.9551383531776243,0.9800143536504262,7.135827060411556,0.000347639303798008,0.9765920487107225,0.0018372067161733726,5.497625125165368e-05,0.004362565953506363,0.01678355164005781,0.013380525297409252,0.2556852376948407,0.047806623314109536,0.10516287988618299,0.0057181297327097745,0.17528871778257857,0.012919023376781842,0.9918117043676195,11.441562690865672,0.23374390023550914,104.55855512295321,97.66529380446535,0.007558204978266708,22.095940941929427,19.834066861460414
2.32,-54.68638457595889,0.13712842078223278,0.9546768668030258,0.9797663837435258,7.232537458168475,0.00035402997851056864,0.976561033516322,0.0018444053167814098,5.520917469597944e-05,0.004367773595891169,0.01679515459656384,0.013472134650347673,0.25568085039465316,0.047806039193225874,0.10516215806002455,0.005745227811066041,0.17529498184241044,0.013028274820331654,0.9917857522030293,11.441565585900268,0.2338110548738533,104.55901521374311,97.66598311913727,0.007573250430537671,22.09561536261363,19.83401433735408
2.33,-54.5136354264709,0.1398171954883857,0.9542085868675408,0.9795137000971352,7.330713694650094,0.0003605709062944215,0.9765297719962464,0.001851677943109498,5.544431469289091e-05,0.004372978611656887,0.016806772284059763,0.013564810922706842,0.2556764661463224,0.04780547073336031,0.10516144246665317,0.005772677186281762,0.1753012976685539,0.013138780774676263,0.9917593496028767,11.44156872110834,0.23387875644131645,104.55947512868573,97.66667241087917,0.007588510551353323,22.095289805627157,19.83396293350282
2.34,-54.338766519703384,0.14257039365906649,0.9537333003785223,0.9792561713619725,7.430377044560507,0.0003672679202095563,0.9764982592585665,0.0018590258277866904,5.568171235696515e-05,0.004378179362625032,0.01681840390329371,0.013658566594688285,0.2556720849715121,0.04780491813452197,0.10516073317667503,0.005800486456214543,0.17530766649269117,0.013250572233961335,0.9917324840984207,11.441572111431517,0.2339470144983136,104.55993486563999,97.66736167967566,0.007603987483166535,22.094964271010806,19.833912658650387
2.35,-54.161648543053495,0.14539062955551887,0.9532507790086281,0.9789936590548748,7.53154905846127,0.00037412726211367964,0.9764664899449309,0.0018664502577696329,5.592141074516729e-05,0.004383374232100086,0.016830048623240834,0.013753414540387842,0.2556677068922896,0.04780438160905038,0.10516003026517214,0.005828664727442146,0.17531408961187175,0.013363682060053901,0.9917051424937583,11.441575772920173,0.234015839058021,104.56039442244392,97.66805092551112,0.007619683339239734,22.0946387588057,19.83386352170166
2.36,-53.9821432335881,0.14828068176732515,0.9527607791040104,0.9787260175291841,7.63425158652137,0.00038115558218667543,0.976434458229028,0.0018739525752804718,5.61634548898168e-05,0.0043885616252611285,0.01684170558158686,0.013849368038265126,0.25566333193113205,0.04780386138179978,0.10515933381177997,0.005857221617863941,0.17532056838890195,0.01347814499695262,0.9916773108632103,11.441579722737536,0.23408524059296676,104.56085379691446,97.66874014836974,0.007635600205395454,22.09431326905331,19.83381553172517
2.37,-53.800102164178945,0.15124351084133608,0.9522630392076809,0.9784530930909103,7.738506765850167,0.0003883599995902524,0.9764021577495056,0.001881534182414555,5.64078919560846e-05,0.004393739973365288,0.016853373880737474,0.013946440797849676,0.25565896011095474,0.0478033576915409,0.10515864390117964,0.005886167322887452,0.17532710426025275,0.013593997897477457,0.9916489744553936,11.441583979310787,0.2341552300821255,104.5613129868482,97.66942934823545,0.0076517401310690885,22.093987801795436,19.833768697964288
2.38,-53.61536601485597,0.15428227853311385,0.9517572785755637,0.9781747234636309,7.84433699830304,0.00039574813949157776,0.976369581569164,0.0018891965437494082,5.66547713296753e-05,0.004398907736960703,0.01686505258493754,0.014044646974807026,0.2556545914551275,0.047802870791728486,0.1051579606233599,0.005915512654856297,0.1753336987408102,0.01371127985797045,0.9916201176355987,11.441588562421762,0.23422581903691733,104.5617719900215,97.670118525092,0.007668105122728208,22.09366235707424,19.83372302984383
2.39,-53.42776374661119,0.15740035862393087,0.9512431955185724,0.9778907371869675,7.951764954806701,0.0004033281733338057,0.9763367221295075,0.0018969411898123922,5.690414473614078e-05,0.0044040634087825666,0.016876740717910736,0.014144001193143532,0.2556502259874963,0.04780240095152842,0.10515728407398452,0.005945269088421867,0.17534035342931545,0.01383003237589217,0.9915907238205987,11.44159349330975,0.23429701953583615,104.56223080419092,97.6708076789229,0.007684697138871494,22.093336934932246,19.833678536978578
2.4,-53.23711103328407,0.16060136481390577,0.9507204638911172,0.9776009525126527,8.060813538288023,0.0004111089008074357,0.9763035711588762,0.0019047697207643425,5.715606637218588e-05,0.004409205523223584,0.016888437257724074,0.0142445185631079,0.2556458637324142,0.04780194845746073,0.10515661435495575,0.005975448844810024,0.17534707001809724,0.013950299627072225,0.991560775355307,11.441598794866769,0.23436884427931798,104.56268942709411,97.67149680971144,0.007701518077292194,22.09301153541234,19.833635229185607
2.41,-53.043209920943426,0.16388915672793522,0.9501887326073793,0.9773051771303569,8.17150589463358,0.0004190997642297315,0.976270119656562,0.0019126838092494221,5.741059299957879e-05,0.004414332655550994,0.01690014113566118,0.014346214701710212,0.2556415047147546,0.04780151361391254,0.10515595157460383,0.006006064911275425,0.17535385029564035,0.014072128540925995,0.9915302534855122,11.44160449167987,0.23444130660741502,104.56314785644979,97.6721859174407,0.007718569773454892,22.092686158557783,19.833593116489475
2.42,-52.8458463060643,0.16726787782370284,0.9496476196218074,0.977003206432508,8.283865354975871,0.0004273109835853893,0.9762363577395196,0.001920685204173406,5.766778409137745e-05,0.004419443440792953,0.016911851228786728,0.014449105747773989,0.2556371489599569,0.04780109674574336,0.10515529584857855,0.006037131176457735,0.17536069616180489,0.014195569235082172,0.9914991381593924,11.441610610345252,0.2345144205862212,104.56360608995931,97.67287500209349,0.007735853980699244,22.092360804412216,19.833552209140517
2.43,-52.644789871373355,0.17074196093822852,0.9490967122100343,0.9766948234186297,8.39791544825969,0.0004357535554299426,0.9762022746448589,0.0019287757336736194,5.7927701925263616e-05,0.004424536569852822,0.016923566359264005,0.014553208383626483,0.25563279649403503,0.0478006981984977,0.10515464729993383,0.006068662434896666,0.1753676096288338,0.014320675045124983,0.9914674080220718,11.441617179476118,0.23458820101573424,104.56406412530643,97.67356406365242,0.007753372370241384,22.092035473019678,19.833512517618196
2.44,-52.439791029262274,0.174316170869194,0.9485355592596427,0.9763797966184027,8.513679832735084,0.0004444394203347038,0.9761678585375646,0.0019369573076411565,5.8190411698471996e-05,0.00442961081642146,0.01693528528608812,0.014658539843062647,0.25562844734363155,0.047800318341549776,0.10515400606020232,0.006100674551905562,0.17537459283951462,0.014447503044864586,0.9914350401736458,11.441624230083434,0.23466266353379803,104.56452196015942,97.6742531020999,0.007771126507724234,22.0917101644246,19.833474052652445
2.45,-52.230579901734025,0.17799562307008004,0.9479636689429719,0.9760578793777123,8.631182275351126,0.00045338151612706826,0.9761330964501963,0.0019452319199444149,5.8455981608780074e-05,0.004434665043738297,0.01694700670194503,0.014765117924592225,0.255624101536039,0.04779995756919439,0.10515337226977155,0.006133184518474938,0.1753816480734989,0.014576114227290495,0.9914020100890555,11.441631795702937,0.23473782465266116,104.56497959217134,97.67494211741806,0.007789117845312342,22.091384878671835,19.833436825232337
2.46,-52.016863941155016,0.18178581891107629,0.9473805026142843,0.9757288082440794,8.750446597071171,0.0004625939090696358,0.9760979741317237,0.0019536016499420916,5.872448293014361e-05,0.004439698226577329,0.01695872922686856,0.014872960997444395,0.2556197590992425,0.04779961630309166,0.10515274607871816,0.006166210579937384,0.17538877776142092,0.014706573909536507,0.9913682914292657,11.441639912691505,0.23481370183985445,104.5654370189816,97.67563110958879,0.007807347703404735,22.091059615806653,19.833400846622922
2.47,-51.79832560410455,0.18569268221768429,0.9467854684729714,0.9753923013912429,8.871496617953214,0.00047209192554000456,0.976062475894292,0.001962068662468764,5.8995990040515193e-05,0.004444709475860066,0.01697045140241887,0.014982088004528634,0.2556154200619604,0.0477992949946588,0.10515212764762104,0.006199772363397648,0.17539598449865698,0.014838952129236988,0.9913338558542275,11.441648620516926,0.2348903135972521,104.56589423821735,97.67632007859379,0.007825817252790829,22.090734375874753,19.83336612838146
2.48,-51.57461995031298,0.18972259411160497,0.946177915065486,0.9750480570149704,8.994356092686159,0.0004818922874168207,0.9760265844560723,0.0019706352074597617,5.927058043931725e-05,0.004449698064112783,0.016982171685614587,0.015092518459760082,0.25561108445368574,0.04779899412747128,0.10515151714837401,0.006233891007504886,0.17540327105928494,0.01497332404531781,0.9912986728319818,11.441657962057025,0.23496767954026995,104.56635124749494,97.6770090244145,0.007844527495812907,22.090409158922288,19.833332682373708
2.49,-51.34537164271172,0.19388243744922767,0.9455571226303775,0.974695751344921,9.119048627364222,0.0004920132863294459,0.9759902807368819,0.001979303617075616,5.954833469505223e-05,0.004454663461992108,0.01699388844197734,0.015204272436004777,0.25560675230473434,0.0477987142202397,0.10515091476518817,0.006268589326342049,0.1754106404133263,0.015109770434969706,0.9912627093973149,11.44166798397346,0.23504582049576128,104.56680804442173,97.6776979470321,0.007863479242952075,22.090083964995856,19.83330052079334
2.5,-51.110171292223015,0.1981796468941318,0.944922291766413,0.974335036278459,9.245597564236883,0.0005024750027346545,0.9759535435985597,0.0019880762979381595,5.982933625059974e-05,0.004459605390145911,0.017005599937981782,0.015317370531029894,0.2556024236463013,0.04779845583031844,0.10515032069576088,0.006303892009269844,0.17541809574712044,0.01524837828243795,0.9912259298566337,11.441678737167223,0.23512475861680893,104.56726462659842,97.67838684642759,0.007882673084012564,22.08975879414253,19.83326965618406
2.5100000000000002,-50.8685722222766,0.20262225510189322,0.9442725333471012,0.9739655372714268,9.374025884819343,0.0005132994998929087,0.9759163496147208,0.001996955724478601,6.011367125829923e-05,0.004464523865097174,0.017017304334471073,0.01543183384334958,0.2555980985105113,0.04779821955687174,0.10514973515233482,0.0063398257990326745,0.17542564048154027,0.015389241306961296,0.9911882955254242,11.441690277181836,0.2352045174864427,104.56772099162094,97.67907572258166,0.007902109362863473,22.08943364640987,19.833240101459754
2.52,-50.62008602454968,0.20721895254728423,0.9436068538031216,0.9735868505026899,9.504356059590492,0.0005245110982549774,0.9758786727423213,0.0020059444250478155,6.0401428206764995e-05,0.0044694192705041205,0.017028999678567736,0.015547683915421481,0.25559377693048274,0.04779800604507444,0.10514915836308737,0.006376419736616979,0.17543327829629474,0.015532460668398956,0.9911497643661927,11.441702664757251,0.23528512225450954,104.56817713708338,97.67976457547483,0.00792178814227814,22.08910852184593,19.833211869930064
2.5300000000000002,-50.36417753305145,0.21197915397412542,0.9429241367131984,0.9731985397330667,9.636609856724682,0.0005361367002377521,0.9758404839273717,0.002015044958130822,6.069269725179679e-05,0.004474292452578119,0.01704068389638604,0.015664942645749056,0.2555894589403972,0.04779781599076104,0.10514859057365022,0.0064137054419229934,0.1754410131566678,0.015678145750079656,0.9911102905728525,11.44171596645638,0.23536659978824792,104.56863306058096,97.68045340508735,0.00794170916362355,22.088783420499276,19.833184975327697
2.54,-50.10025944144261,0.21691306744397465,0.9422231222927202,0.972800132958937,9.770808160866634,0.0005482061418171785,0.9758017506738482,0.0020242598843001353,6.098756942426215e-05,0.004479144828005522,0.01705235478682908,0.01578363220059028,0.25558514457557346,0.04779765014554817,0.10514803204879479,0.0064517174177178074,0.17544884934210142,0.015826415004130682,0.9910698241220217,11.441730255335978,0.23544897883828358,104.5690887597136,97.68114221139923,0.007961871805862672,22.088458342419017,19.833159431838112
2.5500000000000003,-49.827686209110055,0.2220317713294299,0.9415023827670013,0.9723911186842963,9.906970725785651,0.0005607526034946144,0.9757624365375712,0.002033591727391742,6.128613551464109e-05,0.004483978518151351,0.017064010015281413,0.01590377488308927,0.25558083387254726,0.04779750932239482,0.10514748307423191,0.006490493394960376,0.17545679147774249,0.01597739688532181,0.9910283102614645,11.441745611706391,0.23553229021780486,104.56954423208958,97.68183099439022,0.007982275036838774,22.088133287654806,19.833135254131072
2.56,-49.545747036769946,0.22734729980406396,0.9407602915265255,0.9719709417032594,10.045115877383141,0.0005738131015267801,0.9757225005136185,0.0020430429194513724,6.15884844745174e-05,0.004488796523072301,0.017075647109122478,0.016025392961654006,0.2555765268691597,0.0477973944019755,0.10514694395866021,0.006530074736571285,0.1754648445699751,0.016131230915253078,0.9909856889121708,11.441762124007358,0.23561656700704334,104.56999947533004,97.6825197540399,0.00800291735757012,22.08780825625686,19.833112457395753
2.57,-49.25365778927476,0.23287273785890392,0.9399949848341176,0.9715389983437313,10.185260145862005,0.0005874290728673872,0.9756818962993654,0.002052615725541805,6.189470121732775e-05,0.004493602943492452,0.017087263455354045,0.016148508445532637,0.255572223604655,0.04779730633990521,0.1051464150360656,0.00657050690729467,0.17547301404625354,0.016288068888073066,0.9909418939723719,11.441779889815185,0.2357018447838921,104.5704544870738,97.68320849032754,0.008023796737738372,22.087483248275998,19.833091057379548
2.58,-48.950551745493925,0.23862232620669574,0.9392043140790798,0.9710946311317109,10.327417827711741,0.0006016470704925621,0.9756405714074117,0.0020623121423446666,6.220486363783398e-05,0.004498403263953385,0.017098856302044795,0.016273142804115823,0.25556792411978885,0.047797246175006435,0.10514589666833545,0.006611840020726581,0.17548130579958465,0.016448076238238997,0.9908968525082076,11.441799016996246,0.23578816188652493,104.5709092649832,97.68389720323223,0.008044910542483848,22.087158263763644,19.833071070431235
2.59,-48.635469022749064,0.24461157672002307,0.9383857857197435,0.9706371228345775,10.471600448242295,0.0006165195938868342,0.97559846609264,0.0020721337612443053,6.25190385695149e-05,0.004503204716041444,0.017110422765090588,0.016399316611013334,0.25556362845694885,0.047797215038689486,0.10514538924819361,0.006654129476570128,0.1754897262378405,0.01661143358474075,0.9908504838117473,11.441819625025856,0.2358755597096142,104.57136380675053,97.6845858927328,0.008066255448503921,22.08683330277186,19.833052513548644
2.6,-48.30734488272964,0.2508573962160307,0.9375364893918677,0.9701656900042814,10.617816134224668,0.000632106041146756,0.9755555121094369,0.0020820815970300573,6.28372767135486e-05,0.004508016717966379,0.01712195984055501,0.01652704912169977,0.25555933666028385,0.047797214165292964,0.10514489320240991,0.0066974366771263465,0.17549828233689327,0.016778338424065672,0.9908026983431453,11.44184184644675,0.23596408302926805,104.57181811010516,97.68527455880788,0.008087827351204648,22.08650836535338,19.833035404430074
2.61,-47.964995161639784,0.2573782298192228,0.9366529944436206,0.969679475290483,10.766068743616051,0.0006484739789781291,0.9755116310228094,0.0020921558239466015,6.315960479950823e-05,0.004512851518119677,0.01713346443241946,0.01665635767444345,0.2555550487758569,0.047797244904843335,0.10514440899569197,0.006741829947625756,0.17550698170303078,0.016949007195385044,0.9907533963750343,11.441865828686458,0.23605378039972644,104.5722721728224,97.68596320143581,0.008109621248816349,22.086183451561627,19.833019761535112
2.62,-47.607100747647465,0.2641942088869037,0.9357312281519027,0.9691775394671337,10.916356878828873,0.000665700557496308,0.9754667323039254,0.002102355458634992,6.348601615786305e-05,0.004517724951685998,0.01714493339085211,0.016787257018133436,0.2555507648518063,0.04779730873670832,0.10514393713481329,0.0067873855401537515,0.17551583263712642,0.017123677468704284,0.9907024665179613,11.44189173599358,0.23614470457531606,104.57272599273277,97.68665182059483,0.008131631118972462,22.085858561450742,19.833005604148486
2.63,-47.2321895210798,0.2713273140399076,0.9347663145272787,0.9686588525328246,11.068672632347496,0.0006838742602108877,0.9754207109375582,0.002112677931583404,6.381645796282119e-05,0.004522657439702823,0.017156363571301264,0.016919758468120463,0.2555464849385274,0.047797407285544616,0.1051434781733703,0.00683418884007246,0.17552484420522105,0.01730261046480319,0.9906497839549887,11.44191975169071,0.2362369129987359,104.57317956773304,97.68734041626286,0.008153849774943534,22.085533695075636,19.832992952452283
2.64,-46.83861542964415,0.2788015506140538,0.9337523594725515,0.9681222839455407,11.222999970821945,0.0007030970726485605,0.9753734444087547,0.0021231185104713963,6.415081406138829e-05,0.004527675308911099,0.017167751922352165,0.017053868847231382,0.2555422090888769,0.04779754233980952,0.10514303271721377,0.006882335813545203,0.17553402631436435,0.017486093932890998,0.9905952083331139,11.44195008078499,0.23633046836130506,104.57363289579845,97.68802898841767,0.008176268698404102,22.085208852492002,19.8329818276071
2.65,-46.42453440628076,0.2866431354774883,0.9326821627228256,0.9675665920852543,11.379312655326434,0.0007234871701375791,0.9753247889037597,0.0021336695328102594,6.448888212989936e-05,0.004532812529492866,0.017179095612349576,0.017189589178093035,0.2555379373584029,0.04779771587326977,0.10514260143065393,0.006931934743711621,0.1755433897921572,0.017674445425131535,0.9905385812494109,11.441982952972767,0.23642543924569617,104.57408597499726,97.68871753703682,0.008198877846536083,22.084884033756374,19.832972251843312
2.66,-45.98787688186027,0.2948806929648658,0.9315468287169182,0.9669904131567917,11.537571548940383,0.0007451822503800827,0.9752745745135528,0.0021443193967440976,6.4830343657719e-05,0.00453811299521212,0.017190392207500214,0.017326913090276473,0.2555336698056025,0.047797930069969755,0.10514218504353637,0.006983108310848267,0.17555294646704653,0.017868016000828404,0.9904797232623728,11.442018626069277,0.23652190086120345,104.57453880350695,97.68940606209769,0.00822166543108748,22.084559238926165,19.83296424856341
2.67,-45.52631649174676,0.3035454562266132,0.9303352333230657,0.9663922498214379,11.697721075379198,0.0007683436970325605,0.9752225991269418,0.0021550512437907327,6.517472483222942e-05,0.004543633521868337,0.017201639918608434,0.01746582488669211,0.25552940649221156,0.04779818735332498,0.10514178435932367,0.007035996097935099,0.1755627092450616,0.01806719441002575,0.9904184303266492,11.442057389913407,0.23661993588578056,104.57499137963299,97.69009456357747,0.008244617665358455,22.084234468059712,19.832957842457045
2.68,-45.03723497067051,0.3126714668414745,0.9290333037878855,0.9657704599783385,11.859684578597935,0.0007931617206332446,0.975168620756559,0.00216584129567456,6.552134727029371e-05,0.004549447699831305,0.01721283792897823,0.017606297235136386,0.25552514748352717,0.04779849041965267,0.10514140026421444,0.0070907575752884545,0.17557269217740828,0.018272411757590718,0.9903544695909172,11.44209957074824,0.23671963541783267,104.57544370182993,97.69078304145322,0.008267718476217219,22.08390972121634,19.832953059629062
2.69,-44.51768089029088,0.32229576804703813,0.9276229164241575,0.9651232465732649,12.023357570269644,0.0008198623046155045,0.975112346912116,0.002176656601988959,6.586926157102056e-05,0.004555651329428019,0.017223986872944193,0.017748288253021945,0.25552089284878765,0.04779884227962864,0.10514103373810416,0.007147575942598975,0.17558291050315628,0.01848414695421305,0.9902875740829339,11.442145536370072,0.23682110012052118,104.57589576872661,97.69147149570183,0.008290949164474575,22.083584998456395,19.83294992775026
2.7,-43.96432550145874,0.33245857765573955,0.9260804232746793,0.9644486494558014,12.188598984862825,0.0008487155680563385,0.9750534215660398,0.0021874524564517526,6.621717149786709e-05,0.004562369061666124,0.017235089425598826,0.017891738225636198,0.2555166426615863,0.04779924630502741,0.10514068586667777,0.007206662584795793,0.17559338065806712,0.018702932576134753,0.9902174366459632,11.442195701638553,0.23692444148094347,104.57634757915393,97.69215992630006,0.008314288036218863,22.083260299841346,19.832948476221762
2.71,-43.37341373261768,0.34320341383274394,0.9243744381539353,0.9637445413019742,12.355218362543868,0.0008800468116028411,0.9749914075381371,0.0021981693125519104,6.656334432007197e-05,0.004569763227865321,0.017246151089479217,0.018036565642860394,0.2555123970003447,0.04779970628500657,0.10514035785548217,0.007268262666236458,0.17560412021549732,0.018929361434110534,0.9901437025054934,11.442250534591238,0.23702978326761825,104.57679913217663,97.6928483332246,0.008337709974715363,22.082935625433816,19.832948736362844
2.72,-42.74071112966218,0.35457715423911706,0.9224624886505671,0.9630086302609727,12.522957052046353,0.0009142510841932465,0.9749257627065927,0.00220872944269407,6.690551523647924e-05,0.004578045320650292,0.01725718120938991,0.0181826625594586,0.25550815594885656,0.04780022649421445,0.1051400510464145,0.007332662140385463,0.17561514771878725,0.01916409385325007,0.9900659602262449,11.442310563063865,0.23713726321937056,104.57725042713031,97.69353671645204,0.008361185959581071,22.0826109752977,19.83295074162683
2.73,-42.061450089919845,0.3666300006793918,0.9202860575230015,0.9622384721747502,12.691461097422549,0.0009518118916769673,0.9748558087238443,0.002219033979581488,6.724080559856168e-05,0.004587490184207601,0.017268194193860057,0.01832988941967404,0.25550391959689844,0.04780081177330481,0.10513976693659147,0.007400196299759333,0.17562648235875458,0.019407865455218887,0.9899837310648696,11.442376381397331,0.2372470349458973,104.57770146366268,97.69422507595891,0.008384682546934226,22.082286349498236,19.832954527843608
2.74,-41.33027885370055,0.3794152716114263,0.9177626455812128,0.9614314992308101,12.860238858935029,0.0009933265683369,0.974780687421214,0.002228961380719544,6.756568753486783e-05,0.004598454075204453,0.017279210982503436,0.018478069248038593,0.25549968804093176,0.04780146762772451,0.10513950720053444,0.007471260663491565,0.17563814337669958,0.019661495429747832,0.9898964560648893,11.442448656797964,0.23735927009972252,104.57815224178101,97.69491341172176,0.00840816130183826,22.08196174810208,19.832960133498105
2.75,-40.54122136506443,0.39298897525761306,0.9147733702249669,0.9605850697297713,13.02859643069908,0.0010395397219245988,0.9746993017520884,0.002238368958670004,6.787604438172181e-05,0.004611396738826497,0.01729026064936259,0.018626981537081443,0.25549546138489315,0.0478022003464328,0.10513927371577704,0.007546324459186621,0.1756501490919874,0.0199258949335448,0.9898034810007039,11.442528134337039,0.23747416078456873,104.57860276190476,97.6956017237171,0.008431578214309893,22.081637171177473,19.832967600044213
2.7600000000000002,-39.68770728777978,0.40740904062622807,0.9108425000889335,0.9596966029966286,13.195534968051197,0.0010913885065308706,0.9746102333413951,0.0022470998113495563,6.816739695779218e-05,0.00462690936764098,0.017301382016844148,0.018776356181533546,0.2554912397411223,0.047803017147130235,0.10513906859278363,0.00762594760445858,0.17566251533617286,0.020202075179605296,0.9897040389085997,11.442615633178502,0.2375919221979641,104.57905302492277,97.69629001192156,0.008454883132072582,22.081312618794463,19.832976972272515
2.77,-38.76292480083654,0.42273354714648287,0.905892195856958,0.9587563831400521,13.359589747199042,0.001150061752432598,0.9745116298574367,0.0022549973634851624,6.843535930995738e-05,0.004645751183286109,0.017312624988041567,0.01892586816095255,0.25548702323123673,0.04780392632645553,0.10513889420077005,0.0077108003921182895,0.17567525291595332,0.020491150345749734,0.9895972327243627,11.442712002468605,0.23771279461486425,104.5795030322626,97.69697827631194,0.008478019526400546,22.080988091024434,19.83298829865942
2.7800000000000002,-37.75878630746705,0.43901928101858695,0.9005575292851437,0.9577551807103782,13.518566001194818,0.0012170842100674337,0.9744010406676273,0.002261926948004901,6.867630257317201e-05,0.004668905733823896,0.017324051322814102,0.019075134347651828,0.25548281198740486,0.0478049374925456,0.10513875321381999,0.007801690726601484,0.17568836403796556,0.020794345121347,0.9894820134271681,11.442818250592234,0.23783704670642694,104.57995278594629,97.6976665168651,0.008500924042683057,22.080663587941242,19.833001631869728
2.79,-36.66621128610755,0.4563207809587724,0.8947746555465402,0.9566857409337332,13.669108596459056,0.0012944394043900632,0.9742751706700981,0.0022678005360980283,6.88881050627602e-05,0.004697677667929251,0.01733573463991263,0.01922371290522113,0.2554786061535018,0.047806061918359885,0.1051386486865281,0.007899602478225158,0.17570183720473717,0.02111300944146509,0.9893571523785949,11.442935509764242,0.2379649806494314,104.58040228866983,97.69835473355819,0.008523525618678845,22.080339109620702,19.833017029217267
2.8000000000000003,-35.4753157865187,0.4746877711538646,0.8884658299408662,0.9555400159853719,13.806052794760687,0.0013847398183023036,0.9741295209456744,0.0022725979288800587,6.907078439441147e-05,0.004733859851493328,0.01734775918268373,0.019371106828774777,0.25547440588661124,0.047807312956388084,0.10513858413593416,0.008005742623941891,0.17571563954215452,0.02144862684294225,0.9892212166568424,11.443065012313205,0.23809693645330599,104.58085154388036,97.69904292636866,0.008545745219205933,22.08001465614097,19.83303455326065
2.81,-34.175508793066065,0.4941617017173863,0.8815361579857889,0.954309236828202,13.92154983303049,0.0014914696201711248,0.9739578499155838,0.0022763753952337296,6.922674644687917e-05,0.004780021385967508,0.017360217011569912,0.019516774238476232,0.25547021135867626,0.047808706584732116,0.10513856364907442,0.008121602269636647,0.17572970587891085,0.021802821934337833,0.9890725486572219,11.44320807863809,0.23823329639476357,104.58130055585568,97.69973109527437,0.008567495977406183,22.079690227582773,19.833054272458423
2.82,-32.75568649232266,0.514771378220027,0.8738697643498352,0.9529840943342739,14.004247700015018,0.0016193348302925715,0.973751353367836,0.0022792567989054604,6.936051699507586e-05,0.004839988411513996,0.01737320332402681,0.019660148209401127,0.2554660227583351,0.04781026214075407,0.10513859202949655,0.008249036225312865,0.1757439236817001,0.022177368629272817,0.9889092559942012,11.443366093008674,0.2383744895208244,104.58174932977971,97.70041924025365,0.008588683901192416,22.07936582402961,19.83307626189782
