t,Pyr,AcCoA,Cit,KG,OAA,NAD,ATP,delta_psi
1.74,61.657492493217234,0.6079864705853879,1.2637443101777646,0.00019466783823865162,4.936986821370159e-06,9.102709350388924e-05,6.708747714828859e-05,19.3304726925701
1.75,62.02730621527258,0.6148025700622323,1.2653987982325599,0.00019491858589074638,4.883055759596461e-06,9.049317929398644e-05,6.671030017192672e-05,19.329881964814984
1.76,62.397118548795056,0.6216192084921581,1.267053849592808,0.00019516942037926149,4.8302882007567466e-06,8.996548063090967e-05,6.633734110485412e-05,19.32929783341161
1.77,62.76692951029094,0.6284363786746421,1.268709457895876,0.0001954203407203487,4.7786427962857086e-06,8.944390125947936e-05,6.596853695755916e-05,19.328720199980022
1.78,63.136739114478495,0.635254074356277,1.2703656173998545,0.00019567134602475078,4.728094533066456e-06,8.892833663387383e-05,6.560381914433537e-05,19.32814895740224
1.79,63.50654737616828,0.6420722892058931,1.272022322341289,0.00019592243540069793,4.678617416073279e-06,8.841869189322185e-05,6.524312527774179e-05,19.327584008227632
1.8,63.876354309741494,0.6488910170989137,1.273679567113378,0.00019617360798084975,4.630189273133046e-06,8.791487687421157e-05,6.488639589618862e-05,19.32702525956628
1.81,64.24615992914994,0.6557102521173557,1.2753373462659747,0.00019642486292229504,4.582791754925199e-06,8.741680611109055e-05,6.453357446393729e-05,19.326472623088975
1.82,64.61596424871124,0.6625299881440573,1.2769956542288412,0.00019667619936219392,4.53639349809991e-06,8.692438266350594e-05,6.418459750776406e-05,19.32592599966213
1.83,64.98576728526382,0.6693502177630686,1.2786544845616892,0.00019692761629757128,4.490904498707678e-06,8.643745429127658e-05,6.383936788812678e-05,19.325385237709614
1.84,65.35556905079017,0.6761709360237504,1.2803138325213805,0.00019717911299679849,4.446332297592887e-06,8.595596347356856e-05,6.34978462952671e-05,19.32485027574532
1.85,65.72536955871188,0.6829921372286384,1.2819736928711782,0.00019743068864845088,4.402648697842905e-06,8.547981938835536e-05,6.315997316998924e-05,19.324321020741404
1.86,66.09516882216181,0.689813815815073,1.2836340604820378,0.00019768234245768533,4.359826346640134e-06,8.500893305001398e-05,6.28256901339409e-05,19.32379738151236
1.87,66.46496685573368,0.6966359654783877,1.2852949297104888,0.00019793407354792625,4.317814178762293e-06,8.454318526593318e-05,6.249491987308275e-05,19.323279237396868
1.8800000000000001,66.83476367244377,0.7034585806945689,1.2869562954789975,0.00019818588113159634,4.276580061067772e-06,8.408248228263432e-05,6.216760107178345e-05,19.322766492644472
1.8900000000000001,67.20455928479517,0.7102816561869578,1.2886181528975802,0.00019843776445031965,4.236095856665707e-06,8.362673629624094e-05,6.184367617748141e-05,19.322259057367184
1.9000000000000001,67.57435370545673,0.7171051865859058,1.2902804970223203,0.00019868972273675995,4.1963278930129946e-06,8.317585301444782e-05,6.152308359220958e-05,19.32175683538292
1.9100000000000001,67.94414694704922,0.7239291665754807,1.2919433229031885,0.00019894175522754059,4.157268499734892e-06,8.272976703407581e-05,6.120577919891571e-05,19.321259757713648
1.92,68.31393902238928,0.7307535908300982,1.293606625455138,0.00019919386115087385,4.118975151754328e-06,8.228848430239315e-05,6.0891761998844926e-05,19.320767822476398
1.93,68.68372994341435,0.7375784542937479,1.2952704000261124,0.0001994460397810715,4.081397988032115e-06,8.185189501449162e-05,6.058096114233819e-05,19.320280919106377
1.94,69.05351972214115,0.7444037519310386,1.2969346418906158,0.00019969829038994367,4.044533594006285e-06,8.141994043197717e-05,6.027333665095951e-05,19.319798985077757
1.95,69.42330837039769,0.7512294787968252,1.298599346391351,0.00019995061226039167,4.008381991888596e-06,8.09925662273019e-05,5.996885124764219e-05,19.319321962072184
1.96,69.79309589966944,0.7580556299919246,1.3002645090899354,0.00020020300469248743,3.972851153578218e-06,8.056964210606693e-05,5.9667424341603485e-05,19.318849724400874
1.97,70.16288232138672,0.7648822007458781,1.301930125485232,0.00020045546699211172,3.937935453714849e-06,8.015111202257528e-05,5.936901802460635e-05,19.318382212774477
1.98,70.53266764678561,0.771709186376907,1.3035961911496337,0.00020070799847645145,3.903629326024231e-06,7.973692149875664e-05,5.907359546208034e-05,19.317919369579183
1.99,70.90245188688323,0.7785365822847633,1.3052627017533933,0.00020096059847498108,3.869911848486893e-06,7.932700464850018e-05,5.878111346473728e-05,19.317461127321614
2.0,71.27223505259192,0.7853643839152502,1.3069296530016326,0.00020121326632236634,3.836769426176019e-06,7.892128961502493e-05,5.849152420655417e-05,19.317007411305376
2.0100000000000002,71.64201715477923,0.7921925867320581,1.3085970406081784,0.0002014660013543836,3.804200928216656e-06,7.851969382661306e-05,5.820477158251417e-05,19.316558133968144
2.02,72.0117982038406,0.7990211864176134,1.3102648604821465,0.00020171880293701962,3.7721810534632705e-06,7.812215783043764e-05,5.792081718344605e-05,19.316113235266705
2.0300000000000002,72.38157821010208,0.8058501786838081,1.3119331085521126,0.0002019716704390493,3.7406948532092407e-06,7.772861340892641e-05,5.763961581838194e-05,19.315672644619713
2.04,72.75135718370508,0.8126795593261166,1.3136017808163878,0.0002022246032398764,3.7097278600153674e-06,7.733899269633618e-05,5.7361122513515746e-05,19.31523629178952
2.05,73.12113513525027,0.8195093239385299,1.3152708730978586,0.00020247760069634104,3.6792730092827628e-06,7.695326552196228e-05,5.708531443973048e-05,19.31480414097558
2.06,73.49091207451976,0.8263394684793588,1.316940381530582,0.00020273066220860068,3.649316901272287e-06,7.657136529110576e-05,5.681214739070663e-05,19.31437612314561
2.07,73.86068801122634,0.8331699889394188,1.318610302274422,0.0002029837871814944,3.6198478577025985e-06,7.619323245196095e-05,5.654158130620679e-05,19.313952175719812
2.08,74.23046295498946,0.840000881352782,1.3202806315242963,0.00020323697502579445,3.5908556607535657e-06,7.581881308748884e-05,5.627357944523896e-05,19.313532241285248
2.09,74.6002369153859,0.8468321417741399,1.3219513654926216,0.00020349022515716097,3.562326835100306e-06,7.544805745525126e-05,5.600810949579451e-05,19.313116269257367
2.1,74.97000990195768,0.8536637662754181,1.3236225004065243,0.00020374353699585026,3.5342443896655993e-06,7.508092014520185e-05,5.574514379466523e-05,19.312704216217654
2.11,75.3397819238094,0.8604957511241904,1.3252940326547689,0.00020399690998207642,3.5066014162855827e-06,7.471735177080473e-05,5.548464775243021e-05,19.31229602813416
2.12,75.70955299001618,0.8673280926029027,1.3269659586388847,0.00020425034356044643,3.4793873110068922e-06,7.435730738791983e-05,5.522659158171428e-05,19.311891658376364
2.13,76.0793231095038,0.8741607870619469,1.3286382748168744,0.0002045038371845299,3.4525918195328073e-06,7.400074402300664e-05,5.497094685375528e-05,19.31149106242597
2.14,76.4490922923218,0.8809938302936539,1.330310977232195,0.0002047573902372708,3.426206495668103e-06,7.364756306760053e-05,5.4717647404923946e-05,19.31109413715006
2.15,76.81886054458681,0.887827219895086,1.3319840634128581,0.0002050110023387335,3.400230715085969e-06,7.329773060536652e-05,5.4466671478231494e-05,19.310700848438504
2.16,77.18862787688569,0.894660951477862,1.3336575291845552,0.00020526467284393064,3.3746486852244783e-06,7.295119687561583e-05,5.421798573471372e-05,19.31031114411991
2.17,77.5583942973807,0.9014950217169378,1.3353313712993649,0.00020551840125071738,3.349454131273282e-06,7.260790885106001e-05,5.397155512114046e-05,19.30992496940247
2.18,77.92815981432948,0.9083294272401602,1.3370055864857087,0.00020577218704964501,3.3246307534360555e-06,7.226784420643344e-05,5.372736141738663e-05,19.30954229593122
2.19,78.29792443600675,0.915164164666911,1.338680171467758,0.00020602602972995273,3.3001604510298414e-06,7.193098613177641e-05,5.34853894272231e-05,19.309163100100303
2.2,78.66768817050998,0.9219992307041889,1.3403551230136823,0.00020627992879446334,3.2760437675936004e-06,7.159726071826321e-05,5.324559264862651e-05,19.30878730913727
2.21,79.0374510260234,0.9288346220160774,1.3420304378700998,0.00020653388373934636,3.2522721147181523e-06,7.126662202411796e-05,5.300793991316539e-05,19.30841487435149
2.22,79.40721301073135,0.9356703352666611,1.3437061127836296,0.00020678789406077132,3.228836903994314e-06,7.093902410756472e-05,5.27724000524082e-05,19.30804574705234
2.23,79.77697413177026,0.9425063676284559,1.3453821448703274,0.0002070419593163374,3.20574891426124e-06,7.061441578742939e-05,5.253894281095575e-05,19.307679879838687
2.24,80.14673439570846,0.9493427165496225,1.3470585314465364,0.00020729607909694757,3.1830294242254533e-06,7.029274304202136e-05,5.2307538428405145e-05,19.307317226008518
2.25,80.5164938116191,0.9561793782629526,1.3487352689454908,0.00020755025284666193,3.1606534166554448e-06,6.997396437403416e-05,5.2078154961819186e-05,19.30695773577734
2.2600000000000002,80.88625238741125,0.9630163495660856,1.350412354210853,0.00020780448007778635,3.1386173905255302e-06,6.96580324654082e-05,5.185076148260142e-05,19.30660136079325
2.27,81.2560101309939,0.9698536272566596,1.3520897840862853,0.0002080587603026267,3.1169178448100275e-06,6.934489999808388e-05,5.162532706215542e-05,19.30624805270434
2.2800000000000002,81.62576704931479,0.9766912084990672,1.3537675558335167,0.0002083130930929054,3.095518854066111e-06,6.903455899009628e-05,5.140183975343881e-05,19.3058977927154
2.29,81.99552314809512,0.983529090925594,1.3554456672476347,0.00020856747809614739,3.0743431265083755e-06,6.872705164358604e-05,5.118031182564925e-05,19.305550599738947
2.3000000000000003,82.36527843602909,0.9903672710343557,1.3571241148308706,0.0002088219147761334,3.053413641889377e-06,6.842229851500006e-05,5.096069684809748e-05,19.305206401284362
2.31,82.73503292059127,0.9972057457887266,1.3588028956158114,0.00020907640267201974,3.0327122465345633e-06,6.812027006232639e-05,5.0742972469983436e-05,19.304865162356457
2.32,83.10478660853997,1.0040445125276618,1.3604820068571177,0.00020933094136416986,3.012261928353746e-06,6.782091825837874e-05,5.052711091910288e-05,19.304526839622152
2.33,83.47453950470911,1.010883569599128,1.3621614464060607,0.00020958553054365163,2.992196203925321e-06,6.752414541474025e-05,5.031306985841194e-05,19.30419136734824
2.34,83.84429161751271,1.0177229134739258,1.363841211003977,0.00020984016969557826,2.9724429622587443e-06,6.722994623276267e-05,5.010083404729892e-05,19.303858721474707
2.35,84.21404295397355,1.024562541352351,1.3655212978235405,0.00021009485838509995,2.9530100022438854e-06,6.69382795097825e-05,4.98903777150823e-05,19.30352886174673
2.36,84.58379352079889,1.031402450491209,1.3672017042219111,0.00021034959619857288,2.9338626485147555e-06,6.664911545789654e-05,4.968167890474385e-05,19.30320175380513
2.37,84.95354332292068,1.03824263846537,1.3688824285945944,0.00021060438284170723,2.914727167826957e-06,6.636248853490315e-05,4.947473712370846e-05,19.30287739647316
2.38,85.32329236809885,1.045083102343052,1.3705634676830876,0.00021085921783009108,2.895710628561447e-06,6.607833085992125e-05,4.926951768812114e-05,19.302555735716897
2.39,85.69304066303883,1.051923839381407,1.3722448188456782,0.00021111410075021024,2.8767780958586665e-06,6.579661271478531e-05,4.906599866426294e-05,19.302236737213168
2.4,86.06278821426297,1.0587648469919055,1.3739264794475698,0.00021136903119664408,2.857944551223789e-06,6.551730101494241e-05,4.886415766285344e-05,19.30192036594792
2.41,86.4325350254404,1.0656061249922213,1.3756084469618128,0.00021162400889017014,2.8400032906057207e-06,6.524031018587998e-05,4.8663965191328254e-05,19.30160657613441
2.42,86.80228110433727,1.072447669744924,1.377290718706599,0.00021187903337035603,2.822630016226422e-06,6.496563002422891e-05,4.846540195683809e-05,19.301295337454555
2.43,87.1720264572413,1.0792894788594045,1.3789732920560032,0.00021213410424216145,2.8059037290060135e-06,6.469322312793121e-05,4.826844498582954e-05,19.3009866140082
2.44,87.54177109044015,1.0861315499450526,1.3806561643840995,0.00021238922111054603,2.7899034298646176e-06,6.442305209492897e-05,4.807307130474921e-05,19.300680369895193
2.45,87.9115150077438,1.092973877821594,1.3823393376223299,0.00021264438388534444,2.771608140036218e-06,6.415524997524706e-05,4.787931436494922e-05,19.300376656516658
2.46,88.2812582165445,1.0998164613420751,1.3840228071130558,0.00021289959203560048,2.752478857752567e-06,6.388970337783919e-05,4.768712603817336e-05,19.30007539905279
2.47,88.65100072293839,1.1066592979001821,1.3857065705827405,0.00021315484518984765,2.7323548847389106e-06,6.36263880804844e-05,4.7496487713801454e-05,19.299776568353813
2.48,89.0207425329929,1.1135023848573524,1.3873906258105289,0.00021341014298014365,2.7110396876971005e-06,6.336528183134707e-05,4.730738143347178e-05,19.29948013627914
2.49,89.39048365277553,1.1203457195750242,1.389074970575566,0.00021366548503854623,2.688336733328985e-06,6.310636237859152e-05,4.7119789238822565e-05,19.299186074688176
2.5,89.76022408531057,1.1271893070974257,1.3907595976248681,0.00021392087099753328,2.6698187681100183e-06,6.284941736602318e-05,4.693364149503282e-05,19.29889427602958
2.5100000000000002,90.12996383695905,1.134033144044889,1.3924445052229952,0.00021417630048912203,2.654732735886389e-06,6.25944428798702e-05,4.674892522861442e-05,19.298604719822965
2.52,90.49970291361757,1.1408772282101654,1.3941296908665872,0.00021443177314539377,2.6432059925070687e-06,6.23414059957796e-05,4.6565619580073254e-05,19.2983173734696
2.5300000000000002,90.86944132085002,1.1477215582260796,1.3958151515020478,0.00021468728859847582,2.6359967334570964e-06,6.209025300251168e-05,4.638369803937301e-05,19.298032195687615
2.54,91.2391790634939,1.154566123983572,1.3975008933348152,0.00021494284665370974,2.625174452232613e-06,6.184125431524756e-05,4.620323977808306e-05,19.297749308337735
2.5500000000000003,91.60891614713496,1.161410924378122,1.3991869130331005,0.0002151984469380185,2.611758400907884e-06,6.159434648420002e-05,4.602421511090805e-05,19.297468665236394
2.56,91.97865257720228,1.1682559564209836,1.4008732092608058,0.0002154540891156596,2.594895070156026e-06,6.134953592173732e-05,4.58466171311486e-05,19.297190255363738
2.57,92.34838835798978,1.1751012234572282,1.402559775239618,0.00021570977292075598,2.579609833482978e-06,6.11066124742719e-05,4.5670369491614735e-05,19.29691396068246
2.58,92.71812349486619,1.1819467222415418,1.4042466099349706,0.00021596549802724394,2.564784378973015e-06,6.086559249695485e-05,4.549546855499897e-05,19.29663977522396
2.59,93.0878579930343,1.1887924505461054,1.4059337114255142,0.0002162212641183522,2.5502489245827017e-06,6.0626457374021617e-05,4.5321899458240773e-05,19.296367675717214
2.6,93.4575918569863,1.1956384063417436,1.4076210781797174,0.00021647707090162227,2.535703435564461e-06,6.0389203547742776e-05,4.514965475170504e-05,19.296097650227388
2.61,93.82732509179833,1.202484587842587,1.409308707936328,0.00021673291806612824,2.5213647565566156e-06,6.0153798972748596e-05,4.49787154688543e-05,19.295829669151473
2.62,94.19705770249446,1.209330993241042,1.4109965984992494,0.00021698880530259307,2.5074035812133563e-06,5.9920214147265874e-05,4.4809063671469035e-05,19.295563704464005
2.63,94.56678969343369,1.2161776205525165,1.412684748400663,0.0002172447323278012,2.4935048436264544e-06,5.968844071036394e-05,4.4640689866470284e-05,19.295299741316068
2.64,94.93652106949668,1.2230244679237852,1.414373155609163,0.00021750069883771925,2.4797268256620883e-06,5.945845456187875e-05,4.4473578285059804e-05,19.295037755041456
2.65,95.30625183555847,1.2298715335002144,1.4160618180993827,0.00021775670452853693,2.466123808794779e-06,5.923023177029091e-05,4.43077132256832e-05,19.294777721079146
2.66,95.67598199526847,1.2367188158760325,1.4177507343982512,0.0002180127491646057,2.4526651627718824e-06,5.900375829139916e-05,4.414308430350303e-05,19.29451962315924
2.67,96.04571155360154,1.2435663131107166,1.4194399024857225,0.0002182688324353122,2.439360468729675e-06,5.877901115369494e-05,4.397967599833515e-05,19.294263437008244
2.68,96.41544051541563,1.2504140233109085,1.4211293203899933,0.00021852495403665488,2.426215761209761e-06,5.855596817304711e-05,4.381747324292662e-05,19.294009139058584
2.69,96.78516888537739,1.257261944660401,1.422818986218176,0.00021878111367544783,2.4132312731889776e-06,5.8334608453326616e-05,4.365646171093519e-05,19.293756706897405
2.7,97.1548966681536,1.2641100753429886,1.4245088980773828,0.00021903731105850518,2.4004072376441595e-06,5.811491109840437e-05,4.349662707601855e-05,19.293506118111857
2.71,97.52462386640714,1.2709584143234196,1.4261990549206027,0.00021929354601806915,2.3876861073432674e-06,5.789687095172456e-05,4.333796494735204e-05,19.293257365790772
2.72,97.8943504854093,1.277806959549878,1.4278894545997514,0.0002195498182231128,2.3750855472752553e-06,5.768046236860428e-05,4.3180458001095325e-05,19.29301042284451
2.73,98.26407652977386,1.2846557092267743,1.4295800952442728,0.00021980612738376173,2.3626042649539093e-06,5.7465664868457056e-05,4.3024092173215085e-05,19.292765267269484
2.74,98.63380200395459,1.2915046616209023,1.4312709750511785,0.00022006247322016033,2.350236352545162e-06,5.725245922793667e-05,4.286885419330385e-05,19.292521878300345
2.75,99.0035269124052,1.2983538149990537,1.4329620922174793,0.00022031885545245312,2.3379759022149485e-06,5.704082622369691e-05,4.271473079095418e-05,19.292280235171745
2.7600000000000002,99.3732512571074,1.3052031687121102,1.4346534458586184,0.00022057527395459535,2.325874153913137e-06,5.6830760161265283e-05,4.2561718234551e-05,19.292040332038987
2.77,99.74297504357943,1.312052720560043,1.4363450337761194,0.00022083172838049874,2.3139005913181796e-06,5.662223599160827e-05,4.2409799146174074e-05,19.291802141711724
2.7800000000000002,100.11269827606131,1.3189024689033857,1.4380368542464101,0.00022108821846360773,2.3020542481236664e-06,5.6415235661211595e-05,4.225896108022846e-05,19.291565644714773
2.79,100.4824209587719,1.325752412111917,1.4397289055537508,0.00022134474393867856,2.290334645459678e-06,5.620974123195423e-05,4.21091916724794e-05,19.29133082170023
2.8000000000000003,100.85214309473534,1.3326025490353777,1.441421186468486,0.00022160130461437296,2.278728694346453e-06,5.6005740937279376e-05,4.196048263165373e-05,19.291097659686027
2.81,101.22186468868371,1.339452877837397,1.443113695066097,0.00022185790019370379,2.267241332131196e-06,5.580321418829353e-05,4.1812819844123185e-05,19.290866136590036
2.82,101.5915857438138,1.3463033972983487,1.4448064300466765,0.00022211453047465155,2.2558612923063045e-06,5.560214832649652e-05,4.16661944299711e-05,19.29063623851017
2.83,101.96130626427187,1.3531541058172052,1.4464993897240508,0.00022237119519646768,2.2445873290263967e-06,5.5402525789135804e-05,4.1520594272689485e-05,19.290407946485704
2.84,102.33102625415793,1.3600050018114869,1.448192572430831,0.00022262789410125975,2.2334177090942276e-06,5.520432925197571e-05,4.137600741318098e-05,19.29018124180194
2.85,102.70074571719148,1.3668560838585437,1.4498859766471983,0.00022288462695440616,2.2223540100776165e-06,5.500754360543555e-05,4.1232423397750495e-05,19.289956108098124
2.86,103.07046465535188,1.3737073512698237,1.4515796015243831,0.00022314139362753651,2.21141655897115e-06,5.481216398723579e-05,4.108983875744855e-05,19.289732539935805
2.87,103.4401830737978,1.3805588020127928,1.4532734449903781,0.00022339819379825447,2.200588565229967e-06,5.461816671513964e-05,4.094823718029764e-05,19.289510511793075
2.88,103.80990097622724,1.3874104346709704,1.454967505536621,0.00022365502723335775,2.1898688142277364e-06,5.4425536703053556e-05,4.080760821275442e-05,19.28929000730905
2.89,104.1796183662762,1.3942622478531532,1.4566617816794667,0.00022391189370347253,2.179255784825893e-06,5.423425919749059e-05,4.066794162286808e-05,19.28907101046922
2.9,104.54933524751847,1.401114240193413,1.4583562719601888,0.00022416879298305304,2.168747649373641e-06,5.4044319777570444e-05,4.052922740028033e-05,19.288853505605477
2.91,104.91905162346582,1.4079664103510983,1.4600509749449782,0.00022442572485038194,2.158342273707953e-06,5.385570435501946e-05,4.03914557562254e-05,19.288637477396104
2.92,105.28876749756787,1.4148187570108326,1.4617458892249433,0.00022468268908757005,2.14803721715357e-06,5.366839917417062e-05,4.025461712353006e-05,19.288422910865773
2.93,105.65848287328708,1.4216712788512638,1.4634410133859213,0.00022493968547578424,2.137830973158641e-06,5.3482391048144956e-05,4.011870233689476e-05,19.288209791668464
2.94,106.02819775437614,1.4285239744292124,1.465136345896571,0.00022519671377755783,2.127727567969842e-06,5.3297668234307435e-05,3.9983703301143614e-05,19.28799810713619
2.95,106.39791214384523,1.4353768426108167,1.4668318855248428,0.00022545377380262416,2.117719446119672e-06,5.311421717615461e-05,3.984961050425338e-05,19.28778784237607
2.96,106.76762604494193,1.442229882162445,1.468527630942816,0.000225710865345451,2.107803709370578e-06,5.2932025594743834e-05,3.971641537709246e-05,19.28757898397359
2.97,107.13733946085522,1.4490830918743254,1.4702235808461177,0.000225967988204118,2.0979772092518863e-06,5.275108155445298e-05,3.958410958029988e-05,19.287371518873442
2.98,107.50705239471525,1.4559364705605427,1.4719197339539238,0.00022622514218031647,2.0882365470598068e-06,5.257137346298053e-05,3.945268500428531e-05,19.287165434379563
2.99,107.87676484959358,1.4627900170590418,1.4736160890089585,0.0002264823270793496,2.0785780738574284e-06,5.239289007134548e-05,3.932213376922908e-05,19.286960718155097
3.0,108.246476828503,1.4696437302316243,1.4753126447774938,0.00022673954271013229,2.0689978904747223e-06,5.221562047388745e-05,3.9192448225082145e-05,19.286757358222424
3.0100000000000002,108.61618833475545,1.4764976088200596,1.4770093999021756,0.00022699678886306713,2.059498102109345e-06,5.203955053287102e-05,3.906361860306256e-05,19.28655533929345
3.02,108.98589937317122,1.4833516509597522,1.4787063524045982,0.0002272540652352686,2.050107957823598e-06,5.1864650794251195e-05,3.893562507810913e-05,19.286354630366688
3.0300000000000002,109.35560994544177,1.4902058560446556,1.4804035015927628,0.00022751137171730295,2.0408027877103308e-06,5.169092282663341e-05,3.8808468206691874e-05,19.286155232288312
3.04,109.72532005455678,1.4970602229468613,1.4821008462400478,0.0002277687081194409,2.0315813926390106e-06,5.151835498200672e-05,3.8682139868187975e-05,19.28595713234616
3.0500000000000003,110.0950297034628,1.503914750556088,1.483798385137007,0.00022802607425460682,2.022442594131332e-06,5.134693580083112e-05,3.855663207003207e-05,19.285760318028363
3.06,110.46473889506309,1.5107694377796796,1.4854961170913672,0.0002282834699383786,2.013385234361218e-06,5.117665401203764e-05,3.843193694771631e-05,19.28556477702335
3.0700000000000003,110.8344476322178,1.5176242835426077,1.4871940409280304,0.00022854089498898782,2.0044081761548184e-06,5.1007498533028276e-05,3.8308046764790296e-05,19.285370497219834
3.08,111.20415591774379,1.5244792867874688,1.4888921554890724,0.0002287983492273195,1.995510302990511e-06,5.0839458469676034e-05,3.818495391286116e-05,19.285177466706813
3.09,111.57386375471332,1.5313344463505667,1.4905904595156518,0.0002290558324587734,1.9866909354328616e-06,5.0672522479528486e-05,3.8062650479176676e-05,19.284985673096074
3.1,111.94357114737369,1.5381897605802022,1.492288951284259,0.00022931334441739053,1.9779511138620614e-06,5.050667681030235e-05,3.794112691466436e-05,19.28479510143524
3.11,112.31327809750591,1.545045228847981,1.4939876300469281,0.00022957088498707338,1.969288519729569e-06,5.034191306612359e-05,3.782037730759941e-05,19.284605742470614
3.12,112.68298460792317,1.5519008500968274,1.4956864946475537,0.00022982845398904876,1.9607023549609373e-06,5.017822074611343e-05,3.770039431692907e-05,19.284417584708667
3.13,113.05269068140775,1.5587566232821561,1.4973855439423114,0.00023008605124644557,1.952191859386086e-06,5.001558951148277e-05,3.7581170711743805e-05,19.284230616828097
3.14,113.42239632071117,1.5656125473718763,1.499084776799659,0.0002303436765842949,1.9437563107392993e-06,4.9854009185532076e-05,3.746269937127725e-05,19.284044827679814
3.15,113.79210152855403,1.5724686213463877,1.5007841921003362,0.0002306013298295299,1.935395024659226e-06,4.9693469753651464e-05,3.734497328490628e-05,19.283860206286956
3.16,114.16180630762615,1.5793248441985848,1.5024837887373648,0.00023085901081098585,1.927107354688881e-06,4.953396136332066e-05,3.7227985552150965e-05,19.283676741844886
3.17,114.53151066071541,1.5861812148783707,1.5041835655668114,0.00023111671935163304,1.9188913943707182e-06,4.937547404959364e-05,3.7111729202636734e-05,19.283494423442033
3.18,114.90121459106928,1.593037732137048,1.5058835212696935,0.00023137445524679234,1.9107403369623162e-06,4.9217996965154705e-05,3.699619669113526e-05,19.283313239277
3.19,115.2709181009134,1.599894395164938,1.5075836549178236,0.00023163221835339727,1.9026573914996102e-06,4.906152153516333e-05,3.688138196663422e-05,19.28313317986656
3.2,115.64062119288427,1.6067512029747804,1.5092839654266166,0.00023189000850367436,1.8946413584127608e-06,4.8906038406402654e-05,3.67672784714704e-05,19.282954234943393
3.21,116.01032386959257,1.6136081545896022,1.5109844517218143,0.00023214782553144373,1.8866910245121673e-06,4.8751538376847756e-05,3.665387975097668e-05,19.282776394401324
3.22,116.38002613362335,1.6204652490427227,1.5126851127394865,0.00023240566927211942,1.878805162988465e-06,4.859801239566563e-05,3.654117945348199e-05,19.28259964829531
3.23,116.74972798753582,1.6273224853777497,1.514385947426029,0.0002326635395627092,1.8709825334125269e-06,4.844545156321522e-05,3.642917133031137e-05,19.282423986841458
3.24,117.11942943386363,1.6341798626485824,1.5160869547381666,0.0002329214362418146,1.863221881735462e-06,4.829384713104738e-05,3.63178492357859e-05,19.282249400417008
3.25,117.4891304751874,1.6410373798903852,1.517788133611858,0.0002331793591451992,1.855524687305159e-06,4.814318892794797e-05,3.620720608074975e-05,19.282075877922228
3.2600000000000002,117.85883111428222,1.6478950360609017,1.519489482899422,0.00023343730809682666,1.8479007178934657e-06,4.799346217707622e-05,3.60972317163884e-05,19.281903403467805
3.27,118.22853135336369,1.6547528303408479,1.5211910016913537,0.000233695282954731,1.84033959711524e-06,4.7844663786968884e-05,3.598792376559018e-05,19.28173197332992
3.2800000000000002,118.59823119487814,1.6616107618190685,1.5228926889790286,0.00023395328356294007,1.832840604622353e-06,4.769678527693541e-05,3.587927627059402e-05,19.281561578179634
3.29,118.96793064124684,1.6684688295943888,1.5245945437638189,0.00023421130976702823,1.8254030356547196e-06,4.754981830074198e-05,3.577128336550827e-05,19.281392208831733
3.3000000000000003,119.33762969486622,1.675327032775617,1.5262965650570939,0.00023446936141411663,1.8180262010402955e-06,4.740375464661152e-05,3.566393927631064e-05,19.281223856244722
3.31,119.7073283581077,1.6821853704815406,1.527998751880219,0.00023472743835287297,1.8107094271950798e-06,4.725858623722372e-05,3.5557238320848264e-05,19.28105651152083
3.3200000000000003,120.07702663331779,1.6890438418409308,1.5297011032645564,0.00023498554043351172,1.8034520561231128e-06,4.711430512971499e-05,3.545117490883765e-05,19.280890165906012
3.33,120.44672452281802,1.6959024459925385,1.5314036182514654,0.0002352436675077939,1.7962534454164777e-06,4.6970903515678506e-05,3.534574354186472e-05,19.28072481078994
3.34,120.81642202890498,1.7027611820850972,1.5331062958923019,0.00023550181942902728,1.7891129682552997e-06,4.682837372116419e-05,3.5240938813384774e-05,19.280560437706026
3.35,121.18611915385038,1.7096200492773215,1.5348091352484179,0.00023575999605206626,1.782030013407746e-06,4.668670820667869e-05,3.513675540872251e-05,19.280397038331383
3.36,121.55581589990089,1.716479046737907,1.5365121353911624,0.00023601819723331185,1.7750039852300265e-06,4.654589956718543e-05,3.503318810507205e-05,19.28023460448686
3.37,121.9255122692783,1.7233381736455318,1.5382152954018815,0.00023627642283071185,1.7680343036663929e-06,4.640594053210456e-05,3.493023177149686e-05,19.280073128137033
3.38,122.2952082650187,1.7301974288252266,1.5399186140485273,0.0002365346726529746,1.761116142615367e-06,4.626681216925344e-05,3.482787348501765e-05,19.279912589059247
3.39,122.66490388880638,1.7370568116868907,1.5416220906203206,0.00023679294659064654,1.7542514290988112e-06,4.6128514330178216e-05,3.4726112878790454e-05,19.279752986669486
3.4,123.03459914274474,1.7439163214579858,1.5433257242453529,0.0002370512445089467,1.7474398506316851e-06,4.5991040758854503e-05,3.462494550597342e-05,19.27959431400239
3.41,123.4042940289924,1.7507759573412596,1.5450295140308545,0.0002373095662697949,1.740680703677455e-06,4.5854384208150035e-05,3.452436625932145e-05,19.279436563059726
3.42,123.77398854968473,1.757635718548679,1.5467334590933768,0.0002375679117365513,1.7339732913720764e-06,4.571853754071137e-05,3.442437010696533e-05,19.27927972596117
3.43,124.14368270693396,1.764495604301433,1.5484375585587904,0.00023782628077401654,1.7273169235239933e-06,4.558349372896383e-05,3.432495209241168e-05,19.27912379494435
