t,Z,Y,rho
4.5,0.16414673795336832,2.8004484162154553,0.33740702145294194
4.51,0.16007125695013077,2.8083192591404713,0.35803120650909215
4.5200000000000005,0.15672089753134186,2.815835829453914,0.3780596247391622
4.53,0.15404042011778718,2.8229835854841894,0.3973856283174261
4.54,0.1519723592392831,2.82975587155713,0.41591931113639086
4.55,0.15045997155842186,2.836151044270978,0.43358539167887045
4.5600000000000005,0.1494499061626389,2.842169592821888,0.4503207660647855
4.57,0.14889433536045013,2.8478115574346403,0.46607187913555204
4.58,0.14875250843248017,2.853074341005243,0.4807919942638631
4.59,0.14899183010620223,2.8579508657319215,0.4944383829891016
4.6000000000000005,0.14958865006081062,2.862427927226807,0.506969381471037
4.61,0.1505289866094178,2.8664845401183983,0.5183411874301764
4.62,0.15180942604905912,2.870090029768382,0.5285041894288884
4.63,0.15343847784932843,2.8732015577044354,0.5373984983499323
4.64,0.1554387396634694,2.875760664484792,0.5449481666343272
4.65,0.15785037531483082,2.8776882225016456,0.5510532750516398
4.66,0.16073668727386212,2.8788768502345303,0.5555785365125899
4.67,0.16419306777296702,2.879179238122657,0.5583361246076761
4.68,0.16836163722965988,2.87838961981803,0.5590584637045698
4.69,0.17345534588295838,2.8762139121386032,0.5573536733016682
4.7,0.17979890294713982,2.8722198156847343,0.5526282943869609
4.71,0.1878983238536723,2.8657529438118425,0.5439485794703206
4.72,0.1985570702726504,2.8557971877756785,0.5297800820360904
4.73,0.21304304206995137,2.8407699242196793,0.5074963087112742
4.74,0.23317003187276786,2.8183876856118277,0.4725458293899703
4.75,0.26046847728528305,2.7864674048767006,0.41787783430742237
4.76,0.29233461462869603,2.746965438388051,0.33819964898518223
4.7700000000000005,0.3178234795687096,2.7108580682787653,0.24601623911950596
4.78,0.32680263736036574,2.689500182000642,0.1724662109281117
4.79,0.32098679085608484,2.6828325598105387,0.13162323813850754
4.8,0.3073762570729224,2.6849859211562905,0.11560527645228505
4.8100000000000005,0.29108532313690466,2.6913451416818903,0.11409307456354996
4.82,0.2746557282464175,2.6994924070470123,0.12081539297672687
4.83,0.25912992646639393,2.708338535082778,0.13249815542234442
4.84,0.24484511724851402,2.7174353646400036,0.14740182875055424
4.8500000000000005,0.23184175904928972,2.7266148580477445,0.1645276811729488
4.86,0.2200535042074289,2.735818101101182,0.18324398583322088
4.87,0.2093903382244053,2.745018087968344,0.20310984207016036
4.88,0.1997714236807672,2.7541873269594417,0.22378850717941756
4.89,0.1911342172358999,2.763287219047664,0.24500328650417671
4.9,0.18343262126729737,2.77226811010531,0.26651501253926224
4.91,0.17663070056945807,2.7810742254121195,0.28811107677908954
4.92,0.17069560522153557,2.7896500883172504,0.3096007339058792
4.93,0.16559183879938694,2.7979462476832686,0.3308135233452236
4.94,0.16127790524848634,2.805923084688301,0.3515988729117781
4.95,0.15770547691068135,2.8135523055968537,0.37182576920552385
4.96,0.15482061643776052,2.820816356277113,0.3913819426696362
4.97,0.15256625514828656,2.827706387926086,0.41017243076932436
4.98,0.15088513050793995,2.834219486808987,0.4281176005941441
4.99,0.14972258230186913,2.840355754671226,0.44515078925414797
5.0,0.1490288662390069,2.8461156144518878,0.46121571990944904
5.01,0.14876088310273108,2.8514974982571952,0.4762637987350684
5.0200000000000005,0.14888339138066053,2.8564959056526225,0.4902513307762294
5.03,0.149369861174168,2.8610997197400185,0.5031366303111323
5.04,0.15020319819692768,2.8652905752348405,0.5148769157572908
5.05,0.1513765589418508,2.86904106017678,0.5254248134270673
5.0600000000000005,0.15289453166041728,2.8723124560699156,0.5347241832798046
5.07,0.1547750028523978,2.8750516418680503,0.5427048185688464
5.08,0.1570521572392583,2.8771866259383803,0.5492753133958355
5.09,0.15978126582200636,2.8786199112576294,0.5543129841983429
5.1000000000000005,0.16304646403311318,2.8792182384936624,0.5576487181624122
5.11,0.16697318424546503,2.8787967117441577,0.5590436909757354
5.12,0.17174880608551346,2.87709306336879,0.5581512358825382
5.13,0.17765723882919135,2.8737252998547067,0.5544521750274388
5.14,0.1851378517777455,2.868120435920472,0.5471398251617748
5.15,0.19488505159429373,2.859394810112151,0.5349068536349983
5.16,0.20800228621872177,2.8461673121333746,0.5155413128438066
5.17,0.22614800275584207,2.826364262261267,0.4852003715542464
5.18,0.25116475870624383,2.7975441033327133,0.43755637501400435
5.19,0.282387450435668,2.759675172219676,0.36560848606495727
5.2,0.3113528373323488,2.72094680127419,0.2743281060853722
5.21,0.3258699538036826,2.6944189256675526,0.19200328490118512
5.22,0.3239614345946564,2.6837217416542396,0.14118022297839108
5.23,0.31210011719971065,2.683726375528364,0.1186543260886534
5.24,0.29627547036766,2.68911643042266,0.11346747811044106
5.25,0.27972797649634373,2.6968655254714546,0.11806977775454833
5.26,0.263861802779817,2.7055608482669093,0.12843751018978394
5.2700000000000005,0.24917629953621123,2.714605083309782,0.14246463491622535
5.28,0.23577701666340636,2.723767349128505,0.1589748080296415
5.29,0.2236186090886538,2.7329659677624734,0.1772467330577758
5.3,0.21261330612058463,2.7421689071220885,0.19679202850170727
5.3100000000000005,0.2026756548091666,2.751350692782366,0.21724752902814742
5.32,0.19373724297012562,2.760476551358962,0.23832092400499064
5.33,0.1857473829600074,2.769499911375754,0.2597629006614496
5.34,0.1786677350555005,2.778366247858926,0.2813532709555673
5.3500000000000005,0.1724651915501347,2.7870193171079882,0.30289472663572636
5.36,0.16710556983958416,2.795407270618532,0.3242105350458452
5.37,0.16254945839522025,2.8034871444579412,0.3451439293819701
5.38,0.15875062392042294,2.811227075448589,0.3655578397832189
5.39,0.15565666948993367,2.818606308579144,0.3853342575482372
5.4,0.15321120755008005,2.8256135408827427,0.4043729931365272
5.41,0.15135672906900338,2.832244310561006,0.42258985280079026
5.42,0.15003749319291732,2.8384980730903515,0.43991438029785856
5.43,0.14920201233478894,2.844375410521908,0.45628732896622576
5.44,0.14880496376985977,2.849875594050127,0.4716579885080541
5.45,0.14880854733745674,2.8549945376931105,0.48598142720363074
5.46,0.14918343229791695,2.8597230494846615,0.4992156426888912
5.47,0.14990949905985917,2.8640452044836104,0.5113185382714894
5.48,0.15097659868454927,2.8679366273816194,0.5222445739167625
5.49,0.15238558830654775,2.8713624120829175,0.5319408429930786
5.5,0.15414994325646786,2.874274334458114,0.5403421840797041
5.51,0.15629834466195464,2.876606883647907,0.5473647179904609
5.5200000000000005,0.1588788241050356,2.8782714069058746,0.5528968367893088
5.53,0.16196543043779815,2.8791471987800974,0.5567859558122481
5.54,0.16566896712118745,2.8790676679309013,0.5588182184912973
5.55,0.17015456495676984,2.877798290056318,0.5586860012193896
5.5600000000000005,0.1756711151058624,2.8750003827460198,0.5559332319395643
5.57,0.18260104160262372,2.870170710119359,0.5498599499333859
5.58,0.19154523963381967,2.862539292468258,0.5393469651528418
5.59,0.20346014641662566,2.8509041299278404,0.5225251147471204
5.6000000000000005,0.21982639485740152,2.8334183744296926,0.49616075110994917
5.61,0.24255543605579208,2.8076306661202772,0.4547481096852684
5.62,0.27229571828814825,2.7721971473184306,0.3908276829335572
5.63,0.3033887025731079,2.7322821124105268,0.3035006820577065
5.64,0.3232740861131117,2.7009241080839237,0.21480167552122922
5.65,0.325972588095916,2.685630837507314,0.1535053806201216
5.66,0.3164485701052572,2.682963071650032,0.12334930591195312
5.67,0.3013952882938108,2.6870992058242718,0.11377024362585628
5.68,0.284859845877528,2.694319711181721,0.11587889623689211
5.69,0.2686990178969496,2.7028098109195473,0.12473689067092425
5.7,0.2536222529929103,2.7117808314557883,0.137778556390608
5.71,0.23982270745512663,2.720918887533115,0.15360612064329235
5.72,0.22728606440199003,2.730110317476163,0.17138823783016607
5.73,0.2159309156721945,2.7393140797524063,0.19057908736951423
5.74,0.20566854024599318,2.7485052505966316,0.21078400856564206
5.75,0.1964246809127241,2.7576526773206416,0.23169248809324405
5.76,0.18814351676868454,2.7667132640505128,0.2530437847881147
5.7700000000000005,0.18078360127063678,2.7756343530660623,0.27460955906903706
5.78,0.1743109457574638,2.7843595396860814,0.2961857424624888
5.79,0.16869226643056762,2.7928350276853053,0.31758929629460586
5.8,0.16389007449989146,2.801014733706013,0.3386572535662068
5.8100000000000005,0.15986028964555343,2.808863235254053,0.3592464448698499
5.82,0.15655226795621383,2.8163564186439776,0.37923301536557685
5.83,0.15391058223543455,2.823480276486346,0.3985113836514235
5.84,0.15187775938047485,2.830228517247345,0.416992586899799
5.8500000000000005,0.15039722044261972,2.8365996816082784,0.43460214059100505
5.86,0.14941592189732705,2.8425942759809972,0.45127757786652034
5.87,0.14888645037701786,2.8482122144842124,0.4669658133075851
5.88,0.14876854407505952,2.8534506539204822,0.4816204083060866
5.89,0.14903014827355762,2.858302167164988,0.4951987547907952
5.9,0.14964819613263602,2.862753101329288,0.5076591193857735
5.91,0.15060933711853766,2.866781914213218,0.5189574176174843
5.92,0.15191085761105239,2.8703572391840733,0.5290435035434735
5.93,0.15356207659547047,2.8734353612615293,0.5378566350136554
5.94,0.15558657756917157,2.8759566790377313,0.5453195852448347
5.95,0.15802579210389078,2.8778405295135223,0.5513305562359535
5.96,0.1609447408958569,2.878977397979102,0.5557514982344165
5.97,0.16444126906482123,2.87921690048294,0.558390443953455
5.98,0.16866113375847733,2.878348714780337,0.5589734909638833
5.99,0.17382292889266532,2.876071737602137,0.5570986991307483
6.0,0.1802603919997643,2.871942547556739,0.552156025746067
6.01,0.1884943396957563,2.8652886950378247,0.5431830922766301
6.0200000000000005,0.199352255588995,2.85506487911475,0.5285940713822663
6.03,0.21413687828584918,2.8396455020243088,0.5056689576192074
6.04,0.2346868015374547,2.816710769444003,0.46970260647462386
6.05,0.2624267144371901,2.7841741397664057,0.4135306572015763
6.0600000000000005,0.2942846710972282,2.744478416595772,0.33241136930432075
6.07,0.3189163535901043,2.7090700794006017,0.2404856902291035
6.08,0.32679151078674823,2.6887638811715484,0.16893098087879002
6.09,0.32027730444926705,2.682834734687137,0.13000756904101923
6.1000000000000005,0.30637964585106453,2.685363157878229,0.11517648478601245
6.11,0.29002835169489594,2.691886656313791,0.11432979128609753
6.12,0.2736376682034359,2.700099251397027,0.12143977337389483
6.13,0.2581867453956242,2.7089687108847094,0.1333659131511928
6.140000000000001,0.2439850618188534,2.7180725837937,0.14843322144190618
6.15,0.23106232534282453,2.727253389951354,0.16567434617388382
6.16,0.21934899888743237,2.7364558516974395,0.18447358121816135
6.17,0.20875506252831033,2.7456535544774723,0.20439856502031697
6.18,0.19920075118796726,2.754818454860908,0.225117356864113
6.19,0.19062469005913169,2.7639111873332127,0.24635616350121708
6.2,0.18298163199865825,2.772881547044908,0.2678777530840886
6.21,0.17623603907842217,2.7816735991655612,0.2894710104742472
6.22,0.17035504522510453,2.790232101975866,0.3109465123464397
6.23,0.16530284781213916,2.7985081466499793,0.33213508128385333
6.24,0.16103752543257224,2.806462813789945,0.35288740936065666
6.25,0.15751035660354282,2.814068520140108,0.3730737071666889
6.26,0.15466714272010268,2.8213083226321016,0.39258284986766667
6.2700000000000005,0.15245073228728795,2.8281738221789716,0.41132090557791234
6.28,0.15080396841335134,2.834662365500402,0.4292091287541996
6.29,0.14967245838160767,2.8407741334828445,0.4461815805050356
6.3,0.14900684791260774,2.846509472546048,0.462182537988116
6.3100000000000005,0.14876451581308522,2.8518666066359857,0.4771637863136708
6.32,0.14891075864723313,2.8568397163580883,0.49108182945570633
6.33,0.14941963446322284,2.8614172592626055,0.5038949880695577
6.34,0.15027468219753495,2.8655803382613145,0.5155602762941127
6.3500000000000005,0.15146975416677777,2.869300881421716,0.5260298721021872
6.36,0.1530102351248113,2.872539334322002,0.535246877623258
6.37,0.154914954238909,2.875241508400735,0.5431399419235075
6.38,0.1572192935721068,2.8773339835904843,0.5496159604609039
6.390000000000001,0.15998011878523932,2.87871729847769,0.5545497508753107
6.4,0.1632838000822844,2.8792554015115823,0.557768488182707
6.41,0.16725905529110144,2.8787592804709017,0.5590276892846227
6.42,0.17209828120132573,2.8769604139508558,0.5579718256112258
6.43,0.17809335176416993,2.873466969515082,0.5540672597956674
6.44,0.18569661716741342,2.8676900825168112,0.54648271203349
6.45,0.19562375939284127,2.858720235916757,0.5338671474093674
6.46,0.20901090528451616,2.8451363739749245,0.5139289331759468
6.47,0.22755131922816355,2.8248191375803877,0.4826864743338844
6.48,0.2530459146919493,2.7953568465129264,0.4336495313167488
6.49,0.28447847180033026,2.757074545446485,0.36005460822886365
6.5,0.31282369875793914,2.7187805584896245,0.2683284686402734
6.51,0.32618787799434723,2.693315716363052,0.1876721954776542
6.5200000000000005,0.3234088478866361,2.68350491647068,0.138986268960902
6.53,0.3111408085755944,2.6839951136542513,0.11790264562217823
6.54,0.2951984629134339,2.689606322025914,0.11353270149019573
6.55,0.2786674988646566,2.697446444554566,0.11860236098742624
6.5600000000000005,0.2628699975208456,2.7061759399182255,0.12925686801089056
6.57,0.24826813364935452,2.715231574265197,0.14347328636908324
6.58,0.23495231671739752,2.7243969860241073,0.16011544006751027
6.59,0.22287214195737343,2.7335958796079605,0.17848216477150985
6.6000000000000005,0.21193910678713246,2.7427975372117284,0.19809567480232013
6.61,0.20206864658007495,2.7519761552405044,0.21859865834957765
6.62,0.19319357367297654,2.761096181321942,0.2397022577095315
6.63,0.18526420242290953,2.770110374241672,0.26115936929530337
6.640000000000001,0.17824274920940975,2.7789639061609845,0.28275142920467256
6.65,0.1720962104992456,2.787600650367772,0.3042825141518205
6.66,0.16679016360951565,2.7959692267984892,0.32557720642634586
6.67,0.16228477884210385,2.804027352643648,0.3464800353958799
6.68,0.158533388452818,2.811743906422123,0.3668551997641962
6.69,0.1554832722713922,2.819098802173726,0.3865858904060765
6.7,0.1530778907687889,2.8260812585115342,0.40557301429867015
6.71,0.15125977543094882,2.832687148439742,0.42373333779679184
6.72,0.14997340147613886,2.8389160735442407,0.4409972052384853
6.73,0.1491676382912762,2.8447685922013184,0.4573059996146373
6.74,0.14879762249376063,2.850243808444098,0.4726094623566641
6.75,0.14882608548545623,2.8553373472040646,0.4868629306392389
6.76,0.14922427997764548,2.8600396195539934,0.5000244790261985
6.7700000000000005,0.14997271518593489,2.8643341977752232,0.5120518807543905
6.78,0.15106192720011424,2.8681960820425325,0.5228992299466712
6.79,0.15249354279280455,2.871589584667286,0.5325129683021883
6.8,0.1542819421976886,2.874465481486203,0.5408269150893307
6.8100000000000005,0.1564569285253336,2.8767569441084033,0.5477556718176424
6.82,0.1590680100910771,2.8783735178068635,0.5531853823124003
6.83,0.16219126601780595,2.879191969238271,0.5569601441270682
6.84,0.16594042656436983,2.8790420421363323,0.5588611192456493
6.8500000000000005,0.17048509713188964,2.8776836250854454,0.5585728381309759
6.86,0.1760810901929812,2.8747694607062835,0.5556268019054605
6.87,0.1831221547132078,2.8697824216605996,0.5493019298966499
6.88,0.19222770457556984,2.8619299964031244,0.5384422113131648
6.890000000000001,0.20438366544148978,2.8499743001992486,0.5211114293928182
6.9,0.22110863102438966,2.8320206580630574,0.4939557146976714
6.91,0.24431380252397855,2.80560540233684,0.4512953045300477
6.92,0.27441867463644803,2.769610169122219,0.3856910981780417
6.93,0.3051758593087446,2.729827395025642,0.2973182025911795
6.94,0.323962740997388,2.699440887166451,0.20973007740032545
6.95,0.3256352442252305,2.685159623272497,0.15065899540472857
6.96,0.31556544683835247,2.6831024743237024,0.12221048911660355
6.97,0.30032130862269263,2.6875294292902363,0.11362493364576291
6.98,0.28377151078920615,2.694873334471364,0.11629452557369391
6.99,0.26766897605299567,2.7034114045825737,0.12548872968576555
7.0,0.2526742829272641,2.7123993390756955,0.13874779167786447
7.01,0.23895998003832344,2.7215426705127266,0.15472487785974676
7.0200000000000005,0.226504262844493,2.730735352660682,0.17261381868449
7.03,0.2152240014679355,2.7399386141101645,0.19188183940810835
7.04,0.20503103067215311,2.7491275609950767,0.21214140713655757
7.05,0.1958523147992444,2.758270307869576,0.23308609741718622
7.0600000000000005,0.1876331590269934,2.767323000343694,0.2544577036670489
7.07,0.18033283058093771,2.77623254050139,0.2760296668191469
7.08,0.17391757739109767,2.7849425133074526,0.2975993757247513
7.09,0.16835396311399925,2.793399498740221,0.31898513537055134
7.1000000000000005,0.16360411362292115,2.801558050530838,0.34002529158860956
7.11,0.15962349808806,2.8093834915887386,0.36057796736198006
7.12,0.15636108641896393,2.8168524307633964,0.38052055221817127
7.13,0.15376123786299636,2.8239514447230096,0.399748620989662
7.140000000000001,0.151766457899545,2.830674643214162,0.41817422996389136
7.15,0.15032033238786133,2.837020774660918,0.435723758519928
7.16,0.14937013617583217,2.842990374957897,0.45233543423864986
7.17,0.1488688900625113,2.8485832340178323,0.4679566882014656
7.18,0.14877684614431588,2.853796256904007,0.4825414162833621
7.19,0.1490625224093666,2.858621652181219,0.4960471558274665
7.2,0.1497034721590469,2.8630452949499734,0.5084321145324961
7.21,0.15068701715802624,2.867045054868074,0.5196519218246196
7.22,0.15201119028064772,2.870588832092096,0.5296558752610395
7.23,0.15368617463298753,2.8736319807075947,0.538382335072592
7.24,0.15573660930523647,2.876113681245559,0.5457527165950834
7.25,0.15820528052193547,2.8779516350120167,0.5516632263571962
7.26,0.16115905469695782,2.8790340418142164,0.5559728589442965
7.2700000000000005,0.16469839492627775,2.8792072417707604,0.5584852409260187
7.28,0.1689729943652382,2.8782559922187976,0.5589196332173231
7.29,0.17420752462113756,2.8758716402613627,0.556863269415137
7.3,0.18074548938769933,2.871598749431661,0.5516881483786957
7.3100000000000005,0.1891237208135085,2.8647453443557946,0.5424008322132581
7.32,0.20019568165642299,2.8542345658418915,0.5273595142333296
7.33,0.21530131262303612,2.8383948448050753,0.5037423397040252
7.34,0.23630249556773913,2.814870826310924,0.4666790334362838
7.3500000000000005,0.2644966275070485,2.781694249499211,0.408900673381038
7.36,0.29629800885666485,2.7418438115744252,0.3263198099612033
7.37,0.31999118171108104,2.7072137265924057,0.23480039615871184
7.38,0.32672614058594623,2.687999466938435,0.1653723751734706
7.390000000000001,0.31951137679303127,2.6828166614197273,0.12840941005477505
7.4,0.3053315801529495,2.6857205647138946,0.11477668395908958
7.41,0.2889247637853927,2.692408398747965,0.11460306347768842
7.42,0.27257697223046806,2.7006867991281736,0.1221075786964858
7.43,0.257204243620882,2.709580366931242,0.13428313617496024
7.44,0.24308854211428915,2.718692212377634,0.14951917919887822
7.45,0.23024895235102125,2.7278753222064935,0.16687983023824635
7.46,0.21861288823836458,2.737077944036321,0.18576543557227473
7.47,0.20809040433384546,2.7462741880913235,0.20575226687875212
7.48,0.19860286702453844,2.7554354074839043,0.22651325403497188
7.49,0.19009011562935516,2.764521428296458,0.2477775377722625
7.5,0.1825077680342562,2.7734814800478333,0.26930985731355855
7.51,0.17582067247253416,2.7822594782791588,0.29090063353959494
7.5200000000000005,0.16999591402589131,2.7908004507117417,0.31236182131995993
7.53,0.16499735997575957,2.799056060063827,0.33352556600800126
7.54,0.16078263619341937,2.8069881210380583,0.35424387003819335
7.55,0.15730260182071445,2.814569795581219,0.37438821576537834
7.5600000000000005,0.1545027778442095,2.821784782731779,0.39384867216191405
7.57,0.15232592492146202,2.8286251519461745,0.4125323820301872
7.58,0.15071499016373932,2.835088525220292,0.4303615248395478
7.59,0.14961585259355378,2.841175172400273,0.4472709213418923
7.6000000000000005,0.14897956186137853,2.8468853625029196,0.46320543010805276
7.61,0.14876399634071916,2.8522171009462447,0.4781172323429025
7.62,0.14893501110802373,2.8571642377053066,0.4919630407561117
7.63,0.1494672733157969,2.861714790831362,0.5047011855691717
7.640000000000001,0.15034498025022333,2.8658493105881666,0.5162884700860023
7.65,0.15156270875588404,2.8695390375652505,0.5266766050379953
7.66,0.15312666528736937,2.87274355651628,0.5358079155805896
7.67,0.15505667360790468,2.8754075540515944,0.5436098466826659
7.68,0.15738936757279465,2.8774561169489004,0.5499875164206839
7.69,0.16018330815407486,2.87878769827258,0.5548130842205015
7.7,0.16352717359027635,2.879263362911166,0.5579098953159825
7.71,0.16755318042452483,2.878689722273012,0.559027445101921
7.72,0.17245903197299595,2.8767916476927353,0.5578008278261689
7.73,0.17854504082461836,2.873166892978821,0.5536810700730741
7.74,0.18627734986129557,2.867209735705237,0.5458106741609795
7.75,0.1963942145190511,2.8579832383362898,0.5327919581681431
7.76,0.2100661722129709,2.844024240915412,0.5122480379246462
7.7700000000000005,0.22902114228275594,2.8231673257822765,0.48005019967167134
7.78,0.25500590055932065,2.7930431251265113,0.4295461378364469
7.79,0.2866155856710004,2.7543734153128363,0.35427506922220153
7.8,0.31426741191188773,2.716586116559484,0.2622262488622913
7.8100000000000005,0.3264461772362914,2.6922216316474126,0.18337364509062987
7.82,0.32280516539073234,2.683294372983883,0.13684970823168977
7.83,0.31014369593790436,2.6842612542924607,0.11719653569102441
7.84,0.29409213749764584,2.6900884470977267,0.11363513210870112
7.8500000000000005,0.277582533833594,2.6980174377812998,0.11916948026884137
7.86,0.26185658780819404,2.7067805196238437,0.1301108642704126
7.87,0.24734025603199405,2.7158477199773556,0.14451775588528132
7.88,0.2341093490741997,2.7250167294230065,0.16129329469834625
7.890000000000001,0.2221086576725431,2.734216411191737,0.17975611999080487
7.9,0.2112490709309637,2.743417249169617,0.19943891952826515
7.91,0.20144697203525366,2.7525930545681123,0.21999019504333678
7.92,0.19263643549524875,2.7617074583484515,0.24112450227102294
7.930000000000001,0.18476877418400559,2.770712549402716,0.26259695367152047
7.94,0.17780674428488485,2.779553211725469,0.28419062484115665
7.95,0.1717174211696853,2.7881734608546687,0.3057110005872207
7.96,0.16646611920817656,2.7965224109529756,0.3269840003667746
7.97,0.16201256774614656,2.8045584892865767,0.34785548286358653
7.98,0.15830965472383288,2.8122513325389664,0.36819093901263933
7.99,0.15530432348993525,2.819581544868162,0.3878747900262308
8.0,0.15293988342642903,2.826538874821758,0.40680906438171205
8.01,0.1511589101303421,2.833119535023685,0.424911508130012
8.02,0.14990610863204026,2.8393232674029116,0.44211328079963785
8.03,0.14913071561435512,2.8451506021870796,0.4583564036561625
8.040000000000001,0.14878833971144997,2.8506004686777024,0.4735910760102951
8.05,0.14884225503093143,2.8556681953569347,0.4877729061680891
8.06,0.14926431089649392,2.8603437858820806,0.5008600436973252
8.07,0.1500356648314231,2.864610291442958,0.5128101203773753
8.08,0.15114755453593784,2.8684420692351984,0.5235768445126474
8.09,0.1526024006411375,2.8718026230885365,0.5331059785152454
8.1,0.15441550319976144,2.874641712064352,0.5413303067533052
8.11,0.15661784206715987,2.876891124554626,0.5481628285025049
8.120000000000001,0.15926044585162016,2.8784585492831765,0.5534873672005604
8.13,0.16242149964788224,2.8792181327976554,0.5571445802604952
8.14,0.16621781617145726,2.878995760788693,0.5589103719450149
8.15,0.17082362818107058,2.877545548285686,0.5584611655508538
8.16,0.1765020712896168,2.874511174499348,0.555315279485859
8.17,0.18365873513475875,2.8693609995671974,0.5487295076660459
8.18,0.19293250475419127,2.861278832170331,0.5375088900258638
8.19,0.20534009553395305,2.848989298761277,0.519646297743752
8.2,0.22243858954629625,2.830548954711265,0.4916612832827716
8.21,0.24613199772778457,2.8034885657463327,0.4476966623304034
8.22,0.27658176649814914,2.766945876556502,0.38037154766154646
8.23,0.3069362640982615,2.7273613925430995,0.2910441330333349
8.24,0.3245847365659714,2.6979914967745526,0.2047181208573695
8.25,0.32524339830379395,2.684716384586143,0.14790479497888223
8.26,0.31464862738271865,2.683253409621553,0.12113710170984915
8.27,0.2992265560972235,2.687960917261804,0.11352297786288762
8.28,0.28266888706180626,2.695423452003155,0.1167426517286137
8.290000000000001,0.2666277469771978,2.704007643150825,0.12626845178793097
8.3,0.2517166688003833,2.713011979710955,0.13974309527093565
8.31,0.2380884809531372,2.722160630379218,0.1558690683283735
8.32,0.2257143093500107,2.7313547899393344,0.1738646535922389
8.33,0.21450948211297843,2.740557790756376,0.19320982050762237
8.34,0.20438647947532118,2.7497446823056224,0.21352399688549864
8.35,0.19527351904823037,2.758882811381659,0.2345047638396486
8.36,0.18711702078813408,2.7679275709509605,0.25589642977310467
8.370000000000001,0.17987694360203427,2.776825442576287,0.2774742120586814
8.38,0.17351975304997203,2.7855200199502983,0.2990369548705116
8.39,0.16801184059754953,2.7939582793609503,0.3204043127682231
8.4,0.16331492317431304,2.802095439274683,0.3414159700049281
8.41,0.1593840095302126,2.809897583633014,0.3619313606344071
8.42,0.15616769355500415,2.8173420410984957,0.3818291304297117
8.43,0.15361011657274867,2.8244159774941755,0.40100601100395844
8.44,0.15165376415177478,2.8311139075987453,0.4193750910269716
8.45,0.15024239661009242,2.837434783040302,0.43686362290398717
8.46,0.1493236158133522,2.843379164337588,0.45341053281958715
8.47,0.14885088772275823,2.848946709255062,0.46896376990245736
8.48,0.14878499082454508,2.854134060684541,0.4834775615714069
8.49,0.14909502566266472,2.858933052628963,0.49690958296443555
8.5,0.14975917878753614,2.863329074833745,0.5092179712206394
8.51,0.15076545378026665,2.8672993959448236,0.520358051931469
8.52,0.15211264657479054,2.870811163233623,0.5302785438625794
8.53,0.15381182612878486,2.873818772826102,0.5389168757688946
8.540000000000001,0.15588869754082327,2.8762601734957953,0.5461930875968468
8.55,0.1583874623802495,2.8780513557178944,0.5520012898597249
8.56,0.1613768668578598,2.8790781895311213,0.5561974602827868
8.57,0.16496013561739184,2.8791835631077163,0.5585805668163134
8.58,0.1692909853997837,2.8781472030191444,0.5588628781371927
8.59,0.1746004676433713,2.875652539987252,0.5566202401667157
8.6,0.18124223321430535,2.8712316620024123,0.5512059658928214
8.61,0.1897698653459061,2.8641721834067795,0.5415939556832357
8.620000000000001,0.20106385437187305,2.8533644119499133,0.5260836302728634
8.63,0.21650209986029886,2.83708971451024,0.5017462337096356
8.64,0.23796637599864442,2.8129603047382403,0.46354148458935396
8.65,0.26660588092342663,2.7791479222398814,0.40411463376911094
8.66,0.2982935907831398,2.739198427126951,0.3201262800709316
8.67,0.32099612331184335,2.7054035595033574,0.22917290571351545
8.68,0.3265984524272886,2.6872806637796067,0.1619318282998717
8.69,0.31870959536972293,2.682822621701387,0.12689789620176553
8.700000000000001,0.30426549737316577,2.686086771448489,0.1144297910874807
8.71,0.2878119744463635,2.692931429271128,0.11491077120937065
8.72,0.2715109671724098,2.701272440014782,0.12280093796651304
8.73,0.25621803893885914,2.7101889487824358,0.13522161926513016
8.74,0.24218894636505608,2.719308474415274,0.15062420571405546
8.75,0.2294327698709022,2.7284939149342264,0.1681031406865223
8.76,0.21787413554163623,2.737696802102545,0.18707432851473832
8.77,0.2074232949791845,2.746891652202233,0.20712240279416405
8.78,0.19800278092665394,2.7560491749352365,0.22792503775728057
8.790000000000001,0.1895536425831755,2.7651283863891485,0.24921424814746618
8.8,0.18203234118716483,2.7740779677455736,0.2707567180231061
8.81,0.17540408413245145,2.782841710101156,0.29234439780081756
8.82,0.16963588893794576,2.7913649301212136,0.3137906166547604
8.83,0.16469126586991115,2.7995998905857404,0.334928862326548
8.84,0.1605273802055955,2.807509153332584,0.3556124585420164
8.85,0.1570946729349346,2.8150666294860605,0.3757141668700811
8.86,0.1543383930042592,2.8222566563233076,0.3951252535243519
8.870000000000001,0.1522012219070155,2.8290717662767686,0.4137539368523942
8.88,0.15062622215016863,2.8355098478966263,0.43152332111837005
8.89,0.14955955629066067,2.841571249283554,0.4483689823776238
8.9,0.14895268666397882,2.847256153414201,0.4642363552071523
8.91,0.14876399278657476,2.85256234517666,0.4790780135180355
8.92,0.14895989945994967,2.85748333163055,0.4928508702678144
8.93,0.14951569143798357,2.862006680363571,0.5055132527701696
8.94,0.15041623270186275,2.8661123789110245,0.5170217396489526
8.950000000000001,0.15165683456134696,2.869770967003251,0.5273275558891931
8.96,0.1532445431087083,2.8729411446868487,0.5363722164950234
8.97,0.1552001926821974,2.875566451264596,0.5440819284952596
8.98,0.157561699927686,2.877570440598408,0.5503599777229924
