t,x1,x3,x2,x4,x5
2.99,0.011054729332972179,6.618628587361525,0.049578870172791556,60.24088231353198,12.605675945154092
3.0,0.011055953627276878,6.618980842085008,0.04958874399289643,60.24005560095409,12.605662408143953
3.0100000000000002,0.0110571774974248,6.619333175794301,0.04959861816470355,60.23923142470965,12.60564887725808
3.02,0.011058400943138284,6.619685589263641,0.04960849268602461,60.238409783622174,12.605635352497744
3.0300000000000002,0.011059623964138204,6.620038083261568,0.049618367554666996,60.23759067651995,12.605621833864229
3.04,0.011060846560143996,6.620390658550989,0.04962824276843386,60.236774102235955,12.605608321358828
3.0500000000000003,0.011062068730873661,6.620743315889233,0.0496381183251241,60.23596005960784,12.605594814982853
3.06,0.011063290476043791,6.621096056028106,0.04964799422253244,60.23514854747786,12.605581314737618
3.0700000000000003,0.011064511795369577,6.621448879713954,0.0496578704584494,60.234339564692846,12.605567820624458
3.08,0.011065732688564828,6.621801787687716,0.04966774703066141,60.23353311010411,12.605554332644713
3.09,0.011066953155341997,6.622154780684987,0.049677623936950764,60.23272918256743,12.605540850799736
3.1,0.011068173195412175,6.622507859436066,0.049687501175095704,60.231927780943,12.605527375090892
3.11,0.011069392808485129,6.622861024666023,0.049697378742870404,60.231128904095364,12.605513905519556
3.12,0.011070611994266642,6.623214277084935,0.04970725663803982,60.23033255090202,12.605500442087136
3.13,0.011071830752440443,6.623567617321251,0.04971713485832424,60.22953872031224,12.605486984795236
3.14,0.011073049082703871,6.623921046053272,0.049727013401469206,60.22874741123105,12.605473533645343
3.15,0.011074266984757563,6.624274563971139,0.04973689226522529,60.22795862255274,12.605460088638903
3.16,0.011075484458300701,6.624628171759298,0.049746771447338786,60.2271723531764,12.605446649777383
3.17,0.011076701503031016,6.624981870096535,0.04975665094555172,60.22638860200583,12.605433217062261
3.18,0.011077918118644807,6.625335659656023,0.04976653075760187,60.225607367949515,12.605419790495024
3.19,0.011079134304836952,6.625689541105357,0.04977641088122282,60.2248286499206,12.605406370077171
3.2,0.011080350061300911,6.626043515106605,0.049786291314143916,60.22405244683687,12.605392955810217
3.21,0.01108156538772875,6.62639758231634,0.04979617205409036,60.223278757620655,12.605379547695682
3.22,0.011082780283811147,6.6267517433856895,0.04980605309878318,60.22250758119885,12.6053661457351
3.23,0.0110839947492374,6.6271059989603724,0.0498159344459393,60.221738916502844,12.605352749930022
3.24,0.011085208783695445,6.627460349680741,0.049825816093271524,60.220972762468506,12.605339360282
3.25,0.011086422386871861,6.627814796181829,0.04983569803848857,60.220209118036145,12.605325976792606
3.2600000000000002,0.011087635558451893,6.628169339093381,0.049845580279295094,60.21944798215044,12.605312599463419
3.27,0.011088848298119448,6.6285239790399055,0.04985546281339172,60.21868935376046,12.60529922829603
3.2800000000000002,0.01109006060555712,6.628878716640714,0.04986534563847505,60.21793323181958,12.605285863292037
3.29,0.011091272480446194,6.629233552509958,0.049875228752237696,60.217179615285445,12.605272504453055
3.3000000000000003,0.011092483922466662,6.629588487256674,0.049885112152368294,60.216428503119985,12.605259151780706
3.31,0.011093694931297233,6.629943521484828,0.04989499583655155,60.2156798942893,12.605245805276622
3.3200000000000003,0.011094905506615342,6.630298655793351,0.04990487980246822,60.2149337877637,12.605232464942448
3.33,0.011096115648097166,6.630653890776186,0.04991476404779517,60.214190182517605,12.605219130779838
3.34,0.011097325355417634,6.631009227022327,0.04992464857020539,60.21344907752956,12.605205802790458
3.35,0.01109853462825044,6.631364665115861,0.04993453336736801,60.212710471782145,12.60519248097598
3.36,0.011099743466268047,6.63172020563601,0.049944418436948315,60.21197436426199,12.605179165338088
3.37,0.011100951869141711,6.632075849157174,0.04995430377660779,60.21124075395971,12.605165855878477
3.38,0.011102159836541486,6.6324315962489715,0.04996418938400412,60.21050963986985,12.605152552598852
3.39,0.011103367368136233,6.6327874474762805,0.04997407525679125,60.2097810209909,12.605139255500928
3.4,0.011104574463593638,6.633143403399279,0.04998396139261933,60.20905489632523,12.605125964586426
3.41,0.011105781122580217,6.633499464573493,0.049993847789134856,60.208331264879014,12.605112679857081
3.42,0.011106987344761744,6.633855631551282,0.05000373444398159,60.207610125661,12.605099401314632
3.43,0.011108193129808135,6.634211904899239,0.050013621354812875,60.20689147766721,12.60508612896078
3.44,0.011109398477385046,6.634568285168299,0.05002350851927057,60.20617531990717,12.605072862797268
3.45,0.011110603387155445,6.634924772899323,0.050033395934988976,60.20546165139894,12.605059602825856
3.46,0.011111807858781237,6.6352813686289025,0.0500432835995989,60.20475047116414,12.605046349048314
3.47,0.01111301189192329,6.635638072889414,0.05005317151072771,60.20404177822779,12.60503310146642
3.48,0.011114215486241436,6.63599488620906,0.050063059665999346,60.20333557161836,12.605019860081965
3.49,0.011115418641394492,6.6363518091119165,0.05007294806303434,60.20263185036769,12.60500662489674
3.5,0.011116621357040266,6.636708842117976,0.050082836699449844,60.20193061351093,12.604993395912553
3.5100000000000002,0.011117823632835575,6.637065985743197,0.05009272557285967,60.20123186008655,12.604980173131212
3.52,0.01111902546843626,6.6374232404995475,0.050102614680874284,60.20053558913627,12.604966956554538
3.5300000000000002,0.011120226863497187,6.637780606895048,0.05011250402110088,60.19984179970502,12.604953746184359
3.54,0.011121427817672273,6.638138085433822,0.05012239359114335,60.1991504908409,12.60494054202251
3.5500000000000003,0.011122628330614495,6.638495676616139,0.05013228338860235,60.19846166159513,12.604927344070832
3.56,0.011123828401975894,6.63885338093846,0.05014217341107531,60.197775311022056,12.60491415233118
3.5700000000000003,0.011125028031407599,6.6392111988934825,0.050152063656156466,60.197091438179044,12.604900966805404
3.58,0.011126227218559838,6.639569130970188,0.050161954121436855,60.19641004212649,12.604887787495377
3.59,0.01112742596308194,6.639927177653886,0.050171844804504394,60.19573112192775,12.604874614402965
3.6,0.011128624264622368,6.640285339426262,0.050181735702943875,60.19505467664912,12.60486144753005
3.61,0.01112982212282871,6.640643616765417,0.05019162681433697,60.194380705359784,12.604848286878518
3.62,0.011131019537347705,6.641002010145922,0.0502015181362623,60.19370920713177,12.60483513245026
3.63,0.011132216507825253,6.641360520038855,0.050211409666295434,60.19304018103992,12.60482198424718
3.64,0.011133413033906425,6.6417191469118535,0.050221301402008915,60.192373626161846,12.604808842271177
3.65,0.011134609115235478,6.642077891229154,0.05023119334097229,60.191709541577886,12.60479570652417
3.66,0.01113580475145587,6.642436753451643,0.05024108548075215,60.19104792637108,12.604782577008075
3.67,0.01113699994221027,6.642795734036899,0.05025097781891212,60.19038877962709,12.604769453724819
3.68,0.011138194687140567,6.64315483343924,0.050260870353012924,60.18973210043422,12.604756336676333
3.69,0.011139388985887892,6.643514052109768,0.05027076308061236,60.189077887883315,12.604743225864555
3.7,0.011140582838092621,6.643873390496413,0.0502806559992654,60.188426141067744,12.604730121291427
3.71,0.011141776243394396,6.644232849043983,0.05029054910652415,60.18777685908339,12.604717022958898
3.72,0.01114296920143134,6.6445924281913,0.050300442399936356,60.18713004103114,12.604703930868933
3.73,0.011144161711821537,6.64495212830303,0.050310335877009574,60.18648568607699,12.604690845023667
3.74,0.011145353774191034,6.645311949772738,0.050320229535265354,60.18584379336121,12.604677765425171
3.75,0.011146545388172913,6.64567189301943,0.05033012337223744,60.18520436200135,12.604664692075445
3.7600000000000002,0.011147736553399379,6.646031958458501,0.050340017385456494,60.184567391117874,12.604651624976505
3.77,0.01114892726950178,6.646392146501764,0.05034991157245009,60.18393287983414,12.604638564130367
3.7800000000000002,0.011150117536110619,6.646752457557481,0.050359805930742754,60.18330082727635,12.604625509539057
3.79,0.011151307352855546,6.647112892030391,0.05036970045785596,60.18267123257357,12.604612461204608
3.8000000000000003,0.011152496719365386,6.647473450321742,0.05037959515130816,60.18204409485766,12.604599419129057
3.81,0.011153685635268135,6.647834132829324,0.05038949000861481,60.18141941326326,12.604586383314452
3.8200000000000003,0.011154874100190969,6.648194939947494,0.050399385027288364,60.18079718692776,12.604573353762841
3.83,0.011156062113760263,6.648555872067212,0.050409280204838314,60.1801774149913,12.604560330476287
3.84,0.011157249675601584,6.648916929576067,0.0504191755387712,60.179560096596695,12.604547313456854
3.85,0.01115843678533972,6.64927811285831,0.05042907102659061,60.17894523088946,12.604534302706611
3.86,0.011159623442598661,6.649639422294885,0.050438966665797225,60.178332817017726,12.604521298227638
3.87,0.011160809647001639,6.650000858263456,0.05044886245388883,60.17772285413226,12.604508300022017
3.88,0.01116199539817111,6.650362421138444,0.050458758388360316,60.17711534138643,12.60449530809184
3.89,0.01116318069572878,6.650724111291048,0.050468654466703705,60.17651027793616,12.604482322439202
3.9,0.011164365539295607,6.651085929089284,0.050478550686408184,60.17590766293991,12.604469343066205
3.91,0.011165549928491806,6.651447874898011,0.05048844704496009,60.175307495558656,12.604456369974955
3.92,0.011166733862936864,6.651809949078965,0.050498343539842956,60.17470977495586,12.604443403167569
3.93,0.01116791734224955,6.652172151990783,0.05050824016853751,60.174114500297435,12.604430442646164
3.94,0.011169100366047912,6.65253448398904,0.05051813692852172,60.17352167075173,12.604417488412865
3.95,0.011170282933949302,6.652896945426279,0.05052803381727078,60.172931285489504,12.604404540469803
3.96,0.01117146504557037,6.653259536652034,0.050537930832257126,60.17234334368387,12.604391598819117
3.97,0.011172646700527082,6.653622258012873,0.05054782797095048,60.171757844510324,12.604378663462944
3.98,0.011173827898434727,6.653985109852415,0.05055772523081786,60.171174787146654,12.604365734403434
3.99,0.011175008638907918,6.65434809251137,0.050567622609323584,60.17059417077296,12.604352811642737
4.0,0.011176188921560614,6.654711206327566,0.05057752010392929,60.1700159945716,12.604339895183013
4.01,0.01117736874600612,6.655074451635982,0.05058741771209397,60.16944025772718,12.604326985026425
4.0200000000000005,0.011178548111856966,6.655437828768309,0.05059731543127374,60.16886695942694,12.604314081175142
4.03,0.011179727018717408,6.655801338025038,0.05060721325890862,60.168296098885435,12.604301183631403
4.04,0.011180905466193408,6.656164979712585,0.05061711119244013,60.16772767531169,12.604288292397435
4.05,0.011182083453894565,6.656528754150442,0.05062700922931472,60.16716168790289,12.604275407475434
4.0600000000000005,0.011183260981429823,6.656892661655225,0.050636907366976174,60.16659813585848,12.604262528867597
4.07,0.011184438048407476,6.657256702540706,0.050646805602865656,60.16603701838014,12.604249656576126
4.08,0.011185614654435176,6.657620877117838,0.0506567039344217,60.165478334671754,12.604236790603231
4.09,0.011186790799119948,6.657985185694783,0.050666602359080236,60.16492208393941,12.604223930951127
4.1,0.011187966482068186,6.6583496285769455,0.0506765008742746,60.16436826539134,12.604211077622029
4.11,0.011189141702885675,6.658714206066988,0.050686399477435584,60.16381687823793,12.604198230618163
4.12,0.01119031646117758,6.659078918464871,0.05069629816599139,60.16326792169167,12.604185389941756
4.13,0.011191490756548475,6.6594437660678745,0.050706196937367685,60.16272139496713,12.604172555595042
4.14,0.011192664588602335,6.659808749170623,0.05071609578898762,60.16217729728097,12.604159727580258
4.15,0.011193837956942555,6.6601738680651215,0.05072599471827185,60.161635627851865,12.604146905899647
4.16,0.011195010861171946,6.660539123040775,0.0507358937226385,60.16109638590052,12.604134090555455
4.17,0.011196183300892755,6.660904514384421,0.05074579279950327,60.160559570649625,12.604121281549931
4.18,0.011197355275706665,6.661270042380355,0.05075569194627936,60.16002518132384,12.604108478885335
4.19,0.011198526785214807,6.661635707310361,0.050765591160377536,60.15949321714976,12.604095682563925
4.2,0.011199697829017762,6.662001509453733,0.05077549043920614,60.1589636773559,12.604082892587963
4.21,0.011200868406715579,6.662367449087309,0.05078538978017112,60.158436561172664,12.604070108959721
4.22,0.011202038517907773,6.662733526485497,0.050795289180675995,60.15791186783235,12.604057331681469
4.23,0.01120320816219334,6.6630997419203,0.05080518863812193,60.157389596569054,12.604044560755485
4.24,0.011204377339170755,6.663466095661348,0.05081508814990771,60.156869746618725,12.60403179618405
4.25,0.011205546048437995,6.663832587975921,0.05082498771342979,60.1563523172191,12.604019037969447
4.26,0.011206714289592535,6.664199219128978,0.050834887326082275,60.15583730760968,12.604006286113965
4.2700000000000005,0.011207882062231356,6.664565989383189,0.050844786985256976,60.15532471703172,12.603993540619896
4.28,0.011209049365950963,6.664932898998957,0.050854686688343385,60.15481454472818,12.603980801489538
4.29,0.011210216200347381,6.665299948234448,0.05086458643272873,60.15430678994374,12.603968068725187
4.3,0.01121138256501617,6.665667137345619,0.05087448621579796,60.15380145192473,12.60395534232915
4.3100000000000005,0.011212548459552432,6.666034466586245,0.050884386034933775,60.153298529919134,12.603942622303732
4.32,0.011213713883550814,6.666401936207946,0.05089428588751665,60.152798023176565,12.603929908651242
4.33,0.011214878836605524,6.666769546460216,0.05090418577092482,60.15229993094823,12.603917201373996
4.34,0.011216043318310333,6.66713729759045,0.050914085682534346,60.15180425248691,12.603904500474307
4.3500000000000005,0.011217207328258583,6.667505189843974,0.05092398561971909,60.15131098704694,12.6038918059545
4.36,0.0112183708660432,6.667873223464064,0.050933885579850735,60.15082013388417,12.603879117816895
4.37,0.011219533931256695,6.668241398691989,0.05094378556029883,60.150331692255946,12.603866436063822
4.38,0.011220696523491175,6.6686097157670225,0.05095368555843076,60.14984566142112,12.603853760697605
4.39,0.011221858642338354,6.668978174926481,0.05096358557161181,60.14936204063996,12.603841091720582
4.4,0.011223020287389555,6.669346776405747,0.050973485597205166,60.14888082917417,12.603828429135087
4.41,0.011224181458235723,6.669715520438296,0.050983385632571904,60.14840202628687,12.603815772943456
4.42,0.01122534215446679,6.670084407253349,0.05099328567506986,60.14792563124465,12.603803123148037
4.43,0.011226502375654113,6.67045343701087,0.051003185722021935,60.14745164337506,12.603790479751343
4.44,0.011227662121376917,6.6708226098994245,0.05101308577076381,60.14698006198008,12.603777842755814
4.45,0.011228821391222048,6.671191926135299,0.051022985818643556,60.146510886336884,12.603765212163824
4.46,0.0112299801847759,6.671561385932629,0.051032885863007076,60.14604411572429,12.603752587977745
4.47,0.011231138501624436,6.671930989503406,0.051042785901198054,60.14557974942269,12.603739970199962
4.48,0.011232296341353178,6.672300737057513,0.05105268593055802,60.145117786714074,12.603727358832854
4.49,0.011233453703547221,6.672670628802736,0.051062585948426324,60.14465822688202,12.60371475387881
4.5,0.011234610587791244,6.673040664944792,0.051072485952140194,60.14420106921163,12.603702155340217
4.51,0.011235766993669502,6.673410845687345,0.0510823859390347,60.143746312989556,12.60368956321947
4.5200000000000005,0.011236922920765852,6.6737811712320285,0.051092285906442804,60.143293957503936,12.603676977518965
4.53,0.011238078368663739,6.674151641778472,0.051102185851695354,60.14284400204442,12.603664398241099
4.54,0.011239233336946214,6.674522257524316,0.05111208577212112,60.14239644590213,12.603651825388274
4.55,0.011240387825195937,6.674893018665235,0.051121985665046756,60.141951288369626,12.603639258962898
4.5600000000000005,0.01124154183299519,6.67526392539496,0.05113188552779688,60.141508528740914,12.603626698967375
4.57,0.011242695359925866,6.675634977905302,0.051141785357694036,60.14106816631143,12.60361414540412
4.58,0.011243848405569494,6.676006176386167,0.05115168515205873,60.14063020037798,12.603601598275542
4.59,0.011245000969507235,6.676377521025586,0.051161584908209434,60.14019463023876,12.603589057584061
4.6000000000000005,0.01124615305131989,6.676749012009726,0.05117148462346261,60.13976145519334,12.603576523332094
4.61,0.011247304650587908,6.677120649522921,0.05118138429513272,60.1393306745426,12.603563995522066
4.62,0.01124845576689139,6.677492433747688,0.05119128392053222,60.138902287588756,12.603551474156397
4.63,0.011249606399810095,6.67786436486475,0.051201183496971586,60.13847629363534,12.603538959237518
4.64,0.011250756548923449,6.678236443053058,0.051211083021759356,60.13805269198715,12.603526450767857
4.65,0.01125190621381055,6.678608668489809,0.0512209824922021,60.13763148195025,12.603513948749846
4.66,0.011253055394050169,6.678981041350471,0.05123088190560443,60.13721266283195,12.60350145318592
4.67,0.011254204089220766,6.679353561808804,0.051240781259269064,60.13679623394079,12.603488964078515
4.68,0.011255352298900491,6.679726230036879,0.0512506805504968,60.136382194586524,12.603476481430071
4.69,0.011256500022667185,6.680099046205103,0.05126057977658652,60.13597054408007,12.603464005243032
4.7,0.011257647260098395,6.680472010482236,0.05127047893483523,60.135561281733544,12.603451535519834
4.71,0.01125879401077138,6.680845123035417,0.05128037802253808,60.13515440686019,12.603439072262931
4.72,0.011259940274263105,6.68121838403018,0.05129027703698831,60.134749918774396,12.603426615474767
4.73,0.011261086050150262,6.681591793630481,0.051300175975477376,60.13434781679167,12.603414165157792
4.74,0.011262231338009273,6.681965351998715,0.05131007483529485,60.13394810022858,12.603401721314459
4.75,0.011263376137416284,6.6823390592957415,0.05131997361372851,60.13355076840281,12.603389283947221
4.76,0.011264520447947188,6.6827129156808995,0.05132987230806431,60.133155820633085,12.603376853058535
4.7700000000000005,0.011265664269177621,6.683086921312037,0.05133977091558642,60.132763256239144,12.603364428650858
4.78,0.011266807600682972,6.683461076345526,0.051349669433577216,60.132373074541775,12.603352010726649
4.79,0.011267950442038387,6.6838353809362845,0.051359567859317314,60.13198527486274,12.60333959928837
4.8,0.011269092792818779,6.684209835237803,0.051369466190085575,60.13159985652481,12.603327194338483
4.8100000000000005,0.011270234652598824,6.684584439402162,0.051379364423159116,60.131216818851684,12.603314795879454
4.82,0.011271376020951969,6.684959193576304,0.05138926255581143,60.13083616117133,12.603302403913759
4.83,0.011272516897434944,6.685334097844974,0.05139916058528368,60.13045788286644,12.603290018444017
4.84,0.011273657281613706,6.685709152326381,0.051409058508832865,60.130081983289806,12.603277639472772
4.8500000000000005,0.011274797173059743,6.68608435715855,0.0514189563237249,60.12970846177644,12.603265267002513
4.86,0.011275936571344248,6.6864597124778635,0.05142885402722387,60.12933731766249,12.603252901035736
4.87,0.01127707547603813,6.686835218419074,0.05143875161659202,60.12896855028527,12.603240541574934
4.88,0.011278213886712015,6.687210875115324,0.051448649089089755,60.128602158983256,12.603228188622607
4.89,0.01127935180293625,6.6875866826981545,0.051458546441975665,60.12823814309602,12.603215842181253
4.9,0.011280489224280914,6.687962641297529,0.051468443672506546,60.12787650196426,12.603203502253375
4.91,0.011281626150315815,6.688338751041845,0.051478340777937365,60.127517234929755,12.603191168841478
4.92,0.011282762580610497,6.688715012057949,0.05148823775552133,60.12716034133539,12.603178841948068
4.93,0.011283898514734249,6.689091424471157,0.05149813460250986,60.12680582052511,12.60316652157565
4.94,0.011285033952256105,6.689467988405267,0.05150803131615261,60.126453671843905,12.603154207726735
4.95,0.01128616889274485,6.689844703982572,0.051517927893697454,60.12610389463782,12.603141900403836
4.96,0.011287303335769022,6.690221571323882,0.05152782433239056,60.12575648825393,12.603129599609465
4.97,0.011288437280896926,6.690598590548538,0.05153772062947632,60.1254114520403,12.603117305346137
4.98,0.011289570727696626,6.690975761774424,0.05154761678219742,60.12506878534601,12.60310501761637
4.99,0.011290703675735956,6.691353085117988,0.051557512787794836,60.124728487521125,12.603092736422683
5.0,0.011291836124582531,6.691730560694254,0.05156740864350782,60.12439055791668,12.603080461767593
5.01,0.011292968073803738,6.692108188616843,0.05157730434657394,60.12405499588466,12.603068193653627
5.0200000000000005,0.011294099522966752,6.692485968997981,0.051587199894229066,60.123721800778,12.603055932083304
5.03,0.011295230471638534,6.692863901948521,0.05159709528370741,60.12339097195055,12.60304367705915
5.04,0.01129636091938584,6.693241987577958,0.051606990512241505,60.12306250875709,12.603031428583693
5.05,0.011297490865775226,6.693620225994444,0.05161688557706223,60.12273641055329,12.603019186659461
5.0600000000000005,0.011298620310373047,6.6939986173048025,0.05162678047539884,60.1224126766957,12.60300695128898
5.07,0.011299749252745468,6.694377161614547,0.05163667520447893,60.12209130654177,12.602994722474785
5.08,0.011300877692458465,6.694755859027895,0.05164656976152847,60.121772299449766,12.602982500219406
5.09,0.01130200562907783,6.695134709647785,0.05165646414377184,60.12145565477883,12.602970284525377
5.1000000000000005,0.01130313306216918,6.695513713575893,0.0516663583484318,60.12114137188892,12.602958075395232
5.11,0.011304259991297952,6.695892870912643,0.05167625237272953,60.120829450140796,12.602945872831508
5.12,0.011305386416029422,6.696272181757233,0.05168614621388459,60.120519888896055,12.602933676836741
5.13,0.011306512335928694,6.69665164620764,0.05169603986911503,60.12021268751705,12.60292148741347
5.14,0.011307637750560718,6.697031264360644,0.05170593333563728,60.11990784536692,12.602909304564234
5.15,0.011308762659490289,6.697411036311841,0.051715826610666246,60.11960536180955,12.602897128291573
5.16,0.011309887062282045,6.697790962155655,0.05172571969141528,60.11930523620958,12.602884958598029
5.17,0.011311010958500485,6.69817104198536,0.05173561257509623,60.119007467932384,12.602872795486146
5.18,0.011312134347709968,6.698551275893095,0.051745505258919376,60.118712056344044,12.602860638958465
5.19,0.01131325722947471,6.698931663969876,0.05175539774009354,60.11841900081135,12.602848489017532
5.2,0.011314379603358802,6.699312206305613,0.051765290015825985,60.11812830070177,12.60283634566589
5.21,0.011315501468926206,6.69969290298913,0.051775182083322546,60.11783995538346,12.602824208906089
5.22,0.01131662282573969,6.700073754104235,0.051785073939785584,60.117553964228726,12.60281207874068
5.23,0.011317743673350786,6.700454759692692,0.05179496558239582,60.11727032664678,12.602799955172324
5.24,0.011318864011318463,6.70083591982306,0.051804857008346215,60.116989042022865,12.602787838203609
5.25,0.011319983839204656,6.701217234574182,0.05181474821483388,60.11671010973279,12.602775727837095
5.26,0.01132110315657113,6.701598704023663,0.051824639199054355,60.1164335291532,12.60276362407535
5.2700000000000005,0.011322221962979492,6.701980328247884,0.05183452995820163,60.116159299661504,12.602751526920937
5.28,0.01132334025799119,6.70236210732201,0.05184442048946818,60.115887420635914,12.602739436376423
5.29,0.01132445804116752,6.702744041320004,0.051854310790044954,60.11561789145541,12.602727352444376
5.3,0.011325575312069623,6.703126130314644,0.05186420085712135,60.11535071149974,12.602715275127364
5.3100000000000005,0.011326692070258496,6.703508374377525,0.05187409068788531,60.11508588014939,12.602703204427957
5.32,0.011327808315294993,6.703890773579079,0.05188398027952321,60.114823396785596,12.602691140348727
5.33,0.011328924046739828,6.704273327988589,0.051893869629220005,60.114563260790334,12.602679082892244
5.34,0.011330039264153581,6.704656037674191,0.05190375873415911,60.114305471546274,12.602667032061081
5.3500000000000005,0.011331153967096698,6.705038902702897,0.05191364759152249,60.11405002843682,12.602654987857811
5.36,0.011332268155129496,6.705421923140603,0.05192353619849064,60.11379693084605,12.60264295028501
5.37,0.011333381827812171,6.705805099052098,0.051933424552242584,60.11354617815875,12.602630919345252
5.38,0.011334494984704796,6.706188430501081,0.051943312649955914,60.11329776976036,12.602618895041115
5.39,0.011335607625367325,6.70657191755017,0.05195320048880677,60.113051705036995,12.602606877375173
5.4,0.0113367197493596,6.70695556026092,0.051963088065969866,60.11280798337543,12.602594866350008
5.41,0.011337831356241359,6.707339358693825,0.05197297537861848,60.11256660416307,12.602582861968195
5.42,0.011338942445572223,6.70772331290834,0.051982862423924484,60.11232756678797,12.602570864232314
5.43,0.01134005301691172,6.708107422962886,0.05199274919905833,60.11209087063879,12.602558873144945
5.44,0.011341163069819273,6.708491688914869,0.05200263570118909,60.11185651510479,12.60254688870867
5.45,0.011342272603854215,6.708876110820686,0.05201252192748443,60.11162449957586,12.602534910926067
5.46,0.011343381618575784,6.70926068873574,0.05202240787511063,60.11139482344247,12.602522939799721
5.47,0.011344490113543134,6.709645422714455,0.052032293541232615,60.11116748609563,12.602510975332214
5.48,0.011345598088315333,6.71003031281028,0.052042178923013924,60.11094248692698,12.602499017526128
5.49,0.011346705542451367,6.710415359075711,0.05205206401761675,60.110719825328665,12.602487066384047
5.5,0.01134781247551015,6.710800561562295,0.052061948822201935,60.11049950069339,12.602475121908553
5.51,0.011348918887050521,6.71118592032065,0.05207183333392899,60.11028151241441,12.602463184102232
5.5200000000000005,0.011350024776631249,6.71157143540047,0.052081717549956066,60.11006585988549,12.60245125296767
5.53,0.011351130143811039,6.711957106850539,0.052091601467440025,60.109852542500896,12.602439328507451
5.54,0.011352234988148536,6.712342934718748,0.052101485083536396,60.109641559655415,12.60242741072416
5.55,0.011353339309202324,6.712728919052102,0.052111368395399406,60.10943291074432,12.602415499620381
5.5600000000000005,0.011354443106530934,6.713115059896733,0.052121251400181985,60.109226595163356,12.602403595198703
5.57,0.011355546379692848,6.713501357297914,0.05213113409503576,60.10902261230874,12.602391697461714
5.58,0.011356649128246497,6.7138878113000695,0.052141016477111106,60.10882096157716,12.602379806411996
5.59,0.011357751351750274,6.714274421946788,0.052150898543557096,60.10862164236573,12.602367922052139
5.6000000000000005,0.011358853049762531,6.714661189280838,0.05216078029152156,60.108424654072024,12.60235604438473
5.61,0.011359954221841584,6.715048113344171,0.05217066171815106,60.10822999609402,12.602344173412355
5.62,0.011361054867544377,6.7154351941730415,0.05218054282058845,60.10803766783445,12.602332309137612
5.63,0.0113621549864184,6.715822431768269,0.052190423595958,60.107847668727175,12.602320451563187
5.64,0.011363254578018463,6.716209826156918,0.05220030404139626,60.107659998182484,12.602308600691694
5.65,0.011364353641901425,6.716597377372841,0.052210184154042376,60.10747465560436,12.602296756525735
5.66,0.011365452177624068,6.716985085448948,0.05222006393103417,60.10729164039735,12.602284919067909
5.67,0.01136655018474311,6.717372950417207,0.05222994336950815,60.10711095196652,12.602273088320816
5.68,0.011367647662815198,6.717760972308662,0.05223982246659954,60.10693258971746,12.602261264287057
5.69,0.011368744611396924,6.718149151153436,0.05224970121944227,60.10675655305631,12.602249446969232
5.7,0.011369841030044818,6.71853748698074,0.052259579625168986,60.10658284138969,12.602237636369946
5.71,0.011370936918315349,6.718925979818885,0.05226945768091104,60.106411454124746,12.602225832491797
5.72,0.011372032275764941,6.7193146296952895,0.052279335383798545,60.106242390669124,12.60221403533739
5.73,0.01137312710194996,6.719703436636489,0.05228921273096033,60.10607565043093,12.602202244909327
5.74,0.01137422139642673,6.720092400668144,0.05229908971952397,60.105911232818784,12.602190461210208
5.75,0.011375315158751523,6.720481521815051,0.05230896634661578,60.10574913724176,12.602178684242642
5.76,0.011376408388480575,6.7208708001011495,0.052318842609360865,60.1055893631094,12.602166914009226
5.7700000000000005,0.011377501085170081,6.721260235549533,0.052328718504883055,60.1054319098317,12.602155150512568
5.78,0.011378593248376196,6.7216498281824535,0.052338594030304976,60.105276776819125,12.60214339375527
5.79,0.011379684877655045,6.72203957802134,0.05234846918274802,60.10512396348254,12.602131643739936
5.8,0.011380775972562722,6.722429485086796,0.05235834395933237,60.10497346923328,12.60211990046917
5.8100000000000005,0.011381866532655292,6.722819549398616,0.052368218357177004,60.10482529348309,12.602108163945578
5.82,0.011382956557488796,6.723209770975795,0.05237809237339969,60.10467943564412,12.602096434171761
5.83,0.01138404604661925,6.723600149836533,0.052387966005117,60.104535895128954,12.602084711150328
5.84,0.011385134999602654,6.723990685998245,0.05239783924944432,60.10439467135055,12.60207299488388
5.8500000000000005,0.01138622341599499,6.724381379477574,0.052407712103495874,60.104255763722264,12.602061285375022
5.86,0.011387311295352223,6.724772230290396,0.052417584564384674,60.10411917165786,12.60204958262636
5.87,0.011388398637230313,6.725163238451832,0.0524274566292226,60.10398489457143,12.602037886640499
5.88,0.011389485441185208,6.725554403976251,0.05243732829512036,60.1038529318775,12.602026197420042
5.89,0.011390571706772852,6.72594572687729,0.052447199559187495,60.10372328299088,12.602014514967593
5.9,0.011391657433549187,6.726337207167851,0.052457070418532425,60.10359594732679,12.602002839285758
5.91,0.011392742621070154,6.726728844860119,0.0524669408702624,60.103470924300765,12.60199117037714
5.92,0.011393827268891698,6.727120639965567,0.052476810911483575,60.10334821332869,12.601979508244346
5.93,0.01139491137656977,6.727512592494963,0.05248668053930094,60.10322781382676,12.601967852889976
5.94,0.011395994943660333,6.727904702458386,0.0524965497508184,60.10310972521152,12.601956204316638
5.95,0.011397077969719357,6.728296969865229,0.052506418543138714,60.10299394689978,12.601944562526933
5.96,0.011398160454302829,6.728689394724208,0.05251628691336356,60.10288047830869,12.601932927523466
5.97,0.011399242396966755,6.729081977043377,0.05252615485859352,60.10276931885569,12.60192129930884
