t,y1,y2,y3,y5,y6,y4
2.5300000000000002,0.0,2.0321101651554736,0.7588785303456073,0.1427522511984928,0.07168698501260368,1.0054254401856584
2.54,0.0,2.0391654358579365,0.7694307964359621,0.14461588917825544,0.07324179258716354,1.010622284146108
2.5500000000000003,0.0,2.046213654816157,0.7800808504373642,0.1464977994017813,0.07482362792366087,1.0158183808416719
2.56,0.0,2.0532548290783543,0.7908289206708115,0.14839809153287922,0.07643283539149051,1.0210136823696758
2.57,0.0,2.0602889656857033,0.8016752238227647,0.15031687476372677,0.07806976167354639,1.026208141408304
2.58,0.0,2.0673160716723413,0.812619964696316,0.15225425778323257,0.07973475573768996,1.0314017112096867
2.59,0.0,2.074336154065375,0.823663335943303,0.15421034874706444,0.08142816881545514,1.0365943455936644
2.6,0.0,2.0813492198848866,0.8348055177938468,0.15618525524721716,0.08315035438000572,1.0417859989416351
2.61,0.0,2.0883552761439432,0.846046677783303,0.15817908428111754,0.08490166812334346,1.0469766261904845
2.62,0.0,2.0953543298486017,0.8573869704766411,0.1601919422202694,0.08668246793276929,1.052166182826599
2.63,0.0,2.1023463879979154,0.8688265374833347,0.16222393476448516,0.08849311378939813,1.057354624875055
2.64,0.0,2.109331457583945,0.8803655070862861,0.16427516691390612,0.09033396776690596,1.0625419088953127
2.65,0.0,2.1163095455917587,0.8920039936040769,0.16634574295312857,0.09220539409908105,1.067727991981411
2.66,0.0,2.1232806589994464,0.9037420973328096,0.1684357664071619,0.09410775909329944,1.0729128317525036
2.67,0.0,2.130244804778121,0.9155799042665971,0.1705453400073358,0.09604143110086824,1.0780963863471356
2.68,0.0,2.13720198989193,0.9275174858159199,0.17267456565672665,0.09800678048650642,1.083278614417602
2.69,0.0,2.144152221298058,0.9395548985238513,0.17482354439509953,0.1000041795969561,1.0884594751243768
2.7,0.0,2.1510955059467376,0.9516921837801641,0.1769923763633685,0.1020340027287274,1.0936389281306218
2.71,0.0,2.158031850781254,0.9639293675791354,0.17918116076739896,0.10409662608708536,1.0988169335962947
2.72,0.0,2.1649612627379526,0.9762664608235291,0.1813899958392559,0.10619242764979905,1.103993452166679
2.73,0.0,2.1718837487462457,0.988703458285934,0.1836189788030352,0.10832178726074711,1.1091684449748176
2.74,0.0,2.1787993157286203,1.001240338379544,0.1858682058371455,0.11048508658297337,1.1143418736356547
2.75,0.0,2.1857079706006433,1.0138770630182479,0.1881377720357596,0.11268270903513336,1.1195137002393023
2.7600000000000002,0.0,2.1926097202709713,1.0266135773313128,0.19042777137032615,0.11491503975173735,1.1246838873458667
2.77,0.0,2.199504571641353,1.039449809376594,0.19273829665059408,0.11718246554241,1.1298523979803397
2.7800000000000002,0.0,2.206392531606642,1.052385669852292,0.1950694394851532,0.11948537485016977,1.1350191956275635
2.79,0.0,2.213273607054797,1.0654210518072347,0.1974212902414876,0.12182415770872468,1.1401842442272585
2.8000000000000003,0.0,2.2201478048668957,1.0785558306094547,0.19979393800941242,0.12419920567048007,1.1453475081674083
2.81,0.0,2.2270151319171356,1.091789864183598,0.20218747056804778,0.12661091170410443,1.1505089522759184
2.82,0.0,2.233875595072844,1.1051229915902843,0.20460197432764451,0.12905967027165388,1.155668541823311
2.83,0.0,2.240729201194486,1.1185550331872778,0.20703753429449592,0.13154587723216485,1.1608262425150082
2.84,0.0,2.247575957135667,1.1320857903966215,0.2094942340295194,0.13406992978704782,1.165982020486283
2.85,0.0,2.254415869743144,1.1457150454282843,0.21197215560572738,0.13663222642908116,1.1711358422975593
2.86,0.0,2.26124894585683,1.1594425610034784,0.21447137956522858,0.1392331668902965,1.1762876749297708
2.87,0.0,2.2680751923098024,1.1732680800776754,0.2169919848757623,0.14187315208875884,1.1814374857797825
2.88,0.0,2.2748946159283068,1.1871913257602653,0.21953404889482978,0.14455258406331328,1.1865852426550632
2.89,0.0,2.2817072235317686,1.2012120015662655,0.22209764734697085,0.14727186588879354,1.1917309137670566
2.9,0.0,2.2885130219327956,1.2153297901255014,0.22468285423740758,0.15003140167565615,1.1968744677309457
2.91,0.0,2.295312017937187,1.229544353283581,0.22728974182223644,0.1528315964912999,1.2020158735597632
2.92,0.0,2.3021042183439384,1.243855331892676,0.22991838056545905,0.15567285629746297,1.2071551006598322
2.93,0.0,2.308889629945252,1.25826234555217,0.23256883909350567,0.15855558788927804,1.2122921188264781
2.94,0.0,2.3156682595265394,1.2727649923499997,0.23524118414933012,0.1614801988331623,1.217426898239793
2.95,0.0,2.3224401138664312,1.287362848604701,0.23793548054607952,0.16444709740354643,1.22255940946046
2.96,0.0,2.3292051997367813,1.302055468852131,0.2406517911310932,0.16745669250897788,1.2276896234247465
2.97,0.0,2.3359635239026773,1.3168423864368688,0.24339017677610825,0.17050939359364517,1.2328175114373634
2.98,0.0,2.342715093122443,1.3317231117706094,0.2461506962641349,0.17360561062822222,1.2379430451728555
2.99,0.0,2.3494599141476487,1.3466971325840682,0.24893340626377708,0.1767457540222837,1.2430661966698136
3.0,0.0,2.3561979937231157,1.3617639137947384,0.25173836128615484,0.17993023455047674,1.248186938326538
3.0100000000000002,0.0,2.3629293385869246,1.3769228972816168,0.2545656136372689,0.18315946328116564,1.253305242897104
3.02,0.0,2.36965395547042,1.3921735016621017,0.2574152133700013,0.18643385150385425,1.258421083487474
3.0300000000000002,0.0,2.3763718510982206,1.4075151220710855,0.2602872082357572,0.18975381065538932,1.2635344335516674
3.04,0.0,2.383083032188221,1.422947130162987,0.26318164364911106,0.1931197522438623,1.2686452668873989
3.0500000000000003,0.0,2.3897875054516042,1.4384688748784193,0.2660985626982633,0.19653208776756678,1.273753557629785
3.06,0.0,2.3964852775928436,1.4540796806357776,0.26903800599906846,0.19999122864532676,1.2788592802518253
3.0700000000000003,0.0,2.4031763553097116,1.469778847605136,0.27200001167466503,0.20349758613544186,1.2839624095595108
3.08,0.0,2.4098607452932868,1.4855656516556635,0.27498461531483986,0.20705157125501547,1.2890629206878352
3.09,0.0,2.4165384542279593,1.5014393441785636,0.277991849927363,0.21065359469868317,1.2941607890971945
3.1,0.0,2.4232094887914393,1.5173991519138013,0.2810217458890567,0.21430406675611116,1.2992559905698309
3.11,0.0,2.4298738556547614,1.5334442767806147,0.28407433089660084,0.21800339722826587,1.3043485012063243
3.12,0.0,2.4365315614822936,1.5495738959129515,0.2871496299319731,0.22175199534637646,1.309438297421676
3.13,0.0,2.443182612931741,1.5657871626426083,0.2902476652975447,0.22555026970806324,1.3145253559392838
3.14,0.0,2.449827016654157,1.582083204612783,0.29336845643806775,0.2293986281562383,1.3196096537915185
3.15,0.0,2.4564647792939454,1.5984611240800297,0.29651201992422255,0.23329747769935288,1.3246911683153657
3.16,0.0,2.463095907488869,1.6149199979686268,0.299678369417281,0.23724722442551915,1.3297698771486905
3.17,0.0,2.469720407870057,1.6314588777577934,0.3028675156208419,0.24124827341206911,1.3348457582269373
3.18,0.0,2.4763382870620103,1.64807678937448,0.3060794662324364,0.24530102863392247,1.3399187897798734
3.19,0.0,2.482949551682608,1.6647727330917224,0.30931422589499813,0.2494058928707577,1.3449889503283774
3.2,0.0,2.4895542083431166,1.681545683607576,0.3125717961627391,0.2535632676208692,1.3500562186809326
3.21,0.0,2.496152263648192,1.698394591233018,0.3158521755585388,0.257773553063494,1.355120573928027
3.22,0.0,2.502743724195891,1.7153183800053828,0.3191553593753784,0.26203714788130883,1.3601819954425587
3.23,0.0,2.509328596577674,1.7323159479995218,0.3224813396597196,0.2663544491804048,1.3652404628760404
3.24,0.0,2.515906887378414,1.7493861675108204,0.32583010518364536,0.27072585240305047,1.3702959561551102
3.25,0.0,2.5224786031764026,1.7665278850234911,0.3292016413985701,0.27515175122934366,1.3753484554785083
3.2600000000000002,0.0,2.5290437505433565,1.7837399211863665,0.33259593038897967,0.27963253747775835,1.3803979413140957
3.27,0.0,2.535602336044423,1.801021070796165,0.3360129508261948,0.28416860100458086,1.3854443943959118
3.2800000000000002,0.0,2.5421543662381882,1.8183701028520447,0.3394526779288433,0.2887603296073284,1.390487795721159
3.29,0.0,2.548699847676683,1.8357857621518352,0.34291508358397577,0.2934081090493966,1.3955281265444643
3.3000000000000003,0.0,2.5552387869053894,1.853266767042785,0.3464001360648317,0.29811232277635924,1.4005653683791144
3.31,0.0,2.561771190463247,1.8708118101849447,0.3499078000632487,0.3028733518707939,1.4055995029929218
3.3200000000000003,0.0,2.568297064882661,1.8884195586974248,0.35343803665670687,0.3076915749561947,1.4106305124052583
3.33,0.0,2.5748164166895045,1.9060886542252007,0.3569908032662982,0.31256736809284213,1.4156583788842811
3.34,0.0,2.5813292524031306,1.9238177130142067,0.36056605361480637,0.3175011046726318,1.4206830849441994
3.35,0.0,2.5878355785363762,1.9416053259949302,0.36416373768492044,0.32249315531287476,1.4257046133425784
3.36,0.0,2.5943354015955675,1.9594500589883783,0.36778380169223895,0.3275438877632939,1.4307229470774778
3.37,0.0,2.6008287280805282,1.9773504541845506,0.37142618822117146,0.33265366696997223,1.4357380693823756
3.38,0.0,2.607315564484585,1.9953050284483518,0.3750908359513078,0.33782285474061347,1.4407499637268
3.39,0.0,2.6137959172945755,2.013312273648626,0.37877767964333553,0.3430518096605596,1.445758613813411
3.4,0.0,2.620269792990852,2.0313706571541403,0.38248665014546607,0.3483408870275327,1.4507640035748322
3.41,0.0,2.626737198047292,2.049478622008316,0.3862176743574967,0.3536904387440702,1.4557661171711123
3.42,0.0,2.6331981389313,2.06763458711681,0.38997067519552514,0.35910081320940096,1.460764938987216
3.43,0.0,2.639652622103818,2.085836947448295,0.3937455715573588,0.3645723552107998,1.4657604536305442
3.44,0.0,2.64610065401933,2.1040840742487465,0.39754227828864963,0.37010540581444373,1.470752645928483
3.45,0.0,2.6525422411258677,2.1223743152695844,0.4013607061497969,0.37570030225580775,1.4757415009259818
3.46,0.0,2.658977389865019,2.140705995026344,0.40520076178663483,0.3813573778333023,1.4807270038831248
3.47,0.0,2.6654061066719335,2.1590774162290285,0.4090623479129895,0.38707696206155,1.4857091402703646
3.48,0.0,2.671828397975328,2.177486859040731,0.41294536309535645,0.3928593803329264,1.4906878957682521
3.49,0.0,2.6782442701974944,2.195932580864796,0.41684970163211454,0.39870495369412773,1.4956632562661463
3.5,0.0,2.684653729754306,2.2144128172076205,0.4207752536270254,0.404613998860665,1.5006352078587768
3.5100000000000002,0.0,2.6910567830552226,2.2329257820290853,0.42472190496739454,0.4105868281123845,1.5056037368439166
3.52,0.0,2.697453436503298,2.251469668111626,0.42868953730371245,0.41662374918930123,1.5105688297200675
3.5300000000000002,0.0,2.703843696495186,2.2700426474484,0.4326780280308322,0.4227250651878033,1.5155304731841708
3.54,0.0,2.7102275694211473,2.288642871650926,0.43668725027073235,0.4288910744572696,1.5204886541293312
3.5500000000000003,0.0,2.7166050616650557,2.307268472376648,0.4407170728569212,0.435122070497159,1.5254433596425587
3.56,0.0,2.7229761796044034,2.3259175617768055,0.4447673603205319,0.4414183418546127,1.530394577002527
3.5700000000000003,0.0,2.7293409296103097,2.344588231232575,0.44883797278944615,0.44778017203120407,1.5353422936796621
3.58,0.0,2.7356993180475238,2.363278551887287,0.45292876598010573,0.4542078393815162,1.540286497333874
3.59,0.0,2.7420513512744358,2.3819865780880187,0.4570395913390565,0.4607016169980989,1.5452271758084417
3.6,0.0,2.7483970356430794,2.400710346191592,0.46117029594788567,0.46726177262019347,1.5501643171301382
3.61,0.0,2.7547363774991385,2.419447875043287,0.46532072251462464,0.4738885685350583,1.5550979095071584
3.62,0.0,2.761069383181957,2.438197166481726,0.46949070936733345,0.4805822614800987,1.5600279413270581
3.63,0.0,2.7673960590245392,2.456956205861394,0.4736800904494569,0.4873431025458892,1.564954401154707
3.64,0.0,2.7737164113535635,2.475722962593052,0.47788869531700195,0.49417133708014793,1.5698772777302645
3.65,0.0,2.7800304464893815,2.4944953907022342,0.4821163491375722,0.5010672045927046,1.5747965599671674
3.66,0.0,2.786338170746029,2.5132714294060907,0.4863628726913095,0.508030938661523,1.5797122369501382
3.67,0.0,2.7926395904312313,2.5320490027288973,0.4906280823160557,0.5150627668384374,1.5846242979341847
3.68,0.0,2.798934711846408,2.550826018534795,0.49491178981906936,0.5221629105551954,1.5895327323442197
3.69,0.0,2.8052235412866815,2.5696003731040826,0.49921380271621724,0.5293315850384965,1.594437529769175
3.7,0.0,2.8115060850408815,2.5883699500634516,0.5035339241395069,0.5365689992182948,1.5993386799617917
3.71,0.0,2.8177823493915524,2.6071326208617327,0.5078719528366348,0.5438753556395548,1.6042361728368961
3.72,0.0,2.824052340614959,2.6258862453906366,0.5122276831800777,0.5512508503755456,1.6091299984695677
3.73,0.0,2.830316064981093,2.644628672619987,0.516600905178068,0.5586956729425305,1.614020147093323
3.74,0.0,2.8365735287536795,2.6633577412475002,0.5209914044874884,0.5662100062159119,1.6189066090983202
3.75,0.0,2.8428247381901826,2.682071280363142,0.5253989624287129,0.5737940263478724,1.6237893750295778
3.7600000000000002,0.0,2.849069699541812,2.7007671101281137,0.529823356002432,0.5814479026865742,1.6286684355852152
3.77,0.0,2.85530841905353,2.7194430421230567,0.5342643578903016,0.5891717977045254,1.6335437816148848
3.7800000000000002,0.0,2.861540902964057,2.738096878253282,0.538721736380889,0.596965866960548,1.6384154041189751
3.79,0.0,2.8677671575058765,2.7567264144187478,0.5431952555477889,0.6048302589593589,1.6432832942453788
3.8000000000000003,0.0,2.873987188905244,2.7753294404016438,0.5476846752299238,0.6127651150961205,1.6481474432882375
3.81,0.0,2.8802010033821914,2.793903740290035,0.5521897510414272,0.6207705695913688,1.6530078426864303
3.8200000000000003,0.0,2.886408607150534,2.812447093194592,0.5567102343983514,0.6288467494217094,1.6578644840219383
3.83,0.0,2.8926100064178755,2.8309572739763045,0.5612458725473706,0.6369937742525021,1.6627173590182225
3.84,0.0,2.898805207385616,2.8494320539850984,0.5657964085965111,0.6452117563725983,1.667566459538621
3.85,0.0,2.9049942162489573,2.867869201809255,0.5703615815479292,0.6535008006311763,1.6724117775847627
3.86,0.0,2.911177039196908,2.8862664840355343,0.5749411263327604,0.6618610043767335,1.6772533052949952
3.87,0.0,2.9173536824122923,2.9046216658885027,0.5795347738439528,0.670292457399542,1.682091034942863
3.88,0.0,2.9235241520717534,2.9229325097482146,0.5841422509043883,0.678795241896682,1.686924958936081
3.89,0.0,2.929688454345762,2.9411967786654225,0.5887632803934725,0.6873694323918728,1.6917550698143948
3.9,0.0,2.9358465953986204,2.959412237103132,0.5933975812886324,0.6960150956842001,1.696581360248085
3.91,0.0,2.9419985813884706,2.9775766510531874,0.5980448686891064,0.7047322908053252,1.7014038230366348
3.92,0.0,2.9481444184672987,2.9956877888009608,0.6027048538619497,0.7135210689730882,1.706222451107264
3.93,0.0,2.9542841127809427,3.013743421695622,0.60737724429015,0.7223814735476918,1.7110372375134817
3.94,0.0,2.9604176704690968,3.0317413249257084,0.6120617437228689,0.7313135399905093,1.715848175433652
3.95,0.0,2.96654509766532,3.049679278299777,0.6167580522278323,0.7403172958255848,1.7206552581695764
3.96,0.0,2.972666400497039,3.067555067031857,0.6214658662458861,0.7493927606038675,1.7254584791450893
3.97,0.0,2.9787815850855583,3.085366482524298,0.626184878646871,0.7585399458698188,1.7302578319046722
3.98,0.0,2.984890657546062,3.103111321826466,0.6309147786267801,0.7677588550514646,1.7350533101122716
3.99,0.0,2.990993623987624,3.120787389375341,0.63565525188307,0.7770494834895031,1.7398449075498035
4.0,0.0,2.99709049051321,3.138392498673171,0.6404059807841322,0.7864118184653796,1.74463261811568
4.01,0.0,3.0031812632196884,3.155924472331057,0.6451666443426565,0.7958458391345028,1.7494164358235884
4.0200000000000005,0.0,3.009265948197832,3.1733811428388337,0.64993691827886,0.8053515165057432,1.7541963548011787
4.03,0.0,3.0153445515323254,3.190760353334937,0.6547164750856497,0.8149288134238725,1.7589723692887627
4.04,0.0,3.0214170793017736,3.2080599583759266,0.6595049840957304,0.8245776845550046,1.763744473638031
4.05,0.0,3.027483537578704,3.2252778247052696,0.6643021115506592,0.8342980763750691,1.7685126623107799
4.0600000000000005,0.0,3.0335439324295765,3.2424118320210513,0.6691075206718555,0.8440899271613819,1.7732769298776532
4.07,0.0,3.039598269914785,3.2594598737422458,0.6739208717335744,0.8539531669873479,1.7780372710168943
4.08,0.0,3.0456465560886685,3.2764198569614447,0.6787418220370529,0.8638877176384396,1.7827936805133184
4.09,0.0,3.0516887969995135,3.293289702955008,0.6835700259561152,0.8738934925878747,1.7875461532571522
4.1,0.0,3.057724998689561,3.310067349719902,0.6884051352367362,0.8839703971803766,1.7922946842423841
4.11,0.0,3.0637551671950143,3.3267507517692736,0.6932467989585583,0.8941183285429041,1.7970392685658088
4.12,0.0,3.0697793085460408,3.343337880835138,0.698094663611445,0.9043371755906336,1.801779901425853
4.13,0.0,3.0757974287667835,3.359826726579351,0.7029483731755138,0.9146268190375803,1.8065165781214165
4.14,0.0,3.0818095338753624,3.376215297297656,0.7078075692028095,0.9249871314103904,1.8112492940507183
4.15,0.0,3.087815629883884,3.392501620616375,0.7126718909006151,0.9354179770653592,1.815978044710161
4.16,0.0,3.0938157227984444,3.4086837441812583,0.7175409752163934,0.9459192122087031,1.8207028256932019
4.17,0.0,3.0998098186191365,3.4247597363380673,0.7224144569243569,0.9564906849201367,1.8254236326892401
4.18,0.0,3.1057979233400577,3.440727686525087,0.7272919686622983,0.9671322351215568,1.8301404614825965
4.19,0.0,3.111780042949312,3.4565857052888327,0.7321731409024447,0.9778436944724779,1.8348533079516136
4.2,0.0,3.1177561834290204,3.472331926300046,0.73705760229349,0.988624886687846,1.8395621680671688
4.21,0.0,3.1237263507553235,3.4879645064513856,0.7419449796533748,0.9994756274615532,1.8442670378917678
4.22,0.0,3.1296905508983888,3.5034816264027127,0.746834898047905,1.0103957244889432,1.8489679135785109
4.23,0.0,3.135648789822418,3.5188814911756108,0.7517269808820478,1.0213849775054122,1.8536647913700535
4.24,0.0,3.141601073485649,3.5341623307342873,0.7566208499924213,1.0324431783281312,1.858357667597574
4.25,0.0,3.147547407840367,3.549322400552351,0.7615161257409687,1.0435701109009272,1.8630465386797588
4.26,0.0,3.153487798832907,3.564359982164901,0.7664124271097882,1.054765551342332,1.8677314011217927
4.2700000000000005,0.0,3.1594222524036604,3.579273383705422,0.7713093717971052,1.0660292679968286,1.8724122515143622
4.28,0.0,3.1653507744870804,3.594060940681353,0.7762065762295721,1.0773610213799427,1.8770890865327485
4.29,0.0,3.1712733710116905,3.6087210166636403,0.7811036555989247,1.088760564156574,1.881761902935912
4.3,0.0,3.177190047900087,3.623252003078608,0.7860002241932751,1.1002276415012513,1.8864306975653025
4.3100000000000005,0.0,3.1831008110689485,3.637652320026591,0.790895895381513,1.111761991012846,1.8910954673440137
4.32,0.0,3.189005666429037,3.6519204167600257,0.7957902817062799,1.1233633427712983,1.8957562092758435
4.33,0.0,3.1949046198852096,3.666054772133656,0.8006829949811366,1.1350314194017705,1.9004129204443636
4.34,0.0,3.2007976773364195,3.680053895037022,0.8055736463883199,1.1467659361416167,1.905065598011996
4.3500000000000005,0.0,3.206684844675726,3.69391632480877,0.8104618465770616,1.1585666009101911,1.909714239219101
4.36,0.0,3.2125661277902946,3.7076406316322683,0.8153472057624312,1.1704331143814855,1.914358841383072
4.37,0.0,3.218441532561411,3.7212254169120715,0.8202293338246742,1.182365170059616,1.9189994018974448
4.38,0.0,3.2243110648644793,3.7346693139801443,0.8251078403375851,1.1943624542079734,1.9236359182311558
4.39,0.0,3.2301747305690327,3.7479709883474173,0.8299823346861173,1.2064246459667214,1.9282683879276323
4.4,0.0,3.236032535538738,3.7611291375584535,0.8348524262612858,1.218551417633773,1.9328968086037344
4.41,0.0,3.2418844856313993,3.774142491781132,0.8397177245008763,1.2307424346258173,1.9375211779490182
4.42,0.0,3.247730586698968,3.787009814094029,0.8445778389878528,1.2429973555620482,1.9421414937248953
4.43,0.0,3.2535708445875455,3.7997299007526184,0.8494323795488565,1.2553158323503468,1.9467577537637961
4.44,0.0,3.259405265137391,3.8123015814340624,0.8542809563527246,1.2676975102758403,1.9513699559683457
4.45,0.0,3.265233854182924,3.8247237194601222,0.8591231800089777,1.280142028091809,1.955978098310546
4.46,0.0,3.271056617552735,3.8369952119977584,0.8639586616662435,1.2926490181129462,1.9605821788309683
4.47,0.0,3.2768735610695874,3.8491149902543293,0.868787013109592,1.3052181063084876,1.965182195637956
4.48,0.0,3.282684690550426,3.8610820210332824,0.8736078467802485,1.31784891220226,1.9697781469069657
4.49,0.0,3.28849001180638,3.872895305715971,0.8784207759378897,1.3305410491351561,1.9743700308796743
4.5,0.0,3.294289530642771,3.884553879725257,0.8832254147943835,1.3432941244584689,1.9789578458631434
4.51,0.0,3.300083252859119,3.896056813290861,0.8880213785729847,1.3561077395421979,1.9835415902291167
4.5200000000000005,0.0,3.3058711842491464,3.907403211550163,0.8928082836030187,1.3689814898759403,1.9881212624132651
4.53,0.0,3.311653330600785,3.918592214627061,0.8975857474140013,1.3819149651715263,1.992696860914438
4.54,0.0,3.3174296976961815,3.929622997688573,0.9023533888291516,1.3949077494673905,1.997268384293926
4.55,0.0,3.3232002913117036,3.940494770978859,0.9071108280582404,1.407959421234622,2.001835831174729
4.5600000000000005,0.0,3.328965117217946,3.951206779830341,0.9118576867897314,1.4210695534846824,2.00639920024083
4.57,0.0,3.334724181179735,3.961758304762792,0.9165935882794336,1.43423771386802,2.0109584902364914
4.58,0.0,3.3404774889561337,3.9721486634711254,0.9213181573914205,1.4474634645898583,2.0155136999656937
4.59,0.0,3.346225046300451,3.9823772084040767,0.9260310207457052,1.4607463627504977,2.020064828291259
4.6000000000000005,0.0,3.351966858960246,3.9924433266885444,0.9307318068068526,1.4740859604585874,2.0246118741341586
4.61,0.0,3.3577029326773298,4.002346440653176,0.935420145956327,1.4874818048857315,2.029154836472866
4.62,0.0,3.363433273187778,4.012086007752939,0.9400956705779288,1.5009334383779651,2.03369371434269
4.63,0.0,3.369157886221931,4.021661520473148,0.944758015142059,1.5144403985682127,2.038228506835099
4.64,0.0,3.3748767775044026,4.031072506212836,0.9494068162887649,1.528002218489702,2.042759213097062
4.65,0.0,3.380589952754085,4.040318527147267,0.9540417129095093,1.5416184266902802,2.0472858323303953
4.66,0.0,3.3862974176841525,4.049399180069466,0.9586623462276109,1.5552885473475786,2.051808363791108
4.67,0.0,3.3919991780020724,4.058314096438101,0.9632683598867534,1.5690121003727056,2.056326806788787
4.68,0.0,3.3976952394096034,4.067062943826221,0.9678594000971175,1.5827886014378294,2.0608411606860852
4.69,0.0,3.4033856076028095,4.075645423272927,0.9724351156107706,1.596617562224734,2.065351424897906
4.7,0.0,3.4090702882720576,4.0840612695938745,0.976995157819286,1.6104984905129671,2.0698575988908234
4.71,0.0,3.4147492871020297,4.092310251463502,0.9815391808411968,1.62443089027978,2.0743596821824974
4.72,0.0,3.420422609771725,4.100392171176285,0.9860668415953765,1.6384142618167885,2.0788576743410654
4.73,0.0,3.426090261954467,4.10830686438983,0.9905777998728835,1.6524481018469561,2.083351574984545
4.74,0.0,3.4317522493179076,4.116054199849763,0.9950717184072159,1.6665319036418271,2.0878413837802388
4.75,0.0,3.437408577524035,4.123634079096426,0.9995482629429344,1.6806651571389788,2.092327100444153
4.76,0.0,3.4430592522291774,4.131046436153339,1.0040071023025998,1.694847349059612,2.096808724740413
4.7700000000000005,0.0,3.448704279084012,4.138291237738464,1.0084479084641922,1.7090779630058166,2.1012862564807198
4.78,0.0,3.4543436637335634,4.1453684846642345,1.0128703566639912,1.7233564795123004,2.105759695523877
4.79,0.0,3.459977411817218,4.152278208205513,1.0172741253844815,1.7376823762874134,2.1102290417750513
4.8,0.0,3.4656055289687244,4.159020470889164,1.021658896440582,1.752055128286461,2.1146942951852803
4.8100000000000005,0.0,3.4712280208162003,4.16559536635253,1.0260243550433576,1.7664742078193667,2.119155455750935
4.82,0.0,3.4768448929821374,4.172003018985188,1.030370189857284,1.7809390846656394,2.123612523513177
4.83,0.0,3.482456151083409,4.178243583557352,1.0346960930556095,1.7954492261889337,2.1280654985574246
4.84,0.0,3.488061800731273,4.184317244835096,1.0390017603737713,1.8100040974511145,2.1325143810128213
4.8500000000000005,0.0,3.4936618475313805,4.190224217182542,1.04328689116082,1.8246031613257887,2.136959171051711
4.86,0.0,3.499256297083778,4.195964744151189,1.04755118842881,1.8392458786112231,2.141399868889117
4.87,0.0,3.504845154982916,4.201539098925461,1.051794358921348,1.8539317080898983,2.145836474782198
4.88,0.0,3.5104284268176515,4.206947583327964,1.0560161133771853,1.8686601069256725,2.1502689890301445
4.89,0.0,3.5160061181712585,4.212190527594843,1.0602161661218281,1.8834305302653245,2.1546974119729065
4.9,0.0,3.521578234621429,4.217268289041859,1.0643942354065654,1.8982424317480815,2.159121743991263
4.91,0.0,3.5271447817402777,4.222181252260564,1.068550043387572,1.9130952634917957,2.1635419855061735
4.92,0.0,3.532705765094354,4.226929828670214,1.0726833161668372,1.9279884762028352,2.167958136978297
4.93,0.0,3.5382611902446417,4.231514456062974,1.0767937838308594,1.9429215192846134,2.172370198907514
4.94,0.0,3.543811062746566,4.235935598142422,1.0808811804871181,1.9578938409447726,2.1767781718324497
4.95,0.0,3.5493553881499995,4.240193744055365,1.0849452442983127,1.9729048883010059,2.181182056330007
4.96,0.0,3.5548941719992686,4.244289407916946,1.0889857175143804,1.9879541074855438,2.1855818530149014
4.97,0.0,3.5604274198331574,4.248223128664746,1.0930023465402352,2.0030409437623424,2.1899775625392297
4.98,0.0,3.5659551371849147,4.251995470673256,1.0969948820977062,2.0181648416816294,2.194369185592113
4.99,0.0,3.5714773295822577,4.255607020388909,1.1009630790687988,2.033325245156276,2.1987567228990432
5.0,3.6090483303358563e-09,3.5769939945172915,4.25905825886195,1.104906676563508,2.048521625850653,2.2031401719465933
5.01,0.009081827841233557,3.573418788423755,4.262468648392109,1.108825585620138,2.063734148245101,2.207487847286436
5.0200000000000005,0.018145506576500086,3.5698471557493043,4.2659514049286935,1.1127200838423184,2.0789436053432824,2.2117685526135116
5.03,0.027191076069572828,3.5662790929223074,4.269498568636657,1.1165905518979709,2.0941502317014926,2.215983030948574
5.04,0.03621857250274397,3.5627145963747,4.273102440756611,1.120437344057092,2.1093542332815423,2.2201320171934538
5.05,0.04522803198601122,3.559153662541986,4.276755578002304,1.1242607891816172,2.124555788447969,2.2242162382169046
5.0600000000000005,0.054219490557225095,3.555596287863231,4.280450786777951,1.1280611917366175,2.1397550489882424,2.228236412943488
5.07,0.06319298418223027,3.5520424687810603,4.2841811175517295,1.1318388327632452,2.154952141096692,2.232193252440508
5.08,0.07214854875501353,3.5484922017416545,4.287939859396753,1.1355939708039964,2.170147166313665,2.2360874600031213
5.09,0.08108622009784351,3.5449454831947462,4.291720535017605,1.1393268426875762,2.1853402023327027,2.23991973123425
5.1000000000000005,0.09000603396141714,3.5414023095936167,4.295516894544955,1.1430376646684333,2.2005313041412298,2.243690754137731
5.11,0.09890802602500037,3.5378626773950916,4.299322910206764,1.1467266333134658,2.2157205049237216,2.247401209202062
5.12,0.10779223189657582,3.534326583059539,4.303132771072935,1.150393926367121,2.230907816944797,2.251051769483377
5.13,0.11665868711298243,3.530794023050864,4.306940877806505,1.1540397036141223,2.2460932324303076,2.254643100688369
5.14,0.12550742714005703,3.527264993836506,4.310741838073386,1.157664107569051,2.2612767242855867,2.2581758612505274
5.15,0.1343384873727674,3.523739491887436,4.314530464786567,1.1612672634314891,2.276458246121981,2.2616507023777666
5.16,0.14315190313536363,3.5202175136781513,4.318301766989226,1.1648492809366964,2.2916377340696985,2.2650682681741943
5.17,0.15194770968152158,3.516699055686674,4.3220509460945316,1.168410254821241,2.3068151072859338,2.2684291957078546
5.18,0.16072594219447903,3.5131841143945453,4.325773391718824,1.171950265390237,2.321990268559012,2.2717341150825177
