t,E,ED,E_,ENa,ECl,ED_,ENa_,ECl_,ENaD,ENaD_,ENaCl,ENaCl_
2.5500000000000003,0.004426591494089476,1.3807465430086441e-05,0.024566797175352525,0.052684892591571775,0.008555994947415565,0.016173519858912234,0.05932118974988124,0.019760363605942563,0.00016504261391246235,0.11644004146669294,0.4748169977844129,0.22303474985472527
2.56,0.004427145908523274,1.3809203521958944e-05,0.024569873967113874,0.05269149119513621,0.0085570665556747,0.016160271280549258,0.05932861923954981,0.019762838430719822,0.00016506338957381485,0.11634465931209326,0.4748764670021557,0.2230626831252932
2.57,0.004427699464755073,1.3810938928153917e-05,0.024572945996176578,0.05269807958443778,0.008558136505145216,0.01614704321011241,0.05933603722879095,0.01976530942460909,0.00016508413313287877,0.11624942480278254,0.474935844164933,0.2230905731567471
2.58,0.004428252164115032,1.3812671654576333e-05,0.024576013269922516,0.052704657775307945,0.008559204798398142,0.016133835615811148,0.059343443735429574,0.019767776593547996,0.00016510484466023705,0.1161543377098871,0.4749951294154244,0.22311842001610474
2.59,0.004428804007931309,1.381440170718403e-05,0.024579075795722435,0.05271122578355434,0.008560271438000618,0.01612064846590281,0.059350838777263736,0.019770239943465218,0.00016512552422710467,0.11605939780487805,0.47505432289609445,0.22314622377028298
2.6,0.004429354997530052,1.3816129091987713e-05,0.024582133580935958,0.05271778362496073,0.008561336426515919,0.016107481728692623,0.05935822237206462,0.019772699480280487,0.00016514617190532832,0.11596460485957118,0.4751134247491927,0.22317398448609757
2.61,0.004429905134235411,1.3817853815050947e-05,0.02458518663291158,0.05272433131528703,0.00856239976650344,0.016094335372533686,0.05936559453757654,0.019775155209904586,0.00016516678776738673,0.11586995864612702,0.47517243511675367,0.2232017022302634
2.62,0.0044304544193695256,1.3819575882490162e-05,0.024588234958986675,0.05273086887026928,0.008563461460518704,0.01608120936582699,0.05937295529151696,0.019777607138239343,0.00016518737188639046,0.11577545893705082,0.4752313541405967,0.22322937706939416
2.63,0.004431002854252533,1.3821295300474652e-05,0.02459127856648749,0.05273739630561967,0.008564521511113357,0.0160681036770214,0.05938030465157647,0.019780055271177644,0.00016520792433608197,0.11568110550519257,0.4752901819623263,0.2232570090700027
2.64,0.0044315504402025665,1.3823012075226577e-05,0.024594317462729144,0.05274391363702652,0.00856557992083517,0.016055018274613673,0.059387642635418784,0.019782499614603422,0.00016522844519083557,0.11558689812374698,0.47534891872333185,0.22328459829850075
2.65,0.004432097178535753,1.3824726213020959e-05,0.024597351655015625,0.0527504208801543,0.008566636692228043,0.016041953127148442,0.05939496926068077,0.01978494017439166,0.00016524893452565752,0.11549283656625348,0.47540756456478767,0.22331214482119913
2.66,0.004432643070566216,1.3826437720185684e-05,0.02460038115063981,0.05275691805064363,0.008567691827831998,0.016028908203218218,0.059402284544972414,0.0197873769564084,0.00016526939241618595,0.1153989206065962,0.4754661196276531,0.2233396487043075
2.67,0.0044331881176060735,1.38281466031015e-05,0.024603405956883435,0.052763405164111245,0.008568745330183182,0.016015883471463405,0.05940958850587685,0.01978980996651072,0.0001652898189386909,0.11530515001900407,0.47552458405267245,0.22336711001393472
2.68,0.004433732320965439,1.3829852868202025e-05,0.024606426081017117,0.052769882236150034,0.00856979720181387,0.016002878900572285,0.05941688116095033,0.01979223921054676,0.0001653102141700742,0.11521152457805069,0.475582957980375,0.22339452881608843
2.69,0.004434275681952422,1.3831556521973735e-05,0.024609441530300348,0.05277634928232903,0.008570847445252458,0.01598989445928102,0.05942416252772226,0.019794664694355712,0.00016533057818786972,0.11511804405865438,0.4756412415510749,0.22342190517667543
2.7,0.004434818201873127,1.3833257570955971e-05,0.02461245231198149,0.052782806318193404,0.008571896063023469,0.015976930116373658,0.059431432623695164,0.01979708642376781,0.00016535091107024313,0.11502470823607822,0.4756994349048714,0.2234492391615014
2.71,0.0044353598820316515,1.3834956021740942e-05,0.024615458433297783,0.05278925335926446,0.008572943057647553,0.015963985840682125,0.059438691466344715,0.01979950440460435,0.000165371212895992,0.11493151688592998,0.4757575381816486,0.22347653083627103
2.72,0.004435900723722059,1.38366518568855e-05,0.02461845990143097,0.05279569042094401,0.008573988431625955,0.015951061601402534,0.05944593907301258,0.019801918642641973,0.000165391483456616,0.11483846978643937,0.47581555152021376,0.22350378026618534
2.73,0.00443644072816883,1.3838344856363208e-05,0.024621456723178385,0.05280211751780543,0.008575032187325408,0.015938157370439684,0.05945317546011239,0.019804329143348155,0.00016541172012210801,0.11474556673533708,0.4758734750519083,0.22353098751295603
2.74,0.004436979896742733,1.3840035244879704e-05,0.024624448906145385,0.052808534666163844,0.008576074327395447,0.0159252731139072,0.05946040064600853,0.019806735912840268,0.00016543192557840633,0.11465280748866064,0.47593130892377006,0.22355815264562912
2.75,0.004437518230739273,1.3841723027505351e-05,0.02462743645752151,0.05281494188143824,0.008577114854340106,0.015912408800851298,0.05946761464806147,0.019809138956901236,0.00016545209988611765,0.11456019182356064,0.47598905327476115,0.22358527572947626
2.7600000000000002,0.004438055731451934,1.3843408209326523e-05,0.02463041938448511,0.0528213391790236,0.008578153770659517,0.015899564400366568,0.0594748174836047,0.01981153828130498,0.00016547224310604013,0.11446771951753582,0.4760467082436272,0.22361235682966757
2.77,0.004438592400172187,1.38450907954456e-05,0.024633397694203342,0.052827726574290905,0.008579191078849916,0.015886739881595953,0.05948200916994463,0.019813933891816418,0.0001654923552991633,0.11437539034843315,0.4761042739688975,0.22363939601127147
2.7800000000000002,0.004439128238189482,1.3846770790980981e-05,0.024636371393832162,0.05283410408258712,0.008580226781403638,0.015873935213730775,0.05948918972436069,0.019816325794191465,0.00016551243652666804,0.11428320409444781,0.476161750588885,0.22366639333925478
2.79,0.004439663246791253,1.3848448201067076e-05,0.024639340490516342,0.05284047171923521,0.00858126088080912,0.01586115036601072,0.059496359164105235,0.01981871399417703,0.00016553248684992675,0.11419116053412322,0.4762191382416863,0.22369334887848272
2.8000000000000003,0.00444019742726292,1.3850123030854303e-05,0.024642304991389453,0.05284682949953414,0.008582293379550904,0.015848385307723836,0.05950351750640363,0.019821098497511024,0.00016555250633050312,0.11409925944635095,0.4762764370651817,0.22372026269371884
2.81,0.0044407307808878825,1.3851795285509097e-05,0.024645264903573876,0.05285317743875886,0.00858332428010963,0.015835640008206538,0.05951066476845419,0.019823479309922343,0.00016557249503015224,0.11400750061037082,0.476333647197035,0.22374713484962508
2.82,0.004441263308947524,1.3853464970213905e-05,0.024648220234180795,0.05285951555216031,0.008584353584962038,0.015822914436843614,0.05951780096742819,0.019825856437130893,0.00016559245301082064,0.11391588380577086,0.47639076877469383,0.22377396541076178
2.83,0.004441795012721212,1.3855132090167184e-05,0.024651170990310202,0.05286584385496544,0.008585381296580973,0.015810208563068206,0.059524926120469904,0.019828229884847566,0.00016561238033464622,0.11382440881248729,0.4764478019353894,0.22380075444158762
2.84,0.004442325893486296,1.3856796650583403e-05,0.0246541171790509,0.052872162362377184,0.008586407417435379,0.015797522356361834,0.059532040244696556,0.019830599658774255,0.0001656322770639583,0.11373307541080455,0.4765047468161364,0.2238275020064597
2.85,0.0044428559525181086,1.3858458656693044e-05,0.024657058807480488,0.05287847108957447,0.008587431949990303,0.015784855786254378,0.05953914335719835,0.019832965764603847,0.00016565214326127762,0.1136418833813553,0.47656160355373345,0.22385420816963345
2.86,0.004443385191089966,1.3860118113742605e-05,0.024659995882665382,0.052884770051712215,0.008588454896706893,0.015772208822324087,0.05954623547503845,0.019835328208020225,0.0001656719789893162,0.1135508325051204,0.4766183722847627,0.22388087299526271
2.87,0.0044439136104731675,1.3861775026994591e-05,0.024662928411660793,0.05289105926392134,0.008589476260042398,0.01575958143419758,0.059553316615253,0.019837686994698272,0.00016569178431097758,0.11345992256342889,0.4766750531455899,0.22390749654739964
2.88,0.0044444412119369935,1.3863429401727521e-05,0.02466585640151075,0.05289733874130875,0.00859049604245017,0.015746973591549827,0.059560386794851115,0.019840042130303867,0.00016571155928935666,0.11336915333795809,0.4767316462723645,0.22393407888999484
2.89,0.00444496799674871,1.3865081243235926e-05,0.02466877985924808,0.052903608498957366,0.008591514246379658,0.015734385264104186,0.059567446030814875,0.01984239362049388,0.00016573130398773973,0.11327852461073348,0.47678815180101947,0.22396062008689727
2.9,0.004445493966173565,1.386673055683035e-05,0.02467169879189442,0.05290986855192607,0.008592530874276418,0.015721816421632367,0.059574494340099336,0.01984474147091618,0.00016575101846960446,0.11318803616412876,0.4768445698672717,0.22398712020185424
2.91,0.004446019121474788,1.3868377347837349e-05,0.024674613206460215,0.05291611891524977,0.008593545928582105,0.01570926703395445,0.059581531739632515,0.019847085687209633,0.00016577070279861993,0.11309768778086582,0.47690090060662155,0.22401357929851143
2.92,0.004446543463913595,1.3870021621599492e-05,0.024677523109944706,0.05292235960393933,0.008594559411734475,0.01569673707093888,0.05958855824631541,0.019849426275004103,0.00016579035703864664,0.1130074792440148,0.476957144154353,0.22403999744041295
2.93,0.004447066994749182,1.387166338347536e-05,0.024680428509335953,0.05292859063298166,0.008595571326167386,0.015684226502502466,0.059595573877021996,0.01985176323992045,0.00016580998125373647,0.11291741033699403,0.47701330064553366,0.22406637469100124
2.94,0.0044475897152387285,1.3873302638839544e-05,0.024683329411610815,0.05293481201733961,0.008596581674310797,0.015671735298610396,0.05960257864859919,0.01985409658757052,0.00016582957550813267,0.11282748084357003,0.477069370215015,0.22409271111361712
2.95,0.004448111626637398,1.387493939308265e-05,0.024686225823734965,0.05294102377195206,0.008597590458590768,0.015659263429276208,0.05960957257786691,0.019856426323557178,0.0001658491398662699,0.11273769054785757,0.4771253529974319,0.22411900677149976
2.96,0.004448632730198335,1.3876573651611292e-05,0.024689117752662866,0.05294722591173387,0.008598597681429464,0.015646810864561815,0.05961655568161802,0.01985875245347426,0.0001658686743927743,0.1126480392343196,0.47718124912720306,0.2241452617277868
2.97,0.00444915302717267,1.3878205419848105e-05,0.024692005205337805,0.0529534184515759,0.008599603345245146,0.015634377574577498,0.059623527976618386,0.019861074982906606,0.00016588817915246326,0.11255852668776728,0.4772370587385307,0.22417147604551413
2.98,0.004449672518809515,1.3879834703231729e-05,0.024694888188691866,0.052959601406345,0.00860060745245218,0.0156219635294819,0.059630489479606814,0.01986339391743007,0.00016590765421034567,0.11246915269336001,0.47729278196540065,0.2241976497876161
2.99,0.004450191206355965,1.3881461507216816e-05,0.024697766709645942,0.05296577479088401,0.008601610005461032,0.01560956869948203,0.05963744020729509,0.019865709262611476,0.00016592709963162179,0.11237991703660535,0.47734841894158264,0.22422378301692542
3.0,0.004450709091057097,1.3883085837274033e-05,0.024700640775109733,0.052971938620011774,0.00860261100667827,0.015597193054833265,0.05964438017636798,0.019868021024008663,0.00016594651548168326,0.11229081950335913,0.4774039698006298,0.22424987579617314
3.0100000000000002,0.0044512261741559735,1.388470769889006e-05,0.024703510391981737,0.05297809290852313,0.008603610458506565,0.01558483656583935,0.05965130940348321,0.019870329207170453,0.00016596590182611315,0.11220185987982534,0.4774594346758791,0.22427592818798875
3.02,0.004451742456893637,1.3886327097567586e-05,0.02470637556714927,0.05298423767118889,0.008604608363344687,0.015572499202852395,0.05965822790527148,0.019872633817636678,0.0001659852587306859,0.1121130379525562,0.47751481370045085,0.22430194025490005
3.0300000000000002,0.004452257940508365,1.388794372235727e-05,0.024709236307488176,0.0529903729227461,0.008605604723585994,0.015560180935485399,0.059665135698336154,0.019874934860937957,0.00016600458247858035,0.11202435350278285,0.477570107007162,0.22432791205933209
3.04,0.0044527726262376275,1.3889557772873469e-05,0.024712092619863544,0.05299649867792358,0.00860659954162239,0.01554788173467014,0.05967203279925405,0.019877232342596234,0.000166023875455815,0.11193580632123071,0.4776253147287539,0.22435384366361016
3.0500000000000003,0.004453286515316588,1.3891169326856679e-05,0.024714944511129162,0.05300261495142237,0.008607592819841293,0.015535601571083456,0.05967891922457486,0.01987952626812436,0.0001660431385916329,0.11184739619678986,0.47768043699771795,0.22437973512995746
3.06,0.004453799608978217,1.3892778387282046e-05,0.024717791988127572,0.05300872175791718,0.00860858456062587,0.015523340415264474,0.05968579499082117,0.01988181664302615,0.0001660623719215964,0.11175912291735894,0.47773547394630855,0.22440558652049533
3.0700000000000003,0.0044543119084534686,1.3894384957086442e-05,0.02472063505769011,0.05301481911205874,0.008609574766355382,0.015511098237800551,0.059692660114488524,0.019884103472796406,0.00016608157548081038,0.1116709862711838,0.4777904257065637,0.22443139789724345
3.08,0.004454823414971276,1.3895989039168467e-05,0.024723473726636924,0.05302090702847374,0.0086105634394052,0.015498875009327277,0.05969951461204544,0.019886386762920927,0.00016610074930392219,0.11158298604685757,0.47784529241030504,0.2244571693221199
3.09,0.004455334129758561,1.3897590636388447e-05,0.024726308001776963,0.0530269855217649,0.008611550582146788,0.015486670700528471,0.05970635849993341,0.019888666518876514,0.0001661198934251217,0.11149512203332057,0.47790007418913794,0.2244829008569411
3.1,0.0044558440540402216,1.3899189751568433e-05,0.02472913788990799,0.0530330546065109,0.008612536196947719,0.015474485282136184,0.0597131917945669,0.019890942746130957,0.0001661390078781414,0.1114073940198604,0.47795477117445123,0.2245085925634219
3.11,0.004456353189039145,1.390078638749221e-05,0.024731963397816564,0.05303911429726643,0.00861352028617166,0.0154623187249307,0.05972001451233333,0.019893215450143043,0.00016615809269625618,0.11131980179611185,0.4780093834974175,0.22453424450317544
3.12,0.004456861535976197,1.3902380546905287e-05,0.024734784532278058,0.053045164608562165,0.008614502852178385,0.01545017099974053,0.05972682666959312,0.019895484636362565,0.0001661771479122835,0.11123234515205702,0.478063911288993,0.22455985673771336
3.13,0.004457369096070228,1.3903972232514896e-05,0.02473760130005665,0.053051205554904765,0.008615483897323762,0.015438042077442423,0.05973362828267964,0.019897750310230302,0.00016619617355858335,0.11114502387802516,0.47811835467991753,0.22458542932844555
3.14,0.004457875870538071,1.390556144699e-05,0.024740413707905327,0.053057237150776905,0.00861646342395977,0.015425931928961353,0.05974041936789922,0.01990001247717803,0.0001662151696670582,0.11105783776469282,0.47817271380071447,0.22461096233668035
3.15,0.004458381860594542,1.390714819296129e-05,0.02474322176256587,0.05306325941063723,0.00861744143443448,0.015413840525270528,0.059747199941531194,0.019902271142628526,0.00016623413626915313,0.11097078660308375,0.478226988781691,0.22463645582362443
3.16,0.00445888706745244,1.3908732473021186e-05,0.024746025470768884,0.053069272348920386,0.00861841793109207,0.015401767837391386,0.05975397001982783,0.019904526311995557,0.0001662530733958556,0.11088387018456898,0.4782811797529379,0.2246619098503829
3.17,0.0044593914923225465,1.3910314289723828e-05,0.02474882483923376,0.053075275980037015,0.008619392916272816,0.0153897138363936,0.059760729619014394,0.019906777990683897,0.00016627198107769573,0.11079708830086674,0.47833528684432935,0.22468732447795917
3.18,0.004459895136413625,1.3911893645585087e-05,0.02475161987466872,0.05308127031837375,0.008620366392313098,0.015377678493395067,0.05976747875528911,0.019909026184089303,0.0001662908593447461,0.1107104407440425,0.4783893101855235,0.22471269976725505
3.19,0.004460398000932425,1.3913470543082566e-05,0.024754410583770765,0.05308725537829321,0.008621338361545394,0.015365661779561923,0.05977421744482317,0.019911270897598535,0.00016630970822662175,0.11062392730650901,0.47844324990596193,0.22473803577907076
3.2,0.004460900087083676,1.3915044984655591e-05,0.02475719697322572,0.05309323117413401,0.008622308826298284,0.015353663666108531,0.05978094570376074,0.019913512136589356,0.00016632852775248037,0.11053754778102617,0.47849710613486984,0.22476333257410486
3.21,0.004461401396070089,1.3916616972705212e-05,0.024759979049708215,0.05309919772021077,0.008623277788896452,0.015341684124297487,0.05978766354821896,0.019915749906430507,0.00016634731795102205,0.11045130196070123,0.47855087900125626,0.22478859021295428
3.22,0.004461901929092364,1.391818650959421e-05,0.02476275681988168,0.05310515503081406,0.008624245251660681,0.015329723125439615,0.05979437099428794,0.019917984212481744,0.0001663660788504895,0.11036518963898857,0.4786045686339136,0.22481380875611434
3.23,0.004462401687349177,1.3919753597647096e-05,0.024765530290398356,0.0531111031202105,0.008625211216907855,0.015317780640893976,0.05980106805803077,0.01992021506009381,0.00016638481047866782,0.11027921060968988,0.478658175161418,0.22483898826397875
3.24,0.004462900672037191,1.39213182391501e-05,0.024768299467899286,0.05311704200264267,0.00862617568695096,0.015305856642067857,0.05980775475548347,0.019922442454608443,0.00016640351286288478,0.11019336466695408,0.4787116987121294,0.22486412879683956
3.25,0.00446339888435105,1.392288043635119e-05,0.024771064359014324,0.053122971692329136,0.008627138664099079,0.015293951100416779,0.05981443110265508,0.01992466640135838,0.0001664221860300106,0.11010765160527727,0.4787651394141911,0.22488923041488726
3.2600000000000002,0.004463896325483383,1.3924440191460052e-05,0.024773824970362124,0.05312889220346448,0.008628100150657405,0.015282063987444493,0.05982109711552759,0.019926886905667362,0.00016644083000645797,0.11002207121950286,0.4788184973955302,0.2249142931782106
3.27,0.004464392996624799,1.3925997506648102e-05,0.024776581308550153,0.05313480355021925,0.008629060148927222,0.015270195274702981,0.05982775281005596,0.01992910397285011,0.0001664594448181822,0.10993662330482146,0.4788717727838574,0.2249393171467968
3.2800000000000002,0.004464888898963893,1.3927552384048488e-05,0.02477933338017468,0.05314070574674001,0.008630018661205925,0.015258344933792458,0.059834398202168106,0.019931317608212352,0.00016647803049068104,0.10985130765677091,0.47892496570666704,0.22496430238053144
3.29,0.00446538403368724,1.3929104825756077e-05,0.024782081191820782,0.05314659880714931,0.008630975689787003,0.015246512936361369,0.05984103330776495,0.01993352781705081,0.0001664965870489948,0.10976612407123632,0.478978076291237,0.22498924893919844
3.3000000000000003,0.004465878401979399,1.393065483382747e-05,0.02478482475006234,0.053152482745545675,0.008631931236960048,0.015234699254106391,0.059847658142720354,0.019935734604653203,0.00016651511451770633,0.10968107234445,0.479031104664629,0.22501415688248017
3.31,0.004466372005022912,1.393220241028099e-05,0.024787564061462045,0.05315835757600365,0.008632885305010754,0.015222903858772431,0.05985427272288116,0.019937937976298243,0.00016653361292094093,0.10959615227299153,0.4790840509536882,0.22503902626995725
3.3200000000000003,0.004466864843998306,1.3933747557096692e-05,0.02479029913257139,0.05316422331257375,0.008633837896220919,0.015211126722152628,0.05986087706406718,0.019940137937255645,0.0001665520822823665,0.1095113636537877,0.4791369152850435,0.2250638571611088
3.33,0.004467356920322538,1.3935290441587006e-05,0.024793029971251095,0.053170079972121184,0.008634789013329378,0.015199367809624012,0.05986747118525935,0.019942334493848177,0.0001665705246018917,0.10942670623757296,0.47918969781069015,0.22508864962729894
3.34,0.004467848235210102,1.3936831092009128e-05,0.024795756584240696,0.05317592756910085,0.008635738658683587,0.015187627092046014,0.05987405510273148,0.019944527651496798,0.00016658894021727883,0.10934217981455197,0.47924239866090135,0.22511340372971375
3.35,0.0044683387896189836,1.3938369360091289e-05,0.02479847897685932,0.053181766114914035,0.008636686834135165,0.015175904547225328,0.05988062882932785,0.019946717414479974,0.00016660732735621485,0.10925778422494568,0.47929501793843055,0.2251381195166449
3.36,0.004468828584724763,1.3939905249826686e-05,0.024801197155630984,0.05318759562355243,0.008637633541956345,0.015164200147063342,0.0598871923808019,0.019948903788045314,0.00016662568606643093,0.10917351926646025,0.4793475557693763,0.22516279704732192
3.37,0.004469317621701068,1.3941438765215898e-05,0.02480391112706887,0.053193416108984475,0.008638578784415594,0.015152513863507884,0.05989374577288096,0.019951086777431716,0.0001666440163957466,0.10908938473713616,0.4794000122796278,0.22518743638087615
3.38,0.004469805901719577,1.3942969910266884e-05,0.02480662089767534,0.053199227585155405,0.00863952256377761,0.015140845668553237,0.05990028902126617,0.01995326638786937,0.0001666623183920696,0.1090053804353483,0.4794523875948649,0.22521203757634048
3.39,0.004470293425950015,1.3944498688994991e-05,0.02480932647394192,0.05320503006598723,0.008640464882303312,0.015129195534240126,0.05990682214163255,0.019955442624579746,0.00016668059210339593,0.10892150615980598,0.47950468184055833,0.2252366006926496
3.4,0.004470780195560159,1.3946025105422949e-05,0.02481202786234931,0.05321082356537872,0.008641405742249853,0.015117563432655723,0.05991334514962896,0.019957615492775613,0.00016669883757780983,0.10883776170955284,0.47955689514196925,0.22526112578863983
3.41,0.00447126621171583,1.3947549163580867e-05,0.02481472506936738,0.053216608097205444,0.008642345145870613,0.015105949335933644,0.05991985806087811,0.019959784997661028,0.0001667170548634838,0.10875414688396695,0.47960902762414975,0.22528561292304913
3.42,0.004471751475580903,1.3949070867506245e-05,0.02481741810145517,0.05322238367531973,0.0086432830954152,0.015094353216253959,0.059926360890976554,0.019961951144431334,0.00016673524400867863,0.10867066148276078,0.4796610794119425,0.22531006215451724
3.43,0.004472235988317297,1.3950590221243961e-05,0.024820106965060897,0.05322815031355069,0.008644219593129452,0.015082775045843174,0.059932853655494715,0.019964113938273163,0.00016675340506174332,0.10858730530598114,0.4797130506299809,0.2253344735415855
3.44,0.004472719751084982,1.3952107228846278e-05,0.024822791666621935,0.053233908025704206,0.008645154641255431,0.015071214796974255,0.05993933636997685,0.019966273384364443,0.00016677153807111516,0.10850407815400928,0.47976494140268894,0.225358847142697
3.45,0.004473202765041978,1.3953621894372843e-05,0.024825472212564842,0.05323965682556294,0.008646088242031435,0.0150596724419666,0.059945809049941075,0.019968429487874386,0.00016678964308531967,0.10842097982756078,0.4798167518542815,0.22538318301619645
3.46,0.0044736850313443505,1.3955134221890686e-05,0.02482814860930534,0.05324539672688634,0.008647020397691982,0.015048147953186066,0.05995227171087936,0.01997058225396349,0.0001668077201529707,0.1083380101276857,0.47986848210876404,0.22540748122033033
3.47,0.004474166551146216,1.3956644215474221e-05,0.024830820863248323,0.053251127743410606,0.008647951110467825,0.015036641303044947,0.059958724368257506,0.019972731687783553,0.0001668257693227702,0.10825516885576837,0.4799201322899327,0.2254317418132467
3.48,0.004474647325599739,1.3958151879205245e-05,0.02483348898078786,0.05325684988884874,0.008648880382585942,0.015025152464001988,0.0599651670375152,0.019974877794477652,0.00016684379064350855,0.10817245581352761,0.4799717025213744,0.2254559648529954
3.49,0.004475127355855133,1.3959657217172938e-05,0.024836152968307185,0.0532625631768905,0.008649808216269539,0.015013681408562383,0.05997159973406594,0.019977020579180164,0.00016686178416406428,0.10808987080301656,0.48002319292646667,0.2254801503975279
3.5,0.00447560664306066,1.3961160233473866e-05,0.0248388128321787,0.05326826762120243,0.008650734613738055,0.015002228109277767,0.0599780224732971,0.01997916004701674,0.00016687974993340423,0.1080074136266228,0.4800746036283778,0.22550429850469733
3.5100000000000002,0.004476085188362631,1.3962660932211978e-05,0.02484146857876399,0.053273963235427844,0.008651659577207151,0.014990792538746226,0.0599844352705699,0.01998129620310434,0.00016689768800058345,0.10792508408706826,0.4801259347500667,0.2255284092322586
3.52,0.004476562992905406,1.3964159317498601e-05,0.024844120214413797,0.05327965003318685,0.008652583108888723,0.014979374669612291,0.059990838141219416,0.019983429052551197,0.00016691559841474528,0.1078428819874093,0.4801771864142831,0.2255524826378682
3.5300000000000002,0.004477040057831391,1.3965655393452455e-05,0.024846767745468044,0.0532853280280763,0.00865350521099089,0.014967974474566936,0.05999723110055455,0.01998555860045684,0.0001669334812251213,0.10776080713103661,0.4802283587435673,0.22557651877908436
3.54,0.004477516384281046,1.3967149164199635e-05,0.02484941117825582,0.05329099723366985,0.008654425885718001,0.01495659192634759,0.06000361416385809,0.01998768485191209,0.00016695133648103136,0.10767885932167531,0.48027945186025034,0.225600517713367
3.5500000000000003,0.004477991973392874,1.3968640633873626e-05,0.024852050519095385,0.05329665766351792,0.008655345135270637,0.01494522699773812,0.06000998734638664,0.019989807811999057,0.00016696916423188357,0.10759703836338491,0.480330465886454,0.22562447949807768
3.56,0.004478466826303431,1.3970129806615291e-05,0.024854685774294172,0.05330230933114771,0.008656262961845601,0.014933879661568845,0.060016350663370695,0.01999192748579113,0.00016698696452717427,0.1075153440605593,0.4803814009440907,0.2256484041904797
3.5700000000000003,0.004478940944147319,1.3971616686572881e-05,0.02485731695014878,0.0533079522500632,0.00865717936763593,0.014922549890716527,0.06002270413001455,0.019994043878353004,0.00016700473741648806,0.10743377621792674,0.4804322571548636,0.22567229184773802
3.58,0.00447941432805719,1.397310127790203e-05,0.02485994405294498,0.053313586433745126,0.008658094354830887,0.014911237658104377,0.0600290477614964,0.01999615699474065,0.00016702248294949784,0.10735233464054991,0.48048303464026654,0.22569614252691927
3.59,0.0044798869791637455,1.397458358476575e-05,0.024862567088957722,0.05331921189565103,0.008659007925615962,0.014899942936702054,0.06003538157296826,0.019998266840001333,0.00016704020117596472,0.10727101913382586,0.480533733521584,0.22571995628499175
3.6,0.004480358898595734,1.3976063611334443e-05,0.024865186064451116,0.0533248286492152,0.008659920082172878,0.014888665699525657,0.06004170557955601,0.020000373419173614,0.0001670578921457381,0.10718982950348603,0.4805843539198913,0.2257437331788255
3.61,0.004480830087479953,1.3977541361785893e-05,0.024867800985678448,0.053330436707848726,0.008660830826679582,0.014877405919637737,0.06004801979635937,0.020002476737287334,0.00016707555590875556,0.10710876555559624,0.48063489595605424,0.22576747326519223
3.62,0.004481300546941249,1.3979016840305268e-05,0.024870411858882172,0.053336036084939455,0.008661740161310251,0.014866163570147292,0.06005432423845192,0.020004576799363624,0.00016709319251504307,0.10702782709655673,0.48068535975072957,0.22579117660076528
3.63,0.004481770278279876,1.398049001203513e-05,0.02487301869127937,0.05334162679596266,0.00866264808857808,0.014854938620496748,0.06006061892326075,0.020006673611207573,0.00016711080154794498,0.10694701390637054,0.48073574544338665,0.22581484325106677
3.64,0.004482239283162772,1.3981960760960137e-05,0.02487562149212457,0.05334720886075732,0.008663554611704979,0.014843731032457489,0.06006690387313296,0.020008767180263103,0.00016712838162071423,0.10686632570981366,0.480786053212823,0.22583847330011694
3.65,0.004482707562092427,1.3983429227027125e-05,0.024878220264202243,0.053352782285304955,0.008664459731662256,0.014832540792184459,0.06007317909479183,0.020010857508769884,0.0001671459344061543,0.10678576240720956,0.4808362831129455,0.22586206677319384
3.66,0.004483175116191499,1.3984895413214285e-05,0.024880815013742737,0.05335834708296737,0.008665363450619861,0.014821367872854868,0.06007944460328169,0.020012944601739305,0.00016716345993986398,0.10670532380544957,0.4808864352641761,0.22588562372686094
3.67,0.004483641946580813,1.3986359322480964e-05,0.024883405746966222,0.05336390326708454,0.008666265770744197,0.014810212247689882,0.06008570041362232,0.02001502846417459,0.00016718095825721678,0.10662500971174145,0.4809365097867399,0.2259091442175893
3.68,0.004484108054379362,1.3987820957767675e-05,0.02488599247008271,0.053369450850974644,0.008667166694198123,0.014799073889954616,0.06009194654080895,0.02001710910107076,0.000167198429393361,0.10654481993360938,0.4809865068006656,0.22593262830175778
3.69,0.004484573440704307,1.3989280321996087e-05,0.024888575189292043,0.05337498984793406,0.008668066223140964,0.01478795277295814,0.06009818299981226,0.020019186517414682,0.0001672158733832198,0.10646475427889401,0.4810364264257854,0.22595607603565285
3.7,0.004485038106670978,1.3990737418069028e-05,0.024891153910783892,0.05338052027123735,0.0086689643597285,0.014776848870053476,0.060104409805578365,0.02002126071818503,0.00016723329026149114,0.1063848125557524,0.4810862687817349,0.2259794874754687
3.71,0.00448550205339287,1.3992192248870487e-05,0.02489372864073776,0.05338604213413727,0.008669861106112967,0.014765762154637603,0.06011062697302885,0.02002333170835231,0.00016725068006264777,0.10630499457265807,0.48113603398795307,0.22600286267730724
3.72,0.004485965281981648,1.3993644817265616e-05,0.02489629938532299,0.053391555449864785,0.008670756464443062,0.01475469260015145,0.060116834517060735,0.020025399492878834,0.00016726804282093718,0.10622530013840095,0.48118572216368266,0.22602620169717802
3.73,0.004486427793547144,1.399509512610072e-05,0.024898866150698747,0.05339706023162902,0.008671650436863942,0.014743640180079894,0.060123032452546486,0.02002746407671875,0.00016728537857038176,0.10614572906208745,0.48123533342796954,0.22604950459099835
