t,AU6,AU1
6.3100000000000005,1.0012928249999775,1.0000129281199084
6.32,1.0012928249999775,1.0000129281200525
6.33,1.0012928249999777,1.0000129281201968
6.34,1.0012928249999777,1.0000129281203411
6.3500000000000005,1.0012928249999777,1.0000129281204855
6.36,1.0012928249999777,1.0000129281206296
6.37,1.0012928249999777,1.000012928120774
6.38,1.0012928249999777,1.0000129281209182
6.390000000000001,1.0012928249999777,1.0000129281210623
6.4,1.0012928249999777,1.0000129281212067
6.41,1.001292824999978,1.000012928121351
6.42,1.001292824999978,1.0000129281214953
6.43,1.001292824999978,1.0000129281216394
6.44,1.001292824999978,1.0000129281217838
6.45,1.001292824999978,1.000012928121928
6.46,1.001292824999978,1.0000129281220724
6.47,1.001292824999978,1.0000129281222165
6.48,1.001292824999978,1.0000129281223609
6.49,1.001292824999978,1.0000129281225052
6.5,1.0012928249999782,1.0000129281226493
6.51,1.0012928249999782,1.0000129281227936
6.5200000000000005,1.0012928249999782,1.000012928122938
6.53,1.0012928249999782,1.0000129281230823
6.54,1.0012928249999782,1.0000129281232264
6.55,1.0012928249999782,1.0000129281233707
6.5600000000000005,1.0012928249999782,1.000012928123515
6.57,1.0012928249999782,1.0000129281236594
6.58,1.0012928249999782,1.0000129281238035
6.59,1.0012928249999784,1.0000129281239478
6.6000000000000005,1.0012928249999784,1.0000129281240921
6.61,1.0012928249999784,1.0000129281242363
6.62,1.0012928249999784,1.0000129281243806
6.63,1.0012928249999784,1.000012928124525
6.640000000000001,1.0012928249999784,1.0000129281246692
6.65,1.0012928249999784,1.0000129281248133
6.66,1.0012928249999784,1.0000129281249577
6.67,1.0012928249999784,1.000012928125102
6.68,1.0012928249999786,1.0000129281252463
6.69,1.0012928249999786,1.0000129281253904
6.7,1.0012928249999786,1.0000129281255348
6.71,1.0012928249999786,1.000012928125679
6.72,1.0012928249999786,1.0000129281258232
6.73,1.0012928249999786,1.0000129281259675
6.74,1.0012928249999786,1.0000129281261119
6.75,1.0012928249999786,1.0000129281262562
6.76,1.0012928249999786,1.0000129281264003
6.7700000000000005,1.0012928249999788,1.0000129281265446
6.78,1.0012928249999788,1.000012928126689
6.79,1.0012928249999788,1.0000129281268333
6.8,1.0012928249999788,1.0000129281269774
6.8100000000000005,1.0012928249999788,1.0000129281271217
6.82,1.0012928249999788,1.000012928127266
6.83,1.0012928249999788,1.0000129281274102
6.84,1.0012928249999788,1.0000129281275545
6.8500000000000005,1.0012928249999788,1.0000129281276988
6.86,1.001292824999979,1.0000129281278431
6.87,1.001292824999979,1.0000129281279873
6.88,1.001292824999979,1.0000129281281316
6.890000000000001,1.001292824999979,1.000012928128276
6.9,1.001292824999979,1.0000129281284202
6.91,1.001292824999979,1.0000129281285643
6.92,1.001292824999979,1.0000129281287087
6.93,1.001292824999979,1.000012928128853
6.94,1.0012928249999793,1.0000129281289971
6.95,1.0012928249999793,1.0000129281291414
6.96,1.0012928249999793,1.0000129281292858
6.97,1.0012928249999793,1.00001292812943
6.98,1.0012928249999793,1.0000129281295742
6.99,1.0012928249999793,1.0000129281297185
7.0,1.0012928249999793,1.0000129281298629
7.01,1.0012928249999793,1.0000129281300072
7.0200000000000005,1.0012928249999793,1.0000129281301513
7.03,1.0012928249999795,1.0000129281302956
7.04,1.0012928249999795,1.00001292813044
7.05,1.0012928249999795,1.000012928130584
7.0600000000000005,1.0012928249999795,1.0000129281307284
7.07,1.0012928249999795,1.0000129281308727
7.08,1.0012928249999795,1.000012928131017
7.09,1.0012928249999795,1.0000129281311612
7.1000000000000005,1.0012928249999795,1.0000129281313055
7.11,1.0012928249999795,1.0000129281314498
7.12,1.0012928249999797,1.0000129281315941
7.13,1.0012928249999797,1.0000129281317383
7.140000000000001,1.0012928249999797,1.0000129281318826
7.15,1.0012928249999797,1.000012928132027
7.16,1.0012928249999797,1.000012928132171
7.17,1.0012928249999797,1.0000129281323153
7.18,1.0012928249999797,1.0000129281324597
7.19,1.0012928249999797,1.000012928132604
7.2,1.0012928249999797,1.0000129281327481
7.21,1.00129282499998,1.0000129281328924
7.22,1.00129282499998,1.0000129281330368
7.23,1.00129282499998,1.000012928133181
7.24,1.00129282499998,1.0000129281333252
7.25,1.00129282499998,1.0000129281334695
7.26,1.00129282499998,1.0000129281336139
7.2700000000000005,1.00129282499998,1.000012928133758
7.28,1.00129282499998,1.0000129281339023
7.29,1.00129282499998,1.0000129281340466
7.3,1.0012928249999802,1.000012928134191
7.3100000000000005,1.0012928249999802,1.000012928134335
7.32,1.0012928249999802,1.0000129281344794
7.33,1.0012928249999802,1.0000129281346237
7.34,1.0012928249999802,1.000012928134768
7.3500000000000005,1.0012928249999802,1.0000129281349122
7.36,1.0012928249999802,1.0000129281350565
7.37,1.0012928249999802,1.0000129281352008
7.38,1.0012928249999802,1.000012928135345
7.390000000000001,1.0012928249999804,1.0000129281354893
7.4,1.0012928249999804,1.0000129281356336
7.41,1.0012928249999804,1.000012928135778
7.42,1.0012928249999804,1.000012928135922
7.43,1.0012928249999804,1.0000129281360663
7.44,1.0012928249999804,1.0000129281362107
7.45,1.0012928249999804,1.000012928136355
7.46,1.0012928249999804,1.0000129281364991
7.47,1.0012928249999804,1.0000129281366434
7.48,1.0012928249999806,1.0000129281367878
7.49,1.0012928249999806,1.0000129281369319
7.5,1.0012928249999806,1.0000129281370762
7.51,1.0012928249999806,1.0000129281372205
7.5200000000000005,1.0012928249999806,1.0000129281373649
7.53,1.0012928249999806,1.000012928137509
7.54,1.0012928249999806,1.0000129281376533
7.55,1.0012928249999806,1.0000129281377976
7.5600000000000005,1.0012928249999808,1.000012928137942
7.57,1.0012928249999808,1.000012928138086
7.58,1.0012928249999808,1.0000129281382304
7.59,1.0012928249999808,1.0000129281383747
7.6000000000000005,1.0012928249999808,1.0000129281385188
7.61,1.0012928249999808,1.0000129281386632
7.62,1.0012928249999808,1.0000129281388075
7.63,1.0012928249999808,1.0000129281389518
7.640000000000001,1.0012928249999808,1.000012928139096
7.65,1.001292824999981,1.0000129281392403
7.66,1.001292824999981,1.0000129281393846
7.67,1.001292824999981,1.000012928139529
7.68,1.001292824999981,1.000012928139673
7.69,1.001292824999981,1.0000129281398173
7.7,1.001292824999981,1.0000129281399617
7.71,1.001292824999981,1.0000129281401058
7.72,1.001292824999981,1.0000129281402501
7.73,1.001292824999981,1.0000129281403944
7.74,1.0012928249999813,1.0000129281405388
7.75,1.0012928249999813,1.0000129281406829
7.76,1.0012928249999813,1.0000129281408272
7.7700000000000005,1.0012928249999813,1.0000129281409715
7.78,1.0012928249999813,1.0000129281411159
7.79,1.0012928249999813,1.00001292814126
7.8,1.0012928249999813,1.0000129281414043
7.8100000000000005,1.0012928249999813,1.0000129281415486
7.82,1.0012928249999813,1.0000129281416927
7.83,1.0012928249999815,1.000012928141837
7.84,1.0012928249999815,1.0000129281419814
7.8500000000000005,1.0012928249999815,1.0000129281421257
7.86,1.0012928249999815,1.0000129281422698
7.87,1.0012928249999815,1.0000129281424142
7.88,1.0012928249999815,1.0000129281425585
7.890000000000001,1.0012928249999815,1.0000129281427028
7.9,1.0012928249999815,1.000012928142847
7.91,1.0012928249999815,1.0000129281429913
7.92,1.0012928249999817,1.0000129281431356
7.930000000000001,1.0012928249999817,1.0000129281432797
7.94,1.0012928249999817,1.000012928143424
7.95,1.0012928249999817,1.0000129281435683
7.96,1.0012928249999817,1.0000129281437127
7.97,1.0012928249999817,1.0000129281438568
7.98,1.0012928249999817,1.0000129281440011
7.99,1.0012928249999817,1.0000129281441454
8.0,1.0012928249999817,1.0000129281442898
8.01,1.001292824999982,1.0000129281444339
8.02,1.001292824999982,1.0000129281445782
8.03,1.001292824999982,1.0000129281447225
8.040000000000001,1.001292824999982,1.0000129281448666
8.05,1.001292824999982,1.000012928145011
8.06,1.001292824999982,1.0000129281451553
8.07,1.001292824999982,1.0000129281452996
8.08,1.001292824999982,1.0000129281454437
8.09,1.0012928249999822,1.000012928145588
8.1,1.0012928249999822,1.0000129281457324
8.11,1.0012928249999822,1.0000129281458767
8.120000000000001,1.0012928249999822,1.0000129281460208
8.13,1.0012928249999822,1.0000129281461652
8.14,1.0012928249999822,1.0000129281463095
8.15,1.0012928249999822,1.0000129281464536
8.16,1.0012928249999822,1.000012928146598
8.17,1.0012928249999822,1.0000129281467423
8.18,1.0012928249999824,1.0000129281468866
8.19,1.0012928249999824,1.0000129281470307
8.2,1.0012928249999824,1.000012928147175
8.21,1.0012928249999824,1.0000129281473193
8.22,1.0012928249999824,1.0000129281474637
8.23,1.0012928249999824,1.0000129281476078
8.24,1.0012928249999824,1.0000129281477521
8.25,1.0012928249999824,1.0000129281478964
8.26,1.0012928249999824,1.0000129281480405
8.27,1.0012928249999826,1.0000129281481849
8.28,1.0012928249999826,1.0000129281483292
8.290000000000001,1.0012928249999826,1.0000129281484735
8.3,1.0012928249999826,1.0000129281486176
8.31,1.0012928249999826,1.000012928148762
8.32,1.0012928249999826,1.0000129281489063
8.33,1.0012928249999826,1.0000129281490506
8.34,1.0012928249999826,1.0000129281491947
8.35,1.0012928249999826,1.000012928149339
8.36,1.0012928249999828,1.0000129281494834
8.370000000000001,1.0012928249999828,1.0000129281496275
8.38,1.0012928249999828,1.0000129281497718
8.39,1.0012928249999828,1.0000129281499162
8.4,1.0012928249999828,1.0000129281500605
8.41,1.0012928249999828,1.0000129281502046
8.42,1.0012928249999828,1.000012928150349
8.43,1.0012928249999828,1.0000129281504933
8.44,1.0012928249999828,1.0000129281506376
8.45,1.001292824999983,1.0000129281507817
8.46,1.001292824999983,1.000012928150926
8.47,1.001292824999983,1.0000129281510703
8.48,1.001292824999983,1.0000129281512145
8.49,1.001292824999983,1.0000129281513588
8.5,1.001292824999983,1.000012928151503
8.51,1.001292824999983,1.0000129281516474
8.52,1.001292824999983,1.0000129281517915
8.53,1.001292824999983,1.0000129281519359
8.540000000000001,1.0012928249999833,1.0000129281520802
8.55,1.0012928249999833,1.0000129281522245
8.56,1.0012928249999833,1.0000129281523686
8.57,1.0012928249999833,1.000012928152513
8.58,1.0012928249999833,1.0000129281526573
8.59,1.0012928249999833,1.0000129281528014
8.6,1.0012928249999833,1.0000129281529457
8.61,1.0012928249999833,1.00001292815309
8.620000000000001,1.0012928249999835,1.0000129281532344
8.63,1.0012928249999835,1.0000129281533785
8.64,1.0012928249999835,1.0000129281535228
8.65,1.0012928249999835,1.0000129281536672
8.66,1.0012928249999835,1.0000129281538115
8.67,1.0012928249999835,1.0000129281539556
8.68,1.0012928249999835,1.0000129281541
8.69,1.0012928249999835,1.0000129281542443
8.700000000000001,1.0012928249999835,1.0000129281543884
8.71,1.0012928249999837,1.0000129281545327
8.72,1.0012928249999837,1.000012928154677
8.73,1.0012928249999837,1.0000129281548213
8.74,1.0012928249999837,1.0000129281549655
8.75,1.0012928249999837,1.0000129281551098
8.76,1.0012928249999837,1.000012928155254
8.77,1.0012928249999837,1.0000129281553984
8.78,1.0012928249999837,1.0000129281555425
8.790000000000001,1.0012928249999837,1.0000129281556869
8.8,1.001292824999984,1.0000129281558312
8.81,1.001292824999984,1.0000129281559753
8.82,1.001292824999984,1.0000129281561196
8.83,1.001292824999984,1.000012928156264
8.84,1.001292824999984,1.0000129281564083
8.85,1.001292824999984,1.0000129281565524
8.86,1.001292824999984,1.0000129281566967
8.870000000000001,1.001292824999984,1.000012928156841
8.88,1.001292824999984,1.0000129281569854
8.89,1.0012928249999842,1.0000129281571295
8.9,1.0012928249999842,1.0000129281572738
8.91,1.0012928249999842,1.0000129281574182
8.92,1.0012928249999842,1.0000129281575623
8.93,1.0012928249999842,1.0000129281577066
8.94,1.0012928249999842,1.000012928157851
8.950000000000001,1.0012928249999842,1.0000129281579953
8.96,1.0012928249999842,1.0000129281581394
8.97,1.0012928249999842,1.0000129281582837
8.98,1.0012928249999844,1.000012928158428
8.99,1.0012928249999844,1.0000129281585723
9.0,1.0012928249999844,1.0000129281587165
9.01,1.0012928249999844,1.0000129281588608
9.02,1.0012928249999844,1.000012928159005
9.03,1.0012928249999844,1.0000129281591492
9.040000000000001,1.0012928249999844,1.0000129281592935
9.05,1.0012928249999844,1.0000129281594379
9.06,1.0012928249999844,1.0000129281595822
9.07,1.0012928249999846,1.0000129281597263
9.08,1.0012928249999846,1.0000129281598706
9.09,1.0012928249999846,1.000012928160015
9.1,1.0012928249999846,1.0000129281601593
9.11,1.0012928249999846,1.0000129281603034
9.120000000000001,1.0012928249999846,1.0000129281604477
9.13,1.0012928249999846,1.000012928160592
9.14,1.0012928249999846,1.0000129281607362
9.15,1.0012928249999848,1.0000129281608805
9.16,1.0012928249999848,1.0000129281610248
9.17,1.0012928249999848,1.0000129281611692
9.18,1.0012928249999848,1.0000129281613133
9.19,1.0012928249999848,1.0000129281614576
9.200000000000001,1.0012928249999848,1.000012928161602
9.21,1.0012928249999848,1.0000129281617463
9.22,1.0012928249999848,1.0000129281618904
9.23,1.0012928249999848,1.0000129281620347
9.24,1.001292824999985,1.000012928162179
9.25,1.001292824999985,1.0000129281623231
9.26,1.001292824999985,1.0000129281624675
9.27,1.001292824999985,1.0000129281626118
9.28,1.001292824999985,1.000012928162756
9.290000000000001,1.001292824999985,1.0000129281629002
9.3,1.001292824999985,1.0000129281630445
9.31,1.001292824999985,1.0000129281631889
9.32,1.001292824999985,1.0000129281633332
9.33,1.0012928249999853,1.0000129281634773
9.34,1.0012928249999853,1.0000129281636216
9.35,1.0012928249999853,1.000012928163766
9.36,1.0012928249999853,1.00001292816391
9.370000000000001,1.0012928249999853,1.0000129281640544
9.38,1.0012928249999853,1.0000129281641987
9.39,1.0012928249999853,1.000012928164343
9.4,1.0012928249999853,1.0000129281644872
9.41,1.0012928249999853,1.0000129281646315
9.42,1.0012928249999855,1.0000129281647758
9.43,1.0012928249999855,1.00001292816492
9.44,1.0012928249999855,1.0000129281650643
9.450000000000001,1.0012928249999855,1.0000129281652086
9.46,1.0012928249999855,1.000012928165353
9.47,1.0012928249999855,1.000012928165497
9.48,1.0012928249999855,1.0000129281656414
9.49,1.0012928249999855,1.0000129281657857
9.5,1.0012928249999855,1.00001292816593
9.51,1.0012928249999857,1.0000129281660741
9.52,1.0012928249999857,1.0000129281662185
9.53,1.0012928249999857,1.0000129281663628
9.540000000000001,1.0012928249999857,1.0000129281665069
9.55,1.0012928249999857,1.0000129281666512
9.56,1.0012928249999857,1.0000129281667955
9.57,1.0012928249999857,1.0000129281669399
9.58,1.0012928249999857,1.000012928167084
9.59,1.0012928249999857,1.0000129281672283
9.6,1.001292824999986,1.0000129281673726
9.61,1.001292824999986,1.000012928167517
9.620000000000001,1.001292824999986,1.000012928167661
9.63,1.001292824999986,1.0000129281678054
9.64,1.001292824999986,1.0000129281679497
9.65,1.001292824999986,1.0000129281680938
9.66,1.001292824999986,1.0000129281682382
9.67,1.001292824999986,1.0000129281683825
9.68,1.0012928249999862,1.0000129281685268
9.69,1.0012928249999862,1.000012928168671
9.700000000000001,1.0012928249999862,1.0000129281688153
9.71,1.0012928249999862,1.0000129281689596
9.72,1.0012928249999862,1.000012928169104
9.73,1.0012928249999862,1.000012928169248
9.74,1.0012928249999862,1.0000129281693924
9.75,1.0012928249999862,1.0000129281695367
9.76,1.0012928249999862,1.0000129281696808
9.77,1.0012928249999864,1.0000129281698251
9.78,1.0012928249999864,1.0000129281699695
9.790000000000001,1.0012928249999864,1.0000129281701138
9.8,1.0012928249999864,1.0000129281702579
9.81,1.0012928249999864,1.0000129281704022
9.82,1.0012928249999864,1.0000129281705465
9.83,1.0012928249999864,1.0000129281706909
9.84,1.0012928249999864,1.000012928170835
9.85,1.0012928249999864,1.0000129281709793
9.86,1.0012928249999866,1.0000129281711236
9.870000000000001,1.0012928249999866,1.0000129281712677
9.88,1.0012928249999866,1.000012928171412
9.89,1.0012928249999866,1.0000129281715564
9.9,1.0012928249999866,1.0000129281717007
9.91,1.0012928249999866,1.0000129281718448
9.92,1.0012928249999866,1.0000129281719892
9.93,1.0012928249999866,1.0000129281721335
9.94,1.0012928249999866,1.0000129281722778
9.950000000000001,1.0012928249999868,1.000012928172422
9.96,1.0012928249999868,1.0000129281725663
9.97,1.0012928249999868,1.0000129281727106
9.98,1.0012928249999868,1.0000129281728547
9.99,1.0012928249999868,1.000012928172999
