t,Per_m,PT_n,CC_n,Per_c,Tim_c,PT_c,Tim_m,Clk_m,Clk_c,CC_c
2.37,0.1624600973737038,0.5456384979445413,0.08528101898649444,0.25113011858820145,0.4875038598932884,0.12163713389829264,0.20276544802510665,1.4001478013627238,0.2235109601989684,0.07667618331884603
2.38,0.16130332032991762,0.5428998136634422,0.08476695658331217,0.24942201296052202,0.4852874027834785,0.12052547538901863,0.20111659804012091,1.4041893112307586,0.22450561318259218,0.07700930547358942
2.39,0.16015367599624117,0.5401619110478798,0.08426047590209045,0.24771995848363335,0.4830714280447342,0.11942190865332447,0.19947811557181888,1.40821839550567,0.225501703973704,0.07734419923743266
2.4,0.15901123059080535,0.5374248750640838,0.0837615283587723,0.24602398191181843,0.48085597476581576,0.11832640087515517,0.19785008891789413,1.4122350363058704,0.2264992012847017,0.07768084911557996
2.41,0.1578760491971453,0.5346887905901546,0.08327006521003,0.2443341102506431,0.47864108263192223,0.11723891908520444,0.1962326049695971,1.4162392158779622,0.2274980739438546,0.0780192395895141
2.42,0.15674819578504143,0.5319537423859614,0.08278603753139813,0.24265037055429706,0.47642679173666724,0.11615943025259155,0.19462574910343194,1.4202309166002844,0.2284982910618489,0.07835935530854349
2.43,0.15562773317511017,0.5292198150903883,0.08230939623025961,0.2409727899215548,0.47421314258211633,0.11508790128139076,0.1930296051315358,1.4242101209870095,0.2294998220230343,0.07870118108170909
2.44,0.15451472300339564,0.5264870932185843,0.08184009205883194,0.2393013954917381,0.4720001760788252,0.11402429900716128,0.19144425525205921,1.428176811692233,0.2305026364766703,0.07904470186969113
2.45,0.15340922568596044,0.5237556611592112,0.08137807562715316,0.2376362144406772,0.4697879335458773,0.11296859019347669,0.1898697799995453,1.432130971514069,0.23150670432817294,0.07938990277671595
2.46,0.15231130038347734,0.521025603171692,0.08092329741606805,0.23597727397667304,0.46757645671092196,0.11192074152845494,0.18830625819531013,1.4360725833987416,0.23251199573036108,0.07973676904246277
2.47,0.15122100496670438,0.5182970033834013,0.08047570779004751,0.23432460133600636,0.465365787709769,0.11088071962149097,0.18675376689865808,1.44000163044468,0.23351848107509798,0.08008528603437784
2.48,0.15013839641692545,0.5155699457584952,0.08003525692799572,0.23267822355599738,0.46315596886806154,0.10984849109994933,0.18521238176930022,1.4439180959076072,0.23452613117920812,0.08043543944034269
2.49,0.14906353050385804,0.5128445141138521,0.07960189489029013,0.23103816761758317,0.4609470428449453,0.10882402253981077,0.18368217674671225,1.447821963203978,0.2355349171476778,0.0807872151285285
2.5,0.14799646138193978,0.5101207921403366,0.0791755717012111,0.22940446062963862,0.4587390528176315,0.10780728037756204,0.18216322365233065,1.4517132159142303,0.23654481020039925,0.08114059896965356
2.5100000000000002,0.14693724183292295,0.5073988633819201,0.07875623730951067,0.2277771296827608,0.45653204234215145,0.10679823097061332,0.18065559240274803,1.4555918377875159,0.23755578178758677,0.08149557695694468
2.52,0.14588592323432256,0.504678811232679,0.07834384160067162,0.2261562018432589,0.45432605535146275,0.10579684059471454,0.1791593509637392,1.4594578127457984,0.23856780358274535,0.0818521351998202
2.5300000000000002,0.14484255552786354,0.5019607189337904,0.07793833440916627,0.22454170414714336,0.4521211361535546,0.10480307544137096,0.17767456530428613,1.4633111248879582,0.2395808474756399,0.08221025991757332
2.54,0.14380718718792893,0.49924466957052976,0.07753966553071573,0.22293366359411576,0.4499173294295541,0.10381690161525951,0.17620129935060427,1.4671517584938916,0.24059488556526404,0.0825699374330551
2.5500000000000003,0.14277986519000702,0.49653074606926756,0.07714778473454864,0.2213321071415578,0.44771468023183125,0.10283828513164432,0.17473961494016735,1.470979698028615,0.24160989015280918,0.08293115416635773
2.56,0.14176063498368074,0.4938190311943186,0.07676264177492692,0.21973706169734694,0.4455132339809252,0.10186719191440564,0.17328957178105908,1.4747949281463715,0.2426258337357063,0.08329389662954294
2.57,0.14074954122559166,0.49110960751999566,0.07638418627993533,0.21814855391612437,0.4433130362648857,0.10090358789657201,0.17185122830254435,1.4785974336959349,0.24364268918125356,0.08365815159631669
2.58,0.13974662714904756,0.48840255744714456,0.07601236786045311,0.21656661034815816,0.4411141329930697,0.09994743893696602,0.17042464090683718,1.4823871997237694,0.24466042957807668,0.08402390595785945
2.59,0.13875193403421873,0.4856979632163962,0.07564713620288047,0.21499125756219176,0.43891657052378424,0.09899871075041689,0.1690098633388285,1.486164211477351,0.24567902811135908,0.08439114660181218
2.6,0.13776550160386872,0.482995906891223,0.07528844101239135,0.21342252202892797,0.43672039555130493,0.09805736896280752,0.16760694714118513,1.4899284544099396,0.24669845815678,0.08475986050431993
2.61,0.13678736799819258,0.4802964703547281,0.07493623202416043,0.21186043011336644,0.4345256551023207,0.09712337910935259,0.16621594161586958,1.49367991418469,0.24771869327499285,0.08513003472518596
2.62,0.13581756974965453,0.477599735306433,0.07459045901459001,0.2103050080671399,0.4323323965323777,0.09619670663287613,0.16483689378565924,1.4974185766787647,0.24873970720610494,0.08550165640302605
2.63,0.13485614175782626,0.4749057832590669,0.07425107181253707,0.20875628202085147,0.4301406675223244,0.09527731688208972,0.16346984835566608,1.5011444279874449,0.24976147386415576,0.08587471275042255
2.64,0.13390311726422452,0.4722146955353543,0.07391802031054008,0.20721427797641107,0.42795051607475487,0.09436517510987,0.16211484767485568,1.5048574544282438,0.2507839673315966,0.08624919104907876
2.65,0.1329585278394368,0.46952655326453685,0.07359125447413915,0.2056790217975286,0.4257619905085262,0.0934602464729212,0.1607719317136132,1.508557642545021,0.25180716185552343,0.08662507864680034
2.66,0.13202240441117918,0.466841437356234,0.07327072418964566,0.20415053904398756,0.4235751392899122,0.09256249614871274,0.1594411394006638,1.5122449791125452,0.25283103199253554,0.08700236310928766
2.67,0.1310947762993679,0.4641594285176899,0.07295637942121885,0.20262885510501868,0.4213900111765333,0.09167188922787953,0.15812250735735006,1.5159194511402043,0.25385555246903396,0.08738103207552501
2.68,0.13017567067650626,0.461480607261759,0.07264817030193405,0.20111399526884247,0.41920665529453605,0.09078839065453935,0.15681606918732946,1.5195810458758992,0.2548806981022472,0.08776107317642436
2.69,0.12926511306210756,0.45880505389238563,0.07234604706437153,0.1996059846370296,0.41702512105349654,0.08991196528310957,0.15552185611662026,1.5232297508103763,0.2559064438688966,0.0881424741072535
2.7,0.12836312730593863,0.4561328485012081,0.07204996005053876,0.19810484811557585,0.41484545814154467,0.08904257787753175,0.15423989696609774,1.5268655536813436,0.2569327649008755,0.08852522262404057
2.71,0.12746973557126406,0.45346407096416547,0.07175985972179293,0.1966106104059777,0.4126677165204901,0.08818019311049687,0.15297021812399153,1.530488442477585,0.25795963648092873,0.08890930653997825
2.72,0.12658495831808983,0.4507988009381017,0.07147569666876313,0.19512329599630726,0.41049194642094666,0.08732477556266988,0.15171284351838188,1.5340984054430769,0.25898703403833145,0.08929471372182832
2.73,0.12570881428640743,0.44813711785737237,0.07119742162127292,0.19364292915228798,0.4083181983374582,0.08647628972191497,0.1504677945896968,1.5376954310811022,0.2600149331445685,0.08968143208632576
2.74,0.1248413205030576,0.44547910093017207,0.0709249854546792,0.1921695339066341,0.40614652302156407,0.08563469998458091,0.14923509029651555,1.5412795081583253,0.26104330951161064,0.09006944959876101
2.75,0.1239824934995554,0.44282482912065907,0.07065833901250014,0.1907031339594151,0.40397697136929056,0.08479997076243749,0.1480147488289703,1.5448506257067256,0.2620721391233175,0.09045875438320772
2.7600000000000002,0.12313234807403389,0.44017438115988583,0.07039743330161717,0.18924375275886607,0.40180959452275217,0.08397206637534767,0.14680678585906576,1.5484087730298706,0.26310139809685307,0.09084933460632807
2.77,0.12229089684505128,0.4375278355474427,0.07014221956734612,0.18779141352401618,0.3996444439027162,0.0831509510130263,0.14561121390761939,1.55195393970779,0.26413106263115405,0.0912411784341847
2.7800000000000002,0.12145815077561739,0.43488527054171916,0.06989264922131888,0.18634613919602955,0.3974815711565807,0.08233658878144559,0.1444280430793255,1.5554861156001358,0.2651611090620605,0.09163427407850314
2.79,0.12063411916593643,0.43224676415639873,0.06964867384996494,0.18490795242858296,0.3953210281526722,0.0815289437028889,0.1432572810486464,1.5590052908502816,0.2661915138590393,0.09202860979395186
2.8000000000000003,0.11981880964614902,0.42961239415695207,0.0694102452229926,0.18347687557824294,0.39316286697454217,0.08072797971600418,0.14209893304570276,1.5625114558894195,0.2672222536219075,0.09242417387542246
2.81,0.11901222816907504,0.42698223805713204,0.06917731530187053,0.18205293069484343,0.3910071399152645,0.07993366067585775,0.14095300184216483,1.5660046014406606,0.2682533050775558,0.09282095465530954
2.82,0.11821437900295569,0.42435637311546687,0.06894983624830896,0.18063613951186291,0.38885389947173227,0.07914595035398775,0.1398194877371429,1.5694847185231324,0.269284645076672,0.09321894050079102
2.83,0.11742526476059535,0.42173487633145174,0.06872776042691953,0.17922652343607132,0.38670319833740824,0.0783648124416919,0.13869838859771927,1.572951798455915,0.2703162505937091,0.0936181198138228
2.84,0.11664488767592371,0.4191178244313523,0.0685110402083641,0.17782410351213784,0.38455508934206745,0.07759021066414769,0.13758970177205548,1.576405832856404,0.2713480988380488,0.09401848112416893
2.85,0.11587324821338643,0.4165052938762177,0.06829962819908769,0.1764289004407756,0.3824096255048778,0.07682210865755594,0.1364934219986534,1.57984681365059,0.2723801671274122,0.09442001298350838
2.86,0.11511034477240521,0.41389736086077566,0.0680934772959074,0.17504093457490602,0.38026686004094834,0.07606046994358093,0.13540954095948857,1.5832747330784445,0.2734124328588863,0.09482270394121431
2.87,0.11435617418180542,0.4112941013057483,0.06789254061425481,0.1736602258999654,0.3781268463343068,0.07530525797397816,0.1343380480190099,1.5866895836957773,0.2744448735503673,0.095226542579051
2.88,0.11361073170216356,0.40869559085426704,0.0676967714951213,0.1722867940240903,0.3759896379317893,0.07455643613150162,0.13327893022444914,1.5900913583782927,0.27547746683814034,0.09563151750917019
2.89,0.11287401102815416,0.4061019048682859,0.06750612351200301,0.17092065816830138,0.3738552885369284,0.07381396773081048,0.13223217230612958,1.5934800503256445,0.2765101904744594,0.09603761737210763
2.9,0.11214600429089727,0.40351311842499626,0.06732055047784635,0.16956183715668863,0.3717238520038431,0.07307781601937641,0.1311977566777754,1.5968556530654925,0.27754302232512623,0.09644483083477938
2.91,0.1114267020603054,0.40092930631324025,0.06714000645199299,0.16821034940659546,0.3695953823311266,0.07234794417839023,0.13017566343682047,1.6002181604575572,0.27857594036707084,0.09685314658847836
2.92,0.11071609339452682,0.39835054302963957,0.06696444573883015,0.16686621292055395,0.367469933655601,0.07162431532812553,0.12916587043946834,1.603567566697257,0.2796089226896006,0.09726255335009419
2.93,0.11001416703697067,0.3957769027677463,0.06679382268431788,0.1655294453208644,0.3653475602427697,0.07090689264188858,0.12816835519719225,1.606903866309154,0.28064194758508987,0.09767303994188241
2.94,0.10932091003314352,0.3932084594228803,0.0666280919269635,0.1642000637882935,0.36322831648469167,0.07019563921582532,0.12718309267796385,1.6102270541633126,0.28167499343857677,0.09808459519462609
2.95,0.10863630759607618,0.3906452865893745,0.06646720842888237,0.16287808504717005,0.36111225689426285,0.06949051805687244,0.12621005508924235,1.6135371254805762,0.2827080387146726,0.09849720793626066
2.96,0.10796034352674838,0.3880874575544483,0.06631112740910745,0.16156352537110655,0.35899943609790386,0.06879149212322404,0.12524921254185578,1.6168340758329065,0.2837410619877242,0.09891086701848645
2.97,0.10729300022519792,0.38553504529456795,0.0661598043489912,0.16025640057350865,0.3568899088294228,0.06809852432606746,0.1243005330642168,1.6201179011473623,0.28477404194007705,0.09932556131536502
2.98,0.10663425870163018,0.38298812247180786,0.06601319499760755,0.158956725998086,0.3547837299238799,0.06741157753131961,0.1233639826165395,1.6233885977100768,0.2858069573603372,0.09974127972191515
2.99,0.1059840985875273,0.38044676143021083,0.06587125537715378,0.1576645165093619,0.3526809543114507,0.0667306145613628,0.1224395251050553,1.6266461621702357,0.2868397871416343,0.10015801115270923
3.0,0.10534249814675767,0.3779110341921497,0.06573394178835258,0.15637978648318407,0.35058163701128986,0.06605559819678108,0.1215271223962297,1.6298905915440551,0.2878725102798836,0.10057574454046914
3.0100000000000002,0.10470943433837956,0.375381012454491,0.06560121080527238,0.15510254980343088,0.3484858331275395,0.06538649118323797,0.12062673441755653,1.6331218832178684,0.28890510587633506,0.10099446883774904
3.02,0.10408488381220536,0.37285676758121883,0.06547301907921996,0.1538328199705272,0.3463935978840311,0.0647232563311332,0.1197383208205441,1.636340034935135,0.28993755321746273,0.10141417307430581
3.0300000000000002,0.10346882170115657,0.3703383706044225,0.06534932359361087,0.1525706099458639,0.3443049865675915,0.06406585639611317,0.11886183895375584,1.6395450448214255,0.2909698316721731,0.10183484628293259
3.04,0.102861221617672,0.36782589222071355,0.06523008167238065,0.15131593214054617,0.3422200545212969,0.06341425407934494,0.11799724385240502,1.6427369113886534,0.2920019206888485,0.10225647749717705
3.0500000000000003,0.10226205597427449,0.36531940278641106,0.0651152509220434,0.15006879844299748,0.34013885715117326,0.06276841206003274,0.1171444887708518,1.645915633533719,0.2930337998192689,0.10267905576841319
3.06,0.10167129600181392,0.362818972313876,0.06500478923563353,0.14882922021032544,0.33806144992035697,0.06212829299786395,0.11630352520876731,1.6490812105423633,0.2940654487174654,0.10310257016486324
3.0700000000000003,0.10108891176771019,0.36032467046784444,0.06489865479664755,0.14759720825968664,0.3359878883432535,0.06149385953545443,0.11547430293729713,1.6522336420930246,0.29509684713857487,0.10352700977061988
3.08,0.10051487219419622,0.35783656656176194,0.06479680608298574,0.14637277285965236,0.33391822797969783,0.06086507430079443,0.1146567700252254,1.6553729282606915,0.2961279749376931,0.1039523636846681
3.09,0.09994914507656086,0.35535472955411657,0.0646992018708939,0.14515592372157346,0.3318525244291135,0.06024189990969402,0.11385087286513838,1.658499069520759,0.29715881206872957,0.10437862101990752
3.1,0.09939169714872775,0.35287922804449984,0.06460580122633271,0.14394667000321473,0.32979083332896125,0.059624298973855974,0.1130565562834612,1.66161206675123,0.2981893385877185,0.10480577090549999
3.11,0.0988424947988757,0.35041013026591566,0.06451656332369622,0.1427450204808696,0.32773321041208037,0.0590122341862233,0.1122737648022815,1.6647119212122121,0.2992195347173427,0.1052338025348879
3.12,0.0983015031712013,0.347947504086403,0.06443144769317048,0.14155098330318763,0.3256797114178159,0.05840566821447668,0.11150244104163211,1.6677986345817835,0.3002493807594855,0.10566270510042639
3.13,0.09776868623782811,0.34549141700506075,0.06435041421042166,0.14036456599644972,0.3236303920910406,0.057804563709859945,0.1107425258407441,1.6708722089579722,0.3012788570991383,0.10609246779617582
3.14,0.09724400701443575,0.34304193614724127,0.06427342304811194,0.13918577550709238,0.3215853081941974,0.05720888333309008,0.10999395863395264,1.6739326468557185,0.3023079442218421,0.10652307983079189
3.15,0.09672742758353402,0.3405991282608561,0.0642004346785051,0.13801461819437735,0.3195445155019152,0.056618589757401194,0.10925667748577529,1.6769799512105523,0.3033366227130146,0.10695453042690098
3.16,0.0962189091177367,0.33816305971267957,0.064131409876072,0.1368510998230606,0.3175080697956238,0.056033645671587994,0.10853061912598963,1.6800141253822742,0.30436487325727857,0.10738680882047587
3.17,0.09571841190303564,0.3357337964846547,0.06406630972009612,0.13569522555606184,0.31547602685816994,0.0554540137830497,0.10781571898471161,1.6830351731586326,0.3053926766377892,0.10781990426021114
3.18,0.0952258953620745,0.33331140417019667,0.06400509559727903,0.1345469999471335,0.3134484424684322,0.05487965682083356,0.10711191122747327,1.6860430987590052,0.3064200137355621,0.1082538060068988
3.19,0.09474131811013996,0.3308959479699452,0.06394772919043483,0.13340642695358482,0.3114253724015169,0.05431053754383967,0.10641912885315223,1.6890379068352497,0.3074468655332887,0.1086885033362502
3.2,0.09426463835940882,0.3284874926816208,0.06389417231910813,0.13227351016247493,0.30940687248834675,0.05374661880396068,0.10573730446092121,1.6920196024424827,0.30847321316692544,0.10912398557840443
3.21,0.0937958134126594,0.3260861027052926,0.06384438716734636,0.1311482524586779,0.3073929985199616,0.05318786346559046,0.1050663692680058,1.6949881910884927,0.309499037852377,0.10956024206151821
3.22,0.09333479974869949,0.32369184203862966,0.06379833625987782,0.13003065605564992,0.3053838062527335,0.052634234418471995,0.10440625326416411,1.6979436787320534,0.31052432089335047,0.10999726211768901
3.23,0.09288155314291488,0.3213047742715607,0.06375598242335657,0.1289207225477252,0.3033793514195725,0.05208569459608579,0.10375688543363468,1.7008860717781993,0.3115490436940267,0.11043503509257763
3.24,0.09243602869330032,0.3189249625825314,0.06371728878779565,0.12781845290447466,0.30137968972501195,0.05154220697912825,0.10311819379551097,1.7038153770816695,0.31257318775876664,0.11087355034507428
3.25,0.09199818084649083,0.3165524697347631,0.06368221878800026,0.12672384746506596,0.2993848768402947,0.051003734598990574,0.10249010544411626,1.7067316019503465,0.3135967346918168,0.11131279724696443
3.2600000000000002,0.09156796342379259,0.31418735807251025,0.063650736165001,0.12563690593262203,0.29739496839845797,0.05047024054123714,0.10187254658937807,1.709634754148698,0.3146196661970157,0.11175276518259496
3.27,0.09114532964721418,0.31182968951731893,0.06362280496748697,0.12455762736858106,0.29541001998942007,0.04994168794908435,0.10126544259720306,1.712524841901219,0.31564196407749934,0.11219344354853997
3.2800000000000002,0.09073023217428326,0.30947952556309577,0.06359838953887519,0.12348601021618197,0.29343008716001096,0.049418040030339346,0.10066871805375859,1.7154018738913315,0.3166636102400395,0.11263482175633925
3.29,0.09032262320618623,0.3071369272612574,0.06357745438450195,0.12242205256703623,0.29145522545528174,0.04889926009321759,0.10008229702927844,1.7182658592224116,0.3176845867380376,0.11307688926087812
3.3000000000000003,0.08992245439332197,0.30480195523328807,0.06355996437002805,0.12136575175607198,0.2894854903457671,0.04838531150237088,0.09950610279059882,1.7211168074834666,0.31870487570771433,0.11351963551792175
3.31,0.08952967688149129,0.30247466966427133,0.06354588468991469,0.12031710442272331,0.2875209372339194,0.04787615769030547,0.09894005789638677,1.7239547287421633,0.3197244593784429,0.11396304999083046
3.3200000000000003,0.08914424135686702,0.3001551302965848,0.06353518083789236,0.11927610656807809,0.28556162145985575,0.04737176216831985,0.0983840842890515,1.7267796335384853,0.3207433200824401,0.11440712215684906
3.33,0.08876609807262621,0.2978433964260775,0.06352781860741172,0.11824275355122948,0.28360759829678256,0.04687208853022022,0.09783810333675429,1.729591532887863,0.3217614402547889,0.11485184150698277
3.34,0.08839519687558185,0.29553952689824614,0.06352376409209445,0.11721704008562679,0.28165892294641887,0.04637710045603558,0.09730203587541775,1.732390438284305,0.32277880243346135,0.11529719754587343
3.35,0.08803148723281487,0.2932435801044121,0.06352298368618421,0.11619896023542683,0.2797156505344205,0.04588676171573307,0.0967758022507356,1.7351763617035278,0.3237953892593411,0.11574317979167557
3.36,0.08767491825830612,0.2909556139778984,0.06352544408499745,0.1151885074118452,0.2777778361058041,0.0454010361729333,0.09625932236018232,1.737949315606088,0.3248111834762461,0.1161897777759324
3.37,0.08732543871248451,0.28867568598719595,0.06353111226826152,0.11418567441665664,0.27584553462154865,0.04491988778958676,0.09575251565893744,1.740709312931936,0.32582616793617786,0.11663698104726991
3.38,0.08698299682980949,0.28640385311002037,0.06353995537479562,0.11319045378506853,0.273918800962677,0.04444328063675441,0.09525530093669039,1.7434563670405294,0.32684032563775467,0.11708477919933187
3.39,0.08664754067102245,0.2841401718656744,0.06355194090870507,0.11220283721520626,0.27199768991151707,0.043971178886765085,0.09476759679349119,1.7461904918170543,0.32785363966339953,0.11753316182475507
3.4,0.08631901807595564,0.2818846983030219,0.06356703669318699,0.11122281569298202,0.27008225615033754,0.04350354681955135,0.09428932158340159,1.7489117016521838,0.32886609319360827,0.11798211852545167
3.41,0.08599737664706542,0.2796374879918738,0.0635852108437492,0.11025037956347526,0.26817255425864517,0.04304034882789424,0.09382039339908191,1.7516200114315628,0.3298776695152893,0.11843163891856089
3.42,0.0856825637751059,0.27739859601905936,0.06360643176805564,0.10928551852895259,0.26626863870865125,0.042581549421172774,0.0933607301125238,1.7543154365386364,0.330888352021971,0.11888171263646002
3.43,0.0853745266648024,0.2751680769844954,0.06363066816577156,0.10832822164688716,0.26437056386073654,0.042127113229113056,0.0929102494157827,1.7569979928574768,0.33189812421400966,0.11933232932677582
3.44,0.08507321236052497,0.27294598499725753,0.06365788902840896,0.10737847732797864,0.2624783839589174,0.041677005005537705,0.09246886886171074,1.7596676967756093,0.33290696969879685,0.11978347865239548
3.45,0.08477856777196187,0.2707323736716494,0.06368806363917186,0.10643627333417259,0.260592153126311,0.04123118963211502,0.09203650590468913,1.762324565186842,0.3339148721909673,0.12023515029147804
3.46,0.08449053969979317,0.2685272961232739,0.06372116157280151,0.10550159677668035,0.2587119253606012,0.04078963212210837,0.09161307794136106,1.76496861549409,0.3349218155126065,0.12068733393746535
3.47,0.08420907486136414,0.2663308049651027,0.06375715269542193,0.10457443411399851,0.25683775452950386,0.04035229762412539,0.0911985023513641,1.7675998656122058,0.3359277835934584,0.12114001929909349
3.48,0.08393411952499065,0.2641429522709218,0.06379600705220628,0.10365477153637352,0.2549696943296997,0.0399191514058941,0.0907926959232804,1.7702183338905852,0.33693276050496085,0.12159319612675408
3.49,0.08366561959581532,0.2619637895764184,0.06383769488447273,0.1027425949043955,0.2531077982879177,0.0394901588610835,0.09039557498990758,1.7728240391283323,0.3379367304552521,0.12204685420845351
3.5,0.08340352133718026,0.2597933679332462,0.06388218682893924,0.10183788906007102,0.25125211982134205,0.03906528554855753,0.09000705656183368,1.7754170007196821,0.33893967772924427,0.12250098332298366
3.5100000000000002,0.08314777098380738,0.2576317378707089,0.06392945379933526,0.10094063823214641,0.2494027121945725,0.038644497175072935,0.08962705772020305,1.7779972385722809,0.33994158672448627,0.12295557326770575
3.52,0.08289831476219953,0.2554789493913917,0.06397946698473571,0.10005082603933384,0.24755962851459842,0.03822775959875957,0.08925549564916675,1.780564773108931,0.340942441951826,0.12341061385891636
3.5300000000000002,0.08265509891346377,0.25333505196699324,0.06403219784858943,0.09916843549114487,0.24572292172599758,0.03781503883272411,0.08889228767213805,1.7831196252698351,0.34194222803586527,0.12386609493205071
3.54,0.08241806971613505,0.25120009453415887,0.06408761812774752,0.09829344898872473,0.24389264460613647,0.03740630104865401,0.0885373512880481,1.7856618165148395,0.34294092971541335,0.12432200634188557
3.5500000000000003,0.08218717350899936,0.24907412549031271,0.06414569983149174,0.09742584832568583,0.24206884976036916,0.03700151258042122,0.0881906042076014,1.7881913688256759,0.3439385318439411,0.12477833796274253
3.56,0.08196235671391738,0.246957192689491,0.06420641524056293,0.09656561468894195,0.24025158961723742,0.03660063992768615,0.08785196438953152,1.7907083047082055,0.3449350193900348,0.12523507968869085
3.5700000000000003,0.0817435658586478,0.24484934343817394,0.06426973690618937,0.09571272865954189,0.23844091642366982,0.03620364975950134,0.0875213500768566,1.7932126471946617,0.3459303774378507,0.12569222143375075
3.58,0.08153074749472325,0.2427506244829576,0.064335637636459,0.09486717027916304,0.2366368822190356,0.03581050890759399,0.0871986796573327,1.7957044198279,0.34692459119141866,0.12614975313518592
3.59,0.08132384738254463,0.24066108194123742,0.06440409039432166,0.09402891957506267,0.23483953866154728,0.03542118428757973,0.08688387029639205,1.7981836465200134,0.3479176460058322,0.1266076647783682
3.6,0.0811228118557934,0.23858076140137385,0.06447506845840671,0.09319795572155896,0.23304893729378107,0.035035643034510594,0.08657684022075388,1.8006503517845895,0.3489095273384808,0.12706594635748628
3.61,0.08092758756141191,0.23650970789652903,0.06454854538794196,0.09237425721782339,0.23126512948088568,0.03465385247866147,0.08627750828087688,1.8031045606904603,0.3499002207598809,0.12752458788407492
3.62,0.08073812129375836,0.23444796588582656,0.0646244949990294,0.09155780200675294,0.22948816636776598,0.03427578013057851,0.08598579367116786,1.8055462988315982,0.35088971196105245,0.12798357939277258
3.63,0.08055436001343623,0.23239557924987425,0.06470289136319213,0.09074856747830315,0.22771809887347857,0.03390139368429028,0.0857016159595468,1.8079755923286738,0.35187798675411885,0.12844291094164179
3.64,0.08037625086612356,0.23035259128628538,0.06478370880592087,0.0899465304728206,0.22595497768562572,0.03353066102051859,0.0854248951170117,1.8103924678306154,0.35286503107290806,0.12890257261249005
3.65,0.08020374120140246,0.22831904470520156,0.06486692190522084,0.08915166728437582,0.22419885325475095,0.03316355020988974,0.08515555154720371,1.8127969525161658,0.35385083097355274,0.12936255451119025
3.66,0.0800367785915884,0.226294981624814,0.0649525054901584,0.08836395366409586,0.22244977578873307,0.032800029516145315,0.08489350611597196,1.8151890740954424,0.3548353726350911,0.12982284676800163
3.67,0.07987531085055967,0.22428044356688634,0.06504043463940783,0.08758336482349723,0.22070779524718162,0.03244006739935342,0.0846386801809386,1.8175688608114935,0.355818642360067,0.1302834395378901
3.68,0.0797192860525866,0.22227547145227586,0.06513068467979803,0.08680987543781836,0.2189729613358311,0.03208363251911954,0.08439099562106375,1.8199363414418577,0.3568006265751312,0.13074432300084918
3.69,0.07956865207797521,0.22028010555614896,0.06522323114979889,0.08604345989852637,0.21724532336926466,0.031730693676643086,0.0841503740614711,1.822291545211123,0.3577813118416815,0.13120548737288923
3.7,0.0794233566108084,0.21829438550170616,0.06531804979650545,0.08528409232775425,0.21552493025944036,0.031381219815202935,0.08391673686714864,1.824634501788519,0.3587606848569112,0.13166692290683354
3.71,0.07928334806163097,0.21631835033269792,0.06541511664115525,0.08453174610567486,0.21381183076159863,0.031035180140182875,0.08369000670968592,1.8269652414594757,0.359738732435231,0.1321286198722603
3.72,0.07914857508679028,0.21435203846639808,0.06551440794066574,0.08378639413685787,0.2121060733296659,0.03069254405772855,0.08347010674736681,1.8292837950332368,0.360715441519468,0.13259056856708495
3.73,0.0790189865966929,0.21239548768822591,0.06561590018539766,0.0830480088591702,0.21040770610770793,0.03035328117659221,0.08325696063675367,1.8315901938424282,0.36169079918169034,0.13305275931811925
3.74,0.0788945317682795,0.21044873514672635,0.06571957009723091,0.08231656225045472,0.20871677692255555,0.03001736131052234,0.08305049255144524,1.8338844697434218,0.3626647926239431,0.13351518248153516
3.75,0.07877516005749972,0.20851181734855123,0.06582539462764046,0.08159202583520946,0.20703333327643209,0.029684754480653563,0.08285062720083475,1.8361666551166984,0.3636374091789831,0.13397782844332873
3.7600000000000002,0.07866082121178708,0.2065847701534395,0.06593335095577224,0.08087437069126616,0.20535742233957915,0.029355430917896268,0.0826572898488678,1.8384367828672112,0.3646086363110147,0.13444068761978428
3.77,0.07855146526939652,0.2046676287676787,0.06604341648669551,0.0801635674600552,0.203689090935088,0.029029361062906777,0.08247040631033455,1.8406948864206263,0.3655784616161768,0.13490375045810682
3.7800000000000002,0.07844704236200872,0.20276042771480374,0.06615556885229798,0.07945958641056411,0.20202838540698873,0.028706515529821414,0.0822899026107323,1.8429409996578374,0.36654687281931364,0.13536700743958358
3.79,0.07834750299377059,0.20086320086141907,0.06626978590578092,0.07876239737326313,0.2003753517710569,0.028386865157744485,0.0821157054608718,1.8451751569989663,0.36751385777974566,0.13583044907662173
3.8000000000000003,0.07825279804509298,0.19897598141117467,0.06638604571985154,0.07807196974915195,0.19873003570229075,0.02807038101153971,0.08194774226079676,1.847397393401003,0.3684794044918414,0.13629406591332416
3.81,0.07816287872442305,0.19709880189272466,0.0665043265856144,0.07738827253300662,0.1970924824915172,0.027757034373039436,0.08178594101473552,1.8496077443391234,0.36944350108460566,0.13675784852673323
3.8200000000000003,0.07807769657902126,0.19523169415451072,0.06662460701067004,0.0767112743205215,0.1954627370370106,0.027446796743121574,0.08163023034695562,1.8518062458065194,0.37040613582238313,0.1372217875273168
3.83,0.0779972035057386,0.19337468935954724,0.06674686571721372,0.07604094331545183,0.1938408438361121,0.027139639843786777,0.08148053951761859,1.853992934314229,0.37136729710556143,0.13768587355945383
