t,V,m,h,n
3.46,0.42599072941214244,0.05026385205993517,0.6030053185063983,0.3188731135898329
3.47,0.4253428443134266,0.05026686435417008,0.6030145818484062,0.3188590814258598
3.48,0.42468973947660776,0.050269913167814345,0.6030238080868969,0.31884509280387163
3.49,0.42403145135454556,0.050272998277453025,0.603032997054448,0.31883114778887345
3.5,0.4233680163056729,0.050276119460248764,0.603042148585286,0.31881724644475934
3.5100000000000002,0.4226994705936575,0.050279276493943995,0.6030512625152806,0.31880338883431675
3.52,0.4220258503870643,0.05028246915686316,0.6030603386819393,0.31878957501923116
3.5300000000000002,0.42134719175901725,0.050285697227914844,0.6030693769244017,0.318775805060091
3.54,0.4206635306868615,0.05028896048659403,0.6030783770834333,0.3187620790163921
3.5500000000000003,0.41997490305182544,0.05029225871298425,0.6030873390014206,0.3187483969465423
3.56,0.4192813446386826,0.050295591687759766,0.6030962625223649,0.31873475890786634
3.5700000000000003,0.4185828911354138,0.05029895919218779,0.6031051474918768,0.3187211649566104
3.58,0.41787957813286936,0.050302361008130674,0.6031139937571706,0.31870761514794654
3.59,0.41717144129378636,0.05030579691488179,0.6031228011669019,0.31869410953597394
3.6,0.41645851673841494,0.05030926668195179,0.6031315695708069,0.31868064817371455
3.61,0.41574083913201465,0.050312770104820596,0.6031402988214594,0.3186672311131611
3.62,0.415018443705626,0.05031630696715295,0.6031489887724015,0.318653858405236
3.63,0.41429136559357604,0.05031987705318029,0.6031576392787484,0.3186405300998111
3.64,0.41355963983319954,0.05032348014770181,0.6031662501971833,0.318627246245712
3.65,0.4128233013645613,0.050327116036085556,0.6031748213859505,0.3186140068907232
3.66,0.41208238503017713,0.050330784504269484,0.6031833527048507,0.31860081208159247
3.67,0.41133692557473606,0.050334485338762544,0.6031918440152351,0.3185876618640355
3.68,0.4105869576448216,0.05033821832664574,0.603200295179999,0.3185745562827405
3.69,0.4098325157886338,0.05034198325557326,0.6032087060635769,0.31856149538137324
3.7,0.4090736344557102,0.05034577991377345,0.6032170765319362,0.3185484792025812
3.71,0.4083103479966486,0.050349608090050006,0.6032254064525718,0.3185355077879986
3.72,0.40754269066282756,0.05035346757378296,0.6032336956945004,0.3185225811782509
3.73,0.4067706966061288,0.05035735815492981,0.6032419441282539,0.3185096994129594
3.74,0.40599439987865854,0.05036127962402656,0.6032501516258753,0.3184968625307461
3.75,0.40521383443246944,0.05036523177218883,0.6032583180609111,0.31848407056923816
3.7600000000000002,0.40442903483876796,0.0503692143844778,0.603266443308993,0.31847132356413776
3.77,0.4036400348912611,0.050373227252778666,0.6032745272466941,0.31845862155104127
3.7800000000000002,0.40284686789254603,0.05037727017315807,0.6032825697517573,0.3184459645650712
3.79,0.40204956745084064,0.05038134293851517,0.6032905707037381,0.31843335263984535
3.8000000000000003,0.4012481670774653,0.05038544534229213,0.6032985299836715,0.3184207858080043
3.81,0.40044270018671585,0.050389577178473866,0.6033064474740664,0.3184082641012156
3.8200000000000003,0.3996332000957356,0.05039373824158767,0.6033143230588995,0.3183957875501783
3.83,0.3988197000243885,0.050397928326702916,0.6033221566236108,0.31838335618462754
3.84,0.398002233095131,0.05040214722943077,0.6033299480550967,0.318370970033339
3.85,0.3971808323328851,0.05040639474592384,0.6033376972417054,0.3183586291241331
3.86,0.39635553066491075,0.05041067067287586,0.6033454040732308,0.3183463334838798
3.87,0.3955263609206782,0.05041497480752141,0.6033530684409069,0.318334083138503
3.88,0.39469335583174087,0.050419306947635564,0.6033606902374022,0.3183218781129847
3.89,0.39385654803160736,0.05042366689153358,0.6033682693568144,0.31830971843136974
3.9,0.3930159705028791,0.050428054438353714,0.6033758056952596,0.3182976041160169
3.91,0.392171655472486,0.05043246938735766,0.6033832991493969,0.3182855351894639
3.92,0.3913236352280813,0.050436911538447114,0.6033907496175092,0.3182735116730566
3.93,0.3904719420359283,0.05044138069211155,0.6033981569993884,0.3182615335870916
3.94,0.38961660806560383,0.05044587664938029,0.6034055211962304,0.31824960095094706
3.95,0.3887576653899362,0.05045039921182229,0.6034128421106288,0.31823771378308735
3.96,0.38789514598494357,0.0504549481815458,0.60342011964657,0.31822587210106723
3.97,0.3870290817297719,0.05045952336119815,0.603427353709427,0.3182140759215363
3.98,0.3861595044066336,0.05046412455396542,0.6034345442059544,0.3182023252602432
3.99,0.3852864457007452,0.05046875156357223,0.6034416910442829,0.3181906201320402
4.0,0.3844099372002663,0.05047340419428141,0.6034487941339135,0.31817896055088724
4.01,0.3835300103962369,0.05047808225089374,0.603455853385712,0.3181673465298567
4.0200000000000005,0.38264669668251633,0.050482785538747695,0.6034628687119035,0.31815577808113726
4.03,0.3817600273617423,0.05048751386398189,0.6034698400261037,0.3181442552160073
4.04,0.380870033725741,0.050492267037046436,0.6034767672437995,0.31813277794442
4.05,0.379976746809293,0.050497044861960265,0.6034836502808547,0.31812134627628974
4.0600000000000005,0.37908019762154915,0.050501847146412024,0.6034904890549048,0.3181099602202908
4.07,0.3781804170745351,0.05050667369864256,0.6034972834849192,0.31809861978423404
4.08,0.3772774359831016,0.05051152432744522,0.6035040334911955,0.3180873249750709
4.09,0.3763712850648752,0.050516398842166056,0.603510738995355,0.3180760757988979
4.1,0.37546199494020877,0.050521297052704174,0.6035173999203358,0.3180648722609608
4.11,0.37454959613213173,0.050526218769511924,0.6035240161903889,0.3180537143656589
4.12,0.37363411906630123,0.05053116380359519,0.6035305877310714,0.31804260211654933
4.13,0.37271559407095206,0.05053613196651366,0.6035371144692419,0.31803153551635144
4.14,0.37179405137684735,0.05054112307038108,0.6035435963330548,0.3180205145669509
4.15,0.3708695211172292,0.05054613692786552,0.6035500332519547,0.3180095392694042
4.16,0.3699420333277693,0.05055117335218963,0.6035564251566713,0.31799860962394266
4.17,0.36901161799050425,0.05055623215658106,0.6035627719793413,0.31798772562983085
4.18,0.3680783050354797,0.05056131315425154,0.6035690736535081,0.3179768872853649
4.19,0.36714212412338487,0.05056641616111381,0.6035753301134852,0.3179660945885995
4.2,0.36620310490663466,0.050571540992517504,0.6035815412951092,0.31795534753648397
4.21,0.36526127694041166,0.05057668746436081,0.6035877071354758,0.3179446461251621
4.22,0.3643166696826366,0.05058185539309052,0.603593827572935,0.3179339903499764
4.23,0.3633693124939383,0.05058704459570205,0.6035999025470851,0.31792338020547234
4.24,0.36241923463762415,0.05059225488973944,0.6036059319987674,0.3179128156854024
4.25,0.3614664652796498,0.05059748609329538,0.6036119158700615,0.3179022967827307
4.26,0.36051103348858987,0.05060273802501123,0.6036178541042789,0.31789182348963674
4.2700000000000005,0.3595529682356074,0.05060801050407704,0.6036237466459584,0.3178813957975199
4.28,0.35859229839442497,0.05061330335023155,0.6036295934408601,0.31787101369700366
4.29,0.357629052741294,0.05061861638376222,0.6036353944359606,0.3178606771779397
4.3,0.3566632599549652,0.05062394942550527,0.6036411495794471,0.31785038622941225
4.3100000000000005,0.35569494879030694,0.050629302294223376,0.6036468588210241,0.3178401408393296
4.32,0.35472414778995337,0.0506346748109597,0.6036525221113902,0.3178299409951135
4.33,0.3537508852221013,0.050640066799976784,0.6036581394021211,0.317819786683851
4.34,0.3527751893916595,0.0506454780840574,0.603663710646223,0.3178096778915595
4.3500000000000005,0.3517970885071564,0.05065090848651401,0.6036692357978881,0.3177996146035067
4.36,0.3508166106807525,0.050656357831188076,0.6036747148124895,0.3177895968042153
4.37,0.34983378392825243,0.0506618259424495,0.6036801476465757,0.31777962447746666
4.38,0.34884863616911777,0.05066731264519597,0.6036855342578655,0.31776969760630513
4.39,0.34786119522647907,0.050672817764852364,0.6036908746052425,0.31775981617304216
4.4,0.34687148882714836,0.0506783411273701,0.6036961686487498,0.3177499801592604
4.41,0.3458795446016318,0.050683882559226553,0.6037014163495847,0.31774018954581784
4.42,0.3448853900841416,0.05068944188742439,0.6037066176700937,0.3177304443128518
4.43,0.3438890527126087,0.050695018939491,0.6037117725737665,0.31772074443978326
4.44,0.34289055982869493,0.050700613543477845,0.6037168810252311,0.3177110899053209
4.45,0.34188993894576175,0.05070622552730713,0.6037219429909664,0.31770148068667237
4.46,0.340887217125056,0.05071185472029077,0.6037269584376255,0.3176919167613943
4.47,0.3398824213624735,0.050717500952187654,0.6037319273330667,0.3176823981062517
4.48,0.33887557863211876,0.05072316405309698,0.6037368496464647,0.3176729246970938
4.49,0.3378667158132183,0.05072884385363569,0.6037417253481094,0.31766349650907405
4.5,0.336855859690176,0.05073454018493774,0.6037465544094007,0.31765411351665435
4.51,0.3358430369526298,0.05074025287865338,0.6037513368028433,0.31764477569360894
4.5200000000000005,0.33482827419550776,0.05074598176694842,0.6037560725020418,0.3176354830130283
4.53,0.3338115979190847,0.05075172668250349,0.6037607614816948,0.3176262354473234
4.54,0.3327930345290379,0.050757487458513356,0.6037654037175906,0.3176170329682294
4.55,0.3317726103365036,0.05076326392868615,0.6037699991866013,0.31760787554680986
4.5600000000000005,0.33075035155813304,0.050769055927242665,0.603774547866678,0.31759876315346064
4.57,0.32972628431614914,0.050774863288915624,0.603779049736845,0.3175896957579139
4.58,0.3287004346384023,0.05078068584894893,0.6037835047771959,0.3175806733292421
4.59,0.3276728287142492,0.05078652344603241,0.6037879129703055,0.317571695834522
4.6000000000000005,0.3266434922000173,0.050792375914331,0.6037922742973738,0.31756276324247684
4.61,0.3256124508479967,0.0507982430907007,0.6037965887417078,0.3175538755201861
4.62,0.3245797303192721,0.05080412481253956,0.6038008562876791,0.3175450326340702
4.63,0.3235453561815366,0.05081002091776126,0.6038050769207051,0.3175362345499059
4.64,0.32250935390916907,0.05081593124479456,0.6038092506272447,0.31752748123283075
4.65,0.32147174888331065,0.05082185563258285,0.6038133773947928,0.31751877264734646
4.66,0.3204325663919426,0.050827793920583654,0.6038174572118756,0.31751010875732305
4.67,0.3193918316299628,0.05083374594876815,0.6038214900680452,0.3175014895260026
4.68,0.3183495696992632,0.05083971155762066,0.6038254759538746,0.3174929149160033
4.69,0.3173058056088066,0.05084569058813821,0.6038294148609525,0.3174843848893231
4.7,0.3162605642747044,0.05085168288182998,0.6038333067818787,0.3174758994073439
4.71,0.3152138705202929,0.050857688280716865,0.6038371517102583,0.3174674584308351
4.72,0.3141657490762111,0.05086370662733098,0.603840949640697,0.3174590619199577
4.73,0.31311622458047716,0.05086973776471515,0.6038447005687964,0.3174507098342681
4.74,0.3120653216917307,0.05087578153665724,0.6038484044924415,0.3174424021315416
4.75,0.3110130648285517,0.05088183778714863,0.6038520614088158,0.31743413877049637
4.76,0.30995947832091963,0.050887906360697836,0.6038556713161264,0.3174259197092179
4.7700000000000005,0.308904586443332,0.05089398710239858,0.6038592342139765,0.31741774490481856
4.78,0.30784841337848207,0.050900079857853726,0.6038627501029443,0.3174096143138211
4.79,0.30679098321734827,0.05090618447317491,0.6038662189845782,0.3174015278921623
4.8,0.30573231995928474,0.050912300794981984,0.6038696408613914,0.3173934855951969
4.8100000000000005,0.30467244751211137,0.05091842867040263,0.6038730157368575,0.31738548737770106
4.82,0.30361138969220386,0.05092456794707187,0.6038763436154054,0.31737753319387646
4.83,0.30254917022458355,0.050930718473131596,0.6038796245024142,0.3173696229973537
4.84,0.30148581274300756,0.05093688009723014,0.6038828584042083,0.3173617567411963
4.8500000000000005,0.300421340790059,0.05094305266852177,0.6038860453280529,0.3173539343779045
4.86,0.29935577781723705,0.05094923603666627,0.6038891852821483,0.31734615585941855
4.87,0.2982891471850467,0.05095543005182846,0.6038922782756256,0.317338421137123
4.88,0.29722147216308903,0.050961634564677755,0.6038953243185415,0.3173307301618503
4.89,0.29615277600353496,0.05096784942540689,0.6038983234226848,0.31732308288311506
4.9,0.2950830818352968,0.05097407448514708,0.6039012756004006,0.31731547925022824
4.91,0.29401241258999594,0.05098030959695827,0.6039041808637651,0.31730791921307805
4.92,0.2929407911808422,0.05098655461343904,0.603907039226558,0.31730040272025933
4.93,0.2918682404310361,0.05099280938768435,0.603909850703465,0.3172929297198288
4.94,0.29079478307387197,0.05099907377328484,0.6039126153100729,0.31728550015930873
4.95,0.28972044175284195,0.051005347624326215,0.6039153330628647,0.31727811398569056
4.96,0.2886452390217391,0.05101163079538861,0.6039180039792151,0.31727077114543834
4.97,0.28756919734476105,0.05101792314154594,0.6039206280773854,0.31726347158449253
4.98,0.28649233909661354,0.05102422451836526,0.6039232053765187,0.31725621524827363
4.99,0.28541468656261415,0.051030534781906126,0.6039257358966355,0.3172490020816855
5.0,0.2843362619387954,0.05103685378871996,0.6039282196586284,0.3172418320291193
5.01,0.28325708733200844,0.051043181395849395,0.6039306566842579,0.31723470503445694
5.0200000000000005,0.28217718476002673,0.051049517460827656,0.6039330469961471,0.3172276210410746
5.03,0.2810965761516495,0.05105586184167791,0.603935390617777,0.31722057999184655
5.04,0.28001528338270476,0.051062214396707314,0.6039376875738247,0.3172135818288198
5.05,0.2789333283305075,0.05106857498419557,0.6039399378906778,0.31720662649271997
5.0600000000000005,0.2778507325481886,0.051074943464257255,0.603942141593318,0.3171997139259385
5.07,0.2767675176166695,0.05108131969682894,0.6039442987086776,0.3171928440693137
5.08,0.27568370502891015,0.05108770354233112,0.6039464092645273,0.3171860168631952
5.09,0.2745993161900281,0.05109409486166748,0.6039484732894717,0.31717923224744776
5.1000000000000005,0.2735143724174168,0.05110049351622412,0.6039504908129455,0.3171724901614544
5.11,0.27242889494086503,0.05110689936786891,0.6039524618652078,0.3171657905441201
5.12,0.27134290490267454,0.05111331227895069,0.6039543864773383,0.3171591333338752
5.13,0.2702564233577795,0.05111973211229859,0.603956264681232,0.3171525184686788
5.14,0.2691694712738646,0.05112615873122126,0.6039580965095949,0.3171459458860223
5.15,0.2680820695314841,0.051132591999506205,0.6039598819959394,0.3171394155229329
5.16,0.26699423892418056,0.051139031781418993,0.6039616211745794,0.31713292731597686
5.17,0.265906000158603,0.05114547794170258,0.6039633140806262,0.3171264812012634
5.18,0.264817373854626,0.05115193034557653,0.6039649607499828,0.3171200771144477
5.19,0.26372838054546804,0.05115838885873636,0.6039665612193407,0.31711371499073454
5.2,0.2626390408221397,0.051164853348226326,0.6039681155279082,0.3171073947632672
5.21,0.2615493749481317,0.05117132368010584,0.6039696237127752,0.31710111636744287
5.22,0.2604594031967906,0.051177799721490023,0.6039710858129608,0.31709487973714295
5.23,0.2593691457618652,0.05118428134000689,0.6039725018683323,0.31708868480573865
5.24,0.2582786227514534,0.05119076840375919,0.6039738719195265,0.31708253150616367
5.25,0.25718785418813256,0.05119726078132381,0.6039751960079452,0.31707641977091733
5.26,0.2560968600090907,0.051203758341751095,0.6039764741757507,0.3170703495320679
5.2700000000000005,0.2550056600662577,0.051210260954564185,0.6039777064658611,0.3170643207212562
5.28,0.253914274126436,0.05121676848975841,0.6039788929219464,0.3170583332696985
5.29,0.25282272187143157,0.05122328081780057,0.6039800335884231,0.3170523871081903
5.3,0.2517310228981847,0.05122979780962835,0.6039811285104504,0.3170464821671093
5.3100000000000005,0.2506391967189014,0.051236319336649634,0.6039821777339256,0.3170406183764189
5.32,0.24954726276118408,0.05124284527074183,0.6039831813054795,0.31703479566567155
5.33,0.2484552403681623,0.051249375484251264,0.6039841392724716,0.31702901396401206
5.34,0.2473631487986241,0.0512559098499925,0.6039850516829864,0.3170232732001808
5.3500000000000005,0.24627100728149234,0.051262448241743995,0.603985918587097,0.31701757330137165
5.36,0.2451788348952344,0.05126899053314497,0.6039867400340425,0.3170119141957799
5.37,0.2440866506284084,0.05127553659824654,0.6039875160736334,0.3170062958113323
5.38,0.2429944734068822,0.05128208631175836,0.6039882467568806,0.31700071807511904
5.39,0.24190232207305515,0.05128863954885709,0.6039889321355018,0.31699518091383816
5.4,0.24081021538599545,0.05129519618518576,0.6039895722619174,0.31698968425379864
5.41,0.23971817202157827,0.05130175609685318,0.6039901671892467,0.3169842280209234
5.42,0.23862621057262254,0.0513083191604334,0.6039907169713027,0.31697881214075285
5.43,0.23753434954902888,0.05131488525296504,0.6039912216625886,0.31697343653844773
5.44,0.23644260737791697,0.05132145425195076,0.6039916813182925,0.3169681011387924
5.45,0.2353510024037635,0.051328026035356626,0.6039920959942842,0.31696280586619846
5.46,0.23425955288853903,0.05133460048161155,0.6039924657471096,0.31695755064470704
5.47,0.23316827701184598,0.05134117746960668,0.6039927906339878,0.31695233539799295
5.48,0.2320771928710559,0.05134775687869481,0.6039930707128053,0.31694716004936724
5.49,0.23098631848144746,0.05135433858868979,0.6039933060421127,0.3169420245217806
5.5,0.22989567180401,0.05136092247952044,0.6039934966826065,0.3169369287364939
5.51,0.22880527070773443,0.05136750843170262,0.6039936426950913,0.3169318726149042
5.5200000000000005,0.227715132931167,0.05137409632682032,0.6039937441384019,0.3169268560804071
5.53,0.22662527616392372,0.051380686046509035,0.6039938010737723,0.31692187905447955
5.54,0.22553571801428418,0.05138727747286146,0.6039938135630819,0.31691694145825067
5.55,0.22444647600933074,0.05139387048842691,0.6039937816688518,0.31691204321250493
5.5600000000000005,0.22335756759508754,0.05140046497621071,0.60399370545424,0.31690718423768544
5.57,0.22226901013666003,0.05140706081967358,0.603993584983038,0.31690236445389675
5.58,0.22118082091837335,0.051413657902731016,0.6039934203196655,0.31689758378090827
5.59,0.22009301714391188,0.05142025610975268,0.6039932115291672,0.31689284213815716
5.6000000000000005,0.21900561593645812,0.05142685532556179,0.6039929586772076,0.3168881394447516
5.61,0.21791863433883216,0.05143345543543454,0.6039926618300672,0.3168834756194738
5.62,0.21683208931363016,0.05144005632509941,0.6039923210546383,0.3168788505807832
5.63,0.2157459977433638,0.05144665788073664,0.6039919364184206,0.3168742642468196
5.64,0.21466037643059943,0.05145325998897757,0.6039915079895172,0.31686971653540613
5.65,0.2135752420980968,0.05145986253690402,0.6039910358366296,0.3168652073640526
5.66,0.21249061138894876,0.05146646541204774,0.6039905200290544,0.3168607366499583
5.67,0.2114065008667196,0.05147306850238971,0.6039899606366784,0.3168563043100154
5.68,0.2103229270155847,0.05147967169635961,0.6039893577299749,0.316851910260812
5.69,0.20923990624046915,0.05148627488283514,0.6039887113799984,0.3168475544186352
5.7,0.20815745486718756,0.051492877951141464,0.6039880216583818,0.3168432366994742
5.71,0.20707558918757538,0.05149948079066023,0.6039872886401139,0.3168389570165298
5.72,0.20599432540805007,0.05150608329127644,0.6039865124003448,0.3168347152830762
5.73,0.20491367955906672,0.05151268534416455,0.6039856930087745,0.31683051141748997
5.74,0.20383366765375158,0.05151928684041283,0.6039848305394492,0.3168263453344689
5.75,0.20275430562693786,0.05152588767155289,0.60398392506698,0.31682221694842183
5.76,0.201675609335308,0.05153248772955901,0.6039829766665372,0.31681812617347127
5.7700000000000005,0.20059759455753542,0.05153908690684754,0.6039819854138473,0.3168140729234568
5.78,0.1995202769944266,0.05154568509627619,0.6039809513851883,0.3168100571119377
5.79,0.1984436722690624,0.05155228219114348,0.6039798746573857,0.316806078652196
5.8,0.19736779592694034,0.05155887808518806,0.6039787553078088,0.31680213745723945
5.8100000000000005,0.19629266343611623,0.05156547267258808,0.603977593414366,0.31679823343980457
5.82,0.19521829018734635,0.05157206584796055,0.6039763890555012,0.3167943665123594
5.83,0.1941446914942288,0.051578657506360724,0.6039751423101898,0.31679053658710676
5.84,0.19307188259334565,0.05158524754328145,0.6039738532579337,0.31678674357598696
5.8500000000000005,0.19199987864440465,0.05159183585465251,0.6039725219787586,0.3167829873906809
5.86,0.1909286947303815,0.05159842233684005,0.6039711485532088,0.31677926794261296
5.87,0.18985834585766098,0.05160500688664587,0.6039697330623435,0.31677558514295395
5.88,0.18878884695617934,0.051611589401306834,0.6039682755877327,0.31677193890262434
5.89,0.18772021287956592,0.05161816977849423,0.6039667762114534,0.3167683291322967
5.9,0.186652458405285,0.051624747916313114,0.6039652350160851,0.31676475574239915
5.91,0.18558559823477797,0.051631323713301695,0.6039636520847057,0.3167612186431181
5.92,0.18451964704036528,0.051637897068673735,0.6039620275041466,0.3167577177414863
5.93,0.18345461942412974,0.05164446788210346,0.6039603613621131,0.3167542529439577
5.94,0.18239052978922116,0.05165103605305528,0.6039586537382008,0.31675082416444206
5.95,0.18132739253710398,0.05165760148180766,0.6039569047176294,0.31674743131202077
5.96,0.18026522199406864,0.051664164069069735,0.603955114386106,0.31674407429553936
5.97,0.17920403241137706,0.05167072371598073,0.6039532828298221,0.3167407530236107
5.98,0.17814383796540728,0.051677280324109315,0.6039514101354488,0.31673746740461756
5.99,0.17708465275779903,0.05168383379545301,0.6039494963901342,0.3167342173467155
6.0,0.176026490815598,0.051690384032437545,0.6039475416814983,0.31673100275783544
6.01,0.1749693660914014,0.051696930937916254,0.60394554609763,0.31672782354568657
6.0200000000000005,0.1739132924635025,0.051703474415169454,0.6039435097270827,0.31672467961775913
6.03,0.17285828373603637,0.05171001436790381,0.6039414326588705,0.31672157088132713
6.04,0.17180435363912397,0.05171655070025174,0.6039393149824649,0.3167184972434512
6.05,0.17075151582901774,0.051723083316770765,0.6039371567877901,0.3167154586109811
6.0600000000000005,0.16969978388824639,0.05172961212244294,0.6039349581652199,0.3167124548905588
6.07,0.1686491713257602,0.051736137022674177,0.603932719205573,0.31670948598862125
6.08,0.16759969157707555,0.05174265792329366,0.6039304400001099,0.3167065518114027
6.09,0.1665513580044202,0.05174917473055322,0.6039281206405287,0.316703652264938
6.1000000000000005,0.1655041838968782,0.051755687351126706,0.6039257612189614,0.3167007872550652
6.11,0.1644581824705352,0.05176219569210938,0.6039233618279694,0.31669795668742806
6.12,0.16341336686862293,0.0517686996610173,0.6039209225605408,0.31669516046747914
6.13,0.1623697501727842,0.0517751991661808,0.6039184435129137,0.3166923984979774
6.140000000000001,0.16132734539696386,0.05178169411652226,0.6039159247829827,0.31668967068039977
6.15,0.16028616544694926,0.0517881844201162,0.6039133664599657,0.3166869769240917
6.16,0.15924622317671808,0.0517946699861808,0.6039107686386967,0.31668431713360806
6.17,0.15820753136815632,0.051801150724353234,0.6039081314144258,0.316681691213318
6.18,0.15717010273120424,0.051807626544689116,0.6039054548828154,0.3166790990674074
6.19,0.15613394990400192,0.05181409735766185,0.6039027391399369,0.3166765405998814
6.2,0.15509908545303563,0.051820563074162086,0.6038999842822667,0.3166740157145672
6.21,0.15406552187328304,0.051827023605497125,0.6038971904066825,0.3166715243151165
6.22,0.1530332715883594,0.05183347886339029,0.6038943576104604,0.3166690663050081
6.23,0.15200234695066317,0.0518399287599804,0.6038914859912702,0.3166666415875503
6.24,0.15097276024152237,0.05184637320782112,0.6038885756471722,0.3166642500658838
6.25,0.14994452367133967,0.05185281211988042,0.603885626676614,0.31666189164298414
6.26,0.14891764937973873,0.051859245409539956,0.603882639178426,0.31665956622166413
6.2700000000000005,0.14789214943570983,0.05186567299059447,0.6038796132518182,0.3166572737045768
6.28,0.14686803583775598,0.05187209477725123,0.6038765489963765,0.31665501399421747
6.29,0.14584532051403834,0.051878510684129436,0.6038734465120594,0.31665278699292687
6.3,0.1448240153225223,0.051884920626259615,0.6038703058991935,0.3166505926028932
6.3100000000000005,0.14380413205112322,0.051891324519083036,0.6038671272584707,0.3166484307261552
6.32,0.1427856824178526,0.05189772227845112,0.6038639106909439,0.3166463012646043
6.33,0.14176867807096336,0.05190411382062485,0.603860656298024,0.3166442041199875
6.34,0.14075313057168662,0.051910499062659834,0.6038573641836851,0.31664213919198014
6.3500000000000005,0.1397390513972804,0.05191687792234139,0.6038540344540932,0.31664010637851026
6.36,0.13872645202404865,0.051923250316348236,0.6038506672070835,0.3166381055849469
6.37,0.13771534382142325,0.051929616162601326,0.6038472625456186,0.31663613671234664
6.38,0.13670573808974223,0.05193597537942967,0.603843820573009,0.3166341996616272
6.390000000000001,0.13569764606039383,0.05194232788556976,0.6038403413929092,0.3166322943335697
6.4,0.13469107889596116,0.051948673600165036,0.6038368251093144,0.3166304206288215
6.41,0.1336860476903663,0.05195501244276533,0.6038332718265567,0.3166285784478983
6.42,0.13268256346901472,0.05196134433332628,0.6038296816493025,0.3166267676911866
6.43,0.13168063718893977,0.05196766919220881,0.6038260546825479,0.3166249882589461
6.44,0.1306802797389469,0.051973986940178525,0.6038223910316161,0.3166232400513122
6.45,0.12968150193975836,0.051980297498405215,0.6038186908021534,0.3166215229682986
6.46,0.1286843145441571,0.051986600788462234,0.6038149541001262,0.31661983690979917
6.47,0.12768872823713143,0.051992896732326,0.6038111810318169,0.3166181817755909
6.48,0.12669475363601926,0.051999185252375395,0.6038073717038213,0.3166165574653362
6.49,0.1257024012906528,0.05200546627139123,0.603803526223044,0.3166149638785849
6.5,0.12471168168350243,0.052011739712555675,0.6037996446966962,0.3166134009147774
6.51,0.1237226052298214,0.052018005499451715,0.6037957272322911,0.31661186847324646
6.5200000000000005,0.12273518227779004,0.052024263556062586,0.6037917739376414,0.3166103664532199
6.53,0.12174942310866048,0.052030513806771206,0.6037877849208548,0.3166088947538229
6.54,0.12076533793690047,0.052036756176359646,0.6037837602903315,0.3166074532740807
6.55,0.11978293688230184,0.052042990590130275,0.6037797001565985,0.31660604191133424
6.5600000000000005,0.11880222996072637,0.05204921697394605,0.6037756046329219,0.316604660560711
6.57,0.11782322725714109,0.05205543525347921,0.6037714738239689,0.31660330912491014
6.58,0.11684593871804097,0.05206164535511267,0.6037673078394226,0.31660198750245117
6.59,0.11587037422373994,0.052067847205626246,0.6037631067892489,0.316600695591759
6.6000000000000005,0.11489654358851242,0.05207404073219605,0.6037588707836928,0.3165994332911659
6.61,0.11392445656073527,0.05208022586239397,0.6037545999332753,0.3165982004989139
6.62,0.11295412282302907,0.05208640252418712,0.6037502943487899,0.3165969971131571
6.63,0.11198555199240005,0.05209257064593731,0.6037459541412997,0.31659582303196376
6.640000000000001,0.1110187536203817,0.05209873015640048,0.6037415794221337,0.31659467815331865
6.65,0.11005373719317675,0.05210488098472615,0.6037371703028838,0.3165935623751255
6.66,0.10909051213179835,0.052111023060456896,0.6037327268954013,0.3165924755952089
6.67,0.10812908779221211,0.0521171563135278,0.6037282493117936,0.316591417711317
6.68,0.10716947346547771,0.05212328067426589,0.6037237376644213,0.3165903886211233
6.69,0.1062116783778905,0.05212939607338959,0.6037191920658944,0.3165893882222293
6.7,0.10525571169112352,0.05213550244200821,0.6037146126290692,0.3165884164121666
6.71,0.10430158250236869,0.05214159971162136,0.6037099994670451,0.3165874730883992
6.72,0.10334929984447884,0.05214768781411844,0.6037053526931611,0.3165865581483257
6.73,0.10239887268610921,0.05215376668177804,0.6037006724209928,0.31658567148928174
6.74,0.10145030993185951,0.052159836247267465,0.6036959587643488,0.31658481300854197
6.75,0.10050362042241509,0.05216589644364214,0.6036912118372676,0.31658398260332266
6.76,0.0995588128996514,0.052171947204444395,0.6036864317563563,0.3165831801687779
6.7700000000000005,0.09861589597532606,0.052177988463792055,0.6036816186428893,0.3165824055962017
6.78,0.09767487840801949,0.052184020155593314,0.6036767726043034,0.3165816587888759
6.79,0.09673576878192623,0.05219004221445706,0.603671893755674,0.31658093964367623
6.8,0.09579857561793695,0.05219605457537786,0.6036669822122965,0.3165802480574257
6.8100000000000005,0.09486330737377807,0.05220205717373543,0.603662038089683,0.3165795839268965
6.82,0.093929972444152,0.052208049945294085,0.6036570615035595,0.31657894714881246
6.83,0.09299857916087631,0.0522140328262022,0.6036520525698619,0.3165783376198508
6.84,0.09206913579302409,0.052220005752991676,0.603647011404734,0.3165777552366448
6.8500000000000005,0.09114165054706345,0.05222596866257739,0.6036419381245234,0.3165771998957854
6.86,0.0902161315669978,0.05223192149225668,0.6036368328457784,0.31657667149382396
6.87,0.0892925869345051,0.052237864179708764,0.6036316956852457,0.31657616992727383
6.88,0.08837102466907806,0.052243796662994224,0.603626526759866,0.3165756950926129
6.890000000000001,0.08745145272816379,0.05224971888055447,0.6036213261867716,0.31657524688628574
6.9,0.08653387900730397,0.05225563077121118,0.6036160940832833,0.3165748252047055
