t,V,K_o,K_i,Na_i,Ca_i,x,m,h,Ca_ds,d,f,f2,f2ds,s,r,Ca_up,Ca_rel,ActFrac,ProdFrac,Ca_Calmod,Ca_Trop
1.9100000000000001,-86.21516614763887,5.2641843845283,140.29973711492238,6.686525985802825,7.784813304526916e-05,2.490337421578727e-09,0.00398954618010273,0.9755730782890573,3.124456328775669e-11,3.1337868017037226e-12,0.9999976755043566,0.9991257330493396,0.9999999405441922,0.9995693608911678,2.4385684322776344e-05,0.4386056206949933,0.39261277409305745,0.012846963875509739,0.8893650070968517,0.002697008931359517,0.0018738447792382886
1.92,-86.21605026192135,5.2640330916372795,140.30063714130006,6.685740560738923,7.77981766270789e-05,2.4898918245627856e-09,0.003989071980927851,0.9755778556476025,2.8233905452298748e-11,3.132863338422628e-12,0.9999976759113336,0.9991344321671656,0.9999999465645898,0.9995797689584571,2.438352409717588e-05,0.4383427915489955,0.3923715098126362,0.012847401142526723,0.8892668290044345,0.002695510666567778,0.0018726871306174412
1.93,-86.21692839621898,5.263882995026941,140.30153705223645,6.68495509716036,7.774827223635607e-05,2.4894493167457964e-09,0.003988601043502633,0.9755825998102076,2.5529149034777272e-11,3.1319463903709704e-12,0.9999976763154871,0.9991430447258818,0.9999999519731932,0.9995898880760787,2.438137866916353e-05,0.43808030607967013,0.392130576972799,0.012847835125812645,0.8891685975745476,0.0026940137009757647,0.0018715306316518844
1.94,-86.21780058674015,5.263734086338527,140.30243684775255,6.684169595139778,7.769841984949495e-05,2.4890098782642282e-09,0.00398813334728826,0.975587310991126,2.3122268366356258e-11,3.1310359141426414e-12,0.9999976767168353,0.9991515715843063,0.9999999567860561,0.9995997260378414,2.4379247946384597e-05,0.4378181640891291,0.3918899753603658,0.012848265828052034,0.8890703129118346,0.0026925180346219785,0.0018703752819664284
1.95,-86.21866686943122,5.2635863572763455,140.3033365278685,6.683384054751196,7.764861944255493e-05,2.488573489412738e-09,0.0039876688719033375,0.9755919894028948,2.1011965502797787e-11,3.130131866690806e-12,0.9999976771153961,0.9991600135919102,0.9999999610057766,0.999609290355056,2.4377131837183688e-05,0.4375563653781254,0.3916497047610073,0.012848693251942416,0.8889719751214796,0.0026910236675320542,0.0018692210811776337
1.96,-86.21952728020852,5.2634397995413655,140.30423609260473,6.682598476068301,7.759887099412701e-05,2.4881401305302464e-09,0.003987207597138907,0.97559663525734,1.911093094195952e-11,3.129234205797355e-12,0.9999976775111873,0.9991683716025608,0.9999999648069686,0.9996185893815773,2.437503025039801e-05,0.4372949097489322,0.39140976495975244,0.012849117399270861,0.8888735843062744,0.002689530599863429,0.0018680680289639975
1.97,-86.22038185468418,5.263294404909676,140.3051355419806,6.681812859166465,7.754917448194709e-05,2.4877097821345356e-09,0.00398674950294071,0.9756012487643887,1.735541252354119e-11,3.1283428895182613e-12,0.999997677904227,0.9991766464582842,0.9999999683171327,0.9996276309845985,2.4372943095601593e-05,0.4370337970019412,0.3911701557403887,0.012849538272005023,0.8887751405700828,0.00268803883173442,0.00186691612498303
1.98,-86.22123062795949,5.263150165291578,140.3060348760137,6.681027204124262,7.749952988034461e-05,2.4872824250236496e-09,0.003986294569395822,0.9756058301311744,1.5787761286742768e-11,3.127457875765726e-12,0.9999976782945325,0.9991848389770329,0.9999999714515722,0.9996364215432662,2.4370870283289304e-05,0.43677302693310105,0.3909308768850104,0.012849955873115099,0.888676644020452,0.0026865483630954543,0.0018657653688087842
1.99,-86.22207363502254,5.263007072617856,140.30693409472144,6.680241511020547,7.744993716515257e-05,2.4868580400807537e-09,0.00398584277675837,0.9756103795637591,1.4397575861564161e-11,3.126579123112319e-12,0.9999976786821211,0.9991929499762271,0.9999999742310902,0.9996449678757968,2.436881172452274e-05,0.4365125993388477,0.3906919281748881,0.012850370204992004,0.8885780947635884,0.0026850591939768806,0.0018646157600520784
2.0,-86.22291091060812,5.2628651188798345,140.30783319812045,6.6794557799354894,7.740039631197786e-05,2.4864366083428776e-09,0.0039853941054404755,0.9756148972665264,1.317766434395318e-11,3.1257065905076906e-12,0.9999976790670102,0.999200980264461,0.9999999766700711,0.9996532765605897,2.436676733105498e-05,0.4362525140143677,0.3904533093901625,0.012850781270004627,0.8884794929061274,0.002683571324401669,0.0018634672983181444
2.0100000000000002,-86.22374248917369,5.262724296137618,140.3087321862265,6.678670010950763,7.735090729591397e-05,2.486018111030301e-09,0.003984948536095142,0.9756193834417772,1.2129700655596644e-11,3.1248402376600235e-12,0.999997679449217,0.9992089306398306,0.9999999787651679,0.9996613538144948,2.4364737015560045e-05,0.4359927707534181,0.39021502030968847,0.012851189070178511,0.888380838555998,0.0026820847543848284,0.0018623199832005272
2.02,-86.2245684054213,5.262584596341146,140.309631059057,6.677884204145213,7.730147009778647e-05,2.4856025289076403e-09,0.00398450604781383,0.9756238382985345,1.1141231461399172e-11,3.12398001674179e-12,0.9999976798287593,0.9992168019263076,0.9999999807412786,0.9996692081397719,2.436272068664287e-05,0.4357333693522384,0.38997706071441424,0.012851593614182524,0.8882821318036225,0.002680599483946053,0.0018611738144137147
2.0300000000000002,-86.22538869310806,5.262446011738055,140.3105298166253,6.6770983596047495,7.725208468991751e-05,2.485189843740147e-09,0.00398406662223481,0.9756282620324727,1.0266019682456719e-11,3.1231258912951744e-12,0.9999976802056536,0.9992245948908297,0.9999999824908817,0.9996768442907618,2.4360718260213354e-05,0.43547430960063394,0.38973943037968034,0.01285199490140384,0.888183372764769,0.0026791155130808995,0.0018600287914908298
2.04,-86.22620338603134,5.262308534535879,140.31142845894533,6.676312477414149,7.720275104791617e-05,2.4847800370875508e-09,0.0039836302401404814,0.9756326548425411,9.491854145646544e-12,3.122277820573939e-12,0.9999976805799167,0.99923231031197,0.9999999840383988,0.9996842682709013,2.4358729650065966e-05,0.4352155912893612,0.3895021290815977,0.012852392935137605,0.8880845615450595,0.0026776328417846603,0.001858884914034013
2.05,-86.2270125177378,5.2621721570018085,140.31232698603034,6.675526557659478,7.715346914719624e-05,2.4843730906602863e-09,0.0039831968824623155,0.9756370169260546,8.809124739247213e-12,3.1214357641679015e-12,0.9999976809515654,0.9992399489596557,0.9999999854030487,0.9996914858569033,2.435675477066196e-05,0.4349572142079463,0.38926515659516375,0.012852787718691486,0.887985698250452,0.0026761514700453103,0.0018577421816404736
2.06,-86.22781612152464,5.262036871462272,140.3132253978928,6.674740600428083,7.710423896299113e-05,2.4839689863179746e-09,0.003982766530276578,0.9756413484787143,8.210529921559335e-12,3.1205996819832086e-12,0.9999976813206162,0.9992475115952546,0.9999999865994332,0.9996985026050517,2.4354793537117517e-05,0.4346991781446945,0.38902851269427074,0.0128531792554023,0.887886782987196,0.0026746713978435394,0.0018566005939028058
2.07,-86.22861423076849,5.261902670235444,140.3141236945454,6.673954605807073,7.705506047085318e-05,2.4835677059775893e-09,0.003982339165709241,0.9756456496945006,7.6772994770946e-12,3.1197695393627577e-12,0.9999976816870854,0.9992549989850279,0.9999999876650952,0.9997053247090586,2.4352845866654562e-05,0.4344414828892121,0.38879219715229535,0.01285356754437085,0.8877878158687913,0.0026731926252571802,0.0018554601504317443
2.08,-86.22940687842663,5.261769545733158,140.3150218759996,6.673168573885608,7.70059336459292e-05,2.4831692317497557e-09,0.003981914770544252,0.9756499207658895,7.199479730196487e-12,3.118945299222621e-12,0.999997682050989,0.99926241187982,0.9999999886199425,0.9997119577068766,2.4350911676356843e-05,0.4341841282285813,0.38855620974121907,0.01285395258701252,0.8876887970052558,0.002671715152301926,0.0018543208508222358
2.09,-86.23019409701155,5.261637490465948,140.31591994226557,6.672382504755006,7.695685846293586e-05,2.4827735459445915e-09,0.003981493326145147,0.9756541618838837,6.776740145019691e-12,3.118126921613369e-12,0.9999976824123433,0.9992697510140558,0.9999999894646339,0.9997184064175857,2.4348990883038823e-05,0.4339271139471653,0.3883205502315888,0.012854334387422872,0.8875897265025094,0.002670238978922852,0.0018531826946519248
2.1,-86.23097591895684,5.261506496967979,140.31681789335323,6.671596398507066,7.690783489671371e-05,2.482380630969668e-09,0.003981074814462715,0.9756583732378911,6.4030721139886804e-12,3.1173143694213977e-12,0.9999976827711645,0.9992770171207037,0.999999990211186,0.9997246758954895,2.4347083404861843e-05,0.4336704398294135,0.3880852183931722,0.012854712947628598,0.8874906044701255,0.0026687641051106425,0.0018520456815064458
2.11,-86.23175237647088,5.261376557826838,140.31771572927187,6.670810255234727,7.685886292202382e-05,2.4819904693691816e-09,0.003980659217621084,0.9756625550158038,6.072571921628908e-12,3.1165076060333502e-12,0.9999976831274682,0.9992842109253398,0.9999999908714059,0.9997307710527445,2.4345189160663222e-05,0.43341410565873917,0.38785021399470404,0.012855088269533252,0.8873914310181298,0.002667290530854584,0.0018509098109696287
2.12,-86.23252350153913,5.261247665682877,140.31861345003009,6.670024075032062,7.680994251356431e-05,2.481603043822121e-09,0.003980246517916569,0.9756667074040186,5.7791016057939616e-12,3.115706595334173e-12,0.99999768348127,0.9992913331462813,0.999999991457569,0.9997366966686005,2.4343308069949458e-05,0.4331581112175372,0.38761553680389577,0.012855460354919052,0.8872922062569805,0.002665818256142958,0.0018497750826238918
2.13,-86.23328932592658,5.261119813228551,140.31951105563587,6.669237857994254,7.67610736459868e-05,2.481218337140435e-09,0.003979836697816543,0.9756708305874568,5.515949818892952e-12,3.1149113017051735e-12,0.9999976838325857,0.9992983844947185,0.9999999919830976,0.9997424573986415,2.4341440052889428e-05,0.43290245628720236,0.3873811865874458,0.012855829205448685,0.8871929302975476,0.002664347280963431,0.0018486414960506342
2.14,-86.23404988121216,5.260992993177023,140.32040854609696,6.668451604216915,7.671225629031103e-05,2.4808363319625946e-09,0.003979429736381669,0.9756749247556618,5.301216974235429e-12,3.114121672067474e-12,0.9999976841814323,0.999305365680442,0.9999999924117944,0.9997480579317686,2.433958502343541e-05,0.4326471406456881,0.3871471631135283,0.012856194833498863,0.8870936032327497,0.0026628776050785694,0.0018475090507285667
2.15,-86.23480519871585,5.260867198333617,140.32130592141996,6.667665313797642,7.666349042239052e-05,2.4804570114662757e-09,0.0039790256176544065,0.975678990088566,5.117134851727287e-12,3.113337677996038e-12,0.9999976845278243,0.9993122773988535,0.9999999927791938,0.999753502652882,2.4337742905436263e-05,0.4323921640732925,0.3869134661459889,0.01285655723675417,0.8869942251805597,0.002661409228553723,0.001846377746273513
2.16,-86.23555530956108,5.2607424215377,140.322203181611,6.666878986834744,7.661477601619635e-05,2.480080358797167e-09,0.003978624323972601,0.9756830267678691,4.957810273918283e-12,3.1125592821576962e-12,0.9999976848717773,0.9993191203415549,0.9999999930970823,0.9997587959282763,2.4335913619785433e-05,0.4321375263480804,0.3866800954489878,0.01285691641845514,0.8868947962496995,0.0026599421513370837,0.0018452475822480297
2.17,-86.23630024466163,5.260618655676762,140.32310032667567,6.6660926234275575,7.656611304556111e-05,2.4797063572132072e-09,0.003978225837683445,0.9756870349741448,4.81655030686956e-12,3.1117864469190386e-12,0.9999976852133067,0.9993258951937979,0.9999999933788459,0.9997639420440332,2.433409708770959e-05,0.43188322724708,0.38644705078582114,0.012857272382205884,0.8867953165484146,0.0026584763733679155,0.0018441185582107429
2.18,-86.23704003472376,5.260495893686133,140.323997356619,6.6653062236764296,7.65175014842388e-05,2.4793349900864417e-09,0.003977830141185626,0.9756910148867873,4.685211810007815e-12,3.1110191345617556e-12,0.9999976855524276,0.9993326026345496,0.9999999936407714,0.9997689452134743,2.4332293230844984e-05,0.43162926654633127,0.3862143319189013,0.012857625131844798,0.8866957861846761,0.0026570118945796633,0.0018429906737179767
2.19,-86.23777471024846,5.260374128548266,140.32489427144543,6.664519787682705,7.646894130591454e-05,2.478966240900591e-09,0.003977437216921176,0.9756949666840448,4.553912678022085e-12,3.11025730724553e-12,0.9999976858891555,0.999339243336636,0.9999999939026233,0.9997738095866908,2.4330501971217183e-05,0.43137564402089856,0.3859819386097716,0.012857974671467584,0.8865962052661245,0.0026555487148999077,0.0018418639283239455
2.2,-86.2385043014794,5.260253353318528,140.3257910711584,6.6637333155493605,7.642043248471262e-05,2.4786000933803305e-09,0.003977047048747949,0.9756988905407888,4.432627789244523e-12,3.1095009338129314e-12,0.9999976862235048,0.9993458179612659,0.9999999941444515,0.9997785387713082,2.43287232336978e-05,0.43112235944478067,0.38574987061827914,0.012858321001919517,0.8864965739068857,0.0026540868342748093,0.0018407383215904832
2.21,-86.23922883839408,5.260133561129905,140.32668775576042,6.662946807381119,7.63719749953083e-05,2.478236531515824e-09,0.003976659622214113,0.9757027866280846,4.355380516399815e-12,3.108749991153014e-12,0.9999976865554893,0.9993523271570239,0.9999999942982086,0.9997831357419554,2.4326956946491345e-05,0.4308694125909027,0.3855181277024178,0.012858664120095646,0.8863968922289228,0.0026526262526740773,0.0018396138530891895
2.22,-86.23994835093542,5.260014745081178,140.32758432525455,6.66216026328171,7.632356881084632e-05,2.4778755390082366e-09,0.003976274918762987,0.9757066551227034,4.288221725425605e-12,3.108004435485177e-12,0.9999976868851245,0.9993587715835708,0.999999994431794,0.9997876048985106,2.4325203030732284e-05,0.43061680323156293,0.38528670962187156,0.01285900403376334,0.8862971603331687,0.002651166969988237,0.0018384905223616504
2.23,-86.24066286877019,5.259896898354511,140.32848077964277,6.661373683356753,7.627521390517673e-05,2.477517099855127e-09,0.003975892921886795,0.9757104961970601,4.226615656322412e-12,3.1072642328589124e-12,0.9999976872124249,0.9993651518867043,0.9999999945542791,0.9997919498941995,2.4323461411520012e-05,0.4303645311379841,0.3850556161342724,0.012859340745827069,0.8861973783301468,0.002649708986137914,0.0018373683289621932
2.24,-86.24137242136645,5.259780014178379,140.3293771189265,6.6605870677128465,7.622691025218023e-05,2.4771611981673984e-09,0.003975513615225136,0.9757143100223483,4.1651383838447556e-12,3.106529349733545e-12,0.999997687537405,0.9993714687062104,0.9999999946765121,0.9997961743154204,2.432173201450163e-05,0.4301125960804688,0.38482484699636926,0.012859674259193493,0.8860975463304877,0.002648252301040191,0.0018362472724450017
2.25,-86.24207703799563,5.2596640858270325,140.33027334310654,6.659800416457561,7.617865782578102e-05,2.476807818167754e-09,0.003975136982566104,0.9757180967685566,4.0973359832571965e-12,3.1057997529870585e-12,0.9999976878600791,0.9993777226759695,0.9999999948114011,0.9998002816879933,2.4320014765868288e-05,0.4298609978284116,0.38459440196403766,0.012860004576770783,0.88599766444492,0.002646796914608721,0.0018351273523643725
2.2600000000000002,-86.2427767477346,5.259549106619955,140.33116945218322,6.6590137296994225,7.61304565999596e-05,2.4764569441891528e-09,0.003974763007847413,0.9757218566044864,4.015582696090322e-12,3.105075409924924e-12,0.9999976881804614,0.9993839144240617,0.9999999949741976,0.9998042754834074,2.4318309592351572e-05,0.42960973615031167,0.38436428079228874,0.012860331701467935,0.8858977327842593,0.0026453428267538453,0.0018340085682749727
2.27,-86.24347157925683,5.259435069988529,140.33206544615535,6.658227007549512,7.608230654353748e-05,2.476108560925689e-09,0.003974391673928687,0.9757255896945092,3.9503195790293085e-12,3.104356281937673e-12,0.9999976884985663,0.9993900445587907,0.999999995104019,0.9998081579879606,2.4316616421069806e-05,0.4293588108124259,0.3841344832340959,0.012860655635888629,0.8857977514650128,0.00264389003740089,0.0018328909196496893
2.2800000000000002,-86.2441615612163,5.259321969353822,140.33296132502198,6.657440250118537,7.603420762965529e-05,2.475762652974048e-09,0.003974022964817324,0.9757292962044851,3.898616211802388e-12,3.103642336008359e-12,0.9999976888144078,0.999396113694285,0.9999999952067264,0.9998119323676901,2.4314935179796068e-05,0.42910822158124234,0.3839050090425452,0.012860976382883544,0.885697720599204,0.0026424385464573607,0.0018317744060290819
2.29,-86.24484672212405,5.2592097981660295,140.33385708878185,6.656653457517776,7.598615983267567e-05,2.475419204982112e-09,0.003973656864938656,0.9757329762998417,3.8474541314970284e-12,3.102933540943378e-12,0.9999976891279998,0.9994021224422284,0.9999999953083567,0.9998156019982172,2.431326579686528e-05,0.42885796822268457,0.38367585797014137,0.01286129394536798,0.8855976402977025,0.0026409883538238772,0.00183065902697262
2.3000000000000003,-86.24552709023197,5.259098549941643,140.33475273743284,6.655866629859972,7.593816312526204e-05,2.47507820178908e-09,0.00397329335844745,0.975736630143761,3.795685308896819e-12,3.1022298638169714e-12,0.9999976894393561,0.9994080714040607,0.9999999954112058,0.9998191698328505,2.4311608201086406e-05,0.4286080505013607,0.3834470297681528,0.012861608326149751,0.8854975106733638,0.002639539459404489,0.0018295447820126925
2.31,-86.24620269359785,5.258988218242843,140.33564827097223,6.6550797672588375,7.589021747995324e-05,2.4747396283485156e-09,0.00397293242959611,0.9757402578981713,3.74212647993996e-12,3.101531271877318e-12,0.9999976897484903,0.9994139611752924,0.9999999955176399,0.9998226387485146,2.4309962321783607e-05,0.42835846818098205,0.3832185241869747,0.012861919528019749,0.8853973318393432,0.0026380918631013625,0.0018284316706794822
2.32,-86.24687356008681,5.2588787966771475,140.33654368939682,6.654292869829046,7.584232286916096e-05,2.4744034697275453e-09,0.003972574062732198,0.9757438597237543,3.685532806495194e-12,3.100837732536731e-12,0.9999976900554164,0.9994197923455677,0.9999999956301485,0.9998260115486638,2.4308328088792172e-05,0.428109221024372,0.38299034097613427,0.012862227553750346,0.8852971039091007,0.0026366455648149474,0.0018273196925009817
2.33,-86.2475397173654,5.258770278898689,140.3374389927028,6.653505937686263,7.579447926524118e-05,2.474069711104295e-09,0.0039722182423533505,0.9757474357800358,3.6252926150918542e-12,3.1001492136202273e-12,0.9999976903601476,0.9994255654983789,0.9999999957499546,0.9998292909371055,2.4306705432424722e-05,0.42786030879335624,0.38276247988431444,0.012862532406200054,0.8851968269960744,0.0026352005644379346,0.0018262088470008021
2.34,-86.24820119279373,5.258662658631779,140.33833418088548,6.652718970947668,7.574668664158654e-05,2.47373833774104e-09,0.003971864953954637,0.9757509862266173,3.572077629182021e-12,3.099465687181225e-12,0.9999976906626975,0.9994312812059273,0.9999999958557165,0.9998324790901963,2.4305094283026954e-05,0.42761173124702667,0.38253494065961824,0.012862834089884713,0.8850965012087451,0.002633756861763476,0.0018250991336655348
2.35,-86.24885801371356,5.258555929607868,140.33922925394018,6.651931969730553,7.569894496975265e-05,2.473409335051705e-09,0.003971514181797414,0.9757545112199731,3.5198178799852166e-12,3.0987871194595737e-12,0.9999976909630792,0.9994369400428335,0.9999999959595727,0.9998355787892905,2.4303494572127888e-05,0.4273634881463255,0.38230772304889593,0.01286313260685137,0.8849961266636004,0.0026323144567264884,0.0018239905520304025
2.36,-86.24951020720862,5.2584500856179615,140.34012421186137,6.651144934153485,7.565125422187143e-05,2.4730826885435873e-09,0.003971165910782106,0.9757580109161597,3.4692343124617173e-12,3.098113479313108e-12,0.9999976912613061,0.9994425425747201,0.999999996060081,0.9998385924732309,2.430190623146451e-05,0.4271155792502037,0.3820808267983217,0.012863427960147203,0.8848957034742382,0.0026308733492009227,0.0018228831016072183
2.37,-86.25015780017328,5.258345120497545,140.34101905464306,6.650357864335975,7.560361436997437e-05,2.4727583838325944e-09,0.003970820125922339,0.9757614854700691,3.4212371241216025e-12,3.0974447358518573e-12,0.9999976915573914,0.9994480893614812,0.9999999961554209,0.999841522506526,2.430032919324879e-05,0.4268680043167039,0.38185425165324044,0.012863720152849317,0.8847952317544153,0.0026294335390565624,0.0018217767819045123
2.38,-86.25080081931382,5.258241028126304,140.34191378227874,6.64957076039847,7.555602538599252e-05,2.472436406642379e-09,0.003970476812344443,0.9757649350354397,3.3769243536111985e-12,3.096780858437178e-12,0.9999976918513479,0.9994535809573347,0.9999999962433959,0.9998443711812586,2.4298763390162556e-05,0.4266207631029651,0.38162799735817365,0.012864009188066836,0.8846947116180427,0.0026279950261589775,0.0018206715924274702
2.39,-86.25143929114962,5.258137802427836,140.3428083947613,6.648783622462348,7.550848724175661e-05,2.4721167428034726e-09,0.003970135955286954,0.9757683597648665,3.3375804692994835e-12,3.0961218166808852e-12,0.9999976921431888,0.999459017910875,0.9999999963214365,0.9998471407189933,2.429720875535242e-05,0.42637385536522676,0.3814020636568262,0.012864295068942986,0.8845941431791798,0.0026265578103694775,0.001819567532677873
2.4,-86.25207324204081,5.258035437362217,140.34370289208326,6.64799645064972,7.546099990893142e-05,2.4717993782269047e-09,0.003969797540024538,0.9757717598099248,3.301331537392655e-12,3.095467580233641e-12,0.9999976924329268,0.999464400766445,0.9999999963932916,0.9998498333528353,2.429566522281287e-05,0.42612728085909357,0.38117645029223846,0.012864577798271812,0.8844935265512255,0.002625121891536149,0.0018184646021689073
2.41,-86.2527026981731,5.257933926930122,140.3445972742366,6.647209245083546,7.54135633590563e-05,2.4714842989190693e-09,0.003969461551914089,0.9757751353211108,3.265205303898232e-12,3.0948181189140256e-12,0.9999976927205746,0.9994697300633753,0.9999999964649066,0.9998524512799193,2.4294132727141823e-05,0.42588103933937904,0.38095115700670285,0.012864857378737877,0.8843928618474083,0.0026236872694993074,0.0018173628004159352
2.42,-86.25332768549973,5.2578332651885535,140.34549154121265,6.646422005888038,7.53661775636923e-05,2.4711714910380754e-09,0.00396912797656369,0.9757784864475992,3.232625314087926e-12,3.0941734031801313e-12,0.9999976930061448,0.9994750063330773,0.9999999965294333,0.9998549964836287,2.4292611202665133e-05,0.4256351305595278,0.3807261835414429,0.012865133813782341,0.8842921491825835,0.0026222539441114415,0.0018162621269030951
2.43,-86.25394822981872,5.257733446230021,140.3463856930023,6.645634733188125,7.531884249423366e-05,2.4708609408195266e-09,0.003968796799614857,0.9757818133375784,3.203799323128268e-12,3.0935334035229396e-12,0.9999976932896502,0.9994802301028901,0.9999999965864562,0.9998574709658862,2.429110058454741e-05,0.42538955427236663,0.380501529637039,0.012865407106497318,0.8841913886709168,0.0026208219152115382,0.0018151625811259843
2.44,-86.25456435674926,5.2576344641889285,140.3472797295959,6.644847427109617,7.527155812196916e-05,2.470552634599516e-09,0.003968468006812699,0.9757851161381548,3.178843330244483e-12,3.092898090662461e-12,0.999997693571103,0.9994854018948984,0.9999999966357435,0.9998598766741358,2.4289600808423988e-05,0.42514431022986626,0.38027719503329876,0.012865677259988226,0.8840905804266308,0.00261939118263337,0.0018140641625776978
2.45,-86.25517609173312,5.257536313241258,140.34817365098337,6.6440600877791995,7.522432441808183e-05,2.4702465588136268e-09,0.003968141584005033,0.9757883949953647,3.157762907926846e-12,3.0922674355457743e-12,0.9999976938505157,0.9994905222259924,0.9999999966772838,0.999862215503665,2.4288111810397836e-05,0.4248993981831471,0.3800531794692638,0.012865944277373883,0.8839897245639952,0.002617961746205403,0.001812966870748844
2.46,-86.25578346003593,5.257438987604238,140.3490674571541,6.643272715324422,7.517714135364865e-05,2.469942699995936e-09,0.003967817517141495,0.9757916500541852,3.1404345311370626e-12,3.0916414093450737e-12,0.9999976941279005,0.9994955916079269,0.9999999967113246,0.9998644892999264,2.4286633527036445e-05,0.4246548178824847,0.37982948268321703,0.012866208161786618,0.8838888211973176,0.0026165336057507073,0.0018118707051275607
2.47,-86.2563864867951,5.25734248152569,140.3499611480971,6.642485309873456,7.513000890205567e-05,2.4696410448753714e-09,0.003967495792301389,0.9757948814569134,3.1284433081713786e-12,3.0910199833310718e-12,0.9999976944032698,0.9995006105487783,0.9999999967346944,0.9998666998417647,2.4285165894980294e-05,0.42441056907893715,0.3796061044119207,0.012866468916077477,0.8837878704487562,0.002615106761216907,0.0018107756652386326
2.48,-86.25698519691535,5.257246789307188,140.35085472380072,6.64169787155563,7.508292703350878e-05,2.4693415801534847e-09,0.003967176395627501,0.9757980893468853,3.120845696065472e-12,3.0904031291542816e-12,0.9999976946766355,0.9995055795498279,0.9999999967492808,0.9998688488871303,2.428370885182247e-05,0.4241666515206664,0.37938304439237136,0.012866726543486438,0.8836868724305345,0.0026136812123805663,0.0018096817505546506
2.49,-86.25757961513762,5.257151905288742,140.3517481842529,6.640910400501073,7.503589571853773e-05,2.469044292644696e-09,0.003966859313366897,0.97580127386612,3.1168440960668655e-12,3.0897908186622342e-12,0.9999976949480095,0.9995104991076489,0.9999999967566794,0.9998709381476992,2.4282262335542018e-05,0.4239230649552961,0.3791603023606907,0.012866981047214695,0.88358582725628,0.002612256959035765,0.0018085889605527555
2.5,-86.258169766042,5.2570578238481,140.35264152944112,6.6401228968407,7.49889149280834e-05,2.4687491692788263e-09,0.003966544531871085,0.9758044351552715,3.1158355481558695e-12,3.089183023893001e-12,0.999997695217404,0.999515369714216,0.9999999967580963,0.9998729692905011,2.4280826284486743e-05,0.42367980912997627,0.3789378780521055,0.01286723243041406,0.8834847350412991,0.0026108340009987287,0.0018074972947160735
2.5100000000000002,-86.25875567403978,5.256964539402512,140.35353475935233,6.639335360706254,7.494198463300904e-05,2.4684561970804114e-09,0.003966232037589312,0.9758075733539697,3.1170175665177065e-12,3.088579717098445e-12,0.9999976954848306,0.999520191856683,0.9999999967551364,0.9998749439441037,2.427940063744868e-05,0.42343688379106115,0.37871577120110983,0.012867480696246703,0.8833835959009854,0.002609412338081428,0.0018064067525258235
2.52,-86.25933736337464,5.256872046408403,140.35442787397307,6.638547792230295,7.489510480410121e-05,2.468165363167759e-09,0.003965921817067691,0.9758106886008309,3.119370480191586e-12,3.0879808707421985e-12,0.9999976957503012,0.9995249660174419,0.9999999967498396,0.9998768637009242,2.4277985333660782e-05,0.42319428868411596,0.37849398154147207,0.012867725847885106,0.8832824099508139,0.002607991970091562,0.0018053173334613539
2.5300000000000002,-86.25991485812422,5.256780339361043,140.3553208732894,6.637760191546194,7.484827541207085e-05,2.467876654752005e-09,0.003965613856948335,0.9758137810334676,3.121639773719782e-12,3.087386457497641e-12,0.9999976960138274,0.9995296926741837,0.999999996744715,0.9998787301195403,2.427658031279361e-05,0.42295202355392314,0.37827250880624136,0.012867967888511985,0.8831811773063362,0.002606572896832533,0.0018042290370001795
2.54,-86.26048818220126,5.256689412794217,140.3562137572869,6.636972558788129,7.480149642755427e-05,2.4675900591361695e-09,0.003965308143968482,0.9758168507884991,3.1223184277967056e-12,3.0867964502458694e-12,0.9999976962754207,0.9995343722999579,0.999999996742777,0.999880544727002,2.4275185514952013e-05,0.42271008814448957,0.3780513527277545,0.012868206821320243,0.8830798980831753,0.0026051551181034273,0.0018031418626180196
2.5500000000000003,-86.2610573593551,5.256599261279898,140.35710652595074,6.63618489409107,7.475476782111423e-05,2.467305563714214e-09,0.0039650046649596215,0.9758198980015615,3.119629259917983e-12,3.08621082207368e-12,0.9999976965350926,0.9995390053632331,0.9999999967475801,0.9998823090211424,2.427380088067183e-05,0.42246848219905264,0.3778305130376426,0.012868442649512899,0.8829785723970204,0.0026037386336989943,0.0018020558097888353
2.56,-86.26162241317303,5.256509879427912,140.35799917926562,6.63539719759078,7.470808956324093e-05,2.467023155970099e-09,0.003964703406846631,0.9758229228073179,3.1115072650295296e-12,3.0856295462715397e-12,0.9999976967928546,0.9995435923279569,0.9999999967632551,0.9998840244728895,2.4272426350916568e-05,0.4222272054600874,0.3776099894668378,0.012868675376303033,0.8828772003636216,0.002602323443409624,0.001800970877984866
2.57,-86.26218336698346,5.256421261919955,140.35889171721527,6.634609469424611,7.466146162370323e-05,2.4667428237408373e-09,0.003964404356746016,0.9758259253364784,3.1193726101534148e-12,3.085052596391426e-12,0.999997697048718,0.9995481336448272,0.9999999967469565,0.999885691615131,2.4271061866418552e-05,0.4219862576694087,0.37738978174428817,0.012868905004717683,0.8827757821107176,0.002600909547152885,0.0017998870666373426
2.58,-86.26274024409202,5.256333403427128,140.35978413978376,6.633821709729561,7.461488397310381e-05,2.4664645545841477e-09,0.003964107501727978,0.9758289057229621,3.1312129296425924e-12,3.0844799461016316e-12,0.999997697302694,0.999552629772372,0.9999999967227117,0.9998873122297129,2.426970736924347e-05,0.4217456385679489,0.377169889600054,0.01286913153806666,0.8826743177494903,0.002599496944658855,0.0017988043752305773
