t,C,X,Z,M,Y
2.82,0.2682610885513523,0.032697508229619754,0.09057178055100057,0.19716516057400385,0.43564727352663113
2.83,0.2690545212883706,0.03298817464491764,0.09096032329793666,0.1985103177795934,0.43603627154858804
2.84,0.2698464067753387,0.03328083966098122,0.09134975607214713,0.1998596841345656,0.43642416587214217
2.85,0.27063673568315777,0.03357551034514511,0.09174006023988074,0.20121324597554482,0.4368109756340531
2.86,0.27142549865008564,0.03387219378502205,0.09213121739762833,0.20257098958662884,0.4371967197322139
2.87,0.2722126862816577,0.03417089708840377,0.09252320936859407,0.20393290120030186,0.43758141682927865
2.88,0.272998289150607,0.03447162738315936,0.09291601819924204,0.20529896699832798,0.43796508535621004
2.89,0.273782297796785,0.03477439181713159,0.09330962615591887,0.20666917311262675,0.4383477435157509
2.9,0.27456470272708167,0.035079197558030684,0.09370401572155143,0.2080435056261289,0.43872940928581583
2.91,0.2753454944153466,0.03538605179332603,0.09409916959242057,0.20942195057361432,0.439110100422806
2.92,0.27612466330230895,0.035694961730135415,0.0944950706750101,0.21080449394253026,0.4394898344648451
2.93,0.2769021997956277,0.036005934594714115,0.09489170207660524,0.2121911216744231,0.43986862874149657
2.94,0.27767809427089635,0.03631897762900433,0.09528904704928196,0.2135818196710109,0.4402465004318056
2.95,0.27845233706980377,0.03663409809593147,0.09568708907303072,0.21497657378635607,0.44062346647808626
2.96,0.2792249185004285,0.03695130327813311,0.09608581183461223,0.21637536982943495,0.4409995436078144
2.97,0.27999582883742163,0.03727060047703259,0.0964851992119991,0.21777819356613898,0.4413747483497293
2.98,0.2807650583219335,0.03759199701269311,0.0968852352713396,0.21918503072001408,0.44174909703695237
2.99,0.2815325971615424,0.037915500223669164,0.09728590426398595,0.2205958669729828,0.44212260581003976
3.0,0.2822984355301818,0.03824111746685461,0.09768719062358644,0.22201068796604836,0.44249529061996845
3.0100000000000002,0.28306256356806947,0.03856885611732807,0.09808907896324218,0.22342947929998147,0.44286716723105585
3.02,0.28382497138163537,0.03889872356819503,0.09849155407272779,0.22485222653598902,0.4432382512238136
3.0300000000000002,0.284585649043451,0.0392307272304272,0.09889460091577645,0.22627891519636556,0.4436085579977346
3.04,0.285344586592158,0.0395648745326986,0.09929820462742915,0.2277095307651265,0.44397810277401356
3.0500000000000003,0.286101774032398,0.039901172921218926,0.09970235051144818,0.22914405868862459,0.44434690059820203
3.06,0.2868572013347417,0.040239629859563635,0.10010702403779478,0.2305824843761474,0.44471496634279606
3.0700000000000003,0.2876108584364994,0.04058025282709252,0.10051221080489955,0.2320247932059838,0.4450823147462518
3.08,0.28836273524136297,0.04092304931923487,0.10091789654881334,0.2334709705241909,0.44544896040349635
3.09,0.2891128216179598,0.04126802684951277,0.10132406719600873,0.23492100163656598,0.44581491771127574
3.1,0.2898611074006659,0.04161519294794728,0.10173070882576364,0.23637487181467137,0.4461802009070535
3.11,0.2906075823895473,0.04196455516085669,0.10213780766753772,0.2378325662964098,0.4465448240717042
3.12,0.2913522363502994,0.042316121050655645,0.10254535009850448,0.2392940702865686,0.44690880113204634
3.13,0.29209505901418664,0.04266989819565048,0.10295332264113662,0.24075936895734665,0.44727214586331954
3.14,0.29283604007798336,0.04302589418983148,0.10336171196084477,0.2422284474488668,0.4476348718916076
3.15,0.2935751692039141,0.043384116642661334,0.10377050486366945,0.2437012908696709,0.4479969926962058
3.16,0.2943124360195956,0.0437445731788605,0.10417968829402653,0.24517788429720014,0.4483585216119332
3.17,0.2950478301179783,0.044107271438188794,0.10458924933250577,0.24665821277825822,0.44871947183139044
3.18,0.2957813410572892,0.04447221907522388,0.10499917519372297,0.24814226132945968,0.44907985640716186
3.19,0.2965129583609745,0.04483942375913597,0.10540945322422517,0.24963001493766113,0.4494396882539629
3.2,0.297242671517851,0.04520889317328977,0.10582007089366988,0.25112145856181156,0.4497989801577439
3.21,0.29797046998315263,0.04558063501411028,0.10623101575679138,0.25261657714097624,0.450157744815005
3.22,0.29869634317648724,0.04595465699247344,0.10664227551644084,0.25411535558097725,0.4505159947675823
3.23,0.29942028048235975,0.046330966832994334,0.10705383800281044,0.2556177787587577,0.45087374242411543
3.24,0.30014227125032905,0.04670957227361198,0.10746569116469498,0.25712383152419566,0.4512310000690663
3.25,0.30086230479496356,0.04709048106533597,0.10787782306741756,0.25863349870050306,0.45158777986484583
3.2600000000000002,0.30158037039579727,0.047473700971989656,0.10829022189079827,0.2601467650846115,0.45194409385389667
3.27,0.30229645729728666,0.047859239769949276,0.1087028759271655,0.26166361544754374,0.45229995396073147
3.2800000000000002,0.3030105547087687,0.04824710524787975,0.10911577357940988,0.2631840345347721,0.4526553719939278
3.29,0.3037226518044193,0.04863730520646645,0.10952890335908096,0.26470800706656233,0.4530103596480781
3.3000000000000003,0.30443273772321333,0.04902984745814349,0.1099422538845268,0.2662355177383046,0.4533649285056964
3.31,0.30514080156888446,0.04942473982681816,0.11035581387907592,0.26776655122083004,0.45371909003908023
3.3200000000000003,0.30584683240988664,0.04982199014759176,0.11076957216926231,0.269301092160714,0.45407285561212907
3.33,0.3065508192798409,0.050221606266546676,0.11118351767171301,0.27083912518377823,0.4544262364938836
3.34,0.3072527511775446,0.05062359604046652,0.11159763939036155,0.27238063489567627,0.45477924386139024
3.35,0.307952617065869,0.05102796733639167,0.11201192643985167,0.27392560587508274,0.45513188877548716
3.36,0.30865040587232456,0.051434728031412004,0.1124263680298182,0.2754740226779264,0.45548418219703946
3.37,0.30934610648904143,0.05184388601237141,0.11284095346297662,0.2770258698377236,0.4558361349888978
3.38,0.31003970777274215,0.052255449175567154,0.11325567213345175,0.278581131865841,0.45618775791760935
3.39,0.3107311985447158,0.05266942542644583,0.11367051352514439,0.2801397932517482,0.45653906165509034
3.4,0.3114205675907925,0.05308582267929534,0.11408546721013485,0.28170183846325586,0.45689005678026007
3.41,0.31210780366131985,0.053504648856933526,0.11450052284712432,0.28326725194674346,0.4572407537806361
3.42,0.3127928954711398,0.053925911890392766,0.11491567017991328,0.28483601812737336,0.4575911630538909
3.43,0.3134758316995669,0.0543496197186013,0.11533089903591748,0.2864081214092939,0.4579412949093704
3.44,0.31415660099036746,0.05477578028806046,0.1157461993247213,0.287983546175829,0.45829115956957317
3.45,0.3148351919517894,0.05520440155253603,0.11616156103534701,0.28956227678997537,0.4586407671729557
3.46,0.3155115931575534,0.05563549147308517,0.1165769742077431,0.29114429760110716,0.45899012780334386
3.47,0.31618579314552364,0.05606905801725928,0.11699242896670278,0.29272959293663564,0.45933925145491467
3.48,0.3168577804176857,0.05650510915876473,0.11740791552070379,0.2943181471021169,0.45968814803337976
3.49,0.31752754344048123,0.05694365287724565,0.11782342415125813,0.29590994438364426,0.4600368273669642
3.5,0.3181950706448008,0.05738469715794186,0.11823894521148588,0.29750496904801377,0.4603852992078644
3.5100000000000002,0.3188603504259788,0.05782824999134352,0.11865446912471944,0.29910320534288015,0.460733573233676
3.52,0.3195233711437895,0.05827431937284189,0.11906998638313751,0.3007046374969013,0.46108165904878984
3.5300000000000002,0.32018412112244393,0.058722913302376833,0.11948548754642958,0.3023092497198734,0.46142956618575737
3.54,0.320842588650589,0.05917403978408043,0.1199009632404902,0.30391702620285416,0.4617773041066249
3.5500000000000003,0.3214987619813073,0.05962770682591734,0.12031640415614364,0.3055279511182773,0.4621248822042365
3.56,0.32215262933211836,0.060083922439321195,0.12073180104789842,0.3071420086200548,0.4624723098035061
3.5700000000000003,0.3228041788849816,0.06054269463882787,0.12114714473273215,0.30875918284367027,0.46281959616265905
3.58,0.3234533987865739,0.06100403144198809,0.12156242608357698,0.310379457907877,0.4631667504799432
3.59,0.3241002771488847,0.06146794086960314,0.12197763601669882,0.31200281791824824,0.46351378190664616
3.6,0.3247448020477705,0.06193443094384507,0.12239276551882033,0.3136292469586694,0.46386069951907904
3.61,0.32538696152355806,0.06240350968849069,0.12280780563445462,0.31525872909489844,0.46420751233164
3.62,0.32602674358113026,0.06287518512861623,0.12322274746334634,0.31689124837506016,0.46455422929944257
3.63,0.32666413618994394,0.06334946529021578,0.12363758215930597,0.3185267888297148,0.46490085931950575
3.64,0.32729912728404875,0.06382635819981661,0.12405230092906959,0.3201653344719194,0.46524741123191776
3.65,0.32793170476210787,0.06430587188409091,0.12446689503118405,0.3218068692972785,0.46559389382097355
3.66,0.32856185648742037,0.06478801436946452,0.12488135577491788,0.32345137728398676,0.4659403158162859
3.67,0.3291895702879448,0.06527279368172188,0.12529567451919732,0.32509884239286196,0.4662866858938706
3.68,0.32981483395632505,0.0657602178456082,0.1257098426715683,0.32674924856736953,0.46663301267720475
3.69,0.33043763524991676,0.06625029488442771,0.12612385168718332,0.32840257973363707,0.4669793047382591
3.7,0.3310579618908174,0.06674303281964036,0.12653769306779863,0.3300588198004657,0.467325570598521
3.71,0.33167580156658594,0.06723843967141238,0.12695135834813645,0.33171795266309945,0.46767181874305164
3.72,0.3322911419297849,0.0677365234575239,0.12736483910395338,0.33337996220053334,0.4680180576121498
3.73,0.3329039705974048,0.06823729219210829,0.12777812696230606,0.3350448322721648,0.4683642955907469
3.74,0.3335142751513825,0.06874075388590582,0.12819121359179084,0.33671254672040546,0.46871054101846493
3.75,0.33412204313864385,0.06924691654585062,0.12860409070156809,0.3383830893706759,0.4690568021906108
3.7600000000000002,0.3347272620711486,0.06975578817465532,0.1290167500404079,0.34005644403139357,0.4694030873591483
3.77,0.33532991942593626,0.07026737677039202,0.12942918339575696,0.34173259449395116,0.46974940473364835
3.7800000000000002,0.335930002645175,0.07078169032607082,0.12984138259282685,0.3434115245326894,0.47009576248221696
3.79,0.33652749913621116,0.07129873682921485,0.13025333949370366,0.34509321790485975,0.4704421687324017
3.8000000000000003,0.3371223962716215,0.0718185242614327,0.13066504599647896,0.3467776583505811,0.47078863157207573
3.81,0.3377146813892666,0.07234106059798742,0.1310764940344019,0.3484648295927873,0.47113515905030023
3.8200000000000003,0.3383043417923464,0.07286635380736296,0.13148767557505298,0.3501547153371678,0.47148175917816426
3.83,0.3388913647495549,0.07339441185100919,0.13189858261755022,0.35184729927259634,0.4718284399316512
3.84,0.3394757374958661,0.07392524268426161,0.13230920717691722,0.3535425650747626,0.4721752092677258
3.85,0.3400574472314,0.07445885425366378,0.13271954130772984,0.35524049639999516,0.4725220750999717
3.86,0.3406364811217617,0.07499525449703832,0.13312957709772713,0.3569410768865797,0.47286904530515944
3.87,0.3412128262982695,0.07553445134334404,0.1335393066637522,0.358644290155495,0.47321612772741634
3.88,0.3417864698580269,0.07607645271223439,0.13394872215093737,0.3603501198103337,0.4735633301790542
3.89,0.34235739886399674,0.07662126651361381,0.1343578157319069,0.3620585494372193,0.47391066044137964
3.9,0.3429256003450769,0.07716890064719102,0.13476657960599617,0.36376956260471355,0.4742581262654864
3.91,0.34349106129617885,0.07771936300202997,0.13517500599848903,0.3654831428637191,0.47460573537303075
3.92,0.34405376867830734,0.07827266145609788,0.13558308715987133,0.3671992737473741,0.4749534954569879
3.93,0.34461370941864267,0.07882880387581095,0.13599081536510255,0.36891793877094087,0.47530141418239197
3.94,0.34517087041062466,0.07938779811557711,0.13639818291290384,0.37063912143168676,0.4756494991870571
3.95,0.34572523851403897,0.07994965201733645,0.1368051821250639,0.37236280520875936,0.4759977580822818
3.96,0.3462768005472147,0.08051437341918873,0.13721180528665441,0.37408897358695886,0.4763461985145075
3.97,0.3468255433235808,0.08108197011858471,0.137618044881105,0.37581760995862856,0.47669482792279166
3.98,0.3473714535900201,0.08165244993120155,0.13802389320490807,0.3775486977845467,0.47704365393629344
3.99,0.3479145180734415,0.08222582064504463,0.1384293426615431,0.3792822204708786,0.47739268407103097
4.0,0.34845472346751927,0.08280209003356738,0.13883438567266812,0.3810181614055218,0.4777419258214865
4.01,0.34899205643281683,0.08338126585518695,0.1392390146775837,0.38275650395790806,0.4780913866611475
4.0200000000000005,0.3495265035969105,0.08396335585279988,0.13964322213269661,0.38449723147880555,0.47844107404304687
4.03,0.3500580515545132,0.0845483677532976,0.14004700051098337,0.38624032730012003,0.4787909954003041
4.04,0.35058668686759864,0.08513630926708234,0.14045034230145412,0.38798577473469786,0.4791411581466658
4.05,0.35111239606552463,0.08572718808758262,0.1408532400086163,0.38973355707612717,0.47949156967704637
4.0600000000000005,0.35163516564515745,0.08632101189076895,0.14125568615193831,0.3914836575985403,0.47984223736806886
4.07,0.352154982070995,0.08691778833466933,0.14165767326531317,0.3932360595564151,0.48019316857860556
4.08,0.35267183177532374,0.08751752505895534,0.14205919389608973,0.3949907461844761,0.48054437065076405
4.09,0.3531857011594378,0.08812022968681422,0.14246024058999812,0.3967477007008019,0.48089585092538595
4.1,0.3536965765923582,0.08872590982144282,0.142860805909255,0.39850690630238833,0.4812476167234076
4.11,0.35420444441080046,0.08933457304522764,0.14326088243409718,0.4002683461644795,0.48159967534427106
4.12,0.3547092909197755,0.08994622692028648,0.14366046275591507,0.40203200344180884,0.4819520340729777
4.13,0.3552111023927152,0.09056087898798819,0.14405953947669325,0.4037978612684072,0.48230470018065325
4.14,0.3557098650715982,0.09117853676847186,0.14445810520845062,0.40556590275740967,0.48265768092511235
4.15,0.3562055651670752,0.09179920776016647,0.14485615257268078,0.4073361110008628,0.48301098355142347
4.16,0.3566981888585944,0.09242289943930998,0.1452536741997922,0.4091084690695317,0.4833646152924736
4.17,0.35718772229452755,0.09304961925946925,0.1456506627285488,0.41088296001270797,0.48371858336953316
4.18,0.35767415159229515,0.09367937465105912,0.14604711080550994,0.4126595668580164,0.48407289499282075
4.19,0.35815746283849215,0.0943121730208621,0.14644301108447108,0.41443827261122257,0.48442755736206794
4.2,0.3586376420890134,0.09494802175154748,0.14683835622590372,0.41621906025603944,0.484782577667084
4.21,0.35911467536917924,0.09558692820119118,0.14723313889639597,0.41800191275393567,0.4851379630883208
4.22,0.3595885486738615,0.09622889970279495,0.1476273517680928,0.41978681304394216,0.48549372079743747
4.23,0.36005924796760824,0.09687394356380591,0.1480209875181364,0.4215737440424597,0.48584985795786545
4.24,0.3605267591891403,0.097522067067412,0.14841403881883855,0.4233626886415964,0.48620638173484937
4.25,0.3609910682514167,0.0981732774720375,0.14880649833724727,0.42515362970899573,0.4865632992958835
4.26,0.36145216103182376,0.09882758200682362,0.14919835875566026,0.42694655009098414,0.486920617789728
4.2700000000000005,0.36191002337813477,0.09948498787351924,0.14958961275869284,0.42874143261041725,0.48727834435962514
4.28,0.3623646411087367,0.10014550224604128,0.14998025303250306,0.4305382600664521,0.4876364861440839
4.29,0.36281600001276776,0.10080913226999938,0.1503702722642069,0.43233701523435164,0.4879950502774706
4.3,0.3632640858502552,0.10147588506221995,0.15075966314129322,0.4341376808652872,0.4883540438905997
4.3100000000000005,0.3637088843522526,0.10214576771027065,0.15114841835103865,0.4359402396861422,0.48871347411132454
4.32,0.3641503812209773,0.10281878727198435,0.15153653057992242,0.43774467439931464,0.4890733480651279
4.33,0.3645885621299481,0.10349495077498391,0.15192399251304164,0.43955096768252133,0.4894336728757128
4.34,0.36502341272412286,0.10417426521620617,0.15231079683352597,0.4413591021886005,0.4897944556655934
4.3500000000000005,0.3654549186200358,0.10485673756142636,0.15269693622195277,0.44316906054531546,0.4901557035566853
4.36,0.3658830654059351,0.10554237474478222,0.15308240335576181,0.44498082535515715,0.4905174236708967
4.37,0.3663078386419207,0.10623118366829866,0.15346719090867053,0.4467943791951482,0.4908796231307188
4.38,0.3667292238600812,0.10692317120141176,0.1538512915500888,0.4486097046166458,0.4912423090598167
4.39,0.36714720656907474,0.10761834417957246,0.154234697953982,0.4504267841384225,0.49160548857382913
4.4,0.36756177227110054,0.10831670940028147,0.1546174028340889,0.4522456002209945,0.4919691687438566
4.41,0.36797290642579644,0.10901827363012496,0.15499939886626293,0.45406613532126483,0.49233335667692324
4.42,0.36838059446315763,0.10972304360164996,0.15538067871506986,0.45588837187298586,0.4926980594883984
4.43,0.3687848217866835,0.11043102601226464,0.1557612350396029,0.45771229228200855,0.4930632842959548
4.44,0.3691855737735479,0.11114222752375609,0.15614106049296667,0.4595378789260364,0.49342903822008777
4.45,0.3695828357747687,0.11185665476180763,0.15652014772176098,0.4613651141543795,0.49379532838463436
4.46,0.36997659311537806,0.11257431431551676,0.1568984893655649,0.46319398028770903,0.49416216191729284
4.47,0.3703668310945923,0.1132952127369125,0.15727607805642055,0.46502445961781164,0.4945295459501421
4.48,0.3707535349859817,0.11401935654047307,0.15765290641831692,0.4668565344073433,0.4948974876201605
4.49,0.3711366900376403,0.11474675220264333,0.15802896706667383,0.4686901868895833,0.49526599406974553
4.5,0.37151628147235655,0.11547740616135259,0.15840425260782587,0.47052539926818915,0.4956350724472329
4.51,0.3718922944877823,0.11621132481553209,0.15877875563850627,0.4723621537169503,0.4960047299074161
4.5200000000000005,0.37226471425660346,0.11694851452463259,0.1591524687453307,0.4742004323795425,0.49637497361206523
4.53,0.3726335259267094,0.1176889816081418,0.1595253845042812,0.47604021736928165,0.4967458107304466
4.54,0.37299871462220113,0.11843273234494579,0.15989749548196594,0.4778814907675523,0.4971172484380007
4.55,0.37336026546957285,0.11917977296798585,0.16026879429024354,0.4797242345823748,0.4974892938596867
4.5600000000000005,0.37371816356403187,0.11993010967010136,0.1606392735139509,0.4815684308017574,0.4978619541449051
4.57,0.3740723939666682,0.1206837486041075,0.16100892570402756,0.4834140613981994,0.49823523647461077
4.58,0.3744229417156763,0.12144069588024836,0.16137774340042627,0.48526110831094843,0.49860914803754186
4.59,0.3747697918265663,0.12220095756570643,0.16174571913168545,0.48710955344568774,0.4989836960306469
4.6000000000000005,0.37511292929237583,0.12296453968411254,0.16211284541450127,0.4889593786742249,0.49935888765951264
4.61,0.37545233908388154,0.1237314482150554,0.1624791147532999,0.4908105658341793,0.49973473013879177
4.62,0.3757880061498108,0.1245016890935918,0.16284451963980992,0.4926630967286713,0.5001112306926305
4.63,0.37611991541705336,0.12527526820975612,0.16320905255263446,0.4945169531260098,0.5004883965550965
4.64,0.37644805179087293,0.12605219140807022,0.16357270595682352,0.4963721167593806,0.5008662349706056
4.65,0.37677240015511865,0.12683246448705326,0.1639354723034462,0.4982285693265347,0.5012447531943509
4.66,0.37709294537243704,0.1276160931987313,0.16429734402916293,0.500086292489476,0.5016239584927291
4.67,0.3774096722844833,0.12840308324814736,0.16465831355579783,0.5019452678741503,0.502003858143769
4.68,0.37772256571213325,0.12919344029287116,0.1650183732899109,0.5038054770701329,0.5023844594375588
4.69,0.37803161045569467,0.1299871699425089,0.1653775156223703,0.5056669016303172,0.5027657696766737
4.7,0.37833679131134085,0.1307842777570127,0.16573573295000957,0.5075295230454694,0.5031477961535583
4.71,0.37863809307027174,0.13158476924626866,0.16609301767377033,0.5093933227455438,0.5035305461524465
4.72,0.37893550048344365,0.13238864987223115,0.16644936214996678,0.5112582821543465,0.5039140270001965
4.73,0.3792289982828891,0.13319592504687128,0.1668047587185965,0.513124382656518,0.5042982460367311
4.74,0.3795185711822563,0.134006600131662,0.16715919970335888,0.5149916055967131,0.5046832106149994
4.75,0.37980420387706454,0.1348206804370853,0.16751267741128667,0.5168599322792231,0.5050689281013425
4.76,0.3800858810449591,0.1356381712221384,0.1678651841323775,0.5187293439675955,0.5054554058758598
4.7700000000000005,0.3803635873459665,0.1364590776938404,0.16821671213922537,0.5205998218842555,0.5058426513327742
4.78,0.38063730742274937,0.13728340500673877,0.16856725368665199,0.5224713472101258,0.5062306718807985
4.79,0.380907025900862,0.13811115826241618,0.16891680101133844,0.5243439010842486,0.5066194749435012
4.8,0.3811727273890051,0.13894234250899684,0.1692653463314566,0.5262174646034057,0.507009067959672
4.8100000000000005,0.38143439647928107,0.13977696274065327,0.16961288184630063,0.5280920188217396,0.507399458383688
4.82,0.3816920177474492,0.14061502389711253,0.1699593997359184,0.5299675447503737,0.5077906536858794
4.83,0.3819455757531807,0.14145653086316332,0.17030489216074307,0.5318440233570337,0.5081826613528952
4.84,0.38219505504031376,0.14230148846816207,0.17064935126122452,0.5337214355656686,0.5085754888880696
4.8500000000000005,0.38244044014349743,0.14314990148554863,0.17099276916478365,0.5355997622460444,0.5089691438041256
4.86,0.38268171561153796,0.1440017746323834,0.17133513801191194,0.5374789841771231,0.5093636335958494
4.87,0.38291886595715285,0.14485711256878642,0.17167644989791683,0.5393590821259452,0.5097589658010189
4.88,0.38315187567535586,0.14571591989746785,0.17201669689333432,0.5412400368187944,0.5101551479790277
4.89,0.38338072924775696,0.14657820116324033,0.17235587104819675,0.5431218289344714,0.5105521877064004
4.9,0.3836054111428626,0.1474439608525256,0.17269396439171608,0.5450044391038432,0.5109500925771039
4.91,0.383825905816376,0.14831320339286075,0.17303096893196696,0.5468878479093933,0.511348870202859
4.92,0.38404219771149734,0.14918593315240547,0.17336687665557018,0.5487720358847712,0.5117485282134528
4.93,0.38425427125922423,0.15006215443944837,0.17370167952737586,0.5506569835143433,0.5121490742570497
4.94,0.38446211087865184,0.1509418715019136,0.1740353694901467,0.552542671232742,0.5125505160005036
4.95,0.38466570097727326,0.15182508852686738,0.17436793846424103,0.5544290794244153,0.5129528611296689
4.96,0.3848650259512797,0.15271180964002498,0.17469937834729643,0.556316188423178,0.5133561173497131
4.97,0.3850600701858609,0.15360203890525717,0.17502968101391267,0.5582039785117603,0.5137602923854279
4.98,0.38525081805550543,0.15449578032409686,0.17535883831533508,0.5600924299213589,0.514165393981541
4.99,0.38543725392430067,0.1553930378352455,0.17568684207913773,0.5619815228311856,0.5145714299030278
5.0,0.3856193621472061,0.15629381531410877,0.17601368410963802,0.563871237366418,0.5149784079346499
5.01,0.38579712709844904,0.1571981165731276,0.17633935620870367,0.5657615535515149,0.515386335858918
5.0200000000000005,0.38597053313507484,0.1581059453602061,0.17666385014780528,0.5676524513702419,0.5157952214856364
5.03,0.3861395645945802,0.15901730535813982,0.17698715766569442,0.5695439107696093,0.5162050726543354
5.04,0.38630420580678737,0.15993220018446241,0.1773092704767887,0.5714359116403781,0.5166158972253772
5.05,0.3864644410941943,0.1608506333909535,0.17763018027089275,0.5733284338165257,0.5170277030802275
5.0600000000000005,0.3866202547723258,0.161772608463147,0.17794987871291945,0.5752214570747134,0.5174404981217274
5.07,0.38677163115008395,0.16269812881983883,0.17826835744261083,0.5771149611337534,0.5178542902743647
5.08,0.3869185545300988,0.1636271978125955,0.17858560807425952,0.5790089256540758,0.5182690874845456
5.09,0.38706100920907915,0.16455981872526204,0.17890162219642963,0.5809033302371955,0.5186848977208663
5.1000000000000005,0.3871989794781632,0.16549599477347018,0.17921639137167814,0.5827981544251798,0.519101728974385
5.11,0.38733244962326885,0.1664357291041461,0.1795299071362756,0.584693377700114,0.5195195892588927
5.12,0.3874614039254452,0.16737902479501918,0.17984216099992772,0.5865889794835698,0.5199384866111857
5.13,0.3875858266612223,0.1683258848541296,0.18015314444549635,0.5884849391360719,0.5203584290913364
5.14,0.38770570210296257,0.16927631221933678,0.18046284892872042,0.5903812359565649,0.5207794247829659
5.15,0.38782101452376155,0.1702303097578842,0.1807712658796311,0.5922778491738117,0.5212014817916629
5.16,0.3879317482205021,0.17118788026619103,0.1810783867107229,0.5941747579056069,0.5216246082360171
5.17,0.3880378874696728,0.17214902646880426,0.18138420280010004,0.5960719412372014,0.5220488122660125
5.18,0.3881394165415766,0.1731137510180796,0.18168870549635524,0.5979693781961989,0.5224741020576594
5.19,0.3882363197052164,0.1740820564937465,0.18199188611997918,0.5998670477439813,0.5229004858114208
5.2,0.3883285812286914,0.17505394540241648,0.18229373596309817,0.6017649287750952,0.5233279717524653
5.21,0.3884161853795929,0.17602942017709225,0.1825942462892124,0.6036630001166398,0.5237565681309206
5.22,0.38849911642540047,0.1770084831766762,0.18289340833293394,0.605561240527652,0.5241862832221266
5.23,0.3885773586338779,0.17799113668547906,0.1831912132997246,0.607459628698494,0.5246171253268882
5.24,0.3886508962734691,0.1789773829127285,0.18348765236563405,0.609358143250239,0.5250491027717289
5.25,0.3887197136136945,0.17996722399207807,0.18378271667703783,0.6112567627340585,0.5254822239091438
5.26,0.38878379492554654,0.18096066198111566,0.18407639735037534,0.6131554656306091,0.5259164971178526
5.2700000000000005,0.38884312448188624,0.1819576988608724,0.18436868547188787,0.6150542303494183,0.5263519308030532
5.28,0.3888976865578388,0.18295833653533095,0.18465957209735645,0.6169530352282715,0.5267885333966743
5.29,0.3889474654311897,0.18396257683093467,0.1849490482518402,0.6188518585325987,0.527226313357629
5.3,0.38899244539549616,0.1849704214957114,0.18523710493319137,0.6207506784306955,0.5276652791678735
5.3100000000000005,0.389032610770277,0.1859818721984863,0.1855237331147034,0.6226494729744948,0.5281054393294299
5.32,0.38906794585642884,0.18699693052975025,0.1858089237314858,0.6245482201844403,0.5285468023794755
5.33,0.38909843495920393,0.18801559800048628,0.18609266768691127,0.6264468980059557,0.5289893768831487
5.34,0.38912406238976643,0.1890378760416428,0.186374955852698,0.6283454843066254,0.529433171433418
5.3500000000000005,0.3891448124656395,0.1900637660036409,0.18665577906866315,0.630243956875485,0.5298781946513191
5.36,0.38916066951115225,0.19109326915588104,0.1869351281424758,0.6321422934223095,0.5303244551861911
5.37,0.38917161785788734,0.19212638668625093,0.1872129938494103,0.634040471576904,0.5307719617159123
5.38,0.3891776418451277,0.19316311970063216,0.18748936693209942,0.6359384688883924,0.5312207229471374
5.39,0.38917872582030405,0.1942034692224074,0.1877642381002876,0.6378362628245066,0.5316707476155329
5.4,0.38917485413944186,0.19524743619196774,0.18803759803058423,0.6397338307708764,0.5321220444860139
5.41,0.38916601116760857,0.19629502146621938,0.18830943736621655,0.6416311500303182,0.53257462235298
5.42,0.38915218127936085,0.1973462258180914,0.18857974671678324,0.6435281978221253,0.5330284900405522
5.43,0.38913334885919165,0.19840104993604238,0.18884851665800734,0.6454249512813568,0.5334836564028087
5.44,0.3891094983020091,0.1994594944235646,0.18911573773149323,0.6473213874580619,0.5339401303240167
5.45,0.3890806140389047,0.20052155979605882,0.18938140044734492,0.6492174832646551,0.5343979207152962
5.46,0.3890466805168733,0.20158724648249624,0.18964549528157398,0.6511132155177014,0.5348570365177808
5.47,0.3890076821773595,0.202656554827202,0.1899080126733744,0.6530085609821084,0.5353174867059441
5.48,0.38896360347529235,0.20372948508743022,0.1901689430269792,0.654903496332305,0.5357792802852133
5.49,0.38891442887958766,0.20480603743286518,0.19042827671141982,0.6567979981514196,0.5362424262921974
5.5,0.3888601428736488,0.20588621194512335,0.19068600406028538,0.6586920429304579,0.536706933794917
5.51,0.3888007299558689,0.20697000861725454,0.1909421153714822,0.6605856070674812,0.5371728118930315
5.5200000000000005,0.38873617464013205,0.20805742735324342,0.191196600906993,0.6624786668667833,0.5376400697180684
5.53,0.388666461456315,0.20914846796751088,0.19144945089263632,0.6643711985380689,0.5381087164336522
5.54,0.3885915749507888,0.21024313018441582,0.19170065551782595,0.666263178195632,0.5385787612357322
5.55,0.3885114996869202,0.2113414136377564,0.19195020493533022,0.6681545818575326,0.5390502133528122
5.5600000000000005,0.3884262202455734,0.21244331787027174,0.19219808926103135,0.6700453854447757,0.5395230820461778
5.57,0.38833572122561144,0.21354884233314286,0.19244429857368484,0.6719355647804878,0.5399973766101263
5.58,0.388239987244398,0.2146579863854949,0.19268882291467887,0.6738250955890962,0.5404731063721943
5.59,0.3881390029406868,0.21577074929345688,0.1929316522878298,0.6757139534902734,0.5409502806932919
5.6000000000000005,0.3880327530090995,0.21688713022338407,0.1931727766596569,0.6776021139236682,0.541428908966579
5.61,0.3879212221492952,0.21800712825084595,0.19341218595836313,0.6794895522605588,0.5419090006197367
5.62,0.3878043950721114,0.21913074235908592,0.19364987007368006,0.6813762437906764,0.5423905651149713
5.63,0.38768225651086013,0.22025797143652756,0.193885818856791,0.683262163697728,0.5428736119488139
5.64,0.3875547912218898,0.22138881427626503,0.19412002212009108,0.6851472870584437,0.543358150652346
