t,deltaPsi,NADH_x,Q_x,Cox_x,ATP_x,ATP_mx,ADP_x,ADP_mx,pH_x,K_x,Mg_x,PI_x,ATP_i,ATP_mi,ADP_i,ADP_mi,AMP_i,PI_i,Mg_i,ATP_c,ADP_c,AMP_c,ATP_mc,ADP_mc,PI_c,Mg_c,PCr_c
1.76,187.21070221133436,0.0019903888780907607,0.0007607363673918246,0.0023937526374266664,0.009718245154292949,0.008771578734383527,0.0002817548457070502,0.00011004311964753922,6.9574886326470455,0.1654400306975513,0.00022237814596895412,0.0064476437660257666,0.008155241533951606,0.007232217751323513,3.61342245143079e-05,1.2699759947699345e-05,6.941823341710256e-08,0.007907911266313647,0.00018804848872879944,0.008152118128254554,3.9245227260353034e-05,8.18211844251785e-08,0.007967632852472317,2.9402191342000798e-05,0.007908696248936295,0.0010365229561857077,0.02373352200334653
1.77,187.21189230196015,0.0019906293739247725,0.0007606928537705355,0.0023937524798037513,0.009718254415054054,0.008771583560353834,0.0002817455849459449,0.00011003921776647623,6.957492236608294,0.16543877077384597,0.00022237722187970927,0.006446853592449245,0.008155245648703735,0.00723221961908847,3.613012554377198e-05,1.2698301398640552e-05,6.940245182598333e-08,0.007906768366556296,0.00018804807951290148,0.008152122527659874,3.924084616627539e-05,8.180287318320837e-08,0.007967637002448163,2.939890293299721e-05,0.00790755319301232,0.001036522094618866,0.023734704588913486
1.78,187.21303887495037,0.001990863057882642,0.0007606501930561977,0.0023937523803074924,0.009718262390128051,0.008771587717169701,0.00028173760987194705,0.00011003585695601047,6.9574958532144695,0.16543750121126727,0.00022237642587430903,0.006446062277134457,0.008155249761227229,0.00723222148583733,3.6126028791569395e-05,1.2696843643054716e-05,6.938668053664065e-08,0.007905625687855392,0.000188047670519628,0.008152126926227559,3.923646590429264e-05,8.178456747979184e-08,0.00796764115163356,2.939561514991431e-05,0.007906410362374602,0.0010365212332165525,0.023735887066419846
1.79,187.2141442568642,0.0019910902004331805,0.0007606083950062115,0.002393752346564013,0.009718269149700243,0.008771591241373998,0.00028173085029975715,0.00011003300766769957,6.957499481911504,0.165436222502037,0.0002223757509583224,0.006445269914299899,0.008155253871597278,0.007232223351604236,3.612193418279506e-05,1.2695386654278646e-05,6.937091925942655e-08,0.007904483223205193,0.00018804726174149843,0.008152131323955526,3.9232086476483946e-05,8.176626732217232e-08,0.007967645300026537,2.9392327994312316e-05,0.007905267749717329,0.001036520371979176,0.023737069435248746
1.8,187.21521010738118,0.0019913110040247002,0.0007605674609804267,0.002393752382937105,0.00971827474356982,0.008771594158886517,0.0002817252564301808,0.00011003064894314597,6.957503122288017,0.16543493499876905,0.00022237519217035577,0.006444476567465065,0.008155257979867414,0.0072322252164134905,3.611784166412946e-05,1.2693930413333792e-05,6.935516778862116e-08,0.007903340967795458,0.0001880468531731883,0.008152135720842273,3.922770788434422e-05,8.174797271552265e-08,0.007967649447625683,2.9389041467313208e-05,0.007904125350024927,0.0010365195109070296,0.023738251694954846
1.81,187.21623833151585,0.0019915256972459078,0.0007605273948301255,0.0023937524948779106,0.00971827922904709,0.00877159649954359,0.0002817207709529087,0.0001100287566568563,6.957506773879117,0.16543363910590664,0.0002223747437995706,0.006443682311125686,0.008155262086099216,0.007232227080293059,3.611375117422838e-05,1.2692474898383545e-05,6.93394258867816e-08,0.00790219891602259,0.00018804644480857093,0.008152140116886102,3.922333012956499e-05,8.172968366556189e-08,0.007967653594429394,2.9385755570186174e-05,0.007902983157454756,0.0010365186500004458,0.023739433845028957
1.82,187.2172304817179,0.0019917344732248055,0.0007604881956982069,0.002393752686063405,0.009718282652682287,0.00877159828757684,0.00028171734731771166,0.00011002731121537869,6.957510436296093,0.16543233515435488,0.0002223744012077992,0.006442887203414887,0.00815526619034287,0.007232228943265726,3.6109662663102494e-05,1.2691020091632955e-05,6.932369336026112e-08,0.007901057063448961,0.00018804603664265344,0.008152144512085643,3.921895321351374e-05,8.171140017674386e-08,0.007967657740436378,2.938247030395728e-05,0.00790184116738085,0.0010365177892596915,0.02374061588505223
1.83,187.21818803427664,0.001991937518946167,0.0007604498607538029,0.002393752959600155,0.009718285058654977,0.008771599545981043,0.0002817149413450212,0.00011002629402548973,6.957514109165529,0.16543102345950836,0.0002223741599934859,0.006442091298396701,0.008155270292646035,0.0072322308053531376,3.610557608327135e-05,1.268956597618077e-05,6.930797002542269e-08,0.007899915405916216,0.0001880456286706944,0.008152148906439597,3.921457713748484e-05,8.169312225320897e-08,0.007967661885645407,2.9379185669597462e-05,0.00790069937546853,0.001036516928685022,0.02374179781462483
1.84,187.21911252726537,0.0019921350269428814,0.0007604123884069908,0.0023937533189867933,0.009718286493048586,0.008771600298743357,0.0002817135069514115,0.00011002568569147755,6.957517792101153,0.16542970434947488,0.00022237401556518473,0.006441294653234019,0.008155274393058395,0.007232232666577851,3.610149138524544e-05,1.268811253441041e-05,6.929225569076745e-08,0.007898773939049898,0.00018804522088775141,0.008152153299946603,3.921020190283161e-05,8.167484989934592e-08,0.007967666030055201,2.9375901668122015e-05,0.007899557777157647,0.0010365160682767032,0.023742979633331343
1.85,187.22000547179553,0.001992327187295418,0.000760375776605132,0.0023937537675662334,0.009718287001145286,0.008771600569435406,0.000281712998854712,0.00011002546715353967,6.957521484721451,0.16542837814705558,0.00022237396341107368,0.006440497323868678,0.008155278491628797,0.0072322345269620475,3.6097408520366024e-05,1.2686659749000511e-05,6.927655016776254e-08,0.00789763265856226,0.00018804481328896463,0.008152157692605331,3.9205827510883515e-05,8.165658311945108e-08,0.007967670173664504,2.937261830052844e-05,0.007898416367978719,0.0010365152080349955,0.02374416134076312
1.86,187.2208680335378,0.0019925141573307907,0.0007603400175748349,0.0023937543067279726,0.009718286617695773,0.008771600376146077,0.0002817133823042255,0.00011002562378515156,6.957525186716547,0.1654270451040394,0.00022237400006879123,0.006439699349764219,0.00815528258839498,0.007232236386522865,3.609332745104229e-05,1.2685207606568414e-05,6.926085331018554e-08,0.007896491561328418,0.000188044405870579,0.008152162084414771,3.9201453962645144e-05,8.163832191648013e-08,0.00796767431647236,2.9369335567570414e-05,0.007897275144676143,0.001036514347960097,0.023745342936599197
1.87,187.22170176464186,0.001992696130959028,0.000760305109952673,0.0023937549400489143,0.009718285389221084,0.008771599743091005,0.00028171461077891363,0.00011002613600582136,6.957528897696907,0.1654257055515242,0.00022237412090319304,0.006438900788781582,0.008155286683407089,0.007232238245283075,3.608924812732021e-05,1.2683756089332057e-05,6.924516492467615e-08,0.007895350642924877,0.0001880439986276056,0.008152166475373555,3.9197081259483664e-05,8.16200662948814e-08,0.007967678458477479,2.936605347027367e-05,0.007896134102638645,0.0010365134880522757,0.023746524420420554
1.8800000000000001,187.2225075958713,0.001992873241948607,0.0007602710422700701,0.0023937556676118573,0.009718283343102062,0.008771598684504505,0.00028171665689793643,0.00011002699230673809,6.957532617408284,0.1654243596915826,0.00022237432318877648,0.006438101669132641,0.008155290776694938,0.007232240103256211,3.608517051949887e-05,1.2682305186721368e-05,6.922948489751575e-08,0.007894209901028916,0.00018804359155708025,0.008152170865480916,3.919270940215885e-05,8.160181625653536e-08,0.00796768259967914,2.9362772009207322e-05,0.007894993239445794,0.0010365126283116805,0.02374770579196837
1.8900000000000001,187.22328693424103,0.0019930456704130178,0.0007602378107653444,0.002393756492173277,0.00971828052143008,0.008771597222295653,0.00028171947856991627,0.00011002817497249114,6.957536345491378,0.16542300782546263,0.00022237460273187546,0.006437302041766477,0.008155294868303993,0.007232241960462921,3.60810945822836e-05,1.2680854882612526e-05,6.921381305321614e-08,0.007893069331705272,0.00018804318465447928,0.008152175254735626,3.918833839190062e-05,8.158357180532239e-08,0.00796768674007618,2.935949118529409e-05,0.007893852550995907,0.001036511768738553,0.023748887050860555
1.9000000000000001,187.224040793816,0.0019932135583899074,0.000760205405868026,0.002393757414409512,0.009718276954475795,0.00877159537222971,0.00028172304552420376,0.00011002967125489816,6.957540081667596,0.1654216501743363,0.00022237495651541194,0.006436501939577049,0.008155298958267292,0.00723224381691821,3.6077020282771306e-05,1.267940516528902e-05,6.919814926241767e-08,0.007891928932301041,0.00018804277791651384,0.00815217964313681,3.9183968229576004e-05,8.156533294366064e-08,0.007967690879667779,2.935621099918473e-05,0.007892712034526942,0.001036510909333063,0.02375006819681507
1.9100000000000001,187.2247702487602,0.001993377053727526,0.0007601738188526795,0.0023937584353051194,0.00971827267429277,0.008771593150996723,0.00028172732570722823,0.00011003146765819838,6.957543825646475,0.16542028697148448,0.00022237538134509902,0.006435701398164121,0.008155303046619742,0.007232245672637928,3.6072947586201125e-05,1.2677956022374081e-05,6.918249338908705e-08,0.007890788699970988,0.00018804237133971036,0.008152184030683551,3.917959891610556e-05,8.154709967417709e-08,0.007967695018453066,2.9352931451570035e-05,0.007891571687075712,0.0010365100500953918,0.0237512492295347
1.92,187.2254763621059,0.0019935363022916203,0.0007601430410088764,0.0023937595558080897,0.009718267712447673,0.008771590575021372,0.0002817322875523256,0.00011003355090189572,6.957547577143736,0.16541891844689832,0.00022237587407675488,0.006434900452588407,0.008155307133395627,0.007232247527637646,3.6068876458416024e-05,1.267650744170903e-05,6.916684530111244e-08,0.0078896486319145,0.00018804196492065798,0.008152188417374948,3.917523045238337e-05,8.152887199934449e-08,0.007967699156431193,2.9349652543120436e-05,0.007890431505724035,0.0010365091910257138,0.02375243014872665
1.93,187.22615990645136,0.0019936914184304965,0.0007601130601874833,0.002393760775453545,0.009718262091294068,0.008771587655900753,0.00028173790870593,0.00011003591161084462,6.95755133594766,0.16541754476806642,0.00022237643248842435,0.0064340991246842425,0.00815531121861921,0.007232249381928376,3.606480687522607e-05,1.267505941469087e-05,6.915120490885957e-08,0.00788850872629502,0.0001880415586569471,0.008152192803210428,3.917086283898193e-05,8.151064992018677e-08,0.007967703293601622,2.9346374274263613e-05,0.007889291488555538,0.0010365083321241413,0.023753610954177617
1.94,187.2268220247207,0.0019938425572800394,0.0007600838685101765,0.002393762095564491,0.009718255845036649,0.008771584411449785,0.00028174415496334934,0.00011003853537943671,6.957555101751371,0.16541616618286611,0.0002223770531708014,0.006433297453175511,0.008155315302327716,0.007232251235527021,3.606073879956055e-05,1.267361192811941e-05,6.913557206675416e-08,0.007887368980040794,0.00018804115254487252,0.008152197188188996,3.916649607689475e-05,8.149243343965172e-08,0.007967707429963411,2.934309664574534e-05,0.007888151632371339,0.0010365074733908694,0.023754791645571875
1.95,187.22746361765365,0.001993989848454984,0.0007600554550870826,0.002393763516268515,0.009718249000328912,0.00877158085553667,0.000281750999671086,0.00011004141099424137,6.95755887430515,0.16541478288793335,0.00022237773346911013,0.006432495465788533,0.008155319384550235,0.007232253088446794,3.605667220244228e-05,1.2672164971679121e-05,6.911994666239139e-08,0.007886229390876432,0.00018804074658154024,0.00815220157230991,3.916213016686102e-05,8.147422255957584e-08,0.007967711565515864,2.9339819658119838e-05,0.00788701193480147,0.0010365066148260425,0.023755972222658614
1.96,187.22808551024698,0.0019941334140674,0.0007600278079956595,0.0023937650373084575,0.009718241581545474,0.00877157700084498,0.00028175841845452343,0.00011004452819961623,6.957562653375048,0.1654133950644312,0.00022237847095542547,0.00643169318683,0.00815532346531345,0.007232254940699813,3.605260705728808e-05,1.2670718535906036e-05,6.910432859232164e-08,0.007885089956770851,0.00018804034076429484,0.0081522059555725,3.915776510954914e-05,8.145601728150908e-08,0.007967715700258346,2.9336543311888245e-05,0.00788587239373113,0.001036505756429792,0.02375715268520647
1.97,187.22868860243366,0.0019942733792565333,0.0007600009190120515,0.002393766659327652,0.009718233615519323,0.008771572861343712,0.00028176638448067627,0.00011004787570011783,6.9575664387183425,0.16541200290862865,0.00022237926295619301,0.006430890645905999,0.008155327544646528,0.007232256792299321,3.604854333504961e-05,1.2669272610458565e-05,6.908871774335713e-08,0.007883950675350053,0.00018803993509023442,0.008152210337976034,3.915340090568836e-05,8.143781760726343e-08,0.007967719834190168,2.9333267607597356e-05,0.007884733006687534,0.001036504898202261,0.023758333032968232
1.98,187.22927355685115,0.0019944098503692897,0.0007599747738069651,0.0023937683812067035,0.009718225121725469,0.008771568447168913,0.00028177487827452954,0.00011005144529982637,6.957570230134395,0.16541060656853682,0.00022238010753128322,0.006430087859854807,0.008155331622571002,0.007232258643255098,3.604448101428244e-05,1.2667827187700656e-05,6.907311403130757e-08,0.007882811545113956,0.0001880395295572159,0.008152214719519997,3.914903755579595e-05,8.141962353777617e-08,0.00796772396731084,2.932999254563505e-05,0.007883593772110448,0.0010365040401435512,0.023759513265753963
1.99,187.22984100812698,0.001994542929585617,0.0007599493585172652,0.002393770201848616,0.009718216118860744,0.008771563768054479,0.00028178388113925403,0.00011005522912780163,6.957574027430558,0.16540920618638089,0.00022238100281774214,0.006429284844857145,0.008155335699107542,0.007232260493576533,3.6040420074396804e-05,1.2666382260300037e-05,6.905751737501606e-08,0.007881672564620763,0.00018803912416318124,0.008152219100203896,3.9144675060360106e-05,8.140143507387184e-08,0.007967728099619901,2.9326718126367416e-05,0.007882454688500561,0.0010365031822537577,0.02376069338338199
2.0,187.2303915283286,0.00199467271250406,0.0007599246586610971,0.002393772119884093,0.009718206623757561,0.008771558832765772,0.0002817933762424373,0.00011005922009612169,6.957577830427811,0.1654078018915887,0.0002223819471381291,0.006428481614436933,0.008155339774274852,0.0072322623432721205,3.603636049677189e-05,1.2664937821624716e-05,6.904192770064538e-08,0.007880533732621613,0.00018803871890626846,0.008152223480027304,3.914031341980972e-05,8.138325221613641e-08,0.007967732231116945,2.9323444350116107e-05,0.007881315754560084,0.0010365023245329649,0.023761873385687002
2.0100000000000002,187.230925993783,0.0019947993203252032,0.0007599006659071371,0.0023937741358474323,0.009718196662157525,0.008771553654677241,0.00028180333784247314,0.00011006340739180876,6.957581638893807,0.1654063938733379,0.00022238293793097394,0.006427678196927806,0.00815534384810082,0.0072322641923545225,3.603230225361089e-05,1.2663493861784584e-05,6.9026344903078e-08,0.007879395046845997,0.00018803831378370588,0.008152227858989546,3.913595263481905e-05,8.13650749660621e-08,0.007967736361801338,2.9320171217385654e-05,0.00788017696792078,0.0010365014669813043,0.02376305327243112
2.02,187.23144509976945,0.0019949228574472513,0.0007598773689921018,0.002393776249272368,0.009718186254437561,0.008771548244381536,0.00028181374556243694,0.00011006778245053948,6.957585452631257,0.16540498228452433,0.00022238397316794845,0.0064268746122644015,0.008155347920607733,0.007232266040833861,3.602824532270409e-05,1.2662050372875123e-05,6.901076889716867e-08,0.007878256505614401,0.00018803790879327715,0.008152232237090102,3.913159270590424e-05,8.13469033245277e-08,0.007967740491672589,2.9316898728562388e-05,0.007879038326832679,0.001036500609598877,0.023764233043421464
2.0300000000000002,187.23194923887664,0.001995043400837303,0.000759854751444208,0.00239377845796414,0.009718175412032147,0.008771542607836979,0.00028182458796785075,0.00011007234045396297,6.957589271500074,0.1654035672176919,0.0002223850517090823,0.006426070866165077,0.008155351991808574,0.007232267888716033,3.602418969112927e-05,1.266060735029176e-05,6.899519963059104e-08,0.007877118108242525,0.0001880375039336888,0.008152236614328717,3.91272336333222e-05,8.132873729141773e-08,0.007967744620730455,2.931362688383896e-05,0.007877899830587357,0.001036499752385733,0.023765412698539615
2.04,187.23243890140358,0.0019951610350169686,0.0007598327990766513,0.0023937807603955576,0.009718164149209924,0.00877153675246538,0.0002818358507900746,0.00011007707540111311,6.957593095344462,0.1654021487842628,0.00022238617213353083,0.006425266969280158,0.00815535606171922,0.007232269736008249,3.602013534307152e-05,1.2659164788403552e-05,6.897963704155172e-08,0.007875979853710764,0.00018803709920336116,0.008152240990705061,3.912287541740348e-05,8.131057686687614e-08,0.007967748748974629,2.931035568346277e-05,0.007876761478124664,0.0010364988953419365,0.023766592237644636
2.05,187.23291466924627,0.0019952758522630985,0.0007598114998328478,0.0023937831556773673,0.009718152483069913,0.008771530687163125,0.0002818475169300848,0.0001100819800985939,6.957596923990957,0.165400727114392,0.00022238733273830625,0.006424462937011593,0.008155360130358526,0.007232271582719072,3.601608225974863e-05,1.2657722680523296e-05,6.896408105671924e-08,0.007874841740671042,0.00018803669460041794,0.008152245366218717,3.9118518058563584e-05,8.129242205140376e-08,0.007967752876404714,2.9307085127745025e-05,0.007875623268041684,0.0010364980384675695,0.023767771660572992
2.06,187.2333773359171,0.001995387963731272,0.0007597908459976464,0.002393785644282495,0.00971814043722403,0.00877152442421923,0.0002818595627759679,0.00011008704460955535,6.9576007572239025,0.16539930238163808,0.00022238853117123852,0.006423658795349649,0.00815536419775222,0.007232273428860186,3.6012030415534546e-05,1.2656281017527625e-05,6.894853157619542e-08,0.007873703767036314,0.00018803629012229916,0.008152249740869068,3.911416155741706e-05,8.127427284633504e-08,0.00796775700302013,2.9303815217146356e-05,0.007874485198164418,0.0010364971817627517,0.02376895096710816
2.07,187.233827203737,0.0019954974343191307,0.0007597708212489659,0.0023937882238050595,0.009718128020233141,0.008771517968083604,0.0002818719797668559,0.00011009226533614607,6.957604594929032,0.16539787465849567,0.00022238976658027428,0.006422854546694533,0.00815536826391011,0.007232275274436047,3.600797980066006e-05,1.2654839795937468e-05,6.893298856151906e-08,0.007872565932384364,0.0001880358857680289,0.008152254114655972,3.91098059141098e-05,8.125612925104623e-08,0.00796776112882074,2.930054595177552e-05,0.007873347268055848,0.0010364963252275116,0.02377013015715868
2.08,187.23426472785692,0.0019956043423546865,0.0007597514125230917,0.002393790892846621,0.00971811524536729,0.008771511325659306,0.00028188475463270755,0.00011009763669676278,6.957608436961904,0.16539644404877912,0.00022239103764395626,0.006422050201175918,0.008155372328846965,0.007232277119453362,3.600393040041092e-05,1.2653399010513477e-05,6.89174519550234e-08,0.007871428235755066,0.00018803548153613724,0.008152258487579136,3.910545112893085e-05,8.123799126551366e-08,0.007967765253806275,2.9297277331848744e-05,0.007872209476717667,0.0010364954688619054,0.023771309230594985
2.09,187.23469033971597,0.001995708763238143,0.0007597326067564134,0.0023937936499498023,0.009718102125188213,0.008771504503480819,0.00028189787481178527,0.00011010315340782258,6.957612283183974,0.16539501065131676,0.00022239234311138335,0.006421245768057731,0.008155376392576796,0.007232278963918496,3.599988220083286e-05,1.2651958656286822e-05,6.890192170197187e-08,0.00787029067625471,0.00018803507742523004,0.008152262859638298,3.9101097202144565e-05,8.12198588896114e-08,0.007967769377976481,2.929400935756375e-05,0.007871071823220794,0.0010364946126659848,0.023772488187294143
2.1,187.23510467400604,0.00199581079065811,0.0007597143947979142,0.002393796494917709,0.00971808867847902,0.008771497511323655,0.00028191132152097855,0.00011010880756508816,6.95761613341707,0.16539357460584864,0.0002223936811112805,0.006420441266314321,0.008155380455120076,0.007232280807840744,3.5995835181532084e-05,1.2650518725998046e-05,6.88863977235418e-08,0.007869153252303083,0.00018803467343327083,0.008152267230833008,3.9096744134200114e-05,8.12017321239618e-08,0.007967773501330934,2.929074202925709e-05,0.007869934305919162,0.0010364937566398372,0.023773667027082473
2.11,187.2355080570915,0.0019959104887700596,0.0007596967625903832,0.0023937994258399473,0.009718074914624635,0.008771490354068275,0.0002819250853753621,0.00011011459522238864,6.9576199875460265,0.16539213598957295,0.00022239505070936196,0.006419636700791681,0.00815538451648745,0.007232282651224943,3.599178933190316e-05,1.2649079215869916e-05,6.887087997771944e-08,0.007868015963330545,0.00018803426955919979,0.008152271601163105,3.90923919252593e-05,8.118361096801831e-08,0.007967777623869486,2.928747534704944e-05,0.007868796924221839,0.0010364929007834942,0.023774845749864874
2.12,187.23590089537862,0.0019960079285003666,0.0007596796978652567,0.0023938024413503426,0.009718060845469494,0.008771483037876636,0.0002819391545305047,0.00011012051139734015,6.957623845440764,0.16539069489568337,0.0002223964507260487,0.006418832080304815,0.008155388576692109,0.007232284494077083,3.5987744638809455e-05,1.264764012122492e-05,6.885536841307109e-08,0.00786687880848968,0.00018803386580170455,0.008152275970628356,3.908804057555498e-05,8.116549542152099e-08,0.007967781745591913,2.9284209311114888e-05,0.007867659677247712,0.001036492045097001,0.023776024355526646
2.13,187.2362835749424,0.0019961031781635975,0.0007596631884123484,0.0023938055400434355,0.00971804648225293,0.00877147556859589,0.0002819535177470673,0.00011012655136210783,6.9576277069764325,0.16538925141307131,0.00022239788004202693,0.006418027412960505,0.008155392635746585,0.007232286336402857,3.5983701089767164e-05,1.264620143761792e-05,6.883986298069087e-08,0.007865741786988274,0.00018803346215953804,0.00815228033922855,3.908369008529848e-05,8.114738548412021e-08,0.007967785866498019,2.928094392161134e-05,0.007866522564173186,0.0010364911895803988,0.023777202843958855
2.14,187.23665651937807,0.0019961963091646344,0.00075964722285733,0.0023938087207677505,0.00971803183730287,0.008771467952636867,0.0002819681626971278,0.00011013270993320929,6.9576315720194515,0.16538780563761207,0.00022239933742994986,0.006417222708562933,0.00815539669366472,0.007232288178208552,3.5979658670987844e-05,1.2644763160138055e-05,6.882436362599307e-08,0.007864604897913297,0.00018803305863132242,0.008152284706963437,3.907934045473872e-05,8.112928115564446e-08,0.007967789986587568,2.927767917872486e-05,0.007865385584049277,0.001036490334233736,0.02377838121504372
2.15,187.2370200885144,0.0019962873860153918,0.0007596317893005185,0.002393811982112341,0.009718016921070528,0.008771460195436002,0.0002819830789294688,0.00011013898271492744,6.957635440451943,0.165386357652405,0.00022240082184909468,0.006416417974401923,0.008155400750458225,0.007232290019499489,3.597561737080547e-05,1.2643325284630971e-05,6.880887030308214e-08,0.007863468140539063,0.00018803265521589218,0.008152289073832837,3.907499168405863e-05,8.111118243563165e-08,0.007967794105860388,2.9274415082592024e-05,0.00786424873612184,0.0010364894790570482,0.02377955946868022
2.16,187.23737460995176,0.0019963764694433447,0.0007596168757407212,0.002393815322566668,0.00971800174305373,0.008771452301934267,0.00028199825694626623,0.00011014536571214504,6.957639312164126,0.16538490753392607,0.00022240233235361435,0.00641561321656436,0.008155404806137754,0.0072322918602805075,3.5971577178609355e-05,1.2641887807318245e-05,6.879338297027817e-08,0.007862331514231284,0.00018803225191218724,0.0081522934398366,3.9070643773407416e-05,8.109308932347502e-08,0.00796779822431634,2.9271151633324117e-05,0.00786311201973185,0.0010364886240503647,0.0237807376047761
2.17,187.23772040803107,0.001996463619246849,0.0007596024704645569,0.002393818740667448,0.00971798631264501,0.008771444277017046,0.0002820136873549871,0.00011015185497471589,6.957643187047326,0.1653834553576796,0.00022240386800826247,0.006414808441138808,0.008155408860713882,0.0072322937005564105,3.5967538083863954e-05,1.2640450724447822e-05,6.877790158600707e-08,0.007861195018358934,0.00018803184871915495,0.008152297804974583,3.906629672293019e-05,8.107500181855722e-08,0.007967802341955287,2.9267888831029312e-05,0.007861975434223829,0.001036487769213713,0.02378191562324059
2.18,187.23805778879242,0.0019965488928125963,0.0007595885618443115,0.00239382223492241,0.009717970638691254,0.00877143612528576,0.00028202936130874263,0.00011015844678211503,6.957647064997606,0.1653820011952636,0.00022240542793215085,0.006414003653590047,0.008155412914196601,0.0072322955403317365,3.5963500076617825e-05,1.2639014032475518e-05,6.876242611093448e-08,0.007860058652339994,0.0001880314456358009,0.008152302169246659,3.906195053275257e-05,8.105691992018064e-08,0.00796780645877711,2.9264626675801163e-05,0.00786083897899339,0.0010364869145471178,0.023783093523988157
2.19,187.23838710246082,0.0019966323519971137,0.0007595751390373941,0.0023938258041084886,0.009717954731453687,0.008771427852082118,0.00028204526854631,0.00011016513681499942,6.957650945902287,0.16538054512756287,0.00022240701110290949,0.006413198861413651,0.008155416966597218,0.00723229737961162,3.5959463145608933e-05,1.2637577727392235e-05,6.874695650145923e-08,0.007858922415445477,0.00018803104266100032,0.008152306532652665,3.905760520303945e-05,8.10388436277875e-08,0.007967810574781655,2.92613651677628e-05,0.007859702653282011,0.00103648606005061,0.02378427130692139
2.2,187.23870862558758,0.001996714050147095,0.0007595621906670455,0.002393829446709375,0.009717938598911015,0.008771419461556169,0.00028206140108898186,0.0001101719217177842,6.957654829665373,0.1653790872198649,0.00022240861672607367,0.006412394069129007,0.008155421017924769,0.007232299218400166,3.595542728183833e-05,1.2636141805992942e-05,6.873149272198577e-08,0.007857786307169101,0.00018803063979385402,0.008152310895192506,3.9053260733884184e-05,8.102077294054482e-08,0.007967814689968837,2.9258104306983542e-05,0.007858566456564131,0.0010364852057242076,0.023785448971963337
2.21,187.23902261460026,0.0019967940379967968,0.0007595497054217663,0.002393833161171069,0.009717922248439119,0.0087714109575441,0.00028207775156087906,0.00011017879838867623,6.957658716195991,0.16537762753316618,0.0002224102440672506,0.00641158928055427,0.008155425068187644,0.007232301056701186,3.5951392476946445e-05,1.263470626530011e-05,6.87160347393481e-08,0.007856650327059319,0.00018803023703352657,0.008152315256866115,3.904891712535891e-05,8.100270785753302e-08,0.007967818804338587,2.9254844093516798e-05,0.007857430388371273,0.0010364843515679244,0.023786626519042803
2.22,187.23932932180242,0.0019968723654300922,0.0007595376722344181,0.0023938369459782344,0.009717905687312912,0.008771402343830507,0.00028209431268708503,0.00011018576376754651,6.957662605404951,0.16537616612755018,0.0002224118924019733,0.006410784499486082,0.008155429117394083,0.007232302894518424,3.594735872272791e-05,1.2633271102391437e-05,6.870058252114376e-08,0.007855514474669137,0.0001880298343791981,0.008152319617673424,3.904457437752961e-05,8.09846483778022e-08,0.007967822917890844,2.9251584527411372e-05,0.00785629444823949,0.0010364834975817726,0.023787803948089967
2.23,187.23962898320326,0.0019969490801401628,0.0007595260801459898,0.002393840799596121,0.009717888922324606,0.008771393623948898,0.0002821110776753904,0.00011019281499728516,6.9576664972073665,0.1653747030596179,0.00022241356105384428,0.006409979729182547,0.008155433165551796,0.007232304731855381,3.594332601150059e-05,1.2631836314530886e-05,6.86851360370011e-08,0.007854378749594286,0.00018802943183010099,0.008152323977614387,3.904023249044469e-05,8.096659450032933e-08,0.007967827030625563,2.924832560870286e-05,0.007855158635749343,0.0010364826437657612,0.02378898125903971
2.24,187.23992193140214,0.001997024238885154,0.000759514919579745,0.002393844720984546,0.009717871963035802,0.00877138480286579,0.0002821280369641951,0.00011019994806253036,6.9576703914971825,0.16537323840457627,0.00022241524907170806,0.006409174977031735,0.008155437212671894,0.00723230656871711,3.5939294332200474e-05,1.2630401897774866e-05,6.866969524155152e-08,0.007853243151132516,0.0001880290293851289,0.008152328336688852,3.903589146425438e-05,8.094854622457909e-08,0.007967831142542604,2.9245067337503048e-05,0.007854022950172639,0.0010364817901199206,0.023790158451803222
2.25,187.24020836932215,0.001997097884927253,0.0007595041797873121,0.002393848708567662,0.009717854815258959,0.008771375883605088,0.0002821451847410382,0.00011020716051821056,6.957674288198233,0.1653717722119638,0.00022241695587672897,0.006408370245194089,0.008155441258761017,0.007232308405106628,3.5935263678209144e-05,1.2628967849766021e-05,6.865426010856003e-08,0.007852107678966512,0.0001880286270436205,0.008152332694896812,3.903155129897135e-05,8.093050354937962e-08,0.007967835253641954,2.9241809713820716e-05,0.007852887391180507,0.0010364809366442528,0.023791335526324932
2.2600000000000002,187.24048849772512,0.0019971700607471633,0.0007594938502879701,0.002393852760814559,0.009717837484730993,0.008771366869150463,0.0002821625152690036,0.00011021444995184237,6.957678187235463,0.1653703045306021,0.00022241868089772297,0.006407565535876003,0.00815544530382578,0.007232310241026938,3.593123404294251e-05,1.262753416815875e-05,6.863883061169055e-08,0.007850972332779026,0.00018802822480491765,0.008152337052238253,3.902721199460564e-05,8.091246647355624e-08,0.007967839363923606,2.9238552737662634e-05,0.007851751958444345,0.001036480083338759,0.02379251248255043
