t,V,K_i,Na_i,Ca_i,x,m,h,d,f,s,r,Ca_up,Ca_rel,ActFrac,ProdFrac,Ca_Calmod,Ca_Trop
1.56,-93.7181907546484,136.60947382437124,7.495247507305161,1.398755618566758e-05,0.002648561922775109,0.0014383644070858261,0.9953915784310593,1.9287120912658656e-08,0.9999999560308944,0.9998620645197484,1.6112783943517842e-08,0.5881160939760438,0.5854513436618072,0.0037303776982722096,0.38451958450037016,0.0005438004614860248,0.00034718268752887294
1.57,-93.71794950358041,136.60985877444855,7.494943942181232,1.3993806567630788e-05,0.0026305902466849285,0.0014384120698867327,0.9953913276343659,1.9288284516682135e-08,0.9999999560280407,0.9998638603941573,1.611356508014177e-08,0.5879420600225115,0.5852674086217869,0.003743534090489655,0.3829383407351947,0.0005440433089074762,0.00034733783003001886
1.58,-93.7177119121984,136.61024331320567,7.494641519135893,1.3999971238243816e-05,0.0026135677721944657,0.0014384590114404393,0.9953910806075218,1.9289430571368096e-08,0.9999999560252294,0.9998655147659955,1.6114334436208374e-08,0.5877663546949398,0.5850818763614891,0.00375651786449656,0.3813806935542813,0.000544282935666398,0.0003474908628727852
1.59,-93.71747797765468,136.6106274451443,7.494340224674859,1.4006049867226464e-05,0.002597444415674566,0.0014385052326563264,0.9953908373573314,1.9290559090523015e-08,0.9999999560224615,0.999867038803631,1.6115091977799024e-08,0.5875889975416234,0.5848947670754403,0.0037693301582049405,0.3798463047391116,0.0005445193270736412,0.00034764177715450274
1.6,-93.71724771423551,136.61101117477565,7.4940400452660505,1.4012042139775597e-05,0.002582172783052646,0.0014385507303406922,0.9953905978887462,1.9291669979645215e-08,0.9999999560197372,0.9998684427565377,1.6115837690855217e-08,0.5874100081924108,0.5847061010067374,0.0037819721176562313,0.3783348401220628,0.000544752469552095,0.0003477905649398211
1.61,-93.71702116778052,136.61139450661832,7.493740967343132,1.4017947745161554e-05,0.0025677080957591594,0.0014385954937337487,0.9953903622046191,1.9292762951242633e-08,0.9999999560170553,0.9998697359700555,1.611657159634498e-08,0.5872294063537743,0.5845158984405744,0.0037944448983443773,0.376845969555022,0.0005449823506095955,0.0003479372195220841
1.62,-93.71679831675903,136.61177744520165,7.493442977313353,1.4023766453362711e-05,0.0025540076674557266,0.0014386395277883122,0.9953901303114341,1.9293838193658948e-08,0.9999999560144163,0.9998709272653572,1.611729366693613e-08,0.587047211790404,0.5843241796992475,0.0038067496708573856,0.3753793668355598,0.0005452089587298522,0.0003480817342184386
1.6300000000000001,-93.71657914077907,136.61215999506098,7.493146061559929,1.4029498072939665e-05,0.002541031303521203,0.0014386828375204618,0.9953899022144083,1.9294895797244153e-08,0.9999999560118206,0.9998720245849778,1.611800386900852e-08,0.5868634443370185,0.5841309651304444,0.0038188875920885323,0.3739347097320166,0.0005454322838407058,0.0003482241032648399
1.6400000000000001,-93.71636360940913,136.6125421607366,7.492850206446756,1.4035142451225116e-05,0.0025287408513539117,0.0014387254302850405,0.9953896779188633,1.9295935914385558e-08,0.9999999560092692,0.9998730353035591,1.611870216555425e-08,0.5866781238817186,0.5839362751037606,0.0038308598263282726,0.3725116799110406,0.0005456523169675572,0.0003483643216301543
1.6500000000000001,-93.71615168452006,136.61292394677247,7.492555398322743,1.4040699469842916e-05,0.002517099970928955,0.00143876731511084,0.9953894574303673,1.9296958770801786e-08,0.9999999560067623,0.9998739663668222,1.6119388522303456e-08,0.5864912703567048,0.583740130004962,0.0038426675520595688,0.37110996289081016,0.0005458690501188835,0.00034850238503545165
1.6600000000000001,-93.71594350601296,136.61330535770452,7.492261623522877,1.4046168837774969e-05,0.002506074641742964,0.001438808458217544,0.9953892407363159,1.9297963610788093e-08,0.9999999560042979,0.9998748238700802,1.6120063056429992e-08,0.5863029037345143,0.583542550234402,0.003854311956157372,0.3697292480434203,0.0005460824762668822,0.0003486382901757682
1.67,-93.71573910861044,136.6136863980746,7.491968868377919,1.4051550410960863e-05,0.0024956322699721963,0.0014388488511166927,0.995389027833177,1.929895024041602e-08,0.9999999560018756,0.9998756136993258,1.6120725798819585e-08,0.586113044024109,0.5833435561903906,0.003865794224264697,0.36836922852629433,0.000546292589649643,0.00034877203435159586
1.68,-93.71553854359537,136.6140670724229,7.491677119215286,1.405684405551076e-05,0.0024857420419259705,0.0014388884813756474,0.9953888187149467,1.929991836298504e-08,0.9999999559994943,0.9998763412312132,1.6121376798573428e-08,0.5859217112622035,0.583143168269741,0.0038771155478617876,0.36702960126468054,0.0005464993855401188,0.00034890361557276314
1.69,-93.71534155476553,136.61444738530597,7.491386362362911,1.4062050020795559e-05,0.0024763750108428633,0.001438927410920922,0.9953886134043747,1.9300869295757055e-08,0.999999955997157,0.9998770112494332,1.6122015855407587e-08,0.5857289255098738,0.5829414068634667,0.0038882771170036905,0.3657100669259257,0.0005467028602948792,0.0003490330318070418
1.7,-93.71514811260609,136.61482734126292,7.49109658415543,1.4067168323471634e-05,0.0024675034590824737,0.0014389656469350075,0.9953884119014748,1.9301803139967757e-08,0.9999999559948636,0.999877628360483,1.6122642959343703e-08,0.5855347068412179,0.5827382923443535,0.0038992801299796587,0.36441032986128513,0.0005469030113218172,0.0003491602822628158
1.71,-93.71495821098527,136.6152069448272,7.4908077709353575,1.407219896348752e-05,0.0024591012523496607,0.001439003190497941,0.9953882142018577,1.930271993753884e-08,0.9999999559926142,0.9998781967272535,1.6123258120080844e-08,0.5853390753399237,0.5825338450681581,0.003910125793709224,0.36313009808916047,0.0005470998370091986,0.0003492853666768629
1.72,-93.71477206360231,136.61558620051363,7.49051990905632,1.4077141684266925e-05,0.002451143731774305,0.0014390399887483916,0.9953880202768812,1.93036186883788e-08,0.9999999559904075,0.9998787201217917,1.6123861526368734e-08,0.5851420510918713,0.5823280853688658,0.0039208153303616055,0.36186908325859957,0.0005472933366551458,0.0003494082856252716
1.73,-93.71458967250422,136.61596511284162,7.490232984891689,1.4081996515863586e-05,0.002443607344192878,0.0014390760404451267,0.9953878301184235,1.93044994295814e-08,0.9999999559882441,0.9998792021342731,1.612445319873827e-08,0.5849436541794459,0.5821210335441548,0.003931349958111292,0.3606270006084441,0.0005474835106594328,0.00034952904001157636
1.74,-93.71441094730132,136.6163436863285,7.489946984832907,1.4086763661745367e-05,0.0024364699051469714,0.001439111368023798,0.9953876437300561,1.9305362513389173e-08,0.9999999559861237,0.999879645997865,1.612503310182325e-08,0.5847439046775096,0.5819127098583328,0.003941730901727881,0.359403568940924,0.00054767036022941,0.0003496476314913807
1.75,-93.71423580795688,136.61672192548272,7.48966189529138,1.4091443338362333e-05,0.002429710450356136,0.0014391459914385172,0.9953874611134387,1.9306208234678374e-08,0.9999999559840458,0.9998800546776441,1.612560121360516e-08,0.5845428226522149,0.5817031345400733,0.00395195939294083,0.35819851062393415,0.0005478538875147189,0.0003497640623434133
1.76,-93.71406423232482,136.61709983479622,7.489377702713636,1.4096035709809469e-05,0.002423308890907476,0.0014391799164159209,0.995387282263021,1.9307036618574656e-08,0.9999999559820097,0.9998804310074462,1.6126157562330015e-08,0.5843404281365199,0.5814923277604555,0.003962036672564011,0.3570115514610065,0.0005480340955411597,0.0003498783354394888
1.77,-93.7138964327391,136.61747741873603,7.489094393574571,1.4100540564263486e-05,0.0024172465183447266,0.001439213087024925,0.995387107138641,1.930784701587831e-08,0.9999999559800168,0.9998807774352897,1.6126702317470622e-08,0.584136741159796,0.5812803096373514,0.003971963995275546,0.3558424207960219,0.0005482109890058228,0.00034999045452842017
1.78,-93.71373233283423,136.61785468177357,7.488811954383035,1.410495818976802e-05,0.0024115053050551287,0.0014392455224164734,0.9953869357393783,1.9308639683529335e-08,0.999999955978066,0.9998810963827566,1.6127235475651055e-08,0.5839317817044433,0.5810671002363814,0.003981742615995678,0.3546908513684864,0.0005483845727600398,0.0003501004237582628
1.79,-93.71357191895511,136.6182316283633,7.488530371683679,1.4109288791565562e-05,0.002406068225311508,0.0014392772252427842,0.9953867680544954,1.9309414696212204e-08,0.9999999559761569,0.9998813900658493,1.6127757074859772e-08,0.583725569724747,0.5808527195625012,0.003991373799343717,0.3535565793593497,0.0005485548527508785,0.0003502082479688802
1.8,-93.71341505871668,136.6186082629451,7.488249632083155,1.4113532769392387e-05,0.002400919154772329,0.001439308228608233,0.9953866040859612,1.931017252610024e-08,0.9999999559742904,0.999881660438845,1.612826705664128e-08,0.5835181251044838,0.5806371875232036,0.004000858766170095,0.35243934415685346,0.0005487218359257501,0.0003503139319846481
1.81,-93.71326169253629,136.61898458994781,7.487969722203056,1.4117690441587315e-05,0.002396042929939,0.0014393385467458323,0.9953864438266802,1.9310913418158572e-08,0.999999955972466,0.9998819093597769,1.612876543100938e-08,0.5833094677250094,0.5804205239967626,0.004010198784715005,0.351338888754117,0.0005488855300539155,0.00035041748175855357
1.82,-93.71311171753986,136.61936061378728,7.487690628707849,1.4121762212833518e-05,0.0023914253106884875,0.0014393682049210854,0.9953862872737498,1.931163776840347e-08,0.9999999559706837,0.9998821384933851,1.6129252177083513e-08,0.583099617424703,0.5802027487917687,0.004019395116417722,0.3502549595127554,0.000549045943826124,0.0003505189036908957
1.83,-93.71296536079663,136.61973633882369,7.487412338368247,1.4125747982197064e-05,0.0023870521770449973,0.0014393971443742123,0.9953861343836077,1.931234477443641e-08,0.999999955968943,0.9998823494952878,1.612972751314198e-08,0.5828885938938801,0.5799838815578594,0.004028449029986214,0.3491873055235372,0.000549203086451526,0.0003506182044209011
1.84,-93.71282257442418,136.62011176943514,7.487134837944737,1.412964810724221e-05,0.002382910913957248,0.001439425376281443,0.9953859851449242,1.9313034634485233e-08,0.9999999559672439,0.999882543724984,1.6130191463389955e-08,0.5826764168662648,0.5797639419501078,0.004037361792985353,0.34813567976829135,0.0005493569683183857,0.00035071539137999035
1.85,-93.71268336818278,136.6204869099775,7.486858114250805,1.4133462874204565e-05,0.0023789896548133344,0.0014394528970954716,0.9953858395385354,1.93137073389977e-08,0.9999999559655862,0.9998827224043364,1.6130644096429943e-08,0.5824631060149641,0.5795429495398041,0.0040461346773147675,0.34709983848849724,0.0005495076006312363,0.000350810472500343
1.86,-93.7125476395666,136.62086176476703,7.486582154238346,1.4137192772203726e-05,0.002375276103814951,0.0014394797324891763,0.9953856975582728,1.9314363229423572e-08,0.9999999559639697,0.9998828869315394,1.613108540651485e-08,0.5822486808123393,0.5793209236903181,0.004054768963327296,0.3460795403172652,0.0005496549947248128,0.00035090345583836755
1.87,-93.71241538905433,136.6212363381167,7.486306944844699,1.4140838144505783e-05,0.002371759622671101,0.0014395058814209122,0.9953855591844369,1.931500231257935e-08,0.9999999559623942,0.9998830383331772,1.6131515462813256e-08,0.5820331607810292,0.5790978837789043,0.004063265931981062,0.3450745478317628,0.0005497991632646005,0.000350994350251522
1.8800000000000001,-93.71228660515963,136.62161063431938,7.486032473066405,1.4144399374519548e-05,0.002368430221614172,0.0014395313459583383,0.9953854243979396,1.931562463073955e-08,0.9999999559608596,0.9998831775302343,1.6131934329490454e-08,0.581816565372917,0.5788738490896855,0.004071626868564514,0.3440846268043825,0.0005499401196644149,0.00035108316507226865
1.8900000000000001,-93.71216127155449,136.62198465761847,7.485758726049443,1.414787683889289e-05,0.0023652773831677352,0.0014395561284797906,0.9953852931796651,1.931623032304358e-08,0.9999999559593654,0.9998833056460271,1.6132342063816665e-08,0.581598913827864,0.5786488386804794,0.004079853060100461,0.34310954527727444,0.0005500778776649126,0.00035116990998105207
1.9000000000000001,-93.71203936479732,136.62235841225558,7.485485690940925,1.4151270967072577e-05,0.0023622919989914433,0.001439580233765122,0.9953851655103734,1.9316819499582053e-08,0.9999999559579117,0.9998834234990026,1.6132738725398992e-08,0.5813802254063141,0.5784228716015246,0.004087945799155731,0.3421490750827498,0.0005502124520448918,0.0003512545952324196
1.9100000000000001,-93.71192085960674,136.6227319024506,7.485213354950331,1.4154582208659132e-05,0.0023594655718942696,0.0014396036669795998,0.9953850413702139,1.931739228190003e-08,0.999999955956498,0.9998835318116399,1.6133124375183327e-08,0.581160519293455,0.5781959668051055,0.004095906382058316,0.34120299121525555,0.0005503438583361478,0.00035133723156963767
1.92,-93.71180575007638,136.62310513236417,7.484941705462892,1.4157810994905519e-05,0.0023567888877690617,0.0014396264290057533,0.9953849207372348,1.931794866491455e-08,0.9999999559551244,0.9998836315255972,1.6133499087456516e-08,0.5809398144174941,0.5779681429807664,0.004103736084315294,0.34027107059974715,0.0005504721122053807,0.000351417829658297
1.93,-93.711694013102,136.6234781061613,7.484670729847627,1.4160957802641564e-05,0.0023542542554304954,0.0014396485244001476,0.9953848035899403,1.931848876290365e-08,0.9999999559537902,0.9998837232722784,1.6133862928732693e-08,0.580718129757561,0.5777394188341478,0.004111436203450224,0.33935309418077025,0.0005505972305057895,0.0003514964010686243
1.94,-93.7115856249234,136.62385082798306,7.484400415542096,1.416402312681401e-05,0.0023518545229977727,0.0014396699578484169,0.9953846899061416,1.9319012693533017e-08,0.9999999559524956,0.9998838076040734,1.6134215967553768e-08,0.5804954842076336,0.5775098129639801,0.004119008039355217,0.33844884599783703,0.0005507192308097166,0.00035157295782769224
1.95,-93.71148056268788,136.6242233019396,7.484130750075027,1.4167007474912865e-05,0.002349582825793961,0.0014396907338361357,0.9953845796629737,1.9319520566641063e-08,0.99999995595124,0.9998838850506789,1.6134558275214534e-08,0.5802718965396138,0.5772793438294141,0.004126452890335038,0.33755811292772053,0.0005508381312576143,0.00035164751229292625
1.96,-93.711378782954,136.62459553206895,7.483861721198775,1.416991135327473e-05,0.0023474312260641527,0.0014397108613537191,0.9953844728404753,1.9320012630738456e-08,0.9999999559500233,0.9998839563900344,1.6134889909691676e-08,0.5800473851811785,0.5770480295609614,0.004133772043839619,0.3366806830621356,0.000550953949393588,0.00035172007633843506
1.97,-93.71128026420404,136.62496752243916,7.483593316561467,1.417273530758689e-05,0.0023453941200336868,0.001439730344564995,0.9953843694139424,1.932048898442347e-08,0.9999999559488452,0.9998840219572432,1.6135210948333104e-08,0.5798219687635179,0.5768158884291887,0.004140966804247121,0.33581634968338653,0.0005510667049496965,0.0003517906633433525
1.98,-93.71118497536665,136.62533927707264,7.483325523949755,1.4175479892897028e-05,0.0023434657152322847,0.0014397491897164395,0.9953842693595899,1.9320949790057665e-08,0.9999999559477054,0.9998840821562666,1.6135521463653903e-08,0.5795956657157755,0.5765829384976848,0.004148038472292621,0.33496490832069264,0.0005511764177843823,0.000351859286719617
1.99,-93.71109290355756,136.62571079995067,7.4830583312700965,1.4178145658839032e-05,0.00234164024140848,0.001439767399111503,0.9953841726512197,1.9321395087160605e-08,0.9999999559466037,0.9998841374132924,1.6135821541259902e-08,0.5793684942976367,0.5763491976492764,0.004154988342859183,0.33412615694102943,0.0005512831080748321,0.00035192596007557617
2.0,-93.71100407902274,136.62608209499473,7.482791726602244,1.4180733121504833e-05,0.0023399114152498853,0.0014397849657153735,0.995384079257821,1.9321824625235414e-08,0.9999999559455397,0.999884188280466,1.6136111294736458e-08,0.5791404725116138,0.5761146835088691,0.004161817695664849,0.33329989525490816,0.0005513867959047233,0.00035199069695462747
2.0100000000000002,-93.71091846650225,136.62645316614723,7.482525697966267,1.4183242885951794e-05,0.0023382747717003755,0.0014398018966529896,0.9953839891540195,1.9322238591867834e-08,0.9999999559445132,0.9998842349841165,1.6136390800803e-08,0.5789116184850761,0.5758794137795026,0.0041685278358238095,0.33248592773993113,0.0005514875030597214,0.00035205351197352435
2.02,-93.71083605816517,136.62682401730254,7.48226023352186,1.4185675541401361e-05,0.002336725669589266,0.0014398181931072056,0.995383902311139,1.9322636989859673e-08,0.9999999559435238,0.9998842778112349,1.613666015478632e-08,0.5786819501434342,0.5756434059548655,0.004175120059147557,0.33168406105423226,0.0005515852514914872,0.00035211441984858986
2.0300000000000002,-93.71075675525049,136.62719465230828,7.481995321586444,1.4188031727483214e-05,0.002335259141802199,0.0014398338759802297,0.9953838187116177,1.9323020422479864e-08,0.9999999559425711,0.9998843171257873,1.613691939054742e-08,0.5784514851716264,0.5754066772971197,0.004181595652408689,0.3308941036537708,0.00055168006281613,0.00035217343494041583
2.04,-93.71068044755444,136.62756507498008,7.481730950573957,1.4190312101875129e-05,0.002333870481146705,0.0014398489686490838,0.995383738338779,1.932338956755283e-08,0.9999999559416552,0.9998843532660217,1.6137168535956985e-08,0.5782202411220188,0.5751692449218441,0.004187955901088346,0.33011586671266124,0.0005517719590944152,0.0003522305718655007
2.05,-93.71060711423758,136.62793528912016,7.48146710891721,1.4192517299263423e-05,0.0023325559833550324,0.0014398634750958411,0.9953836611638596,1.932374451048999e-08,0.9999999559407756,0.9998843864142305,1.6137407683250152e-08,0.5779882355512457,0.5749311259057625,0.004194202099201618,0.32934916529034763,0.0005518609638212335,0.0003522858462719377
2.06,-93.71053668332084,136.6283052984914,7.481203785176099,1.4194647988543521e-05,0.0023313119114935885,0.001439877410389502,0.9953835871640898,1.9324085673904342e-08,0.9999999559399321,0.9998844167782742,1.6137636890966672e-08,0.5777554858294828,0.5746923371365938,0.004200335535602984,0.3285938167048063,0.0005519471005464875,0.00035233927375826813
2.07,-93.7104694401956,136.6286751067747,7.480940968095296,1.4196704597633522e-05,0.0023301339802746564,0.0014398907120882233,0.9953835162742046,1.932441117359484e-08,0.999999955939124,0.9998844446649618,1.6137856453807552e-08,0.57752200904927,0.5744528952265251,0.004206357488755833,0.3278496394163855,0.0005520303924534596,0.00035239087025582916
2.08,-93.71040540794536,136.6290447176553,7.480678646448656,1.4198687750819814e-05,0.0023290187831815808,0.0014399033746303489,0.9953834484592523,1.932472081856174e-08,0.999999955938351,0.9998844702588139,1.613806649607163e-08,0.5772878222818919,0.5742128167391151,0.0042122692429037946,0.32711645578991416,0.0005521108638086956,0.0003524406519536356
2.09,-93.71034460276687,136.62941413478705,7.480416809103353,1.4200598088490478e-05,0.0023279632042314713,0.001439915393940658,0.9953833836845835,1.9325014462266713e-08,0.9999999559376127,0.9998844937132524,1.613826713923427e-08,0.5770529424717017,0.573972118095768,0.0042180720814051905,0.3263940909562064,0.0005521885393643865,0.0003524886353293424
2.1,-93.71028708085721,136.629783361783,7.4801554450414685,1.4202436231623558e-05,0.0023269642217969774,0.0014399267572636654,0.9953833219105017,1.9325291696279624e-08,0.9999999559369087,0.9998845151806094,1.6138458532136858e-08,0.5768173863999888,0.5737308155446202,0.0042237672832871,0.3256823724219876,0.0005522634441376918,0.00035253483709181833
2.11,-93.71023205139718,136.6301524022516,7.479894543413427,1.4204203339717593e-05,0.0023260184703641044,0.0014399376355839718,0.9953832632009666,1.932555747194717e-08,0.9999999559362395,0.9998845348687038,1.613864025291886e-08,0.576581170581224,0.5734889250930313,0.004229356083876637,0.3249811289296048,0.0005523356023643315,0.00035257927229827415
2.12,-93.7101794416179,136.63052125974244,7.479634093412534,1.420590013405742e-05,0.002325123293879629,0.0014399480441109017,0.9953832075312902,1.9325812193172084e-08,0.9999999559356046,0.9998845528988759,1.613881236607708e-08,0.5763443114992719,0.5732464626709872,0.004234839751321768,0.3242901930440765,0.0005524050396973289,0.0003526219578768652
2.13,-93.71012900120907,136.6308899377732,7.479374084360146,1.4207527449751765e-05,0.0023242760247711588,0.001439958036588473,0.9953831548982013,1.9326057401194944e-08,0.9999999559350041,0.9998845694030692,1.6138974817842638e-08,0.5761068254480545,0.5730034440192403,0.004240219542804499,0.3236093993800763,0.0005524717817473488,0.00035266291045916027
2.14,-93.71008130423301,136.63125843977062,7.479114505702699,1.4209085570635437e-05,0.002323473974847662,0.001439967488097792,0.9953831051968577,1.932628952178686e-08,0.9999999559344368,0.9998845845245456,1.6139128114426903e-08,0.5758687285430542,0.5727598846878036,0.004245496753535323,0.32293858456645846,0.0005525358543256043,0.0003527021477578468
2.15,-93.71003635424289,136.63162676916312,7.478855346982466,1.4210575172416113e-05,0.0023227147429435093,0.0014399763973780531,0.9953830583920198,1.9326508531871446e-08,0.9999999559339025,0.9998845983773551,1.6139272377089176e-08,0.5756300367656011,0.5725158000838464,0.004250672648538921,0.32227758802577894,0.0005525972836083658,0.0003527396870273524
2.16,-93.70999470542867,136.63199492930846,7.478596597854551,1.4211996552980343e-05,0.0023219960040452427,0.0014399846431421579,0.9953830143848736,1.9326710915800758e-08,0.9999999559333999,0.9998846110697734,1.6139408077636688e-08,0.5753907659275935,0.5722712054469631,0.00425574844861556,0.32162625123839966,0.0005526560956868581,0.0003527755459772825
2.17,-93.70995690515595,136.63236292352772,7.478338248084476,1.4213350025890504e-05,0.002321315580394913,0.0014399921058839572,0.9953829730751652,1.9326893239864614e-08,0.9999999559329286,0.9998846227011217,1.613953569496501e-08,0.5751509316887463,0.572026115848707,0.004260725401174164,0.3209844182097834,0.0005527123170857985,0.0003528097426185084
2.18,-93.70992218170925,136.6327307551821,7.478080287553946,1.4214636925250752e-05,0.0023206714227660998,0.0014399989524698424,0.99538293452529,1.932705943871117e-08,0.9999999559324889,0.9998846333598111,1.613965481190915e-08,0.57491054954255,0.5717805461867109,0.004265604700467304,0.32035193528229405,0.0005527659744064853,0.0003528422942358216
2.19,-93.7098889017226,136.63309842764545,7.4778227062606915,1.4215858877496573e-05,0.0023200615931981408,0.00144000553724734,0.9953828988933567,1.9327220975141412e-08,0.999999955932082,0.9998846431243388,1.6139764492040524e-08,0.5746696348161522,0.5715345111908867,0.004270387573521057,0.3197286509836312,0.0005528170944187314,0.0003528732167365486
2.2,-93.70985836606512,136.63346594408083,7.47756549430778,1.4217015819317811e-05,0.0023194842568337736,0.0014400115776585787,0.9953828659864257,1.932736883748043e-08,0.9999999559317061,0.999884652068942,1.613986571239845e-08,0.5744282026828924,0.5712880254267004,0.0042750752873202446,0.3191144161367824,0.0005528657042771677,0.00035290252870044653
2.21,-93.70983041279901,136.63383330770202,7.477308641908663,1.4218108522007661e-05,0.0023189376669602597,0.0014400171076017528,0.9953828357902748,1.9327504301104685e-08,0.999999955931361,0.9998846602626693,1.6139958479526693e-08,0.5741862681586309,0.5710411032946339,0.004279669058067996,0.318509083656644,0.000552911831133177,0.0003529302481594731
2.22,-93.70980502747886,136.63420052166242,7.477052139430921,1.4219137707596281e-05,0.0023184201990654406,0.0014400221297299052,0.9953828082717419,1.9327627409830813e-08,0.9999999559310465,0.999884667767348,1.614004290166879e-08,0.5739438460362042,0.5707937589653582,0.004284170091776574,0.3179125094065319,0.000552955502364344,0.00035295639307638267
2.23,-93.7097821860335,136.63456758907304,7.476795977370869,1.4220104101580759e-05,0.0023179303247521576,0.0014400266487288938,0.9953827833985628,1.9327738226216757e-08,0.9999999559307621,0.9998846746393384,1.6140119081603663e-08,0.5737009509199814,0.5705460064182503,0.004288579588069784,0.3173245516809979,0.0005529967454039745,0.0003529809813639826
2.24,-93.70976186644619,136.63493451305416,7.476540146196752,1.4221008430800905e-05,0.002317466491838827,0.001440030668852211,0.9953827611383139,1.9327836810902436e-08,0.9999999559305073,0.9998846809364237,1.6140187123226936e-08,0.5734575974559062,0.5702978596740279,0.004292898748030662,0.3167450682250328,0.0005530355876885838,0.0003530040309893178
2.25,-93.70974402510849,136.63530129661734,7.476284636706624,1.4221851431474744e-05,0.0023170273833107422,0.00144003419886843,0.995382741460912,1.9327923444092824e-08,0.9999999559302819,0.9998846867033028,1.6140247116631606e-08,0.5732137998082028,0.5700493322621385,0.00429712875562905,0.3161739229408713,0.0005530720568236091,0.0003530255599627289
2.2600000000000002,-93.70972863750028,136.6356679428381,7.476029439503241,1.4222633832247567e-05,0.0023166115381989417,0.00144003724355494,0.9953827243341461,1.9327998210023856e-08,0.9999999559300855,0.9998846919927993,1.6140299164273593e-08,0.572969572426426,0.5698004380028444,0.0043012708044261275,0.3156109760537177,0.0005531061803161582,0.0003530455862770237
2.27,-93.70971567091702,136.63603445462783,7.4757745456829365,1.4223356370737447e-05,0.0023162178263502354,0.001440039809400446,0.9953827097265417,1.932806128137985e-08,0.9999999559299177,0.9998846968398598,1.6140343363722894e-08,0.5727249290400581,0.5695511899803639,0.004305326060573554,0.31505609686360214,0.0005531379859489712,0.00035306412808186065
2.2800000000000002,-93.7097050954308,136.63640083498427,7.475519946082843,1.422401977911835e-05,0.0023158449368972053,0.0014400419023136764,0.9953826976064504,1.9328112797859037e-08,0.9999999559297783,0.9998847012893636,1.6140379814048703e-08,0.5724798837562879,0.5693016016656346,0.004309295703811403,0.3145091498579658,0.0005531675013407431,0.00035308120341977635
2.29,-93.70969688064228,136.636767086776,7.475265631927631,1.4224624793112104e-05,0.0023154917991686495,0.0014400435283030168,0.9953826879421758,1.9328152904596616e-08,0.9999999559296668,0.9998847053736958,1.6140408614285997e-08,0.5722344501163945,0.5690516859517993,0.004313180890243726,0.3139700065187097,0.0005531947542981677,0.0003530968304368172
2.3000000000000003,-93.70969099599417,136.6371332128934,7.475011594376719,1.4225172146876293e-05,0.0023151572930681288,0.0014400446934100645,0.9953826807021066,1.9328181748963123e-08,0.999999955929583,0.9998847091280149,1.614042986314361e-08,0.5719886417561328,0.5688014558296045,0.004316982779143152,0.3134385370876069,0.0005532197725601382,0.00035311102723158784
2.31,-93.70968741095197,136.6374992160807,7.474757825028272,1.4225662572562642e-05,0.0023148405198503102,0.001440045403675214,0.9953826758547715,1.9328199479198553e-08,0.9999999559295264,0.9998847125771583,1.6140443658825912e-08,0.5717424716666416,0.5685509236371505,0.004320702498195488,0.3129146193768053,0.0005532425839016672,0.0003531238118692906
2.32,-93.70968609502658,136.63786509921943,7.47450431506837,1.422609680501146e-05,0.0023145403800001354,0.0014400456651257193,0.995382673368522,1.9328206241704758e-08,0.9999999559294966,0.9998847157551222,1.614045010018439e-08,0.5714959534451051,0.5683001023252899,0.004324341205414451,0.3123981241374689,0.0005532632160908116,0.00035313520246914114
2.33,-93.7096870178724,136.6382308650724,7.474251056039298,1.4226475578940108e-05,0.002314255967052196,0.0014400454837611566,0.9953826732117379,1.9328202181678063e-08,0.9999999559294934,0.999884718686522,1.614044928598526e-08,0.5712491001664902,0.5680490043145754,0.00432790003440541,0.31188892835925575,0.0005532816969754156,0.00035314521716560036
2.34,-93.7096901487505,136.6385965163416,7.473998039667278,1.4226799622952325e-05,0.0023139863659365637,0.0014400448656670373,0.9953826753532259,1.9328187451273617e-08,0.9999999559295163,0.9998847213989681,1.6140441313463553e-08,0.5710019246283243,0.567797641754224,0.004331380101703027,0.31138691146871783,0.0005532980540814284,0.00035315387388094415
2.35,-93.70969545747207,136.6389620556809,7.473745257822102,1.4227069671885065e-05,0.0023137308411332806,0.001440043816812249,0.9953826797613893,1.9328162194268255e-08,0.9999999559295649,0.9998847239088968,1.6140426281328217e-08,0.5707544394250885,0.5675460265772597,0.004334782518740503,0.3108919561405615,0.0005533123153125969,0.0003531611907623493
2.36,-93.7097029138272,136.6393274856882,7.473492702541575,1.42272864593327e-05,0.0023134887227479668,0.0014400423431717012,0.9953826864047312,1.9328126555346888e-08,0.9999999559296391,0.9998847262301495,1.6140404287942588e-08,0.5705066569031744,0.5672941704671258,0.004338108384602399,0.31040394780644315,0.0005533245085268141,0.00035316718591724535
2.37,-93.70971248793323,136.63969280898405,7.473240365796651,1.4227450700630579e-05,0.0023132592050007696,0.001440040450658103,0.9953826952524353,1.932808068030577e-08,0.9999999559297382,0.9998847283853172,1.614037542932757e-08,0.5702585894958139,0.5670420852113564,0.0043413587920757045,0.30992277000147445,0.0005533346610586538,0.0003531718770502948
2.38,-93.70972414999822,136.64005802813745,7.472988239713552,1.42275631105548e-05,0.002313041560240959,0.0014400381451664137,0.9953827062737187,1.9328024714243414e-08,0.9999999559298622,0.9998847303933159,1.6140339801402323e-08,0.5700102494080849,0.5667897823664929,0.004344534823076494,0.3094483089347782,0.0005533428002531645,0.0003531752818592586
