t,RP_LH,LH,RP_FSH,FSH
3.79,452.9975576350116,36.76768343778575,39.15734744545091,143.02997514608123
3.8000000000000003,451.5307042231356,36.69779325907727,38.99926712071214,142.8849959064724
3.81,450.07235235280257,36.62810453314322,38.84314252609135,142.73989393358383
3.8200000000000003,448.6224119546245,36.55861242004586,38.68895297835865,142.59466967624851
3.83,447.1807945905333,36.48931218553082,38.53667806807712,142.44932362249824
3.84,445.74741343865605,36.42019920064516,38.3862976566792,142.30385629980296
3.85,444.32218328405133,36.35126894173068,38.237791876570455,142.1582682745723
3.86,442.9050204512475,36.28251698657579,38.091141120622886,142.01256015059616
3.87,441.4958428016758,36.213939014813704,37.94632604154506,141.86673256952682
3.88,440.09456970838625,36.14553080680748,37.80332754928064,141.720786209997
3.89,438.70112199950233,36.07728824041795,37.66212680215859,141.57472178637056
3.9,437.3154219669008,36.00920729212701,37.52270520838815,141.4285400494325
3.91,435.93739331434074,35.94128403406448,37.38504441887586,141.28224178485254
3.92,434.56696113027846,35.873514632669135,37.249126323202155,141.13582781271427
3.93,433.20405188715546,35.80589534915511,37.11493304974738,140.98929898789035
3.94,431.84859337826373,35.73842253567169,36.98244695644036,140.84265619822963
3.95,430.5005147220546,35.67109263607845,36.85165063203266,140.6959003649366
3.96,429.15974632627007,35.60390218394207,36.72252689035643,140.54903244195532
3.97,427.82621985099837,35.53684780041479,36.59505876544171,140.40205341484344
3.98,426.4998682139714,35.46992619506189,36.46922951288136,140.25496430123346
3.99,425.1806255310242,35.40313416211628,36.3450226001038,140.10776614948696
4.0,423.8684271204424,35.3364685812106,36.22242170859542,139.96046003867906
4.01,422.56320946654455,35.26992641521639,36.10141072778994,139.81304707802306
4.0200000000000005,421.2649101924441,35.20350470870677,35.98197375123192,139.66552840622546
4.03,419.9734680567909,35.137200588124806,35.864095077272246,139.5179051913602
4.04,418.68882290325547,35.071011258533495,35.747759200319926,139.37017862991385
4.05,417.4109156688246,35.00493400459952,35.63295081359721,139.22234994696638
4.0600000000000005,416.13968833539565,34.938966187439334,35.5196548013852,139.07442039497815
4.07,414.8750839280423,34.873105244858806,35.40785623915897,138.92639125405728
4.08,413.61704648490195,34.80734868949306,35.29754038942836,138.7782638310761
4.09,412.36552103445024,34.741694107471304,35.18869269837338,138.6300394592137
4.1,411.1204535886389,34.676139158248645,35.08129879520784,138.4817194980038
4.11,409.8817911014905,34.61068157184281,34.9753444858222,138.33330533213544
4.12,408.6494814757336,34.54531914965247,34.87081575468776,138.18479837184657
4.13,407.4234735166072,34.48004976129158,34.76769875701829,138.03620005180045
4.14,406.20371693821966,34.414871345370955,34.66597982122026,137.88751183120976
4.15,404.9901623234326,34.34978190674653,34.56564544182191,137.7387351929935
4.16,403.78276112323465,34.28477951675741,34.46668228043652,137.58987164377658
4.17,402.5814656256248,34.21986231111718,34.369077160818584,137.44092271306695
4.18,401.3862289469464,34.15502848951836,34.27281706778656,137.29188995323946
4.19,400.19700501042473,34.090276314232916,34.177889144240744,137.14277493889784
4.2,399.0137485288524,34.0256041090218,34.084280688620105,136.99357926650197
4.21,397.83641499291207,33.96101025847029,33.991979153330455,136.84430455419377
4.22,396.6649606459384,33.89649320624956,33.90097214093161,136.69495244104124
4.23,395.4993424800544,33.832051455041906,33.811247404059124,136.5455245870881
4.24,394.33951820625884,33.76768356440417,33.72279284033691,136.3960226725731
4.25,393.18544625427535,33.70338815096726,33.6355964934052,136.24644839791216
4.26,392.0370857416658,33.63916388618926,33.54964654729181,136.0968034829929
4.2700000000000005,390.89439647506754,33.57500949665105,33.464931327712506,135.94708966718963
4.28,389.7573389193147,33.51092376177535,33.3814392966028,135.79730870853749
4.29,388.62587419961227,33.44690551418471,33.29915905327283,135.6474623839132
4.3,387.49996407101963,33.382953637416904,33.21807932912342,135.4975524881186
4.3100000000000005,386.37957092110554,33.31906706630778,33.13818898893171,135.34758083405376
4.32,385.2646577404349,33.25524478475812,33.05947702545898,135.19754925191614
4.33,384.1551881247888,33.19148582606691,32.981932560901356,135.04745958923837
4.34,383.0511262474244,33.12778927081378,32.905544841621506,134.89731371019855
4.3500000000000005,381.952436860596,33.06415424712244,32.830303239417916,134.7471134956405
4.36,380.8590852693472,33.00057992864034,32.7561972466771,134.59686084233846
4.37,379.77103733261185,32.9370655347551,32.68321647731019,134.44655766309867
4.38,378.6882594384419,32.873610328666594,32.61135066226782,134.29620588599505
4.39,377.6107185045013,32.81021361753947,32.54058965034972,134.14580745443726
4.4,376.5383819552009,32.746874750710276,32.47092340390534,133.99536432651755
4.41,375.4712177207668,32.6835931197072,32.402341999489245,133.84487847495043
4.42,374.40919421713573,32.62036815666562,32.33483562397767,133.6943518865446
4.43,373.352280342936,32.557199334159826,32.26839457472935,133.54378656207325
4.44,372.30044546258756,32.49408616386636,32.203009256467055,133.39318451578302
4.45,371.25365940073107,32.431028196168064,32.13867018066452,133.24254777525096
4.46,370.21189242902295,32.36802501910982,32.075367963312324,133.09187838095016
4.47,369.17511525752377,32.30507625773184,32.01309332357508,132.94117838600326
4.48,368.14329902538486,32.24218157333781,31.951837082331483,132.7904498558884
4.49,367.1164152894517,32.179340662578255,31.891590160170168,132.6396948680849
4.5,366.09443601822096,32.116553256980815,31.832343576650892,132.48891551187006
4.51,365.07733357831825,32.05381912183922,31.774088447730794,132.3381138878979
4.5200000000000005,364.0650807310586,31.99113805595102,31.716815985614822,132.18729210806293
4.53,363.0576506174325,31.928509890366115,31.66051749575116,132.0364522950316
4.54,362.05501675661907,31.865934488277986,31.605184377127298,131.88559658215422
4.55,361.0571530300948,31.803411743684602,31.550808118975986,131.73472711296728
4.5600000000000005,360.06403368147204,31.74094158138065,31.497380301372836,131.5838460411351
4.57,359.075633161628,31.678523955274134,31.444892554574714,131.43295553835515
4.58,358.09192563133087,31.616158840829694,31.393336636750988,131.28205773333954
4.59,357.11288755197336,31.553846248627988,31.3427046853049,131.13115474743648
4.6000000000000005,356.1384940446993,31.49158622217779,31.292988189025436,130.98024893726952
4.61,355.16872148566165,31.4293788283703,31.244179367302724,130.8293424341524
4.62,354.20354566268065,31.367224163544034,31.196270195277528,130.67843747264646
4.63,353.2429435174285,31.3051223458637,31.149252982542396,130.52753622867982
4.64,352.28689151538464,31.243073523196475,31.103119858779465,130.37664096007055
4.65,351.3353671016783,31.18107786316301,31.05786326140199,130.22575386588383
4.66,350.38834742420323,31.119135562220233,31.01347550722881,130.07487721075472
4.67,349.44581037781626,31.05724683583278,30.969949146235454,129.9240132195248
4.68,348.5077337927115,30.995411926007503,30.927276688244344,129.7731641586
4.69,347.5740959669028,30.93363109462349,30.885450784382016,129.62233228010336
4.7,346.64487540740095,30.871904626165044,30.84446413986643,129.47151984829318
4.71,345.7200507856889,30.810232827467754,30.80430950003592,129.32072914302123
4.72,344.7996012478748,30.74861602288729,30.764979756443193,129.1699624260781
4.73,343.8835058443085,30.687054562305228,30.72646775330679,129.0192220018984
4.74,342.9717443061536,30.62554880780964,30.68876655346567,128.86851013160296
4.75,342.06429607492737,30.564099150174574,30.651869106926995,128.71782914017433
4.76,341.1611414147517,30.502705987350538,30.6157686330292,128.56718129008442
4.7700000000000005,340.26226016770255,30.441369748756866,30.580458193387987,128.41656892298764
4.78,339.3676330832304,30.3800908665454,30.545931150195074,128.2659943046516
4.79,338.47724041146716,30.31886980645367,30.512180681741466,128.1154597896069
4.8,337.5910633428412,30.257707033375297,30.479200280301008,127.96496764883194
4.8100000000000005,336.7090825420783,30.196603046961553,30.446983245432648,127.81452024595005
4.82,335.83127959886446,30.135558343583458,30.415523187279383,127.66411985913487
4.83,334.95763559860416,30.074573454329162,30.38481353099434,127.51376885727214
4.84,334.08813249052224,30.01364890597603,30.354847992763613,127.3634695278252
4.8500000000000005,333.2227517869498,29.952785258495723,30.325620127592703,127.21322424100653
4.86,332.361475758131,29.891983068203096,30.297123746072455,127.06303529582974
4.87,331.50428635043954,29.83124292130866,30.269352537481595,126.91290505971568
4.88,330.65116611711153,29.77056540301255,30.242300395103445,126.76283584574907
4.89,329.8020974471604,29.709951123008995,30.21596114729733,126.61283001417317
4.9,328.9570631386153,29.649400694967525,30.19032875803707,126.4628898950074
4.91,328.1160460337879,29.588914749176112,30.165397200166037,126.31301783657779
4.92,327.27902914306594,29.52849392735987,30.14116049816067,126.16321618820957
4.93,326.44599575562006,29.468138878122588,30.11761276860484,126.0134872838967
4.94,325.61692908787654,29.40785026998022,30.094748095304748,125.86383349121982
4.95,324.7918128425527,29.347628768729543,30.07256072819606,125.71425713133613
4.96,323.970630458426,29.287475067503372,30.0510448171106,125.5647605858338
4.97,323.15336601074085,29.227389848712797,30.03019473201328,125.41534616593961
4.98,322.3400031794084,29.167373827720645,30.010004696260346,125.26601626250216
4.99,321.53052636969124,29.107427703309426,29.99046918577932,125.1167731803118
5.0,320.72491952455533,29.047552210431302,29.97158250599629,124.96761931411494
5.01,319.9231673345418,28.987748064374685,29.95333922373624,124.81855696646824
5.0200000000000005,319.12525403142234,28.92801601673914,29.9357337363421,124.66958852991085
5.03,318.3311645432906,28.868356799878757,29.918760685208703,124.52071630980974
5.04,317.5408834210117,28.80877117874387,29.902414571008865,124.3719426895118
5.05,316.75439577874306,28.749259903793163,29.8866900918423,124.22326998322168
5.0600000000000005,315.9716865219987,28.689823749616796,29.871581864967638,124.07470055708092
5.07,315.19274089580784,28.630463486310273,29.857084625805435,123.92623674115995
5.08,314.4175441993433,28.571179894050314,29.843193122671288,123.77788087560485
5.09,313.64608176934627,28.51197376352312,29.829902114463923,123.6296353112076
5.1000000000000005,312.87833928706624,28.452845879070914,29.817206476908705,123.48150236129895
5.11,312.11430220244387,28.393797049775063,29.805101000093785,123.33348439269382
5.12,311.353956524985,28.334828065205222,29.793580668274995,123.18558369813587
5.13,310.59728786708666,28.275939748958965,29.782640320358865,123.03780265105411
5.14,309.8442824992004,28.217132897988815,29.77227502524189,122.89014353249691
5.15,309.09492625338163,28.15840834583381,29.762479691150237,122.74260871145037
5.16,308.34920558613953,28.099766899807527,29.753249444812802,122.59520046794613
5.17,307.6071066153133,28.041209398026773,29.74457928753386,122.44792115360298
5.18,306.86861589995914,27.982736662061,29.736464373747975,122.30077306012687
5.19,306.1337199197671,27.924349528352526,29.728899825261124,122.15375850674485
5.2,305.4024052654025,27.866048836218997,29.72188079839803,122.00687980790231
5.21,304.6746587986367,27.807835417439723,29.715402542828258,121.86013924469808
5.22,303.9504671547213,27.74971012752388,29.709460221084125,121.71353915119748
5.23,303.2298175038322,27.69167379665451,29.70404918407036,121.56708178107239
5.24,302.5126966169371,27.633727289836457,29.699164633132114,121.42076947104944
5.25,301.7990918650186,27.57587144131135,29.69480198127655,121.27460446458592
5.26,301.0889902589728,27.51810711764488,29.69095650620077,121.12858908123667
5.2700000000000005,300.38237924999333,27.46043516415544,29.687623638843,120.98272557449268
5.28,299.67924620718276,27.402856439685724,29.684798776165017,120.8370162237774
5.29,298.9795785652491,27.345371806481907,29.68247733125292,120.69146330921494
5.3,298.28336407118917,27.28798211282851,29.68065482748535,120.54606906455153
5.3100000000000005,297.5905901822264,27.230688234654213,29.67932667368701,120.40083578882293
5.32,296.90124490987137,27.173491016213198,29.678488478053755,120.25576568904368
5.33,296.21531587673763,27.116391336373344,29.678135696961583,120.11086105601537
5.34,295.53279119935746,27.059390045631297,29.678263964503994,119.96612409820804
5.3500000000000005,294.8536588269089,27.002488013233137,29.678868843633243,119.82155706684753
5.36,294.17790684107194,26.945686105331397,29.679945942099717,119.67716219723341
5.37,293.505523583901,26.888985175447967,29.6814909539936,119.53294168677483
5.38,292.8364971189468,26.832386103721543,29.68349946587191,119.38889779405714
5.39,292.1708160442658,26.77588973680033,29.68596725249936,119.24503268681707
5.4,291.5084685983729,26.719496953926942,29.68888994983057,119.1013486096767
5.41,290.84944342793085,26.663208609484883,29.69226333616566,118.95784773904698
5.42,290.1937291513762,26.607025565446463,29.696083172628416,118.81453226511046
5.43,289.5413143308152,26.55094869349021,29.700345190806306,118.67140439792553
5.44,288.8921879329158,26.494978839576483,29.705045265207417,118.52846627777633
5.45,288.24633857810505,26.439116881363873,29.710179133114053,118.38572012031138
5.46,287.6037553578964,26.383363665054954,29.715742698676824,118.24316805807416
5.47,286.9644272132969,26.327720053263448,29.72173180278519,118.1008122601875
5.48,286.328343154997,26.272186907888806,29.72814230127528,117.95865489106633
5.49,285.69549250767903,26.21676507054478,29.73497016246906,117.81669805950722
5.5,285.0658642783046,26.161455412410003,29.742211222096362,117.6749439461863
5.51,284.43944793973355,26.106258771834028,29.749861486613014,117.53339464506782
5.5200000000000005,283.8162328102362,26.051176003630225,29.75791689085972,117.39205228960056
5.53,283.19620826759655,25.996207961776815,29.766373386029386,117.25091900690074
5.54,282.5793640112282,25.941355478193547,29.77522703328384,117.10999686774831
5.55,281.9656894230666,25.886619414161643,29.78447376501818,116.96928801234473
5.5600000000000005,281.35517430649236,25.832000600352956,29.79410966303394,116.82879450334337
5.57,280.74780840701436,25.777499875530182,29.80413077816621,116.68851842079856
5.58,280.14358139964577,25.723118087608672,29.814533123056876,116.54846186562644
5.59,279.54248335210394,25.668856055387863,29.825312851329826,116.40862686496155
5.6000000000000005,278.9445040494743,25.614714624053498,29.836465997685895,116.26901550903997
5.61,278.349633553141,25.56069461892868,29.84798869115838,116.12962983830013
5.62,277.7578620625093,25.50679685657387,29.859877106810234,115.99047186903171
5.63,277.16917953461825,25.453022176592356,29.872127310243254,115.85154367459937
5.64,276.5835763368911,25.3993713867605,29.884735520596248,115.71284724721869
5.65,276.00104275307297,25.34584530439192,29.89769790908489,115.57438460330076
5.66,275.42156901189264,25.29244475374855,29.911010617358304,115.43615777414585
5.67,274.84514571130535,25.239170530192034,29.924669918497155,115.2981687204852
5.68,274.27176321205934,25.18602345123071,29.938671982328504,115.16041945619835
5.69,273.7014120591691,25.13300432078229,29.95301303873055,115.02291196192456
5.7,273.13408301008604,25.08011392652012,29.967689391091994,114.88564817801854
5.71,272.5697665735836,25.0273530790796,29.982697232256935,114.74863010097604
5.72,272.0084535535131,24.97472256557509,29.998032859394577,114.61185967032058
5.73,271.4501348616793,24.922223165286024,30.013692604661568,114.47533880527365
5.74,270.89480118490275,24.86985567829516,30.029672693119768,114.33906947828127
5.75,270.34244355043364,24.817620876620115,30.045969479975412,114.20305359148244
5.76,269.7930530231059,24.76551953024867,30.062579319747513,114.06729304435346
5.7700000000000005,269.246620479746,24.713552426348368,30.079498481482442,113.93178977813682
5.78,268.70313714634284,24.66172032291069,30.096723362233792,113.79654566418462
5.79,268.162594243921,24.610023979082737,30.11425034662462,113.66156257721859
5.8,267.6249828427131,24.558464167716807,30.132075744667876,113.52684242712976
5.8100000000000005,267.0902943395448,24.507041633947697,30.150195987786038,113.39238705731937
5.82,266.55852013260443,24.455757123113226,30.16860749899903,113.25819831209799
5.83,266.02965146445325,24.404611394385455,30.187306620190093,113.12427807337599
5.84,265.50367989453804,24.35360517950162,30.20628981801312,112.99062815518327
5.8500000000000005,264.9805970028889,24.30273920849897,30.22555355158792,112.85725037111396
5.86,264.4603941954101,24.25201422628437,30.245094198417053,112.7241465724191
5.87,263.9430631810952,24.201430951266733,30.264908249208307,112.59131854794244
5.88,263.42859571829877,24.150990097146956,30.2849922052739,112.45876807681323
5.89,262.91698338597945,24.10069239256739,30.30534248044048,112.32649697792313
5.9,262.4082180127825,24.05053854390177,30.32595558089749,112.19450701839908
5.91,261.9022915336692,24.000529247429075,30.346828050967712,112.06279994157512
5.92,261.3991957160853,23.95066521296535,30.36795634700013,111.93137752983914
5.93,260.8989224813572,23.90094713579162,30.389336984983355,111.80024153066563
5.94,260.40146391452055,23.851375695904867,30.410966536734684,111.66939365824656
5.95,259.9068120157062,23.801951579086694,30.43284152924763,111.53883564405189
5.96,259.4149587653504,23.75267547115947,30.454958469268988,111.40856922407106
5.97,258.9258963761951,23.703548036335928,30.477313953235427,111.27859608422108
5.98,258.43961707465223,23.654569935708583,30.499904576821592,111.14891790551404
5.99,257.9561129349217,23.605741841233765,30.522726854286688,111.01953640313015
6.0,257.4753762589146,23.557064403166663,30.54577739525912,110.89045323973276
6.01,256.99739943381053,23.50853826227353,30.569052833260088,110.76167006042309
6.0200000000000005,256.5221747426361,23.46016406538571,30.5925497498172,110.63318852988327
6.03,256.0496945032163,23.411942453575662,30.6162647316947,110.50501030406912
6.04,255.5799512150584,23.36387404982573,30.64019443691556,110.37713699831885
6.05,255.1129373985099,23.31595947225193,30.664335528175556,110.24957021985632
6.0600000000000005,254.6486454295897,23.268199347560316,30.688684590985336,110.12231160655747
6.07,254.18706786303568,23.220594284091447,30.71323828854896,109.99536275283266
6.08,253.72819734468854,23.173144879195927,30.73799331359992,109.86872523267692
6.09,253.27202649319523,23.12585172852831,30.762946342786698,109.74240062150646
6.1000000000000005,252.8185478348274,23.07871543097721,30.788094004574678,109.61639051093404
6.11,252.36775409072467,23.031736565541458,30.81343300739062,109.49069644825038
6.12,251.91963802876842,22.984915703040677,30.838960079933752,109.36531996491975
6.13,251.47419237218807,22.93825341325666,30.86467192061956,109.24026259993504
6.140000000000001,251.03140978274095,22.891750265646003,30.890565200510853,109.11552589827053
6.15,250.59128310835644,22.84540681017898,30.916636667986644,108.99111136228541
6.16,250.15380521959986,22.799223589900002,30.942883079349926,108.86702048413193
6.17,249.71896894822586,22.753201145285512,30.969301172637884,108.74325475765045
6.18,249.28676706464898,22.707340015637314,30.995887651397627,108.61981568545356
6.19,248.85719250363718,22.661640721947055,31.02263929789836,108.49670472743973
6.2,248.4302382277785,22.61610377725964,31.049552901084038,108.37392333377319
6.21,248.00589717274065,22.57072969024139,31.076625240284486,108.25147295213854
6.22,247.58416218557645,22.525518969192564,31.10385305442129,108.12935504126726
6.23,247.16502626042936,22.48047210517899,31.13123314779907,108.00757102365962
6.24,246.74848242247012,22.435589580143418,31.158762345190688,107.88612230584128
6.25,246.33452370477548,22.390871868534614,31.186437471539872,107.7650102874742
6.26,245.92314302056002,22.34631944529179,31.214255304619154,107.64423638179954
6.2700000000000005,245.51433337946054,22.301932771175757,31.242212667622248,107.5238019750352
6.28,245.1080878465274,22.2577122955489,31.270306412106585,107.4037084340812
6.29,244.7043994960227,22.213658459208027,31.298533402779704,107.28395711315457
6.3,244.30326136746797,22.169771697055477,31.326890488680544,107.16454936635112
6.3100000000000005,243.90466641253877,22.12605244066929,31.35537449092485,107.04548655238841
6.32,243.5086077110212,22.08250110509901,31.383982292626225,106.926769996455
6.33,243.11507834541422,22.03911809648702,31.412710785784345,106.80840101301592
6.34,242.72407140033604,21.9959038118539,31.4415568755602,106.69038090392016
6.3500000000000005,242.3355798985324,21.952858642560823,31.47051744337671,106.57271097409982
6.36,241.9495968106709,21.909982973049036,31.499589363383237,106.45539252409482
6.37,241.56611520951597,21.86727717251939,31.528769562871307,106.33842682538211
6.38,241.18512815453937,21.824741601146467,31.55805497494858,106.22181514008676
6.390000000000001,240.8066286990948,21.782376609438455,31.587442546152605,106.10555871771665
6.4,240.43060984468872,21.740182540381085,31.616929208019158,105.98965880714191
6.41,240.05706451130325,21.698159730141054,31.646511876398712,105.87411665615504
6.42,239.68598571107526,21.656308499879454,31.676187519379727,105.75893348450965
6.43,239.31736643738688,21.61462916096546,31.70595311214242,105.64411050221877
6.44,238.95119966804083,21.57312201456545,31.735805643783355,105.52964890661187
6.45,238.58747835593553,21.531787352019492,31.765742104168925,105.4155498881504
6.46,238.22619533559086,21.490625457948767,31.79575945624253,105.30181464055859
6.47,237.86734348598367,21.449636603632886,31.82585469912819,105.1884443364317
6.48,237.51091568896362,21.408821048731234,31.856024851309517,105.07544013402861
6.49,237.15690480012836,21.36817904216337,31.88626694572542,104.96280317885346
6.5,236.80530364719007,21.327710822185367,31.91657801909293,104.85053460856211
6.51,236.45610500994283,21.287416616644602,31.94695511420917,104.73863555141052
6.5200000000000005,236.1093015632506,21.24729664433609,31.97739525430739,104.62710713617462
6.53,235.76488600626783,21.20735111098431,32.007895493033494,104.5159504734897
6.54,235.4228510237387,21.167580210304184,32.038452908385224,104.40516665763613
6.55,235.08318926551763,21.127984124676814,32.06906458418805,104.29475677446557
6.5600000000000005,234.74589333259377,21.088563025191096,32.09972761252229,104.18472189995492
6.57,234.4109557886715,21.049317071199827,32.13043909983889,104.07506309793304
6.58,234.07836910141435,21.010246411371217,32.16119613736201,103.96578143161452
6.59,233.7481256732948,20.971351182479133,32.19199582538752,103.85687795366404
6.6000000000000005,233.42021792779536,20.93263150803889,32.22283529784884,103.74835369824238
6.61,233.09463822899923,20.8940874996765,32.25371169452393,103.64020969099938
6.62,232.77137888960138,20.855719256745704,32.28462217060664,103.53244694513741
6.63,232.45043216872386,20.817526866411132,32.31556388597774,103.42506646635827
6.640000000000001,232.13179025981825,20.779510403454058,32.346534011019635,103.31806924990026
6.65,231.81544527611717,20.741669930212044,32.37752971977951,103.21145628322431
6.66,231.5013892323283,20.704005496466163,32.40854817955735,103.10522855016345
6.67,231.1896141367982,20.66651713863018,32.439586594407324,102.9993870148119
6.68,230.8801119425783,20.629204880287514,32.47064217812375,102.89393263214414
6.69,230.57287452712694,20.592068732063478,32.501712152229715,102.78886634828967
6.7,230.26789370161893,20.555108691408233,32.53279375432539,102.68418909724532
6.71,229.9651612068932,20.518324742675134,32.563884227139056,102.57990180586366
6.72,229.66466870157416,20.481716856793366,32.59498082494068,102.47600539060389
6.73,229.3664077609796,20.44528499115533,32.62608081120213,102.37250075870718
6.74,229.07036983939508,20.409029089231613,32.65718144244359,102.26938881417914
6.75,228.77654636037443,20.372949080914523,32.68828000796191,102.16667044350298
6.76,228.4849286805518,20.337044882527085,32.71937380902183,102.0643465238434
6.7700000000000005,228.1955080646223,20.301316396457896,32.75046015485858,101.96241792400664
6.78,227.90827569400108,20.265763511061092,32.78153637151728,101.86088550092192
6.79,227.62322266619466,20.230386100768722,32.81259979173188,101.75975010440139
6.8,227.34033998139708,20.195184025661245,32.84364775992123,101.65901257446488
6.8100000000000005,227.05961855837145,20.160157131660203,32.8746776372585,101.55867373984682
6.82,226.78104921995083,20.125305250365077,32.90568679041001,101.45873442270351
6.83,226.50462264678717,20.09062819779322,32.936672589602814,101.35919543773923
6.84,226.23032945458377,20.0561257759201,32.96763242483501,101.2600575881757
6.8500000000000005,225.95816017534207,20.021797772391704,32.99856369956972,101.16132166801728
6.86,225.6881052386911,19.987643959951527,33.02946383425396,101.06298845982822
6.87,225.42015498272372,19.95366409685027,33.06033025983541,100.96505873831046
6.88,225.15429963384204,19.919857926217627,33.09116041761678,100.86753326969519
6.890000000000001,224.8905293169349,19.886225176204615,33.12195176675917,100.77041280889331
6.9,224.62883405355558,19.85276556009414,33.15270177421993,100.67369810418526
6.91,224.36920374870036,19.819478775724782,33.183407920053725,100.57738989441019
6.92,224.11162820842097,19.786364506003746,33.21406770232594,100.48148890759857
6.93,223.8560971250458,19.753422418581305,33.24467862610108,100.38599586556478
6.94,223.60260006745045,19.720652165303665,33.27523821113265,100.29091148014945
6.95,223.35112649360087,19.688053382680135,33.30574399107493,100.19623645425108
6.96,223.10166572874923,19.655625691145545,33.33619350535228,100.10197148482942
6.97,222.85420699929531,19.623368696090814,33.36658431622961,100.0081172566026
6.98,222.60873943194932,19.59128198806849,33.39691400074251,99.9146744458476
6.99,222.36525202387975,19.559365141655828,33.42718014571517,99.82164372163561
7.0,222.12373364984998,19.527617715579414,33.457380356312534,99.72902574234892
7.01,221.884173074367,19.4960392533976,33.487512249493044,99.63682115930726
7.0200000000000005,221.6465589307946,19.464629282569344,33.51757345469274,99.54503061577442
7.03,221.41087973211668,19.433387314825723,33.547561620458666,99.45365474448117
7.04,221.17712387207698,19.40231284642605,33.57747440543931,99.36269417194161
7.05,220.94527961067533,19.371405357398256,33.60730948270069,99.2721495160523
7.0600000000000005,220.71533509071236,19.340664312266355,33.637064544851285,99.1820213845096
7.07,220.48727832801654,19.310089159807053,33.66673729386151,99.09231037924256
7.08,220.2610972013637,19.279679332427296,33.69632544746318,99.00301709323122
7.09,220.03677947653372,19.249434247349807,33.725826743119164,98.91414210971229
7.1000000000000005,219.81431278581343,19.219353305812444,33.75523892763065,98.82568600631127
7.11,219.59368462071922,19.189435892544005,33.784559764445426,98.73764935155278
7.12,219.37488236485214,19.159681377496707,33.81378703677128,98.6500327047512
7.13,219.1578932629722,19.13008911444658,33.84291853763886,98.56283661956378
7.140000000000001,218.94270441469502,19.100658440500617,33.871952077181966,98.47606164055266
7.15,218.72930280943515,19.071388678044144,33.900885483923346,98.38970830395792
7.16,218.51767529886703,19.042279133411,33.92971659798095,98.30377713994682
7.17,218.3078085955512,19.01332909667259,33.95844327838311,98.21826866932399
7.18,218.09968930783486,18.98453784370841,33.98706340251833,98.13318340509922
7.19,217.89330389989337,18.95590463410941,34.015574859681315,98.04852185416853
7.2,217.68863869618883,18.927428711296205,34.04397555836902,97.96428451423103
7.21,217.48567991370874,18.89910930452206,34.072263424261045,97.88047187590696
7.22,217.28441362748885,18.87094562697623,34.10043639639708,97.79708442342442
7.23,217.0848257757124,18.842936875973926,34.12849243363675,97.71412263192622
7.24,216.88690218725367,18.81508223475982,34.15642951129991,97.63158697001384
7.25,216.6906285514983,18.787380870776175,34.18424561922519,97.54947789973544
7.26,216.4959904242988,18.759831935933402,34.211938767564675,97.4677958742108
7.2700000000000005,216.30297325181536,18.73243456824823,34.23950698256714,97.386541340419
7.28,216.1115623435782,18.70518789023946,34.26694830592146,97.30571473872041
7.29,215.92174287926028,18.67809100927355,34.29426080002587,97.22531650073292
7.3,215.73349992994454,18.65114301908764,34.32144254329582,97.14534705223001
7.3100000000000005,215.54681843345872,18.62434299827336,34.34849163031632,97.06580681237901
7.32,215.3616832017164,18.597690010678672,34.375406176698455,96.98669619180899
7.33,215.17807894067266,18.57118310688143,34.40218431422001,96.90801559551986
7.34,214.99599022700397,18.544821322717944,34.428824191400224,96.82976542198273
7.3500000000000005,214.8154015156088,18.518603679711475,34.45532397803312,96.75194606134576
7.36,214.63629715964265,18.492529186576487,34.481681860419876,96.67455789827831
7.37,214.45866138238546,18.466596837390778,34.50789604191234,96.59760131096787
7.38,214.2824782755711,18.440805611263617,34.53396475126615,96.52107666730674
7.390000000000001,214.10773187846004,18.415154478118733,34.559886228955676,96.44498433347385
7.4,213.93440607079955,18.389642391488355,34.58565872964847,96.3693246698357
7.41,213.76248448618824,18.364268281761333,34.61128054652912,96.2940980175402
7.42,213.59195094518697,18.33903108685135,34.636749979204,96.21930472512544
7.43,213.4227890183351,18.313929722865193,34.66206532009295,96.14494514287111
7.44,213.25498223892689,18.28896309749564,34.68722490792606,96.07101960383962
7.45,213.08851404809326,18.26413010673416,34.71222711132637,95.99752843000726
7.46,212.9233677234684,18.239429630189782,34.737070309364114,95.92447193954659
7.47,212.75952644894645,18.214860535765467,34.761752897113965,95.85185044616006
7.48,212.59697331732937,18.19042167989669,34.78627328838668,95.77966425790753
7.49,212.43569171036944,18.166111933539366,34.81062995117247,95.70791367018023
7.5,212.27566459769642,18.14193013552438,34.83482133080086,95.63659898363538
7.51,212.11687589171717,18.117875191985252,34.85884587939068,95.56572052265648
7.5200000000000005,211.95930603991758,18.093945758919734,34.882701850921094,95.49527862567795
7.53,211.80293851833758,18.070140687604468,34.90638798334939,95.4252734874895
7.54,211.64775594756983,18.046458767944483,34.92990301014136,95.35570528828042
7.55,211.4937408728129,18.02289878579914,34.953245355884974,95.28657435593261
7.5600000000000005,211.34087577526338,17.999459515643906,34.976413491795135,95.2178810009409
7.57,211.1891430732318,17.97613972279571,34.99940603230507,95.1496254706568
7.58,211.03852512566303,17.952938164066797,35.02222164498232,95.08180799158467
7.59,210.88900423810387,17.929853588392454,35.0448589754871,95.01442880452053
