t,r_B,xc,xb,xy,x_no,x_pge,x_opg,xr,x_kl
2.45,0.9087661333989479,0.009832603251596425,0.0005966748514353034,0.0072909148021625516,5.620072611391206,0.33708949804062127,356.3607461637753,0.001719473805364482,8.98518898107855
2.46,0.9085979341386122,0.009828752421602267,0.0005964338381519779,0.007290874211346512,5.622124754370706,0.3372139537185611,358.01307796738183,0.0017236825101826525,8.968375391410591
2.47,0.9084317750072689,0.009824806772337262,0.0005961955543514408,0.0072908337859641185,5.624152888218057,0.33733696445234923,359.6652598238225,0.001727888472705046,8.95169006857292
2.48,0.9082676462354076,0.009820767716286073,0.0005959599967521329,0.0072907935270836825,5.626157094743079,0.33745853506067613,361.3172775366512,0.0017320916750551804,8.935132373824068
2.49,0.9081055380019537,0.009816636650929727,0.0005957271620560449,0.007290753435759681,5.628137457156845,0.3375786704459192,362.96911698594505,0.001736292099570269,8.918701668715041
2.5,0.9079454404369778,0.009812414958912769,0.0005954970469490467,0.0072907135130328895,5.630094060040147,0.3376973755920868,364.62076412828463,0.0017404897287980243,8.902397315196973
2.5100000000000002,0.9077873436160109,0.00980810400793124,0.0005952696480999559,0.007290673759930326,5.632026989063193,0.33781465556221435,366.27220499664526,0.0017446845455042464,8.886218675109523
2.52,0.9076312374312802,0.009803705146527548,0.0005950449621411292,0.007290634177462284,5.633936327057445,0.3379305154877276,367.9234256989612,0.0017488765328385653,8.870165100589297
2.5300000000000002,0.9074771119393927,0.009799219715730003,0.0005948229857205799,0.007290594766630592,5.635822164208454,0.3380449605889029,369.5744124218226,0.0017530656738879691,8.854235959627228
2.54,0.9073249570730706,0.009794649039543364,0.0005946037154586244,0.007290555528421898,5.637684589400421,0.3381579961538193,371.2251514273222,0.0017572519520474947,8.838430614710228
2.5500000000000003,0.9071747627253223,0.009789994427825072,0.000594387147960441,0.00729051646380972,5.639523692599052,0.3382696275416203,372.87562905391405,0.0017614353509123578,8.822748428938493
2.56,0.90702651875187,0.009785257176442987,0.0005941732798163559,0.007290477573754578,5.641339564811655,0.3383798601804391,374.5258317163907,0.001765615854275118,8.807188766112333
2.57,0.9068802149735767,0.009780438567433148,0.000593962107602129,0.00729043885920412,5.643132298047248,0.33848869956532424,376.17574590586185,0.001769793446122846,8.791750990818986
2.58,0.9067358411439906,0.009775539867916268,0.0005937536278744949,0.00729040032109236,5.64490198822217,0.33859615130074705,377.82535818870883,0.0017739681106757974,8.77643446868455
2.59,0.9065933869238411,0.009770562329261597,0.0005935478371676477,0.007290361960339104,5.646648737478695,0.3387022211342239,379.47465520574343,0.0017781398324178137,8.761238566593027
2.6,0.906452842080806,0.009765507194266713,0.0005933447320203806,0.00729032377785509,5.648372637481723,0.33880691470203506,381.12362367797317,0.001782308595858672,8.746162651838988
2.61,0.9063141962934977,0.009760375690254048,0.0005931443089493694,0.007290285774537072,5.650073786135292,0.33891023778076496,382.77225040075933,0.0017864743857673791,8.731206093153752
2.62,0.90617743921377,0.009755169031359373,0.0005929465644576075,0.007290247951269472,5.6517522824864015,0.33901219620869916,384.42052224555135,0.0017906371870980854,8.71636826050874
2.63,0.9060425604688908,0.009749888418680486,0.000592751495034657,0.0072902103089245,5.653408226706628,0.33911279588407545,386.06842615985687,0.0017947969849875544,8.70164852520351
2.64,0.9059095496637144,0.009744535040425897,0.0005925590971569009,0.0072901728483622755,5.655041720073736,0.3392120427633353,387.71594916721244,0.0017989537647526326,8.687046259953762
2.65,0.9057783963186733,0.009739110069718032,0.000592369367279264,0.00729013557042927,5.656652858400193,0.3393099428289163,389.3630783651566,0.0018031075119605694,8.67256083195855
2.66,0.9056490899465554,0.009733614667468334,0.000592182301845381,0.007290098475960383,5.658241739632195,0.33940650212290935,391.00980092752224,0.0018072582123418047,8.658191611149395
2.67,0.9055216201170794,0.009728049984806492,0.0005919978972961422,0.007290061565780697,5.659808470202924,0.3395017267749245,392.65610410634775,0.0018114058517166014,8.64393797710472
2.68,0.905395976339936,0.009722417158875455,0.0005918161500541112,0.007290024840702478,5.661353152850343,0.33959562294380563,394.3019752281417,0.0018155504161277442,8.629799306105877
2.69,0.905272148109281,0.009716717314526734,0.0005916370565294018,0.007289988301526409,5.662875890919952,0.33968819683596607,395.9474016951693,0.0018196918917899683,8.615774975854714
2.7,0.9051501249056604,0.009710951564460037,0.0005914606131198964,0.0072899519490417005,5.664376788321087,0.3397794547035222,397.5923709854154,0.0018238302650877114,8.601864365534494
2.71,0.9050298961979341,0.009705121009362883,0.0005912868162114648,0.007289915784026212,5.6658559494832295,0.3398694028424271,399.23687065254734,0.0018279655225728634,8.588066855870785
2.72,0.9049114513552436,0.00969922673463093,0.0005911156621668729,0.007289879807244068,5.667313489336442,0.33995804769781834,400.88088832156967,0.001832097651061948,8.5743818274956
2.73,0.9047947798235152,0.009693269817143383,0.000590947147347951,0.007289844019450612,5.668749513814048,0.3400453956540835,402.52441169714695,0.0018362266374409117,8.560808664301193
2.74,0.9046798710475631,0.009687251322368593,0.0005907812681057776,0.007289808421390319,5.670164128703524,0.34013145312812637,404.16742855974394,0.0018403524687511013,8.54734675199538
2.75,0.9045667144430223,0.009681172303363695,0.0005906180207771261,0.007289773013796068,5.671557442944855,0.3402162266032464,405.80992676415235,0.0018444751322201627,8.533995477596749
2.7600000000000002,0.9044552994197692,0.00967503380173129,0.000590457401687387,0.0072897377973898565,5.672929566191558,0.3402997226016528,407.4518942404828,0.0018485946152360351,8.520754229900994
2.77,0.9043456153836188,0.009668836847750434,0.0005902994071507576,0.007289702772882915,5.674280608792257,0.34038194768286884,409.0933189941163,0.001852710905344951,8.507622399537563
2.7800000000000002,0.9042376517380223,0.009662582460507657,0.000590144033470433,0.0072896679409758065,5.675610681772256,0.34046290844213556,410.73418910565704,0.0018568239902494379,8.494599379026269
2.79,0.9041313977736332,0.009656271643541233,0.0005899912769254019,0.007289633302355239,5.676919894070005,0.34054261159370225,412.374492724733,0.0018609338579236442,8.481684562301599
2.8000000000000003,0.9040268429346223,0.0096499053955603,0.0005898411338022447,0.00728959885770197,5.678208358996792,0.340621063768909,414.01421808446213,0.0018650404963344708,8.468877346025554
2.81,0.9039239766083773,0.009643484702093186,0.0005896936003700019,0.007289564607684665,5.679476189028362,0.3406982716750783,415.65335348977607,0.0018691438936613864,8.456177128637862
2.82,0.9038227881820581,0.009637010537813462,0.0005895486728869162,0.007289530552961628,5.680723497129491,0.34077424205239026,417.29188732038136,0.0018732440382370314,8.443583310673025
2.83,0.9037232670455885,0.009630483866722689,0.0005894063476007775,0.007289496694180946,5.681950396767221,0.3408489816713068,418.9298080307818,0.0018773409185438659,8.431095294823097
2.84,0.9036254025931503,0.009623905642273289,0.000589266620749089,0.007289463031980592,5.6831570018874515,0.34092249733113017,420.5671041502195,0.0018814345232123838,8.41871248599333
2.85,0.9035291842011791,0.009617276806487123,0.0005891294885567276,0.0072894295669877806,5.684343426668577,0.34099479586438813,422.2037642808172,0.0018855248410424572,8.406434288939579
2.86,0.9034346011749393,0.009610598287731215,0.0005889949472302524,0.007289396299817311,5.685509784976989,0.3410658841490114,423.83977709331714,0.0018896118610556044,8.394260102672096
2.87,0.9033416429820862,0.009603871010758751,0.0005888629929828192,0.007289363231079086,5.686656192545603,0.3411357690493406,425.4751313447783,0.0018936955722647884,8.382189344393693
2.88,0.9032502990308382,0.00959709588728758,0.0005887336220105312,0.0072893303613710825,5.687782764831506,0.3412044574700662,427.10981586142935,0.0018977759638924385,8.37022142657294
2.89,0.9031605587388387,0.00959027381900224,0.0005886068304997888,0.007289297691281604,5.6888896176317525,0.3412719563380801,428.74381954376446,0.0019018530253023598,8.35835576393272
2.9,0.9030724115345241,0.009583405697671434,0.0005884826146274426,0.007289265221389383,5.6899768670587685,0.3413382726010645,430.3771313664738,0.0019059267459980687,8.346591773492925
2.91,0.9029858468584928,0.00957649240526553,0.0005883609705609453,0.0072892329522636756,5.691044629515748,0.3414034132260811,432.00974037837517,0.001909997115621133,8.334928874613162
2.92,0.9029008541648731,0.00956953481407403,0.000588241894458505,0.007289200884464363,5.692093021672059,0.3414673851981604,433.6416357023444,0.001914064123949509,8.323366489035465
2.93,0.9028174228962622,0.009562533785669769,0.0005881253824663606,0.007289169018541187,5.693122160537098,0.34153019552939706,435.2728065334779,0.0019181277609208163,8.311904039340803
2.94,0.9027355423753339,0.009555490166236823,0.000588011430706989,0.00728913735503026,5.6941321638445705,0.3415918513011725,436.9032421316762,0.001922188016734234,8.300540942404476
2.95,0.9026552021863463,0.009548404803275927,0.00058790003532063,0.00728910589446659,5.695123148611803,0.3416523595116275,438.53293184702085,0.0019262448814901826,8.289276632252944
2.96,0.9025763918248744,0.009541278530377832,0.0005877911924271688,0.007289074637372686,5.696095232425051,0.34171172721403653,440.1618650961675,0.0019302983455204246,8.278110539003064
2.97,0.9024991008034673,0.00953411217189157,0.0005876848981376379,0.007289043584262067,5.697048533026409,0.3417699614739395,441.7900313692582,0.00193434839928801,8.267042095163681
2.98,0.9024233186528304,0.00952690654303382,0.0005875811485543508,0.007289012735639351,5.697983168289903,0.3418270693678046,443.41742022983954,0.001938395033385788,8.256070735667171
2.99,0.9023490349230083,0.009519662449998268,0.0005874799397710331,0.007288982092000352,5.698899256197581,0.3418830579816914,445.0440213147819,0.0019424382385349222,8.245195897900969
3.0,0.902276239184566,0.009512380690064987,0.0005873812678729556,0.00728895165383217,5.699796914815618,0.34193793440991405,446.6698243341972,0.0019464780055834037,8.234417021739107
3.0100000000000002,0.902204921010284,0.009505062050827564,0.0005872851289350713,0.007288921421612616,5.700676263116978,0.34199170577519744,448.29481906978873,0.001950514325522543,8.223733548935575
3.02,0.9021350698299633,0.009497707303676136,0.0005871915190071666,0.007288891395805271,5.701537427316206,0.34204437938877413,449.9189953629804,0.0019545471896205177,8.213144918362524
3.0300000000000002,0.9020666753743437,0.009490317223949,0.0005871004341593074,0.007288861576874803,5.702380521612828,0.3420959622607692,451.54234315049274,0.0019585765890124595,8.202650580539864
3.04,0.9019997272800284,0.009482892573103736,0.0005870118704414143,0.007288831965273431,5.703205665381121,0.34214646153588296,453.16485243234695,0.001962602515064519,8.192249984690724
3.0500000000000003,0.9019342152064476,0.009475434104067901,0.0005869258238952453,0.007288802561445003,5.704012978116578,0.34219588436436227,454.7865132811095,0.0019666249592655695,8.181942582564432
3.06,0.901870128836843,0.009467942561339438,0.0005868422905545078,0.007288773365825083,5.704802579420603,0.34224423790088193,456.40731584179343,0.0019706439132259035,8.17172782846157
3.0700000000000003,0.9018074578792522,0.009460418681087076,0.0005867612664449707,0.007288744378841033,5.705574588985211,0.3422915293034263,458.02725033176233,0.00197465936867593,8.161605179259023
3.08,0.9017461920674931,0.009452863191250728,0.0005866827475845761,0.007288715600912101,5.706329126577716,0.3423377657321707,459.64630704063194,0.0019786713174648695,8.151574094435038
3.09,0.9016863211529099,0.009445276811198104,0.0005866067299826676,0.007288687032449164,5.707066311867153,0.3423829543553843,461.2644763293198,0.0019826797515677,8.141634035748881
3.1,0.9016278347591153,0.009437660244799626,0.0005865332096261044,0.007288658673849399,5.707786261903298,0.3424271024594662,462.881748616436,0.0019866846632144415,8.131784461798341
3.11,0.9015707227835992,0.009430014199774812,0.0005864621825177193,0.0072886305255112065,5.708489097965527,0.34247021714332454,464.4981144152008,0.001990686044531115,8.122024843022896
3.12,0.9015149750500242,0.009422339371041685,0.0005863936446430559,0.007288602587821386,5.709174939573198,0.3425123055822854,466.1135643011308,0.0019946838878498,8.112354648692355
3.13,0.9014605814097537,0.009414636445647287,0.0005863275919801042,0.0072885748611589375,5.709843906193025,0.3425533749505544,467.728088921231,0.001998678185617549,8.102773350690937
3.14,0.9014075317426706,0.009406906102860131,0.0005862640204993967,0.007288547345895149,5.71049611722094,0.34259343242022366,469.3416789938826,0.0020026689303952357,8.093280423536134
3.15,0.901355815957997,0.009399149014262686,0.0005862029261641048,0.007288520042393673,5.7111316919639625,0.342632485160279,470.95432530872984,0.0020066561148563943,8.083875344397594
3.16,0.9013054239951126,0.009391365843843816,0.0005861443049301349,0.007288492951010607,5.711750749622057,0.3426705403356067,472.5660187265679,0.0020106397317860673,8.074557593115983
3.17,0.9012563458225036,0.009383557247994613,0.0005860881527460628,0.007288466072094498,5.712353409319904,0.34270760510716947,474.17675017902565,0.0020146197740812262,8.065326652133704
3.18,0.9012085713053039,0.00937572386871519,0.0005860344655417046,0.007288439405981029,5.712939793643923,0.3427436867142724,475.7865106539214,0.002018596234862244,8.056182000232505
3.19,0.9011620905445265,0.009367866351190891,0.0005859832392574778,0.007288412953006794,5.713510019597034,0.34277879226216296,477.3952912320497,0.002022569107185767,8.047123128501424
3.2,0.9011168935903252,0.009359985329028363,0.0005859344698196303,0.00728838671349774,5.714064206251087,0.34281292890067605,479.00308305571434,0.0020265383842865553,8.038149526803323
3.21,0.9010729705247558,0.009352081428581507,0.0005858881531474229,0.007288360687772565,5.714602472542916,0.3428461037720514,480.60987733755,0.002030504059507083,8.029260687655656
3.22,0.9010303114624659,0.009344155269037238,0.000585844285153214,0.007288334876142791,5.715124937259661,0.34287832401002144,482.21566536039626,0.002034466126296491,8.020456106243206
3.23,0.9009889065513839,0.009336207462501243,0.0005858028617425451,0.007288309278912838,5.7156317190241035,0.34290959673889987,483.82043847717,0.002038424578209541,8.011735280430855
3.24,0.9009487459734083,0.009328238614083736,0.0005857638788142252,0.0072882838963801025,5.71612293627998,0.3429399290726695,485.42418811073935,0.00204237940890557,8.003097710776338
3.25,0.9009098199450973,0.009320249321985215,0.0005857273322604163,0.0072882587288350285,5.716598707277321,0.34296932811407055,487.0269057537964,0.0020463306121474415,7.994542900542997
3.2600000000000002,0.9008721185998373,0.009312240171147824,0.0005856932179565702,0.0072882337765560945,5.7170591520756675,0.3429978010779752,488.62858295605116,0.0020502781818979,7.986070349551878
3.27,0.9008356322777105,0.0093042117490404,0.0005856615317862733,0.007288209039822305,5.71750438760593,0.343025354987229,490.2292113550417,0.0020542221120808824,7.977679569225879
3.2800000000000002,0.9008003512905413,0.00929616463295134,0.000585632269621156,0.007288184518903146,5.717934531667701,0.3430519969188463,491.8287826507976,0.002058162396774119,7.969370070353869
3.29,0.9007662659825161,0.009288099393327942,0.0005856054273261085,0.007288160214061235,5.718349701894228,0.34307773394025165,493.4272886121249,0.0020620990301588368,7.961141366218605
3.3000000000000003,0.900733366733743,0.009280016594017997,0.0005855810007596117,0.007288136125552518,5.718750015688865,0.34310257310535847,495.02472107678636,0.0020660320065163536,7.952992972758697
3.31,0.900701643960827,0.009271916792349328,0.0005855589857738125,0.007288112253626338,5.7191355902123515,0.3431265214537768,496.6210719513621,0.002069961320227128,7.9449244085754085
3.3200000000000003,0.9006710881174438,0.009263800539209333,0.000585539378214599,0.007288088598525509,5.719506542370083,0.34314958601002205,498.2163332111113,0.002073886965769806,7.936935194939461
3.33,0.9006416896949153,0.009255668379124518,0.0005855221739216756,0.00728806516048638,5.719862988799394,0.3431717737827229,499.81049689983223,0.0020778089377202678,7.929024855797831
3.34,0.9006134391163183,0.00924752084439607,0.0005855073687197364,0.007288041939734174,5.720205047304372,0.34319309187952185,501.4035551180926,0.002081727230837435,7.921192914300123
3.35,0.9005863269893162,0.009239358469262864,0.000585494958439632,0.007288018936494273,5.720532833413374,0.343213547232166,502.99550005064947,0.0020856418398567562,7.913438901051801
3.36,0.900560343913745,0.009231181779206435,0.0005854849389023087,0.007287996150983711,5.720846462990244,0.34323314680542905,504.58632394522596,0.002089552759646521,7.905762347812061
3.37,0.9005354805202307,0.009222991293154502,0.0005854773059220642,0.0072879735834129305,5.721146051704331,0.3432518975549787,506.1760191165286,0.0020934599851759046,7.898162788744295
3.38,0.9005117274778356,0.00921478752395523,0.0005854720553072145,0.007287951233986166,5.72143171492164,0.3432698064189023,507.7645779468806,0.0020973635115082542,7.890639760654032
3.39,0.9004890754945221,0.009206570978450655,0.0005854691828601594,0.007287929102901515,5.7217035676935994,0.3432868803170341,509.3519928860712,0.0021012633338002287,7.883192802992154
3.4,0.900467515317619,0.0091983421575501,0.0005854686843774489,0.007287907190350994,5.721961724745826,0.3433031261502824,510.9382564512042,0.002105159447300932,7.875821457858109
3.41,0.9004470377342861,0.009190101556303594,0.000585470555649849,0.007287885496520614,5.722206300466891,0.34331855079995743,512.5233612265474,0.0021090518473510537,7.868525270003139
3.42,0.9004276334812477,0.009181849658683452,0.0005854747924552864,0.007287864021586179,5.722437410491288,0.3433331612103471,514.1072998526472,0.002112940529455368,7.861303783726975
3.43,0.9004092934531333,0.00917358694978187,0.0005854813905752303,0.007287842765723109,5.722655168035719,0.3433469641973128,515.6900650507707,0.002116825489113786,7.854156549998415
3.44,0.9003920085561428,0.009165313907322312,0.0005854903457832364,0.007287821729099616,5.722859686467222,0.3433599665823102,517.2716496053873,0.0021207067219391963,7.8470831214323065
3.45,0.9003757697260051,0.009157031002753276,0.0005855016538463861,0.0072878009118775905,5.723051078984557,0.34337217517566554,518.8520463660874,0.002124584223642453,7.840083052891737
3.46,0.9003605679387146,0.009148738701920732,0.0005855153105261585,0.0072877803142131475,5.723229458426508,0.3433835967664791,520.4312482486462,0.0021284579900232104,7.833155901842911
3.47,0.9003463942108954,0.009140437465135721,0.0005855313115784883,0.007287759936256686,5.723394937262411,0.34339423812204456,522.0092482348614,0.00213232801696914,7.82630122835494
3.48,0.9003332396001681,0.009132127747241965,0.0005855496527538246,0.007287739778152953,5.723547627582666,0.34340410598726745,523.5860393723899,0.002136194300455147,7.81951859509966
3.49,0.9003210952055143,0.00912380999768346,0.0005855703297971888,0.007287719840041098,5.723687641089258,0.34341320708408424,525.1616147745856,0.002140056836542592,7.812807567351423
3.5,0.9003099520962178,0.009115484656101245,0.0005855933384430853,0.0072877001220511,5.723815090362305,0.34342154818604886,526.7359676111713,0.0021439156214355087,7.806167710391261
3.5100000000000002,0.9002998014696308,0.009107152162253577,0.0005856186744269033,0.007287680624311845,5.723930086038543,0.3434291359521015,528.3090911282729,0.0021477706513542017,7.79959859522682
3.52,0.9002906345514989,0.009098812949821419,0.0005856463334777653,0.007287661346946082,5.724032738589122,0.34343597703127177,529.8809786354196,0.0021516219226143064,7.793099794956556
3.5300000000000002,0.9002824425969859,0.009090467446517385,0.0005856763113186328,0.007287642290070532,5.724123158298324,0.34344207806140237,531.4516235054664,0.0021554694316254816,7.786670884793535
3.54,0.9002752169028528,0.009082116074892779,0.0005857086036672159,0.007287623453796536,5.724201455043044,0.34344744565613583,533.0210191759464,0.0021593131748811963,7.780311442494538
3.5500000000000003,0.9002689488077392,0.009073759252399932,0.0005857432062360257,0.007287604838230119,5.724267738284803,0.34345208640442215,534.5891591488983,0.002163153148958017,7.774021048356806
3.56,0.9002636296924441,0.009065397391454542,0.0005857801147324259,0.0072875864434720425,5.724322117061775,0.343456006870026,536.1560369906912,0.002166989350514892,7.767799285214787
3.5700000000000003,0.9002592509802079,0.009057030899498017,0.0005858193248586851,0.007287568269617863,5.724364699980811,0.34345921359103404,537.7216463318528,0.002170821776292436,7.761645738436888
3.58,0.9002558040629105,0.009048660174056073,0.0005858608323070026,0.00728755031675387,5.724395596636423,0.3434617131721754,539.2859808571983,0.0021746504231708774,7.755559993031451
3.59,0.900253280463918,0.009040285613781144,0.0005859046327705907,0.007287532584966173,5.724414914471507,0.34346351208066284,540.8490343269345,0.002178475288040616,7.749541639986926
3.6,0.9002516717435052,0.009031907612107737,0.0005859507219372905,0.00728751507433549,5.724422760596505,0.34346461676454115,542.4108005640705,0.0021822963678766226,7.743590272567171
3.61,0.9002509694871517,0.009023526556505203,0.0005859990954888104,0.007287497784936536,5.724419242012307,0.3434650336672114,543.9712734526756,0.0021861136597472125,7.737705485840488
3.62,0.9002511653230708,0.009015142829705097,0.0005860497491019493,0.007287480716839038,5.724404465270033,0.34346476920532837,545.5304469399633,0.0021899271607996756,7.731886877349425
3.63,0.9002522509224402,0.009006756809760015,0.0005861026784486447,0.007287463870107786,5.724378536464042,0.34346382976837314,547.0883150361104,0.0021937368682595983,7.726134047105516
3.64,0.9002542179996309,0.008998368870102472,0.0005861578791960218,0.007287447244802689,5.724341561224952,0.3434622217182245,548.6448718140778,0.0021975427794301934,7.720446597584011
3.65,0.9002570583124375,0.00898997937960374,0.0005862153470064412,0.007287430840978827,5.7242936447126525,0.34345995138873114,550.2001114094288,0.0022013448916916216,7.714824133718612
3.66,0.900260763662308,0.008981588702632718,0.0005862750775375489,0.007287414658686501,5.724234891609321,0.34345702508528386,551.7540280201498,0.0022051432025003213,7.709266262896217
3.67,0.9002653258527249,0.008973197196115418,0.0005863370664397664,0.00728739869796882,5.72416540683995,0.3434534491289633,553.3066159005114,0.002208937709421458,7.7037725939135955
3.68,0.9002707367054977,0.00896480521074501,0.0005864013093573215,0.007287382958862698,5.72408529528614,0.34344922983900356,554.8578693631753,0.002212728410115538,7.698342737370547
3.69,0.9002769882012506,0.008956413101093427,0.0005864678019368682,0.007287367441407195,5.72399465934074,0.343444373382961,556.4077827989822,0.0022165153022267025,7.692976309143784
3.7,0.9002840723053517,0.008948021213177589,0.0005865365398168832,0.007287352145633272,5.723893601931046,0.34343888596195044,557.956350651957,0.0022202983835200316,7.687672926058101
3.71,0.9002919810265375,0.008939629888703556,0.0005866075186312836,0.007287337071567298,5.723782225496639,0.34343277374801595,559.5035674274408,0.002224077651834646,7.682432207329595
3.72,0.9003007064170747,0.00893123946512053,0.0005866807340094715,0.00728732221923109,5.723660631983579,0.3434260428837746,561.0494276919021,0.0022278531050830834,7.67725377455872
3.73,0.9003102405729224,0.008922850275674864,0.0005867561815763781,0.007287307588641973,5.72352892283859,0.34341869948206066,562.5939260727462,0.0022316247412506813,7.672137251723351
3.74,0.9003205756338939,0.008914462649464073,0.000586833856952508,0.00728729317981282,5.723387199003259,0.3434107496255698,564.1370572581257,0.002235392558394953,7.667082265171836
3.75,0.9003317037838194,0.008906076911490828,0.0005869137557539846,0.007287278992752108,5.723235560908222,0.3434021993665029,565.6788159967498,0.0022391565546449697,7.662088443616056
3.7600000000000002,0.9003436172507074,0.008897693382716973,0.0005869958735925936,0.007287265027463963,5.723074108467355,0.3433930547262103,567.2191970976952,0.0022429167282007377,7.657155418124478
3.77,0.900356308174938,0.008889312370395119,0.000587080206067862,0.007287251283940124,5.7229029446865205,0.3433833219036643,568.7581954123049,0.0022466730774379265,7.652282816536772
3.7800000000000002,0.9003697689386946,0.008880934192380553,0.0005871667487869782,0.007287237762180166,5.722722166639266,0.34337300675406535,570.2958058786863,0.0022504256006444004,7.647470277375369
3.79,0.900383991895547,0.008872559157251169,0.0005872554973485037,0.0072872244621749755,5.7225318728720085,0.3433621152166524,571.8320234847989,0.002254174296235593,7.642717438400909
3.8000000000000003,0.900398969437133,0.00886418756926215,0.0005873464473464328,0.007287211383910866,5.722332161576283,0.34335065320908426,573.366843277292,0.0022579191627007875,7.638023939417163
3.81,0.9004146939985127,0.008855819728782403,0.00058743959437055,0.007287198527369953,5.722123130440751,0.3433386266188701,574.9002603620195,0.002261660198598349,7.63338942248352
3.8200000000000003,0.9004311580582574,0.008847455932343259,0.000587534934006471,0.007287185892530197,5.721904876647367,0.3433260413031269,576.43226990384,0.002265397402555165,7.628813531905003
3.83,0.9004483541385401,0.00883909647268718,0.0005876324618356825,0.007287173479365447,5.721677496867533,0.3433129030883375,577.9628671264173,0.002269130773266079,7.62429591422228
3.84,0.900466274805226,0.008830741638816466,0.0005877321734355819,0.007287161287845484,5.7214410872582695,0.34329921777010897,579.4920473120202,0.0022728603094933288,7.619836218201682
3.85,0.9004849126679623,0.008822391716041949,0.0005878340643795183,0.007287149317936069,5.721195743458377,0.34328499111293,581.0198058013234,0.0022765860100659834,7.615434094825215
3.86,0.9005042603252841,0.00881404698161406,0.0005879381302337837,0.007287137569595284,5.72094156052931,0.3432702288731332,582.5461379857703,0.0022803078739247785,7.611089197978587
3.87,0.900524310447347,0.008805707711411337,0.0005880443665622353,0.007287126042779143,5.720678633034436,0.343254936763777,584.0710393185517,0.002284025900053317,7.606801183392096
3.88,0.9005450558028905,0.008797374182148269,0.0005881527689278249,0.007287114737443438,5.720407055062218,0.34323912044306243,585.5945053180398,0.0022877400874553163,7.602569708289489
3.89,0.9005664891663407,0.008789046663952997,0.0005882633328874843,0.007287103653537533,5.720126920128881,0.3432227855533333,587.1165315550124,0.002291450435230826,7.598394432558434
3.9,0.900588603355128,0.00878072542340701,0.0005883760539942293,0.0072870927910069095,5.719838321212009,0.3432059377051235,588.6371136574884,0.0022951569425449223,7.594275018267945
3.91,0.900611391229719,0.008772410723589228,0.0005884909277971965,0.00728708214979321,5.719541350746645,0.3431885824769393,590.1562473105191,0.002298859608627196,7.59021112965912
3.92,0.9006348456936496,0.00876410282412008,0.0005886079498416805,0.007287071729834278,5.719236100621397,0.3431707254150418,591.673928255982,0.0023025584327712348,7.586202433135892
3.93,0.9006589596935577,0.008755801981205591,0.0005887271156691706,0.007287061531064196,5.718922662174547,0.3431523720332289,593.1901522923727,0.002306253414334108,7.582248597255768
3.94,0.9006837262192152,0.008747508447681466,0.0005888484208173881,0.00728705155341333,5.7186011261901495,0.34313352781261786,594.7049152745973,0.0023099445527358523,7.57834929272058
3.95,0.9007091382948728,0.008739222472256185,0.0005889718608199322,0.0072870417968076955,5.718271583757404,0.3431141982325474,596.2182131125394,0.002313631847466482,7.57450419130928
3.96,0.9007351889298452,0.00873094429499655,0.0005890974312040939,0.007287032261165152,5.717934131179781,0.3430943889474736,597.7300417638747,0.00231731529812833,7.57071295984771
3.97,0.900761871282636,0.008722674162499463,0.0005892251274982711,0.007287022946408198,5.717588853667087,0.34307410519899595,599.2403972570185,0.002320994904293321,7.566975280180179
3.98,0.9007891785081775,0.00871441231385,0.0005893549452251357,0.007287013852452139,5.717235840512919,0.34305335236292245,600.7492756693568,0.002324670665634873,7.563290830555247
3.99,0.9008171038038367,0.008706158984903808,0.0005894868799037371,0.007287004979208699,5.716875180522868,0.3430321357843811,602.2566731335281,0.0023283425818875388,7.5596592912144995
4.0,0.9008456404094072,0.008697914408327415,0.000589620927049538,0.007286996326586059,5.7165069620147095,0.3430104607777489,603.7625858372083,0.002332010652846525,7.556080344378276
4.01,0.9008747816070998,0.008689678813638496,0.0005897570821744489,0.007286987894488894,5.7161312728186084,0.3429883326265819,605.2670100228983,0.002335674878367213,7.552553674231401
4.0200000000000005,0.900904520721535,0.008681452427246172,0.0005898953407868638,0.007286979682818413,5.7157482002773055,0.3429657565835449,606.7699419877102,0.00233933525836468,7.549078966908923
4.03,0.9009348511197338,0.008673235472491297,0.0005900356983916949,0.007286971691472392,5.715357831246313,0.34294273787034085,608.2713780831543,0.0023429917928132157,7.545655910481842
4.04,0.9009657662111089,0.008665028169686746,0.0005901781504904077,0.007286963920345216,5.714960252094113,0.3429192816776408,609.7713147149258,0.0023466444817458448,7.542284194942837
4.05,0.9009972594038232,0.0086568307316409,0.0005903226925797288,0.007286956369324095,5.714555539030256,0.34289539299137584,611.2697483362392,0.0023502933252937336,7.538963523612102
4.0600000000000005,0.9010293241951204,0.008648643373049563,0.0005904693201544296,0.0072869490382970106,5.7141437781307625,0.34287107695216806,612.7666754609735,0.002353938323603127,7.535693589478783
4.07,0.9010619541292911,0.008640466306185991,0.0005906180287060828,0.007286941927149073,5.713725056022817,0.34284633868802405,614.2620926572441,0.0023575794768732838,7.53247408618578
4.08,0.9010951427786346,0.008632299738971165,0.0005907688137225181,0.0072869350357608964,5.713299455666483,0.3428211832385329,615.7559965443768,0.002361216785373395,7.5293047129963275
4.09,0.901128883757086,0.008624143876425738,0.0005909216706882728,0.007286928364009826,5.7128670593777695,0.34279561560906363,617.2483837947095,0.0023648502494296383,7.526185171210563
