t,VVS1,VAS1,VLA1,VPA1,VRA1
2.85,3.2724609769347404,0.8512064623778678,0.3990383367274918,0.3842869431478471,0.09921728081205397
2.86,3.27246097693474,0.8512064623778681,0.3990383367274917,0.384286943147847,0.09921728081205396
2.87,3.27246097693474,0.8512064623778686,0.39903833672749167,0.3842869431478469,0.09921728081205393
2.88,3.27246097693474,0.8512064623778689,0.3990383367274916,0.3842869431478468,0.0992172808120539
2.89,3.2724609769347395,0.8512064623778693,0.39903833672749156,0.38428694314784667,0.09921728081205387
2.9,3.2724609769347395,0.8512064623778697,0.3990383367274915,0.38428694314784656,0.09921728081205386
2.91,3.272460976934739,0.8512064623778701,0.39903833672749145,0.38428694314784645,0.09921728081205383
2.92,3.272460976934739,0.8512064623778705,0.3990383367274914,0.38428694314784634,0.0992172808120538
2.93,3.2724609769347386,0.8512064623778709,0.39903833672749134,0.3842869431478462,0.09921728081205378
2.94,3.2724609769347386,0.8512064623778713,0.3990383367274913,0.3842869431478461,0.09921728081205376
2.95,3.272460976934738,0.8512064623778717,0.3990383367274912,0.384286943147846,0.09921728081205373
2.96,3.272460976934738,0.8512064623778721,0.39903833672749117,0.3842869431478459,0.09921728081205371
2.97,3.2724609769347377,0.8512064623778725,0.3990383367274911,0.3842869431478458,0.09921728081205368
2.98,3.2724609769347377,0.8512064623778729,0.39903833672749106,0.38428694314784567,0.09921728081205367
2.99,3.2724609769347377,0.8512064623778732,0.39903833672749106,0.38428694314784556,0.09921728081205364
3.0,3.2724609769347373,0.8512064623778737,0.399038336727491,0.38428694314784545,0.09921728081205361
3.0100000000000002,3.2724609769347373,0.851206462377874,0.39903833672749095,0.38428694314784534,0.09921728081205358
3.02,3.272460976934737,0.8512064623778745,0.3990383367274909,0.38428694314784523,0.09921728081205357
3.0300000000000002,3.272460976934737,0.8512064623778748,0.39903833672749084,0.3842869431478451,0.09921728081205354
3.04,3.2724609769347364,0.8512064623778752,0.3990383367274908,0.384286943147845,0.09921728081205351
3.0500000000000003,3.2724609769347364,0.8512064623778756,0.39903833672749073,0.3842869431478449,0.09921728081205348
3.06,3.272460976934736,0.851206462377876,0.3990383367274907,0.3842869431478448,0.09921728081205346
3.0700000000000003,3.272460976934736,0.8512064623778763,0.3990383367274906,0.3842869431478447,0.09921728081205344
3.08,3.2724609769347355,0.8512064623778768,0.39903833672749056,0.38428694314784456,0.09921728081205342
3.09,3.2724609769347355,0.8512064623778771,0.3990383367274905,0.38428694314784445,0.09921728081205339
3.1,3.2724609769347355,0.8512064623778776,0.39903833672749045,0.38428694314784434,0.09921728081205336
3.11,3.272460976934735,0.8512064623778779,0.3990383367274904,0.38428694314784423,0.09921728081205335
3.12,3.272460976934735,0.8512064623778783,0.39903833672749034,0.3842869431478441,0.09921728081205332
3.13,3.2724609769347346,0.8512064623778787,0.3990383367274903,0.384286943147844,0.09921728081205329
3.14,3.2724609769347346,0.8512064623778791,0.39903833672749023,0.3842869431478439,0.09921728081205326
3.15,3.272460976934734,0.8512064623778794,0.3990383367274902,0.3842869431478438,0.09921728081205325
3.16,3.272460976934734,0.8512064623778799,0.3990383367274901,0.3842869431478437,0.09921728081205322
3.17,3.2724609769347337,0.8512064623778802,0.39903833672749006,0.38428694314784356,0.0992172808120532
3.18,3.2724609769347337,0.8512064623778807,0.39903833672749,0.38428694314784345,0.09921728081205317
3.19,3.2724609769347333,0.851206462377881,0.39903833672748995,0.38428694314784334,0.09921728081205315
3.2,3.2724609769347333,0.8512064623778814,0.3990383367274899,0.38428694314784323,0.09921728081205312
3.21,3.2724609769347333,0.8512064623778818,0.39903833672748984,0.3842869431478431,0.0992172808120531
3.22,3.272460976934733,0.8512064623778822,0.39903833672748984,0.384286943147843,0.09921728081205307
3.23,3.272460976934733,0.8512064623778826,0.3990383367274898,0.3842869431478429,0.09921728081205305
3.24,3.2724609769347324,0.851206462377883,0.39903833672748973,0.3842869431478428,0.09921728081205303
3.25,3.2724609769347324,0.8512064623778833,0.3990383367274897,0.3842869431478427,0.099217280812053
3.2600000000000002,3.272460976934732,0.8512064623778838,0.3990383367274896,0.38428694314784256,0.09921728081205297
3.27,3.272460976934732,0.8512064623778841,0.39903833672748956,0.38428694314784245,0.09921728081205296
3.2800000000000002,3.2724609769347315,0.8512064623778846,0.3990383367274895,0.38428694314784234,0.09921728081205293
3.29,3.2724609769347315,0.8512064623778849,0.39903833672748945,0.38428694314784223,0.0992172808120529
3.3000000000000003,3.272460976934731,0.8512064623778853,0.3990383367274894,0.3842869431478421,0.09921728081205287
3.31,3.272460976934731,0.8512064623778857,0.39903833672748934,0.384286943147842,0.09921728081205285
3.3200000000000003,3.272460976934731,0.8512064623778861,0.3990383367274893,0.38428694314784195,0.09921728081205283
3.33,3.2724609769347306,0.8512064623778866,0.39903833672748923,0.38428694314784184,0.0992172808120528
3.34,3.2724609769347306,0.8512064623778869,0.3990383367274892,0.38428694314784173,0.09921728081205278
3.35,3.27246097693473,0.8512064623778873,0.3990383367274891,0.3842869431478416,0.09921728081205275
3.36,3.27246097693473,0.8512064623778877,0.39903833672748906,0.3842869431478415,0.09921728081205274
3.37,3.2724609769347297,0.8512064623778881,0.399038336727489,0.3842869431478414,0.09921728081205271
3.38,3.2724609769347297,0.8512064623778884,0.39903833672748895,0.3842869431478413,0.09921728081205268
3.39,3.2724609769347293,0.8512064623778889,0.3990383367274889,0.3842869431478412,0.09921728081205265
3.4,3.2724609769347293,0.8512064623778892,0.39903833672748884,0.38428694314784106,0.09921728081205264
3.41,3.272460976934729,0.8512064623778897,0.3990383367274888,0.38428694314784095,0.09921728081205261
3.42,3.272460976934729,0.85120646237789,0.39903833672748873,0.38428694314784084,0.09921728081205258
3.43,3.2724609769347284,0.8512064623778904,0.3990383367274887,0.38428694314784073,0.09921728081205256
3.44,3.2724609769347284,0.8512064623778908,0.3990383367274886,0.3842869431478406,0.09921728081205254
3.45,3.2724609769347284,0.8512064623778912,0.3990383367274886,0.3842869431478405,0.09921728081205251
3.46,3.272460976934728,0.8512064623778915,0.39903833672748856,0.3842869431478404,0.09921728081205249
3.47,3.272460976934728,0.851206462377892,0.3990383367274885,0.3842869431478403,0.09921728081205246
3.48,3.2724609769347275,0.8512064623778923,0.39903833672748845,0.3842869431478402,0.09921728081205244
3.49,3.2724609769347275,0.8512064623778928,0.3990383367274884,0.38428694314784007,0.09921728081205242
3.5,3.272460976934727,0.8512064623778931,0.39903833672748834,0.38428694314783995,0.09921728081205239
3.5100000000000002,3.272460976934727,0.8512064623778935,0.3990383367274883,0.38428694314783984,0.09921728081205236
3.52,3.2724609769347266,0.8512064623778939,0.39903833672748823,0.38428694314783973,0.09921728081205235
3.5300000000000002,3.2724609769347266,0.8512064623778943,0.3990383367274882,0.3842869431478396,0.09921728081205232
3.54,3.272460976934726,0.8512064623778947,0.3990383367274881,0.3842869431478395,0.09921728081205229
3.5500000000000003,3.272460976934726,0.8512064623778951,0.39903833672748806,0.3842869431478394,0.09921728081205226
3.56,3.272460976934726,0.8512064623778954,0.399038336727488,0.3842869431478393,0.09921728081205224
3.5700000000000003,3.2724609769347257,0.8512064623778959,0.39903833672748795,0.3842869431478392,0.09921728081205222
3.58,3.2724609769347257,0.8512064623778962,0.3990383367274879,0.38428694314783907,0.0992172808120522
3.59,3.2724609769347253,0.8512064623778967,0.39903833672748784,0.38428694314783896,0.09921728081205217
3.6,3.2724609769347253,0.851206462377897,0.3990383367274878,0.38428694314783884,0.09921728081205214
3.61,3.272460976934725,0.8512064623778974,0.39903833672748773,0.38428694314783873,0.09921728081205212
3.62,3.272460976934725,0.8512064623778978,0.3990383367274877,0.3842869431478386,0.0992172808120521
3.63,3.2724609769347244,0.8512064623778982,0.3990383367274876,0.3842869431478385,0.09921728081205207
3.64,3.2724609769347244,0.8512064623778985,0.39903833672748756,0.3842869431478384,0.09921728081205204
3.65,3.272460976934724,0.851206462377899,0.3990383367274875,0.3842869431478383,0.09921728081205203
3.66,3.272460976934724,0.8512064623778993,0.39903833672748745,0.3842869431478382,0.099217280812052
3.67,3.272460976934724,0.8512064623778998,0.39903833672748745,0.38428694314783807,0.09921728081205197
3.68,3.2724609769347235,0.8512064623779001,0.3990383367274874,0.38428694314783796,0.09921728081205194
3.69,3.2724609769347235,0.8512064623779005,0.39903833672748734,0.38428694314783785,0.09921728081205193
3.7,3.272460976934723,0.8512064623779009,0.3990383367274873,0.38428694314783773,0.0992172808120519
3.71,3.272460976934723,0.8512064623779013,0.39903833672748723,0.3842869431478376,0.09921728081205188
3.72,3.2724609769347226,0.8512064623779017,0.3990383367274872,0.3842869431478375,0.09921728081205185
3.73,3.2724609769347226,0.8512064623779021,0.3990383367274871,0.3842869431478374,0.09921728081205183
3.74,3.272460976934722,0.8512064623779025,0.39903833672748706,0.3842869431478373,0.0992172808120518
3.75,3.272460976934722,0.8512064623779029,0.399038336727487,0.3842869431478372,0.09921728081205178
3.7600000000000002,3.2724609769347217,0.8512064623779033,0.39903833672748695,0.38428694314783707,0.09921728081205175
3.77,3.2724609769347217,0.8512064623779036,0.3990383367274869,0.38428694314783696,0.09921728081205174
3.7800000000000002,3.2724609769347217,0.8512064623779041,0.39903833672748684,0.38428694314783685,0.09921728081205171
3.79,3.2724609769347213,0.8512064623779044,0.3990383367274868,0.38428694314783673,0.09921728081205168
3.8000000000000003,3.2724609769347213,0.8512064623779049,0.39903833672748673,0.3842869431478366,0.09921728081205165
3.81,3.272460976934721,0.8512064623779052,0.3990383367274867,0.3842869431478365,0.09921728081205164
3.8200000000000003,3.272460976934721,0.8512064623779056,0.3990383367274866,0.3842869431478364,0.09921728081205161
3.83,3.2724609769347204,0.851206462377906,0.39903833672748656,0.38428694314783635,0.09921728081205158
3.84,3.2724609769347204,0.8512064623779064,0.3990383367274865,0.38428694314783624,0.09921728081205156
3.85,3.27246097693472,0.8512064623779068,0.39903833672748645,0.3842869431478361,0.09921728081205153
3.86,3.27246097693472,0.8512064623779072,0.3990383367274864,0.384286943147836,0.09921728081205151
3.87,3.2724609769347195,0.8512064623779075,0.39903833672748634,0.3842869431478359,0.09921728081205149
3.88,3.2724609769347195,0.851206462377908,0.3990383367274863,0.3842869431478358,0.09921728081205146
3.89,3.2724609769347195,0.8512064623779083,0.39903833672748623,0.3842869431478357,0.09921728081205143
3.9,3.272460976934719,0.8512064623779088,0.39903833672748623,0.38428694314783557,0.09921728081205142
3.91,3.272460976934719,0.8512064623779091,0.3990383367274862,0.38428694314783546,0.09921728081205139
3.92,3.2724609769347186,0.8512064623779095,0.3990383367274861,0.38428694314783535,0.09921728081205136
3.93,3.2724609769347186,0.8512064623779099,0.39903833672748606,0.38428694314783524,0.09921728081205133
3.94,3.272460976934718,0.8512064623779103,0.399038336727486,0.3842869431478351,0.09921728081205132
3.95,3.272460976934718,0.8512064623779106,0.39903833672748595,0.384286943147835,0.09921728081205129
3.96,3.2724609769347177,0.8512064623779111,0.3990383367274859,0.3842869431478349,0.09921728081205126
3.97,3.2724609769347177,0.8512064623779114,0.39903833672748584,0.3842869431478348,0.09921728081205124
3.98,3.2724609769347173,0.8512064623779119,0.3990383367274858,0.3842869431478347,0.09921728081205122
3.99,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.0,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.01,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.0200000000000005,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.03,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.04,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.05,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.0600000000000005,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.07,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.08,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.09,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.1,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.11,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.12,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.13,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.14,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.15,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.16,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.17,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.18,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.19,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.2,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.21,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.22,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.23,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.24,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.25,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.26,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.2700000000000005,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.28,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.29,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.3,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.3100000000000005,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.32,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.33,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.34,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.3500000000000005,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.36,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.37,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.38,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.39,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.4,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.41,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.42,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.43,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.44,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.45,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.46,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.47,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.48,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.49,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.5,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.51,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.5200000000000005,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.53,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.54,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.55,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.5600000000000005,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.57,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.58,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.59,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.6000000000000005,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.61,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.62,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.63,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.64,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.65,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.66,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.67,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.68,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.69,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.7,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.71,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.72,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.73,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.74,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.75,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.76,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.7700000000000005,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.78,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.79,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.8,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.8100000000000005,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.82,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.83,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.84,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.8500000000000005,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.86,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.87,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.88,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.89,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.9,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.91,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.92,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.93,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.94,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.95,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.96,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.97,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.98,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
4.99,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.0,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.01,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.0200000000000005,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.03,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.04,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.05,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.0600000000000005,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.07,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.08,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.09,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.1000000000000005,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.11,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.12,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.13,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.14,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.15,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.16,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.17,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.18,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.19,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.2,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.21,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.22,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.23,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.24,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.25,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.26,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.2700000000000005,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.28,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.29,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.3,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.3100000000000005,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.32,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.33,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.34,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.3500000000000005,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.36,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.37,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.38,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.39,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.4,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.41,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.42,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.43,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.44,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.45,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.46,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.47,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.48,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.49,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.5,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.51,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.5200000000000005,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.53,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.54,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.55,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.5600000000000005,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.57,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.58,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.59,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.6000000000000005,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.61,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.62,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.63,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.64,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.65,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.66,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
5.67,3.2724609769347173,0.8512064623779122,0.3990383367274857,0.3842869431478345,0.0992172808120512
