t,PAR1,RNAUG3,PLUR,DTKA
4.15,103.51769320841795,0.0,159.90697159543348,0.029901188088086252
4.16,103.51767561999588,0.0,159.90783245181777,0.029901102422354903
4.17,103.51765803166175,0.0,159.9086932999162,0.029901017265720895
4.18,103.51764044341557,0.0,159.90955413972878,0.029900932608078787
4.19,103.51762285525731,0.0,159.91041497125565,0.029900848439633063
4.2,103.51760526718701,0.0,159.91127579449685,0.029900764750898152
4.21,103.51758767920465,0.0,159.9121366094525,0.029900681532698408
4.22,103.51757009131022,0.0,159.91299741612264,0.029900598776168123
4.23,103.51755250350374,0.0,159.91385821450737,0.029900516472751517
4.24,103.51753491578519,0.0,159.91471900460678,0.029900434614202744
4.25,103.51751732815458,0.0,159.91557978642092,0.029900353192585896
4.26,103.51749974061191,0.0,159.9164405599499,0.029900272200274997
4.2700000000000005,103.51748215315718,0.0,159.9173013251938,0.029900191629953995
4.28,103.51746456579038,0.0,159.91816208215263,0.02990011147461678
4.29,103.51744697851151,0.0,159.91902283082658,0.02990003172756717
4.3,103.51742939132059,0.0,159.91988357121568,0.029899952382418923
4.3100000000000005,103.5174118042176,0.0,159.92074430331996,0.029899873433095726
4.32,103.51739421720254,0.0,159.92160502713958,0.029899794873791883
4.33,103.51737663027542,0.0,159.92246574267458,0.029899716688719716
4.34,103.51735904343624,0.0,159.92332644992504,0.029899638862965882
4.3500000000000005,103.51734145668499,0.0,159.92418714889106,0.02989956138910532
4.36,103.51732387002167,0.0,159.9250478395727,0.02989948425991181
4.37,103.51730628344629,0.0,159.92590852197003,0.02989940746835796
4.38,103.51728869695884,0.0,159.92676919608314,0.029899331007615194
4.39,103.51727111055932,0.0,159.92762986191212,0.029899254871053788
4.4,103.51725352424774,0.0,159.92849051945706,0.029899179052242826
4.41,103.51723593802407,0.0,159.92935116871803,0.02989910354495023
4.42,103.51721835188835,0.0,159.93021180969507,0.029899028343142755
4.43,103.51720076584056,0.0,159.9310724423883,0.029898953440985983
4.44,103.51718317988069,0.0,159.93193306679782,0.02989887883284432
4.45,103.51716559400876,0.0,159.93279368292366,0.029898804513281012
4.46,103.51714800822475,0.0,159.93365429076593,0.029898730477058124
4.47,103.51713042252868,0.0,159.9345148903247,0.029898656719136555
4.48,103.51711283692053,0.0,159.93537548160006,0.029898583234676035
4.49,103.5170952514003,0.0,159.93623606459207,0.029898510019035117
4.5,103.51707766596802,0.0,159.93709663930082,0.02989843706777119
4.51,103.51706008062365,0.0,159.93795720572638,0.029898364376640476
4.5200000000000005,103.5170424953672,0.0,159.93881776386885,0.029898291941598012
4.53,103.5170249101987,0.0,159.9396783137283,0.029898219758797674
4.54,103.51700732511812,0.0,159.94053885530482,0.02989814782390131
4.55,103.51698974012545,0.0,159.94139938859846,0.0298980761241092
4.5600000000000005,103.51697215522071,0.0,159.94225991360935,0.029898004651869748
4.57,103.5169545704039,0.0,159.9431204303375,0.029897933402328464
4.58,103.516936985675,0.0,159.94398093878306,0.029897862370753155
4.59,103.51691940103404,0.0,159.94484143894607,0.02989779155253393
4.6000000000000005,103.516901816481,0.0,159.9457019308266,0.029897720943183177
4.61,103.51688423201587,0.0,159.94656241442476,0.029897650538335596
4.62,103.51686664763868,0.0,159.94742288974064,0.02989758033374817
4.63,103.5168490633494,0.0,159.94828335677428,0.029897510325300188
4.64,103.51683147914804,0.0,159.94914381552576,0.029897440508993223
4.65,103.5168138950346,0.0,159.9500042659952,0.029897370880951145
4.66,103.51679631100909,0.0,159.95086470818265,0.02989730143742013
4.67,103.5167787270715,0.0,159.95172514208818,0.02989723217476863
4.68,103.51676114322181,0.0,159.9525855677119,0.02989716308948741
4.69,103.51674355946007,0.0,159.9534459850539,0.029897094178189525
4.7,103.51672597578623,0.0,159.9543063941142,0.029897025437610317
4.71,103.5167083922003,0.0,159.95516679489293,0.029896956864607433
4.72,103.51669080870231,0.0,159.95602718739013,0.029896888456160814
4.73,103.51667322529222,0.0,159.95688757160593,0.029896820209372683
4.74,103.51665564197005,0.0,159.95774794754038,0.02989675212146758
4.75,103.5166380587358,0.0,159.95860831519357,0.02989668418979232
4.76,103.51662047558945,0.0,159.95946867456556,0.02989661566677573
4.7700000000000005,103.51660289253104,0.0,159.96032902565645,0.029896548165133735
4.78,103.51658530956053,0.0,159.9611893684663,0.029896480788010025
4.79,103.51656772667793,0.0,159.96204970299524,0.029896413534222198
4.8,103.51655014388326,0.0,159.9629100292433,0.029896346402587856
4.8100000000000005,103.5165325611765,0.0,159.96377034721056,0.029896279391924605
4.82,103.51651497855765,0.0,159.9646306568971,0.02989621250105004
4.83,103.51649739602671,0.0,159.965490958303,0.02989614572878177
4.84,103.51647981358369,0.0,159.9663512514284,0.029896079073937393
4.8500000000000005,103.51646223122857,0.0,159.9672115362733,0.02989601253533451
4.86,103.51644464896138,0.0,159.96807181283782,0.029895946111790722
4.87,103.51642706678209,0.0,159.96893208112203,0.029895879802123635
4.88,103.51640948469071,0.0,159.969792341126,0.029895813605150846
4.89,103.51639190268725,0.0,159.97065259284983,0.029895747519689958
4.9,103.51637432077169,0.0,159.97151283629358,0.029895681544558576
4.91,103.51635673894404,0.0,159.97237307145735,0.029895615678574294
4.92,103.5163391572043,0.0,159.9732332983412,0.029895549920554723
4.93,103.51632157555247,0.0,159.97409351694523,0.029895484269317457
4.94,103.51630399398854,0.0,159.97495372726948,0.029895418723680105
4.95,103.51628641251253,0.0,159.97581392931409,0.02989535328246026
4.96,103.5162688311244,0.0,159.9766741230791,0.029895287944475532
4.97,103.51625124982421,0.0,159.9775343085646,0.029895222708543515
4.98,103.51623366861192,0.0,159.97839448577065,0.02989515757139341
4.99,103.51621608748752,0.0,159.97925465469734,0.02989509252827448
5.0,103.51619850645103,0.0,159.9801148153448,0.02989502757755972
5.01,103.51618092550245,0.0,159.98097496771302,0.029894962717664238
5.0200000000000005,103.51616334464178,0.0,159.98183511180216,0.029894897947003143
5.03,103.51614576386902,0.0,159.98269524761224,0.02989483326399154
5.04,103.51612818318415,0.0,159.98355537514337,0.02989476866704454
5.05,103.51611060258718,0.0,159.98441549439562,0.02989470415457725
5.0600000000000005,103.51609302207812,0.0,159.98527560536908,0.02989463972500478
5.07,103.51607544165697,0.0,159.98613570806384,0.029894575376742234
5.08,103.5160578613237,0.0,159.98699580247995,0.02989451110820472
5.09,103.51604028107835,0.0,159.9878558886175,0.029894446917807353
5.1000000000000005,103.51602270092089,0.0,159.9887159664766,0.029894382803965235
5.11,103.51600512085133,0.0,159.9895760360573,0.029894318765093474
5.12,103.51598754086969,0.0,159.99043609735963,0.029894254799607178
5.13,103.51596996097592,0.0,159.99129615038376,0.029894190905921457
5.14,103.51595238117008,0.0,159.99215619512972,0.029894127082451417
5.15,103.51593480145212,0.0,159.99301623159764,0.02989406332761217
5.16,103.51591722182206,0.0,159.99387625978753,0.029893999639818817
5.17,103.5158996422799,0.0,159.99473627969948,0.02989393601748647
5.18,103.51588206282564,0.0,159.9955962913336,0.02989387245903024
5.19,103.51586448345927,0.0,159.99645629469,0.02989380896286523
5.2,103.5158469041808,0.0,159.9973162897687,0.029893745527406552
5.21,103.51582932499022,0.0,159.99817627656978,0.029893682151069308
5.22,103.51581174588755,0.0,159.99903625509336,0.029893618832268612
5.23,103.51579416687277,0.0,159.99989622533948,0.02989355556941957
5.24,103.51577658794588,0.0,160.00075618730827,0.02989349236115904
5.25,103.51575900910689,0.0,160.00161614099974,0.0298934292093947
5.26,103.51574143035579,0.0,160.00247608641402,0.029893366114018768
5.2700000000000005,103.51572385169258,0.0,160.00333602355119,0.029893303073802183
5.28,103.51570627311727,0.0,160.00419595241132,0.029893240087515878
5.29,103.51568869462984,0.0,160.0050558729945,0.029893177153930788
5.3,103.51567111623032,0.0,160.00591578530074,0.029893114271817855
5.3100000000000005,103.51565353791868,0.0,160.00677568933023,0.02989305143994801
5.32,103.51563595969495,0.0,160.00763558508297,0.02989298865709219
5.33,103.5156183815591,0.0,160.00849547255908,0.029892925922021328
5.34,103.51560080351112,0.0,160.00935535175861,0.029892863233506366
5.3500000000000005,103.51558322555105,0.0,160.01021522268167,0.02989280059031824
5.36,103.51556564767887,0.0,160.01107508532832,0.02989273799122788
5.37,103.51554806989458,0.0,160.01193493969865,0.02989267543500623
5.38,103.51553049219817,0.0,160.01279478579272,0.02989261292042422
5.39,103.51551291458965,0.0,160.01365462361062,0.029892550446252785
5.4,103.51549533706903,0.0,160.01451445315246,0.029892488011262867
5.41,103.51547775963628,0.0,160.01537427441826,0.0298924256142254
5.42,103.51546018229143,0.0,160.01623408740815,0.029892363253911317
5.43,103.51544260503447,0.0,160.0170938921222,0.029892300929091557
5.44,103.51542502786538,0.0,160.01795368856048,0.029892238638537058
5.45,103.51540745078418,0.0,160.01881347672307,0.02989217638101875
5.46,103.51538987379087,0.0,160.01967325661002,0.029892114155307577
5.47,103.51537229688545,0.0,160.02053302822148,0.029892051960174467
5.48,103.5153547200679,0.0,160.02139279155747,0.02989198979439036
5.49,103.51533714333824,0.0,160.02225254661812,0.029891927656726193
5.5,103.51531956669646,0.0,160.02311229340344,0.0298918655459529
5.51,103.51530199014258,0.0,160.02397203191356,0.029891803463096524
5.5200000000000005,103.51528441367657,0.0,160.02483176214855,0.029891741413018258
5.53,103.51526683729844,0.0,160.0256914841085,0.02989167939538749
5.54,103.5152492610082,0.0,160.02655119779348,0.029891617409590572
5.55,103.51523168480583,0.0,160.02741090320356,0.029891555455013846
5.5600000000000005,103.51521410869135,0.0,160.02827060033883,0.029891493531043662
5.57,103.51519653266475,0.0,160.02913028919937,0.029891431637066364
5.58,103.51517895672602,0.0,160.02998996978525,0.029891369772468302
5.59,103.51516138087517,0.0,160.03084964209657,0.029891307936635823
5.6000000000000005,103.51514380511222,0.0,160.03170930613337,0.02989124612895527
5.61,103.51512622943713,0.0,160.03256896189578,0.029891184348812994
5.62,103.51510865384992,0.0,160.03342860938386,0.029891122595595336
5.63,103.51509107835058,0.0,160.03428824859768,0.029891060868688653
5.64,103.51507350293913,0.0,160.0351478795373,0.029890999167479282
5.65,103.51505592761556,0.0,160.03600750220284,0.02989093749135358
5.66,103.51503835237986,0.0,160.03686711659438,0.02989087583969788
5.67,103.51502077723204,0.0,160.03772672271197,0.029890814211898542
5.68,103.51500320217208,0.0,160.0385863205557,0.02989075260734191
5.69,103.5149856272,0.0,160.03944591012566,0.029890691025414327
5.7,103.51496805231581,0.0,160.04030549142192,0.029890629465502142
5.71,103.51495047751949,0.0,160.04116506444456,0.029890567926991702
5.72,103.51493290281104,0.0,160.04202462919366,0.029890506409269352
5.73,103.51491532819045,0.0,160.04288418566932,0.029890444911721444
5.74,103.51489775365775,0.0,160.0437437338716,0.02989038343373432
5.75,103.51488017921292,0.0,160.04460327380056,0.029890321974694326
5.76,103.51486260485596,0.0,160.0454628054563,0.029890260533987814
5.7700000000000005,103.51484503058552,0.0,160.04632232908318,0.029890198020599727
5.78,103.51482745640445,0.0,160.047181844166,0.029890136736344424
5.79,103.51480988231124,0.0,160.04804135097788,0.029890075463282095
5.8,103.51479230830589,0.0,160.0489008495188,0.02989001420141274
5.8100000000000005,103.5147747343884,0.0,160.04976033978875,0.029889952950736362
5.82,103.51475716055876,0.0,160.05061982178776,0.029889891711252954
5.83,103.51473958681699,0.0,160.0514792955158,0.029889830482962523
5.84,103.51472201316308,0.0,160.0523387609729,0.029889769265865066
5.8500000000000005,103.51470443959703,0.0,160.05319821815903,0.029889708059960583
5.86,103.51468686611884,0.0,160.0540576670742,0.029889646865249073
5.87,103.5146692927285,0.0,160.0549171077184,0.029889585681730536
5.88,103.51465171942603,0.0,160.05577654009167,0.029889524509404974
5.89,103.5146341462114,0.0,160.05663596419396,0.029889463348272388
5.9,103.51461657308465,0.0,160.0574953800253,0.029889402198332776
5.91,103.51459900004575,0.0,160.0583547875857,0.029889341059586138
5.92,103.51458142709473,0.0,160.05921418687512,0.029889279932032473
5.93,103.51456385423154,0.0,160.06007357789358,0.029889218815671782
5.94,103.51454628145622,0.0,160.06093296064108,0.029889157710504065
5.95,103.51452870876876,0.0,160.06179233511764,0.029889096616529325
5.96,103.51451113616916,0.0,160.06265170132323,0.029889035533747554
5.97,103.51449356365742,0.0,160.06351105925788,0.02988897446215876
5.98,103.51447599123355,0.0,160.06437040892155,0.029888913401762942
5.99,103.51445841889753,0.0,160.06522975031427,0.029888852352560096
6.0,103.51444084664936,0.0,160.06608908343603,0.029888791314550228
6.01,103.51442327448906,0.0,160.06694840828683,0.02988873028773333
6.0200000000000005,103.51440570241662,0.0,160.06780772486667,0.029888669272109408
6.03,103.51438813043204,0.0,160.06866703317556,0.02988860826767846
6.04,103.5143705585353,0.0,160.0695263332137,0.029888547274166406
6.05,103.51435298672644,0.0,160.07038562498187,0.02988848629043699
6.0600000000000005,103.51433541500542,0.0,160.07124490848022,0.02988842531636602
6.07,103.51431784337227,0.0,160.0721041837087,0.02988836435195349
6.08,103.51430027182695,0.0,160.07296345066732,0.02988830339719941
6.09,103.51428270036949,0.0,160.0738227093561,0.029888242452103773
6.1000000000000005,103.5142651289999,0.0,160.07468195977503,0.02988818151666658
6.11,103.51424755771815,0.0,160.0755412019241,0.029888120590887832
6.12,103.51422998652426,0.0,160.07640043580332,0.029888059674767528
6.13,103.51421241541821,0.0,160.07725966141268,0.029887998768305668
6.140000000000001,103.51419484440002,0.0,160.0781188787522,0.029887937871502256
6.15,103.51417727346968,0.0,160.07897808782187,0.029887876984357284
6.16,103.5141597026272,0.0,160.0798372886217,0.02988781610687076
6.17,103.51414213187257,0.0,160.08069648115165,0.02988775523904268
6.18,103.5141245612058,0.0,160.08155566541174,0.02988769438087304
6.19,103.51410699062687,0.0,160.082414841402,0.029887633532361853
6.2,103.5140894201358,0.0,160.0832740091224,0.029887572693509105
6.21,103.51407184973259,0.0,160.08413316857295,0.029887511864314802
6.22,103.51405427941724,0.0,160.08499231975364,0.029887451044778943
6.23,103.51403670918972,0.0,160.0858514626645,0.029887390234901532
6.24,103.51401913905008,0.0,160.08671059730548,0.02988732943468256
6.25,103.51400156899827,0.0,160.08756972367664,0.02988726864412204
6.26,103.51398399903432,0.0,160.08842884177793,0.02988720786321996
6.2700000000000005,103.51396642915823,0.0,160.08928795160935,0.029887147091976325
6.28,103.51394885936999,0.0,160.09014705317094,0.029887086330391135
6.29,103.5139312896696,0.0,160.0910061464627,0.02988702557846439
6.3,103.51391372005706,0.0,160.09186523148455,0.02988696483619609
6.3100000000000005,103.51389615053239,0.0,160.0927243082366,0.029886904103586232
6.32,103.51387858109557,0.0,160.0935833767195,0.0298868433792528
6.33,103.51386101174657,0.0,160.0944424369347,0.02988678266047452
6.34,103.51384344248542,0.0,160.09530148888228,0.029886721947178837
6.3500000000000005,103.51382587331211,0.0,160.09616053256224,0.029886661239365748
6.36,103.51380830422664,0.0,160.09701956797454,0.029886600537035252
6.37,103.51379073522902,0.0,160.09787859511923,0.02988653984018735
6.38,103.51377316631924,0.0,160.09873761399624,0.029886479148822042
6.390000000000001,103.5137555974973,0.0,160.09959662460562,0.02988641846293933
6.4,103.5137380287632,0.0,160.10045562694737,0.029886357782539213
6.41,103.51372046011694,0.0,160.10131462102146,0.02988629710762169
6.42,103.51370289155852,0.0,160.10217360682793,0.02988623643818676
6.43,103.51368532308794,0.0,160.10303258436673,0.029886175774234424
6.44,103.51366775470521,0.0,160.1038915536379,0.029886115115764684
6.45,103.51365018641032,0.0,160.10475051464147,0.029886054462777537
6.46,103.51363261820326,0.0,160.10560946737735,0.029885993815272988
6.47,103.51361505008404,0.0,160.1064684118456,0.029885933173251028
6.48,103.51359748205267,0.0,160.10732734804623,0.029885872536711666
6.49,103.51357991410914,0.0,160.1081862759792,0.029885811905654897
6.5,103.51356234625345,0.0,160.10904519564454,0.02988575128008072
6.51,103.51354477848561,0.0,160.1099041070422,0.029885690659989143
6.5200000000000005,103.5135272108056,0.0,160.11076301017226,0.029885630045380158
6.53,103.51350964321344,0.0,160.11162190503467,0.029885569436253766
6.54,103.51349207570911,0.0,160.11248079162945,0.02988550883260997
6.55,103.51347450829263,0.0,160.1133396699566,0.029885448234448764
6.5600000000000005,103.51345694096399,0.0,160.11419854001608,0.029885387641770157
6.57,103.51343937372319,0.0,160.11505740180792,0.029885327054574144
6.58,103.51342180657022,0.0,160.1159162553321,0.029885266472860723
6.59,103.51340423950512,0.0,160.11677510058868,0.02988520589662883
6.6000000000000005,103.51338667252783,0.0,160.11763393757877,0.02988514532457988
6.61,103.51336910563838,0.0,160.11849276630343,0.02988508475555693
6.62,103.51335153883676,0.0,160.11935158676266,0.029885024189559985
6.63,103.51333397212296,0.0,160.12021039895646,0.02988496362658905
6.640000000000001,103.513316405497,0.0,160.12106920288483,0.029884903066644118
6.65,103.51329883895885,0.0,160.1219279985478,0.02988484250972519
6.66,103.51328127250855,0.0,160.1227867859453,0.02988478195583227
6.67,103.51326370614606,0.0,160.12364556507737,0.029884721404965356
6.68,103.51324613987141,0.0,160.12450433594404,0.029884660857124448
6.69,103.51322857368459,0.0,160.12536309854525,0.029884600312309544
6.7,103.5132110075856,0.0,160.12622185288103,0.029884539770520645
6.71,103.51319344157443,0.0,160.1270805989514,0.029884479231757754
6.72,103.5131758756511,0.0,160.12793933675633,0.029884418696020865
6.73,103.5131583098156,0.0,160.12879806629584,0.029884358163309983
6.74,103.51314074406791,0.0,160.1296567875699,0.029884297633625108
6.75,103.51312317840807,0.0,160.13051550057855,0.02988423710696624
6.76,103.51310561283604,0.0,160.13137420532175,0.029884176583333373
6.7700000000000005,103.51308804735186,0.0,160.13223290179954,0.029884116062726514
6.78,103.5130704819555,0.0,160.13309159001187,0.02988405554514566
6.79,103.51305291664697,0.0,160.1339502699588,0.029883995030590815
6.8,103.51303535142627,0.0,160.1348089416403,0.02988393451906197
6.8100000000000005,103.51301778629339,0.0,160.13566760505634,0.029883874010559135
6.82,103.51300022124835,0.0,160.13652626020698,0.029883813505082304
6.83,103.51298265629113,0.0,160.13738490709218,0.029883753002631477
6.84,103.51296509142175,0.0,160.13824354571193,0.029883692503206657
6.8500000000000005,103.51294752664019,0.0,160.13910217606627,0.029883632006807843
6.86,103.51292996194645,0.0,160.1399607981552,0.029883571513435035
6.87,103.51291239734054,0.0,160.14081941197873,0.029883511023059688
6.88,103.51289483282247,0.0,160.14167801753842,0.029883450535032243
6.890000000000001,103.5128772683922,0.0,160.1425366148349,0.02988339004908278
6.9,103.51285970404976,0.0,160.14339520386815,0.02988332956521129
6.91,103.51284213979513,0.0,160.14425378463818,0.029883269083417784
6.92,103.51282457562831,0.0,160.145112357145,0.029883208603702253
6.93,103.51280701154931,0.0,160.1459709213886,0.029883148126064706
6.94,103.51278944755813,0.0,160.14682947736898,0.02988308765050513
6.95,103.51277188365478,0.0,160.14768802508613,0.02988302717702354
6.96,103.51275431983923,0.0,160.14854656454006,0.029882966705619927
6.97,103.51273675611151,0.0,160.14940509573077,0.029882906236294294
6.98,103.5127191924716,0.0,160.15026361865827,0.029882845769046637
6.99,103.5127016289195,0.0,160.15112213332256,0.02988278530387696
7.0,103.51268406545522,0.0,160.1519806397236,0.029882724840785264
7.01,103.51266650207876,0.0,160.15283913786143,0.029882664379771544
7.0200000000000005,103.51264893879011,0.0,160.15369762773605,0.029882603920835804
7.03,103.51263137558928,0.0,160.15455610934745,0.029882543463978044
7.04,103.51261381247627,0.0,160.15541458269564,0.02988248300919826
7.05,103.51259624945108,0.0,160.1562730477806,0.02988242255649646
7.0600000000000005,103.5125786865137,0.0,160.15713150460232,0.029882362105872633
7.07,103.51256112366414,0.0,160.15798995316084,0.029882301657326787
7.08,103.5125435609024,0.0,160.15884839345614,0.02988224121085892
7.09,103.51252599822847,0.0,160.15970682548823,0.029882180766469032
7.1000000000000005,103.51250843564236,0.0,160.16056524925708,0.029882120324157126
7.11,103.51249087314407,0.0,160.16142366476274,0.029882059883923194
7.12,103.5124733107336,0.0,160.16228207200515,0.029881999445767245
7.13,103.51245574841093,0.0,160.16314047098433,0.029881939009689273
7.140000000000001,103.5124381861761,0.0,160.16399886170032,0.029881878575689278
7.15,103.51242062402905,0.0,160.1648572441533,0.029881818143720644
7.16,103.51240306196983,0.0,160.16571561834496,0.02988175771344465
7.17,103.51238549999842,0.0,160.16657398427557,0.029881697284793726
7.18,103.5123679381148,0.0,160.16743234194522,0.029881636857767863
7.19,103.512350376319,0.0,160.16829069135383,0.02988157643236707
7.2,103.512332814611,0.0,160.16914903250145,0.02988151600859134
7.21,103.5123152529908,0.0,160.17000736538805,0.029881455586440675
7.22,103.5122976914584,0.0,160.17086569001364,0.02988139516591508
7.23,103.51228013001382,0.0,160.1717240063782,0.029881334747014546
7.24,103.51226256865704,0.0,160.1725823144818,0.02988127432973908
7.25,103.51224500738806,0.0,160.17344061432433,0.029881213914088676
7.26,103.51222744620688,0.0,160.17429890590589,0.029881153500063342
7.2700000000000005,103.5122098851135,0.0,160.17515718922644,0.029881093087663072
7.28,103.51219232410794,0.0,160.17601546428597,0.02988103267688787
7.29,103.51217476319019,0.0,160.17687373108447,0.029880972267737733
7.3,103.51215720236023,0.0,160.177731989622,0.02988091186021266
7.3100000000000005,103.51213964161808,0.0,160.17859023989848,0.029880851454312653
7.32,103.51212208096374,0.0,160.179448481914,0.029880791050037714
7.33,103.51210452039719,0.0,160.18030671566848,0.02988073064738784
7.34,103.51208695991845,0.0,160.18116494116194,0.02988067024636303
7.3500000000000005,103.51206939952752,0.0,160.1820231583944,0.029880609846963287
7.36,103.5120518392244,0.0,160.18288136736587,0.02988054944918861
7.37,103.51203427900907,0.0,160.1837395680763,0.029880489053038996
7.38,103.51201671888155,0.0,160.18459776052572,0.02988042865851445
7.390000000000001,103.51199915884183,0.0,160.18545594471416,0.02988036826561497
7.4,103.51198159888992,0.0,160.18631412064158,0.029880307874340553
7.41,103.51196403902581,0.0,160.18717228830798,0.029880247484691203
7.42,103.51194647924952,0.0,160.18803044771337,0.02988018709666692
7.43,103.51192891956102,0.0,160.18888859885826,0.029880126710199722
7.44,103.51191135996031,0.0,160.1897467417442,0.029880066325065135
7.45,103.5118938004474,0.0,160.19060487637134,0.029880005941245447
7.46,103.51187624102228,0.0,160.19146300273968,0.029879945558740663
7.47,103.51185868168494,0.0,160.19232112084921,0.029879885177550775
7.48,103.51184112243541,0.0,160.19317923069997,0.02987982479767579
7.49,103.51182356327367,0.0,160.1940373322919,0.0298797644191157
7.5,103.51180600419971,0.0,160.19489542562505,0.029879704041870514
7.51,103.51178844521355,0.0,160.1957535106994,0.029879643665940227
7.5200000000000005,103.51177088631519,0.0,160.19661158751492,0.02987958329132484
7.53,103.51175332750462,0.0,160.1974696560717,0.029879522918024353
7.54,103.51173576878183,0.0,160.19832771636962,0.02987946254603877
7.55,103.51171821014684,0.0,160.19918576840877,0.02987940217536808
7.5600000000000005,103.51170065159965,0.0,160.2000438121891,0.029879341806012295
7.57,103.51168309314025,0.0,160.20090184771064,0.029879281437971406
7.58,103.51166553476864,0.0,160.2017598749734,0.02987922107124542
7.59,103.51164797648481,0.0,160.20261789397733,0.029879160705834334
7.6000000000000005,103.51163041828879,0.0,160.20347590472247,0.029879100341738147
7.61,103.51161286018055,0.0,160.2043339072088,0.029879039978956863
7.62,103.5115953021601,0.0,160.20519190143634,0.029878979617490475
7.63,103.51157774422747,0.0,160.20604988740507,0.02987891925733899
7.640000000000001,103.5115601863826,0.0,160.20690786511503,0.029878858898502402
7.65,103.51154262862553,0.0,160.20776583456617,0.029878798540980717
7.66,103.51152507095627,0.0,160.2086237957585,0.02987873818477393
7.67,103.51150751337478,0.0,160.20948174869204,0.029878677829882044
7.68,103.5114899558811,0.0,160.2103396933668,0.029878617476305058
7.69,103.5114723984752,0.0,160.21119762978273,0.029878557124042974
7.7,103.5114548411571,0.0,160.21205555793986,0.029878496773095786
7.71,103.51143728392678,0.0,160.21291347783904,0.02987843642338752
7.72,103.51141972678425,0.0,160.2137713894816,0.02987837607479526
7.73,103.5114021697295,0.0,160.21462929286758,0.02987831572731732
7.74,103.51138461276251,0.0,160.21548718799696,0.029878255380953702
7.75,103.51136705588333,0.0,160.21634507486974,0.029878195035704404
7.76,103.5113494990919,0.0,160.21720295348595,0.02987813469156943
7.7700000000000005,103.51133194238828,0.0,160.21806082384558,0.029878074348548778
7.78,103.51131438577242,0.0,160.21891868594858,0.029878014006642445
7.79,103.51129682924434,0.0,160.21977653979502,0.029877953665850436
7.8,103.51127927280406,0.0,160.22063438538484,0.029877893326172748
7.8100000000000005,103.51126171645154,0.0,160.2214922227181,0.02987783298760938
7.82,103.5112441601868,0.0,160.22235005179476,0.029877772650160336
7.83,103.51122660400986,0.0,160.2232078726148,0.029877712313825612
7.84,103.51120904792069,0.0,160.2240656851783,0.02987765197860521
7.8500000000000005,103.51119149191929,0.0,160.22492348948518,0.02987759164449913
7.86,103.51117393600569,0.0,160.22578128553548,0.02987753131150737
7.87,103.51115638017986,0.0,160.22663907332918,0.029877470979629936
7.88,103.5111388244418,0.0,160.2274968528663,0.029877410648866818
7.890000000000001,103.51112126879153,0.0,160.2283546241468,0.029877350319218027
7.9,103.51110371322903,0.0,160.22921238717072,0.029877289990683554
7.91,103.51108615775433,0.0,160.23007014193806,0.029877229663263404
7.92,103.5110686023674,0.0,160.2309278884488,0.029877169336957575
7.930000000000001,103.51105104706825,0.0,160.231785626703,0.02987710901176607
7.94,103.51103349185688,0.0,160.23264335670055,0.029877048687688885
7.95,103.51101593673329,0.0,160.23350107844152,0.02987698836472602
7.96,103.51099838169748,0.0,160.2343587919259,0.029876928042877476
7.97,103.51098082674945,0.0,160.2352164971537,0.029876867722143256
7.98,103.51096327188905,0.0,160.23607419415154,0.029876807401963985
7.99,103.51094571711451,0.0,160.23693188324188,0.029876747075576245
8.0,103.51092816242772,0.0,160.23778956408046,0.02987668675020158
8.01,103.51091060782869,0.0,160.23864723666728,0.02987662642584
8.02,103.5108930533174,0.0,160.2395049010023,0.02987656610249149
8.03,103.51087549889387,0.0,160.24036255708558,0.02987650578015606
8.040000000000001,103.5108579445581,0.0,160.24122020491708,0.02987644545883371
8.05,103.51084039031007,0.0,160.24207784449683,0.029876385138524433
8.06,103.5108228361498,0.0,160.24293547582482,0.029876324819228237
8.07,103.51080528207729,0.0,160.24379309890105,0.02987626450094512
8.08,103.51078772809252,0.0,160.2446507137255,0.02987620418367508
8.09,103.51077017419551,0.0,160.24550832029817,0.029876143867418114
8.1,103.51075262038626,0.0,160.24636591861912,0.029876083552174228
8.11,103.51073506666475,0.0,160.24722350868825,0.02987602323794342
8.120000000000001,103.510717513031,0.0,160.24808109050565,0.02987596292472569
8.13,103.51069995948501,0.0,160.2489386640713,0.02987590261252104
8.14,103.51068240602676,0.0,160.24979622938514,0.029875842301329465
8.15,103.51066485265628,0.0,160.25065378644726,0.029875781991150967
8.16,103.51064729937355,0.0,160.2515113352576,0.02987572168198555
8.17,103.51062974617857,0.0,160.25236887581616,0.029875661373833205
8.18,103.51061219307134,0.0,160.25322640812294,0.02987560106669394
8.19,103.51059464005186,0.0,160.254083932178,0.029875540760567757
8.2,103.51057708712014,0.0,160.25494144798128,0.029875480455454646
8.21,103.51055953427617,0.0,160.25579895553278,0.029875420151354616
8.22,103.51054198151996,0.0,160.25665645483252,0.02987535984826766
8.23,103.5105244288515,0.0,160.2575139458805,0.029875299546193786
8.24,103.5105068762708,0.0,160.25837142867672,0.029875239245132988
8.25,103.51048932377785,0.0,160.25922890322116,0.02987517894508527
8.26,103.51047177137264,0.0,160.26008636951386,0.02987511864605063
8.27,103.51045421905519,0.0,160.26094382755477,0.029875058348029063
8.28,103.5104366668255,0.0,160.26180127734392,0.029874998051020576
8.290000000000001,103.51041911468357,0.0,160.2626587188813,0.029874937755025165
