t,V_lv,V_rv,V_pa,V_pu,V_ao,V_vc
2.4,0.05239495117494986,0.058139924762160726,0.1936446946168558,0.06970587780226332,0.9324447037168762,2.693669847926897
2.41,0.06341230299023216,0.06310464422361199,0.1928008733034175,0.059532347300419314,0.931543627645904,2.6896062045364175
2.42,0.07368382866426364,0.06708363216641763,0.19197266310481195,0.050089031824993385,0.9306481989001721,2.6865226453393443
2.43,0.08190776235970264,0.07005401971000046,0.1911603025505309,0.04267745868383541,0.929758487032299,2.6844419696636352
2.44,0.08333977967725373,0.07169608121143865,0.19036515916543562,0.042040584751379534,0.9288745719757845,2.683683823218711
2.45,0.08333977967725373,0.07199136036554142,0.18958886901813377,0.04281687489868138,0.9279965679708466,2.684266548069545
2.46,0.08333977967725373,0.07199136036554142,0.18883106784549367,0.04357467607132149,0.927124525812939,2.685138590227453
2.47,0.08333977967725373,0.07199136036554142,0.18809131524389466,0.044314428672920486,0.9262584119850399,2.6860047040553523
2.48,0.08333977967725373,0.07199136036554142,0.18736918137719136,0.045036562539623806,0.9253981861857739,2.6868649298546186
2.49,0.08333977967725373,0.07199136036554142,0.18666424661016362,0.04574149730665152,0.9245438083868177,2.6877193076535746
2.5,0.08333977967725373,0.07199136036554142,0.18597610130620723,0.04642964261060792,0.9236952388321672,2.688567877208225
2.5100000000000002,0.08333977967725373,0.07199136036554142,0.18530434559899644,0.04710139831781872,0.9228524380361977,2.6894106780041946
2.52,0.08333977967725373,0.07199136036554142,0.1846485891513873,0.047757154765427884,0.9220153667817574,2.690247749258635
2.5300000000000002,0.08333977967725373,0.07194135921529604,0.18405840882935942,0.0483973362377011,0.9211839861719836,2.6910791298684087
2.54,0.08333977967725373,0.06843963250471068,0.18690105619642416,0.04905641558122176,0.9203582574126524,2.6919048586277396
2.5500000000000003,0.0829730100218655,0.06263625561839796,0.19194576836705216,0.0498150802969065,0.919904742086794,2.6927251436089876
2.56,0.07552966242579803,0.05662257616196861,0.19707805441776738,0.050696473702620606,0.9265092193964041,2.6935640138954446
2.57,0.06651412066458214,0.05115613837326498,0.20154918538545552,0.051691780523636134,0.934632942234029,2.694455832819035
2.58,0.059004992291487986,0.04641636372871997,0.20519778534125227,0.05278295521238441,0.9412005592600835,2.6953973441660746
2.59,0.05322270178455333,0.04246514033515208,0.2079821132379655,0.05394985070923908,0.9460033683747848,2.696376825558308
2.6,0.048931764036067936,0.03930443217733083,0.2099205861704866,0.055172085934539254,0.9492879342232204,2.697383197458357
2.61,0.04588710762958364,0.036895246021391374,0.21107161265412794,0.05643024560683735,0.9513086450541267,2.6984071430339345
2.62,0.04389889853703922,0.03518143775896695,0.21150913198933985,0.05770653453404989,0.952263124109469,2.699440873071137
2.63,0.042836367753643925,0.034107748866718454,0.2113044439681408,0.05898491144749743,0.9522888063452882,2.700477721618713
2.64,0.04259865439212051,0.033629756625069486,0.21051645069237415,0.06025089696491307,0.9514924686818688,2.7015117726436557
2.65,0.04259865439212051,0.033598949176893586,0.20930633940808685,0.061491815697376245,0.9504650466057912,2.7025391947197326
2.66,0.04259865439212051,0.033598949176893586,0.2080948982078,0.0627032568976631,0.949444609156339,2.703559632169185
2.67,0.04259865439212051,0.033598949176893586,0.20691231072858718,0.06388584437687596,0.9484311088779879,2.704573132447536
2.68,0.04259865439212051,0.033598949176893586,0.20575788926738198,0.06504026583808116,0.9474244986047317,2.705579742720792
2.69,0.04259865439212051,0.033598949176893586,0.20463096187560506,0.06616719322985805,0.9464247314705562,2.7065795098549676
2.7,0.04259865439212051,0.033598949176893586,0.2035308737504347,0.06726728135502841,0.9454317609468452,2.707572480378679
2.71,0.04259865439212051,0.033598949176893586,0.20245698411758473,0.06834117098787838,0.9444455408182754,2.7085587005072487
2.72,0.04259865439212051,0.033598949176893586,0.20140867037687868,0.06938948472858444,0.943466025214919,2.709538216110605
2.73,0.04259865439212051,0.033598949176893586,0.20038532699959527,0.07041282810586785,0.9424931686030783,2.710511072722446
2.74,0.04259865439212051,0.033598949176893586,0.19938635831143342,0.07141179679402972,0.9415269257010909,2.711477315624433
2.75,0.04259865439212051,0.033598949176893586,0.1984111816925718,0.07238697341289135,0.940567251521424,2.7124369898041
2.7600000000000002,0.04259865439212051,0.03406484137874036,0.19745923286419628,0.07333892224126681,0.9396140948627708,2.7129242542609058
2.77,0.04259865439212051,0.037711599086890375,0.19652995477032292,0.07426820033514013,0.9386672032637369,2.7102243881517896
2.7800000000000002,0.04259865439212051,0.04312514103059933,0.19562280934090182,0.07517534576456122,0.9377262511881315,2.7057517982836865
2.79,0.04259865439212051,0.04918984616364108,0.19473726944111835,0.07606088566434467,0.9367910758918642,2.7006222684469123
2.8000000000000003,0.04724938662781521,0.05521179246311519,0.1938722558427096,0.07227516702705863,0.9358616071031091,2.695529790936194
2.81,0.057757441929220034,0.06061927301380966,0.1930243355536046,0.06261503201475886,0.9349378430020799,2.6910460744865285
2.82,0.06858069854977417,0.06511433612659845,0.19219209080569055,0.052624020142118734,0.9340198285171513,2.6874690258586686
2.83,0.07792677936706702,0.06859125206731304,0.19137542711854483,0.044094603011971545,0.9331076291484873,2.684904309286618
2.84,0.08316903313056158,0.07098268914960029,0.1905749341018991,0.039652842265122716,0.9322013146979534,2.6834191866548673
2.85,0.08316903313056158,0.07189146397331622,0.18979274168627047,0.04043503468075135,0.9313009852964055,2.683410741232699
2.86,0.08316903313056158,0.07191189837877933,0.1890291787650191,0.04119859760200269,0.9304067384087112,2.6842845537149302
2.87,0.08316903313056158,0.07191189837877933,0.1882838018198206,0.04194397454720118,0.9295185706732889,2.685172721450353
2.88,0.08316903313056158,0.07191189837877933,0.18755617769665386,0.04267159867036792,0.9286364408995054,2.6860548512241365
2.89,0.08316903313056158,0.07191189837877933,0.18684588319004303,0.043381893176978784,0.9277603080268807,2.686930984096761
2.9,0.08316903313056158,0.07191189837877933,0.1861525052669661,0.04407527110005568,0.9268901312815919,2.68780116084205
2.91,0.08316903313056158,0.07191189837877933,0.18547564121202448,0.04475213515499733,0.926025870179116,2.6886654219445254
2.92,0.08316903313056158,0.07191189837877933,0.18481489885646452,0.04541287751055729,0.9251674845244047,2.6895238075992367
2.93,0.08316903313056158,0.07191189837877933,0.18416989347607643,0.04605788289094538,0.9243149343611065,2.690376357762535
2.94,0.08316903313056158,0.07059096086855107,0.18485434237640935,0.04669437150084066,0.9234681800178486,2.6912231121057917
2.95,0.08316903313056158,0.06552612346748851,0.18921828374937075,0.04739526752894187,0.9226271820930472,2.692064110030593
2.96,0.08049486339313558,0.05945241243678274,0.19447374992948288,0.048213512379535445,0.9244621483179409,2.6929033135431255
2.97,0.07164112221696152,0.05366884877599638,0.19931835434627249,0.049152471623532236,0.9324395984512229,2.693779604586018
2.98,0.0632078841822791,0.048560506395960594,0.20338240150407857,0.05019676684576184,0.9399429535536201,2.6947094875183026
2.99,0.056506178379609646,0.04422120566250443,0.20659166723831007,0.051326801844986523,0.9456703666580224,2.6956837802165703
3.0,0.051442116601330606,0.04067711838369308,0.20894043294113265,0.05252212342097532,0.949727539284965,2.6966906693679067
3.0100000000000002,0.047757503842295664,0.03790589635719047,0.2104710256804564,0.05376275270815418,0.9523829817194847,2.6977198396924216
3.02,0.04523057487299018,0.0358570850845406,0.21125250445792745,0.055030085203333017,0.9538670664365829,2.698762683944629
3.0300000000000002,0.04369959579667456,0.03447334087538089,0.21135907761914025,0.056307256251279914,0.9543487915793589,2.6998119378781693
3.04,0.04306017547308412,0.03370404800378671,0.21085654237698717,0.05757908436502719,0.9539388762278294,2.700861273553289
3.0500000000000003,0.043032271764896705,0.03350696932095924,0.20980092677858295,0.05883177864625881,0.952922748026052,2.7019053054632547
3.06,0.043032271764896705,0.03350696932095924,0.2085768060481475,0.060055899376694255,0.951885797395482,2.7029422560938245
3.0700000000000003,0.043032271764896705,0.03350696932095924,0.20738183948875605,0.0612508659360857,0.9508558961229882,2.7039721573663185
3.08,0.043032271764896705,0.03350696932095924,0.20621533357871782,0.062417371846123955,0.9498329963429503,2.7049950571463564
3.09,0.043032271764896705,0.03350696932095924,0.20507661158354346,0.06355609384129833,0.9488170504850727,2.706011003004234
3.1,0.043032271764896705,0.03350696932095924,0.20396501003597273,0.06466769538886906,0.9478080112411733,2.707020042248133
3.11,0.043032271764896705,0.03350696932095924,0.20287988256890438,0.0657528228559374,0.9468058316393455,2.7080222218499608
3.12,0.043032271764896705,0.03350696932095924,0.20182059757070062,0.06681210785414116,0.945810465031726,2.7090175884575802
3.13,0.043032271764896705,0.03350696932095924,0.20078653935011542,0.06784616607472635,0.944821865107079,2.7100061883822275
3.14,0.043032271764896705,0.03350696932095924,0.19977711066344506,0.06885559476139672,0.9438399859180924,2.710988067571214
3.15,0.043032271764896705,0.03350696932095924,0.19879172721415447,0.06984097821068731,0.9428647818085203,2.711963271680786
3.16,0.043032271764896705,0.03350696932095924,0.1978298120328513,0.0708028933919905,0.9418962073373556,2.712931846151951
3.17,0.043032271764896705,0.03549983095479756,0.19689080705720272,0.07174189836763917,0.9409341473491717,2.7119010445062957
3.18,0.043032271764896705,0.040238273883567564,0.19597416632334183,0.07265853910150011,0.9399782466304992,2.7081185022961987
3.19,0.043032271764896705,0.04608585626834662,0.19507935726927578,0.07355334815556615,0.9390282697110917,2.7032208968308273
3.2,0.04357420329428497,0.05221582283912746,0.19420584306491606,0.07388493083053763,0.9380841055759341,2.6980350943952036
3.21,0.05223431473174933,0.0579953936637765,0.19335130312725854,0.06607935933073081,0.9371457188861514,2.6931939102603364
3.22,0.06315014402336613,0.062979646678059,0.19251286431714107,0.05600196884923145,0.9362131343724085,2.6891422417597974
3.23,0.07338677176697096,0.06697556061106796,0.19168993357219266,0.04658827185057507,0.9352864094541656,2.68607305274503
3.24,0.08160041802736295,0.06996145312307285,0.19088273563211355,0.03918182353026224,0.9343656124701538,2.684007957217038
3.25,0.08303706405146284,0.07161753994288697,0.19009263197838475,0.03853528115989119,0.9334508220104365,2.683266660856939
3.2600000000000002,0.08303706405146284,0.07192094021669902,0.18932126144325678,0.03930665169501922,0.9325421513259861,2.6838719312675767
3.27,0.08303706405146284,0.07192094021669902,0.1885682626952059,0.04005965044307009,0.931639650583065,2.6847744320104976
3.2800000000000002,0.08303706405146284,0.07192094021669902,0.18783319779210528,0.040794715346170754,0.9307432851999493,2.6856707973936125
3.29,0.08303706405146284,0.07192094021669902,0.1871156403577209,0.04151227278055509,0.9298530135144629,2.686561069079099
3.3000000000000003,0.08303706405146284,0.07192094021669902,0.18641517366523003,0.04221273947304599,0.9289687941132205,2.6874452884803417
3.31,0.08303706405146284,0.07192094021669902,0.1857313893975517,0.042896523740724314,0.928090585813806,2.688323496779756
3.3200000000000003,0.08303706405146284,0.07192094021669902,0.1850638902932722,0.043564022845003825,0.9272183477405612,2.689195734853001
3.33,0.08303706405146284,0.07192094021669902,0.18441228910945093,0.044215624028825076,0.926352039322613,2.690062043270949
3.34,0.08303706405146284,0.07185258857842518,0.18384448881377846,0.04485177596277139,0.9254916202579774,2.6909224623355836
3.35,0.08303706405146284,0.06828411129471329,0.18675640484697761,0.045508337213284074,0.9246370505070505,2.691777032086511
3.36,0.0830172483922334,0.06247728460921526,0.19180639256221987,0.04626517618353989,0.92380810405717,2.692625794195621
3.37,0.07665208582935552,0.05644396865265993,0.19695986741046673,0.04714501729184838,0.9293131245317738,2.6934859362838943
3.38,0.06763741936065644,0.05097658551835652,0.20143318039329922,0.04813908744331932,0.9374173846737754,2.6943963426105926
3.39,0.06000345688184636,0.04624805312591643,0.20507189739157142,0.049228902837487244,0.9440907833091088,2.695356906454068
3.4,0.05411188849715076,0.042309440718244835,0.2078452318889854,0.05039418074774487,0.9489831451065669,2.6963561130413054
3.41,0.04973859788996249,0.03915951266336883,0.20977477982628095,0.05161456086532532,0.9523298324284337,2.6973827163266266
3.42,0.04663534838395288,0.03675868172161902,0.21091948608838432,0.05287068554497176,0.9543885731774012,2.6984272250836683
3.43,0.04460884461782993,0.03505079050269433,0.21135324164426,0.05414482120802084,0.9553606011162785,2.699481700910914
3.44,0.043525844943964345,0.03398068392814023,0.21114718407767627,0.055420985349158645,0.9553859520328903,2.7005393496681678
3.45,0.04328355234945766,0.0335040546039417,0.21036004551224238,0.05668475323879103,0.954573452956399,2.701594141339166
3.46,0.04328355234945766,0.03347326315015386,0.2091520948577714,0.057923495347049846,0.9535254234524144,2.702642170843151
3.47,0.04328355234945766,0.03347326315015386,0.20794277864508667,0.0591328115597346,0.9524845186790197,2.7036830756165453
3.48,0.04328355234945766,0.03347326315015386,0.2067622655027813,0.06031332470203998,0.9514506902175393,2.7047169040780257
3.49,0.04328355234945766,0.03347326315015386,0.2056098686543733,0.061465721550447966,0.9504238899485552,2.7057437043470096
3.5,0.04328355234945766,0.03347326315015386,0.2044849178423211,0.06259067236250015,0.94940407007436,2.7067635242212047
3.5100000000000002,0.04328355234945766,0.03347326315015386,0.20338675880103999,0.06368883140378126,0.9483911831321562,2.7077764111634086
3.52,0.04328355234945766,0.03347326315015386,0.20231475308548422,0.06476083711933703,0.947385181992681,2.7087824123028836
3.5300000000000002,0.04328355234945766,0.03347326315015386,0.20126828022548623,0.06580730997933501,0.9463860198774885,2.709781574418076
3.54,0.04328355234945766,0.03347326315015386,0.20024673282469824,0.06682885738012304,0.945393650304517,2.7107739439910477
3.5500000000000003,0.04328355234945766,0.03347326315015386,0.1992495149770079,0.06782607522781335,0.944408027069374,2.7117595672261907
3.56,0.04328355234945766,0.03347326315015386,0.1982760481258373,0.06879954207898396,0.9434291043145809,2.7127384899809837
3.5700000000000003,0.04328355234945766,0.033970392928241507,0.19732576738560248,0.06974982281921875,0.9424568286985008,2.713213635818977
3.58,0.04328355234945766,0.03765946442346701,0.19639811939054674,0.0706774708142744,0.9414909434852029,2.710490449537049
3.59,0.04328355234945766,0.043095731568785156,0.19549256523580183,0.07158302496901929,0.9405311236249192,2.7060140022520147
3.6,0.04328355234945766,0.049175626416796944,0.19460857871122317,0.07246701149359798,0.939577206843974,2.700888024184948
3.61,0.047233324794053684,0.05521495514210796,0.19374521847486095,0.06938059928536418,0.9386291223947827,2.6957967799088287
3.62,0.05758202729106867,0.0606417269172913,0.19289910901175797,0.0598780062514521,0.9376868670752067,2.6913122634532214
3.63,0.06836185248906099,0.06515148004792101,0.19206866648768323,0.049928623577534546,0.9367504852698209,2.687738892127978
3.64,0.07769078544422413,0.06863968088061244,0.19125377392073487,0.041414583189319766,0.9358200420711361,2.6851811344939716
3.65,0.08293301839691165,0.07103988643167906,0.19045501354091476,0.036971110616452335,0.9348956067464287,2.6837053642676123
3.66,0.08293301839691165,0.0719546001508683,0.1896745117394599,0.037751612417907185,0.9339772788741193,2.6837089784207326
3.67,0.08293301839691165,0.07197582952911281,0.1889125992093111,0.0385135249480559,0.9330651555030006,2.6845998724136084
3.68,0.08293301839691165,0.07197582952911281,0.18816883324204842,0.03925729091531861,0.9321592328039167,2.685505795112692
3.69,0.08293301839691165,0.07197582952911281,0.18744278148171714,0.03998334267564988,0.9312594687596775,2.686405559156931
3.7,0.08293301839691165,0.07197582952911281,0.18673402202058992,0.0406921021367771,0.9303658215027121,2.6872992064138965
3.71,0.08293301839691165,0.07197582952911281,0.18604214323245294,0.04138398092491408,0.9294782494550964,2.688186778461512
3.72,0.08293301839691165,0.07197582952911281,0.18536674296135375,0.04205938119601329,0.9285967113135118,2.689068316603097
3.73,0.08293301839691165,0.07197582952911281,0.18470742871515103,0.04271869544221601,0.9277211660579745,2.689943861858634
3.74,0.08293301839691165,0.07197582952911281,0.1840638174384351,0.043362306718931945,0.9268515729481175,2.690813454968491
3.75,0.08293301839691165,0.07060401932294444,0.18480006734794963,0.043997867015585904,0.9259878915799401,2.6916771363366685
3.7600000000000002,0.08293301839691165,0.06551495869868683,0.1891880200433977,0.04469897494439543,0.9251300816434064,2.6925349462732022
3.77,0.08092669669726904,0.059429234571247026,0.1944549857813326,0.04551773333390042,0.9262819724038339,2.6933893772124167
3.7800000000000002,0.0722995217410829,0.05362980267151484,0.19931455927225153,0.04645759174271369,0.9340218329860238,2.6942766915864125
3.79,0.06381507158282472,0.048518568708871765,0.2033804154584707,0.04750296951913765,0.941565731175908,2.695217243554787
3.8000000000000003,0.05704461933655268,0.04418090361659663,0.206586987354987,0.04863406271489648,0.9473508502625793,2.696202576714388
3.81,0.051925889947673276,0.04063902937197055,0.2089325554888594,0.04983036882565016,0.9514513091763395,2.6972208471895076
3.8200000000000003,0.04820122955336181,0.03786967475221587,0.21046036821720795,0.0510719107170563,0.9541351796589267,2.6982616371012313
3.83,0.04564679058979434,0.03582221830858409,0.21123963907930612,0.052340096298589885,0.9556350088944857,2.69931624682924
3.84,0.044099135453242934,0.03443928835138687,0.2113445905913612,0.053618074743732036,0.9561215776027246,2.7003773332575522
3.85,0.043452751814946344,0.0336702692817472,0.2108410060749025,0.05489067832983047,0.9557067949244883,2.7014384995740857
3.86,0.04342454601942457,0.033473036553132114,0.20978478798881775,0.05614412914453034,0.9546791986853065,2.7024943016087883
3.87,0.04342454601942457,0.033473036553132114,0.2085599268334732,0.05736899029987491,0.9536305577694869,2.703542942524608
3.88,0.04342454601942457,0.033473036553132114,0.20736423746814125,0.0585646796652069,0.9525890456829673,2.7045844546111275
3.89,0.04342454601942457,0.033473036553132114,0.20619702595082373,0.05973189118252446,0.9515546140213786,2.7056188862727164
3.9,0.04342454601942457,0.033473036553132114,0.20505761515584814,0.06087130197750006,0.9505272146784359,2.7066462856156592
3.91,0.04342454601942457,0.033473036553132114,0.20394534123730224,0.06198357589604596,0.9495067998132268,2.707666700480868
3.92,0.04342454601942457,0.033473036553132114,0.20285955740446582,0.06306935972888238,0.9484933219237578,2.7086801783703374
3.93,0.04342454601942457,0.033473036553132114,0.20179963170248222,0.06412928543086599,0.9474867338365127,2.7096867664575828
3.94,0.04342454601942457,0.033473036553132114,0.2007649480065253,0.06516396912682292,0.9464869887173555,2.7106865115767396
3.95,0.04342454601942457,0.033473036553132114,0.19975490869154688,0.06617400844180132,0.9454940401008056,2.7116794601932894
3.96,0.04342454601942457,0.033473036553132114,0.1987689291977113,0.0671599879356369,0.9445078418172818,2.712665658476814
3.97,0.04342454601942457,0.033473036553132114,0.19780643327224987,0.06812248386109837,0.9435283482341967,2.713645152059899
3.98,0.04342454601942457,0.03551086292394437,0.19686686490989827,0.06906205222344998,0.9425554419508646,2.7125802319724177
3.99,0.04342454601942457,0.04027798968190357,0.19594966958179805,0.06997924755155013,0.9415887633267119,2.7087797838386103
4.0,0.04342454601942457,0.046146198870417245,0.19505431914229207,0.07087459799105614,0.9406280791957978,2.7038722587810105
4.01,0.043770121789847634,0.052292760640256376,0.19418028495228712,0.07140305641063807,0.9396732786836207,2.698680497523349
4.0200000000000005,0.052128964146134646,0.05809102765773225,0.19332539490947995,0.06389910409715814,0.9387243260405577,2.6938311831489368
4.03,0.06299075339577166,0.06308965386380459,0.19248666867307235,0.053876041083928725,0.9377812456090621,2.689775637374361
4.04,0.07320561708637882,0.06709535467976271,0.19166347165732173,0.04448437440907217,0.9368440948475926,2.6867070873198724
4.05,0.08141095596950261,0.07008770776098505,0.1908560197045543,0.03708648747871583,0.9359129420129539,2.6846458870732883
4.0600000000000005,0.08284966423339078,0.0717471447553677,0.19006566897459182,0.03643812994479028,0.9349878656027553,2.6839115264891036
4.07,0.08284966423339078,0.07205139076496957,0.1892940565073124,0.037209742412069716,0.9340689785413115,2.684526167540945
4.08,0.08284966423339078,0.07205139076496957,0.18854082157454644,0.037962977344835676,0.9331563309510065,2.68543881513125
4.09,0.08284966423339078,0.07205139076496957,0.18780552647734197,0.038698272442040146,0.9322498877356482,2.686345258346608
4.1,0.08284966423339078,0.07205139076496957,0.18708774394082314,0.03941605497855896,0.9313496067165469,2.6872455393657093
4.11,0.08284966423339078,0.07205139076496957,0.1863870568603355,0.040116742059046626,0.9304554460017054,2.688139700080551
4.12,0.08284966423339078,0.07205139076496957,0.18570305809627985,0.04080074082310226,0.9295673639841676,2.689027782098089
4.13,0.08284966423339078,0.07205139076496957,0.18503535016354977,0.04146844875583235,0.9286853193394932,2.6899098267427632
4.14,0.08284966423339078,0.07205139076496957,0.18438354506241417,0.04212025385696795,0.9278092710243186,2.690785875057938
4.15,0.08284966423339078,0.07197222035472459,0.18382634721076144,0.042756622118865696,0.9269391783511274,2.691655967731129
4.16,0.08284966423339078,0.06836178422089108,0.18677918072897032,0.04341422473449035,0.9260750006785707,2.692520145403686
4.17,0.08284966423339078,0.06254162462129151,0.1918409183955629,0.04417264666749742,0.9252166978720104,2.6933784482102463
4.18,0.07698070123945074,0.05649042155971175,0.1970103993812823,0.04505436874335778,0.9302183768849706,2.6942457321912263
4.19,0.06798867559522064,0.05101136121500915,0.2014931824903145,0.0460506459790281,0.9382941770729127,2.695161957647515
4.2,0.06031785221216986,0.04627718813154454,0.20513519444152917,0.04714280711127803,0.944998532051197,2.6961284260522818
4.21,0.05439211928897431,0.04233499465030515,0.2079097166155639,0.04831047841848261,0.949918947712909,2.697133743313766
4.22,0.04999293736261445,0.03918236078835355,0.20983956138476748,0.049533267511230605,0.9532852563333589,2.6981666166196754
4.23,0.04687125186908935,0.03677943898263294,0.21098395104474246,0.05079179965697622,0.9553560580269229,2.6992175004196355
4.24,0.0448326959959525,0.03506997636078579,0.21141688518859508,0.05206832813497075,0.9563337049058298,2.7002784094138645
4.25,0.04374325355242359,0.03399874938350434,0.21120958086629796,0.05334685943454933,0.9563590476546365,2.701342509108587
4.26,0.04349954712894524,0.03352139872435527,0.21042083136551043,0.05461295959448594,0.9555415295633903,2.702403733623311
4.2700000000000005,0.04349954712894524,0.03349044760552995,0.2092107530256276,0.05585398905319408,0.9544871086819819,2.7034581545047196
4.28,0.04349954712894524,0.03349044760552995,0.2079992031969349,0.05706553888188677,0.9534398559815508,2.7045054072051506
4.29,0.04349954712894524,0.03349044760552995,0.20681650961588127,0.058248232462940426,0.9523997227470794,2.7055455404396223
4.3,0.04349954712894524,0.03349044760552995,0.20566198432883498,0.05940275774998671,0.9513666605678002,2.7065786026189014
4.3100000000000005,0.04349954712894524,0.03349044760552995,0.20453495574630837,0.060529786332513325,0.950340621353059,2.7076046418336426
4.32,0.04349954712894524,0.03349044760552995,0.20343476847669983,0.06162997360212187,0.9493215573507756,2.708623705835926
4.33,0.04349954712894524,0.03349044760552995,0.20236078275986888,0.06270395931895284,0.9483094211428227,2.709635842043879
4.34,0.04349954712894524,0.03349044760552995,0.20131237692246465,0.06375236515635707,0.9473041656650546,2.710641097521647
4.3500000000000005,0.04349954712894524,0.03349044760552995,0.20028894273983364,0.06477579933898805,0.9463057441556306,2.711639519031071
4.36,0.04349954712894524,0.03349044760552995,0.19928988304728273,0.06577485903153897,0.945314110126458,2.7126311530602436
4.37,0.04349954712894524,0.03349044760552995,0.19831461816071927,0.06675012391810242,0.9443292174399552,2.7136160457467464
4.38,0.04349954712894524,0.03400638376632858,0.19736258215556302,0.06770215992325869,0.9433510120012456,2.714078315024658
4.39,0.04349954712894524,0.03772638946882964,0.19643322079146516,0.06863152128735654,0.9423792339826426,2.71133008734076
4.4,0.04349954712894524,0.043185533051320765,0.19552599407507576,0.0695387480037459,0.9414135585689308,2.706836619171981
4.41,0.04349954712894524,0.049284054437696824,0.19464037482434002,0.07042436725448165,0.9404538238387407,2.701697832515795
4.42,0.04719481941085545,0.0553401652430944,0.19377546593066292,0.06759400386624843,0.9394999591443447,2.696595586404794
4.43,0.057468867262696816,0.06078155624077699,0.19292792472793785,0.058167497217132116,0.9385519611453272,2.692102193406128
4.44,0.06822370908722537,0.06530102873627064,0.19209610214394107,0.0482444779766003,0.9376098744042688,2.688524807651692
4.45,0.07754097336297704,0.06879494892923756,0.19127986969844388,0.03974344614634584,0.9366737642400184,2.6859669976229763
4.46,0.0827820176065215,0.0711978274975233,0.19047980419295588,0.035302467408289316,0.9357437000284085,2.6844941832662985
4.47,0.0827820176065215,0.07211225010671345,0.1896980280796381,0.03608424352160708,0.9348197814209759,2.684503679264542
4.48,0.0827820176065215,0.07213324557979373,0.18893487157351596,0.036847400027729196,0.933902105379723,2.685400359832714
4.49,0.0827820176065215,0.07213324557979373,0.18818989134482442,0.037592380256420733,0.9329906677599938,2.6863117974524426
4.5,0.0827820176065215,0.07213324557979373,0.18746265446659205,0.0383196171346531,0.9320854262950348,2.687217038917402
4.51,0.0827820176065215,0.07213324557979373,0.1867527379804825,0.03902953362076262,0.9311863388490704,2.688116126363366
4.5200000000000005,0.0827820176065215,0.07213324557979373,0.18605972905991208,0.03972254254133305,0.9302933635803079,2.6890091016321285
4.53,0.0827820176065215,0.07213324557979373,0.18538322529720494,0.04039904630404018,0.929406458944975,2.6898960062674613
4.54,0.0827820176065215,0.07213324557979373,0.18472283465478104,0.04105943694646406,0.9285255836934359,2.6907768815190005
4.55,0.0827820176065215,0.07213324557979373,0.18407817255962217,0.041704099041622957,0.9276506968214959,2.69165176839094
4.5600000000000005,0.0827820176065215,0.07073251648324556,0.1848420732726492,0.04234092742514423,0.9267817580033804,2.692520707209055
4.57,0.0827820176065215,0.06562303934417602,0.18924849749183137,0.04304398034503163,0.9259187260345632,2.6933837391778725
4.58,0.08100301286565398,0.059523378656049675,0.19452714438682833,0.04386499413816106,0.9268385466564762,2.6942429232968275
4.59,0.07247993552274982,0.0537083759818679,0.19939971805506532,0.04480742314410588,0.9344711636277812,2.695133383668427
4.6000000000000005,0.06398602742333022,0.0485870741831027,0.20347283644147082,0.04585560655646557,0.9420215890260283,2.696076866369599
4.61,0.05719669199538575,0.04424218163149548,0.2066836991613492,0.04698963638819441,0.9478225684876393,2.697065222335932
4.62,0.05206260794358187,0.04069460580723785,0.2090319520492711,0.04818895932453009,0.9519352638112872,2.698086611064088
4.63,0.04832666798911828,0.03792076066339382,0.21056119147619665,0.04943356504144856,0.9546272280418493,2.69913058678799
4.64,0.04576447503021995,0.035869909546306075,0.211340774151012,0.05070483348372098,0.9561315837609196,2.7001884240278176
4.65,0.04421211928225754,0.03448458141218071,0.21144504684083482,0.05198588892802349,0.9566196060618821,2.7012527574748164
4.66,0.04356377312068748,0.033714070431587,0.21093990522715952,0.05326154152229248,0.956203538818352,2.7023171708799167
4.67,0.043535472940303965,0.03351616640225868,0.20988135609880249,0.05451799467997787,0.9551728060779773,2.7033762038006754
4.68,0.043535472940303965,0.03351616640225868,0.20865355767088017,0.055745793107900184,0.954120956326006,2.7044280535526464
4.69,0.043535472940303965,0.03351616640225868,0.20745500188596186,0.05694434889281849,0.9530762572775497,2.705472752601102
4.7,0.043535472940303965,0.03351616640225868,0.2062849930321877,0.058114357746592654,0.952038660339547,2.706510349539105
4.71,0.043535472940303965,0.03351616640225868,0.2051428499599155,0.05925650081886488,0.9510081172059435,2.7075408926727085
4.72,0.043535472940303965,0.03351616640225868,0.2040279086553043,0.060371442123476095,0.9499845799084524,2.708564429970199
4.73,0.043535472940303965,0.03351616640225868,0.20293952023704148,0.06145983054173888,0.9489680008092706,2.709581009069381
4.74,0.043535472940303965,0.03351616640225868,0.2018770527292094,0.06252229804957099,0.9479583326164667,2.710590677262185
4.75,0.043535472940303965,0.03351616640225868,0.20083989178347264,0.06355945899530774,0.9469555283897236,2.711593481488928
4.76,0.043535472940303965,0.03351616640225868,0.19982743378701495,0.06457191699176541,0.9459595414574279,2.7125894684212235
4.7700000000000005,0.043535472940303965,0.03351616640225868,0.19883908898234243,0.06556026179643792,0.944970325455254,2.7135786844233976
4.78,0.043535472940303965,0.03351616640225868,0.19787428419680825,0.0665250665819721,0.9439878343600503,2.714561175518601
4.79,0.043535472940303965,0.035582780708812156,0.19693245886757538,0.06746689191120496,0.9430119483647288,2.713470447207369
