t,V,Kc,Ki,Nai,y,x,Cai,m,h,d,f,f2,Ca_up,Ca_rel,p
2.08,-17.25816145544605,2.799219848289713,140.05578646052746,7.4061981899485865,6.201111641641756e-05,0.6478898794250154,0.0003270540022010468,0.9109027369053406,1.2101565315445861e-05,0.7048945391214013,0.03565720971756773,0.36455424118405344,2.553109871528019,0.10005725314051422,0.08748300523732458
2.09,-29.15731682868997,2.8017789209775064,140.0557237850968,7.4056592630039715,0.00015630322973442633,0.6378649714452665,0.00017108025875314873,0.7745720272518354,9.752020343955448e-05,0.2966775861825952,0.0704747936804105,0.40791658755204563,2.5535392444924474,0.1090439436304904,0.08322838462619156
2.1,-38.615510166739966,2.803909296052295,140.0557061009404,7.4051208460134434,0.0003718862418358806,0.6157930520446442,0.00011904848591904094,0.5711972487716477,0.0005693484677865496,0.05583728195804275,0.2563599331728753,0.4527452190564903,2.5523426663322017,0.11838225658039099,0.07928354058185794
2.11,-46.931636545219575,2.805481785534828,140.05574830829076,7.404602701155161,0.0008008224431342113,0.5867503826309728,8.529038039290251e-05,0.3523285243531219,0.0025211548241095404,0.006179459813458923,0.5879741715076865,0.49569537062926544,2.550563328420319,0.1274861718626464,0.07611735961400665
2.12,-53.903292299217384,2.8064365539818152,140.05585771201896,7.404098549813663,0.00158744772640328,0.5529020478234489,6.44305215938069e-05,0.1964650514296489,0.008820210592065083,0.000701560186157895,0.8531450167367517,0.5364868715919677,2.5483560037653885,0.13642923494195763,0.07546608954769495
2.13,-58.7566088043614,2.8067872209477587,140.0560334845402,7.4036197889811515,0.002812179283560653,0.5164895114847795,5.583103180200229e-05,0.12036754402280435,0.022905917798369414,0.00015479595438154338,0.9634284821853508,0.5743159603409861,2.5458044207123374,0.14560084902100145,0.08015193999361209
2.14,-61.611858091223226,2.8066047766125886,140.0562683772149,7.403167842033693,0.004418407128393654,0.4797009031916532,5.233026933257843e-05,0.08796790394569125,0.04512848745677203,6.584284845316341e-05,0.9926592836898609,0.6087632285553164,2.5427842510755974,0.15568638688425532,0.0911629856578877
2.15,-62.88051091156552,2.8059825500887556,140.05655256597638,7.402735108030078,0.006252041675148713,0.4441515299908713,5.085584578928792e-05,0.07609419681946981,0.071289434156282,4.4281587377613635e-05,0.9985690511952525,0.6398743580420914,2.539105389113854,0.1673084748872868,0.10644934713522446
2.16,-62.966410338639434,2.8050082350291135,140.05687675029716,7.402312829829227,0.008130634352541913,0.41082886699979887,5.044612592772534e-05,0.07523633913441101,0.09505935188198038,4.116530314202942e-05,0.9996038450761102,0.667846017516292,2.5346845535236726,0.1807411485916545,0.12272998409642895
2.17,-62.19992847574321,2.8037522054242543,140.0572334648807,7.401893514156319,0.009892564830531955,0.380225845519039,5.0724072416132536e-05,0.08195326543312942,0.11118429688113882,4.80826459532484e-05,0.9997474173925945,0.6929057404268582,2.52957880880323,0.19587977294862502,0.13719706232071752
2.18,-60.83429536835241,2.802266674486724,140.05761719344312,7.401471170548489,0.011414982675193834,0.35249972669735935,5.1495890693431697e-05,0.09530639173041155,0.11694313772299911,6.581476029632746e-05,0.9996980545496635,0.7152802877221963,2.523946646735862,0.21235353058636258,0.14812941410871563
2.19,-59.05747976001823,2.800589243258229,140.05802399299805,7.401041147410208,0.01261082980096969,0.3276027475566395,5.26533979365378e-05,0.11542234434919567,0.1120735744020666,0.00010035345820278543,0.9995388839099284,0.7351858277874269,2.5179934265627657,0.22966743554677135,0.15489333106425465
2.2,-57.005507843397375,2.7987470739489604,140.05845104425467,7.400599936752816,0.01341917115624122,0.30537575174703874,5.4147648858780536e-05,0.1428344686441087,0.09822818510218222,0.00016436213942105384,0.99921379242272,0.7528229438531585,2.511924623383095,0.24732234942493234,0.15769986814552633
2.21,-54.77357621480094,2.7967602730948653,140.05889628551708,7.400144965166857,0.013798358081326682,0.2856108849010552,5.598775731718132e-05,0.17809782544859387,0.078448130648989,0.00028184416846645824,0.9985696905788047,0.7683720068765564,2.505915536354245,0.26489321367752294,0.15725851916910355
2.22,-52.42448507668561,2.7946443213208916,140.05935814925377,7.399674351118722,0.013725726204588822,0.26809218753887265,5.825863482950865e-05,0.2215232825859409,0.056575580311653786,0.000497320745256746,0.9972876244129493,0.7819865967482652,2.500099270452841,0.28206180514258844,0.1544379297183925
2.23,-49.99229701732835,2.7924118795258677,140.0598353656068,7.399186707709448,0.01320271363420522,0.2526223353378544,6.116505125353354e-05,0.2730594967881518,0.0364095530620734,0.0008936401713944515,0.9947147617327996,0.7937822177284287,2.4945693268099247,0.298613971261981,0.15003505735884795
2.24,-47.47409864584961,2.790074464074766,140.06032677856552,7.398681245020116,0.012260365198053572,0.23904423600575467,6.51297452735922e-05,0.3325505380893921,0.020677788708988523,0.0016309973609417027,0.9894968171961226,0.8038151125595943,2.489390803680947,0.3144176064231839,0.1446748542693217
2.25,-44.79751229373447,2.787644583751624,140.06083110880573,7.398158466897824,0.01095798220632832,0.22727033347588554,7.103894131869037e-05,0.40075672902984033,0.010299199040237461,0.0030557175389736143,0.9786783570994143,0.8120380448960722,2.484616540258579,0.32939341546359296,0.13879919017157608
2.2600000000000002,-41.73782754098343,2.7851394196497408,140.06134654210487,7.397621644281681,0.009369462579498649,0.217348601310903,8.099704623647772e-05,0.48156448950498065,0.004482112108917093,0.006100753780254776,0.9550425658644798,0.8181906769995304,2.4803110430044715,0.3434798127698379,0.1326982120857143
2.27,-37.659525660878586,2.7825903564067485,140.06186966138338,7.397080237946299,0.007555762047605043,0.20967652043671992,0.00010134455349044286,0.5866677691659967,0.0016281293522090949,0.01435459700898465,0.8977830486021684,0.8214524222412325,2.4766042611858294,0.3565662981349862,0.1265552485523677
2.2800000000000002,-30.22193599356881,2.7800899189237613,140.06239020021866,7.396564685541107,0.005512018360325296,0.20614959527391194,0.00016122224539077726,0.7470588520906633,0.0003497966428190327,0.05397521016069982,0.7453813122623549,0.8188655309810643,2.4739072711003125,0.3681775309871834,0.12049411260469102
2.29,-3.3428763621092883,2.7786366774416225,140.06279690585967,7.39624142432461,0.0029986449903407933,0.2275715228968089,0.0005783680227311466,0.9683566386194581,3.1997734390538994e-06,0.654918669387165,0.4827776603983865,0.7903651156312328,2.474925907227451,0.3715532359725438,0.11462851900341907
2.3000000000000003,21.915808550972084,2.7822643363711843,140.06263806967635,7.396029405736738,0.0008170199062213208,0.3514117770637762,0.0018617263816593105,0.9953903779054812,5.8334485410551076e-08,0.9927725062161937,0.29285745382352946,0.6453116266247692,2.494327079579125,0.29527931436609645,0.109038028155662
2.31,20.442212339051615,2.785502198634557,140.06251838462535,7.395757457271183,0.00018946258753778337,0.478021343066733,0.0023708180016334154,0.9949106025901107,6.504653929666886e-08,0.992499051483014,0.17762890647722107,0.4491567481982619,2.5340890272631476,0.17862819215028153,0.10372018098867475
2.32,12.414311187948538,2.7881502686926893,140.06246103707733,7.395517916259486,5.3822229907066794e-05,0.567230544985444,0.00178566924276762,0.9909130596473675,1.773691788247757e-07,0.9838440506852781,0.10774594904410396,0.34436229375279426,2.570793100012703,0.11492641773413367,0.09866168897136204
2.33,1.6948447758309615,2.7909163983104017,140.06238759581277,7.3952639491118575,2.8806943628510618e-05,0.6213082907349277,0.001037349042812648,0.97977329358639,7.235598519372271e-07,0.9536966618274187,0.06543953511951558,0.3196613528745602,2.593124169228959,0.09318822128555372,0.093849911247227
2.34,-10.474616216260289,2.7938041198584473,140.06229749486022,7.394907280253725,4.05261434207161e-05,0.6457662887981883,0.0005097528960731424,0.9479901586276924,4.129137320856386e-06,0.8448988896888585,0.04090425857470184,0.3381978883760135,2.602949599722443,0.09310479005591993,0.08927295063941813
2.35,-23.018830525726408,2.796578256251134,140.06221684036151,7.394422668205163,9.476805047745751e-05,0.6457546194701599,0.0002421637431873882,0.8593836498977366,3.227764483718117e-05,0.5230216587090397,0.0403302547139873,0.377211794734744,2.6054297951138,0.10094406391500181,0.08492184221839577
2.36,-33.774455071357266,2.79901486108613,140.06217076043413,7.393886324170292,0.0002368614927740325,0.6291786794348814,0.00014423997979571022,0.6858377420860939,0.0002310358225771424,0.14974504491492344,0.1318538065510777,0.4226074366332558,2.604809624411495,0.11040070359801411,0.08081678806644652
2.37,-42.53895609710487,2.800956067802527,140.06217725423141,7.393365876597392,0.0005349919311659437,0.6035265154057053,0.00010391713606063394,0.46806073703995466,0.001158813477000127,0.021103174185421167,0.4019599226870645,0.4671934979220341,2.6032355583305047,0.11978856882333369,0.07714882440706516
2.38,-50.367060348137706,2.802302341846174,140.06224798777404,7.392858504324063,0.0011107393707724645,0.5720038776778551,7.45019489929778e-05,0.26941850640749465,0.004642223099900448,0.0021554776265197404,0.729998908416609,0.5097458746824375,2.601167694457216,0.12893827556588722,0.07484006925335975
2.39,-56.377130320875104,2.8030284518011235,140.06238644473856,7.392369464238607,0.0020954150493497394,0.5366757332383199,6.0075972630926405e-05,0.15417761331008872,0.014162020454956062,0.0003200743999012384,0.919589256713114,0.5497381122609524,2.598732104134394,0.138058853105092,0.07633307895177402
2.4,-60.25472021097431,2.8031779730353823,140.06258845588292,7.391907768789337,0.0035061623890850144,0.4998498133102343,5.435438826118683e-05,0.10231658904465048,0.03213492951121849,9.854223794234538e-05,0.9821670758542724,0.5864475353149752,2.59591569379155,0.147713882687774,0.08397349482356178
2.41,-62.31879828194902,2.802836391927486,140.06284512240953,7.391469603287259,0.005233246063631534,0.4634767169344833,5.193719953725169e-05,0.08117599553065466,0.056725655511818296,5.2922499419757874e-05,0.9965595152522194,0.6197193080623703,2.5925294955236056,0.1586210778064051,0.09725091784582285
2.42,-62.99199136801773,2.8020966101155564,140.0631466202818,7.391046360739627,0.007102068303061045,0.42886979661459057,5.1004000111992746e-05,0.0750760553269152,0.08234682718253067,4.194122850805474e-05,0.9992598976704539,0.6496972818242533,2.58841751457936,0.17126835813897617,0.11328883678827174
2.43,-62.645884569550795,2.8010387739303924,140.06348444483518,7.390629825446624,0.008936281630809631,0.3967674558482945,5.0941486669282624e-05,0.07797756626351539,0.10289347074872383,4.378826831651535e-05,0.9997072095966149,0.6766024057703848,2.5835628395283834,0.18574762753018345,0.12890390209257332
2.44,-61.573658317487904,2.7997245056265703,140.06385206983313,7.39021324175209,0.01059200316208047,0.36748920898915555,5.147343599254703e-05,0.08786120902820019,0.1142494796344598,5.546411901435471e-05,0.9997342638767767,0.7006668221743892,2.5780777294258277,0.20180924738413974,0.14177690269784357
2.45,-59.996344836230016,2.79819871813861,140.06424476589072,7.3897912840279805,0.0119642287206333,0.3410840807040349,5.2449020667142936e-05,0.10439430623267269,0.11490433051233438,8.02586759467512e-05,0.9996336577696827,0.7221159787036795,2.5721519721234576,0.21900029601616475,0.15071782644729362
2.46,-58.07615297882404,2.7964937279971847,140.064659160044,7.389359870864559,0.01297926102794717,0.3174437898472542,5.378790811881507e-05,0.1279525278892695,0.10555838541810499,0.00012702652309192953,0.9994060525902154,0.741161890175602,2.565999233254194,0.2368027875844543,0.15552765347338973
2.47,-55.92883567628298,2.794633121184208,140.06509281818327,7.388915969095984,0.013585640117214142,0.2963809443110465,5.546730223557996e-05,0.1591201514371327,0.08857384208595939,0.00021318071377413007,0.9989519410926735,0.7579986021767174,2.559816597298593,0.2547375243312436,0.15669469972481934
2.48,-53.6335716421013,2.7926346670901587,140.0655439294318,7.388457369380346,0.013750281952035622,0.2776804974618515,5.7529702385729505e-05,0.19836572767730565,0.067445570157525,0.0003713010860885746,0.9980504989423542,0.7727968449281256,2.5537625351985964,0.2724216785793577,0.1550365777949273
2.49,-51.239599658870695,2.7905124043401326,140.0660110797402,7.38798244705945,0.013461146245653149,0.2611330060853196,6.011215312290618e-05,0.24583060971749512,0.04610486891067446,0.0006618407248811521,0.9962475715357667,0.7856954975121296,2.547952360003924,0.28958320513709424,0.15140419006049682
2.5,-48.765313272178666,2.7882783303743905,140.0664930674414,7.387490071793677,0.012733337605805455,0.24655799695958044,6.351225364580358e-05,0.3013503187068768,0.02795207986565232,0.0011989077109917348,0.9926088485514567,0.7967861894706221,2.5424656580145646,0.30604680544654045,0.14651549208502804
2.5100000000000002,-46.17996014638271,2.785944229022267,140.06698870157933,7.386979975425639,0.011612201608906794,0.23382752405343846,6.834159331216185e-05,0.3650342683634048,0.014890360453462268,0.002213247100754001,0.9851561300779563,0.8060829676381732,2.5373601993816735,0.32170697774453516,0.1409040849041045
2.52,-43.351609572966964,2.7835243706242885,140.06749650091243,7.386453813056368,0.01016640155834423,0.2229081585990121,7.59478746631204e-05,0.43881250532860605,0.00694328116701811,0.0042535243925299485,0.9693579741292485,0.813453924257151,2.5326910697012375,0.33649595815381106,0.13493297873535523
2.5300000000000002,-39.907895155076694,2.7810410674939887,140.0680140715628,7.385917296137485,0.008467635485675645,0.2139743328834233,8.987811912262826e-05,0.5295770221088484,0.002795921809390198,0.009048326159867446,0.933226404583878,0.8184316688493992,2.528544111893224,0.3503387370073035,0.12883473641407392
2.54,-34.69783413393131,2.7785437703239593,140.06853596928678,7.385386808385877,0.006554020596148832,0.20786309880233353,0.00012287132148469413,0.6565741813394048,0.0008536552081519686,0.025244223176970008,0.8398672123539069,0.8195115466028642,2.525134521585339,0.36302294072736463,0.12275790780601896
2.5500000000000003,-22.00362842536298,2.7762662223204186,140.0690361638685,7.384929326505988,0.004340497295380721,0.20983938331702304,0.00026073264326493856,0.8628669413655176,7.704207715999279e-05,0.16399521207938134,0.6154028270496882,0.809863525371511,2.52337255340581,0.3730994138127518,0.11681639178238631
2.56,15.536498829514597,2.777474422807408,140.06915045109713,7.384749900171221,0.0016637897772290953,0.28170208791608314,0.0012077476115045242,0.9926109805721871,1.5456778282445117e-07,0.976158134023899,0.37630974715929627,0.7332647638190231,2.5310436353673316,0.34851416159318066,0.11112010007065841
2.57,22.483104108083673,2.781345378154312,140.06896542356554,7.384486746794822,0.00039048244165047264,0.4191171169527916,0.002364795536394494,0.9955913910533878,5.151304635901842e-08,0.993679609451905,0.22824566574742597,0.5352990541667373,2.5627139481141077,0.23015053605095423,0.10570070915625082
2.58,16.89832195318806,2.7841595303787905,140.06889411116384,7.384245463717909,9.66234837497589e-05,0.5275159794632617,0.002200806397516842,0.9934402494509861,1.0065897128714977e-07,0.9895244970237594,0.1384413999467725,0.37717142418055716,2.603771819169464,0.13752264811489184,0.10054562510675347
2.59,7.319010991584625,2.7868607483669545,140.06883234428966,7.38402527815664,3.5039700535698984e-05,0.5984275146053033,0.001439258516103047,0.9867573307252997,3.426299176998598e-07,0.9733999938332161,0.08399483576359995,0.31763517197915814,2.633719509945815,0.0974923069203603,0.09564195984333106
2.6,-4.161136904082728,2.7897450897075338,140.06874713600243,7.383750842612541,3.06911141244742e-05,0.6371912250924844,0.0007683123216931623,0.96827680479825,1.6311113746519379e-06,0.9170414199542908,0.051261895880906114,0.31806016686673655,2.6494104689322096,0.0884746676860337,0.09097748295442964
2.61,-16.638265456963623,2.792649918833774,140.0686564146718,7.383347537081249,5.963189261750112e-05,0.6488795981719008,0.00036410612029349413,0.9151765614618688,1.094609690087091e-05,0.7202515106012547,0.0354690256747001,0.3489947855607404,2.655074614600613,0.09347597021784793,0.08654109399322721
2.62,-28.561207844802247,2.795324724755877,140.06858811942843,7.382839398003999,0.00014902962620728767,0.6396706392162802,0.00018567056115702236,0.7844013235776178,8.747724142750599e-05,0.31724411117346435,0.0655371502615452,0.39281491724425444,2.6556357630107277,0.10260156639407286,0.08233086163471047
2.63,-38.1229592181291,2.7975799639111596,140.06856366748474,7.382316505866621,0.00035570215561023835,0.6180564502754328,0.00012495439481088517,0.5836677479934519,0.0005200991778738145,0.062306841808290506,0.2407064453221345,0.43875092562862256,2.6543661453683347,0.11222655905597018,0.07841773670302263
2.64,-46.464041851663424,2.799282825828543,140.0685983532064,7.381809175376032,0.000768364776581618,0.5893113714582023,8.901974103802276e-05,0.3642749090401813,0.002325576592897117,0.007053657254712621,0.5686722479306514,0.48288342024982905,2.6524683454831997,0.12162633743183952,0.07522931406640301
2.65,-53.508124962783455,2.8003694871939557,140.06869992045242,7.381313550667934,0.001528649609713982,0.5556649079415045,6.663368263577634e-05,0.20388209789950945,0.008230714201576145,0.000790155356118382,0.8421753671309364,0.5247873815517051,2.650142281462804,0.13084752465008198,0.07438935758111923
2.66,-58.45898293836632,2.8008496586051947,140.06886797625805,7.380841567629831,0.0027220542754023158,0.5193384101887653,5.723367706784623e-05,0.12422947434138581,0.021665768510111396,0.0001684570566169601,0.9598571297805847,0.5636763202271682,2.6474729831801462,0.14027217484730933,0.0786746541820309
2.67,-61.40182878004118,2.8007915508582677,140.06909558502053,7.380395908024461,0.0042991220659496215,0.48253250491668354,5.341153200762984e-05,0.09005965574076746,0.04319712080979095,6.976043265859005e-05,0.9918296221690621,0.5991054385271577,2.644335617856251,0.15059761448354866,0.08922315629477037
2.68,-62.73953599868384,2.8002875809429577,140.0693730303695,7.379969550886388,0.006110350506948087,0.44689316379932403,5.17972928451349e-05,0.07732878737308982,0.06888548723138387,4.601577370387127e-05,0.9984046947816507,0.6311084715969216,2.6405300313680105,0.16247851003792987,0.10414777576266329
2.69,-62.87654939868036,2.7994257646222596,140.0696909826533,7.379553868888102,0.007974613671515451,0.4134377571700906,5.132202903602785e-05,0.07601366267126183,0.09251276583378021,4.218617358378581e-05,0.9995703860493564,0.6598835998830216,2.6359615595012342,0.1762195556766545,0.1202216418291702
2.7,-62.14620766889813,2.798277275245981,140.0700418937707,7.379141368202059,0.009729519873161466,0.38268206602299853,5.157418359321039e-05,0.08245317366697552,0.10878540039326158,4.879768242748778e-05,0.9997382257087268,0.6856638369640585,2.630681469345672,0.19173123394612035,0.1346186117788338
2.71,-60.804882379134995,2.7968951585797495,140.0704201600127,7.378726031278832,0.011250731508081601,0.354798758190547,5.234622394813027e-05,0.09561783409706794,0.11488219246901933,6.635784429825155e-05,0.9996937196519449,0.7086820577897366,2.624848894336633,0.2086412993153788,0.14557684485916583
2.72,-59.043234369950106,2.7953177116211254,140.07082176528365,7.378303177064653,0.012449811219673541,0.3297495620406414,5.352308486056464e-05,0.11559949645357014,0.11044291659179281,0.00010076483153030476,0.9995359118709161,0.729160350846036,2.618674300947157,0.22644201499017752,0.1524230233925777
2.73,-56.99943144309818,2.7935726320249845,140.07124383432628,7.377869272087933,0.013264798650000017,0.3073806251177576,5.5052115453455675e-05,0.14292413301088402,0.09704145553307685,0.00016465651921299714,0.9992115236519568,0.7473048251615667,2.6123702745073145,0.24461638860663,0.1553375114972829
2.74,-54.77029537148747,2.791680431254235,140.0716842634548,7.377421725372576,0.01365328516624298,0.28748666220489116,5.694090868815438e-05,0.17815421803766657,0.07765903271594449,0.00028208917139428805,0.998567781875606,0.7633009016704415,2.6061192205167067,0.2627214154314519,0.1550101397712751
2.75,-52.41977381372034,2.7896569024685007,140.07214145301285,7.376958649685986,0.013591923430945157,0.269852633565836,5.9275246367672056e-05,0.22161563396297349,0.0560979642478825,0.0004978268794352776,0.9972845657072453,0.7773066210413613,2.6000601382666018,0.2804238063297578,0.15229976359001415
2.7600000000000002,-49.98263311593735,2.787514958037023,140.0726141074886,7.376478667172332,0.013081409239646393,0.2542812919433199,6.226458835599913e-05,0.27327360284270524,0.03614295519300705,0.0008954514868381324,0.994704436114018,0.7894410985934617,2.5942907616406172,0.2974982518599866,0.1480001302013195
2.77,-47.45621466138868,2.78526632879185,140.07310104907086,7.375981014146214,0.012151980057837054,0.24061541236741554,6.63439210138037e-05,0.33298668272301024,0.020534295786112034,0.00163717830130256,0.9894586950303347,0.79976273886018,2.5888788345515445,0.31380503545089616,0.14273622891047522
2.7800000000000002,-44.7676019756435,2.7829237278042673,140.07360097753568,7.375466250311362,0.010862184138557293,0.22876779279710374,7.242918939156137e-05,0.40153149883822015,0.010219668627155646,0.0030750990476950827,0.9785489442374807,0.8082235753772017,2.583878554580555,0.32925968464449823,0.13695103332274244
2.79,-41.68921691578769,2.780504590297419,140.0741120519801,7.37493777847304,0.00928531500703648,0.21878869775808038,8.270381668393213e-05,0.48284251414303353,0.004435488664181727,0.006162299476893254,0.9546245854967721,0.8145557755720666,2.5793548408379827,0.34379608142590473,0.13093585279619716
2.8000000000000003,-37.57401658185121,2.7780408252447133,140.07463079824248,7.374405415035486,0.007481764013321609,0.21108538814409167,0.0001037770181387978,0.5887744563638481,0.0016006557430404337,0.014592840688825765,0.8964232427384157,0.8179110957964942,2.5754375029014382,0.35729555095571863,0.12487496787198836
2.81,-30.01968777835377,2.77562739494595,140.0751466790924,7.373900850346373,0.0054454988432889725,0.20761246965310978,0.00016629492865146114,0.7506792961316447,0.00033675693737180465,0.05571268819342639,0.741479958985213,0.8152122643625777,2.5725390451744423,0.36924556605775055,0.1188931321638468
2.82,-2.5784120723633666,2.77431235506515,140.07554292950684,7.373596111475145,0.0029350996068296742,0.2301246712449137,0.0006071063533475676,0.9702105645053423,2.8132169596922265e-06,0.6763539962321724,0.47870756867159164,0.7853224036089638,2.5734132279287776,0.37220121368463427,0.11310496429151655
2.83,21.956250108959736,2.7780174239060944,140.0753802322315,7.373402728082233,0.0007940649930627722,0.354680373195581,0.001967457221284651,0.9954044718125833,5.790208318172249e-08,0.992830689234048,0.2903836182337208,0.6340263955984156,2.5929441021034747,0.29060652413953486,0.10758877689838932
2.84,20.310994722221718,2.7812488179032284,140.07526598752162,7.3731566165479965,0.00018448618147791905,0.4804695831292724,0.0024806724565768607,0.9948628279739088,6.609763833976425e-08,0.9924063127413053,0.1761284862532076,0.4334606522450992,2.632987735396324,0.1720787287956255,0.10234161055308326
2.85,12.240012252735744,2.7839262224037378,140.07521009291796,7.37294533480742,5.278932717265779e-05,0.5688693184352279,0.0018674439594981089,0.9907959078603054,1.8142387152524752e-07,0.9835599428652961,0.10683624749303805,0.32958565034373355,2.6696585318166797,0.1090750612634799,0.09735035224721493
2.86,1.5858139666268474,2.786746947122203,140.07513525071943,7.372727369338262,2.8667261973657555e-05,0.6224048596120375,0.0010971623313716687,0.9796026335320037,7.349666981910954e-07,0.9531257657726953,0.0648905332411949,0.3058804169105611,2.692053565775996,0.08748009785615206,0.0926025294958158
2.87,-10.44695840261337,2.7897003090014683,140.0750424547289,7.3724122534281795,4.053211636371571e-05,0.6466696692313477,0.0005476182518925031,0.9480950689960654,4.117554882048371e-06,0.8449046778739465,0.0405747730433819,0.3247589282011353,2.702058485295812,0.0872206842451552,0.08808640507889243
2.88,-22.875950982399416,2.7925471027674766,140.07495824891544,7.37196348327848,9.414114950766701e-05,0.6467476390292243,0.0002603430627467798,0.860933934255922,3.153285577924728e-05,0.5268587023504236,0.03980038263912863,0.3641762982514408,2.704637286619605,0.09511421827112601,0.08379309532474284
2.89,-33.622222455854434,2.7950606477446467,140.07490805869537,7.371449342504929,0.00023423796247772012,0.6303075239710182,0.00015127838204927638,0.6891029759182619,0.00022469007701633322,0.1531716536440477,0.12912961127099848,0.4103960316966684,2.703972194568152,0.10479792733613388,0.07974188259508184
2.9,-42.39186992049904,2.7970811114894567,140.0749100980614,7.370941992839732,0.0005287372390679728,0.6047364667638452,0.00010724649799319895,0.4719790091184638,0.0011297594868783223,0.02184986005209564,0.3963845715944522,0.4560277935994195,2.7022779884149513,0.11444998103652627,0.07611826807734268
2.91,-50.20868771195578,2.7985079487304616,140.0749761432812,7.370444574526291,0.001097196415110138,0.5732756063712886,7.657980467107391e-05,0.2729834512423777,0.00452613090930545,0.002248673285392749,0.7250438619484035,0.49958281983813274,2.700083695765269,0.12385881475092926,0.0738172506112035
2.92,-56.223740439926175,2.7993149332781697,140.07510978759422,7.369963715724933,0.0020696865264017267,0.5379927988237634,6.14598807466497e-05,0.1565686057361724,0.013821252059346598,0.00033355183110672014,0.9173114366237292,0.5404975981588633,2.6975252044227545,0.13323177537504724,0.07522269663983043
2.93,-60.11543147917418,2.7995444826019638,140.07530699064768,7.3695091621328155,0.0034646786619086096,0.5011874045795983,5.542215352449132e-05,0.10388156392714623,0.03141812334944012,0.00010219532112028557,0.9814940045876935,0.5780537948068065,2.69458293261803,0.14314377823100335,0.08266426662077983
2.94,-62.194395657618436,2.799281204713932,140.0755589526642,7.369077704700237,0.005174620755725767,0.46481100912098805,5.287340217692628e-05,0.08232274099785745,0.05556128039583285,5.464252599867019e-05,0.9964027233262838,0.612092633573672,2.6910602932971046,0.15433257878284823,0.09568843362340204
2.95,-62.88010211466825,2.798617600021694,140.075855896345,7.368661003674601,0.007026686074567025,0.43018298599146715,5.188565126700653e-05,0.07603841226489565,0.08077366515349077,4.315154536821407e-05,0.9992241431994653,0.6427594276114663,2.686794138609277,0.16730489954963473,0.11147960508960861
2.96,-62.54335392069577,2.7976337566863343,140.0761893259034,7.368250941722007,0.008845516106733203,0.3980483613735707,5.180686892486999e-05,0.07888774344872827,0.1010231507154606,4.493434405021548e-05,0.9996955636168633,0.6702800133039241,2.681764308137102,0.1821608620007817,0.12688581478788996
2.97,-61.47739219319882,2.796391410787279,140.07655270483212,7.367840806071651,0.010487571681847855,0.3687321167128808,5.2346555003911925e-05,0.08880705896489718,0.11221766690853592,5.681481850541129e-05,0.9997261473959081,0.6948920951833569,2.6760845007881806,0.19864706122282458,0.13959887837367718
2.98,-59.90355340601646,2.7949356506509067,140.07694128647265,7.367425295910755,0.011847826516524643,0.34228730090472703,5.334765047916903e-05,0.10544733574194065,0.1128429760937081,8.212679027152658e-05,0.9996237019526275,0.716826440364143,2.6699491888667177,0.21629866069949139,0.14843122982475385
2.99,-57.98435479651457,2.7932989733879117,140.0773516798095,7.36700034787908,0.012852444146988868,0.3186084098977481,5.4727092324314345e-05,0.12918056927595767,0.1035872246908835,0.00012992779346889568,0.999390498804247,0.7362999000140666,2.663578004572489,0.23458256356528584,0.1531821741236177
3.0,-55.835773776089894,2.791505132877282,140.07778143389817,7.366562944090437,0.013449874880936057,0.29750995252076523,5.646182041644254e-05,0.1605920055327005,0.0867981348280818,0.00021807678686575446,0.9989244899029958,0.7535107641526566,2.657173721387035,0.25300516057544103,0.154334412745676
3.0100000000000002,-53.53706353271405,2.7895720520688845,140.07822872243835,7.366110890495638,0.013607102159042692,0.2787782404565007,5.859692148614057e-05,0.20015144995749412,0.06595116981413698,0.0003800680324743325,0.9979981207871577,0.7686332521187792,2.6508994004064514,0.27117194258526633,0.1526970086769158
3.02,-51.13724501810909,2.7875139207148565,140.078692116061,7.365642582970663,0.01331234897363378,0.26220503415340857,6.127664999273264e-05,0.24800128262603408,0.044946806001193586,0.0006782484070608866,0.9961420135623158,0.7818086212911487,2.6448736256901135,0.2888024299541476,0.14911140168032977
3.0300000000000002,-48.653761996816684,2.785342905892175,140.07917039554798,7.365156931240157,0.012581119461529558,0.24761137750833667,6.481489520735137e-05,0.30398730669903623,0.027140412896672312,0.0012308743356732454,0.9923868761894877,0.7931289876762513,2.639178119813995,0.3057156260816942,0.144287098497918
3.04,-46.053125258394275,2.7830710205552167,140.07966234556892,7.3646537561934915,0.011459078354320189,0.23487205774410258,6.98602265776213e-05,0.36826746749062483,0.0143839507162941,0.0022789877806882104,0.9846692346889719,0.8026051809630956,2.6338720319860616,0.3218020548971938,0.13875097862637556
3.0500000000000003,-43.19625472158673,2.780712917616409,140.08016644314156,7.3641349059358205,0.010014766951737905,0.22395986366771067,7.785431374066966e-05,0.4429181475519097,0.0066627755710636895,0.004403053820620125,0.9682238749180885,0.8100936005801398,2.629011655640795,0.33699013077614437,0.1328611502196595
3.06,-39.68995032025509,2.778291761043131,140.08068019992055,7.363606540433114,0.008318815276261467,0.2150668626227172,9.264143773967254e-05,0.5352165949365939,0.0026544445462025677,0.009467726164836352,0.9303141549809805,0.815090983635618,2.6246852257965387,0.351197523143267,0.12684698516578216
