t,Vv,Vm,H
4.59,1.6430200925864076,-10.043663679021087,10.09472945544395
4.6000000000000005,1.6389458542320063,-10.02957709483027,10.085967340153575
4.61,1.634838935462604,-10.015394442620227,10.077215124135652
4.62,1.630699212849058,-10.001115686672003,10.068472820750735
4.63,1.6265265588136302,-9.986740786931263,10.05974044362888
4.64,1.6223208399021816,-9.972269697269542,10.05101800671051
4.65,1.61808192772353,-9.957702376245532,10.042305524001485
4.66,1.6138096885086128,-9.943038776768256,10.033603009810557
4.67,1.6095039860215137,-9.928278848935934,10.024910478685586
4.68,1.6051646833405493,-9.913422545494248,10.016227945427207
4.69,1.6007916437518368,-9.898469824630643,10.007555425097646
4.7,1.5963847229199606,-9.883420626586126,9.99889293298176
4.71,1.59194377633153,-9.868274896109897,9.990240484631718
4.72,1.587468657090972,-9.853032575955423,9.981598095858848
4.73,1.5829592263652967,-9.837693602403538,9.972965782735912
4.74,1.5784153937346255,-9.822257906566774,9.964343561589805
4.75,1.5738369333971343,-9.806725497427493,9.955731449013978
4.76,1.5692236907483623,-9.791096188837123,9.947129461882717
4.7700000000000005,1.5645755259186263,-9.775369910145933,9.938537617359072
4.78,1.559892278738128,-9.759546628014428,9.9299559329068
4.79,1.5551737883687147,-9.743626276408012,9.921384426285574
4.8,1.5504198885654576,-9.727608761688831,9.912823115486576
4.8100000000000005,1.5456304103778107,-9.711493982619299,9.9042720188065
4.82,1.5408051823703794,-9.695281848972389,9.895731155048379
4.83,1.5359440311612247,-9.678972268422733,9.88720054337619
4.84,1.531046786954749,-9.662565146746926,9.878680202279
4.8500000000000005,1.5261132603685097,-9.646060377355417,9.87017015243813
4.86,1.5211432797229099,-9.629457866220347,9.861670412640251
4.87,1.5161366560934884,-9.612757499320471,9.853181003460076
4.88,1.5110931987360836,-9.595959160195655,9.844701945658555
4.89,1.5060127211347292,-9.579062737355239,9.836233259593307
4.9,1.50089502515251,-9.562068102957872,9.827774966843965
4.91,1.4957399174180908,-9.544975136046554,9.819327088481476
4.92,1.4905471914294732,-9.527783700321418,9.810889646897632
4.93,1.4853166449979596,-9.510493664106697,9.802462664059597
4.94,1.4800480721956253,-9.493104890439358,9.794046162331115
4.95,1.4747412580785226,-9.475617230628684,9.785640164789866
4.96,1.469395983677061,-9.458030530305628,9.777244695095423
4.97,1.4640120248361264,-9.440344627876483,9.768859777416145
4.98,1.458589168795897,-9.422559370249754,9.760485435413436
4.99,1.453127183183636,-9.404674583553952,9.752121694182998
5.0,1.4476258369192883,-9.38669009379969,9.743768578902392
5.01,1.4420848977009244,-9.368605730743182,9.735426114665904
5.0200000000000005,1.4365041271447498,-9.350421309880542,9.727094327480643
5.03,1.430883282709019,-9.332136644597645,9.718773243597814
5.04,1.4252221130024973,-9.31375154244568,9.710462889728078
5.05,1.4195203680971826,-9.295265807185203,9.702163292903807
5.0600000000000005,1.4137777886932237,-9.276679230281198,9.69387448069413
5.07,1.4079941048783062,-9.257991584728437,9.685596481287101
5.08,1.4021690491071814,-9.23920265260617,9.677329323039956
5.09,1.3963023507008838,-9.220312199739078,9.66907303497994
5.1000000000000005,1.3903937381348983,-9.201319981471032,9.660827646704218
5.11,1.3844429290201055,-9.182225749935872,9.652593188078928
5.12,1.378449635606066,-9.163029254569688,9.644369689651556
5.13,1.3724135649140188,-9.143730238824938,9.636157182480057
5.14,1.3663344220205973,-9.124328433724246,9.627955698008686
5.15,1.3602118956850733,-9.10482357563597,9.61976526837644
5.16,1.3540456714204783,-9.08521539266979,9.611585926194222
5.17,1.3478354321871644,-9.065503604018978,9.603417704534445
5.18,1.3415808606799258,-9.045687874871689,9.595260637237084
5.19,1.3352816292975669,-9.025767889668266,9.587114758554414
5.2,1.3289374046428115,-9.005743324053192,9.578980103272205
5.21,1.3225478394085735,-8.98561384645452,9.570856707051945
5.22,1.3161125878240385,-8.965379107057315,9.562744605871124
5.23,1.3096312956167222,-8.945038748634285,9.554643836359348
5.24,1.3031035945205258,-8.924592430409831,9.546554436061765
5.25,1.29652911621822,-8.90403977871521,9.53847644282012
5.26,1.289907482767271,-8.88338041909866,9.530409895223716
5.2700000000000005,1.2832383061411776,-8.862613965109382,9.522354832774267
5.28,1.2765211939185386,-8.841740026217698,9.514311295314693
5.29,1.2697557448046366,-8.82075818426024,9.506279323508828
5.3,1.2629415483304656,-8.79966795178094,9.498258958943225
5.3100000000000005,1.2560781882913428,-8.778468890829117,9.490250243584011
5.32,1.249165236270403,-8.757160537101614,9.482253220310232
5.33,1.2422022492820592,-8.735742430336133,9.474267932915911
5.34,1.2351887839779756,-8.714214071903568,9.466294425631457
5.3500000000000005,1.2281243842294987,-8.692574970172807,9.45833274369828
5.36,1.2210085842178269,-8.670824629829358,9.450382933237256
5.37,1.213840910272168,-8.64896253072054,9.442445040891641
5.38,1.2066208755185683,-8.626988128278647,9.434519114422644
5.39,1.1993479831779421,-8.604900863357171,9.426605202415653
5.4,1.192021729337597,-8.5827001771088,9.418703354081355
5.41,1.1846415889512592,-8.560385441400348,9.41081361988971
5.42,1.1772070293473567,-8.53795602459937,9.402936051048396
5.43,1.1697175098949144,-8.515411289961905,9.395070699514717
5.44,1.1621724681298637,-8.492750602264817,9.387217618667576
5.45,1.1545713349525657,-8.469973288879459,9.379376862495034
5.46,1.1469135291179833,-8.447078659583255,9.371548485902606
5.47,1.1391984569588294,-8.424066019806702,9.363732545380907
5.48,1.1314255120948367,-8.400934649970607,9.355929097866376
5.49,1.1235940750637605,-8.377683813482768,9.348138201458047
5.5,1.115703496619835,-8.354312704446698,9.340359915890838
5.51,1.1077531301098509,-8.330820545460162,9.332594301342672
5.5200000000000005,1.0997423068981227,-8.30720651699507,9.32484141933184
5.53,1.0916703274233666,-8.283469748020059,9.317101333036542
5.54,1.0835364932000011,-8.259609372367331,9.309374106141657
5.55,1.0753400823808759,-8.23562449066088,9.30165980384589
5.5600000000000005,1.067080351773326,-8.211514182462084,9.29395849300782
5.57,1.0587565473158664,-8.187277498009651,9.286270241088612
5.58,1.050367891476319,-8.162913457137204,9.278595117264743
5.59,1.0419135837631985,-8.138421045469073,9.270933192327302
5.6000000000000005,1.0333928137368213,-8.113799234700199,9.263284537809708
5.61,1.0248047398058373,-8.089046948545773,9.255649227081827
5.62,1.0161484933424925,-8.064163069278013,9.248027335114093
5.63,1.0074231932732978,-8.039146460938595,9.240418938022902
5.64,0.9986279292077608,-8.013995936180203,9.232824113947192
5.65,0.989761771850811,-7.988710283498462,9.22524294213156
5.66,0.9808237584022038,-7.963288250258763,9.217675503874574
5.67,0.9718129061471606,-7.937728549771224,9.21012188186771
5.68,0.9627282035902297,-7.912029850638753,9.202582160588031
5.69,0.953568606539018,-7.886190771974717,9.195056426471696
5.7,0.9443330507672266,-7.860209905480936,9.187544767346756
5.71,0.9350204260306244,-7.834085771516864,9.18004727359356
5.72,0.9256296074962241,-7.807816870230892,9.17256403674417
5.73,0.9161594251922894,-7.781401634097426,9.165095150855711
5.74,0.9066086787019764,-7.754838450092847,9.157640711845092
5.75,0.8969761354688244,-7.728125657175844,9.150200817566667
5.76,0.8872605200709219,-7.701261532408168,9.142775568325733
5.7700000000000005,0.8774605207513366,-7.674244297399062,9.135365066541
5.78,0.867574784667483,-7.647072112707373,9.127969416980124
5.79,0.8576019192917022,-7.619743078719202,9.1205887266818
5.8,0.8475404842605825,-7.592255225357543,9.113223105348764
5.8100000000000005,0.8373889967136269,-7.5646065200498205,9.105872665019259
5.82,0.8271459265437524,-7.536794859813913,9.098537520336336
5.83,0.8168096940269727,-7.508818067553475,9.091217788662306
5.84,0.8063786651386179,-7.48067389029216,9.083913590138406
5.8500000000000005,0.7958511561560954,-7.452359999211664,9.076625047648673
5.86,0.785225425343704,-7.423873980930891,9.069352287061974
5.87,0.774499667998744,-7.395213327948416,9.062095437438668
5.88,0.7636720235304516,-7.3663754527087075,9.05485463076506
5.89,0.7527405617265632,-7.337357662376318,9.04763000246889
5.9,0.7417032849403481,-7.308157164215185,9.040421691342868
5.91,0.7305581275894554,-7.278771065931549,9.03322983956859
5.92,0.7193029446935315,-7.249196360832099,9.026054593151333
5.93,0.7079355183986527,-7.219429932093283,9.018896101671016
5.94,0.6964535477908216,-7.189468542504963,9.011754518651811
5.95,0.6848546423411437,-7.159308826618659,9.004630001761607
5.96,0.6731363286632458,-7.128947295564252,8.997522712659446
5.97,0.6612960307165584,-7.09838031243174,8.99043281750897
5.98,0.6493310721755295,-7.0676040949317285,8.983360486972861
5.99,0.6372386788320766,-7.036614718906556,8.976305896217577
6.0,0.6250159507815356,-7.005408074815465,8.969269225675871
6.01,0.6126598833119721,-6.973979903430619,8.962250660482024
6.0200000000000005,0.6001673445779304,-6.942325759295759,8.95525039115191
6.03,0.587535064235579,-6.91044099207831,8.948268613975477
6.04,0.5747596463880135,-6.87832077094359,8.941305530581243
6.05,0.561837541843934,-6.845960044994253,8.934361348772772
6.0600000000000005,0.5487650424011573,-6.813353537236008,8.927436282689323
6.07,0.5355382795638916,-6.780495741511493,8.920530552862656
6.08,0.5221532017238395,-6.747380899831482,8.913644386773191
6.09,0.5086055795354683,-6.71400299539777,8.906778018906403
6.1000000000000005,0.4948909909918914,-6.680355717113067,8.899931691341546
6.11,0.4810048083515004,-6.646432467643694,8.893105653763456
6.12,0.4669421560189249,-6.612226254623748,8.886300164246911
6.13,0.45269792854624336,-6.57772977552483,8.879515489348593
6.140000000000001,0.43826676910499773,-6.542935453889433,8.872751904729897
6.15,0.4236430493641574,-6.507835281806717,8.866009695504294
6.16,0.4088208605288451,-6.472420864741761,8.859289156722749
6.17,0.3937939734286605,-6.4366832560838985,8.85259059397172
6.18,0.37855583002479876,-6.400613060805784,8.845914323764779
6.19,0.3630994678996956,-6.364200507350607,8.839260674388532
6.2,0.3474175795027389,-6.327435177319452,8.83262998640853
6.21,0.3315024462395336,-6.290306060183222,8.826022613422092
6.22,0.31534589224475396,-6.2528015228424145,8.819438922782473
6.23,0.2989392301946811,-6.2149093126962764,8.81287929640342
6.24,0.2822732549257339,-6.176616439720712,8.806344131646284
6.25,0.2653382421213919,-6.137908956963031,8.799833842276989
6.26,0.24812377530571567,-6.098772267833209,8.793348859562103
6.2700000000000005,0.23061880169229423,-6.059190739747768,8.786889633539525
6.28,0.21281154237497152,-6.019147778091144,8.7804566334683
6.29,0.19468940850515384,-5.978625667028738,8.774050349998529
6.3,0.17623891996572144,-5.937605466530198,8.767671296901284
6.3100000000000005,0.15744565992885928,-5.896066956450381,8.761320011702958
6.32,0.13829415381377774,-5.853988497361692,8.754997057870593
6.33,0.11876776262695733,-5.811346858396223,8.748703026920522
6.34,0.09884857015890995,-5.768117082722549,8.742438540416558
6.3500000000000005,0.07851725091280923,-5.724272326989896,8.736204252201372
6.36,0.057752907398376706,-5.679783633836931,8.730000851255177
6.37,0.0365328864345297,-5.63461972103745,8.723829064658522
6.38,0.014832615463618422,-5.588746702160944,8.717689660619959
6.390000000000001,-0.007374678862531254,-5.542127896228147,8.711583452030247
6.4,-0.030118181271662256,-5.494723351170051,8.705511300722952
6.41,-0.05342984747463342,-5.446489474127372,8.69947412207462
6.42,-0.0773446978909852,-5.397378820692848,8.693472890030286
6.43,-0.10190127537333002,-5.347339254468926,8.687508642960305
6.44,-0.12714214864421008,-5.2963135651215865,8.681582490391424
6.45,-0.15311437218356982,-5.244238716167554,8.67569562051211
6.46,-0.1798703141798355,-5.191045072541388,8.669849308886654
6.47,-0.20746829009833362,-5.136655421877725,8.664044928421191
6.48,-0.2359736139006171,-5.080983839723934,8.658283960951335
6.49,-0.26545971956305797,-5.023934401303663,8.652568010642831
6.5,-0.296009501364457,-4.965399553465389,8.64689881971864
6.51,-0.3277170002603502,-4.905258259478063,8.641278286871914
6.5200000000000005,-0.36068943290531325,-4.8433736807205126,8.635708488971693
6.53,-0.39504971353116425,-4.779590365950239,8.630191707027347
6.54,-0.43093954478677254,-4.713730893921502,8.624730457074406
6.55,-0.4685233147694283,-4.645591702181908,8.61932752744293
6.5600000000000005,-0.5079930283053664,-4.574937842689935,8.613986024383063
6.57,-0.5495744904064521,-4.50149656286558,8.608709427221413
6.58,-0.5935353385029574,-4.424949535316994,8.60350165676659
6.59,-0.6401953689939289,-4.3449221623524465,8.598367160562896
6.6000000000000005,-0.6899402105435158,-4.260971033802152,8.593311020630695
6.61,-0.743239143052386,-4.172567398897109,8.58833908901767
6.62,-0.8006692218165388,-4.079075812067918,8.583458162916326
6.63,-0.8629477141841294,-3.979726797187259,8.578676211720701
6.640000000000001,-0.9309765395159556,-3.873581369148169,8.57400267508056
6.65,-1.0059037834205184,-3.7594850557412816,8.569448859994031
6.66,-1.0892094245847952,-3.6360091763742886,8.565028473834639
6.67,-1.1828258373933578,-3.5013764765280437,8.560758349933561
6.68,-1.2893079052320144,-3.353371339541399,8.556659444920435
6.69,-1.4120708513807936,-3.189240254876342,8.552758214911213
6.7,-1.5557157220469373,-3.005604287554098,8.549088516349528
6.71,-1.7264481190094227,-2.798443125159222,8.545694192156521
6.72,-1.9325374803053301,-2.5632908415109354,8.542632448041186
6.73,-2.1845861100851307,-2.2959339053715446,8.539977818019718
6.74,-2.494935966893307,-1.9941164433850636,8.537825581425578
6.75,-2.87471956683662,-1.660812864996227,8.536291286083395
6.76,-3.3264037729314158,-1.3087625140359698,8.535499441675308
6.7700000000000005,-3.8319212378358456,-0.9631356140770301,8.53555300675301
6.78,-4.345299149340653,-0.6563047114307982,8.536486353439486
6.79,-4.805656185324281,-0.4135839548783167,8.538230999001119
6.8,-5.168343589384788,-0.24143089912284804,8.54063088524158
6.8100000000000005,-5.424315175481244,-0.12928945328218125,8.543500169372447
6.82,-5.591874387594597,-0.06002579679938217,8.546676779087539
6.83,-5.697701824602477,-0.018136619691856263,8.550043942046484
6.84,-5.764742992701966,0.007446510010418348,8.553526899606696
6.8500000000000005,-5.8089160149808485,0.023710681069834632,8.557081079875033
6.86,-5.840104395046098,0.03477620855742538,8.560681000058372
6.87,-5.864079195186631,0.04297967379408842,8.564312437566018
6.88,-5.884092761020852,0.04961538476453594,8.56796755317482
6.890000000000001,-5.901939078261994,0.05538968118327439,8.57164204149096
6.9,-5.918594078338146,0.06068411570553913,8.575333524493606
6.91,-5.934583688791597,0.0657033160824776,8.57904066453272
6.92,-5.950189429460907,0.0705564671715868,8.582762681616057
6.93,-5.965561330752549,0.07530167083240866,8.586499093185763
6.94,-5.980779169088389,0.07996985249383459,8.590249575059614
6.95,-5.995885492747794,0.0845775885010114,8.59401388735451
6.96,-6.010903172718728,0.0891338939836468,8.59779183554125
6.97,-6.025844745922445,0.09364382304050242,8.601583249893801
6.98,-6.040717372386857,0.0981103715418146,8.605387974664984
6.99,-6.05552535902312,0.10253544316703445,8.609205862598978
7.0,-6.070271552752242,0.10692038000847813,8.613036771893581
7.01,-6.084958034091932,0.11126622649480922,8.616880564665287
7.0200000000000005,-6.099586453519702,0.11557385756205797,8.620737106178861
7.03,-6.114158225606674,0.11984405160610145,8.624606264379343
7.04,-6.128674638155448,0.12407753224220348,8.628487909598956
7.05,-6.143136899248363,0.1282749860706146,8.632381914397966
7.0600000000000005,-6.1575461513086704,0.13243706821880782,8.636288153475958
7.07,-6.171903483655202,0.13656440772616152,8.64020650358869
7.08,-6.186209947285074,0.1406576127274924,8.644136843462805
7.09,-6.200466561150776,0.14471727328585898,8.648079053727535
7.1000000000000005,-6.214674310823663,0.14874396140261795,8.652033016866563
7.11,-6.228834158693266,0.15273823469607364,8.655998617143428
7.12,-6.242947030396115,0.1567006316986123,8.659975740585875
7.13,-6.257013826862459,0.16063167659065772,8.663964274912729
7.140000000000001,-6.271035418486694,0.16453187722137497,8.667964109499806
7.15,-6.285012652886922,0.1684017283696646,8.671975135329609
7.16,-6.298946351633641,0.17224171048034265,8.675997244945894
7.17,-6.312837316389246,0.176052291817712,8.68003033241245
7.18,-6.32668632508892,0.1798339278494132,8.684074293274163
7.19,-6.340494134512905,0.18358706212742168,8.688129024517764
7.2,-6.354261478634683,0.18731212576710124,8.692194424551275
7.21,-6.367989073646619,0.19100953968778406,8.696270393129016
7.22,-6.3816776149136905,0.19467971313101337,8.700356831358047
7.23,-6.39532777848665,0.19832304446394391,8.704453641651645
7.24,-6.408940222773721,0.20193992244920514,8.708560727671784
7.25,-6.422515588941127,0.20553072609402784,8.712677994358401
7.26,-6.436054500897823,0.20909582487292266,8.716805347823753
7.2700000000000005,-6.449557566688109,0.21263557924497284,8.720942695385432
7.28,-6.463025379018511,0.2161503410459884,8.725089945514053
7.29,-6.476458515607966,0.21964045380040859,8.729247007792017
7.3,-6.489857538288636,0.22310625217188992,8.733413792931412
7.3100000000000005,-6.503222996279426,0.2265480636799332,8.737590212691556
7.32,-6.516555423895938,0.22996620769602946,8.741776179904114
7.33,-6.529855342233819,0.2333609962421691,8.745971608423881
7.34,-6.543123259830173,0.23673273426611233,8.750176413108907
7.3500000000000005,-6.5563596724725075,0.24008171947770762,8.754390509830465
7.36,-6.569565064157523,0.2434082433108045,8.758613815372993
7.37,-6.582739907278016,0.2467125906929997,8.762846247464992
7.38,-6.595884662353102,0.24999503961708863,8.767087724815863
7.390000000000001,-6.608999779432734,0.2532558623864213,8.771338166999476
7.4,-6.622085698472665,0.2564953257965885,8.775597494436749
7.41,-6.635142848939508,0.2597136907295167,8.779865628430299
7.42,-6.648171647946873,0.26291121126893935,8.784142491230398
7.43,-6.661172506073075,0.2660881377700747,8.788428005783535
7.44,-6.674145823750693,0.2692447149760285,8.792722095881148
7.45,-6.687091990991373,0.27238118190093136,8.797024686163063
7.46,-6.70001138900687,0.2754977726836844,8.801335702047034
7.47,-6.712904391735519,0.2785947173928574,8.805655069662043
7.48,-6.725771364291513,0.28167224123060247,8.809982715905933
7.49,-6.738612662103567,0.28473056384615253,8.814318568489346
7.5,-6.751428634554498,0.28776990173015476,8.81866255575579
7.51,-6.764219622905592,0.2907904668024053,8.823014606779992
7.5200000000000005,-6.776985960427791,0.29379246656491764,8.827374651354528
7.53,-6.789727972778871,0.29677610430962736,8.831742619969344
7.54,-6.802445979613292,0.29974157998254236,8.83611844373863
7.55,-6.815140293466833,0.30268908959660434,8.840502054444123
7.5600000000000005,-6.827811218245264,0.3056188243643472,8.844893384606419
7.57,-6.840459053707326,0.30853097322983286,8.849292367267028
7.58,-6.853084092782089,0.3114257213519249,8.853698936113856
7.59,-6.865686622356505,0.31430325054826685,8.858113025440348
7.6000000000000005,-6.8782669223070325,0.3171637388424105,8.862534570199946
7.61,-6.890825266305846,0.3200073608742018,8.866963505959184
7.62,-6.90336192431752,0.3228342891374248,8.87139976875484
7.63,-6.9158771601536335,0.32564469279895186,8.875843295231618
7.640000000000001,-6.928371232370459,0.328438738131722,8.880294022589265
7.65,-6.940844390751275,0.33121658599753984,8.884751888751856
7.66,-6.9532968844598235,0.3339783975913478,8.88921683196652
7.67,-6.965728956240771,0.3367243303088071,8.893688791084273
7.68,-6.978140844113554,0.33945453891809785,8.898167705474535
7.69,-6.990532778941003,0.34216917424579213,8.902653515090174
7.7,-7.0029049870043805,0.34486838456918234,8.907146160386432
7.71,-7.015257692342363,0.3475523168810095,8.911645582246758
7.72,-7.027591113291036,0.3502211150192475,8.91615172207786
7.73,-7.0399054638685135,0.35287492053509745,8.920664521774786
7.74,-7.052200954672367,0.35551387423666353,8.925183923789998
7.75,-7.064477791151581,0.3581381127367305,8.9297098709371
7.76,-7.076736175170688,0.36074777126509033,8.934242306527295
7.7700000000000005,-7.088976304764043,0.3633429830369586,8.93878117432294
7.78,-7.10119837407124,0.3659238780858812,8.943326418587267
7.79,-7.113402573713115,0.3684905849382633,8.947877984001392
7.8,-7.125589090943106,0.37104323083901464,8.952435815649013
7.8100000000000005,-7.137758109610441,0.3735819407635698,8.956999859057758
7.82,-7.149909809468656,0.37610683761703684,8.961570060187807
7.83,-7.162044362967686,0.37861804131500654,8.966146365480242
7.84,-7.174161944712608,0.3811156715990155,8.970728721692213
7.8500000000000005,-7.186262723960476,0.38359984585093526,8.975317076017593
7.86,-7.19834686672138,0.38607067973908676,8.979911376045967
7.87,-7.210414535273029,0.3885282847732378,8.984511569819482
7.88,-7.222465889109574,0.390972772208268,8.989117605727337
7.890000000000001,-7.234501084768648,0.39340425198227635,8.993729432527271
7.9,-7.246520275663317,0.3958228316764773,8.998346999366461
7.91,-7.258523612880364,0.3982286184306749,9.002970255776265
7.92,-7.270511246259417,0.4006217212370487,9.007599151689611
7.930000000000001,-7.2824833206915764,0.4030022424460423,9.01223363734658
7.94,-7.294439979472611,0.405370285191898,9.01687366336497
7.95,-7.306381363503688,0.4077259514475252,9.02151918071376
7.96,-7.3183076046025395,0.4100693382436128,9.02617014075347
7.97,-7.330218837533747,0.4124005445179151,9.030826495149546
7.98,-7.342115194034623,0.4147196677402288,9.035488195907863
7.99,-7.353996802227956,0.4170268035964558,9.04015519537371
8.0,-7.365863790491505,0.4193220459086094,9.044827446239042
8.01,-7.377716288910132,0.42160548638806833,9.049504901545886
8.02,-7.389554418006435,0.4238772168598915,9.054187514613348
8.03,-7.401378299508291,0.4261373272066242,9.058875239096983
8.040000000000001,-7.413188053429813,0.4283859059706237,9.063568028965946
8.05,-7.4249837883244,0.43062304298566706,9.068265838543667
8.06,-7.436765620464671,0.43284882432605987,9.072968622415434
8.07,-7.448533661506,0.43506333562598043,9.077676335480994
8.08,-7.460288020325441,0.43726666163406913,9.082388932941903
8.09,-7.472028804786897,0.4394588855681812,9.08710637031132
8.1,-7.483756121420959,0.44164008930356285,9.091828603405252
8.11,-7.495470072737967,0.44381035461169677,9.096555588302241
8.120000000000001,-7.507170760211843,0.44596976188178106,9.101287281378672
8.13,-7.5188582834531275,0.44811839052743885,9.106023639293475
8.14,-7.5305327408194875,0.4502563178272656,9.110764619021136
8.15,-7.542194228279435,0.4523836214235985,9.115510177770865
8.16,-7.5538428403375,0.45450037750405003,9.120260273040126
8.17,-7.565478669859655,0.4566066612862274,9.125014862596474
8.18,-7.577101807137258,0.45870254732511695,9.129773904490007
8.19,-7.588712340716446,0.460788109299133,9.134537357037077
8.2,-7.600310358552241,0.46286341970028144,9.13930517879875
8.21,-7.611895946473251,0.46492855031849867,9.144077328602984
8.22,-7.623469188770572,0.466983572078835,9.148853765537075
8.23,-7.635030168863459,0.4690285546579155,9.153634448986779
8.24,-7.646578967687193,0.47106356755568557,9.158419338523116
8.25,-7.658115665080772,0.4730886792505724,9.163208393989768
8.26,-7.669640339448864,0.4751039574572172,9.168001575475078
8.27,-7.681153067795797,0.477109469146514,9.172798843308932
8.28,-7.692653924727633,0.4791052801725279,9.177600158080613
8.290000000000001,-7.7041429816177995,0.4810914549617257,9.182405480653342
8.3,-7.715620312140452,0.4830680586280543,9.187214772049336
8.31,-7.727085986964322,0.48503515495859806,9.192027993555262
8.32,-7.738540075344311,0.4869928070270038,9.196845106687459
8.33,-7.749982645142269,0.4889410772084858,9.201666073189065
8.34,-7.761413767216428,0.49088002766416233,9.206490855070717
8.35,-7.772833511038982,0.4928097198830168,9.211319414563805
8.36,-7.78424193987943,0.49473021417720775,9.216151714069426
8.370000000000001,-7.795639118820167,0.4966415705559709,9.22098771623519
8.38,-7.807025112087218,0.49854384845162675,9.225827383925562
8.39,-7.818399983101731,0.5004371067378849,9.230670680219328
8.4,-7.829763776321423,0.5023213999433616,9.23551756846559
8.41,-7.841116549854756,0.5041967850734992,9.240368012176518
8.42,-7.852458363177259,0.5060633190515762,9.245221975064457
8.43,-7.863789269642229,0.5079210571614432,9.25007942106364
8.44,-7.87510932084628,0.5097700539672064,9.254940314313767
8.45,-7.886418566596348,0.5116103633138783,9.259804619157725
8.46,-7.897717079345343,0.5134420425966416,9.264672300144046
8.47,-7.90900492394856,0.5152651484136714,9.269543322029973
8.48,-7.920282143539564,0.5170797333670288,9.274417649779558
8.49,-7.931548778699548,0.5188858476990784,9.27929524855284
8.5,-7.942804876754543,0.5206835424755576,9.284176083698028
8.51,-7.954050486206068,0.5224728693553424,9.28906012079081
8.52,-7.965285654417312,0.5242538794625994,9.293947325628354
8.53,-7.97651043381635,0.5260266246574153,9.29883766403866
8.540000000000001,-7.987724861915325,0.5277911530217665,9.303731102432312
8.55,-7.998928989511505,0.529547516139005,9.308627606666724
8.56,-8.010122854585145,0.5312957609259361,9.31352714368712
8.57,-8.021306501829853,0.5330359370203537,9.318429679749945
8.58,-8.032479971583168,0.5347680918218555,9.323335181932874
8.59,-8.04364330481698,0.5364922731256696,9.328243617138797
8.6,-8.054796541403016,0.5382085279915225,9.33315495251297
8.61,-8.065939718862756,0.5399169020531652,9.338069155701234
8.620000000000001,-8.077072876789938,0.54161744228345,9.342986193898389
8.63,-8.08819605262946,0.5433101947562575,9.347906034823438
8.64,-8.099309283687695,0.5449952065184351,9.352828646426357
8.65,-8.110412604662763,0.5466725220064571,9.357753996975669
8.66,-8.12150604998058,0.5483421854779069,9.36268205490512
8.67,-8.132589655935154,0.5500042380273714,9.367612788289694
8.68,-8.143663454653502,0.5516587228129938,9.37254616608854
8.69,-8.154727478371491,0.5533056814555437,9.377482157242463
8.700000000000001,-8.16578175515289,0.5549451634262037,9.382420730336895
8.71,-8.176826315176434,0.5565772095205708,9.387361854684485
8.72,-8.187861186458012,0.5582018631031935,9.392305499588492
8.73,-8.198886404941284,0.5598191633017098,9.397251634395046
8.74,-8.209901999260987,0.5614291519553196,9.402200228698694
8.75,-8.220907998338971,0.5630318701507243,9.407151252239927
8.76,-8.231904429662492,0.5646273580566439,9.4121046749315
8.77,-8.242891320934733,0.5662156554073989,9.417060466832147
8.78,-8.253868699904409,0.5677968014903254,9.422018598149167
8.790000000000001,-8.264836588600774,0.5693708369590732,9.42697903926055
8.8,-8.275795007301575,0.5709378024528546,9.43194176070363
8.81,-8.28674397927373,0.5724977367498315,9.436906733167325
8.82,-8.297683532504768,0.5740506775655541,9.44187392749206
8.83,-8.30861370262626,0.5755966606239358,9.446843314665369
8.84,-8.319534511818741,0.5771357238962049,9.451814865849004
8.85,-8.330445979256353,0.5786679053219614,9.45678855233645
8.86,-8.34134810040827,0.5801932466396564,9.46176434552648
8.870000000000001,-8.352240897717953,0.5817117842717008,9.466742217030472
8.88,-8.363124385552057,0.5832235555185821,9.471722138583026
8.89,-8.37399860808654,0.5847285910563084,9.476704082027386
8.9,-8.384863575178096,0.5862269280554296,9.481688019397941
8.91,-8.3957193065109,0.5877186014960195,9.48667392229968
8.92,-8.40656582942192,0.5892036493201547,9.491661764569324
8.93,-8.417403161929165,0.5906821066135641,9.496651517327983
8.94,-8.428231327890426,0.5921540083915896,9.501643153393536
8.950000000000001,-8.439050310120262,0.5936193883730277,9.506636645813938
8.96,-8.449860137120957,0.5950782817199376,9.511631967381028
8.97,-8.46066082933366,0.5965307233397303,9.516629090931831
8.98,-8.471452402467952,0.5979767475082175,9.521627989453847
8.99,-8.482234859388175,0.5994163826159883,9.526628637415202
9.0,-8.493008221137462,0.6008496653824947,9.53163100718861
9.01,-8.503772502325022,0.6022766295793973,9.5366350718884
9.02,-8.514527714146983,0.6036973074608307,9.541640805361439
9.03,-8.525273861540667,0.6051117284981353,9.546648182797886
9.040000000000001,-8.536010961987557,0.6065199277400429,9.551657176695617
9.05,-8.546739028095116,0.6079219380681994,9.556667760598582
9.06,-8.557458064677874,0.6093177882487291,9.561679910186799
9.07,-8.568168084983428,0.6107075115013357,9.566693598828758
9.08,-8.578869097949694,0.6120911387697421,9.57170880107425
9.09,-8.589561115218306,0.6134687024255295,9.576725490731965
9.1,-8.600244140758418,0.6148402307786011,9.581743643594487
9.11,-8.610918183263887,0.6162057546410796,9.58676323424545
9.120000000000001,-8.621583252149385,0.6175653052073794,9.591784237090714
9.13,-8.6322393543732,0.6189189123719916,9.596806627176647
