time,S0,S1,fwd_step1,fwd_step2,back_step1,back_step2
0.13326810176125245,4783769926842878.0,5216230073157125.0,1.1419866669735022e+16,6203715065887934.0,81570476211.72873,3101857532.9439654
0.13385518590998044,4781218943289864.0,5218781056710139.0,1.145917480304632e+16,6240472478039893.0,81851248592.52373,3120236239.019945
0.1344422700587084,4778706587461196.0,5221293412538806.0,1.1498462136898536e+16,6277247718299635.0,82131872405.75383,3138623859.1498165
0.1350293542074364,4776232331529780.0,5223767668470223.0,1.1537728955505104e+16,6314040543055648.0,82412349681.51506,3157020271.5278234
0.13561643835616438,4773795558340455.0,5226204441659548.0,1.1576975591178986e+16,6350850667468251.0,82692682793.47136,3175425333.734125
0.13620352250489237,4771395699054392.0,5228604300945611.0,1.1616202350216762e+16,6387677828997516.0,82972873929.45549,3193838914.498757
0.13679060665362036,4769032193469829.0,5230967806530173.0,1.1655409534264308e+16,6424521769089835.0,83252925244.08081,3212260884.544917
0.13737769080234832,4766704489504356.0,5233295510495647.0,1.169459744059555e+16,6461382232938983.0,83532838860.73256,3230691116.4694905
0.1379647749510763,4764412043022364.0,5235587956977639.0,1.1733766362205396e+16,6498258969406474.0,83812616872.23146,3249129484.703236
0.1385518590998043,4762154317662513.0,5237845682337490.0,1.1772916587902618e+16,6535151730941928.0,84092261341.49736,3267575865.470963
0.1391389432485323,4759930784665176.0,5240069215334827.0,1.1812048402402778e+16,6572060273503435.0,84371774302.21278,3286030136.751717
0.13972602739726028,4757740922699905.0,5242259077300098.0,1.1851162086421126e+16,6608984356477924.0,84651157759.4867,3304492178.238961
0.14031311154598824,4755584223406122.0,5244415776593880.0,1.1890257913689162e+16,6645923745238393.0,84930413668.5441,3322961872.619195
0.14090019569471623,4753460230998496.0,5246539769001507.0,1.1929336129628766e+16,6682878229423234.0,85209543782.39842,3341439114.711616
0.14148727984344422,4751368414364899.0,5248631585635104.0,1.1968397020222218e+16,6719847563904777.0,85488550143.78023,3359923781.9523873
0.14207436399217221,4749308285407484.0,5250691714592519.0,1.2007440848290366e+16,6756831523408010.0,85767434629.98128,3378415761.7040033
0.1426614481409002,4747279363156507.0,5252720636843496.0,1.204646787281586e+16,6793829885947801.0,86046199090.87769,3396914942.9739
0.14324853228962817,4745281173623462.0,5254718826376541.0,1.208547834902224e+16,6830842432761117.0,86324845349.49469,3415421216.3805575
0.14383561643835616,4743313249654217.0,5256686750345786.0,1.2124472528453016e+16,6867868948239239.0,86603375202.57167,3433934474.1196184
0.14442270058708415,4741375130782145.0,5258624869217857.0,1.2163450659050742e+16,6904909219859974.0,86881790421.12688,3452454609.929986
0.14500978473581214,4739466363081265.0,5260533636918737.0,1.220241298523611e+16,6941963038119877.0,87160092751.02234,3470981519.0599375
0.14559686888454013,4737586499019371.0,5262413500980632.0,1.224135974798701e+16,6979030196466465.0,87438283913.52876,3489515098.233231
0.1461839530332681,4735735107534003.0,5264264892466000.0,1.228029117941305e+16,7016110495948642.0,87716365566.57191,3508055247.97432
0.14677103718199608,4733911788487589.0,5266088211512413.0,1.2319207494972052e+16,7053203751888285.0,87994339249.13622,3526601875.9441414
0.14735812133072407,4732116089819710.0,5267883910180293.0,1.235810893808017e+16,7090309755642971.0,88272206699.9085,3545154877.821485
0.14794520547945206,4730347592601725.0,5269652407398278.0,1.2396995734313444e+16,7127428313861811.0,88549969530.14616,3563714156.930904
0.14853228962818005,4728605884042935.0,5271394115957067.0,1.2435868105942882e+16,7164559236026795.0,88827629327.49928,3582279618.0133967
0.149119373776908,4726890557365474.0,5273109442634528.0,1.2474726272001824e+16,7201702334395058.0,89105187656.49171,3600851167.197528
0.149706457925636,4725201211679198.0,5274798788320805.0,1.2513570448353318e+16,7238857423941135.0,89382646059.0024,3619428711.9705667
0.150293542074364,4723537451856572.0,5276462548143431.0,1.2552400847757476e+16,7276024322299216.0,89660006054.74638,3638012161.1496067
0.15088062622309198,4721898888407568.0,5278101111592435.0,1.2591217679938842e+16,7313202849705403.0,89937269141.75615,3656601424.8527007
0.15146771037181997,4720285137354553.0,5279714862645450.0,1.2630021151653762e+16,7350392828939974.0,90214436796.86272,3675196414.469986
0.15205479452054793,4718695832655731.0,5281304167344272.0,1.2668811460000858e+16,7387594091061249.0,90491510427.9134,3693797045.5306234
0.15264187866927592,4717130621723005.0,5282869378276998.0,1.2707588794834486e+16,7424806473336927.0,90768491391.01074,3712403236.6684623
0.1532289628180039,4715589121228388.0,5284410878771614.0,1.2746353362561182e+16,7462029798847117.0,91045381160.48714,3731014899.4235573
0.1538160469667319,4714070971592739.0,5285929028407264.0,1.2785105356799696e+16,7499263901632892.0,91322181119.33366,3749631950.816445
0.1544031311154599,4712575818504114.0,5287424181495889.0,1.2823844968332604e+16,7536508618166330.0,91598892630.283,3768254309.083164
0.15499021526418785,4711103312809863.0,5288896687190140.0,1.286257238516441e+16,7573763787300710.0,91875517036.22447,3786881893.650354
0.15557729941291584,4709653110408713.0,5290346889591290.0,1.2901287792579664e+16,7611029250220709.0,92152055660.61913,3805514625.1103535
0.15616438356164383,4708224872142868.0,5291775127857135.0,1.2939991373201046e+16,7648304850392596.0,92428509807.91472,3824152425.196297
0.15675146771037182,4706818263690088.0,5293181736309915.0,1.2978683307047492e+16,7685590433514429.0,92704880763.96077,3842795216.7572136
0.1573385518590998,4705432955455792.0,5294567044544211.0,1.3017363771592286e+16,7722885847466252.0,92981169796.42357,3861442923.7331243
0.15792563600782777,4704068636840807.0,5295931363159196.0,1.3056032934080448e+16,7760190948895185.0,93257378099.91045,3880095474.4475913
0.15851272015655576,4702724998548695.0,5297275001451308.0,1.309469096105554e+16,7797505595049607.0,93533506864.01823,3898752797.524802
0.15909980430528375,4701401714466973.0,5298598285533030.0,1.3133338028115874e+16,7834829635416680.0,93809557343.02063,3917414817.7083383
0.15968688845401174,4700098475873310.0,5299901524126693.0,1.3171974301495874e+16,7872162927509753.0,94085530724.30634,3936081463.754875
0.16027397260273973,4698814978552505.0,5301185021447498.0,1.3210599945003056e+16,7909505330922384.0,94361428177.92908,3954752665.4611907
0.1608610567514677,4697550922702929.0,5302449077297073.0,1.3249215120068408e+16,7946856707285152.0,94637250856.9673,3973428353.642575
0.16144814090019569,4696306012842964.0,5303693987157039.0,1.3287819985796772e+16,7984216920222485.0,94912999897.88419,3992108460.1112413
0.16203522504892368,4695079957717435.0,5304920042282568.0,1.3326414699017214e+16,8021585835309464.0,95188676420.88734,4010792917.654731
0.16262230919765167,4693872470204055.0,5306127529795948.0,1.3364999414333416e+16,8058963320028652.0,95464281530.28877,4029481660.0143247
0.16320939334637966,4692683267219862.0,5307316732780140.0,1.3403574284174038e+16,8096349243726905.0,95739816314.86465,4048174621.8634515
0.16379647749510762,4691512102287941.0,5308487897712062.0,1.3442139441256882e+16,8133743492646107.0,96015281722.59926,4066871746.3230534
0.1643835616438356,4690358705227950.0,5309641294772053.0,1.3480695031063078e+16,8171145942088155.0,96290678792.64351,4085572971.0440774
0.1649706457925636,4689222788924584.0,5310777211075419.0,1.3519241208192542e+16,8208556459538831.0,96566008629.28255,4104278229.7694144
0.1655577299412916,4688104088479249.0,5311895911520753.0,1.3557778115282398e+16,8245974922737740.0,96841272251.35295,4122987461.3688693
0.16614481409001958,4687002342681038.0,5312997657318965.0,1.3596305892984102e+16,8283401211126497.0,97116470663.508,4141700605.5632477
0.16673189823874754,4685917293907057.0,5314082706092945.0,1.3634824680017102e+16,8320835205802708.0,97391604856.60085,4160417602.901354
0.16731898238747553,4684848688022781.0,5315151311977222.0,1.3673334613222514e+16,8358276789474000.0,97666675808.06808,4179138394.7369995
0.16790606653620352,4683796274282386.0,5316203725717617.0,1.3711835827616768e+16,8395725846412000.0,97941684482.31274,4197862923.2059994
0.1684931506849315,4682759805229091.0,5317240194770912.0,1.3750328456445276e+16,8433182262406351.0,98216631831.08781,4216591131.2031746
0.1690802348336595,4681739036595499.0,5318260963404504.0,1.3788812631236104e+16,8470645924718714.0,98491518793.87946,4235322962.359356
0.16966731898238746,4680733727203939.0,5319266272796063.0,1.3827288481853618e+16,8508116722036770.0,98766346298.29027,4254058361.018385
0.17025440313111545,4679743638866806.0,5320256361133196.0,1.3865756136552166e+16,8545594544428233.0,99041115260.42276,4272797272.2141156
0.17084148727984344,4678768536286901.0,5321231463713101.0,1.3904215722029718e+16,8583079283294832.0,99315826585.26242,4291539641.647415
0.17142857142857143,4677808186957772.0,5322191813042231.0,1.3942667363481546e+16,8620570831326338.0,99590481167.0612,4310285415.663168
0.17201565557729942,4676862361064055.0,5323137638935948.0,1.3981111184653882e+16,8658069082454552.0,99865079889.72075,4329034541.227275
0.17260273972602738,4675930889769529.0,5324069110230474.0,1.4019547276458164e+16,8695573958755380.0,100139623402.60847,4347786979.377688
0.17318982387475537,4675013652696981.0,5324986347303021.0,1.405797570371263e+16,8733085404670337.0,100414112168.71182,4366542702.335168
0.17377690802348336,4674110324605052.0,5325889675394951.0,1.409639664154653e+16,8770603270088638.0,100688547438.95396,4385301635.044318
0.17436399217221135,4673220693388557.0,5326779306611445.0,1.413481020416988e+16,8808127457115984.0,100962930029.12076,4404063728.557991
0.17495107632093934,4672344549655648.0,5327655450344355.0,1.4173216504331678e+16,8845657869110373.0,101237260744.56216,4422828934.555186
0.1755381604696673,4671481686639869.0,5328518313360134.0,1.421161565336725e+16,8883194410641525.0,101511540380.53055,4441597205.320762
0.1761252446183953,4670631900112237.0,5329368099887766.0,1.4250007761245602e+16,8920736987450293.0,101785769722.5188,4460368493.725146
0.17671232876712328,4669794988293303.0,5330205011706699.0,1.4288392936616768e+16,8958285506408083.0,102059949546.59856,4479142753.204041
0.17729941291585127,4668970751765225.0,5331029248234778.0,1.4326771286859144e+16,8995839875476262.0,102334080619.75839,4497919937.73813
0.17788649706457926,4668158993383826.0,5331841006616176.0,1.4365142918126852e+16,9033400003665584.0,102608163700.24203,4516700001.832791
0.17847358121330723,4667359518190679.0,5332640481809324.0,1.4403507935397082e+16,9070965800995600.0,102882199537.88654,4535482900.497799
0.17906066536203522,4666572133325159.0,5333427866674844.0,1.444186644251744e+16,9108537178454080.0,103156188874.46054,4554268589.227039
0.1796477495107632,4665796647936521.0,5334203352063482.0,1.448021854225329e+16,9146114047956424.0,103430132444.00232,4573057023.97821
0.1802348336594912,4665032873095965.0,5334967126904038.0,1.4518564336335112e+16,9183696322305080.0,103704030973.1582,4591848161.152538
0.18082191780821918,4664280621708705.0,5335719378291298.0,1.455690392550584e+16,9221283915148956.0,103977885181.52055,4610641957.574477
0.18140900195694715,4663539717083279.0,5336460282916724.0,1.4595237404906642e+16,9258876744938480.0,104251695748.66911,4629438372.46924
0.18199608610567514,4662810269357692.0,5337189730642311.0,1.4633564715232684e+16,9296474862506374.0,104525462250.998,4648237431.253187
0.18258317025440313,4662091878770901.0,5337908121229102.0,1.4671886071739032e+16,9334078083348292.0,104799186226.04335,4667039041.674146
0.18317025440313112,4661384376048787.0,5338615623951216.0,1.4710201565572918e+16,9371686329338036.0,105072868324.85683,4685843164.669017
0.1837573385518591,4660687594116029.0,5339312405883974.0,1.4748511286697608e+16,9409299523364230.0,105346509190.03319,4704649761.682115
0.18434442270058707,4660001368032097.0,5339998631967906.0,1.478681532392687e+16,9446917589300790.0,105620109455.95651,4723458794.6503935
0.18493150684931506,4659325534927242.0,5340674465072761.0,1.4825113764959448e+16,9484540451977368.0,105893669749.04634,4742270225.988684
0.18551859099804305,4658659933938489.0,5341340066061514.0,1.4863406696413508e+16,9522168037149820.0,106167190688.00392,4761084018.574908
0.18610567514677104,4658004406145632.0,5341995593854370.0,1.4901694203861122e+16,9559800271470650.0,106440672884.0583,4779900135.735325
0.18669275929549903,4657358794507229.0,5342641205492774.0,1.4939976371862722e+16,9597437082459496.0,106714116941.2126,4798718541.229748
0.187279843444227,4656722943796584.0,5343277056203419.0,1.497825328400157e+16,9635078398473554.0,106987523456.4901,4817539199.236776
0.18786692759295498,4656096700537753.0,5343903299462250.0,1.5016525022918226e+16,9672724148678066.0,107260893020.1805,4836362074.339031
0.18845401174168297,4655479912941526.0,5344520087058477.0,1.5054791670345004e+16,9710374263016756.0,107534226216.08607,4855187131.508377
0.18904109589041096,4654872430841429.0,5345127569158574.0,1.5093053307140452e+16,9748028672182304.0,107807523621.76784,4874014336.091151
0.18962818003913895,4654274105629708.0,5345725894370295.0,1.5131310013323796e+16,9785687307586798.0,108080785808.79172,4892843653.793397
0.1902152641878669,4653684790193328.0,5346315209806674.0,1.5169561868109426e+16,9823350101332184.0,108354013342.97481,4911675050.666091
0.1908023483365949,4653104521767852.0,5346895478232151.0,1.5207808851447508e+16,9861017070604042.0,108627206081.10397,4930508535.302021
0.1913894324853229,4652533093223171.0,5347466906776832.0,1.5246051074869184e+16,9898688119804252.0,108900364819.83023,4949344059.902125
0.19197651663405088,4651970317125974.0,5348029682874028.0,1.5284288639299672e+16,9936363162425478.0,109173490280.04799,4968181581.21274
0.19256360078277887,4651416061418475.0,5348583938581528.0,1.5322521615846716e+16,9974042137518228.0,109446582969.66974,4987021068.759113
0.19315068493150683,4650870195891753.0,5349129804108249.0,1.536075007462253e+16,1.0011724984986314e+16,109719643389.49698,5005862492.493158
0.19373776908023482,4650332592141987.0,5349667407858016.0,1.5398974084767352e+16,1.0049411645566684e+16,109992672033.38858,5024705822.783342
0.1943248532289628,4649803123526680.0,5350196876473323.0,1.5437193714473018e+16,1.0087102060809188e+16,110265669388.42903,5043551030.404594
0.1949119373776908,4649281665120888.0,5350718334879115.0,1.5475409031006526e+16,1.0124796173056398e+16,110538635935.09697,5062398086.528198
0.1954990215264188,4648768093673459.0,5351231906326543.0,1.5513620100733616e+16,1.0162493925423396e+16,110811572147.4333,5081246962.711698
0.19608610567514675,4648262287563253.0,5351737712436750.0,1.555182698914232e+16,1.0200195261777574e+16,111084478493.2098,5100097630.888787
0.19667318982387474,4647764126755374.0,5352235873244628.0,1.559002976086656e+16,1.0237900126718442e+16,111357355434.09721,5118950063.359221
0.19726027397260273,4647273492757403.0,5352726507242600.0,1.562822847970968e+16,1.0275608465557414e+16,111630203425.83379,5137804232.778707
0.19784735812133072,4646790268575624.0,5353209731424379.0,1.566642320866804e+16,1.0313320224297608e+16,111903022918.3935,5156660112.148804
0.19843444227005871,4646314338671255.0,5353685661328748.0,1.5704614009954576e+16,1.035103534961365e+16,112175814356.15446,5175517674.806826
0.19902152641878668,4645845588916678.0,5354154411083325.0,1.574280094502237e+16,1.038875378883147e+16,112448578178.06728,5194376894.415735
0.19960861056751467,4645383960345613.0,5354616039654390.0,1.5780984045622364e+16,1.0426475514735976e+16,112721314610.92441,5213237757.367987
0.20019569471624266,4644929372825530.0,5355070627174472.0,1.5819163354902672e+16,1.0464200490343068e+16,112994023962.92662,5232100245.171535
0.20078277886497065,4644481666918427.0,5355518333081576.0,1.585733895871418e+16,1.0501928642066282e+16,113266706847.29453,5250964321.033139
0.20136986301369864,4644040738375636.0,5355959261624367.0,1.5895510913190548e+16,1.053965992179104e+16,113539363664.98286,5269829960.895518
0.2019569471624266,4643606484468529.0,5356393515531474.0,1.5933679273646968e+16,1.057739428210432e+16,113811994811.10016,5288697141.052159
0.2025440313111546,4643178803954663.0,5356821196045340.0,1.5971844094598384e+16,1.0615131676279038e+16,114084600675.03883,5307565838.139519
0.20313111545988258,4642757597043938.0,5357242402956065.0,1.6010005429777706e+16,1.065287205825841e+16,114357181640.60541,5326436029.129204
0.20371819960861057,4642342765364739.0,5357657234635263.0,1.6048163332154042e+16,1.0690615382640336e+16,114629738086.1507,5345307691.320167
0.20430528375733856,4641934211930101.0,5358065788069902.0,1.608631785395094e+16,1.0728361604661782e+16,114902270384.69997,5364180802.330891
0.20489236790606652,4641531841103842.0,5358468158896161.0,1.6124469046664588e+16,1.0766110680183154e+16,115174778904.08316,5383055340.091577
0.2054794520547945,4641135558566731.0,5358864441433271.0,1.616261696108206e+16,1.080386256567268e+16,115447264007.06511,5401931282.836339
0.2060665362035225,4640745271282630.0,5359254728717373.0,1.6200761647299538e+16,1.0841617218190772e+16,115719726051.47565,5420808609.0953865
0.2066536203522505,4640360887464646.0,5359639112535357.0,1.6238903154740526e+16,1.0879374595374428e+16,115992165390.33986,5439687297.687214
0.20724070450097848,4639982316541284.0,5360017683458719.0,1.6277041532174094e+16,1.0917134655421588e+16,116264582372.00821,5458567327.710793
0.20782778864970644,4639609469122599.0,5360390530877404.0,1.6315176827733088e+16,1.0954897357075518e+16,116536977340.28674,5477448678.537758
0.20841487279843443,4639242266241338.0,5360757733758665.0,1.6353309083938174e+16,1.0992662663889944e+16,116809350598.8945,5496331331.944973
0.20900195694716242,4638880661067669.0,5361119338932334.0,1.6391438326005306e+16,1.1030430554251192e+16,117081702327.94543,5515215277.125596
0.2095890410958904,4638524533673453.0,5361475466326550.0,1.6429564618510908e+16,1.1068200972808034e+16,117354032988.69977,5534100486.4040165
0.2101761252446184,4638173801137116.0,5361826198862886.0,1.6467688006104884e+16,1.1105973881289128e+16,117626342900.08528,5552986940.644565
0.21076320939334636,4637828381696963.0,5362171618303039.0,1.6505808532812576e+16,1.1143749241958462e+16,117898632376.5688,5571874620.979232
0.21135029354207435,4637488194721829.0,5362511805278174.0,1.654392624205059e+16,1.1181527017601808e+16,118170901728.2689,5590763508.800905
0.21193737769080234,4637153160681739.0,5362846839318264.0,1.6582041176642586e+16,1.1219307171513172e+16,118443151261.06888,5609653585.756587
0.21252446183953033,4636823201118570.0,5363176798881433.0,1.6620153378835072e+16,1.1257089667481258e+16,118715381276.7295,5628544833.740629
0.21311154598825832,4636498238616700.0,5363501761383303.0,1.6658262890313212e+16,1.1294874469775924e+16,118987592073.00194,5647437234.887962
0.21369863013698628,4636178196773672.0,5363821803226331.0,1.6696369752216624e+16,1.133266154313464e+16,119259783943.7406,5666330771.567321
0.21428571428571427,4635863000170847.0,5364136999829156.0,1.673447400515518e+16,1.1370450852748952e+16,119531957179.01599,5685225426.374477
0.21487279843444226,4635552574344062.0,5364447425655940.0,1.6772575689224804e+16,1.1408242364250922e+16,119804112065.22758,5704121182.125461
0.21545988258317025,4635246845754292.0,5364753154245711.0,1.6810674844023266e+16,1.1446036043699596e+16,120076248885.2166,5723018021.849798
0.21604696673189824,4634945741758299.0,5365054258241704.0,1.6848771508666004e+16,1.1483831857567466e+16,120348367918.37901,5741915928.783734
0.2166340508806262,4634649190579296.0,5365350809420706.0,1.6886865721801892e+16,1.1521629772726918e+16,120620469440.77821,5760814886.363459
0.2172211350293542,4634357121277602.0,5365642878722400.0,1.692495752162907e+16,1.1559429756436694e+16,120892553725.25807,5779714878.218348
0.21780821917808219,4634069519846329.0,5365930480153674.0,1.6963046915689676e+16,1.1597231802232104e+16,121164620825.69096,5798615901.116053
0.21839530332681018,4633786283168670.0,5366213716831333.0,1.700113395950792e+16,1.163503586252097e+16,121436671138.67842,5817517931.260487
0.21898238747553816,4633507339558986.0,5366492660441017.0,1.70392186916836e+16,1.1672841904217746e+16,121708704939.93327,5836420952.108874
0.21956947162426613,4633232623587136.0,5366767376412867.0,1.7077301147448188e+16,1.1710649897124028e+16,121980722481.1089,5855324948.562015
0.22015655577299412,4632962070682698.0,5367037929317305.0,1.7115381361570232e+16,1.1748459811438206e+16,122252724010.55208,5874229905.719104
0.2207436399217221,4632695617110686.0,5367304382889317.0,1.715345936836843e+16,1.178627161774425e+16,122524709773.39635,5893135808.872127
0.2213307240704501,4632433199947260.0,5367566800052743.0,1.719153520172471e+16,1.182408528700051e+16,122796680011.6555,5912042643.500257
0.2219178082191781,4632174757055451.0,5367825242944552.0,1.722960889509731e+16,1.1861900790528498e+16,123068634964.31693,5930950395.264251
0.22250489236790605,4631920227060873.0,5368079772939130.0,1.7267680481533832e+16,1.1899718100001694e+16,123340574867.43495,5949859050.000847
0.22309197651663404,4631669549327440.0,5368330450672563.0,1.730574999368435e+16,1.193753718743432e+16,123612499954.22438,5968768593.717161
0.22367906066536203,4631422663933083.0,5368577336066920.0,1.7343817463814462e+16,1.1975358025170156e+16,123884410455.15373,5987679012.585079
0.22426614481409002,4631179511645470.0,5368820488354533.0,1.7381882923818366e+16,1.201318058587131e+16,124156306598.03877,6006590292.935657
0.224853228962818,4630940033897719.0,5369059966102284.0,1.7419946405231952e+16,1.2051004842507026e+16,124428188608.13579,6025502421.253514
0.225440313111546,4630704172764113.0,5369295827235890.0,1.7458007939245858e+16,1.2088830768342464e+16,124700056708.23515,6044415384.171233
0.22602739726027396,4630471870935823.0,5369528129064180.0,1.7496067556718564e+16,1.2126658336927502e+16,124971911118.75444,6063329168.463753
0.22661448140900195,4630243116853051.0,5369756883146951.0,1.7534125263874542e+16,1.2164487542926878e+16,125243751884.1543,6082243771.463439
0.22720156555772994,4630017853426803.0,5369982146573200.0,1.7572181091453904e+16,1.2202318359991924e+16,125515579224.0069,6101159179.995962
0.22778864970645793,4629796003487244.0,5370203996512759.0,1.761023508100947e+16,1.2240150752505942e+16,125787393435.11806,6120075376.252973
0.22837573385518592,4629577514879376.0,5370422485120626.0,1.7648287260624576e+16,1.2277984696397494e+16,126059194718.08313,6138992348.198748
0.22896281800391388,4629362336147936.0,5370637663852067.0,1.7686337658005796e+16,1.231582016791809e+16,126330983270.80612,6157910083.959046
0.22954990215264187,4629150416519260.0,5370849583480743.0,1.7724386300492684e+16,1.2353657143633832e+16,126602759288.56961,6176828571.816916
0.23013698630136986,4628941705883162.0,5371058294116840.0,1.7762433215067538e+16,1.2391495600417032e+16,126874522964.10426,6195747800.208516
0.23072407045009785,4628736154774808.0,5371263845225195.0,1.7800478428365156e+16,1.242933551543786e+16,127146274487.65869,6214667757.718931
0.23131115459882584,4628533714356579.0,5371466285643424.0,1.7838521966682612e+16,1.2467176866155972e+16,127418014047.06908,6233588433.077987
0.2318982387475538,4628334336399951.0,5371665663600052.0,1.7876563855989004e+16,1.2505019630312132e+16,127689741827.82903,6252509815.156068
0.2324853228962818,4628137973267366.0,5371862026732637.0,1.7914604121935222e+16,1.2542863785919876e+16,127961458013.15916,6271431892.959938
0.23307240704500978,4627944577894102.0,5372055422105901.0,1.7952642789863708e+16,1.2580709311257106e+16,128233162784.07693,6290354655.628553
0.23365949119373777,4627754103770148.0,5372245896229855.0,1.7990679884818204e+16,1.261855618485775e+16,128504856319.46622,6309278092.428876
0.23424657534246576,4627566504922073.0,5372433495077929.0,1.8028715431553544e+16,1.265640438550339e+16,128776538796.14719,6328202192.751696
0.23483365949119372,4627381735894901.0,5372618264105102.0,1.806674945454538e+16,1.269425389221489e+16,129048210388.94598,6347126946.107446
0.23542074363992171,4627199770253674.0,5372800229746329.0,1.8104781968027852e+16,1.2732104692791552e+16,129319871199.53511,6366052346.395776
0.2360078277886497,4627020591934497.0,5372979408065505.0,1.8142812980650732e+16,1.27699567798193e+16,129591521289.69855,6384978389.909651
0.2365949119373777,4626844127138372.0,5373155872861631.0,1.8180842532151772e+16,1.2807810119237198e+16,129863160943.27739,6403905059.618599
0.23718199608610568,4626670334555064.0,5373329665444939.0,1.8218870644774852e+16,1.284566469197906e+16,130134790319.15652,6422832345.989531
0.23776908023483365,4626499173460948.0,5373500826539055.0,1.8256897340447988e+16,1.2883520479249442e+16,130406409573.96465,6441760239.624722
0.23835616438356164,4626330603705701.0,5373669396294301.0,1.82949226407905e+16,1.2921377462517504e+16,130678018862.12546,6460688731.258753
0.23894324853228963,4626164585699002.0,5373835414301001.0,1.833294656712017e+16,1.2959235623510864e+16,130949618335.90877,6479617811.755433
0.23953033268101762,4626001080397229.0,5373998919602774.0,1.8370969140460388e+16,1.2997094944209462e+16,131221208145.4818,6498547472.104732
0.2401174168297456,4625840049290159.0,5374159950709843.0,1.840899038154735e+16,1.3034955406839422e+16,131492788438.96011,6517477703.419711
0.24070450097847357,4625681454387667.0,5374318545612336.0,1.8447010310837204e+16,1.3072816993866908e+16,131764359362.45903,6536408496.933454
0.24129158512720156,4625525258206422.0,5374474741793581.0,1.8485028948513184e+16,1.3110679687991996e+16,132035921060.14464,6555339843.995998
0.24187866927592955,4625371423756588.0,5374628576243415.0,1.8523046314492824e+16,1.3148543472142522e+16,132307473674.2849,6574271736.071261
0.24246575342465754,4625219914528522.0,5374780085471480.0,1.8561062428435076e+16,1.318640832946795e+16,132579017345.30098,6593204164.733975
0.24305283757338553,4625070694479471.0,5374929305520532.0,1.85990773097475e+16,1.3224274243333232e+16,132850552211.81828,6612137121.666617
0.2436399217221135,4624923728020271.0,5375076271979732.0,1.863709097759341e+16,1.3262141197312664e+16,133122078410.71767,6631070598.656333
0.24422700587084148,4624778981535566.0,5375221018464436.0,1.867510345007331e+16,1.3300009175891534e+16,133393596071.28839,6650004587.945768
0.24481409001956947,4624636450230770.0,5375363549769233.0,1.8713114729768896e+16,1.3337878176856966e+16,133665105211.97112,6668939088.428482
0.24540117416829746,4624496077278654.0,5375503922721349.0,1.875112484727931e+16,1.3375748173981108e+16,133936606051.33127,6687874086.990554
0.24598825831702545,4624357829965966.0,5375642170034037.0,1.878913382021932e+16,1.3413619152165602e+16,134208098715.18846,6706809576.082802
0.2465753424657534,4624221676051700.0,5375778323948303.0,1.8827141665949388e+16,1.3451491096530044e+16,134479583327.54607,6725745548.265023
0.2471624266144814,4624087583756406.0,5375912416243597.0,1.886514840158146e+16,1.3489363992407056e+16,134751060010.6323,6744681996.203528
0.2477495107632094,4623955521751494.0,5376044478248509.0,1.8903154043984704e+16,1.3527237825337348e+16,135022528884.9412,6763618912.668674
0.24833659491193738,4623825459148546.0,5376174540851456.0,1.8941158609791284e+16,1.3565112581064784e+16,135293990069.27388,6782556290.5323925
0.24892367906066537,4623697365488628.0,5376302634511374.0,1.897916211540209e+16,1.3602988245531452e+16,135565443680.77963,6801494122.765726
0.24951076320939333,4623571210731595.0,5376428789268408.0,1.901716457699252e+16,1.3640864804872724e+16,135836889834.99701,6820432402.436362
0.25009784735812135,4623446965245402.0,5376553034754601.0,1.9055166010518228e+16,1.3678742245412334e+16,136108328645.89496,6839371122.706167
0.2506849315068493,4623324599795414.0,5376675400204589.0,1.9093166431720876e+16,1.3716620553657418e+16,136379760225.91385,6858310276.828709
0.2512720156555773,4623204085533714.0,5376795914466288.0,1.9131165856133896e+16,1.3754499716293618e+16,136651184686.00685,6877249858.14681
0.25185909980430526,4623085393988415.0,5376914606011587.0,1.916916429908824e+16,1.379237972018011e+16,136922602135.68073,6896189860.090055
0.25244618395303325,4622968497052966.0,5377031502947037.0,1.9207161775718144e+16,1.3830260552344696e+16,137194012683.03719,6915130276.172348
0.25303326810176124,4622853366975461.0,5377146633024541.0,1.9245158300966876e+16,1.3868142199978852e+16,137465416434.81384,6934071099.989427
0.25362035225048923,4622739991236363.0,5377260008763640.0,1.9283153881575704e+16,1.390602465730436e+16,137736813439.16266,6953012328.65218
0.2542074363992172,4622628337012622.0,5377371662987381.0,1.9321148535218508e+16,1.3943907909172176e+16,138008203822.3255,6971953954.586088
0.2547945205479452,4622518374399248.0,5377481625600755.0,1.93591422779979e+16,1.3981791941780054e+16,138279587699.32117,6990895970.890029
0.2553816046966732,4622410077723751.0,5377589922276252.0,1.9397135123737476e+16,1.4019676743279204e+16,138550965168.8896,7009838371.639603
0.2559686888454012,4622303421668059.0,5377696578331944.0,1.943512708606999e+16,1.4057562301984408e+16,138822336328.40753,7028781150.992205
0.2565557729941291,4622198381259426.0,5377801618740576.0,1.947311817844225e+16,1.4095448606369826e+16,139093701273.92368,7047724303.184914
0.2571428571428571,4622094931861338.0,5377905068138665.0,1.9511108414120016e+16,1.4133335645064812e+16,139365060100.19345,7066667822.532407
0.2577299412915851,4621993049164417.0,5378006950835586.0,1.9549097806192904e+16,1.4171223406849698e+16,139636412900.71405,7085611703.4248495
