t,P,c,h
4.48,3.0305321817161555,0.8127389598112295,0.426084324867933
4.49,3.0371305043786343,0.8127510468498642,0.4260744373807706
4.5,3.043728503172872,0.8127629759027926,0.42606467977901596
4.51,3.050326179170462,0.8127747490397985,0.4260550503445595
4.5200000000000005,3.0569235334378657,0.8127863683073484,0.42604554737866707
4.53,3.0635205670362433,0.8127978357253187,0.42603616920503706
4.54,3.070117281021499,0.8128091532874622,0.4260269141693813
4.55,3.0767136764443217,0.8128203229618739,0.42601778063900564
4.5600000000000005,3.083309754350223,0.8128313466914578,0.4260087670023907
4.57,3.0899055157795803,0.812842226394393,0.425999871668773
4.58,3.096500961767678,0.8128529639645997,0.4259910930677255
4.59,3.10309609334475,0.8128635612722057,0.42598242964873834
4.6000000000000005,3.1096909115360183,0.8128740201640129,0.4259738798807999
4.61,3.116285417361733,0.8128843424639629,0.42596544225197736
4.62,3.1228796118369306,0.8128945299683918,0.4259571152739952
4.63,3.1294734959698256,0.8129045844167677,0.4259488975103209
4.64,3.1360670707648888,0.8129145075470413,0.4259407875231202
4.65,3.1426603372220274,0.8129243010805141,0.4259327838877945
4.66,3.149253296336285,0.8129339667161917,0.42592488519842203
4.67,3.1558459490978805,0.8129435061311712,0.42591709006741557
4.68,3.162438296492245,0.8129529209810271,0.42590939712517933
4.69,3.169030339500057,0.8129622129001982,0.42590180501976627
4.7,3.175622079097279,0.812971383502374,0.4258943124165353
4.71,3.1822135162551963,0.8129804343808814,0.4258869179978084
4.72,3.188804651940452,0.8129893671090712,0.42587962046252803
4.73,3.195395487115085,0.8129981832407048,0.4258724185259139
4.74,3.2019860227365635,0.813006884310341,0.4258653109191207
4.75,3.2085762597577014,0.8130154718314776,0.42585829639112893
4.76,3.215166199125134,0.8130239472688153,0.4258513737363992
4.7700000000000005,3.2217558417817216,0.8130323120813253,0.4258445417520401
4.78,3.228345188666274,0.8130405677170542,0.4258377992430224
4.79,3.2349342407131334,0.8130487156052539,0.425831145030055
4.8,3.2415229988522047,0.8130567571566999,0.4258245779493113
4.8100000000000005,3.248111464008991,0.8130646937640075,0.425818096852155
4.82,3.254699637104621,0.8130725268019502,0.42581170060486634
4.83,3.261287519055889,0.8130802576277768,0.42580538808836804
4.84,3.267875110775283,0.8130878875815287,0.4257991581979515
4.8500000000000005,3.2744624131710185,0.8130954179863572,0.4257930098430026
4.86,3.281049427147072,0.8131028501488414,0.42578694194672817
4.87,3.2876361536032133,0.8131101853593052,0.42578095344588157
4.88,3.2942225934350025,0.8131174248915809,0.42577504329095783
4.89,3.300808747532486,0.8131245699835449,0.42576921046265825
4.9,3.3073946167818633,0.8131316218616096,0.425763453951161
4.91,3.313980202065757,0.8131385817446216,0.42575777275281657
4.92,3.3205655042626745,0.8131454508356681,0.42575216587707654
4.93,3.327150524247039,0.8131522303223437,0.42574663234626153
4.94,3.3337352628892156,0.8131589213770181,0.4257411711953298
4.95,3.3403197210555415,0.8131655251571039,0.42573578147164515
4.96,3.3469038996083573,0.8131720428053244,0.42573046223474537
4.97,3.353487799406035,0.8131784754499803,0.4257252125561105
4.98,3.360071421303009,0.8131848242052182,0.425720031518931
4.99,3.3666547661498023,0.8131910901712974,0.42571491821787594
5.0,3.3732378347930605,0.8131972744348581,0.42570987175886127
5.01,3.3798206280755747,0.8132033780691318,0.4257048912588698
5.0200000000000005,3.3864031468350184,0.8132094021149179,0.4256999758632521
5.03,3.3929853919051602,0.8132153475984863,0.42569512472946697
5.04,3.3995673641168396,0.8132212155459919,0.42569033701399267
5.05,3.4061490642971077,0.8132270069704729,0.4256856118841538
5.0600000000000005,3.4127304932692573,0.8132327228720873,0.4256809485179195
5.07,3.4193116518528437,0.8132383642383472,0.42567634610370014
5.08,3.42589254086372,0.8132439320443545,0.4256718038401458
5.09,3.432473161114059,0.8132494272530365,0.4256673209359431
5.1000000000000005,3.439053513412383,0.8132548508153804,0.42566289660961343
5.11,3.445633598563589,0.8132602036706693,0.42565853008931004
5.12,3.4522134173689785,0.813265486746717,0.4256542206126159
5.13,3.458792970626284,0.8132707009601036,0.4256499674263411
5.14,3.4653722591296954,0.8132758472164103,0.4256457697863207
5.15,3.4719512836698887,0.8132809264104556,0.425641626957212
5.16,3.4785300450340517,0.8132859394265295,0.42563753821229255
5.17,3.485108544005844,0.8132908871375837,0.4256335028342253
5.18,3.4916867813630605,0.8132957703703245,0.42562952014740024
5.19,3.498264757880712,0.8133005899508277,0.42562558947570817
5.2,3.504842474331372,0.813305346709648,0.42562171013782457
5.21,3.511419931484176,0.8133100414666561,0.42561788146126683
5.22,3.5179971301048436,0.813314675031222,0.4256141027822395
5.23,3.5245740709557016,0.8133192482024,0.42561037344547914
5.24,3.531150754795708,0.8133237617691117,0.4256066928040994
5.25,3.5377271823804777,0.8133282165103308,0.42560306021943634
5.26,3.544303354462305,0.8133326131952665,0.4255994750608931
5.2700000000000005,3.5508792717901874,0.813336952583548,0.4255959367057852
5.28,3.557454935109849,0.813341235425408,0.4255924445391859
5.29,3.5640303451637667,0.8133454624618672,0.4255889979537705
5.3,3.5706055026911914,0.813349634424918,0.4255855963496622
5.3100000000000005,3.577180408428175,0.8133537520377084,0.42558223913427673
5.32,3.5837550631075894,0.8133578160147265,0.42557892572216754
5.33,3.5903294674589956,0.8133618270600078,0.4255756555365163
5.34,3.5969036222068063,0.8133657858444041,0.4255724280280616
5.3500000000000005,3.6034775280732885,0.8133696930424804,0.4255692426443703
5.36,3.610051185778107,0.8133735493268128,0.42556609883458457
5.37,3.616624596037801,0.8133773553613751,0.4255629960549276
5.38,3.623197759565803,0.8133811118016895,0.4255599337685761
5.39,3.62977067707246,0.8133848192949783,0.42555691144553265
5.4,3.6363433492650574,0.8133884784803145,0.42555392856249846
5.41,3.642915776847835,0.8133920899887728,0.4255509846027459
5.42,3.649487960522013,0.8133956544435806,0.4255480790559906
5.43,3.656059900985813,0.8133991724602696,0.4255452114182649
5.44,3.6626315989344764,0.8134026446468257,0.42554238119178933
5.45,3.6692030550602857,0.8134060716038408,0.42553958788484597
5.46,3.6757742700525893,0.813409453924664,0.42553683101165063
5.47,3.68234524459782,0.8134127921955517,0.4255341100922254
5.48,3.6889159793795168,0.8134160869958197,0.4255314246522713
5.49,3.695486475078056,0.8134193388945276,0.42552877422598945
5.5,3.7020567323691838,0.8134225484327866,0.42552615837113833
5.51,3.708626751926971,0.8134257161590402,0.4255235766390122
5.5200000000000005,3.715196534422925,0.813428842618332,0.4255210285835754
5.53,3.7217660805257,0.8134319283487665,0.42551851376447414
5.54,3.728335390901121,0.813434973881632,0.425516031746934
5.55,3.7349044662121993,0.8134379797415223,0.42551358210165624
5.5600000000000005,3.7414733071191524,0.8134409464464598,0.4255111644047152
5.57,3.7480419142794217,0.8134438745080171,0.425508778237455
5.58,3.754610288347693,0.8134467644314402,0.42550642318638643
5.59,3.761178429975915,0.8134496167157697,0.42550409884308404
5.6000000000000005,3.7677463398133177,0.8134524318539644,0.4255018048040829
5.61,3.7743140185064297,0.813455210333023,0.4254995406707757
5.62,3.7808814666990997,0.8134579526341066,0.42549730604930946
5.63,3.787448685032515,0.8134606592326606,0.4254951005504827
5.64,3.7940156741452187,0.8134633305985381,0.42549292378964193
5.65,3.8005824346727084,0.8134659671909426,0.4254907753913659
5.66,3.807148967246487,0.8134685694467073,0.42548865500031097
5.67,3.8137152724966086,0.813471137811369,0.4254865622524958
5.68,3.8202813510506455,0.8134736727264444,0.42548449678707395
5.69,3.826847203533567,0.8134761746277993,0.42548245824785086
5.7,3.833412830567755,0.8134786439457453,0.42548044628320447
5.71,3.839978232773021,0.8134810811051375,0.4254784605460054
5.72,3.846543410766625,0.8134834865254709,0.4254765006935374
5.73,3.853108365163289,0.8134858606209775,0.4254745663874176
5.74,3.859673096575214,0.8134882038007237,0.42547265729351713
5.75,3.8662376056120995,0.8134905164687067,0.42547077308188114
5.76,3.8728018928811583,0.8134927990239519,0.4254689134266494
5.7700000000000005,3.8793659589871345,0.8134950518606097,0.42546707800597666
5.78,3.885929804532318,0.8134972753680527,0.42546526650195293
5.79,3.892493430116563,0.8134994699309727,0.42546347860052386
5.8,3.8990568363373055,0.8135016359294772,0.42546171399141103
5.8100000000000005,3.905620023886722,0.8135037742540787,0.4254599719394556
5.82,3.9121829931321805,0.8135058840699185,0.4254582531439596
5.83,3.918745744796499,0.8135079664474704,0.4254565567200385
5.84,3.925308279465702,0.8135100217371426,0.4254548823816812
5.8500000000000005,3.931870597723627,0.81351205028583,0.4254532298457399
5.86,3.9384327001519246,0.8135140524369132,0.4254515988319301
5.87,3.9449945873300583,0.81351602853026,0.4254499890628307
5.88,3.9515562598353045,0.8135179789022238,0.4254484002638841
5.89,3.958117718242753,0.8135199038856448,0.42544683216339596
5.9,3.9646789631253063,0.8135218038098494,0.4254452844925354
5.91,3.9712399950536788,0.8135236790006505,0.4254437569853349
5.92,3.977800814596399,0.813525529780347,0.4254422493786903
5.93,3.9843614223198083,0.8135273564677246,0.4254407614123609
5.94,3.990921818788061,0.8135291593780549,0.42543929282896936
5.95,3.9974820045631225,0.8135309388230965,0.4254378433740017
5.96,4.004041980204774,0.8135326951110936,0.4254364127958073
5.97,4.010601746270093,0.813534428538879,0.4254350008520793
5.98,4.017161303313645,0.8135361393947597,0.4254336073074865
5.99,4.023720651888451,0.8135378279734313,0.4254322319214364
6.0,4.030279792545343,0.8135394945660174,0.42543087445624794
6.01,4.036838725832958,0.8135411394599913,0.42542953467721534
6.0200000000000005,4.043397452297734,0.8135427629391768,0.425428212352608
6.03,4.049955972483916,0.8135443652837473,0.4254269072536706
6.04,4.0565142869335515,0.8135459467702264,0.42542561915462307
6.05,4.063072396186492,0.8135475076714878,0.42542434783266053
6.0600000000000005,4.0696303007803944,0.813549048256755,0.42542309306795345
6.07,4.076188001250717,0.8135505687916017,0.4254218546436474
6.08,4.082745498130725,0.8135520695379517,0.42542063234586336
6.09,4.089302791951487,0.8135535507540786,0.42541942596369736
6.1000000000000005,4.095859883241873,0.8135550126946063,0.4254182352892208
6.11,4.102416772528561,0.8135564556105083,0.4254170601174803
6.12,4.10897346033603,0.8135578797491086,0.4254159002464977
6.13,4.115529947186565,0.8135592853540811,0.42541475547727015
6.140000000000001,4.122086233600254,0.8135606726654493,0.4254136256137699
6.15,4.128642320094988,0.8135620419195875,0.42541251046294454
6.16,4.135198207186465,0.8135633933492192,0.4254114098347169
6.17,4.1417538953924815,0.8135647271942131,0.4254103235337557
6.18,4.148309385233608,0.8135660437032554,0.4254092513581991
6.19,4.154864677221087,0.8135673431034847,0.425408193122806
6.2,4.161419771863867,0.8135686256181363,0.4254071486455032
6.21,4.16797466966879,0.8135698914670237,0.42540611774701914
6.22,4.1745293711405935,0.8135711408665388,0.4254051002508834
6.23,4.181083876781912,0.8135723740296512,0.4254040959834269
6.24,4.18763818709327,0.8135735911659089,0.4254031047737819
6.25,4.194192302573091,0.8135747924814379,0.42540212645388215
6.26,4.200746223717692,0.8135759781789426,0.42540116085846247
6.2700000000000005,4.207299951021285,0.813577148457705,0.4254002078250593
6.28,4.213853484975975,0.8135783035135858,0.42539926719401017
6.29,4.220406826071766,0.8135794435390237,0.4253983388084541
6.3,4.226959974796554,0.8135805687230351,0.4253974225143314
6.3100000000000005,4.233512931636129,0.8135816792512152,0.4253965181603837
6.32,4.240065697074178,0.8135827753057369,0.425395625598154
6.33,4.246618271592283,0.8135838570653512,0.42539474468198657
6.34,4.253170655669917,0.8135849247053877,0.4253938752690271
6.3500000000000005,4.259722849784455,0.8135859783977535,0.4253930172192226
6.36,4.266274854411161,0.8135870183109343,0.42539217039532135
6.37,4.272826670030724,0.8135880446388504,0.4253913346391679
6.38,4.2793782971355485,0.8135890576249418,0.42539050975191756
6.390000000000001,4.285929736199749,0.8135900574472155,0.42538969558846823
6.4,4.292480987694613,0.8135910442775026,0.4253888920087811
6.41,4.299032052089527,0.8135920182849753,0.4253880988749922
6.42,4.305582929851968,0.8135929796361473,0.42538731605141183
6.43,4.312133621447509,0.8135939284948731,0.42538654340452486
6.44,4.318684127339817,0.8135948650223488,0.42538578080299067
6.45,4.32523444799065,0.8135957893771112,0.42538502811764317
6.46,4.331784583859863,0.8135967017150387,0.4253842852214907
6.47,4.338334535405406,0.813597602189351,0.4253835519897161
6.48,4.34488430308332,0.8135984909506083,0.42538282829967683
6.49,4.35143388734774,0.8135993681467127,0.42538211403090465
6.5,4.357983288650898,0.8136002339229074,0.425381409065106
6.51,4.364532507443117,0.8136010884217763,0.42538071328616184
6.5200000000000005,4.371081544172817,0.8136019317832449,0.42538002658012736
6.53,4.377630399286509,0.8136027641445799,0.42537934883523254
6.54,4.384179073228799,0.8136035856403891,0.4253786799418817
6.55,4.390727566442387,0.8136043964026215,0.4253780197926538
6.5600000000000005,4.397275879368069,0.8136051965605673,0.42537736828230216
6.57,4.403824012450191,0.8136059862591015,0.4253767252926098
6.58,4.41037196614623,0.8136067656906674,0.4253760906658392
6.59,4.416919740896701,0.81360753499475,0.4253754642881828
6.6000000000000005,4.423467337138903,0.8136082943037981,0.42537484605164105
6.61,4.430014755308414,0.813609043748222,0.4253742358498742
6.62,4.4365619958390905,0.8136097834563935,0.4253736335782019
6.63,4.4431090591630715,0.813610513554646,0.42537303913360336
6.640000000000001,4.449655945710775,0.8136112341672744,0.42537245241471733
6.65,4.456202655910897,0.8136119454165353,0.4253718733218422
6.66,4.462749190190415,0.8136126474226463,0.4253713017569357
6.67,4.469295548974585,0.813613340303787,0.42537073762361544
6.68,4.475841732686943,0.8136140241760984,0.4253701808271582
6.69,4.482387741749305,0.8136146991536829,0.42536963127450056
6.7,4.488933576581766,0.8136153653486047,0.4253690888742385
6.71,4.4954792376027,0.8136160228708891,0.42536855353662767
6.72,4.502024725228764,0.8136166718285232,0.42536802517358313
6.73,4.508570039874891,0.8136173123274555,0.42536750369867965
6.74,4.515115181954295,0.8136179444715962,0.42536698902715137
6.75,4.52166015187847,0.8136185683628168,0.42536648107589203
6.76,4.528204950057188,0.8136191841009505,0.425365979763455
6.7700000000000005,4.534749576902117,0.8136197917938148,0.4253654850019838
6.78,4.5412940328378255,0.8136203915877872,0.42536499667259675
6.79,4.547838318274419,0.8136209835918286,0.4253645146865536
6.8,4.554382433618413,0.8136215679076704,0.42536403896095304
6.8100000000000005,4.560926379274763,0.8136221446354595,0.4253635694141878
6.82,4.56747015564687,0.8136227138737578,0.42536310596594495
6.83,4.574013763136577,0.813623275719543,0.4253626485372057
6.84,4.5805572021441705,0.8136238302682075,0.4253621970502453
6.8500000000000005,4.587100473068382,0.8136243776135597,0.4253617514286335
6.86,4.593643576306383,0.8136249178478226,0.425361311597234
6.87,4.60018651225379,0.8136254510616354,0.4253608774822048
6.88,4.606729281304664,0.8136259773440518,0.425360449010998
6.890000000000001,4.613271883851504,0.8136264967825414,0.42536002611235996
6.9,4.619814320285259,0.8136270094629887,0.4253596087163312
6.91,4.626356590995316,0.8136275154696939,0.42535919675424655
6.92,4.632898696369508,0.8136280148853723,0.42535879015873485
6.93,4.6394406367941095,0.8136285077911545,0.42535838886371924
6.94,4.645982412653841,0.8136289942665866,0.425357992804417
6.95,4.6525240243318615,0.8136294743896301,0.4253576019173397
6.96,4.659065472209776,0.8136299482366615,0.4253572161402929
6.97,4.665606756671012,0.8136304158908566,0.4253568354055474
6.98,4.672147878117218,0.8136308774829111,0.4253564596066688
6.99,4.678688836932346,0.813631333101875,0.4253560886711494
7.0,4.685229633495065,0.8136317828259533,0.425355722535319
7.01,4.691770268182595,0.8136322267320372,0.4253553611365812
7.0200000000000005,4.698310741370709,0.8136326648957037,0.42535500441341295
7.03,4.704851053433729,0.8136330973912164,0.42535465230536507
7.04,4.711391204744532,0.8136335242915242,0.4253543047530619
7.05,4.717931195674547,0.8136339456682629,0.4253539616982015
7.0600000000000005,4.724471026593756,0.8136343615917537,0.4253536230835555
7.07,4.73101069787069,0.8136347721310045,0.4253532888529692
7.08,4.737550209872435,0.8136351773537089,0.4253529589513615
7.09,4.7440895629646285,0.8136355773262467,0.425352633324725
7.1000000000000005,4.750628757511462,0.8136359721136838,0.4253523119201259
7.11,4.757167793875676,0.8136363617797719,0.425351994685704
7.12,4.763706672418566,0.8136367463869495,0.42535168157067277
7.13,4.770245393499978,0.8136371259963404,0.4253513725253194
7.140000000000001,4.77678395747831,0.813637500667755,0.42535106750100465
7.15,4.783322364710514,0.8136378704596895,0.4253507664501628
7.16,4.789860615552094,0.8136382354293265,0.42535046932630194
7.17,4.796398710357105,0.8136385956325342,0.4253501760840038
7.18,4.802936649478154,0.8136389511238674,0.42534988667892354
7.19,4.809474433266403,0.8136393019565668,0.42534960106779024
7.2,4.816012062071562,0.8136396481825589,0.4253493192084064
7.21,4.8225495362418975,0.8136399898524568,0.4253490410596482
7.22,4.829086856124226,0.8136403270155593,0.42534876658146564
7.23,4.835624022063916,0.8136406597198516,0.42534849573488204
7.24,4.8421610344048895,0.8136409880120046,0.42534822848199466
7.25,4.848697893491809,0.8136413119425432,0.42534796478171855
7.26,4.8552345997026425,0.8136416316426821,0.42534770452651094
7.2700000000000005,4.86177115339436,0.8136419471961913,0.42534744764789223
7.28,4.868307554910698,0.8136422586577173,0.4253471941013582
7.29,4.874843804594134,0.813642566081034,0.42534694384311467
7.3,4.881379902785882,0.8136428695190427,0.4253466968300777
7.3100000000000005,4.8879158498259,0.8136431690237722,0.4253464530198736
7.32,4.89445164605288,0.8136434646463787,0.4253462123708388
7.33,4.900987291804256,0.8136437564371458,0.42534597484201997
7.34,4.907522787416202,0.8136440444454845,0.4253457403931739
7.3500000000000005,4.91405813322363,0.8136443287199333,0.42534550898476764
7.36,4.920593329560191,0.8136446093081582,0.4253452805779784
7.37,4.927128376758276,0.8136448862569523,0.42534505513469356
7.38,4.933663275149014,0.8136451596122364,0.4253448326175107
7.390000000000001,4.940198025062277,0.8136454294190587,0.4253446129897377
7.4,4.946732626826671,0.8136456957215948,0.4253443962153924
7.41,4.953267080769545,0.8136459585631477,0.425344182259203
7.42,4.959801387216985,0.8136462179861478,0.42534397108660793
7.43,4.96633554649382,0.8136464740321528,0.4253437626637557
7.44,4.972869558923613,0.8136467267418483,0.425343556957505
7.45,4.9794034248286705,0.8136469761550468,0.4253433539354247
7.46,4.985937144530037,0.8136472223106884,0.42534315356579405
7.47,4.9924707183474935,0.8136474652468407,0.4253429558176023
7.48,4.9990041465995665,0.8136477050006987,0.42534276066054894
7.49,5.005537429603515,0.8136479416085848,0.4253425680650436
7.5,5.012070567675341,0.8136481751059487,0.42534237800220626
7.51,5.018603561129786,0.8136484055273677,0.4253421904438669
7.5200000000000005,5.02513641028033,0.8136486329065465,0.4253420053625658
7.53,5.031669115439445,0.8136488572767563,0.4253418227311942
7.54,5.03820167694313,0.8136490787133623,0.425341642488208
7.55,5.044734095120767,0.8136492972815684,0.4253414645803711
7.5600000000000005,5.051266370285309,0.8136495130194151,0.425341288976663
7.57,5.057798502748596,0.8136497259643328,0.4253411156465586
7.58,5.064330492821363,0.8136499361531423,0.42534094456002786
7.59,5.070862340813235,0.8136501436220542,0.4253407756875365
7.6000000000000005,5.077394047032728,0.8136503484066692,0.4253406090000452
7.61,5.083925611787245,0.8136505505419782,0.4253404444690102
7.62,5.090457035383086,0.8136507500623621,0.4253402820663831
7.63,5.096988318125436,0.813650947001592,0.42534012176461067
7.640000000000001,5.103519460318376,0.8136511413928289,0.4253399635366351
7.65,5.110050462264873,0.813651333268624,0.4253398073558941
7.66,5.116581324266789,0.8136515226609186,0.42533965319632044
7.67,5.123112046624874,0.8136517096010439,0.42533950103234236
7.68,5.129642629638769,0.8136518941197215,0.4253393508388836
7.69,5.136173073607009,0.8136520762470628,0.4253392025913629
7.7,5.142703378827014,0.8136522560125693,0.4253390562656946
7.71,5.1492335455951,0.8136524334451327,0.42533891183828837
7.72,5.155763574206472,0.8136526085730348,0.42533876928604913
7.73,5.162293464955226,0.8136527814239474,0.42533862858637717
7.74,5.168823218134347,0.8136529520249323,0.4253384897171682
7.75,5.175352834035714,0.8136531204024415,0.42533835265681313
7.76,5.181882312950093,0.8136532865823173,0.4253382173841983
7.7700000000000005,5.188411655167146,0.8136534505897914,0.4253380838787055
7.78,5.194940860975421,0.8136536124494864,0.4253379521202116
7.79,5.201469930662357,0.8136537721854145,0.425337822089089
7.8,5.2079988645142885,0.813653929820978,0.42533769376620545
7.8100000000000005,5.214527662816437,0.8136540853789693,0.42533756713292403
7.82,5.221056325868272,0.8136542389018901,0.42533744215498304
7.83,5.227584853975321,0.8136543904411022,0.42533731879110315
7.84,5.234113247423422,0.8136545400227877,0.4253371970199928
7.8500000000000005,5.240641506497348,0.8136546876725744,0.4253370768208112
7.86,5.247169631480894,0.8136548334156528,0.4253369581730764
7.87,5.253697622656874,0.8136549772767758,0.42533684105666497
7.88,5.260225480307126,0.8136551192802585,0.4253367254518123
7.890000000000001,5.266753204712507,0.8136552594499784,0.42533661133911216
7.9,5.2732807961528945,0.8136553978093757,0.4253364986995171
7.91,5.27980825490719,0.8136555343814527,0.42533638751433833
7.92,5.2863355812533115,0.8136556691887743,0.4253362777652455
7.930000000000001,5.292862775468203,0.8136558022534676,0.4253361694342672
7.94,5.299389837827826,0.8136559335972223,0.42533606250379036
7.95,5.305916768607166,0.8136560632412906,0.4253359569565606
7.96,5.312443568080226,0.8136561912064866,0.42533585277568237
7.97,5.318970236520034,0.8136563175131873,0.42533574994461854
7.98,5.325496774198636,0.813656442181332,0.42533564844719063
7.99,5.3320231813870995,0.8136565652304223,0.4253355482675789
8.0,5.338549458355515,0.8136566866795223,0.42533544939032214
8.01,5.345075605372992,0.8136568065472584,0.42533535180031784
8.02,5.351601622707663,0.8136569248518194,0.4253352554828221
8.03,5.35812751062668,0.8136570416109568,0.4253351604234496
8.040000000000001,5.364653269396217,0.8136571568419839,0.42533506660817366
8.05,5.371178899281467,0.8136572705617772,0.4253349740233264
8.06,5.377704400546646,0.8136573827867748,0.4253348826555983
8.07,5.384229773454993,0.8136574935329779,0.42533479249203865
8.08,5.390755018268764,0.8136576028159496,0.42533470352005537
8.09,5.397280135249237,0.8136577106508156,0.4253346157274149
8.1,5.40380512466513,0.8136578170632335,0.4253345290932117
8.11,5.410329986798333,0.813657922096876,0.4253344435817076
8.120000000000001,5.416854721911428,0.813658025771082,0.4253343591771957
8.13,5.423379330265174,0.8136581281036546,0.4253342758652318
8.14,5.429903812119464,0.8136582291121046,0.4253341936316107
8.15,5.436428167733323,0.8136583288136512,0.42533411246236574
8.16,5.442952397364909,0.8136584272252212,0.4253340323437693
8.17,5.449476501271514,0.8136585243634493,0.42533395326233253
8.18,5.4560004797095605,0.8136586202446783,0.4253338752048055
8.19,5.4625243329346045,0.8136587148849588,0.42533379815817696
8.2,5.469048061201336,0.8136588083000492,0.42533372210967463
8.21,5.475571664763576,0.8136589005054161,0.425333647046765
8.22,5.482095143874279,0.8136589915162339,0.4253335729571534
8.23,5.48861849878553,0.8136590813473847,0.42533349982878405
8.24,5.495141729748551,0.813659170013459,0.4253334276498399
8.25,5.501664837013693,0.8136592575287548,0.4253333564087428
8.26,5.508187820830441,0.813659343907278,0.42533328609415355
8.27,5.514710681447415,0.8136594291627427,0.4253332166949715
8.28,5.521233419112362,0.8136595133085709,0.4253331482003351
8.290000000000001,5.52775603407217,0.8136595963578922,0.4253330805996215
8.3,5.53427852657285,0.8136596783235446,0.4253330138824467
8.31,5.540800896859553,0.8136597592180734,0.4253329480386656
8.32,5.547323145176559,0.8136598390537324,0.4253328830583719
8.33,5.553845271767283,0.8136599178424831,0.4253328189318981
8.34,5.560367276874272,0.8136599955959949,0.4253327556498156
8.35,5.566889160739205,0.813660072325645,0.4253326932029345
8.36,5.573410923602894,0.8136601480425186,0.4253326315823039
8.370000000000001,5.579932565705285,0.8136602227574091,0.42533257077921166
8.38,5.586454087290285,0.8136602964853532,0.42533251078131606
8.39,5.592975488620157,0.8136603692591319,0.42533245156113136
8.4,5.5994967699379545,0.8136604410940222,0.4253323931060904
8.41,5.606017931483078,0.8136605120023949,0.4253323354060945
8.42,5.612538973494146,0.8136605819964067,0.425332278451217
8.43,5.619059896208992,0.8136606510880015,0.425332222231703
8.44,5.625580699864667,0.8136607192889088,0.4253321667379695
8.45,5.632101384697437,0.8136607866106456,0.42533211196060516
8.46,5.6386219509427855,0.8136608530645144,0.42533205789037065
8.47,5.645142398835412,0.8136609186616048,0.4253320045181985
8.48,5.651662728609231,0.8136609834127926,0.42533195183519296
8.49,5.658182940497376,0.81366104732874,0.42533189983263026
8.5,5.664703034732196,0.813661110419896,0.4253318485019583
8.51,5.671223011545256,0.8136611726964956,0.425331797834797
8.52,5.677742871167337,0.8136612341685608,0.4253317478229381
8.53,5.6842626138284365,0.8136612948458996,0.42533169845834495
8.540000000000001,5.690782239757771,0.8136613547381066,0.4253316497331531
8.55,5.697301749183769,0.8136614138545631,0.4253316016396697
8.56,5.703821142334077,0.8136614722044366,0.4253315541703738
8.57,5.710340419435561,0.8136615297966812,0.42533150731791636
8.58,5.716859580714299,0.8136615866400373,0.42533146107512004
8.59,5.723378626395588,0.813661642743032,0.4253314154349795
8.6,5.72989755670394,0.8136616981139787,0.42533137039066116
8.61,5.7364163718630845,0.8136617527609773,0.4253313259355032
8.620000000000001,5.7429350720959675,0.8136618066919142,0.4253312820630159
8.63,5.749453657624749,0.8136618599144625,0.4253312387668811
8.64,5.75597212867081,0.8136619124360811,0.42533119604095265
8.65,5.762490485454742,0.813661964264016,0.4253311538792562
8.66,5.769008728196358,0.8136620154052996,0.4253311122759892
8.67,5.775526857114684,0.8136620658667504,0.42533107122552105
8.68,5.782044872427966,0.8136621156549737,0.42533103072239287
8.69,5.788562774353663,0.8136621647763611,0.4253309907613177
8.700000000000001,5.795080563108452,0.8136622132370909,0.42533095133718035
8.71,5.801598238916568,0.8136622610496763,0.4253309124397997
8.72,5.808115802021902,0.8136623082424557,0.425330874046339
8.73,5.814633252644301,0.8136623548253004,0.42533083614873224
8.74,5.821150591000894,0.8136624008063487,0.4253307987403008
8.75,5.827667817308126,0.8136624461936058,0.4253307618144735
8.76,5.834184931781763,0.8136624909949436,0.425330725364787
8.77,5.840701934636891,0.8136625352181005,0.4253306893848855
8.78,5.84721882608791,0.8136625788706818,0.42533065386852087
8.790000000000001,5.853735606348544,0.8136626219601596,0.4253306188095526
8.8,5.86025227563183,0.8136626644938725,0.42533058420194786
8.81,5.866768834150129,0.8136627064790262,0.42533055003978143
8.82,5.873285282115117,0.8136627479226928,0.4253305163172358
8.83,5.879801619737791,0.8136627888318112,0.42533048302860094
8.84,5.886317847228466,0.8136628292131873,0.42533045016827464
8.85,5.892833964796775,0.8136628690734935,0.42533041773076224
8.86,5.89934997265167,0.8136629084192689,0.4253303857106768
8.870000000000001,5.9058658710014225,0.8136629472569196,0.4253303541027389
8.88,5.9123816600536205,0.8136629855927179,0.42533032290177686
8.89,5.918897340015173,0.8136630234328035,0.42533029210272655
8.9,5.925412911092305,0.8136630607831825,0.42533026170063165
8.91,5.931928373490566,0.8136630976497276,0.4253302316906433
8.92,5.938443727414816,0.8136631340381785,0.42533020206802047
8.93,5.944958973069239,0.8136631699541416,0.4253301728281295
8.94,5.951474110657338,0.8136632054030899,0.4253301439664447
8.950000000000001,5.957989140381932,0.8136632403903632,0.4253301154785477
8.96,5.964504062445159,0.8136632749211681,0.425330087360128
8.97,5.971018877048477,0.8136633090005779,0.4253300596069827
8.98,5.977533584392663,0.8136633426335326,0.42533003221501653
8.99,5.984048184677811,0.8136633758248388,0.4253300051802418
9.0,5.990562678103334,0.8136634085791703,0.42532997849877846
9.01,5.997077064867965,0.8136634409010672,0.4253299521668542
9.02,6.003591345169754,0.8136634727949364,0.4253299261808044
